EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,NonHeaveArc3FGA,OffThreePtRebounds,OffRebounds,FG3APct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,Arc3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,OffTwoPtRebounds,FTDefRebounds,LiveBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,ShootingFouls,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,ShortMidRangeAssists,BlockingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctAssisted,Arc3FGM,FG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,ThreePtAssists,Arc3Assists,LostBallSteals,Assisted3sPct,PenaltyFg3Pct,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,Corner3FGA,BadPassTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls Drawn,Corner3Frequency,BlockingFouls,AtRimAssists,AtRimPctAssisted,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,Fg2aBlocked,Offensive Fouls,3SecondViolations,FG2APctBlocked,AtRimPctBlocked,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,SecondChanceFtPoints,PtsPutbacks,Charge Fouls,Offensive Fouls Drawn,BlockedLongMidRange,ShortMidRangePctBlocked,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,SelfOReb,Loose Ball Fouls,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,SelfORebPct,LongMidRangePctBlocked,Travels,BlockedShortMidRange,SecondChanceAtRimPctAssisted,Arc3PctBlocked,SecondChanceCorner3FGM,PenaltyCorner3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,OffensiveGoaltends,HeaveAttempts,team_id,year,season,team_vs
101108-201158-201171-2772-2788,1610612740,"Chris Paul, Marco Belinelli, Carl Landry, Trevor Ariza, DJ Mbenga","Paul, Belinelli, Landry, Ariza, Mbenga",101108-201158-201171-2772-2788,NOH,332.0,3,6.0,-3.0,11.0,11.0,5.0,6.0,22.0,1.0,1.0,2.0,2.0,5.0,2.0,12.0,15.0,1.0,2.0,2.0,7.0,4.0,2.0,3.0,1.0,7.0,2.0,2.0,4.0,2.0,,,1.0,3.0,4.0,1.0,2.0,,8.0,7.0,5.0,1.0,1.0,0.4,0.5,0.5555555555555556,0.625,0.6,0.7,1.0,1.0,1.0,,95.42168674698796,16.727272727272727,13.454545454545455,13.909090909090908,13.454545454545455,0.1111111111111111,0.2222222222222222,0.5,0.5,1.0,0.38374444444444444,0.3830875,,,0.5833333333333334,9.6,0.45454545454545453,4.0,4.0,4.0,1.0,2.0,0.4444444444444444,0.5,0.4,0.5,0.4444444444444444,0.6666666666666666,26.2,3.0,1.0,2.0,,,1.0,1.0,,4.0,,1.0,,2.0,,1.0,,,2.0,1.0,1.0,1.0,0.6666666666666666,,0.3333333333333333,,1.0,0.2222222222222222,0.5,1.0,,,,0.383,0.3333333333333333,,,1.0,1.0,,2.0,2.0,3.0,2.0,0.5,0.5,0.5,0.6666666666666666,0.5,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,0.5,0.5,0.5,0.5,0.5,,,,,2.0,,1.0,,,,1.0,1.0,,2.0,1.0,2.0,2.0,,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,0.2,0.5,0.25,1.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,0.25,,,,,1.0,,0.25,,,,,,,,,,,,1610612740,2011,2010-11,False
101108-201158-201189-2584-2731,1610612740,"Chris Paul, Marco Belinelli, Aaron Gray, Willie Green, Emeka Okafor","Paul, Belinelli, Gray, Green, Okafor",101108-201158-201189-2584-2731,NOH,169.0,1,3.0,5.0,6.0,6.0,,,12.0,,2.0,2.0,2.0,2.0,,7.0,2.0,,,,,,,1.0,,3.0,4.0,4.0,4.0,,,,1.0,2.0,2.0,2.0,,,7.0,,,,,1.0,,0.875,,0.875,,0.8,0.8,1.0,,102.24852071005917,10.666666666666666,17.5,10.666666666666666,17.5,,0.5,1.0,1.0,,0.5019125,,,,,15.7,,1.0,2.0,1.0,,,0.5,,,,0.25,0.5,24.65,,,,,,,,,,4.0,,,1.0,1.0,,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,0.5,0.5,1.0,1.0,1.0,,,,,3.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,0.25,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101108-201158-201189-2731-2772,1610612740,"Chris Paul, Marco Belinelli, Aaron Gray, Emeka Okafor, Trevor Ariza","Paul, Belinelli, Gray, Okafor, Ariza",101108-201158-201189-2731-2772,NOH,258.0,2,4.0,-4.0,7.0,7.0,,3.0,14.0,4.0,1.0,3.0,4.0,10.0,,8.0,12.0,,,,,4.0,2.0,2.0,,4.0,2.0,2.0,5.0,,,,,,3.0,1.0,,,6.0,,,0.5,0.5,0.4,,0.4,,0.4,,1.0,1.0,,1.0,78.13953488372093,24.0,12.857142857142858,19.714285714285715,12.857142857142858,0.4,0.3,0.3333333333333333,0.3333333333333333,,0.46799999999999997,,,,,8.36,,,,,,3.0,,,0.5,,,0.3,,2.0,2.0,3.0,1.0,,1.0,3.0,,2.0,4.0,3.0,,,,,2.0,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.5,,,0.3,0.6666666666666666,1.0,0.25,0.3333333333333333,,0.5054666666666666,0.25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,2.0,,,0.2,0.3333333333333333,,,,1.0,2.0,,,,,,,0.25,1.0,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612740,2011,2010-11,False
101108-201158-201189-2772-2788,1610612740,"Chris Paul, Marco Belinelli, Aaron Gray, Trevor Ariza, DJ Mbenga","Paul, Belinelli, Gray, Ariza, Mbenga",101108-201158-201189-2772-2788,NOH,125.0,1,2.0,,3.0,4.0,,4.0,7.0,,,2.0,1.0,3.0,2.0,4.0,4.0,,,,,2.0,1.0,1.0,,2.0,1.0,2.0,3.0,,,,,,,2.0,2.0,1.0,4.0,,,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.5,,1.0,1.0,,1.0,80.64,22.0,14.75,20.666666666666668,14.75,,0.6666666666666666,,,,0.4539666666666667,,0.25,0.25,,10.466666666666667,,,,,,1.0,,,0.5,,,0.3333333333333333,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,0.5,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101108-201160-201171-2584-2772,1610612740,"Chris Paul, Jason Smith, Carl Landry, Willie Green, Trevor Ariza","Paul, Smith, Landry, Green, Ariza",101108-201160-201171-2584-2772,NOH,17.0,1,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,84.70588235294117,17.0,,17.0,,,,,,,0.5304,0.5304,,,,,1.0,,1.0,,,,1.0,,,,,1.0,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101108-201160-201189-2584-2772,1610612740,"Chris Paul, Jason Smith, Aaron Gray, Willie Green, Trevor Ariza","Paul, Smith, Gray, Green, Ariza",101108-201160-201189-2584-2772,NOH,335.0,3,6.0,,10.0,9.0,8.0,9.0,19.0,3.0,,1.0,6.0,9.0,,15.0,15.0,4.0,7.0,,11.0,4.0,2.0,3.0,,7.0,1.0,1.0,4.0,1.0,1.0,,,,1.0,3.0,4.0,,12.0,11.0,8.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.625,0.55,0.5357142857142857,0.4583333333333333,0.3333333333333333,0.3333333333333333,,0.5,81.67164179104478,15.5,20.0,15.0,16.0,0.25,0.08333333333333333,,,,0.4035916666666666,0.37778999999999996,,,0.7333333333333333,7.122222222222222,0.8,2.0,3.0,2.0,,3.0,0.25,,0.6666666666666666,,0.16666666666666666,0.6666666666666666,24.133333333333336,2.0,3.0,5.0,3.0,1.0,,,2.0,3.0,8.0,2.0,,,,,1.0,,,,0.75,0.5,,,0.6666666666666666,,,0.4166666666666667,0.6,0.75,1.0,1.0,0.5,0.4782,0.2,,,2.0,2.0,,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,2.0,1.0,3.0,3.0,1.0,,,1.0,0.3333333333333333,,0.2,,,,,1.0,,,,,0.08333333333333333,,2.0,0.6666666666666666,,,,,,,,,,1.0,0.5,,,,1.0,3.0,1.0,1.0,,,0.1111111111111111,0.2,0.3,0.3333333333333333,0.1,,,1.0,,,,,,,1.0,,,0.5,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,0.5,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1610612740,2011,2010-11,False
101108-201160-2584-2731-2772,1610612740,"Chris Paul, Jason Smith, Willie Green, Emeka Okafor, Trevor Ariza","Paul, Smith, Green, Okafor, Ariza",101108-201160-2584-2731-2772,NOH,145.0,2,2.0,1.0,5.0,4.0,,3.0,9.0,1.0,2.0,4.0,3.0,5.0,,6.0,5.0,,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,3.0,,,,6.0,,,0.3333333333333333,0.3333333333333333,0.6,,0.6,,0.6,,1.0,0.5,,1.0,89.37931034482759,14.0,18.75,14.0,18.5,0.2,0.8,0.5,0.5,0.5,0.41811999999999994,,,,,15.319999999999999,,,,,,,,,,,,,,,,,1.0,,,,,,4.0,,,,,,2.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101108-201160-2584-2772-2788,1610612740,"Chris Paul, Jason Smith, Willie Green, Trevor Ariza, DJ Mbenga","Paul, Smith, Green, Ariza, Mbenga",101108-201160-2584-2772-2788,NOH,409.0,1,7.0,-5.0,12.0,12.0,3.0,9.0,24.0,3.0,2.0,3.0,5.0,9.0,4.0,17.0,22.0,,2.0,2.0,2.0,8.0,4.0,5.0,2.0,11.0,1.0,1.0,4.0,1.0,1.0,,,1.0,4.0,2.0,4.0,2.0,15.0,2.0,3.0,0.8,0.8,0.5555555555555556,,0.5416666666666666,,0.6071428571428571,0.25,0.5,0.25,,,84.49877750611248,14.666666666666666,19.416666666666668,14.166666666666666,16.833333333333332,0.25,0.25,0.6666666666666666,1.0,1.0,0.5060416666666666,0.5172833333333333,0.14285714285714285,0.18181818181818182,0.11764705882352941,8.433333333333334,0.25,1.0,3.0,1.0,1.0,3.0,0.25,0.5,0.5,,0.08333333333333333,0.5,23.599999999999998,2.0,2.0,3.0,1.0,1.0,,,2.0,2.0,2.0,2.0,,1.0,1.0,,3.0,,,,,0.3333333333333333,1.0,,0.5,0.5,0.5,0.25,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.64035,0.11764705882352941,1.0,,,,1.0,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,,1.0,3.0,1.0,,,1.0,,,,,,,,2.0,,,1.0,,0.16666666666666666,,1.0,0.5,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,0.1111111111111111,,0.3333333333333333,,0.3333333333333333,,,1.0,2.0,,,,,,1.0,,,0.5,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101108-201171-201189-2584-2772,1610612740,"Chris Paul, Carl Landry, Aaron Gray, Willie Green, Trevor Ariza","Paul, Landry, Gray, Green, Ariza",101108-201171-201189-2584-2772,NOH,596.0,4,10.0,-6.0,17.0,17.0,7.0,5.0,34.0,4.0,1.0,3.0,3.0,9.0,3.0,15.0,21.0,,2.0,1.0,7.0,4.0,2.0,4.0,,10.0,5.0,6.0,6.0,1.0,,,4.0,4.0,10.0,1.0,3.0,,15.0,7.0,7.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,,0.46153846153846156,0.6,0.5,0.6,0.7142857142857143,0.7142857142857143,1.0,0.5,82.14765100671141,18.705882352941178,16.352941176470587,18.705882352941178,15.588235294117647,0.3076923076923077,0.23076923076923078,0.3333333333333333,0.5,,0.46749615384615384,0.49232,,,0.4666666666666667,9.344444444444443,0.4117647058823529,2.0,4.0,2.0,,,0.3076923076923077,,,,0.15384615384615385,0.46153846153846156,24.575,,1.0,2.0,1.0,,,,,,2.0,,1.0,,,,4.0,,1.0,,,,,1.0,,,0.6666666666666666,0.15384615384615385,0.5,0.5,0.25,0.25,,,,1.0,,1.0,,1.0,,2.0,,,0.5,0.5,,,,,1.0,2.0,3.0,6.0,2.0,,1.0,1.0,0.6666666666666666,,0.2,,,,,2.0,,1.0,2.0,,0.15384615384615385,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,1.0,3.0,,0.1111111111111111,,,,0.4,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.3333333333333333,,,,,,2.0,,,,,1.0,,,,,1610612740,2011,2010-11,False
101108-201171-202347-2731-2772,1610612740,"Chris Paul, Carl Landry, Quincy Pondexter, Emeka Okafor, Trevor Ariza","Paul, Landry, Pondexter, Okafor, Ariza",101108-201171-202347-2731-2772,NOH,346.0,1,6.0,2.0,11.0,10.0,7.0,,21.0,4.0,,,4.0,9.0,3.0,11.0,9.0,2.0,6.0,3.0,7.0,6.0,3.0,3.0,,6.0,4.0,5.0,8.0,,,,1.0,3.0,1.0,4.0,3.0,1.0,11.0,7.0,7.0,0.75,0.75,0.4444444444444444,0.3333333333333333,0.4,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,1.0,87.39884393063583,17.09090909090909,15.8,14.818181818181818,15.8,0.4,,,,,0.47565999999999997,0.48033333333333333,0.1,0.1111111111111111,0.6363636363636364,4.288888888888889,0.6363636363636364,,1.0,,,3.0,0.1,,0.5,,,0.6,24.1,3.0,2.0,5.0,2.0,,,2.0,,,2.0,3.0,,2.0,1.0,1.0,1.0,1.0,,,,,0.6666666666666666,,0.6,1.0,1.0,0.5,0.4,0.5,0.5,0.5,,0.48965,,1.0,2.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,2.0,,0.1,,2.0,1.0,,,,,,,,,,,,,,,1.0,4.0,,1.0,,,0.1111111111111111,0.2,0.6666666666666666,0.25,,,2.0,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,1.0,,,,,0.2,,1.0,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101108-201171-2584-2731-2772,1610612740,"Chris Paul, Carl Landry, Willie Green, Emeka Okafor, Trevor Ariza","Paul, Landry, Green, Okafor, Ariza",101108-201171-2584-2731-2772,NOH,604.0,4,10.0,,19.0,18.0,9.0,10.0,37.0,5.0,1.0,1.0,6.0,9.0,7.0,19.0,19.0,3.0,5.0,3.0,9.0,6.0,3.0,3.0,,6.0,2.0,4.0,7.0,2.0,2.0,,1.0,2.0,6.0,6.0,9.0,3.0,16.0,9.0,9.0,0.5,0.6,0.6666666666666666,0.6,0.42857142857142855,0.5,0.5277777777777778,0.5625,1.0,0.5714285714285714,1.0,,88.21192052980133,13.68421052631579,19.11111111111111,13.210526315789474,17.666666666666668,0.35714285714285715,0.07142857142857142,1.0,1.0,,0.44784285714285715,0.37274999999999997,0.1875,0.2727272727272727,0.47368421052631576,8.344444444444443,0.47368421052631576,5.0,5.0,5.0,1.0,3.0,0.35714285714285715,0.2,0.42857142857142855,0.2,0.35714285714285715,0.5714285714285714,26.060000000000002,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,6.0,2.0,,1.0,1.0,,5.0,1.0,,1.0,0.5,0.75,0.5,,1.0,1.0,,0.21428571428571427,1.0,1.0,0.4,0.4,0.5,0.5854,0.15789473684210525,1.0,,2.0,2.0,0.5,,,,,,,,,,,1.0,,1.0,,,,,,,,0.16666666666666666,,2.0,0.4,0.3333333333333333,,,,1.0,,,,2.0,0.6666666666666666,,,,1.0,1.0,,0.5,1.0,,,,,,,1.0,1.0,,,,,,,0.16666666666666666,1.0,,1.0,1.0,,1.0,2.0,,,,,,0.5,1.0,,,,,,,,,,,1.0,1.0,,,,0.14285714285714285,,,,,,,,,,,,,1.0,1.0,1.0,,1610612740,2011,2010-11,False
101108-201171-2584-2772-2788,1610612740,"Chris Paul, Carl Landry, Willie Green, Trevor Ariza, DJ Mbenga","Paul, Landry, Green, Ariza, Mbenga",101108-201171-2584-2772-2788,NOH,59.0,2,1.0,-1.0,2.0,2.0,1.0,,4.0,,,,,1.0,1.0,1.0,2.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,0.25,0.5,0.5,0.5,1.0,,97.6271186440678,12.0,17.5,12.0,16.0,,,,,,0.3143,,0.5,0.5,1.0,2.6,0.5,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101127-201158-201160-201189-2584,1610612740,"Jarrett Jack, Marco Belinelli, Jason Smith, Aaron Gray, Willie Green","Jack, Belinelli, Smith, Gray, Green",101127-201158-201160-201189-2584,NOH,322.0,3,5.0,1.0,12.0,10.0,,,22.0,6.0,1.0,2.0,5.0,10.0,1.0,11.0,10.0,,,,,4.0,2.0,2.0,,4.0,1.0,2.0,4.0,3.0,2.0,,1.0,4.0,1.0,2.0,2.0,2.0,11.0,,,0.4,0.4,0.5,,0.5,,0.55,,0.5,0.6666666666666666,1.0,,98.38509316770187,14.25,15.1,12.583333333333334,15.1,0.6,0.2,0.5,0.5,,0.46243999999999996,,0.2,0.2,,8.33,,,,,,2.0,,,0.4,,,0.2,,1.0,,2.0,4.0,,,1.0,,,6.0,2.0,,3.0,,1.0,,2.0,,,,,0.75,,0.4,0.5,,0.2,,,0.6666666666666666,0.6666666666666666,,0.538,,2.0,,,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,3.0,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,0.5,1.0,,,,,,,,,,,,1.0,,,,,0.2,,,1.0,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101127-201158-201160-201189-2772,1610612740,"Jarrett Jack, Marco Belinelli, Jason Smith, Aaron Gray, Trevor Ariza","Jack, Belinelli, Smith, Gray, Ariza",101127-201158-201160-201189-2772,NOH,149.0,2,2.0,-3.0,3.0,4.0,,3.0,7.0,,1.0,1.0,1.0,2.0,1.0,3.0,6.0,,,,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,,,,,,1.0,2.0,2.0,1.0,3.0,,,1.0,1.0,0.5,,0.3333333333333333,,0.375,,0.5,0.6666666666666666,,0.5,67.6510067114094,23.0,20.0,23.0,18.75,,0.3333333333333333,1.0,1.0,1.0,0.4564333333333333,,0.25,0.3333333333333333,,10.35,,1.0,1.0,1.0,,1.0,0.3333333333333333,,0.5,,0.3333333333333333,0.6666666666666666,28.9,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101127-201158-201160-2584-2731,1610612740,"Jarrett Jack, Marco Belinelli, Jason Smith, Willie Green, Emeka Okafor","Jack, Belinelli, Smith, Green, Okafor",101127-201158-201160-2584-2731,NOH,241.0,2,4.0,-6.0,7.0,8.0,,,15.0,1.0,,2.0,2.0,5.0,,4.0,10.0,,,,,,,,,,1.0,1.0,1.0,,,,2.0,2.0,2.0,2.0,,,4.0,,,,,0.4,,0.4,,0.4,,0.14285714285714285,0.125,,0.5,89.6265560165975,14.857142857142858,17.125,13.714285714285714,15.5,0.2,0.4,,,,0.46234000000000003,,,,,10.18,,,,,,,,,,,,0.4,,1.0,1.0,2.0,1.0,,,,,,4.0,,,,,1.0,1.0,,,,,,,,,,,0.4,0.5,0.5,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101127-201158-201160-2584-2788,1610612740,"Jarrett Jack, Marco Belinelli, Jason Smith, Willie Green, DJ Mbenga","Jack, Belinelli, Smith, Green, Mbenga",101127-201158-201160-2584-2788,NOH,101.0,1,2.0,-1.0,3.0,2.0,,,5.0,,1.0,1.0,1.0,1.0,1.0,3.0,4.0,,,,,2.0,1.0,1.0,1.0,2.0,,,,,,,1.0,1.0,3.0,1.0,3.0,,3.0,,,1.0,1.0,1.0,,1.0,,0.75,,,,,,71.2871287128713,13.0,31.0,13.0,24.5,,1.0,1.0,1.0,1.0,0.4225,,0.5,,,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101127-201158-201160-2731-2772,1610612740,"Jarrett Jack, Marco Belinelli, Jason Smith, Emeka Okafor, Trevor Ariza","Jack, Belinelli, Smith, Okafor, Ariza",101127-201158-201160-2731-2772,NOH,98.0,2,2.0,2.0,3.0,2.0,2.0,,5.0,1.0,1.0,2.0,2.0,3.0,,4.0,2.0,1.0,2.0,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,1.0,,,,4.0,2.0,2.0,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,1.0,1.0,,1.0,73.46938775510205,11.666666666666666,31.5,11.666666666666666,31.5,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,0.3864666666666667,0.3843,,,0.5,13.733333333333334,0.6666666666666666,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
