EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,PenaltyOffPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,PenaltyOffPossExcludingTakeFouls,FG3APct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,Minutes,PlusMinus,DefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG2M,FG2A,FG3M,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGM,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,OffThreePtReboundPct,OffArc3ReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Fg2aBlocked,ShortMidRangeAssists,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedLongMidRange,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Corner3Assists,FTDefRebounds,SelfOReb,BadPassSteals,BadPassTurnovers,ShootingFouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,Assisted3sPct,DefFTReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,Arc3Assists,DefensiveGoaltends,Arc3PctAssisted,SecondChanceCorner3Frequency,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Charge Fouls,OffCorner3ReboundPct,HeaveAttempts,LongMidRangeAssists,LongMidRangePctAssisted,Loose Ball Fouls,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,BlockingFouls,Charge Fouls Drawn,Defensive 3 Seconds Violations,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,FTOffRebounds,Travels,3SecondViolations,OffFTReboundPct,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,team_id,year,season,team_vs
1718-201145-201175-2753-979,1610612738,"Paul Pierce, Jeff Green, Glen Davis, Delonte West, Jermaine O'Neal","Pierce, Green, Davis, West, O'Neal",1718-201145-201175-2753-979,BOS,194.0,1,6.0,,11.0,1.0,,1.0,,1.0,,0.25,81.64948453608247,16.833333333333332,16.833333333333332,0.25,,0.75,0.5285375,,25.2,,3.0,2.0,5.0,,2.0,2.0,,,1.0,,,,,2.0,3.0,,2.0,6.0,4.0,,,,,,,,,2.0,,,,,2.0,2.0,,2.0,,,1.0,2.0,1.0,,,,,,6.0,,,,,,,0.6666666666666666,,0.5,,,0.6,,,0.6666666666666666,,,0.6666666666666666,,,1.0,,,,18.6,18.2,0.5,1.0,1.0,0.25,,,,,,,,,,0.2,0.25,,,6.566666666666666,4.0,,,,,2.0,1.0,1.0,1.0,2.0,,1.0,0.5,0.5,,,,0.5,,,,,,,1.0,,,1.0,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,1610612738,2011,2010-11,True
1718-201145-2420-2753-951,1610612738,"Paul Pierce, Jeff Green, Nenad Krstic, Delonte West, Ray Allen","Pierce, Green, Krstic, West, Allen",1718-201145-2420-2753-951,BOS,194.0,1,6.0,,12.0,2.0,,3.0,,2.0,,0.6,89.0721649484536,14.833333333333334,14.833333333333334,0.4,,1.0,0.48041,,24.633333333333336,,3.0,-5.0,6.0,,1.0,2.0,,,,,,,,1.0,2.0,,1.0,3.0,8.0,,,,,,,,,2.0,,,,,1.0,1.0,,1.0,,,2.0,2.0,1.0,,1.0,,1.0,1.0,3.0,,,,,,,0.5,,0.2,,,0.25,,,1.0,,,1.0,,,,,,1.0,17.5,17.5,0.4,0.5,0.5,,,,,,,,,,,0.16666666666666666,0.3333333333333333,,,2.95,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,True
1718-201145-2753-708-951,1610612738,"Paul Pierce, Jeff Green, Delonte West, Kevin Garnett, Ray Allen","Pierce, Green, West, Garnett, Allen",1718-201145-2753-708-951,BOS,682.0,4,22.0,15.0,46.0,3.0,2.0,4.0,3.0,3.0,13.0,0.21052631578947367,97.12609970674487,18.454545454545453,17.363636363636363,0.15789473684210525,0.15384615384615385,0.5263157894736842,0.4643815789473684,0.5074884615384615,24.55,0.6818181818181818,11.0,12.0,24.0,3.0,4.0,6.0,4.0,5.0,6.0,2.0,,,1.0,8.0,15.0,3.0,4.0,29.0,17.0,,,4.0,5.0,10.0,2.0,3.0,19.0,14.0,6.0,2.0,3.0,6.0,4.0,11.0,3.0,14.0,2.0,1.0,5.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,25.0,16.0,,0.75,,0.6666666666666666,0.75,0.5333333333333333,0.5,0.6578947368421053,0.6666666666666666,0.6153846153846154,0.6590909090909091,0.6666666666666666,0.6333333333333333,1.0,0.42857142857142855,1.0,1.0,0.375,0.25,1.0,1.0,,1.0,11.5,11.5,0.3157894736842105,0.6666666666666666,0.6666666666666666,0.3157894736842105,0.6666666666666666,0.6666666666666666,,,0.38461538461538464,0.8,0.5,0.6666666666666666,0.5386,0.05,0.0625,0.13793103448275862,0.6551724137931034,9.6,13.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,5.0,,4.0,0.125,0.16666666666666666,0.6666666666666666,,,0.25,0.6666666666666666,1.0,,2.0,3.0,2.0,,,,2.0,,2.0,,2.0,,,,,,,,1.0,,0.15789473684210525,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,,3.0,4.0,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,,,,,,0.3333333333333333,1.0,0.5,1.0,0.125,0.05263157894736842,1.0,1.0,1.0,0.07692307692307693,1.0,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1610612738,2011,2010-11,True
1718-201175-2753-406-951,1610612738,"Paul Pierce, Glen Davis, Delonte West, Shaquille O'Neal, Ray Allen","Pierce, Davis, West, O'Neal, Allen",1718-201175-2753-406-951,BOS,110.0,1,3.0,,6.0,,,1.0,,,,1.0,78.54545454545455,19.0,19.0,,,1.0,0.59355,,22.6,,2.0,,3.0,,,,,,,,,,,,,1.0,1.0,4.0,4.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,2.0,1.0,,,,,,4.0,,,1.0,,,1.0,,,1.5,,,1.0,,,1.0,,,1.0,,,,,,,17.666666666666668,17.666666666666668,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,3.0,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,True
1718-201175-2753-708-951,1610612738,"Paul Pierce, Glen Davis, Delonte West, Kevin Garnett, Ray Allen","Pierce, Davis, West, Garnett, Allen",1718-201175-2753-708-951,BOS,708.0,5,20.0,3.0,39.0,4.0,,7.0,,4.0,3.0,0.3333333333333333,79.32203389830508,19.15,18.45,0.19047619047619047,,0.6190476190476191,0.4827690476190476,0.47373333333333334,24.285714285714285,0.15,12.0,9.0,19.0,3.0,5.0,6.0,1.0,1.0,4.0,3.0,,,,6.0,14.0,5.0,6.0,33.0,24.0,1.0,1.0,8.0,2.0,3.0,,1.0,5.0,6.0,3.0,3.0,3.0,1.0,5.0,7.0,4.0,11.0,,,7.0,8.0,5.0,,1.0,1.0,1.0,1.0,25.0,5.0,,0.7142857142857143,1.0,,0.7142857142857143,0.42857142857142855,0.6666666666666666,0.6428571428571429,1.1666666666666667,0.6666666666666666,0.6956521739130435,1.0,0.8333333333333334,0.8333333333333334,0.375,1.0,0.8571428571428571,0.3,0.25,1.0,1.0,,1.0,17.105263157894736,17.05263157894737,0.2857142857142857,0.8333333333333334,0.8333333333333334,0.19047619047619047,0.75,0.75,,,0.3333333333333333,1.0,,0.75,0.5364,0.21739130434782608,0.3125,0.24242424242424243,0.15151515151515152,8.52142857142857,5.0,2.0,2.0,2.0,2.0,6.0,3.0,7.0,3.0,18.0,,5.0,0.5,0.6,1.0,,,0.6,0.6666666666666666,1.0,0.5,1.0,4.0,,1.0,,1.0,,1.0,1.0,,,,3.0,,0.07142857142857142,,0.25,1.0,0.6666666666666666,1.0,0.19047619047619047,0.25,0.3333333333333333,,,,2.0,3.0,,,1.0,12.0,2.0,4.0,2.0,1.0,,,,1.0,,1.0,,1.0,,,1.0,0.8,1.0,,0.5,,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,,,,1.0,2.0,,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,1610612738,2011,2010-11,True
1718-2420-2753-708-951,1610612738,"Paul Pierce, Nenad Krstic, Delonte West, Kevin Garnett, Ray Allen","Pierce, Krstic, West, Garnett, Allen",1718-2420-2753-708-951,BOS,396.0,1,11.0,6.0,22.0,3.0,2.0,3.0,2.0,3.0,6.0,0.375,80.0,16.818181818181817,16.0,0.375,0.6666666666666666,0.75,0.5134625,0.5146166666666666,24.566666666666666,0.5454545454545454,7.0,10.0,11.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,,1.0,2.0,3.0,5.0,2.0,4.0,16.0,6.0,,1.0,,1.0,1.0,2.0,3.0,11.0,4.0,,2.0,1.0,2.0,5.0,7.0,2.0,9.0,,,4.0,7.0,4.0,,,,,,16.0,11.0,,0.6666666666666666,,1.0,0.6666666666666666,0.6,1.0,0.75,,1.3333333333333333,0.7272727272727273,,1.1,1.0,0.5,1.0,1.0,0.3333333333333333,,1.0,1.0,,,19.181818181818183,19.181818181818183,0.375,0.6666666666666666,0.6666666666666666,0.125,0.6666666666666666,0.6666666666666666,0.5,,0.3333333333333333,1.0,1.0,0.6666666666666666,0.615575,0.36363636363636365,0.5,,0.6875,6.58,,,1.0,,1.0,2.0,1.0,3.0,,8.0,,1.0,0.3333333333333333,0.3333333333333333,,,,,0.5,,,,1.0,1.0,,,1.0,1.0,1.0,2.0,,1.0,,1.0,,,,,0.5,1.0,1.0,0.125,,,,1.0,1.0,,,,,,6.0,,2.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,2.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,0.5,,,,,,,1610612738,2011,2010-11,True
1718-2753-708-951-979,1610612738,"Paul Pierce, Delonte West, Kevin Garnett, Ray Allen, Jermaine O'Neal","Pierce, West, Garnett, Allen, O'Neal",1718-2753-708-951-979,BOS,194.0,2,5.0,2.0,12.0,,,,,,2.0,,89.0721649484536,17.8,17.0,,,0.25,0.454175,0.47259999999999996,,0.4,3.0,-2.0,7.0,1.0,,1.0,,1.0,2.0,,,,,1.0,4.0,,2.0,4.0,6.0,,,,1.0,3.0,,,2.0,2.0,,,1.0,2.0,1.0,3.0,1.0,4.0,1.0,,2.0,2.0,1.0,,1.0,,1.0,1.0,4.0,2.0,,,,,,0.25,0.3333333333333333,0.25,,0.3333333333333333,0.4,,0.3333333333333333,0.5,0.3333333333333333,1.0,0.75,0.3333333333333333,0.5,,1.0,,1.0,15.0,14.285714285714286,0.25,,,0.5,,,,,0.3333333333333333,,,,0.6419,0.2,0.2,,0.5,11.0,,,1.0,,1.0,,,,,,,3.0,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,1.0,,,0.25,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,2.0,,,1.0,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,True
200765-201145-201175-2420-2753,1610612738,"Rajon Rondo, Jeff Green, Glen Davis, Nenad Krstic, Delonte West","Rondo, Green, Davis, Krstic, West",200765-201145-201175-2420-2753,BOS,476.0,4,14.0,4.0,28.0,2.0,1.0,2.0,1.0,2.0,4.0,0.16666666666666666,84.70588235294117,17.214285714285715,16.785714285714285,0.16666666666666666,0.25,0.4166666666666667,0.44878749999999995,0.440675,24.75,0.2857142857142857,8.0,-1.0,14.0,1.0,2.0,3.0,,,5.0,1.0,,,,5.0,10.0,1.0,1.0,14.0,15.0,,,,1.0,3.0,,,2.0,6.0,,1.0,3.0,,4.0,4.0,3.0,7.0,,,4.0,3.0,2.0,,,,,,14.0,2.0,,0.5,,,0.5,0.5,0.3333333333333333,0.5416666666666666,,0.25,0.5384615384615384,,0.25,1.0,0.6,,1.0,0.5,0.6666666666666666,1.0,,,,16.785714285714285,16.785714285714285,0.25,0.6666666666666666,0.6666666666666666,0.4166666666666667,0.5,0.5,,,,,,0.5,0.3978,0.15384615384615385,0.18181818181818182,,0.14285714285714285,11.35,4.0,,,,1.0,4.0,2.0,3.0,1.0,7.0,,4.0,0.4,0.4,,,,0.5,,,,1.0,2.0,2.0,,1.0,3.0,1.0,,4.0,1.0,2.0,1.0,1.0,,,,,0.75,1.0,1.0,0.16666666666666666,0.5,0.5,1.0,0.4,0.4,,,,,,3.0,,1.0,,,1.0,,3.0,3.0,1.0,1.0,,,,,,1.0,,,,0.16666666666666666,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,True
200765-201145-201175-2420-951,1610612738,"Rajon Rondo, Jeff Green, Glen Davis, Nenad Krstic, Ray Allen","Rondo, Green, Davis, Krstic, Allen",200765-201145-201175-2420-951,BOS,360.0,3,14.0,11.0,25.0,1.0,1.0,3.0,3.0,1.0,11.0,0.23076923076923078,100.0,13.714285714285714,12.214285714285714,0.07692307692307693,0.09090909090909091,0.7692307692307693,0.5050846153846154,0.5071545454545455,23.666666666666668,0.7857142857142857,6.0,,11.0,3.0,5.0,7.0,3.0,5.0,2.0,,,,,6.0,10.0,,4.0,16.0,16.0,,1.0,7.0,4.0,8.0,,3.0,11.0,6.0,,,2.0,,3.0,3.0,3.0,6.0,1.0,,4.0,6.0,4.0,,,,,,9.0,11.0,,,,,,0.6,0.5,0.46153846153846156,0.6666666666666666,0.36363636363636365,0.5333333333333333,0.875,0.4583333333333333,1.0,0.5,,1.0,0.42857142857142855,,1.0,,,,15.272727272727273,15.272727272727273,0.5384615384615384,0.7142857142857143,0.7142857142857143,0.15384615384615385,,,,,0.45454545454545453,0.6,,,0.5505,0.26666666666666666,0.3333333333333333,0.4375,0.6875,5.75,3.0,2.0,2.0,2.0,2.0,6.0,3.0,3.0,2.0,6.0,1.0,,0.5,0.75,1.0,0.3333333333333333,,0.4,0.6666666666666666,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,2.0,,0.1,,1.0,,,1.0,0.07692307692307693,,,,0.5,0.5,,2.0,,2.0,3.0,,4.0,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,0.16666666666666666,0.15384615384615385,,,,0.18181818181818182,,,1.0,,,,0.3333333333333333,,,,,0.5,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,True
200765-201145-201175-2753-708,1610612738,"Rajon Rondo, Jeff Green, Glen Davis, Delonte West, Kevin Garnett","Rondo, Green, Davis, West, Garnett",200765-201145-201175-2753-708,BOS,98.0,1,3.0,,5.0,1.0,,1.0,,1.0,,0.5,73.46938775510205,21.666666666666668,21.666666666666668,0.5,,0.5,0.461175,,24.0,,2.0,,2.0,,,,,,,,,,,1.0,1.0,,2.0,4.0,4.0,,,,,,,,,2.0,,,,,,,,,,,1.0,2.0,1.0,,,,,,4.0,,,,,,,1.0,,0.5,,,0.6666666666666666,,,,,,,,,,,,,16.5,16.5,,,,,,,,,,,,,,0.3333333333333333,0.5,,,8.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,True
200765-201145-201175-2753-951,1610612738,"Rajon Rondo, Jeff Green, Glen Davis, Delonte West, Ray Allen","Rondo, Green, Davis, West, Allen",200765-201145-201175-2753-951,BOS,530.0,4,14.0,4.0,30.0,5.0,1.0,6.0,1.0,5.0,4.0,0.46153846153846156,81.50943396226414,20.642857142857142,17.785714285714285,0.38461538461538464,0.3333333333333333,0.6923076923076923,0.47432692307692303,0.37223333333333336,24.633333333333336,0.2857142857142857,9.0,2.0,16.0,3.0,2.0,3.0,,1.0,4.0,,,,,5.0,7.0,,2.0,12.0,10.0,,,2.0,1.0,2.0,,2.0,4.0,6.0,,,,1.0,4.0,5.0,3.0,8.0,1.0,1.0,4.0,4.0,2.0,,2.0,,2.0,2.0,10.0,4.0,,,,,,0.7142857142857143,0.5,0.38461538461538464,0.5,0.3333333333333333,0.4,0.5,0.5,0.8,,1.0,0.8333333333333334,0.375,,1.0,1.0,,1.0,15.0625,13.625,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.3076923076923077,,,,,0.3333333333333333,,,,,0.13333333333333333,0.2222222222222222,0.16666666666666666,0.3333333333333333,11.1,2.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,4.0,3.0,2.0,0.4,0.5,0.5,0.5,0.6,0.5,1.0,0.5,,,,3.0,,,,2.0,,2.0,1.0,1.0,1.0,,1.0,,,,,,0.5,,,,,0.75,0.75,,1.0,,,,,2.0,,,,,,,1.0,,1.0,,,,1.0,,,,,1.0,,0.07692307692307693,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,1610612738,2011,2010-11,True
200765-201145-201175-406-951,1610612738,"Rajon Rondo, Jeff Green, Glen Davis, Shaquille O'Neal, Ray Allen","Rondo, Green, Davis, O'Neal, Allen",200765-201145-201175-406-951,BOS,155.0,1,3.0,,7.0,,,,,,,,65.03225806451613,29.0,22.0,,,0.3333333333333333,0.40090000000000003,,,,3.0,-7.0,4.0,1.0,,1.0,,,,,,,,,3.0,,,,7.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,0.3333333333333333,,0.5,0.3333333333333333,,,,,,17.0,12.25,0.3333333333333333,,,,,,,,,,,,0.4561,,,,,4.6000000000000005,,,,,1.0,,,,,,,3.0,,,,,,,,,,,2.0,,,,1.0,,,1.0,,,,,,,,,1.0,0.5,,0.6666666666666666,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,True
200765-201145-201175-708-951,1610612738,"Rajon Rondo, Jeff Green, Glen Davis, Kevin Garnett, Ray Allen","Rondo, Green, Davis, Garnett, Allen",200765-201145-201175-708-951,BOS,961.0,6,25.0,4.0,53.0,2.0,1.0,4.0,1.0,2.0,4.0,0.19047619047619047,79.41727367325703,19.04,17.08,0.09523809523809523,0.3333333333333333,0.6190476190476191,0.48158809523809526,0.4624166666666667,25.0,0.16,16.0,,28.0,5.0,6.0,9.0,,,6.0,2.0,,,1.0,7.0,17.0,3.0,6.0,29.0,29.0,1.0,2.0,7.0,,2.0,1.0,,3.0,12.0,,2.0,4.0,1.0,4.0,6.0,4.0,10.0,3.0,1.0,6.0,8.0,4.0,,2.0,2.0,2.0,2.0,22.0,3.0,,0.75,0.5,1.0,0.75,0.4117647058823529,,0.5476190476190477,0.7,0.5,0.58,0.7,0.5,0.4,0.4,1.0,0.45454545454545453,0.4,0.4,1.0,1.0,,1.0,17.321428571428573,15.535714285714286,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.2857142857142857,1.0,1.0,,,,,1.0,1.0,0.51809,0.16,0.19047619047619047,0.2413793103448276,0.10344827586206896,8.164705882352942,2.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,11.0,,7.0,0.14285714285714285,0.16666666666666666,0.6666666666666666,,,0.16666666666666666,0.2,1.0,,,2.0,1.0,,,1.0,4.0,,5.0,1.0,2.0,2.0,,,,,,0.2,0.5,0.5,0.09523809523809523,,,,0.16666666666666666,0.16666666666666666,1.0,2.0,,,,9.0,2.0,3.0,1.0,1.0,,2.0,1.0,4.0,,,,,,,,1.0,1.0,0.3333333333333333,,,0.09523809523809523,0.5,0.5,1.0,,,,2.0,2.0,1.0,1.0,0.4,,,,,,,,,,1.0,,,,,,,,,,,,1.0,0.5,1.0,,,1610612738,2011,2010-11,True
200765-201145-201175-951-979,1610612738,"Rajon Rondo, Jeff Green, Glen Davis, Ray Allen, Jermaine O'Neal","Rondo, Green, Davis, Allen, O'Neal",200765-201145-201175-951-979,BOS,51.0,2,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,112.94117647058823,10.0,10.0,1.0,1.0,1.0,0.42645,0.42645,25.4,1.0,1.0,7.0,1.0,,,,,,,1.0,,,1.0,,,1.0,4.0,7.0,,,,,,,1.0,4.0,7.0,,,1.0,,,1.0,1.0,,1.0,,,2.0,4.0,,2.0,,,,,7.0,7.0,2.0,1.0,,1.0,1.0,,,1.5,,1.5,1.1666666666666667,,1.1666666666666667,1.0,,,1.0,,,1.0,,,,21.0,21.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,True
200765-201145-2753-406-951,1610612738,"Rajon Rondo, Jeff Green, Delonte West, Shaquille O'Neal, Ray Allen","Rondo, Green, West, O'Neal, Allen",200765-201145-2753-406-951,BOS,68.0,1,2.0,,3.0,,,1.0,,,,1.0,63.529411764705884,26.5,26.5,,,1.0,0.47535,,23.3,,1.0,,1.0,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,2.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,15.0,15.0,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,True
200765-201145-2753-708-951,1610612738,"Rajon Rondo, Jeff Green, Delonte West, Kevin Garnett, Ray Allen","Rondo, Green, West, Garnett, Allen",200765-201145-2753-708-951,BOS,537.0,4,18.0,9.0,37.0,,,1.0,1.0,,9.0,0.07692307692307693,99.21787709497208,16.27777777777778,15.61111111111111,,,0.5384615384615384,0.4645346153846154,0.4981875,23.4,0.5,9.0,-3.0,19.0,3.0,1.0,6.0,,1.0,2.0,,,,,3.0,12.0,,8.0,14.0,17.0,,1.0,,1.0,3.0,,4.0,6.0,6.0,,,3.0,1.0,4.0,7.0,3.0,10.0,2.0,,7.0,10.0,3.0,2.0,,,,,14.0,6.0,2.0,,,,,0.25,0.3333333333333333,0.23076923076923078,,0.25,0.3888888888888889,,0.42857142857142855,0.8,0.3333333333333333,1.0,0.8333333333333334,0.3,,1.0,1.0,,,12.842105263157896,12.052631578947368,0.46153846153846156,0.16666666666666666,0.25,0.15384615384615385,,,,,0.25,,,,0.5531166666666667,0.1875,0.2,,0.42857142857142855,7.75,9.0,,1.0,,2.0,,,,,,,5.0,,,,,,,0.3333333333333333,,,,4.0,2.0,4.0,,1.0,1.0,,2.0,,2.0,,,,0.3333333333333333,0.3333333333333333,0.5,0.5,0.25,,0.3076923076923077,,,,1.0,1.0,,1.0,,1.0,,,,,,2.0,1.0,2.0,1.0,4.0,,,,,,,1.0,,1.0,0.4,1.0,0.16666666666666666,0.07692307692307693,,,,0.25,,,1.0,,,,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,True
