EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,ShootingFouls,Fouls,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,LiveBallTurnovers,BadPassTurnovers,Turnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,LiveBallTurnoverPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3FGA,PenaltyFG3A,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,PenaltyCorner3Frequency,LongMidRangeFGM,Offensive Fouls Drawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,Fg2aBlocked,SelfOReb,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,SelfORebPct,DeadBallTurnovers,PenaltyTurnovers,Corner3FGM,PtsAssisted3s,ThreePtAssists,Corner3Assists,Assisted3sPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,Arc3Assists,PenaltyFg3Pct,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimAssists,LongMidRangeAssists,FTOffRebounds,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,BlockedAtRim,3SecondViolations,ShortMidRangePctBlocked,OffFTReboundPct,DefAtRimReboundPct,AtRimPctAssisted,LongMidRangePctAssisted,DefCorner3ReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,Fg3aBlocked,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,OffShortMidRangeReboundPct,SecondChanceArc3Frequency,PenaltyCorner3FGM,Loose Ball Fouls Drawn,OffArc3ReboundPct,PenaltyCorner3Accuracy,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,BadPassOutOfBoundsTurnovers,Travels,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,StepOutOfBoundsTurnovers,HeaveAttempts,SecondChanceArc3FGM,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,team_id,year,season,team_vs
101145-1536-1884-2202-2740,1610612744,"Monta Ellis, Stephen Jackson, Baron Davis, Jason Richardson, Andris Biedrins","Ellis, Jackson, Davis, Richardson, Biedrins",101145-1536-1884-2202-2740,GSW,2816.0,6,47.0,2.0,88.0,89.0,5.0,,177,3.0,1.0,7.0,2.0,10.0,11.0,95.0,93.0,,4.0,,7.0,1.0,22.0,2.0,34.0,49.0,22.0,13.0,8.0,81.0,4.0,5.0,0.2,0.2,0.5121951219512195,0.5459770114942529,0.4,0.12195121951219512,1.0,0.6875,0.7619047619047619,0.6470588235294118,90.51136363636364,17.738636363636363,14.101123595505618,16.670454545454547,13.134831460674157,0.036585365853658534,0.08536585365853659,0.14285714285714285,0.14285714285714285,0.3780487804878049,0.14285714285714285,0.45412012195121954,0.09195402298850575,0.1038961038961039,0.042105263157894736,24.35,0.056818181818181816,13.0,13.0,21.0,4.0,6.0,1.0,1.0,8.0,12.0,39.0,39.0,72.0,6.0,12.0,2.0,14.0,2.0,4.0,44.0,34.0,8.0,22.0,24.0,3.0,50.0,11.0,15.0,10.0,19.0,3.0,0.5641025641025641,0.6285714285714286,0.5416666666666666,0.5,0.5,0.5,0.4,0.5384615384615384,0.3333333333333333,0.34146341463414637,0.19047619047619047,0.25609756097560976,0.6190476190476191,0.65,0.14634146341463414,0.6666666666666666,0.6666666666666666,0.375,0.47560975609756095,0.5,0.6666666666666666,0.2,1.0,0.5245777777777777,0.43343999999999994,0.14736842105263157,11.280555555555557,6.0,4.0,16.0,5.0,1.0,5.0,4.0,0.375,0.75,0.8,,,,1.0,3.0,0.375,1.0,,18.0,2.0,0.46153846153846156,0.46153846153846156,10.0,1.0,1.0,1.0,2.0,,0.013888888888888888,0.047619047619047616,0.5,0.05,10.0,1.0,1.0,6.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,1.0,,1.0,,1.0,0.2,,6.0,13.0,1.0,7.0,2.0,5.0,2.0,2.0,4.0,2.0,2.0,1.0,,0.5,0.7142857142857143,0.46153846153846156,0.7222222222222222,1.0,,,,2.0,,,,0.75,,,2.0,0.16666666666666666,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,1610612744,2007,2006-07,True
101145-1536-1884-2440-2740,1610612744,"Monta Ellis, Stephen Jackson, Baron Davis, Matt Barnes, Andris Biedrins","Ellis, Jackson, Davis, Barnes, Biedrins",101145-1536-1884-2440-2740,GSW,757.0,3,13.0,-2.0,26.0,26.0,14.0,18.0,52,2.0,,3.0,1.0,5.0,5.0,30.0,32.0,3.0,15.0,,3.0,,6.0,1.0,8.0,16.0,6.0,7.0,2.0,22.0,15.0,14.0,0.2,0.2,0.4807692307692308,0.5172413793103449,0.625,0.19230769230769232,1.0,0.8571428571428571,0.875,1.0,98.91677675033024,17.653846153846153,11.461538461538462,15.846153846153847,11.461538461538462,0.07692307692307693,0.11538461538461539,,,0.5384615384615384,,0.47749230769230766,0.07407407407407407,0.09090909090909091,0.5,25.18,0.5384615384615384,6.0,6.0,9.0,3.0,5.0,3.0,4.0,2.0,5.0,7.0,11.0,21.0,4.0,8.0,,8.0,6.0,10.0,8.0,14.0,6.0,4.0,5.0,2.0,11.0,7.0,8.0,4.0,5.0,1.0,0.36363636363636365,0.5,0.5238095238095238,0.5,0.6,0.5,0.6,0.5,0.7,0.5714285714285714,0.5,0.34615384615384615,0.6666666666666666,1.0,0.19230769230769232,0.4,0.5,1.0,0.2692307692307692,0.625,0.6,0.4,0.75,0.5026571428571429,0.47619999999999996,0.26666666666666666,8.457142857142857,2.0,1.0,5.0,,,,,0.4,1.0,,2.0,2.0,,,1.0,0.25,,,3.0,1.0,0.42857142857142855,0.42857142857142855,1.0,1.0,1.0,4.0,,,0.19047619047619047,0.3333333333333333,1.0,,3.0,5.0,1.0,3.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,0.2,,0.6666666666666666,0.16666666666666666,0.3333333333333333,,,,,,,,,0.6666666666666666,,,,0.3333333333333333,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,1610612744,2007,2006-07,True
101145-1536-1884-2554-2740,1610612744,"Monta Ellis, Stephen Jackson, Baron Davis, Mickael Pietrus, Andris Biedrins","Ellis, Jackson, Davis, Pietrus, Biedrins",101145-1536-1884-2554-2740,GSW,210.0,2,4.0,1.0,5.0,6.0,,,11,1.0,,,,1.0,2.0,8.0,7.0,,,,,,,,3.0,4.0,2.0,4.0,1.0,6.0,,,,,0.75,0.6666666666666666,,0.25,,,0.75,,75.42857142857143,20.0,18.333333333333332,17.0,18.333333333333332,0.25,,,,0.25,,0.4538625,0.2,0.25,,23.0,,1.0,,,,,,,1.0,1.0,2.0,3.0,3.0,1.0,1.0,,2.0,,,4.0,2.0,,2.0,2.0,,4.0,,1.0,,1.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,,1.0,,1.0,,1.0,,,,,0.25,1.0,1.0,,0.5,,,,,,,0.25,14.733333333333334,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,1.0,1.0,1.0,,2.0,,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,True
101145-1536-2202-2440-2554,1610612744,"Monta Ellis, Stephen Jackson, Jason Richardson, Matt Barnes, Mickael Pietrus","Ellis, Jackson, Richardson, Barnes, Pietrus",101145-1536-2202-2440-2554,GSW,629.0,4,10.0,-9.0,23.0,22.0,12.0,14.0,45,1.0,1.0,3.0,1.0,4.0,10.0,25.0,34.0,4.0,13.0,,3.0,1.0,,,4.0,11.0,7.0,13.0,4.0,17.0,13.0,12.0,0.25,0.25,0.39473684210526316,0.48,0.5454545454545454,0.21052631578947367,,,0.5,,103.02066772655009,15.434782608695652,12.454545454545455,14.695652173913043,12.272727272727273,0.05263157894736842,0.15789473684210525,0.3333333333333333,0.3333333333333333,0.5789473684210527,0.3333333333333333,0.46770263157894737,0.17391304347826086,0.21052631578947367,0.52,24.35,0.5217391304347826,7.0,3.0,7.0,1.0,2.0,3.0,5.0,2.0,4.0,4.0,6.0,15.0,3.0,4.0,2.0,8.0,3.0,6.0,,12.0,4.0,,1.0,,3.0,5.0,7.0,3.0,6.0,,,,0.4,0.75,0.5,0.75,0.5,0.8,0.5555555555555556,0.5454545454545454,0.3333333333333333,0.3684210526315789,0.42857142857142855,0.6,0.21052631578947367,0.5,0.6666666666666666,,0.21052631578947367,0.5,0.5,0.5555555555555556,0.6,0.47535,0.5267555555555555,0.32,8.22,1.0,1.0,4.0,1.0,,1.0,,0.25,,,2.0,2.0,1.0,3.0,1.0,0.5,1.0,0.1111111111111111,1.0,,0.25,0.25,4.0,1.0,1.0,3.0,,,0.2,0.2857142857142857,0.5,,3.0,3.0,,3.0,1.0,,1.0,,,,1.0,2.0,1.0,1.0,0.3333333333333333,1.0,0.2222222222222222,0.5,,,1.0,2.0,1.0,1.0,,2.0,,1.0,1.0,,0.25,0.5,,,,1.0,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,True
101145-1536-2202-2440-2740,1610612744,"Monta Ellis, Stephen Jackson, Jason Richardson, Matt Barnes, Andris Biedrins","Ellis, Jackson, Richardson, Barnes, Biedrins",101145-1536-2202-2440-2740,GSW,513.0,5,9.0,5.0,17.0,15.0,8.0,10.0,32,,1.0,3.0,1.0,3.0,6.0,19.0,14.0,2.0,6.0,,3.0,1.0,1.0,1.0,3.0,11.0,4.0,8.0,4.0,15.0,6.0,8.0,0.3333333333333333,0.3333333333333333,0.3611111111111111,0.4318181818181818,0.42857142857142855,0.16666666666666666,1.0,0.2,0.3333333333333333,,89.82456140350877,18.647058823529413,13.066666666666666,16.0,11.866666666666667,,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.4627611111111112,0.18181818181818182,0.21052631578947367,0.3157894736842105,25.233333333333334,0.47058823529411764,4.0,5.0,7.0,2.0,3.0,2.0,2.0,,3.0,5.0,5.0,15.0,2.0,5.0,,4.0,2.0,5.0,2.0,8.0,2.0,1.0,2.0,,5.0,7.0,8.0,1.0,4.0,,0.2,0.25,0.3333333333333333,0.4,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7,0.6666666666666666,0.6,0.3888888888888889,0.7142857142857143,0.8333333333333334,0.16666666666666666,,,,0.2777777777777778,0.5,0.6666666666666666,0.3333333333333333,1.0,0.51945,0.42319166666666663,0.21052631578947367,8.006666666666666,1.0,1.0,2.0,,,,,0.5,,,,,,1.0,1.0,0.5,,,,,,,1.0,1.0,,1.0,1.0,2.0,0.06666666666666667,0.14285714285714285,1.0,0.09090909090909091,1.0,2.0,,3.0,1.0,,1.0,,,,,1.0,,1.0,,1.0,0.16666666666666666,,1.0,,,4.0,3.0,1.0,,,2.0,1.0,,,,,0.25,0.2,,1.0,1.0,1.0,,,,,,0.6666666666666666,0.16666666666666666,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,True
101145-1536-2202-2554-2740,1610612744,"Monta Ellis, Stephen Jackson, Jason Richardson, Mickael Pietrus, Andris Biedrins","Ellis, Jackson, Richardson, Pietrus, Biedrins",101145-1536-2202-2554-2740,GSW,187.0,4,3.0,1.0,5.0,8.0,2.0,6.0,13,,,,,,1.0,7.0,6.0,1.0,3.0,,,,1.0,2.0,3.0,5.0,3.0,1.0,1.0,5.0,3.0,2.0,,,0.6,0.5833333333333334,0.5,,1.0,1.0,1.0,,100.10695187165776,22.2,9.5,18.0,9.5,,,,,0.6,,0.56184,0.16666666666666666,0.16666666666666666,0.42857142857142855,,0.4,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,5.0,1.0,2.0,,2.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,,2.0,1.0,2.0,,1.0,,0.3333333333333333,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.6,1.0,1.0,0.2,,,,0.2,0.5,1.0,0.5,1.0,0.49165,0.60185,0.2857142857142857,6.08,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,True
101145-1536-2440-2554-2740,1610612744,"Monta Ellis, Stephen Jackson, Matt Barnes, Mickael Pietrus, Andris Biedrins","Ellis, Jackson, Barnes, Pietrus, Biedrins",101145-1536-2440-2554-2740,GSW,255.0,3,4.0,4.0,8.0,7.0,4.0,,15,,,,,,4.0,10.0,6.0,2.0,4.0,,,,2.0,,2.0,3.0,4.0,5.0,1.0,8.0,4.0,4.0,,,0.6,0.6428571428571429,0.5,,,1.0,1.0,,84.70588235294117,17.25,16.714285714285715,15.5,16.714285714285715,,,,,0.2,,0.43376000000000003,0.16666666666666666,0.16666666666666666,0.4,,0.5,1.0,1.0,1.0,,,,,1.0,1.0,3.0,3.0,5.0,1.0,1.0,,2.0,1.0,3.0,4.0,2.0,,2.0,2.0,1.0,4.0,1.0,1.0,3.0,3.0,,0.6666666666666666,0.6666666666666666,0.6,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,0.5,0.5,0.2,1.0,1.0,0.2,1.0,1.0,1.0,0.6,,,,,0.3709,0.38666666666666666,0.2,13.940000000000001,,,2.0,,,,,,1.0,,1.0,1.0,,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,True
101145-1733-1884-2202-2440,1610612744,"Monta Ellis, Al Harrington, Baron Davis, Jason Richardson, Matt Barnes","Ellis, Harrington, Davis, Richardson, Barnes",101145-1733-1884-2202-2440,GSW,272.0,2,5.0,-6.0,10.0,9.0,9.0,3.0,19,1.0,,1.0,,2.0,4.0,10.0,16.0,4.0,10.0,,1.0,,1.0,,1.0,6.0,3.0,4.0,,4.0,10.0,9.0,,,0.3,0.4166666666666667,0.45454545454545453,0.2,,0.3333333333333333,0.25,,100.58823529411765,17.0,11.333333333333334,14.8,11.222222222222221,0.1,0.1,,,0.3,,0.44012,,,1.0,24.15,0.9,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,5.0,3.0,8.0,2.0,4.0,2.0,6.0,3.0,8.0,4.0,2.0,2.0,2.0,2.0,,4.0,5.0,5.0,2.0,3.0,,0.6666666666666666,1.0,0.375,0.5,0.375,0.5,0.3333333333333333,0.6,1.0,0.7142857142857143,1.0,0.1,1.0,1.0,0.2,,,,0.5,0.25,1.0,0.1111111111111111,1.0,0.43185,0.4254888888888889,0.6,13.8625,2.0,2.0,3.0,,,,,0.6666666666666666,,,2.0,2.0,1.0,1.0,,,,0.1111111111111111,2.0,,0.4,0.4,,,,,2.0,,,,,0.2857142857142857,1.0,3.0,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,1.0,,,,,0.3333333333333333,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,True
101145-1733-1884-2202-2554,1610612744,"Monta Ellis, Al Harrington, Baron Davis, Jason Richardson, Mickael Pietrus","Ellis, Harrington, Davis, Richardson, Pietrus",101145-1733-1884-2202-2554,GSW,448.0,4,7.0,-2.0,15.0,15.0,6.0,6.0,30,,,,,,7.0,19.0,21.0,5.0,9.0,,,,4.0,,4.0,7.0,6.0,9.0,2.0,13.0,9.0,6.0,,,0.6,0.6785714285714286,0.75,,,0.6666666666666666,0.5714285714285714,0.6666666666666666,96.42857142857143,14.2,15.666666666666666,13.933333333333334,14.4,,,,,0.6,,0.47375999999999996,0.16666666666666666,0.16666666666666666,0.47368421052631576,,0.4,3.0,5.0,6.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,6.0,10.0,3.0,3.0,,6.0,2.0,3.0,6.0,6.0,4.0,3.0,3.0,1.0,6.0,3.0,3.0,4.0,8.0,,0.5,0.75,0.6,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.75,0.75,1.0,0.6,0.8333333333333334,1.0,0.3,0.3333333333333333,0.3333333333333333,1.0,0.1,1.0,1.0,0.6666666666666666,1.0,0.5209666666666667,0.507,0.3157894736842105,5.4,1.0,,5.0,1.0,1.0,1.0,,0.2,,,2.0,2.0,,,,,,,,,,,,,,1.0,,,0.1,0.16666666666666666,1.0,,4.0,2.0,,,,,,,,,,,,,,,,,2.0,,,1.0,,1.0,1.0,,,2.0,,,,,1.0,0.4,,,,,,,,,,0.5,,,,,,1.0,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,True
101145-1733-1884-2202-2740,1610612744,"Monta Ellis, Al Harrington, Baron Davis, Jason Richardson, Andris Biedrins","Ellis, Harrington, Davis, Richardson, Biedrins",101145-1733-1884-2202-2740,GSW,80.0,1,1.0,2.0,3.0,2.0,3.0,2.0,5,1.0,,,,1.0,2.0,4.0,2.0,2.0,4.0,,,,1.0,,1.0,1.0,1.0,2.0,,4.0,4.0,3.0,,,0.5,0.6666666666666666,0.6666666666666666,0.5,,1.0,1.0,1.0,90.0,16.666666666666668,15.0,16.666666666666668,15.0,0.5,,,,0.5,,0.497525,,,1.0,22.3,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,,1.0,1.0,,2.0,,,,,,1.0,1.0,1.0,,1.0,,0.5,,,,,,,,,,,,0.5,,,,,,0.497525,,16.7,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,0.5,1.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,True
101145-1733-1884-2440-2554,1610612744,"Monta Ellis, Al Harrington, Baron Davis, Matt Barnes, Mickael Pietrus","Ellis, Harrington, Davis, Barnes, Pietrus",101145-1733-1884-2440-2554,GSW,541.0,5,9.0,-5.0,16.0,18.0,3.0,8.0,34,1.0,,4.0,,5.0,7.0,17.0,22.0,1.0,3.0,,3.0,,3.0,1.0,7.0,13.0,7.0,7.0,4.0,12.0,3.0,3.0,,,0.3333333333333333,0.4722222222222222,0.25,0.3333333333333333,1.0,1.0,1.0,,90.49907578558225,19.625,12.61111111111111,18.75,12.61111111111111,0.06666666666666667,0.26666666666666666,,,0.6,,0.39359285714285713,0.2222222222222222,0.3076923076923077,0.17647058823529413,30.72,0.1875,4.0,3.0,4.0,2.0,3.0,1.0,1.0,,3.0,3.0,5.0,10.0,2.0,4.0,1.0,5.0,1.0,2.0,,10.0,4.0,,,,,2.0,6.0,1.0,4.0,1.0,,,0.5,0.5,0.5,0.4,0.16666666666666666,0.5,0.5,0.75,1.0,0.26666666666666666,0.75,0.75,0.2,,,,0.2,0.6,0.6666666666666666,0.16666666666666666,1.0,0.41885,0.3913,0.29411764705882354,8.72,1.0,1.0,6.0,1.0,,1.0,1.0,0.16666666666666666,,1.0,,,1.0,4.0,4.0,1.0,1.0,0.16666666666666666,2.0,,0.6666666666666666,0.6666666666666666,3.0,1.0,1.0,1.0,1.0,1.0,0.1,,,0.16666666666666666,5.0,1.0,,,,,,,,,,3.0,,,,,0.5,,,,,,,,,1.0,,1.0,1.0,1.0,0.3333333333333333,,1.0,,,1.0,,1.0,1.0,,,0.2,1.0,0.5,,,2.0,1.0,,,,1.0,1.0,,1.0,,,0.2,,,,,1.0,,,,,,,,,,1610612744,2007,2006-07,True
101145-1733-1884-2440-2740,1610612744,"Monta Ellis, Al Harrington, Baron Davis, Matt Barnes, Andris Biedrins","Ellis, Harrington, Davis, Barnes, Biedrins",101145-1733-1884-2440-2740,GSW,162.0,1,3.0,-5.0,5.0,6.0,,,11,,,,,,,4.0,9.0,,,,,,,,1.0,2.0,1.0,,,4.0,,,,,0.6666666666666666,0.6666666666666666,,,,,1.0,,97.77777777777777,16.6,13.166666666666666,15.6,13.166666666666666,,,,,0.3333333333333333,,0.49173333333333336,,,,,,1.0,1.0,1.0,,,,,,,2.0,2.0,3.0,,,,,,,2.0,2.0,,1.0,1.0,,2.0,1.0,1.0,1.0,2.0,,0.5,0.5,0.6666666666666666,,,,,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,0.6666666666666666,,,,,,,,12.133333333333333,2.0,2.0,3.0,,,,,0.6666666666666666,,,,,,,,,,,1.0,,0.5,0.5,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,True
101145-1733-2202-2440-2554,1610612744,"Monta Ellis, Al Harrington, Jason Richardson, Matt Barnes, Mickael Pietrus","Ellis, Harrington, Richardson, Barnes, Pietrus",101145-1733-2202-2440-2554,GSW,142.0,2,2.0,5.0,5.0,4.0,5.0,3.0,9,,,1.0,,1.0,2.0,6.0,1.0,2.0,6.0,,1.0,,1.0,,2.0,4.0,2.0,2.0,,4.0,6.0,5.0,,,0.4,0.5,0.5,0.2,,0.5,0.5,,91.26760563380282,14.8,17.0,14.4,12.75,,0.2,,,0.6,,0.35924999999999996,,,1.0,24.4,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,4.0,1.0,1.0,,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,,2.0,2.0,2.0,1.0,1.0,,0.5,1.0,0.5,1.0,0.5,1.0,0.4,1.0,1.0,0.6666666666666666,,0.4,0.5,1.0,0.2,,,,0.2,1.0,1.0,0.4,0.5,0.4358,0.35924999999999996,0.3333333333333333,8.325,,,1.0,1.0,,1.0,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,0.25,0.5,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,0.2,,,1.0,,,,,,,,,1.0,,,,0.5,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,True
101145-1733-2202-2440-2740,1610612744,"Monta Ellis, Al Harrington, Jason Richardson, Matt Barnes, Andris Biedrins","Ellis, Harrington, Richardson, Barnes, Biedrins",101145-1733-2202-2440-2740,GSW,168.0,1,3.0,2.0,6.0,7.0,6.0,7.0,13,,,,,,2.0,6.0,4.0,2.0,6.0,,,,2.0,,4.0,4.0,1.0,2.0,1.0,6.0,6.0,6.0,,,0.6666666666666666,0.75,0.75,,,0.5,0.6666666666666666,1.0,111.42857142857143,9.5,15.857142857142858,9.5,14.285714285714286,,,,,,,0.39653333333333335,0.25,0.25,1.0,,1.0,,,,,,,,,,3.0,2.0,3.0,,,,,2.0,3.0,4.0,,,2.0,2.0,,4.0,,,1.0,1.0,,1.0,1.0,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,,,,,,,,,1.0,,,,,,0.39653333333333335,,19.833333333333332,1.0,1.0,2.0,1.0,1.0,1.0,,0.5,,,,,,,,,,,2.0,,0.6666666666666666,0.6666666666666666,2.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,True
