EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,PenaltyOffPoss,TotalPoss,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,PenaltyPointsPct,PenaltyOffPossPct,Minutes,DefPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,ShootingFouls,Fouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,NonHeaveArc3Accuracy,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyArc3FGA,PenaltyFG3A,LostBallTurnovers,TwoPtShootingFoulsDrawn,BlockedShortMidRange,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,PenaltyArc3FGM,PenaltyFG2A,PenaltyFG3M,PtsUnassisted2s,PtsUnassisted3s,LongMidRangeAssists,PenaltyTurnovers,PenaltyFg3Pct,PenaltyEfgPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyArc3Accuracy,LostBallSteals,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,OffTwoPtRebounds,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,DefensiveGoaltends,SecondChanceFg2Pct,PenaltyFg2Pct,OffTwoPtReboundPct,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,OffLongMidRangeReboundPct,PtsPutbacks,LostBallOutOfBoundsTurnovers,SecondChanceFtPoints,OffShortMidRangeReboundPct,Offensive Fouls,Loose Ball Fouls,OffCorner3ReboundPct,Offensive Fouls Drawn,SecondChanceTurnovers,SelfOReb,SelfORebPct,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,BlockedAtRim,3SecondViolations,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffensiveGoaltends,3pt And 1 Free Throw Trips,BlockedCorner3,Clear Path Fouls,team_id,year,season,team_vs
101189-1882-1894-208-2624,1610612746,"James Singleton, Elton Brand, Corey Maggette, Sam Cassell, Quinton Ross","Singleton, Brand, Maggette, Cassell, Ross",101189-1882-1894-208-2624,LAC,540.0,3,-7.0,20.0,11.0,40.0,9.0,16.0,5.0,10.0,6.0,11.0,1.0,14.0,10.0,11.0,1.0,0.38095238095238093,0.4166666666666667,106.66666666666667,15.55,14.4,0.625,0.55,9.0,20.0,16.0,,2.0,2.0,11.0,23.0,2.0,1.0,2.0,,5.0,,5.0,5.0,8.0,3.0,,1.0,3.0,1.0,,1.0,1.0,0.5,0.5,0.18181818181818182,0.21875,0.5555555555555556,,0.5555555555555556,0.6666666666666666,0.75,,1.0,11.45,10.85,0.125,,,,0.4375,0.42504000000000003,3.0,1.0,7.0,2.0,,2.0,,1.0,1.0,3.0,1.0,5.0,,1.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,,,,,3.0,2.0,2.0,,,2.0,4.0,1.0,1.0,0.2,,0.2,,0.5,0.3125,0.2727272727272727,,,,,0.25,,,,0.4375,0.14285714285714285,0.25,,0.125,0.125,,,,0.1875,0.3333333333333333,0.3333333333333333,1.0,1.0,,,0.3333333333333333,0.125,8.918181818181818,29.96,2.0,2.0,,3.0,,0.2222222222222222,0.40156875,0.2,0.21428571428571427,1.0,1.0,7.0,1.0,2.0,,1.0,1.0,0.5,0.2777777777777778,0.5,0.5,1.0,0.5,,,,,2.0,,,1.0,3.0,,,,,,0.14285714285714285,0.3333333333333333,,,,,0.2222222222222222,,0.60255,1.0,,,2.0,0.3333333333333333,1.0,1.0,,,1.0,1.0,0.1111111111111111,,0.42857142857142855,,,,,,,,,,,,,1.0,,,1.0,0.16666666666666666,,,,,,,,,,,,1610612746,2007,2006-07,True
101189-1882-1894-208-2733,1610612746,"James Singleton, Elton Brand, Corey Maggette, Sam Cassell, Shaun Livingston","Singleton, Brand, Maggette, Cassell, Livingston",101189-1882-1894-208-2733,LAC,234.0,2,6.0,7.0,1.0,15.0,6.0,10.0,4.0,4.0,4.0,7.0,,10.0,4.0,1.0,,0.7142857142857143,1.0,92.3076923076923,13.428571428571429,13.428571428571429,0.4,0.14285714285714285,4.0,8.0,3.0,,,2.0,3.0,4.0,4.0,2.0,2.0,,4.0,,3.0,3.0,3.0,1.0,,,1.0,,,,,1.0,1.0,0.6666666666666666,0.5,0.75,,0.75,,1.0,,,17.5,17.5,,,,,0.25,0.4701375,,2.0,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,0.25,,,,,,,,0.5,,0.5,1.0,1.0,1.0,0.25,0.25,,,,,,,,,,,,,10.766666666666666,24.1,,,,2.0,,,,0.42857142857142855,0.4,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,1610612746,2007,2006-07,True
101189-1882-1894-2624-2733,1610612746,"James Singleton, Elton Brand, Corey Maggette, Quinton Ross, Shaun Livingston","Singleton, Brand, Maggette, Ross, Livingston",101189-1882-1894-2624-2733,LAC,143.0,2,-6.0,5.0,2.0,10.0,,2.0,,2.0,,,,2.0,2.0,2.0,,0.25,1.0,100.69930069930071,16.0,16.0,1.0,0.4,2.0,5.0,1.0,1.0,1.0,1.0,2.0,8.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,0.5,0.25,1.0,,1.0,,1.0,,,12.6,12.6,0.25,1.0,1.0,1.0,0.75,0.528525,,,,1.0,,,,,,2.0,,2.0,,,,,2.0,,,,,,,,,,,,,,1.0,2.0,,,,,,,,0.5,,,,,,,,,,,,,,0.25,,,,,0.5,,,,,,,,,8.6,25.05,,,,,,,0.6334,,,,,1.0,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2007,2006-07,True
101189-1882-208-2624-57,1610612746,"James Singleton, Elton Brand, Sam Cassell, Quinton Ross, Doug Christie","Singleton, Brand, Cassell, Ross, Christie",101189-1882-208-2624-57,LAC,7.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2007,2006-07,True
101189-1894-2078-2549-2624,1610612746,"James Singleton, Corey Maggette, Jason Hart, Chris Kaman, Quinton Ross","Singleton, Maggette, Hart, Kaman, Ross",101189-1894-2078-2549-2624,LAC,155.0,1,-2.0,4.0,,7.0,,2.0,,,,,,2.0,,,,0.3333333333333333,,65.03225806451613,14.0,14.0,,,3.0,3.0,,,1.0,1.0,3.0,4.0,2.0,1.0,1.0,,2.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,,1.0,0.3333333333333333,,,1.0,,33.0,32.0,0.3333333333333333,,,,0.3333333333333333,0.4898,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,,,10.133333333333333,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2007,2006-07,True
101189-1894-208-2549-2624,1610612746,"James Singleton, Corey Maggette, Sam Cassell, Chris Kaman, Quinton Ross","Singleton, Maggette, Cassell, Kaman, Ross",101189-1894-208-2549-2624,LAC,81.0,1,2.0,2.0,2.0,5.0,,2.0,,2.0,,,,,2.0,2.0,,0.25,0.25,88.88888888888889,24.0,10.0,1.0,1.0,1.0,3.0,2.0,,1.0,1.0,3.0,,2.0,1.0,1.0,,2.0,,1.0,1.0,3.0,,,,,,,,,1.0,1.0,0.3333333333333333,0.25,1.0,,1.0,,1.0,,,11.0,11.0,0.25,,,,0.5,0.4338625,1.0,,,2.0,,,,,,1.0,,1.0,,,2.0,,1.0,,1.0,,,,,,,2.0,1.0,1.0,,,,1.0,,,,,,0.5,0.5,0.25,0.3333333333333333,1.0,,,,0.6666666666666666,,,,,,,,0.5,,,,,0.25,,,,,,,,1.0,12.066666666666668,24.3,1.0,1.0,,,,0.25,0.4338625,,,1.0,,3.0,,,,1.0,,,0.25,0.5,0.5,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,,,,,0.5,0.3333333333333333,1.0,1.0,,,,0.25,,0.29975,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2007,2006-07,True
101189-1894-208-2549-2733,1610612746,"James Singleton, Corey Maggette, Sam Cassell, Chris Kaman, Shaun Livingston","Singleton, Maggette, Cassell, Kaman, Livingston",101189-1894-208-2549-2733,LAC,371.0,2,-3.0,9.0,,20.0,4.0,13.0,,,4.0,5.0,,13.0,,,,0.6,,77.62803234501348,23.77777777777778,21.333333333333332,,,6.0,11.0,,,1.0,,3.0,16.0,,,3.0,,9.0,,,,1.0,,,,,,,,,,,,0.5625,,,,,,,,14.272727272727273,14.272727272727273,0.125,,,,0.75,0.5338625,,,,2.0,2.0,3.0,,,1.0,2.0,3.0,5.0,,,,9.0,2.0,1.0,,3.0,1.0,2.0,,,,1.0,1.0,,,,3.0,4.0,,1.0,0.6,,0.6,,,0.625,,,,,,0.2,,,,,,,,0.25,0.375,0.6666666666666666,0.6666666666666666,1.0,0.25,0.5,0.5,1.0,,,,0.5,,12.266666666666666,24.02,,,,2.0,,,,0.2,0.4,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,0.3333333333333333,,,,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612746,2007,2006-07,True
101189-1894-208-2549-2739,1610612746,"James Singleton, Corey Maggette, Sam Cassell, Chris Kaman, Luke Jackson","Singleton, Maggette, Cassell, Kaman, Jackson",101189-1894-208-2549-2739,LAC,182.0,1,2.0,6.0,3.0,12.0,5.0,7.0,2.0,4.0,5.0,6.0,1.0,2.0,4.0,3.0,1.0,0.3888888888888889,0.5,94.94505494505495,15.833333333333334,11.166666666666666,0.5714285714285714,0.5,3.0,6.0,,1.0,2.0,1.0,6.0,5.0,,,,,,,3.0,3.0,6.0,,,,,1.0,,1.0,1.0,,,0.16666666666666666,0.16666666666666666,1.0,,1.0,,1.0,,1.0,14.5,14.5,0.3333333333333333,0.5,0.5,,0.3333333333333333,0.46941666666666665,3.0,,1.0,3.0,,,,,,,,,,,5.0,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,1.0,0.8333333333333334,,,,,,,0.6,,1.0,,0.16666666666666666,,,,0.5,,,,,,,,,,,,,0.7142857142857143,11.566666666666668,,,,,2.0,1.0,,0.5384333333333333,0.25,0.25,,,3.0,,2.0,,,,,0.3333333333333333,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,,2.0,,,1.0,0.3333333333333333,0.6,,1.0,1.0,,0.6666666666666666,0.5,0.567,0.6666666666666666,2.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2007,2006-07,True
101189-208-2549-2733-57,1610612746,"James Singleton, Sam Cassell, Chris Kaman, Shaun Livingston, Doug Christie","Singleton, Cassell, Kaman, Livingston, Christie",101189-208-2549-2733-57,LAC,206.0,1,-5.0,5.0,,10.0,,6.0,,,1.0,,,4.0,,,,0.42857142857142855,,69.90291262135922,22.2,16.2,,,3.0,5.0,,,,3.0,5.0,11.0,4.0,2.0,2.0,,4.0,,1.0,1.0,3.0,,,,,,,,,0.6666666666666666,0.6666666666666666,0.6,0.42857142857142855,1.0,,1.0,,1.0,,,19.0,19.0,,,,,0.2857142857142857,0.46227142857142856,2.0,3.0,3.0,2.0,,1.0,,1.0,,1.0,,2.0,,1.0,2.0,,1.0,,,,,,2.0,,,2.0,,,,,,,,,,,,0.5,0.5,0.2857142857142857,,,,,,0.5,,,,0.42857142857142855,1.0,1.0,0.6666666666666666,0.2857142857142857,0.14285714285714285,,,,0.14285714285714285,,,,0.5,,,,0.3333333333333333,13.319999999999999,23.55,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,1.0,,1.0,,,,,,,0.5169,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2007,2006-07,True
101215-1425-1501-2549-2624,1610612746,"Will Conroy, Aaron Williams, Tim Thomas, Chris Kaman, Quinton Ross","Conroy, Williams, Thomas, Kaman, Ross",101215-1425-1501-2549-2624,LAC,216.0,1,3.0,6.0,,11.0,,8.0,,,2.0,,,8.0,,,,0.6666666666666666,,73.33333333333333,16.666666666666668,16.666666666666668,,,4.0,5.0,,,1.0,1.0,3.0,5.0,2.0,1.0,3.0,,8.0,,2.0,2.0,2.0,,,,,,,,,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,,1.0,,,,,23.2,23.2,0.16666666666666666,,,,0.6666666666666666,0.5038666666666667,,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,2.0,3.0,,,,6.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,,,,,,1.0,2.0,,1.0,0.6666666666666666,,0.6666666666666666,,,0.5,,,,,,,,1.0,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,1.0,1.0,1.0,,,,1.0,,7.6000000000000005,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2007,2006-07,True
101215-1501-1749-1882-1894,1610612746,"Will Conroy, Tim Thomas, Cuttino Mobley, Elton Brand, Corey Maggette","Conroy, Thomas, Mobley, Brand, Maggette",101215-1501-1749-1882-1894,LAC,110.0,1,-2.0,2.0,,5.0,,2.0,,,1.0,,,2.0,,,,1.0,,65.45454545454545,20.0,20.0,,,2.0,3.0,,,,1.0,1.0,4.0,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,,0.5,,1.0,,,23.333333333333332,22.666666666666668,,,,,,0.4235,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,15.5,,,,,,,,,,,1.0,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2007,2006-07,True
101215-1501-1749-1882-2549,1610612746,"Will Conroy, Tim Thomas, Cuttino Mobley, Elton Brand, Chris Kaman","Conroy, Thomas, Mobley, Brand, Kaman",101215-1501-1749-1882-2549,LAC,54.0,1,1.0,2.0,2.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,,3.0,3.0,2.0,,0.75,0.75,106.66666666666666,4.5,4.5,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,0.5,0.5,1.0,,1.0,,1.0,,,22.5,22.5,0.5,1.0,1.0,1.0,0.5,0.54855,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,4.6,,,,,1.0,,,0.54855,0.5,0.5,,,2.0,,,,,,,0.5,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,0.5,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2007,2006-07,True
101215-1501-1749-2549-2624,1610612746,"Will Conroy, Tim Thomas, Cuttino Mobley, Chris Kaman, Quinton Ross","Conroy, Thomas, Mobley, Kaman, Ross",101215-1501-1749-2549-2624,LAC,190.0,1,-2.0,5.0,,10.0,,,,,,,,,,,,,,75.78947368421053,21.0,19.4,,,3.0,5.0,,,1.0,,5.0,2.0,,,,,,,3.0,4.0,6.0,,,,,,,,,,,,,0.75,,0.75,,1.0,,,17.0,15.2,0.14285714285714285,,,,0.42857142857142855,0.4687571428571428,1.0,,3.0,1.0,,,,,,2.0,,2.0,,,,,2.0,,,,,,,,1.0,2.0,,,,,1.0,2.0,,,,,,,,0.2857142857142857,,,,1.0,,0.2857142857142857,,1.0,,0.42857142857142855,,,,0.14285714285714285,,,,,0.2857142857142857,,,,,,,,,6.36,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,2.0,,,,,,,0.4,,0.5,,,,,0.4676,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2007,2006-07,True
101215-1501-1882-1894-2549,1610612746,"Will Conroy, Tim Thomas, Elton Brand, Corey Maggette, Chris Kaman","Conroy, Thomas, Brand, Maggette, Kaman",101215-1501-1882-1894-2549,LAC,113.0,1,4.0,5.0,,9.0,1.0,6.0,,,1.0,2.0,,6.0,,,,1.0,,114.69026548672566,7.6,7.6,,,2.0,4.0,,,,1.0,1.0,2.0,2.0,1.0,2.0,,5.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.25,1.0,,1.0,,,,,18.75,18.75,,,,,0.5,0.4652,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,3.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,1.0,1.0,,1.0,,,0.5,,,,,,,,1.0,,,,,,0.5,,,,,0.5,1.0,1.0,1.0,,,,1.0,,17.9,26.1,,,,1.0,,,,0.3333333333333333,0.5,1.0,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2007,2006-07,True
101215-1501-1894-2549-2624,1610612746,"Will Conroy, Tim Thomas, Corey Maggette, Chris Kaman, Quinton Ross","Conroy, Thomas, Maggette, Kaman, Ross",101215-1501-1894-2549-2624,LAC,431.0,2,-16.0,11.0,,24.0,1.0,3.0,,,4.0,2.0,,3.0,,,,0.15,,80.18561484918793,21.09090909090909,19.90909090909091,,,7.0,13.0,1.0,,1.0,1.0,6.0,19.0,,,,,,,1.0,1.0,3.0,1.0,,,4.0,,,,,,,0.16666666666666666,0.1111111111111111,1.0,,0.5,,,,,15.307692307692308,13.615384615384615,0.1111111111111111,,,,0.4444444444444444,0.4398333333333333,2.0,1.0,5.0,,,1.0,,,,2.0,,3.0,,,,,2.0,,1.0,,,,,1.0,,2.0,,,3.0,3.0,4.0,6.0,,,,,,,,0.3333333333333333,0.16666666666666666,1.0,0.75,,0.3333333333333333,0.25,0.5,1.0,,0.5555555555555556,0.2,0.2,,,0.1111111111111111,,,,0.2222222222222222,,,,,,,,,5.516666666666667,25.266666666666666,,,,1.0,,,,0.1,0.14285714285714285,,,,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,0.2,1.0,,,,,,0.5791,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2007,2006-07,True
101215-1749-1882-1894-2549,1610612746,"Will Conroy, Cuttino Mobley, Elton Brand, Corey Maggette, Chris Kaman","Conroy, Mobley, Brand, Maggette, Kaman",101215-1749-1882-1894-2549,LAC,68.0,1,,1.0,,2.0,,2.0,,,,,,,,,,0.5,,42.35294117647059,26.0,26.0,,,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,0.5,0.5,,,,,,,,42.0,42.0,0.5,1.0,1.0,,0.5,0.44855,1.0,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,,,1.0,7.9,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,,1.0,,1.0,1.0,,,,0.5376,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2007,2006-07,True
101215-1882-1894-208-2549,1610612746,"Will Conroy, Elton Brand, Corey Maggette, Sam Cassell, Chris Kaman","Conroy, Brand, Maggette, Cassell, Kaman",101215-1882-1894-208-2549,LAC,9.0,1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2007,2006-07,True
101215-1882-1894-2549-2624,1610612746,"Will Conroy, Elton Brand, Corey Maggette, Chris Kaman, Quinton Ross","Conroy, Brand, Maggette, Kaman, Ross",101215-1882-1894-2549-2624,LAC,102.0,1,,3.0,,7.0,,3.0,,,,,,3.0,,,,0.5,,98.82352941176471,19.666666666666668,19.666666666666668,,,2.0,4.0,1.0,,,,1.0,3.0,,,1.0,,3.0,,,2.0,2.0,,,,,,,,,,,,0.5,,,,,,,,10.75,10.25,,,,,0.6666666666666666,0.4713333333333333,,,,1.0,1.0,2.0,,,,,1.0,2.0,,,,3.0,,,,1.0,,1.0,,,2.0,,,,,,2.0,3.0,1.0,1.0,0.5,,0.5,,,0.6666666666666666,,,,1.0,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,16.7,22.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2007,2006-07,True
1425-1501-1749-1882-2078,1610612746,"Aaron Williams, Tim Thomas, Cuttino Mobley, Elton Brand, Jason Hart","Williams, Thomas, Mobley, Brand, Hart",1425-1501-1749-1882-2078,LAC,417.0,2,-9.0,12.0,5.0,25.0,10.0,13.0,5.0,5.0,6.0,12.0,1.0,12.0,5.0,5.0,1.0,0.55,0.3,86.33093525179856,16.333333333333332,16.166666666666668,0.38461538461538464,0.4166666666666667,7.0,13.0,4.0,,1.0,,3.0,22.0,,,1.0,,3.0,,3.0,3.0,4.0,,,,2.0,,,,,,,,0.3,0.6,,0.5,,0.5,,,17.0,15.76923076923077,0.2,,,,0.6,0.50035,1.0,,2.0,,,,,,1.0,2.0,1.0,2.0,,,1.0,3.0,2.0,1.0,,1.0,1.0,,,1.0,,1.0,,,2.0,2.0,1.0,3.0,1.0,1.0,0.5,,0.5,,0.5,0.4,,,1.0,,1.0,0.25,1.0,1.0,,0.4,,,,,,,,,0.4,0.5,0.5,1.0,,,,0.5,0.07692307692307693,5.933333333333334,25.3,1.0,1.0,,4.0,,0.3333333333333333,0.52395,0.4444444444444444,0.5714285714285714,,,2.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1610612746,2007,2006-07,True
