EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,FoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,FG3M,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,FTDefRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,ShootingFouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,AtRimFGM,PenaltyAtRimFGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,LongMidRangeAssists,PenaltyTurnovers,Offensive Fouls,Offensive Fouls Drawn,PenaltyFg3Pct,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangePctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsPutbacks,AtRimAssists,FTOffRebounds,LostBallSteals,LostBallTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffFTReboundPct,AtRimPctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChancePointsPct,PenaltyCorner3FGM,Travels,OffLongMidRangeReboundPct,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,LostBallOutOfBoundsTurnovers,Clear Path Fouls,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceFtPoints,OffThreePtRebounds,Technical Free Throw Trips,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,HeaveAttempts,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffensiveGoaltends,HeaveMakes,3pt And 1 Free Throw Trips,BlockedCorner3,team_id,year,season,team_vs
109-1922-2757-699-714,1610612759,"Robert Horry, Francisco Elson, Beno Udrih, Brent Barry, Michael Finley","Horry, Elson, Udrih, Barry, Finley",109-1922-2757-699-714,SAS,2046.0,10,34.0,-5.0,65.0,67.0,13.0,12.0,3.0,132.0,5.0,,4.0,8.0,18.0,3.0,14.0,26.0,25.0,61.0,66.0,1.0,5.0,22.0,18.0,,11.0,20.0,3.0,49.0,1.0,5.0,21.0,26.0,3.0,29.0,,7.0,1.0,13.0,11.0,8.0,2.0,1.0,2.0,58.0,13.0,0.7857142857142857,0.7857142857142857,0.5384615384615384,0.5392156862745098,0.5648148148148148,0.49019607843137253,,,0.5384615384615384,0.75,0.08333333333333333,0.8333333333333334,0.7647058823529411,0.1111111111111111,,0.7777777777777778,0.5,1.0,,92.90322580645162,15.738461538461538,15.26865671641791,15.36923076923077,14.850746268656716,0.09803921568627451,0.1568627450980392,0.5,0.5,0.75,0.35294117647058826,,0.3,0.5882352941176471,0.4827549019607843,0.373,0.46764,12.71923076923077,25.028000000000002,0.2,1.0,7.0,13.0,2.0,7.0,7.0,9.0,6.0,2.0,5.0,3.0,10.0,6.0,27.0,7.0,9.0,7.0,2.0,,5.0,3.0,2.0,6.0,,5.0,7.0,3.0,10.0,,1.0,0.36,0.36,0.4,0.35,0.4166666666666667,,,,0.9090909090909091,0.6666666666666666,0.2549019607843137,0.5384615384615384,0.5384615384615384,0.13725490196078433,0.2857142857142857,0.2857142857142857,1.0,0.3888888888888889,0.3888888888888889,1.0,0.1,0.3888888888888889,0.05660377358490566,0.10714285714285714,0.16393442622950818,3.0,,2.0,1.0,1.0,,5.0,2.0,2.0,2.0,0.2,0.6,0.6,0.7142857142857143,,0.2,0.3333333333333333,,1.0,2.0,,1.0,2.0,3.0,,3.0,,2.0,6.0,1.0,,1.0,1.0,1.0,0.5,,0.5,0.5,,1.0,,0.6666666666666666,0.5,0.04918032786885246,,,0.16666666666666666,,,1.0,,1.0,2.0,1.0,1.0,,,,2.0,,0.13333333333333333,0.1,0.2,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1610612759,2007,2006-07,False
109-1938-2225-2588-714,1610612759,"Robert Horry, Manu Ginobili, Tony Parker, Matt Bonner, Michael Finley","Horry, Ginobili, Parker, Bonner, Finley",109-1938-2225-2588-714,SAS,29.0,1,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,1.0,2.0,,2.0,,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,1.0,,,0.5,0.5,0.5,,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,99.3103448275862,26.0,3.0,26.0,3.0,1.0,,,,,,1.0,,1.0,0.39935,0.4171,0.39935,2.25,,1.0,2.0,,,,,,,,1.0,2.0,,2.0,2.0,,,,,,,,,,,,,,,2.0,,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,0.5,0.5,,0.5,,,1.0,,,1.0,,,2.0,2.0,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
109-1938-2225-699-714,1610612759,"Robert Horry, Manu Ginobili, Tony Parker, Brent Barry, Michael Finley","Horry, Ginobili, Parker, Barry, Finley",109-1938-2225-699-714,SAS,55.0,2,1.0,2.0,3.0,1.0,1.0,,,4.0,1.0,,,,1.0,,1.0,2.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,1.0,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,104.72727272727273,10.666666666666666,23.0,10.666666666666666,23.0,0.3333333333333333,,,,,0.3333333333333333,,,0.6666666666666666,0.4404666666666666,,0.2082,8.8,24.9,0.3333333333333333,,,1.0,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
109-1938-2588-2757-714,1610612759,"Robert Horry, Manu Ginobili, Matt Bonner, Beno Udrih, Michael Finley","Horry, Ginobili, Bonner, Udrih, Finley",109-1938-2588-2757-714,SAS,157.0,1,3.0,-1.0,5.0,6.0,2.0,2.0,,11.0,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,8.0,9.0,,1.0,2.0,2.0,,1.0,3.0,1.0,8.0,,,,,,,,,,2.0,,1.0,,,,8.0,2.0,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,100.89171974522293,15.6,13.166666666666666,15.6,13.166666666666666,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,,1.0,0.6666666666666666,0.5150166666666667,,0.5352,12.9,25.35,0.4,,,,,,2.0,2.0,,,,,3.0,,6.0,2.0,2.0,2.0,,,2.0,2.0,,2.0,,,,,3.0,,1.0,1.0,1.0,,1.5,1.5,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,0.375,,,,1.0,1.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
109-1938-2757-699-714,1610612759,"Robert Horry, Manu Ginobili, Beno Udrih, Brent Barry, Michael Finley","Horry, Ginobili, Udrih, Barry, Finley",109-1938-2757-699-714,SAS,204.0,3,3.0,2.0,8.0,6.0,5.0,4.0,2.0,14.0,3.0,1.0,,,4.0,2.0,2.0,4.0,4.0,6.0,4.0,1.0,2.0,2.0,4.0,,1.0,1.0,,2.0,1.0,1.0,3.0,4.0,2.0,6.0,,,,1.0,1.0,2.0,,,,6.0,5.0,0.5,0.5,0.5,0.25,0.3333333333333333,0.5,,,,1.0,0.5,1.0,1.0,0.4,,,1.0,1.0,,98.82352941176471,13.125,16.5,11.375,15.333333333333334,0.375,,,,,0.5,0.5,0.4,0.875,0.5049875,0.2659,0.44752000000000003,6.075,24.9,0.625,2.0,,1.0,,,,,2.0,1.0,3.0,,2.0,2.0,,,,,,,,,,1.0,,,2.0,1.0,2.0,,,,,0.3333333333333333,0.2,0.2,,,,1.0,,0.125,,,,,,,,,,0.4,,0.1111111111111111,0.2,0.3333333333333333,2.0,1.0,,,,,,1.0,1.0,,,0.6666666666666666,0.6666666666666666,,0.5,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,0.5,,0.5,,,,,1.0,,,,,,,,,,,,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
109-200778-2408-2757-699,1610612759,"Robert Horry, James White, Melvin Ely, Beno Udrih, Brent Barry","Horry, White, Ely, Udrih, Barry",109-200778-2408-2757-699,SAS,79.0,1,1.0,-4.0,3.0,3.0,,,,6.0,,,,,,,,1.0,,,4.0,,,,,,,,,,,,1.0,1.0,,1.0,,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,109.36708860759494,18.0,8.333333333333334,18.0,8.333333333333334,,,,,,,,,,0.4141,,,17.7,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
109-200778-2757-2866-699,1610612759,"Robert Horry, James White, Beno Udrih, Jackie Butler, Brent Barry","Horry, White, Udrih, Butler, Barry",109-200778-2757-2866-699,SAS,126.0,1,2.0,-5.0,4.0,4.0,,,,8.0,1.0,,,,2.0,,1.0,1.0,2.0,2.0,7.0,,,2.0,2.0,,1.0,1.0,,2.0,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,2.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,1.0,,,1.0,,,,,,,91.42857142857143,15.5,16.0,15.5,16.0,0.3333333333333333,,,,,0.6666666666666666,,,1.0,0.4976833333333333,,,3.2,25.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
109-200778-2757-2866-714,1610612759,"Robert Horry, James White, Beno Udrih, Jackie Butler, Michael Finley","Horry, White, Udrih, Butler, Finley",109-200778-2757-2866-714,SAS,416.0,1,7.0,-3.0,12.0,12.0,,,,24.0,,,,4.0,2.0,,2.0,7.0,4.0,13.0,16.0,,,2.0,2.0,,1.0,4.0,,11.0,,,4.0,4.0,,4.0,,1.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,13.0,,0.5,0.5,0.2857142857142857,0.5909090909090909,0.5909090909090909,0.36363636363636365,,,1.0,0.8,,,0.8,,,1.0,,,,83.07692307692308,17.25,17.416666666666668,17.25,15.416666666666666,,0.36363636363636365,,,,0.18181818181818182,,,0.36363636363636365,0.46548636363636364,,,14.299999999999999,23.725,,,2.0,3.0,2.0,2.0,1.0,3.0,,,,,,2.0,9.0,1.0,3.0,1.0,2.0,,,,,,,3.0,,,,,1.0,0.75,0.75,,,,,,,0.75,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.18181818181818182,1.0,1.0,1.0,0.5,0.5,1.0,,0.5,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612759,2007,2006-07,False
109-2408-2757-699-714,1610612759,"Robert Horry, Melvin Ely, Beno Udrih, Brent Barry, Michael Finley","Horry, Ely, Udrih, Barry, Finley",109-2408-2757-699-714,SAS,181.0,1,3.0,-2.0,6.0,6.0,4.0,5.0,,12.0,,,,1.0,2.0,1.0,,2.0,4.0,3.0,5.0,,3.0,,2.0,,,1.0,,3.0,,1.0,,2.0,,2.0,,,,,1.0,1.0,,,,3.0,4.0,,,,0.25,0.25,0.6666666666666666,,,,,,1.0,0.5,,,,,1.0,,95.4696132596685,17.5,12.666666666666666,17.5,12.5,,0.16666666666666666,,,,0.3333333333333333,,0.25,0.6666666666666666,0.5176916666666667,,0.528225,12.15,23.825,0.6666666666666666,,,1.0,1.0,2.0,,1.0,,,1.0,,3.0,,3.0,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,3.0,,1.0,0.25,0.25,,0.375,0.375,,1.0,,,,0.16666666666666666,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,1.0,,,2.0,,1.0,,,,,,0.3333333333333333,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
109-2757-2866-699-714,1610612759,"Robert Horry, Beno Udrih, Jackie Butler, Brent Barry, Michael Finley","Horry, Udrih, Butler, Barry, Finley",109-2757-2866-699-714,SAS,52.0,1,1.0,3.0,3.0,1.0,1.0,,,4.0,,,,,1.0,1.0,1.0,1.0,1.0,3.0,,,1.0,2.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,1.0,2.0,,,,3.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,110.76923076923076,11.333333333333334,18.0,11.333333333333334,18.0,,,,,,0.5,,1.0,0.5,0.3239,,0.3078,21.1,27.8,0.3333333333333333,,1.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
1477-1495-1521-1922-1938,1610612759,"Bruce Bowen, Tim Duncan, Jacque Vaughn, Francisco Elson, Manu Ginobili","Bowen, Duncan, Vaughn, Elson, Ginobili",1477-1495-1521-1922-1938,SAS,1139.0,7,19.0,-3.0,34.0,34.0,18.0,13.0,3.0,68.0,9.0,,4.0,6.0,1.0,1.0,13.0,23.0,2.0,35.0,38.0,2.0,1.0,16.0,1.0,2.0,8.0,9.0,,19.0,3.0,3.0,5.0,9.0,3.0,12.0,,2.0,1.0,7.0,11.0,6.0,1.0,1.0,1.0,31.0,18.0,0.6153846153846154,0.6153846153846154,0.5652173913043478,0.58,0.603448275862069,0.08,0.08695652173913043,0.2222222222222222,0.2857142857142857,0.625,0.3,0.5,0.5714285714285714,0.2727272727272727,0.5,0.5,1.0,0.6,,85.97014925373134,15.235294117647058,18.264705882352942,14.676470588235293,16.764705882352942,0.36,0.24,0.6666666666666666,0.6666666666666666,,0.04,,0.07692307692307693,0.44,0.467354,0.3818,0.40240000000000004,8.665217391304349,24.25,0.5294117647058824,2.0,4.0,8.0,1.0,1.0,,1.0,6.0,8.0,12.0,4.0,20.0,10.0,3.0,,1.0,,1.0,1.0,3.0,3.0,1.0,5.0,1.0,5.0,8.0,2.0,20.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.6153846153846154,0.625,,1.0,,0.5,,0.32,0.5,0.5,0.04,1.0,1.0,1.0,,,,0.15384615384615385,,0.07407407407407407,0.08,0.5714285714285714,5.0,2.0,,,,,3.0,2.0,2.0,1.0,,0.5555555555555556,0.7142857142857143,0.75,1.0,,,,,,2.0,,,4.0,,5.0,,,1.0,,,,2.0,2.0,,1.0,1.0,1.0,,1.0,,,,0.11428571428571428,,1.0,0.25,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
1477-1495-1521-1922-699,1610612759,"Bruce Bowen, Tim Duncan, Jacque Vaughn, Francisco Elson, Brent Barry","Bowen, Duncan, Vaughn, Elson, Barry",1477-1495-1521-1922-699,SAS,1380.0,3,23.0,17.0,40.0,41.0,,,2.0,81.0,9.0,1.0,3.0,7.0,4.0,,17.0,27.0,5.0,44.0,27.0,2.0,,26.0,4.0,3.0,13.0,14.0,1.0,29.0,1.0,6.0,12.0,18.0,3.0,21.0,,4.0,2.0,7.0,7.0,8.0,2.0,2.0,2.0,44.0,,0.7647058823529411,0.7647058823529411,0.6296296296296297,0.578125,0.6111111111111112,0.15625,0.1111111111111111,,0.5714285714285714,0.8,0.1,0.8571428571428571,0.8181818181818182,0.21428571428571427,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.8571428571428571,,84.52173913043478,16.3,17.75609756097561,15.9,17.21951219512195,0.28125,0.21875,0.42857142857142855,0.75,0.3333333333333333,0.125,0.5,,0.4375,0.4888640625,0.3846,,10.007407407407406,25.639999999999997,,,8.0,11.0,,1.0,1.0,1.0,7.0,,,,,8.0,3.0,1.0,1.0,1.0,,,6.0,5.0,1.0,3.0,,2.0,8.0,4.0,,,1.0,0.2,0.2,,,,0.42857142857142855,,,0.8333333333333334,,0.34375,0.7272727272727273,0.7272727272727273,0.03125,,,,0.25,0.25,1.0,,0.25,0.1111111111111111,0.12903225806451613,,6.0,,,,,,7.0,,,2.0,,0.6666666666666666,0.6666666666666666,0.875,,,,,,,,,,,,5.0,,1.0,2.0,2.0,1.0,,,,,,,,,0.8333333333333334,,,,,,1.0,,,,,,,2.0,1.0,1.0,,,,2.0,,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
1477-1495-1521-1922-714,1610612759,"Bruce Bowen, Tim Duncan, Jacque Vaughn, Francisco Elson, Michael Finley","Bowen, Duncan, Vaughn, Elson, Finley",1477-1495-1521-1922-714,SAS,613.0,6,10.0,,20.0,17.0,4.0,2.0,2.0,37.0,4.0,,2.0,3.0,1.0,,9.0,16.0,2.0,25.0,25.0,,,10.0,1.0,1.0,5.0,6.0,1.0,13.0,2.0,2.0,4.0,6.0,2.0,8.0,,,,2.0,4.0,5.0,,,,23.0,4.0,0.5555555555555556,0.5555555555555556,0.5625,0.5833333333333334,0.6578947368421053,0.1111111111111111,0.0625,0.25,,0.6666666666666666,0.3333333333333333,0.5,0.6,0.2857142857142857,1.0,,0.75,0.5,,86.91680261011419,16.35,16.823529411764707,15.3,16.058823529411764,0.2222222222222222,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.05555555555555555,,,0.3333333333333333,0.4698694444444444,0.5505,0.4866,11.28125,24.0,0.2,1.0,4.0,9.0,1.0,1.0,,1.0,4.0,,2.0,2.0,2.0,8.0,3.0,,1.0,,1.0,,1.0,1.0,,2.0,,3.0,4.0,3.0,2.0,,1.0,0.5,0.5,,,0.3333333333333333,,,,0.5,,0.5,0.4444444444444444,0.4444444444444444,0.05555555555555555,1.0,1.0,1.0,,,,0.5,,0.15789473684210525,0.17647058823529413,0.08,3.0,,,,,,2.0,1.0,1.0,,,0.75,1.0,0.5,,,,,,1.0,,,1.0,2.0,,2.0,,,,,1.0,2.0,,,,,,0.5,,0.6666666666666666,,1.0,,0.08,,,0.25,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
1477-1495-1521-1938-2225,1610612759,"Bruce Bowen, Tim Duncan, Jacque Vaughn, Manu Ginobili, Tony Parker","Bowen, Duncan, Vaughn, Ginobili, Parker",1477-1495-1521-1938-2225,SAS,3.0,1,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
1477-1495-1521-1938-2588,1610612759,"Bruce Bowen, Tim Duncan, Jacque Vaughn, Manu Ginobili, Matt Bonner","Bowen, Duncan, Vaughn, Ginobili, Bonner",1477-1495-1521-1938-2588,SAS,722.0,9,12.0,3.0,23.0,20.0,5.0,4.0,1.0,43.0,5.0,1.0,3.0,5.0,4.0,1.0,8.0,16.0,5.0,25.0,22.0,1.0,1.0,8.0,4.0,2.0,4.0,5.0,1.0,11.0,,,5.0,6.0,1.0,7.0,,1.0,1.0,3.0,4.0,6.0,2.0,2.0,2.0,23.0,5.0,0.5,0.5714285714285714,0.5,0.5238095238095238,0.5454545454545454,0.23809523809523808,0.125,0.4,0.3333333333333333,0.625,,,0.625,0.09090909090909091,,0.4,,,,85.76177285318559,17.565217391304348,15.9,17.565217391304348,15.4,0.23809523809523808,0.23809523809523808,0.6,0.6,0.3333333333333333,0.19047619047619047,1.0,0.2,0.47619047619047616,0.4500904761904762,,0.43167999999999995,9.325,25.0,0.21739130434782608,2.0,2.0,6.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,,4.0,8.0,3.0,1.0,1.0,,1.0,1.0,4.0,3.0,,2.0,,2.0,4.0,2.0,4.0,,0.5,0.4,0.4,0.5,0.4,0.4,,1.0,,1.0,,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.047619047619047616,1.0,1.0,1.0,0.25,0.25,,0.4,0.25,0.09090909090909091,0.11764705882352941,0.16,3.0,1.0,,,,3.0,2.0,1.0,,,,0.6,1.0,1.0,0.5,,,1.0,,,1.0,,,2.0,2.0,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,0.3333333333333333,1.0,,,0.08,,,,,,,,,,1.0,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
1477-1495-1521-1938-699,1610612759,"Bruce Bowen, Tim Duncan, Jacque Vaughn, Manu Ginobili, Brent Barry","Bowen, Duncan, Vaughn, Ginobili, Barry",1477-1495-1521-1938-699,SAS,477.0,5,8.0,14.0,17.0,17.0,6.0,3.0,2.0,34.0,6.0,1.0,3.0,3.0,1.0,,7.0,12.0,3.0,26.0,12.0,1.0,1.0,6.0,1.0,2.0,3.0,4.0,,9.0,1.0,,10.0,10.0,2.0,12.0,,,,,2.0,6.0,,,,24.0,6.0,0.42857142857142855,0.42857142857142855,0.5833333333333334,0.5666666666666667,0.6842105263157895,0.2,0.16666666666666666,0.16666666666666666,,0.9090909090909091,0.2,,0.9090909090909091,0.2857142857142857,0.5,0.6666666666666666,1.0,,,102.64150943396226,13.529411764705882,14.529411764705882,13.294117647058824,14.529411764705882,0.4,0.2,1.0,1.0,,0.06666666666666667,1.0,,0.6,0.5287966666666667,,0.5682166666666667,7.0249999999999995,23.7,0.35294117647058826,1.0,,3.0,1.0,2.0,,1.0,9.0,2.0,2.0,4.0,11.0,8.0,3.0,,1.0,,1.0,,,,,,,1.0,9.0,2.0,11.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.1666666666666667,1.1,,,,1.0,,0.2,,,0.13333333333333333,0.5,0.5,1.0,,,,0.3333333333333333,,0.125,0.15384615384615385,0.4230769230769231,4.0,1.0,1.0,,1.0,,,,,,1.0,0.6666666666666666,0.8,,1.0,0.3333333333333333,,,,,,,,2.0,,3.0,,,,,,1.0,3.0,2.0,,,,0.5,,0.75,,,,0.07692307692307693,1.0,,,1.0,,,,,,,,,,2.0,1.0,,0.5,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
