EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,OpponentPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyOffPossPct,Minutes,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,SecondChanceFG2A,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,SecondChanceTurnovers,Offensive Fouls,DefAtRimReboundPct,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,OffCorner3ReboundPct,Clear Path Fouls,LongMidRangePctBlocked,Blocked3s,BlockedArc3,team_id,year,season,team_vs
1112-2124-2550-2736-2768,1610612741,"Ben Wallace, Malik Allen, Kirk Hinrich, Luol Deng, Chris Duhon","Wallace, Allen, Hinrich, Deng, Duhon",1112-2124-2550-2736-2768,CHI,219.0,1,-9.0,6.0,6.0,3.0,12.0,11.0,1.0,1.0,1.0,1.0,,,3.0,1.0,78.9041095890411,16.833333333333332,19.666666666666668,11.666666666666666,19.666666666666668,0.5,4.0,4.0,,4.0,,,1.0,4.0,1.0,8.0,2.0,4.0,,2.0,,,,,,,4.0,,,,5.0,5.0,1.0,1.0,,,,,,2.0,,2.0,,,0.125,0.1111111111111111,0.1,,0.5714285714285714,,,0.625,0.3333333333333333,,,,,0.4444444444444444,,,,,,,,0.4444444444444444,0.25,0.25,,0.5555555555555556,0.4883666666666666,0.49123333333333336,9.475,1.0,,,3.0,,3.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,3.0,,,,2.0,,,,1.0,,,,,,,1.0,,,1.0,,,,1.0,2.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,0.1111111111111111,,,,,,,,1.0,0.75,,1.0,0.125,,,,,,0.1111111111111111,,,,0.75,,,,,,,,,,,,,,,,0.3982666666666667,0.1,0.1111111111111111,,1.0,26.9,,,,,,,,,,1610612741,2007,2006-07,False
1112-2550-2732-2736-2768,1610612741,"Ben Wallace, Kirk Hinrich, Ben Gordon, Luol Deng, Chris Duhon","Wallace, Hinrich, Gordon, Deng, Duhon",1112-2550-2732-2736-2768,CHI,249.0,2,2.0,8.0,8.0,3.0,16.0,6.0,1.0,1.0,2.0,,3.0,6.0,3.0,0.5,92.5301204819277,13.25,17.875,12.5,16.75,0.375,4.0,1.0,,,1.0,1.0,2.0,3.0,3.0,4.0,8.0,1.0,4.0,2.0,2.0,2.0,,,2.0,4.0,1.0,1.0,2.0,5.0,1.0,6.0,,,,,1.0,,,3.0,,6.0,0.6666666666666666,0.6666666666666666,0.75,0.6,0.5714285714285714,0.3333333333333333,1.0,1.0,0.42857142857142855,0.5,1.0,0.5,,,1.0,,,,,0.2,1.0,1.0,,0.6,0.6666666666666666,0.6666666666666666,1.0,0.2,0.42135999999999996,0.394,17.6,,1.0,,3.0,,,,,,,,,,,,1.0,,,,,,1.0,2.0,1.0,,,,2.0,1.0,1.0,,,2.0,4.0,,,,1.0,,,,,,,,,2.0,,,,,,4.0,,,,2.0,1.0,,,1.0,1.0,,,,4.0,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.2,,,,,,1.0,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,0.394,,,0.25,0.5,25.5,,,,,,,,,,1610612741,2007,2006-07,False
1112-2550-2732-2736-2804,1610612741,"Ben Wallace, Kirk Hinrich, Ben Gordon, Luol Deng, Andres Nocioni","Wallace, Hinrich, Gordon, Deng, Nocioni",1112-2550-2732-2736-2804,CHI,2458.0,8,,84.0,81.0,38.0,165.0,80.0,10.0,7.0,18.0,5.0,8.0,21.0,38.0,0.5555555555555556,96.66395443449959,13.94047619047619,15.88888888888889,13.523809523809524,14.777777777777779,0.4523809523809524,41.0,10.0,11.0,19.0,7.0,12.0,3.0,12.0,21.0,43.0,80.0,3.0,24.0,18.0,12.0,15.0,8.0,1.0,3.0,33.0,8.0,8.0,20.0,33.0,10.0,43.0,8.0,6.0,2.0,1.0,8.0,,3.0,27.0,3.0,74.0,0.5714285714285714,0.6,0.4883720930232558,0.43548387096774194,0.5064102564102564,0.625,0.36363636363636365,0.7272727272727273,0.6511627906976745,0.2702702702702703,0.2222222222222222,0.6923076923076923,0.5833333333333334,0.75,0.6666666666666666,0.3064516129032258,0.5789473684210527,0.6875,0.7272727272727273,0.1935483870967742,0.5833333333333334,0.5833333333333334,0.14285714285714285,0.1935483870967742,0.25,0.2727272727272727,1.0,0.6129032258064516,0.4913774193548387,0.5168666666666667,7.520930232558139,4.0,4.0,0.5714285714285714,26.0,1.0,2.0,1.0,5.0,,3.0,,,,1.0,4.0,16.0,,,1.0,10.0,4.0,19.0,26.0,1.0,,,4.0,6.0,5.0,16.0,1.0,11.0,19.0,32.0,9.0,3.0,2.0,16.0,4.0,4.0,,3.0,3.0,,2.0,,5.0,,,,,3.0,37.0,4.0,1.0,10.0,10.0,4.0,3.0,1.0,,4.0,2.0,1.0,,32.0,2.0,10.0,0.75,0.21052631578947367,,0.09090909090909091,0.21052631578947367,0.3333333333333333,0.3125,0.3333333333333333,0.24074074074074073,0.42857142857142855,0.4,0.3064516129032258,,0.09302325581395349,0.15789473684210525,,,1.0,,0.13333333333333333,0.5,0.4,0.16666666666666666,,0.5,0.04838709677419355,,,,0.25806451612903225,0.25,0.25,0.75,0.6666666666666666,0.5,,,,,,,,0.18518518518518517,0.2,0.037037037037037035,,0.37037037037037035,0.1,0.25,0.4725074074074074,0.14705882352941177,0.20408163265306123,0.075,0.4,24.889473684210525,,,,,,1.0,0.08333333333333333,,,1610612741,2007,2006-07,False
1112-2550-2732-2768-2804,1610612741,"Ben Wallace, Kirk Hinrich, Ben Gordon, Chris Duhon, Andres Nocioni","Wallace, Hinrich, Gordon, Duhon, Nocioni",1112-2550-2732-2768-2804,CHI,464.0,1,10.0,15.0,16.0,3.0,31.0,15.0,,,,,,4.0,3.0,,96.20689655172414,14.466666666666667,15.4375,14.466666666666667,15.4375,0.2,8.0,,1.0,1.0,3.0,5.0,1.0,1.0,5.0,7.0,25.0,,2.0,8.0,1.0,3.0,,,1.0,8.0,,,5.0,6.0,,6.0,2.0,2.0,,,,,,5.0,,25.0,0.2,0.2,0.7142857142857143,0.7272727272727273,0.78125,1.0,,,1.0,,,1.0,1.0,,,0.09090909090909091,1.0,1.0,,0.45454545454545453,0.6,0.75,,0.09090909090909091,1.0,1.0,1.0,0.45454545454545453,0.47981363636363633,,9.214285714285714,,,,16.0,,,,,,1.0,,,,1.0,2.0,3.0,,,,,2.0,4.0,9.0,,,,,,,,,1.0,5.0,5.0,6.0,,,3.0,2.0,1.0,,2.0,2.0,,,,1.0,,,,,,10.0,,,3.0,2.0,,,,,,,,,5.0,4.0,2.0,1.0,0.5,,,0.5,,,,,,0.625,0.36363636363636365,,0.14285714285714285,,0.2,,1.0,,,,,,,,0.09090909090909091,,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,1.0,,,,0.6666666666666666,0.60915,0.21428571428571427,0.3,,0.2,24.625,,,,,,,,,,1610612741,2007,2006-07,False
1112-2550-2736-2768-2804,1610612741,"Ben Wallace, Kirk Hinrich, Luol Deng, Chris Duhon, Andres Nocioni","Wallace, Hinrich, Deng, Duhon, Nocioni",1112-2550-2736-2768-2804,CHI,1064.0,5,-3.0,36.0,35.0,23.0,71.0,36.0,4.0,2.0,9.0,4.0,2.0,9.0,23.0,0.4444444444444444,96.09022556390977,13.166666666666666,16.857142857142858,12.86111111111111,15.942857142857143,0.6388888888888888,18.0,3.0,5.0,8.0,3.0,3.0,4.0,6.0,12.0,17.0,33.0,1.0,12.0,12.0,6.0,8.0,2.0,1.0,3.0,18.0,1.0,3.0,11.0,14.0,2.0,16.0,1.0,1.0,,,5.0,,2.0,8.0,1.0,31.0,0.5,0.5,0.7058823529411765,0.6,0.5892857142857143,0.6875,0.2,1.0,0.7368421052631579,0.18181818181818182,,0.5,1.0,1.0,1.0,0.32,0.625,0.7142857142857143,0.4,0.12,1.0,1.0,0.3333333333333333,0.24,0.6666666666666666,0.6666666666666666,0.75,0.64,0.507974,0.4443,7.935294117647059,1.0,2.0,0.5,18.0,,,4.0,5.0,1.0,2.0,,,1.0,2.0,1.0,6.0,,,1.0,5.0,2.0,8.0,3.0,1.0,,,,2.0,9.0,10.0,2.0,7.0,2.0,26.0,6.0,,,6.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,,,3.0,1.0,3.0,7.0,1.0,,4.0,,1.0,,,1.0,1.0,,,,26.0,2.0,,1.0,0.25,,0.2857142857142857,0.25,1.0,0.9,1.0,0.7058823529411765,0.5,0.6842105263157895,0.32,,0.058823529411764705,0.125,,,,,0.16666666666666666,0.3333333333333333,,0.2,,,0.08,0.5,0.5,1.0,0.24,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,,0.29411764705882354,0.8,0.11764705882352941,0.5,0.29411764705882354,0.2,0.16666666666666666,0.5030264705882354,0.14285714285714285,0.2,0.06060606060606061,0.7878787878787878,24.7,,,,,,,,,,1610612741,2007,2006-07,False
1112-2732-2736-2768-2804,1610612741,"Ben Wallace, Ben Gordon, Luol Deng, Chris Duhon, Andres Nocioni","Wallace, Gordon, Deng, Duhon, Nocioni",1112-2732-2736-2768-2804,CHI,1760.0,5,12.0,49.0,48.0,22.0,97.0,51.0,3.0,2.0,7.0,3.0,4.0,11.0,22.0,0.42857142857142855,79.36363636363636,17.510204081632654,18.791666666666668,16.877551020408163,18.020833333333332,0.4489795918367347,29.0,7.0,6.0,7.0,2.0,5.0,8.0,16.0,16.0,28.0,63.0,3.0,20.0,12.0,10.0,16.0,3.0,1.0,6.0,38.0,4.0,4.0,11.0,16.0,8.0,24.0,2.0,1.0,1.0,1.0,4.0,,1.0,19.0,3.0,49.0,0.625,0.6666666666666666,0.5714285714285714,0.5813953488372093,0.62,0.6875,0.3333333333333333,0.6666666666666666,0.6818181818181818,0.38095238095238093,0.375,,0.875,0.75,0.5,0.16279069767441862,0.8571428571428571,0.8571428571428571,0.5,0.11627906976744186,0.4,0.4,0.5,0.37209302325581395,0.5,0.5,0.75,0.5116279069767442,0.4604104651162791,0.4037,12.321428571428571,1.0,2.0,0.5,22.0,2.0,2.0,3.0,3.0,,2.0,,,,1.0,6.0,13.0,1.0,2.0,4.0,7.0,6.0,15.0,13.0,3.0,1.0,2.0,5.0,14.0,6.0,10.0,4.0,8.0,7.0,31.0,18.0,,2.0,13.0,6.0,,1.0,6.0,6.0,,4.0,,1.0,,,1.0,,2.0,15.0,,1.0,4.0,3.0,3.0,3.0,,,3.0,1.0,,,31.0,1.0,3.0,1.0,0.4,0.5,0.5,0.4,1.0,0.6,0.9,0.6666666666666666,0.9285714285714286,0.7045454545454546,0.3488372093023256,0.06666666666666667,,,,0.07692307692307693,1.0,,0.4444444444444444,,0.3333333333333333,0.42857142857142855,,0.3333333333333333,0.046511627906976744,,,,0.3023255813953488,0.46153846153846156,0.5,1.0,0.4,1.0,,,,,0.4,0.5,1.0,0.16666666666666666,1.0,0.05555555555555555,,0.3888888888888889,0.5714285714285714,0.46153846153846156,0.45853333333333335,0.0851063829787234,0.125,0.2222222222222222,0.49206349206349204,25.006666666666668,,,,,0.5,,,,,1610612741,2007,2006-07,False
136-200748-200757-2550-2736,1610612741,"P.J. Brown, Tyrus Thomas, Thabo Sefolosha, Kirk Hinrich, Luol Deng","Brown, Thomas, Sefolosha, Hinrich, Deng",136-200748-200757-2550-2736,CHI,162.0,1,,4.0,5.0,,9.0,2.0,,,,,,,,,80.0,16.5,19.2,16.5,19.2,,3.0,,1.0,2.0,,,,2.0,1.0,4.0,2.0,,,2.0,,,,,,,,2.0,2.0,4.0,,4.0,,,,,,,,2.0,,2.0,,,0.25,0.25,0.2,1.0,,1.0,1.0,,,1.0,1.0,,1.0,0.5,0.5,0.5,,,,,,0.5,,,,0.5,0.4781,,9.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,1610612741,2007,2006-07,False
136-200748-200757-2732-2768,1610612741,"P.J. Brown, Tyrus Thomas, Thabo Sefolosha, Ben Gordon, Chris Duhon","Brown, Thomas, Sefolosha, Gordon, Duhon",136-200748-200757-2732-2768,CHI,219.0,2,-2.0,6.0,6.0,2.0,12.0,7.0,2.0,,4.0,2.0,2.0,4.0,2.0,0.5,78.9041095890411,15.833333333333334,20.666666666666668,13.166666666666666,19.5,0.3333333333333333,4.0,2.0,1.0,1.0,,,,,1.0,1.0,5.0,,2.0,,1.0,2.0,1.0,,,5.0,,1.0,1.0,3.0,1.0,4.0,,,,,2.0,,2.0,1.0,,5.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.5,,1.0,0.6666666666666666,1.0,,,,1.0,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,1.0,0.59795,,,2.0,1.0,1.0,3.0,,,,,1.0,2.0,,,,1.0,,,,,,,1.0,2.0,,,,,,,,,,1.0,,,3.0,,,,,,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,0.5,,,0.5,,,,,,,0.6666666666666666,,,,,,1.0,,1.0,,,,,1.0,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,,,,1.0,,,,,0.60915,,,,,23.8,,,,,1.0,,,,,1610612741,2007,2006-07,False
136-200748-200757-2732-2804,1610612741,"P.J. Brown, Tyrus Thomas, Thabo Sefolosha, Ben Gordon, Andres Nocioni","Brown, Thomas, Sefolosha, Gordon, Nocioni",136-200748-200757-2732-2804,CHI,112.0,2,-4.0,5.0,4.0,,9.0,4.0,2.0,2.0,3.0,,,,,0.6666666666666666,115.71428571428571,14.6,9.75,14.6,9.75,,2.0,1.0,,1.0,,,,1.0,,2.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,0.5,1.0,1.0,0.5,,,,,1.0,0.5,,,,,,,,0.5,,,,0.5,0.4933,,7.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2007,2006-07,False
136-200748-2550-2732-2736,1610612741,"P.J. Brown, Tyrus Thomas, Kirk Hinrich, Ben Gordon, Luol Deng","Brown, Thomas, Hinrich, Gordon, Deng",136-200748-2550-2732-2736,CHI,29.0,1,,1.0,,,1.0,,,,,,,1.0,,,49.6551724137931,21.0,,21.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.3826,,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2007,2006-07,False
136-200748-2550-2736-2768,1610612741,"P.J. Brown, Tyrus Thomas, Kirk Hinrich, Luol Deng, Chris Duhon","Brown, Thomas, Hinrich, Deng, Duhon",136-200748-2550-2736-2768,CHI,203.0,2,3.0,7.0,5.0,,12.0,5.0,1.0,1.0,2.0,,,2.0,,0.5,85.1231527093596,15.285714285714286,19.2,15.285714285714286,19.2,,3.0,,,,,,2.0,3.0,2.0,3.0,8.0,,4.0,,2.0,3.0,,,2.0,7.0,,,2.0,2.0,,2.0,1.0,,1.0,,1.0,,,2.0,,8.0,1.0,1.0,0.6666666666666666,0.875,0.8,1.0,,,1.0,,,,1.0,,,,,,,,,,,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.4272875,,17.433333333333334,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,3.0,,,,,,,1.0,,1.0,,,,,,1.0,,,3.0,1.0,,2.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,0.25,,,,,,,,,,,,,,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.4,0.5,,,23.8,,,,,,,,,,1610612741,2007,2006-07,False
136-200748-2550-2768-2804,1610612741,"P.J. Brown, Tyrus Thomas, Kirk Hinrich, Chris Duhon, Andres Nocioni","Brown, Thomas, Hinrich, Duhon, Nocioni",136-200748-2550-2768-2804,CHI,56.0,1,-3.0,1.0,1.0,,2.0,3.0,,,,,,1.0,,,51.42857142857143,27.0,29.0,20.0,29.0,,1.0,1.0,,1.0,,1.0,,,,2.0,,1.0,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,0.5,,,,0.5,,,,,,,,0.5,0.4846,0.5411,4.55,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2007,2006-07,False
136-200748-2732-2736-2768,1610612741,"P.J. Brown, Tyrus Thomas, Ben Gordon, Luol Deng, Chris Duhon","Brown, Thomas, Gordon, Deng, Duhon",136-200748-2732-2736-2768,CHI,148.0,2,-5.0,6.0,6.0,,12.0,5.0,3.0,1.0,4.0,,2.0,3.0,,0.75,116.75675675675676,15.333333333333334,9.333333333333334,12.166666666666666,9.333333333333334,,2.0,2.0,,1.0,,1.0,,2.0,,4.0,,,,,,,,,,,2.0,,2.0,2.0,2.0,4.0,1.0,,1.0,,1.0,,2.0,,,,,,,,,1.0,0.5,,1.0,0.5,,,1.0,,,0.2,,,,0.2,,,,0.4,,,,0.4,0.45915,0.51405,11.9,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.5,1.0,,,,,,1.0,1.0,,,,0.2,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,23.5,,,,,,,0.5,,,1610612741,2007,2006-07,False
136-200757-2550-2732-2736,1610612741,"P.J. Brown, Thabo Sefolosha, Kirk Hinrich, Ben Gordon, Luol Deng","Brown, Sefolosha, Hinrich, Gordon, Deng",136-200757-2550-2732-2736,CHI,228.0,2,,6.0,6.0,,12.0,8.0,,,,,1.0,2.0,,,75.78947368421053,19.0,19.0,17.166666666666668,15.166666666666666,,4.0,1.0,1.0,3.0,,,1.0,1.0,2.0,4.0,8.0,2.0,2.0,2.0,1.0,2.0,,,1.0,5.0,1.0,,,2.0,2.0,4.0,,,,,,,,2.0,,6.0,0.5,1.0,0.5,0.5833333333333334,0.5,,0.5,,,0.6666666666666666,,,,,,0.5,0.3333333333333333,0.5,,,,,,0.16666666666666666,1.0,1.0,1.0,0.8333333333333334,0.562625,0.5752,4.375,,,,3.0,1.0,2.0,,,1.0,1.0,,,,,,1.0,,,,,1.0,2.0,1.0,1.0,,,,2.0,,,,,,,3.0,,2.0,1.0,,1.0,,1.0,,1.0,1.0,,2.0,,,,,,4.0,,,2.0,,,,,,,,,,,1.0,,1.0,0.5,,,0.5,0.5,,0.5,,0.5,,0.3333333333333333,,0.25,0.3333333333333333,,,1.0,,1.0,0.5,,1.0,,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,1.0,0.5,,,,,,,,,,,,,,,,0.25,0.3333333333333333,0.25,,24.3,,,,,,,,,,1610612741,2007,2006-07,False
136-200757-2550-2732-2804,1610612741,"P.J. Brown, Thabo Sefolosha, Kirk Hinrich, Ben Gordon, Andres Nocioni","Brown, Sefolosha, Hinrich, Gordon, Nocioni",136-200757-2550-2732-2804,CHI,239.0,2,9.0,8.0,7.0,3.0,15.0,2.0,2.0,1.0,2.0,,,,3.0,1.0,90.3765690376569,16.875,14.857142857142858,11.875,14.857142857142858,0.375,4.0,2.0,1.0,2.0,,,,2.0,1.0,4.0,11.0,1.0,,2.0,,1.0,,,,3.0,2.0,,4.0,4.0,4.0,8.0,,,,,,,1.0,6.0,,6.0,,,0.25,0.35714285714285715,0.55,1.0,0.6666666666666666,,1.0,0.8,0.5,1.0,1.0,,,0.2857142857142857,0.5,0.5,,,,,,0.2857142857142857,,,,0.7142857142857143,0.4635357142857143,0.5337666666666666,8.5,,,1.0,,,1.0,,1.0,,1.0,,,,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,3.0,6.0,,1.0,2.0,2.0,5.0,,2.0,,2.0,4.0,4.0,3.0,,,2.0,1.0,,,1.0,1.0,,2.0,,,,,,,1.0,6.0,,,2.0,1.0,,,,,,,,,4.0,,1.0,1.0,0.3333333333333333,0.5,,0.3333333333333333,,,0.5,,0.625,0.3333333333333333,0.42857142857142855,,,,,,,,1.0,1.0,,1.0,,,0.14285714285714285,,,,0.2857142857142857,0.5,0.5,1.0,0.3333333333333333,,,,,,0.6666666666666666,0.5,1.0,0.25,,0.25,,0.25,,0.5,0.448225,0.2222222222222222,0.3333333333333333,0.45454545454545453,0.36363636363636365,24.5,,,,,1.0,,,,,1610612741,2007,2006-07,False
136-200757-2550-2768-2804,1610612741,"P.J. Brown, Thabo Sefolosha, Kirk Hinrich, Chris Duhon, Andres Nocioni","Brown, Sefolosha, Hinrich, Duhon, Nocioni",136-200757-2550-2768-2804,CHI,9.0,1,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2007,2006-07,False
136-200757-2732-2736-2768,1610612741,"P.J. Brown, Thabo Sefolosha, Ben Gordon, Luol Deng, Chris Duhon","Brown, Sefolosha, Gordon, Deng, Duhon",136-200757-2732-2736-2768,CHI,278.0,1,2.0,7.0,8.0,,15.0,4.0,1.0,,3.0,,,2.0,,0.3333333333333333,77.6978417266187,16.285714285714285,20.5,16.285714285714285,19.0,,5.0,1.0,,,,,3.0,4.0,3.0,4.0,6.0,,4.0,2.0,2.0,2.0,,,2.0,4.0,,3.0,3.0,6.0,1.0,7.0,,,,1.0,2.0,,1.0,2.0,,6.0,0.6666666666666666,0.6666666666666666,0.75,0.6,0.6,0.75,,1.0,0.8571428571428571,0.5,,,,1.0,1.0,,,,,,,,,0.8,0.75,0.75,0.6666666666666666,0.2,0.40031,,18.325,1.0,1.0,0.75,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,0.2,,,,,,,,1.0,,,1.0,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,1610612741,2007,2006-07,False
