EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGA,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,FtPoints,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Corner3Assists,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefArc3ReboundPct,AtRimFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,Avg3ptShotDistance,SecondChanceOffPoss,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,SecondChanceFtPoints,SecondChancePoints,NonHeaveArc3FGA,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,ShortMidRangeFGM,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,2pt And 1 Free Throw Trips,DefensiveGoaltends,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,AtRimFGM,PenaltyArc3FGM,AtRimAssists,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,DefAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyArc3Accuracy,SecondChanceFG2M,SecondChanceFG2A,BadPassSteals,SecondChanceFg2Pct,SecondChanceEfgPct,OffAtRimReboundPct,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,PtsPutbacks,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Loose Ball Fouls Drawn,SecondChanceFg3Pct,LongMidRangePctBlocked,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimAccuracy,Blocked3s,BlockedArc3,Technical Free Throw Trips,RecoveredBlocks,OffCorner3ReboundPct,BlocksRecoveredPct,BlockedLongMidRange,BlockedShortMidRange,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
1899-2548-2574-297-952,1610612748,"James Posey, Dwyane Wade, Jason Kapono, Alonzo Mourning, Antoine Walker","Posey, Wade, Kapono, Mourning, Walker",1899-2548-2574-297-952,MIA,361.0,2,6.0,1.0,12.0,11,,3.0,23,1.0,4.0,3.0,12.0,10.0,,,,2.0,1.0,2.0,1.0,5.0,1.0,5.0,8.0,10.0,,,0.3333333333333333,0.3333333333333333,0.25,,0.34615384615384615,,0.38461538461538464,,1.0,0.6,,91.74515235457064,16.166666666666668,15.181818181818182,14.916666666666666,15.0,0.3076923076923077,0.25,0.25,1.0,0.46839615384615385,,,9.625,,4.0,,1.0,1.0,,,1.0,1.0,1.0,9.0,,,,4.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,,1.0,0.07692307692307693,0.08333333333333333,,1.0,0.3076923076923077,0.07692307692307693,1.0,1.0,1.0,,,,0.38461538461538464,23.2,3.0,4.0,,,,,,3.0,3.0,1.0,1.0,1.0,,,1.0,1.0,,,,0.25,1.0,0.3333333333333333,0.3333333333333333,0.25,0.3076923076923077,,,0.07692307692307693,,,,,,,,,2.0,2.0,,,1.0,0.5,,,,1.0,,,,,,,,2.0,,,1.0,,,,,,,,,,0.5,0.5,,,,3.0,1.0,,,0.5,0.46280000000000004,,1.0,,,,,,,,,,,,,,1.0,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1610612748,2007,2006-07,True
1899-2548-2574-406-952,1610612748,"James Posey, Dwyane Wade, Jason Kapono, Shaquille O'Neal, Antoine Walker","Posey, Wade, Kapono, O'Neal, Walker",1899-2548-2574-406-952,MIA,372.0,2,6.0,-2.0,12.0,12,,7.0,24,2.0,3.0,3.0,5.0,9.0,,,,2.0,1.0,2.0,1.0,5.0,1.0,6.0,9.0,5.0,,,0.3333333333333333,0.5,0.6,,0.45,,0.45,,1.0,0.8571428571428571,,92.90322580645162,15.666666666666666,15.333333333333334,14.416666666666666,15.333333333333334,0.3,0.6666666666666666,0.6666666666666666,0.5,0.50361,,,13.76,,1.0,,,1.0,,,1.0,5.0,,11.0,,,,4.0,3.0,,1.0,,2.0,2.0,,,,1.0,0.2,,0.2,0.5,,,1.0,0.1,0.1,,,,,,,0.6,25.080000000000002,2.0,1.0,4.0,,,4.0,4.0,1.0,3.0,3.0,2.0,5.0,,,2.0,1.0,,,0.6666666666666666,,0.6,0.5,0.5,,0.1,0.4,,,,0.4444444444444444,,1.0,1.0,1.0,,2.0,5.0,,,,,0.8333333333333334,0.5,0.6666666666666666,,1.0,,,,0.25,0.25,1.0,0.25,1.0,,,,,1.0,2.0,1.0,,,,,0.6666666666666666,1.0,1.0,,,2.0,2.0,,1.0,0.6666666666666666,,0.4037,1.0,1.0,,,,,1.0,,1.0,,2.0,,,,1.0,,,,,1.0,,0.3333333333333333,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,1610612748,2007,2006-07,True
1899-2548-2617-297-56,1610612748,"James Posey, Dwyane Wade, Udonis Haslem, Alonzo Mourning, Gary Payton","Posey, Wade, Haslem, Mourning, Payton",1899-2548-2617-297-56,MIA,153.0,1,3.0,-2.0,5.0,4,5.0,,9,1.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,,2.0,2.0,2.0,2.0,5.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,,1.0,,84.70588235294119,16.6,17.5,16.6,17.5,0.5,0.5,0.5,1.0,0.4828,0.4828,1.0,12.033333333333333,1.0,1.0,1.0,,,,,,1.0,,4.0,,1.0,,,,1.0,,,1.0,,,,,,,,,0.25,0.3333333333333333,1.0,,0.25,,,,,0.25,,,0.5,24.3,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,0.25,0.25,,,,,,,,,,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2007,2006-07,True
1899-2548-2617-406-56,1610612748,"James Posey, Dwyane Wade, Udonis Haslem, Shaquille O'Neal, Gary Payton","Posey, Wade, Haslem, O'Neal, Payton",1899-2548-2617-406-56,MIA,102.0,1,2.0,4.0,2.0,3,,,5,1.0,1.0,2.0,2.0,4.0,,,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,,,0.5,0.5,1.0,,1.0,,1.0,,1.0,1.0,1.0,70.58823529411765,20.0,20.666666666666668,20.0,20.666666666666668,0.5,1.0,1.0,1.0,0.3803,,,14.9,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2007,2006-07,True
1899-2548-297-56-952,1610612748,"James Posey, Dwyane Wade, Alonzo Mourning, Gary Payton, Antoine Walker","Posey, Wade, Mourning, Payton, Walker",1899-2548-297-56-952,MIA,532.0,2,9.0,7.0,14.0,13,7.0,5.0,27,4.0,6.0,5.0,9.0,22.0,2.0,4.0,12.0,6.0,3.0,6.0,2.0,15.0,2.0,5.0,5.0,22.0,12.0,7.0,0.6,0.6,0.5555555555555556,0.5,0.7916666666666666,0.8333333333333334,0.7857142857142857,0.8571428571428571,0.4,0.5714285714285714,,73.08270676691728,18.785714285714285,20.692307692307693,18.785714285714285,19.153846153846153,0.5,0.6666666666666666,0.6666666666666666,0.5,0.43317916666666667,0.47044166666666665,0.5454545454545454,12.833333333333334,0.5,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,15.0,2.0,2.0,2.0,4.0,9.0,1.0,3.0,1.0,3.0,5.0,4.0,,,1.0,1.0,1.0,1.0,0.25,0.1111111111111111,0.5,0.5,0.16666666666666666,0.08333333333333333,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,1.0,0.4166666666666667,24.933333333333334,,1.0,2.0,1.0,,,2.0,,,,,,,,1.0,1.0,2.0,,,,,,,,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.18181818181818182,,,2.0,2.0,2.0,,,2.0,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1610612748,2007,2006-07,True
1899-2548-406-56-952,1610612748,"James Posey, Dwyane Wade, Shaquille O'Neal, Gary Payton, Antoine Walker","Posey, Wade, O'Neal, Payton, Walker",1899-2548-406-56-952,MIA,66.0,1,1.0,,2.0,1,,,3,,2.0,,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,65.45454545454545,18.5,29.0,18.5,29.0,1.0,,,,0.34825,,,19.3,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2007,2006-07,True
1899-2574-297-56-952,1610612748,"James Posey, Jason Kapono, Alonzo Mourning, Gary Payton, Antoine Walker","Posey, Kapono, Mourning, Payton, Walker",1899-2574-297-56-952,MIA,381.0,1,6.0,4.0,14.0,13,7.0,13.0,27,1.0,3.0,4.0,8.0,16.0,1.0,3.0,7.0,8.0,4.0,5.0,1.0,11.0,1.0,5.0,5.0,16.0,7.0,7.0,1.0,1.0,0.5,0.3333333333333333,0.55,0.25,0.6153846153846154,0.5,1.0,0.8333333333333334,1.0,102.04724409448819,12.5,15.846153846153847,12.5,15.0,0.3,0.3333333333333333,0.3333333333333333,1.0,0.45557,0.3966,0.4375,9.4875,0.5,3.0,1.0,,,,,1.0,2.0,5.0,12.0,,1.0,5.0,,3.0,,1.0,,2.0,5.0,6.0,1.0,1.0,1.0,0.5,,0.5,0.2,,,,0.3,,,,,0.25,,,0.5,24.55,,2.0,2.0,1.0,,,2.0,,,,,1.0,,,1.0,1.0,2.0,1.0,,,,,,,0.2,0.2,0.25,0.16666666666666666,0.2,,1.0,1.0,1.0,1.0,1.0,,4.0,,,,,0.8,,,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,2.0,,2.0,1.0,1.0,1.0,1.0,,,2.0,,2.0,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,0.5,,2.0,,,,,,,,,1610612748,2007,2006-07,True
1899-2574-406-56-952,1610612748,"James Posey, Jason Kapono, Shaquille O'Neal, Gary Payton, Antoine Walker","Posey, Kapono, O'Neal, Payton, Walker",1899-2574-406-56-952,MIA,430.0,2,7.0,,12.0,13,,,25,2.0,3.0,4.0,9.0,11.0,,,,,,1.0,,3.0,,5.0,6.0,11.0,,,,,0.4444444444444444,,0.4230769230769231,,0.4230769230769231,,,1.0,,83.72093023255813,18.083333333333332,16.384615384615383,17.5,16.384615384615383,0.23076923076923078,0.6666666666666666,0.6666666666666666,,0.4984192307692308,,,7.944444444444445,,4.0,,,,,,1.0,4.0,,11.0,,,,8.0,3.0,,1.0,,2.0,5.0,,,,1.0,0.25,,0.25,0.3076923076923077,,,,0.3076923076923077,,,,,,,,0.6153846153846154,25.125,1.0,2.0,4.0,,,,4.0,1.0,1.0,,,,,,,2.0,,,,,,0.2,0.125,0.5,0.15384615384615385,0.3076923076923077,,,,,,1.0,1.0,1.0,,,5.0,,,,,1.0,,,1.0,1.0,,,,0.25,0.25,1.0,0.25,2.0,,,1.0,,,,,,2.0,1.0,2.0,1.0,0.5,0.5,,,,1.0,1.0,,,,0.5411,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,1610612748,2007,2006-07,True
224-2548-2574-297-952,1610612748,"Eddie Jones, Dwyane Wade, Jason Kapono, Alonzo Mourning, Antoine Walker","Jones, Wade, Kapono, Mourning, Walker",224-2548-2574-297-952,MIA,234.0,1,4.0,4.0,6.0,7,3.0,4.0,13,2.0,4.0,4.0,7.0,11.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,4.0,1.0,2.0,5.0,7.0,5.0,3.0,0.5,0.5,0.5714285714285714,1.0,0.5714285714285714,1.0,0.6111111111111112,0.8333333333333334,1.0,1.0,,80.0,16.333333333333332,19.428571428571427,13.333333333333334,17.714285714285715,0.5714285714285714,0.5,0.5,1.0,0.44832857142857147,0.3929,0.45454545454545453,13.414285714285715,0.5,1.0,,,,,,,,3.0,7.0,,,1.0,4.0,,,,,2.0,4.0,6.0,1.0,1.0,,,,,,,,1.0,0.14285714285714285,,,,,,,,0.14285714285714285,,2.0,2.0,,,,4.0,,3.0,3.0,,,,,,1.0,,1.0,1.0,0.6666666666666666,,,1.0,1.0,1.0,0.2857142857142857,,,0.25,0.14285714285714285,0.36363636363636365,1.0,,,,,,1.0,,1.0,,,1.0,,,1.0,,0.5,0.5,,,,,,1.0,,,2.0,1.0,,,,,,,,,1.0,1.0,,,2.0,3.0,1.0,0.6666666666666666,0.6666666666666666,,0.498,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1610612748,2007,2006-07,True
224-2548-2574-406-952,1610612748,"Eddie Jones, Dwyane Wade, Jason Kapono, Shaquille O'Neal, Antoine Walker","Jones, Wade, Kapono, O'Neal, Walker",224-2548-2574-406-952,MIA,81.0,1,1.0,4.0,3.0,3,,3.0,6,1.0,1.0,2.0,2.0,4.0,,,,2.0,1.0,1.0,1.0,2.0,,3.0,3.0,4.0,,,0.5,0.5,1.0,,0.6666666666666666,,0.6666666666666666,,,1.0,,106.66666666666666,12.666666666666666,14.333333333333334,12.666666666666666,14.333333333333334,0.3333333333333333,1.0,1.0,1.0,0.5200833333333333,,,10.05,,1.0,,,,,,,1.0,,,,,,2.0,,,,,1.0,,,,1.0,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,0.6666666666666666,25.5,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,2.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2007,2006-07,True
224-2548-297-56-952,1610612748,"Eddie Jones, Dwyane Wade, Alonzo Mourning, Gary Payton, Antoine Walker","Jones, Wade, Mourning, Payton, Walker",224-2548-297-56-952,MIA,35.0,1,1.0,2.0,2.0,1,2.0,1.0,3,,,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,,2.0,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,,123.42857142857142,14.5,6.0,14.5,6.0,,,,,0.5278666666666666,0.5278666666666666,1.0,,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,1.0,,,,0.5,0.6559,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.3333333333333333,,,,1.0,,1.0,,,,,,,,,,,1610612748,2007,2006-07,True
2548-2574-2617-406-56,1610612748,"Dwyane Wade, Jason Kapono, Udonis Haslem, Shaquille O'Neal, Gary Payton","Wade, Kapono, Haslem, O'Neal, Payton",2548-2574-2617-406-56,MIA,48.0,1,1.0,-3.0,1.0,2,,,3,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.5,,90.0,14.0,17.0,14.0,15.0,,,,,0.5896,,,,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2007,2006-07,True
2548-2574-297-56-952,1610612748,"Dwyane Wade, Jason Kapono, Alonzo Mourning, Gary Payton, Antoine Walker","Wade, Kapono, Mourning, Payton, Walker",2548-2574-297-56-952,MIA,166.0,1,3.0,,5.0,5,,,10,,1.0,,1.0,5.0,,,,,,1.0,,3.0,,,1.0,2.0,,,,,,,0.375,,0.5,,,,,86.74698795180723,18.4,14.8,17.8,14.8,0.25,,,,0.4992625,,,17.9,,,,,1.0,,,1.0,3.0,2.0,5.0,,,,,3.0,,1.0,,1.0,3.0,2.0,,,1.0,0.3333333333333333,,0.3333333333333333,0.75,,,,,0.25,,,,,,,0.75,24.8,1.0,,2.0,,,3.0,2.0,,1.0,,,1.0,,,1.0,1.0,1.0,,1.5,,,,0.3333333333333333,,,0.5,,0.2,0.5,0.6,,1.0,1.0,1.0,,1.0,,,,,,,0.5,1.0,,,,,,0.5,0.5,1.0,0.5,,,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,1.5,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,1610612748,2007,2006-07,True
