EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,DefTwoPtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,Travels,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,Avg3ptShotDistance,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceFtPoints,OffLongMidRangeReboundPct,SecondChanceFG2M,ShortMidRangeAssists,Offensive Fouls,SecondChanceFg2Pct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceCorner3FGA,PtsPutbacks,LostBallTurnovers,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,LostBallSteals,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,OffShortMidRangeReboundPct,ShortMidRangePctBlocked,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceTurnovers,StepOutOfBoundsTurnovers,OffCorner3ReboundPct,BlockedShortMidRange,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,Clear Path Fouls,Corner3PctBlocked,BlockedArc3,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1723-1952-2052-2221-731,1610612762,"Matt Harpring, Raja Bell, DeShawn Stevenson, Raul Lopez, Greg Ostertag","Harpring, Bell, Stevenson, Lopez, Ostertag",1723-1952-2052-2221-731,UTA,66.0,1,1.0,-5.0,2.0,3.0,2.0,3.0,,5.0,,,,,,,2.0,,2.0,,,5.0,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,109.09090909090908,22.0,7.333333333333333,22.0,7.333333333333333,,,,,1.0,,,,,,,,0.3828,,0.3828,,,,17.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2004,2003-04,False
1723-1952-2052-2260-2306,1610612762,"Matt Harpring, Raja Bell, DeShawn Stevenson, Jarron Collins, Carlos Arroyo","Harpring, Bell, Stevenson, Collins, Arroyo",1723-1952-2052-2260-2306,UTA,91.0,1,2.0,-4.0,4.0,4.0,4.0,4.0,,8.0,,1.0,,,1.0,,,,1.0,1.0,4.0,8.0,,,1.0,4.0,,,1.0,,,3.0,,,,,,,,1.0,1.0,,1.0,2.0,1.0,4.0,4.0,4.0,,,,,,0.75,0.75,0.6666666666666666,0.6666666666666666,,,,,,,,126.5934065934066,13.0,9.75,13.0,9.75,0.5,,,,,,,,,0.5,,1.0,0.48215,,0.48215,0.3333333333333333,0.5,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,3.0,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,,,0.5,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,0.5,1.0,,,,,23.2,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2004,2003-04,False
1723-1952-2052-2260-2590,1610612762,"Matt Harpring, Raja Bell, DeShawn Stevenson, Jarron Collins, Mo Williams","Harpring, Bell, Stevenson, Collins, Williams",1723-1952-2052-2260-2590,UTA,102.0,1,2.0,1.0,4.0,3.0,3.0,3.0,2.0,7.0,,,,,,,1.0,,2.0,2.0,5.0,4.0,2.0,,,5.0,,,1.0,,,3.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,,1.0,2.0,,5.0,5.0,3.0,1.0,,,,,0.3,1.5,0.4166666666666667,1.25,1.0,0.5,1.0,0.5,0.75,,1.0,98.82352941176471,16.75,11.666666666666666,11.0,11.333333333333334,,,,,0.2,,,,,,,0.6,0.49245,0.3974,0.52575,,,1.0,16.1,0.75,,1.0,,1.0,,,1.0,2.0,,,1.0,1.0,1.0,3.0,,,,1.0,1.0,2.0,,3.0,,2.0,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,1.0,0.3333333333333333,,1.0,0.3333333333333333,,,0.6,,,,,,,,,,0.2,,,0.2,,,,0.4,0.5,0.5,1.0,,,,,,1.0,1.0,0.5,,24.266666666666666,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1610612762,2004,2003-04,False
1723-1952-2052-2306-731,1610612762,"Matt Harpring, Raja Bell, DeShawn Stevenson, Carlos Arroyo, Greg Ostertag","Harpring, Bell, Stevenson, Arroyo, Ostertag",1723-1952-2052-2306-731,UTA,232.0,2,4.0,-2.0,8.0,8.0,,4.0,1.0,16.0,3.0,3.0,1.0,,,,2.0,3.0,6.0,,6.0,8.0,1.0,,,,,,,,,,1.0,1.0,5.0,1.0,6.0,1.0,1.0,1.0,,,3.0,,,4.0,,,2.0,,,0.5,,0.375,,0.375,,1.0,0.3333333333333333,1.0,0.6666666666666666,0.2,,1.0,99.3103448275862,16.625,12.375,16.625,11.375,0.375,1.0,1.0,,0.25,,,,1.0,,,0.625,0.52786875,0.5534,,,,,7.183333333333334,,,1.0,,,,,,2.0,,,,,,2.0,,,2.0,,,,6.0,,,2.0,,1.0,,,,3.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,0.25,0.16666666666666666,,1.0,0.6,0.3333333333333333,1.0,,,,0.125,,,,,,,0.25,,,,,,,,,,,,0.3333333333333333,24.35,,,,,0.5,1.0,,,1.0,1.0,,1.0,,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2004,2003-04,False
1723-1952-2052-2414-2590,1610612762,"Matt Harpring, Raja Bell, DeShawn Stevenson, Curtis Borchardt, Mo Williams","Harpring, Bell, Stevenson, Borchardt, Williams",1723-1952-2052-2414-2590,UTA,13.0,1,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,110.76923076923076,,13.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2004,2003-04,False
1723-1952-2052-2590-731,1610612762,"Matt Harpring, Raja Bell, DeShawn Stevenson, Mo Williams, Greg Ostertag","Harpring, Bell, Stevenson, Williams, Ostertag",1723-1952-2052-2590-731,UTA,152.0,1,3.0,5.0,4.0,3.0,4.0,3.0,,7.0,,,,,,2.0,2.0,2.0,2.0,2.0,9.0,4.0,,2.0,2.0,9.0,,,1.0,,,3.0,,1.0,1.0,,1.0,,,,,,,2.0,,9.0,9.0,4.0,,,,1.0,1.0,1.1666666666666667,1.1666666666666667,1.125,1.125,,,1.0,1.0,,,,66.31578947368422,21.5,22.0,21.5,22.0,,,,,0.6666666666666666,1.0,1.0,,,,,0.3333333333333333,0.40555,,0.40555,,,1.0,17.75,1.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,1.0,2.0,4.0,3.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,0.3333333333333333,,,,,,,1.0,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,0.3333333333333333,1.0,,,,,22.8,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2004,2003-04,False
1723-1952-2221-2260-2414,1610612762,"Matt Harpring, Raja Bell, Raul Lopez, Jarron Collins, Curtis Borchardt","Harpring, Bell, Lopez, Collins, Borchardt",1723-1952-2221-2260-2414,UTA,1374.0,6,23.0,-1.0,37.0,39.0,1.0,3.0,9.0,76.0,10.0,13.0,3.0,1.0,1.0,7.0,15.0,18.0,35.0,4.0,43.0,44.0,9.0,1.0,1.0,2.0,24.0,12.0,12.0,6.0,6.0,24.0,6.0,3.0,12.0,9.0,21.0,4.0,2.0,6.0,,6.0,11.0,5.0,3.0,28.0,2.0,1.0,,0.6666666666666666,0.8,0.5142857142857142,1.0,0.5131578947368421,1.0,0.5375,1.0,0.6666666666666666,0.35294117647058826,0.5,0.75,0.42105263157894735,1.0,0.5,79.65065502183407,20.16216216216216,16.102564102564102,18.83783783783784,15.538461538461538,0.34210526315789475,0.7692307692307693,0.8333333333333334,0.6,0.39473684210526316,0.4666666666666667,0.4666666666666667,0.8571428571428571,0.3333333333333333,1.0,1.0,0.42105263157894735,0.4638552631578947,0.43638571428571427,0.4976,0.075,0.08108108108108109,0.046511627906976744,9.774285714285716,0.02702702702702703,1.0,7.0,,1.0,,,1.0,2.0,,,,,1.0,3.0,,,15.0,,,,12.0,,3.0,2.0,1.0,2.0,,,,9.0,,1.0,,,2.0,,,1.0,1.0,,1.0,1.0,,,0.3333333333333333,,,0.3333333333333333,0.7777777777777778,0.8333333333333334,0.07894736842105263,0.05714285714285714,0.07692307692307693,,0.9,1.0,0.8571428571428571,,0.058823529411764705,1.0,0.18421052631578946,0.14285714285714285,0.16666666666666666,0.02631578947368421,,,,0.05263157894736842,0.5,0.5,,,,,,,,,0.5,0.3488372093023256,24.7,2.0,1.0,1.0,1.0,0.25,7.0,,1.0,0.7777777777777778,1.0,,3.0,,6.0,2.0,1.0,,,1.0,,0.16666666666666666,0.14285714285714285,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1610612762,2004,2003-04,False
1723-1952-2221-2260-2562,1610612762,"Matt Harpring, Raja Bell, Raul Lopez, Jarron Collins, Sasha Pavlovic","Harpring, Bell, Lopez, Collins, Pavlovic",1723-1952-2221-2260-2562,UTA,1082.0,6,18.0,-2.0,29.0,32.0,1.0,11.0,2.0,61.0,5.0,6.0,1.0,,1.0,8.0,13.0,15.0,22.0,2.0,35.0,37.0,1.0,,1.0,,18.0,9.0,10.0,2.0,6.0,21.0,1.0,2.0,9.0,2.0,11.0,2.0,,4.0,,8.0,16.0,3.0,1.0,33.0,,1.0,2.0,0.6,0.6,0.6818181818181818,,0.6111111111111112,,0.6071428571428571,,0.5,0.14285714285714285,1.0,0.6666666666666666,0.2,,,81.18299445471348,20.413793103448278,15.3125,19.551724137931036,14.75,0.2222222222222222,0.8333333333333334,0.8333333333333334,0.4,0.48148148148148145,0.6153846153846154,0.6153846153846154,0.75,1.0,1.0,,0.4074074074074074,0.45048076923076924,0.5863,0.3653,0.03571428571428571,0.043478260869565216,,12.304545454545455,0.034482758620689655,2.0,3.0,,1.0,,,1.0,4.0,,,,,1.0,5.0,,,2.0,,,,12.0,3.0,,3.0,1.0,,1.0,1.0,,6.0,1.0,,3.0,2.0,2.0,,,,,,,,,1.0,0.2,,,0.25,1.0,1.0,0.18518518518518517,,,1.0,0.6,,0.8,1.0,,,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.037037037037037035,,,,0.14814814814814814,0.25,0.25,1.0,,,,,,,,0.3333333333333333,0.05714285714285714,28.160000000000004,1.0,0.3333333333333333,,,0.2,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,,,2.0,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,1610612762,2004,2003-04,False
1723-1952-2221-2260-731,1610612762,"Matt Harpring, Raja Bell, Raul Lopez, Jarron Collins, Greg Ostertag","Harpring, Bell, Lopez, Collins, Ostertag",1723-1952-2221-2260-731,UTA,245.0,2,4.0,-5.0,8.0,7.0,3.0,2.0,2.0,15.0,1.0,3.0,1.0,,1.0,1.0,5.0,2.0,9.0,1.0,5.0,10.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,4.0,2.0,,2.0,2.0,4.0,1.0,,1.0,,,2.0,1.0,1.0,,2.0,3.0,1.0,1.0,1.0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2777777777777778,0.3333333333333333,1.0,0.2857142857142857,,1.0,0.2857142857142857,,,88.16326530612245,17.875,14.571428571428571,15.375,14.571428571428571,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5555555555555556,0.2,0.2,1.0,0.5,0.3333333333333333,,0.3333333333333333,0.45862222222222226,0.53925,0.4148,0.1111111111111111,0.1111111111111111,0.4,11.266666666666667,0.375,,1.0,,,,,,,,,,,,,,,5.0,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.25,,0.1111111111111111,0.3333333333333333,,1.0,1.0,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,0.25,2.0,,,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612762,2004,2003-04,False
1723-1952-2221-2414-2562,1610612762,"Matt Harpring, Raja Bell, Raul Lopez, Curtis Borchardt, Sasha Pavlovic","Harpring, Bell, Lopez, Borchardt, Pavlovic",1723-1952-2221-2414-2562,UTA,208.0,1,3.0,-2.0,8.0,8.0,,8.0,,16.0,1.0,3.0,,,,1.0,1.0,2.0,7.0,1.0,5.0,7.0,,,,,2.0,1.0,1.0,,1.0,2.0,,,2.0,,2.0,,,1.0,,1.0,3.0,1.0,,5.0,,,2.0,0.5,0.5,0.2857142857142857,,0.2857142857142857,,0.2857142857142857,,,,,1.0,,,,110.76923076923076,17.75,8.25,17.75,8.25,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.14285714285714285,1.0,1.0,1.0,,,,0.42857142857142855,0.4632714285714286,,,,,,7.3,,,3.0,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,0.14285714285714285,,1.0,1.0,,1.0,,,,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612762,2004,2003-04,False
1723-1952-2221-2414-731,1610612762,"Matt Harpring, Raja Bell, Raul Lopez, Curtis Borchardt, Greg Ostertag","Harpring, Bell, Lopez, Borchardt, Ostertag",1723-1952-2221-2414-731,UTA,210.0,2,4.0,4.0,6.0,6.0,4.0,3.0,1.0,12.0,2.0,3.0,1.0,,,,,2.0,4.0,2.0,6.0,2.0,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,,2.0,1.0,,4.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,4.0,,0.5,1.0,0.5,,0.5,,0.6,0.5,0.5,0.5,,0.5,0.5,1.0,,82.28571428571429,16.0,19.0,16.0,14.0,0.75,0.6666666666666666,0.6666666666666666,0.5,,,,,1.0,,,0.75,0.479575,0.3678,0.4196,0.2,0.2,0.3333333333333333,3.675,0.6666666666666666,,1.0,,,,,,,,,,,,,,,2.0,,,2.0,2.0,,,,,,,,,3.0,1.0,,,,1.0,,,2.0,1.0,,2.0,1.0,,,,,,,1.0,1.0,,,,1.0,0.5,0.3333333333333333,0.5,,,0.5,0.25,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,1.0,,,1.0,1.0,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612762,2004,2003-04,False
1723-1952-2221-2562-731,1610612762,"Matt Harpring, Raja Bell, Raul Lopez, Sasha Pavlovic, Greg Ostertag","Harpring, Bell, Lopez, Pavlovic, Ostertag",1723-1952-2221-2562-731,UTA,424.0,3,7.0,-11.0,13.0,12.0,,1.0,2.0,25.0,,3.0,1.0,,,1.0,5.0,1.0,11.0,,2.0,13.0,4.0,,,,2.0,1.0,1.0,,1.0,2.0,3.0,1.0,6.0,4.0,10.0,2.0,1.0,4.0,,4.0,5.0,,,2.0,,,,1.0,1.0,0.09090909090909091,,0.07692307692307693,,0.07692307692307693,,0.5,0.3,1.0,0.5454545454545454,0.3333333333333333,0.3333333333333333,1.0,84.90566037735849,20.0,13.666666666666666,16.615384615384617,13.583333333333334,0.23076923076923078,,,,0.38461538461538464,0.2,0.2,1.0,0.25,,,0.38461538461538464,0.4401038461538462,0.42393333333333333,,,,,11.081818181818182,,,3.0,,,,,,2.0,,,,,,2.0,,,,,,,,,,2.0,,2.0,,,,5.0,,,,,2.0,1.0,,,,,,,,,,,,,,,0.15384615384615385,0.18181818181818182,0.3333333333333333,,0.5,,1.0,,,,0.23076923076923078,,,,,,,0.15384615384615385,,,,,,,,,,,,,25.0,1.0,0.5,0.5,,0.5,,,,,0.4,,,,,1.0,,,,,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2004,2003-04,False
1723-1952-2260-2306-2414,1610612762,"Matt Harpring, Raja Bell, Jarron Collins, Carlos Arroyo, Curtis Borchardt","Harpring, Bell, Collins, Arroyo, Borchardt",1723-1952-2260-2306-2414,UTA,443.0,4,7.0,-7.0,14.0,13.0,5.0,3.0,2.0,27.0,,3.0,2.0,,2.0,1.0,2.0,4.0,10.0,2.0,13.0,20.0,2.0,1.0,4.0,4.0,6.0,3.0,4.0,,,9.0,2.0,,5.0,2.0,7.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,,13.0,4.0,5.0,1.0,0.75,0.75,0.4,0.25,0.4230769230769231,0.25,0.4642857142857143,0.4,0.5,0.3333333333333333,,0.8,0.25,0.3333333333333333,,87.76523702031602,17.142857142857142,15.615384615384615,16.857142857142858,14.076923076923077,0.23076923076923078,,,,0.15384615384615385,0.5,0.5,,1.0,0.5,,0.46153846153846156,0.47295,0.57085,0.49105,,,0.3076923076923077,9.540000000000001,0.35714285714285715,3.0,5.0,1.0,3.0,,,,,,,,,1.0,3.0,,,,,,2.0,2.0,3.0,,,,,1.0,,1.0,4.0,1.0,,,,1.0,,,1.0,1.0,,1.0,1.0,,1.0,0.3333333333333333,,,0.3333333333333333,,,0.23076923076923078,,,1.0,0.8,1.0,0.6666666666666666,,,1.0,0.38461538461538464,0.6,0.6,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,23.0,,,,,,,3.0,1.0,,,1.0,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2004,2003-04,False
1723-1952-2260-2306-2562,1610612762,"Matt Harpring, Raja Bell, Jarron Collins, Carlos Arroyo, Sasha Pavlovic","Harpring, Bell, Collins, Arroyo, Pavlovic",1723-1952-2260-2306-2562,UTA,224.0,1,4.0,-4.0,7.0,7.0,1.0,,3.0,14.0,1.0,1.0,,,,,3.0,1.0,4.0,,2.0,6.0,,,,,,,,,,,2.0,1.0,3.0,3.0,6.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,,,,0.25,,0.2,,0.16666666666666666,,0.5,0.6666666666666666,1.0,1.0,0.75,,1.0,90.0,20.0,12.0,16.285714285714285,12.0,0.2,1.0,1.0,,0.6,,,,,,,0.4,0.47400000000000003,,0.639,0.16666666666666666,0.2,,15.275,0.14285714285714285,,,,,,,,1.0,,,,1.0,,1.0,,,,,1.0,,2.0,,,1.0,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,0.2,,,,1.0,,1.0,,,,,,,,,,,0.2,,,,,,,,,1.0,,,,23.8,1.0,1.0,1.0,,0.6666666666666666,,,,,1.0,,,,,1.0,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1610612762,2004,2003-04,False
1723-1952-2260-2306-731,1610612762,"Matt Harpring, Raja Bell, Jarron Collins, Carlos Arroyo, Greg Ostertag","Harpring, Bell, Collins, Arroyo, Ostertag",1723-1952-2260-2306-731,UTA,21.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,68.57142857142857,20.0,,20.0,,,,,,,,,,,,,1.0,0.4959,,0.4959,,,,,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2004,2003-04,False
1723-1952-2260-2414-2590,1610612762,"Matt Harpring, Raja Bell, Jarron Collins, Curtis Borchardt, Mo Williams","Harpring, Bell, Collins, Borchardt, Williams",1723-1952-2260-2414-2590,UTA,899.0,3,15.0,-15.0,27.0,25.0,1.0,3.0,4.0,52.0,1.0,3.0,,,,5.0,15.0,6.0,21.0,3.0,15.0,30.0,2.0,,,2.0,6.0,3.0,3.0,,3.0,6.0,4.0,2.0,8.0,4.0,12.0,3.0,3.0,8.0,,5.0,11.0,6.0,2.0,15.0,2.0,1.0,,0.5,0.5,0.2857142857142857,,0.2857142857142857,,0.32608695652173914,1.0,0.375,0.26666666666666666,0.4,0.7272727272727273,0.26666666666666666,0.5,0.4,83.29254727474972,19.444444444444443,14.96,18.51851851851852,13.48,0.14285714285714285,0.3333333333333333,0.5,,0.7142857142857143,0.3333333333333333,0.38461538461538464,0.6,,,,0.14285714285714285,0.4195047619047619,0.3995,,0.09090909090909091,0.09090909090909091,0.13333333333333333,14.895238095238096,0.037037037037037035,,3.0,,,,,,,,,,,,,,,,,,2.0,6.0,,,,,3.0,,,,6.0,,,1.0,,5.0,,2.0,,,,,,,,,,,,,,,0.14285714285714285,0.3333333333333333,,1.0,1.0,1.0,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,2.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,2.0,,,,,,,0.13333333333333333,1.0,,,,,,,,,,,,,1610612762,2004,2003-04,False
1723-1952-2260-2562-2590,1610612762,"Matt Harpring, Raja Bell, Jarron Collins, Sasha Pavlovic, Mo Williams","Harpring, Bell, Collins, Pavlovic, Williams",1723-1952-2260-2562-2590,UTA,476.0,3,8.0,2.0,12.0,10.0,2.0,,3.0,22.0,,,,,,2.0,4.0,2.0,4.0,9.0,13.0,11.0,,,,3.0,4.0,2.0,2.0,,2.0,4.0,2.0,1.0,5.0,3.0,8.0,1.0,,5.0,,1.0,4.0,11.0,3.0,9.0,3.0,2.0,,1.0,1.0,0.5,,0.3333333333333333,,0.5909090909090909,0.75,0.2,1.0,0.5,0.5555555555555556,1.0,,1.0,66.55462184873949,20.333333333333332,23.2,18.5,20.6,,,,,0.6666666666666666,0.5,0.5,1.0,,,,0.3333333333333333,0.461475,,,0.3333333333333333,0.42857142857142855,0.23076923076923078,19.975,0.16666666666666666,,,,2.0,,,,,,,,,,2.0,,1.0,4.0,,,3.0,,,,,,,,,,4.0,,,,,4.0,1.0,,,,,,,,,,,,,,0.6666666666666666,0.3333333333333333,,,,0.5714285714285714,0.6666666666666666,0.5,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,0.3076923076923077,22.8,1.0,1.0,,4.0,1.0,,,,,0.5,,,1.0,,1.0,,1.0,,,2.0,,,,2.0,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,1610612762,2004,2003-04,False
