EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,FtPoints,SecondChanceFtPoints,PtsAssisted2s,PtsUnassisted3s,Fg2aBlocked,TwoPtAssists,AtRimAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallTurnovers,BlockedShortMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Steals,BadPassSteals,SecondChanceShotQualityAvg,PenaltyOffPoss,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,ShortMidRangeAssists,Loose Ball Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctAssisted,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,PenaltyFG3A,PenaltyFtPoints,Fg3aBlocked,Corner3Assists,PenaltyTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,LostBallSteals,StepOutOfBoundsTurnovers,SecondChanceCorner3FGA,SecondChanceFG3A,SelfOReb,BlockedLongMidRange,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceCorner3Frequency,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Travels,DefensiveGoaltends,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyArc3Accuracy,Clear Path Fouls,FTOffRebounds,LostBallOutOfBoundsTurnovers,OffFTReboundPct,LongMidRangePctBlocked,SecondChanceArc3FGA,HeaveAttempts,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,OffensiveGoaltends,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,BlockedArc3,team_id,year,season,team_vs
1712-2059-2572-2605-281,1610612742,"Antawn Jamison, Eduardo Najera, Josh Howard, Marquis Daniels, Scott Williams","Jamison, Najera, Howard, Daniels, Williams",1712-2059-2572-2605-281,DAL,290.0,1,5.0,1.0,8.0,9.0,,17.0,1.0,1.0,,,2.0,,,5.0,8.0,,,11.0,10.0,,,,2.0,,,,,,4.0,,8.0,,,,3.0,,3.0,,3.0,,,,,,,,,1.0,1.0,,,,,,11.0,,,,0.625,,0.625,,0.6875,,,,,0.75,,,,0.75,,,,,0.75,,84.41379310344828,,16.75,17.333333333333332,16.75,15.444444444444445,0.125,1.0,1.0,0.25,,,,,,,0.125,,0.3951375,0.125,0.125,,13.3625,,,1.0,3.0,5.0,,,1.0,,8.0,,,4.0,1.0,2.0,,,,,,0.8,0.8,,,,,1.0,0.5,0.5,0.625,0.6,0.6,0.6666666666666666,,,,,,,2.0,2.0,2.0,4.0,1.0,,4.0,2.0,1.0,1.0,1.0,1.0,0.4642,0.36363636363636365,0.25,1.0,1.0,,,,,,,1.0,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
1712-2059-2572-2605-696,1610612742,"Antawn Jamison, Eduardo Najera, Josh Howard, Marquis Daniels, Travis Best","Jamison, Najera, Howard, Daniels, Best",1712-2059-2572-2605-696,DAL,904.0,7,15.0,-4.0,30.0,29.0,5.0,59.0,7.0,10.0,2.0,3.0,4.0,,1.0,11.0,20.0,1.0,3.0,36.0,40.0,3.0,4.0,8.0,10.0,3.0,4.0,1.0,,1.0,7.0,,15.0,2.0,4.0,3.0,3.0,1.0,7.0,6.0,13.0,3.0,3.0,2.0,5.0,,2.0,3.0,,15.0,4.0,1.0,,1.0,1.0,,28.0,1.0,0.3333333333333333,0.3333333333333333,0.55,0.75,0.5434782608695652,0.75,0.5833333333333334,0.8,0.13043478260869565,0.6,1.0,0.42857142857142855,0.4444444444444444,1.0,1.0,0.6,0.5454545454545454,0.25,1.0,,0.5,1.0,93.98230088495575,1.0,15.333333333333334,15.310344827586206,15.1,14.344827586206897,0.43478260869565216,0.7,0.7,0.17391304347826086,0.043478260869565216,,,,0.75,0.6666666666666666,0.5652173913043478,,0.4873521739130435,0.14814814814814814,0.16666666666666666,0.2222222222222222,7.525,23.833333333333332,10.0,,4.0,6.0,1.0,2.0,11.0,2.0,12.0,,,6.0,2.0,4.0,,,,,1.0,0.5454545454545454,0.6666666666666666,,,0.6666666666666666,0.5,0.2857142857142857,,,0.2608695652173913,0.6666666666666666,0.6666666666666666,1.0,0.08695652173913043,0.5,0.5,,,0.5792,16.0,5.0,10.0,17.0,,,17.0,16.0,0.5,0.45454545454545453,0.5,,0.5148090909090909,0.4722222222222222,0.5333333333333333,5.0,7.0,1.0,1.0,7.0,,1.0,2.0,,1.0,3.0,,,,1.0,1.0,1.0,0.6363636363636364,0.7142857142857143,0.09090909090909091,,,,,2.0,1.0,0.5,0.18181818181818182,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
1712-2059-2572-2605-714,1610612742,"Antawn Jamison, Eduardo Najera, Josh Howard, Marquis Daniels, Michael Finley","Jamison, Najera, Howard, Daniels, Finley",1712-2059-2572-2605-714,DAL,611.0,1,10.0,-2.0,17.0,16.0,3.0,33.0,2.0,4.0,1.0,1.0,2.0,3.0,5.0,3.0,7.0,4.0,8.0,19.0,21.0,1.0,1.0,5.0,2.0,12.0,2.0,5.0,3.0,4.0,6.0,3.0,16.0,,3.0,1.0,3.0,,4.0,3.0,7.0,2.0,2.0,3.0,5.0,,,2.0,2.0,1.0,1.0,,,,,,14.0,1.0,0.5,0.5,0.42857142857142855,1.0,0.6,0.8333333333333334,0.6333333333333333,0.8333333333333334,0.5333333333333333,0.4,,0.375,0.75,0.3333333333333333,,0.36363636363636365,0.375,0.5,,0.5,0.6666666666666666,0.5,77.77414075286416,,18.058823529411764,19.0,16.294117647058822,17.9375,0.26666666666666666,0.5,0.5,0.13333333333333333,0.3333333333333333,0.6,0.6,1.0,0.3333333333333333,1.0,0.8,0.6,0.53321,0.06666666666666667,0.14285714285714285,0.2631578947368421,5.257142857142857,24.05,1.0,,1.0,1.0,1.0,3.0,1.0,,4.0,,,2.0,1.0,1.0,,,,,,0.6666666666666666,1.0,,,1.0,,0.5,,,0.06666666666666667,1.0,1.0,1.0,0.2,0.3333333333333333,0.3333333333333333,,,0.5812166666666666,2.0,,1.0,,,,,2.0,,,,,0.403925,,0.11764705882352941,,,,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,2.0,2.0,,,,,0.6666666666666666,1.0,,,,,,0.5,,,,,,,,,,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,1610612742,2004,2003-04,True
1712-2059-2572-2605-762,1610612742,"Antawn Jamison, Eduardo Najera, Josh Howard, Marquis Daniels, Shawn Bradley","Jamison, Najera, Howard, Daniels, Bradley",1712-2059-2572-2605-762,DAL,152.0,1,3.0,-2.0,6.0,6.0,1.0,12.0,2.0,3.0,,1.0,1.0,,,2.0,5.0,,,4.0,6.0,,1.0,,,,,,,,2.0,,4.0,,1.0,,2.0,,2.0,1.0,3.0,1.0,,,1.0,,,,,,,,,,,,4.0,,,,0.4,,0.4,,0.4,,,1.0,,1.0,0.3333333333333333,,,1.0,0.3333333333333333,1.0,,1.0,,,113.6842105263158,,11.5,13.833333333333334,10.833333333333334,13.833333333333334,0.6,0.6666666666666666,1.0,0.2,,,,,1.0,,0.6,,0.49324,,,,4.54,,,,,1.0,,,,,4.0,,2.0,2.0,2.0,,,1.0,,,,1.0,1.0,0.4,0.3333333333333333,,1.0,1.0,,,0.2,,,,,,,1.0,,0.3771,6.0,2.0,5.0,4.0,,,4.0,6.0,0.4,0.4,0.4,,0.49324,1.0,1.0,2.0,3.0,,,,,,1.0,,,,,1.0,,,,,0.6,0.6666666666666666,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
1712-2059-2572-2605-952,1610612742,"Antawn Jamison, Eduardo Najera, Josh Howard, Marquis Daniels, Antoine Walker","Jamison, Najera, Howard, Daniels, Walker",1712-2059-2572-2605-952,DAL,310.0,3,5.0,6.0,11.0,9.0,5.0,20.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,8.0,2.0,3.0,14.0,8.0,2.0,2.0,6.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,,7.0,1.0,3.0,,4.0,,4.0,5.0,9.0,1.0,1.0,1.0,2.0,,1.0,2.0,,4.0,2.0,,,,,,8.0,0.5,0.6666666666666666,0.6666666666666666,0.375,1.0,0.5454545454545454,1.0,0.5384615384615384,0.75,0.2727272727272727,0.5,,0.8,0.75,,1.0,0.8,0.8,0.5,1.0,0.5,1.0,,92.9032258064516,,15.272727272727273,15.777777777777779,13.909090909090908,15.666666666666666,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.18181818181818182,0.18181818181818182,0.5,0.5,,0.5,1.0,0.5454545454545454,0.5,0.49235454545454543,0.15384615384615385,0.2,0.42857142857142855,9.5125,24.666666666666668,,,1.0,3.0,1.0,1.0,2.0,2.0,4.0,3.0,,2.0,1.0,1.0,,,,,,0.6666666666666666,1.0,,,1.0,,0.5,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,1.0,1.0,1.0,,0.4857,6.0,2.0,3.0,10.0,,,10.0,6.0,0.6666666666666666,1.0,1.0,,0.49923,0.7142857142857143,0.5454545454545454,1.0,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,,1.0,0.2,1.0,0.2,1.0,,,,,,1.0,,,1.0,1.0,2.0,,,1.0,0.2,1.0,,1.0,,0.5,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1610612742,2004,2003-04,True
1712-2059-2572-2605-959,1610612742,"Antawn Jamison, Eduardo Najera, Josh Howard, Marquis Daniels, Steve Nash","Jamison, Najera, Howard, Daniels, Nash",1712-2059-2572-2605-959,DAL,293.0,4,5.0,-2.0,10.0,8.0,1.0,18.0,1.0,1.0,,,2.0,,1.0,3.0,9.0,,1.0,6.0,8.0,,2.0,,2.0,,,1.0,,,2.0,,4.0,,2.0,1.0,2.0,,3.0,2.0,5.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,6.0,,,,0.3333333333333333,,0.3,,0.3,,0.1,0.5,,0.6666666666666666,0.3333333333333333,0.5,,0.6,0.2857142857142857,,,0.5,1.0,1.0,88.46416382252559,,16.6,15.875,14.3,15.75,0.1,1.0,1.0,0.2,0.1,,,,,,0.2,,0.402105,,,,14.799999999999999,24.9,2.0,,2.0,6.0,,,,,4.0,,,2.0,,2.0,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,1.0,0.39995,2.0,1.0,2.0,2.0,,,2.0,2.0,0.5,0.5,0.5,,0.30395,0.3333333333333333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
1712-2059-2572-2605-960,1610612742,"Antawn Jamison, Eduardo Najera, Josh Howard, Marquis Daniels, Tony Delk","Jamison, Najera, Howard, Daniels, Delk",1712-2059-2572-2605-960,DAL,458.0,2,8.0,5.0,14.0,13.0,,27.0,1.0,1.0,,,5.0,,,7.0,9.0,,1.0,15.0,10.0,,,,4.0,,,,,,5.0,,10.0,,,,4.0,,4.0,,4.0,2.0,2.0,,2.0,,,2.0,,2.0,1.0,2.0,1.0,2.0,2.0,,15.0,,,,0.7777777777777778,,0.7,,0.6818181818181818,,0.1,1.0,,1.0,,,,0.6666666666666666,,,,1.0,1.0,,84.89082969432314,1.0,13.928571428571429,20.23076923076923,13.928571428571429,18.923076923076923,0.1,1.0,1.0,0.5,,,,,,,0.2,,0.405495,0.09090909090909091,0.1,,11.633333333333333,22.2,2.0,4.0,2.0,3.0,,1.0,1.0,,10.0,,,5.0,1.0,2.0,,,1.0,,,0.7142857142857143,0.7142857142857143,,,,1.0,1.0,0.8,0.8,0.3,0.6666666666666666,0.6666666666666666,1.0,0.1,,,2.0,2.0,,8.0,4.0,4.0,9.0,2.0,,9.0,8.0,1.0,1.0,0.9,0.5,0.409975,0.6,0.5714285714285714,1.0,1.0,,,1.0,,,2.0,,,,,,,,,,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
1712-2059-2572-281-696,1610612742,"Antawn Jamison, Eduardo Najera, Josh Howard, Scott Williams, Travis Best","Jamison, Najera, Howard, Williams, Best",1712-2059-2572-281-696,DAL,548.0,2,9.0,-3.0,17.0,18.0,,35.0,1.0,2.0,,,3.0,2.0,4.0,2.0,8.0,2.0,4.0,13.0,16.0,,,,,6.0,,4.0,2.0,2.0,4.0,2.0,10.0,,,2.0,5.0,1.0,8.0,,8.0,1.0,,1.0,2.0,,2.0,4.0,,4.0,,1.0,,1.0,,,13.0,1.0,0.5,0.5,0.25,,0.4166666666666667,,0.4642857142857143,,0.3333333333333333,0.5,1.0,0.625,,1.0,,0.7,,,,1.0,0.75,1.0,91.97080291970804,,14.647058823529411,16.61111111111111,14.647058823529411,15.944444444444445,0.16666666666666666,0.5,1.0,0.25,0.3333333333333333,0.5,0.5,1.0,,,0.5,0.5,0.45242916666666666,,,,10.9125,25.0,11.0,1.0,,3.0,,,3.0,,4.0,,1.0,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,0.125,0.5,,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.25,,,,,,,1.0,1.0,,9.0,1.0,5.0,8.0,1.0,,8.0,9.0,0.2,0.4166666666666667,0.5,1.0,0.3989583333333333,0.6153846153846154,0.5294117647058824,,,1.0,1.0,3.0,,,1.0,,,2.0,,,,,,,,,0.16666666666666666,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
1712-2059-2572-696-714,1610612742,"Antawn Jamison, Eduardo Najera, Josh Howard, Travis Best, Michael Finley","Jamison, Najera, Howard, Best, Finley",1712-2059-2572-696-714,DAL,956.0,5,16.0,-15.0,30.0,29.0,4.0,59.0,4.0,7.0,,2.0,4.0,1.0,6.0,6.0,17.0,2.0,9.0,22.0,37.0,,3.0,3.0,4.0,6.0,,6.0,1.0,2.0,6.0,1.0,14.0,3.0,3.0,2.0,7.0,1.0,10.0,6.0,16.0,3.0,3.0,5.0,8.0,1.0,4.0,8.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,,19.0,1.0,0.2222222222222222,0.2222222222222222,0.35294117647058826,,0.34615384615384615,0.3,0.39285714285714285,0.3,0.34615384615384615,0.375,1.0,0.6363636363636364,0.2727272727272727,0.5,0.42857142857142855,0.6,0.3333333333333333,,0.6,0.5,0.6666666666666666,0.5,88.8702928870293,0.5,16.066666666666666,16.344827586206897,14.9,15.172413793103448,0.2692307692307692,0.5714285714285714,0.6666666666666666,0.15384615384615385,0.23076923076923078,0.16666666666666666,0.16666666666666666,1.0,0.4,,0.6153846153846154,0.16666666666666666,0.4845576923076923,0.07407407407407407,0.1111111111111111,0.13636363636363635,9.458823529411765,24.688888888888886,8.0,1.0,1.0,6.0,1.0,3.0,4.0,,8.0,,1.0,4.0,3.0,1.0,1.0,,1.0,,,0.6666666666666666,0.6666666666666666,0.058823529411764705,0.14285714285714285,1.0,0.6666666666666666,0.75,0.25,0.25,0.23076923076923078,0.16666666666666666,0.16666666666666666,1.0,0.11538461538461539,0.3333333333333333,0.3333333333333333,,,0.4883,19.0,3.0,12.0,10.0,,,10.0,19.0,0.25,0.1875,0.2777777777777778,,0.471603125,0.45454545454545453,0.6333333333333333,2.0,5.0,2.0,4.0,4.0,,1.0,5.0,1.0,,1.0,,,,,,1.0,0.3125,0.4,0.125,,,1.0,2.0,1.0,,,0.058823529411764705,0.2,2.0,,,,,,0.125,,,,,,,1.0,,,0.2,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,1610612742,2004,2003-04,True
1712-2059-2572-696-952,1610612742,"Antawn Jamison, Eduardo Najera, Josh Howard, Travis Best, Antoine Walker","Jamison, Najera, Howard, Best, Walker",1712-2059-2572-696-952,DAL,381.0,4,6.0,5.0,12.0,11.0,3.0,23.0,3.0,4.0,,,3.0,1.0,2.0,4.0,8.0,2.0,3.0,16.0,11.0,,,5.0,4.0,6.0,,2.0,1.0,2.0,4.0,1.0,10.0,,2.0,1.0,3.0,,4.0,2.0,6.0,,,1.0,1.0,,2.0,5.0,,2.0,1.0,,,,,,11.0,1.0,0.6666666666666666,0.6666666666666666,0.5,,0.6363636363636364,0.75,0.6666666666666666,0.8333333333333334,0.2727272727272727,,,0.375,0.5,1.0,,0.4444444444444444,0.4,0.3333333333333333,,0.25,0.5,1.0,86.92913385826772,,13.416666666666666,20.0,11.25,19.636363636363637,0.36363636363636365,0.75,0.75,0.2727272727272727,0.18181818181818182,0.5,0.5,1.0,,,0.6363636363636364,0.5,0.5228272727272727,0.08333333333333333,0.1111111111111111,0.3125,5.525,24.03333333333333,,,1.0,1.0,1.0,1.0,2.0,2.0,4.0,,2.0,2.0,1.0,1.0,1.0,,,,,0.5,0.5,0.25,,1.0,,0.3333333333333333,,,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,1.0,1.0,,,0.609525,6.0,2.0,3.0,7.0,,1.0,7.0,6.0,0.6666666666666666,0.875,0.875,,0.5191125,0.4375,0.5,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,0.6666666666666666,,,,1.0,0.25,1.0,0.25,,,1.0,2.0,1.0,,,0.3333333333333333,0.5,,1.0,1.0,,,1.0,,1.0,,,,,,1.0,,,0.5,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,1610612742,2004,2003-04,True
1712-2059-2572-696-960,1610612742,"Antawn Jamison, Eduardo Najera, Josh Howard, Travis Best, Tony Delk","Jamison, Najera, Howard, Best, Delk",1712-2059-2572-696-960,DAL,171.0,4,3.0,5.0,6.0,5.0,2.0,11.0,1.0,1.0,,,2.0,,,2.0,5.0,,,7.0,2.0,1.0,1.0,3.0,2.0,,,,,,1.0,,2.0,,2.0,,1.0,2.0,3.0,2.0,5.0,,,1.0,1.0,,1.0,2.0,,4.0,2.0,,,,,,4.0,,,,0.4,1.0,0.4,1.0,0.5,0.75,,,1.0,1.0,0.6666666666666666,,,1.0,0.6666666666666666,,,,1.0,,92.63157894736842,,19.0,11.4,18.5,10.2,0.2,1.0,1.0,0.4,,,,,,,0.2,,0.39096000000000003,0.2857142857142857,0.2857142857142857,0.42857142857142855,10.78,,4.0,1.0,,2.0,,,3.0,1.0,2.0,,,1.0,1.0,,,,,,,0.5,0.5,,,,,1.0,0.5,0.5,0.4,,,,,,,,,0.4065,3.0,1.0,2.0,4.0,,,4.0,3.0,0.5,0.5,0.6666666666666666,,0.4498,0.5714285714285714,0.5,1.0,1.0,,,2.0,,,,,,,,,,,,,0.5,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
1712-2059-2572-714-952,1610612742,"Antawn Jamison, Eduardo Najera, Josh Howard, Michael Finley, Antoine Walker","Jamison, Najera, Howard, Finley, Walker",1712-2059-2572-714-952,DAL,634.0,2,11.0,1.0,18.0,19.0,3.0,37.0,4.0,6.0,1.0,1.0,3.0,1.0,4.0,5.0,12.0,2.0,6.0,19.0,18.0,1.0,3.0,2.0,2.0,6.0,,3.0,1.0,2.0,6.0,1.0,14.0,2.0,3.0,,5.0,1.0,6.0,5.0,11.0,2.0,2.0,2.0,4.0,1.0,3.0,4.0,,3.0,2.0,1.0,,1.0,,1.0,17.0,1.0,0.3333333333333333,0.4,0.4166666666666667,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5555555555555556,0.42857142857142855,,0.6666666666666666,0.5555555555555556,0.5,1.0,0.5,,0.5714285714285714,,84.03785488958991,,15.833333333333334,18.36842105263158,14.055555555555555,16.157894736842106,0.3333333333333333,0.6666666666666666,0.8,0.16666666666666666,0.2222222222222222,0.25,0.25,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.48942941176470584,0.10526315789473684,0.15384615384615385,0.10526315789473684,7.108333333333333,28.083333333333332,3.0,1.0,,3.0,1.0,2.0,3.0,,8.0,,2.0,4.0,3.0,,,,1.0,,,0.8,0.8,0.16666666666666666,0.16666666666666666,0.5,0.5,0.75,0.3333333333333333,0.5,0.16666666666666666,,,,0.1111111111111111,0.5,0.5,3.0,3.0,0.42133333333333334,8.0,4.0,9.0,10.0,1.0,,10.0,8.0,0.4444444444444444,0.36363636363636365,0.4166666666666667,1.0,0.47403000000000006,0.5263157894736842,0.4444444444444444,3.0,5.0,2.0,2.0,2.0,,1.0,1.0,1.0,,,,0.3333333333333333,,1.0,,1.0,0.45454545454545453,0.6,0.18181818181818182,,,,,1.0,,,0.125,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
1712-2059-2572-714-959,1610612742,"Antawn Jamison, Eduardo Najera, Josh Howard, Michael Finley, Steve Nash","Jamison, Najera, Howard, Finley, Nash",1712-2059-2572-714-959,DAL,716.0,6,12.0,-10.0,25.0,26.0,4.0,51.0,4.0,6.0,1.0,1.0,4.0,1.0,3.0,7.0,15.0,1.0,5.0,23.0,33.0,1.0,2.0,4.0,4.0,3.0,2.0,3.0,1.0,1.0,6.0,1.0,13.0,1.0,3.0,,6.0,3.0,9.0,4.0,13.0,4.0,4.0,1.0,5.0,,5.0,8.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,,19.0,1.0,0.2,0.2,0.4666666666666667,0.5,0.425,0.5,0.5,0.6666666666666666,0.25,0.8,1.0,0.42857142857142855,0.375,,0.25,0.4,0.3333333333333333,0.3333333333333333,0.5,0.4444444444444444,1.0,,102.56983240223464,1.0,16.84,11.346153846153847,16.84,10.538461538461538,0.3,0.6666666666666666,0.6666666666666666,0.2,0.15,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.55,0.3333333333333333,0.46796249999999995,0.09090909090909091,0.11764705882352941,0.17391304347826086,8.706666666666667,24.419999999999998,16.0,1.0,2.0,5.0,,2.0,6.0,2.0,10.0,,,5.0,3.0,1.0,,,,,2.0,0.7142857142857143,0.8333333333333334,,,0.5,,0.75,0.25,0.25,0.25,0.4,0.4,0.5,0.1,,,,,0.4057,15.0,2.0,9.0,10.0,1.0,1.0,10.0,15.0,0.2222222222222222,0.18181818181818182,0.35714285714285715,1.0,0.4287681818181818,0.43478260869565216,0.6,1.0,3.0,2.0,2.0,6.0,,,3.0,,,1.0,,,,,,,0.2727272727272727,0.3333333333333333,0.18181818181818182,,,,,1.0,,0.3333333333333333,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
