EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,Loose Ball Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,Fg2aBlocked,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangePctBlocked,OffAtRimReboundPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,PtsPutbacks,FTOffRebounds,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,OffFTReboundPct,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,HeaveAttempts,BlockedLongMidRange,OffCorner3ReboundPct,3SecondViolations,team_id,year,season,team_vs
1477-1495-1725-1938-2225,1610612759,"Bruce Bowen, Tim Duncan, Rasho Nesterovic, Manu Ginobili, Tony Parker","Bowen, Duncan, Nesterovic, Ginobili, Parker",1477-1495-1725-1938-2225,SAS,1827.0,7,30.0,3.0,52.0,51.0,5.0,103.0,9.0,14.0,9.0,4.0,9.0,2.0,5.0,9.0,1.0,1.0,16.0,32.0,5.0,11.0,53.0,50.0,1.0,1.0,9.0,14.0,18.0,15.0,9.0,5.0,7.0,5.0,12.0,5.0,3.0,29.0,3.0,4.0,22.0,2.0,,3.0,3.0,10.0,10.0,1.0,44.0,0.4375,0.4666666666666667,1.0,0.45454545454545453,1.0,0.45454545454545453,0.5,0.5465116279069767,1.1666666666666667,0.5638297872340425,1.125,0.2558139534883721,0.3,0.1875,0.19047619047619047,0.4,81.18226600985221,18.23076923076923,17.235294117647058,17.73076923076923,15.627450980392156,0.32558139534883723,0.6428571428571429,0.6923076923076923,0.20930232558139536,0.20930232558139536,0.4444444444444444,0.4444444444444444,0.75,0.046511627906976744,0.20930232558139536,0.5555555555555556,0.5555555555555556,1.0,0.3333333333333333,1.0,1.0,0.5813953488372093,0.5555555555555556,0.48192790697674415,0.48435,0.16981132075471697,7.665625,24.781818181818185,6.0,15.0,1.0,1.0,2.0,3.0,,,,,2.0,2.0,6.0,2.0,2.0,3.0,2.0,2.0,3.0,13.0,,1.0,,3.0,1.0,1.0,6.0,10.0,2.0,18.0,,2.0,4.0,7.0,,,,,5.0,1.0,14.0,6.0,,9.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,13.0,6.0,1.0,1.0,0.6666666666666666,1.0,0.8125,0.03125,0.07142857142857142,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2,0.6666666666666666,,,1.0,0.5,0.8333333333333334,0.5714285714285714,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,,0.4,0.5,,0.4,1.0,0.46724,0.1956521739130435,0.2571428571428571,0.24528301886792453,0.11538461538461539,,0.2,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,0.5,1.0,1610612759,2004,2003-04,True
1477-1495-1725-1938-2484,1610612759,"Bruce Bowen, Tim Duncan, Rasho Nesterovic, Manu Ginobili, Devin Brown","Bowen, Duncan, Nesterovic, Ginobili, Brown",1477-1495-1725-1938-2484,SAS,209.0,2,3.0,-2.0,6.0,5.0,,11.0,2.0,2.0,1.0,,2.0,,,,,,3.0,5.0,,,6.0,8.0,,,,4.0,2.0,,,,2.0,,2.0,,,4.0,,,1.0,,,,,,2.0,,6.0,0.6666666666666666,0.6666666666666666,,,,,0.6,0.6,,0.6,,,,,,,75.78947368421052,15.666666666666666,23.0,15.666666666666666,21.4,0.4,1.0,1.0,0.2,0.4,,,,,,,,,,,,0.4,,0.46338,,,8.32,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2004,2003-04,True
1477-1495-1725-2045-2078,1610612759,"Bruce Bowen, Tim Duncan, Rasho Nesterovic, Hedo Turkoglu, Jason Hart","Bowen, Duncan, Nesterovic, Turkoglu, Hart",1477-1495-1725-2045-2078,SAS,158.0,2,3.0,2.0,4.0,4.0,2.0,8.0,2.0,3.0,1.0,,1.0,1.0,,,,,3.0,5.0,,1.0,6.0,4.0,,1.0,4.0,,6.0,,,,,,,,,,1.0,2.0,3.0,,,,,,,,2.0,,,,,,,0.6,0.5,0.6666666666666666,0.5,0.6666666666666666,0.16666666666666666,,0.5,0.6666666666666666,,72.9113924050633,22.5,17.0,20.0,17.0,0.5,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,,,,0.16666666666666666,,,,,,,,0.6666666666666666,,0.49394166666666667,0.616375,0.6666666666666666,4.86,23.5,,,2.0,,,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,1.0,2.0,2.0,,1.0,1.0,4.0,,,,,,,,,,,,,1.0,,1610612759,2004,2003-04,True
1477-1495-1725-2045-2225,1610612759,"Bruce Bowen, Tim Duncan, Rasho Nesterovic, Hedo Turkoglu, Tony Parker","Bowen, Duncan, Nesterovic, Turkoglu, Parker",1477-1495-1725-2045-2225,SAS,6717.0,10,112.0,30.0,198.0,194.0,22.0,392.0,41.0,64.0,47.0,15.0,39.0,2.0,11.0,24.0,,,76.0,150.0,12.0,26.0,225.0,195.0,,1.0,25.0,66.0,86.0,33.0,24.0,11.0,33.0,11.0,44.0,10.0,11.0,99.0,20.0,25.0,102.0,15.0,11.0,11.0,9.0,27.0,40.0,1.0,200.0,0.4342105263157895,0.4782608695652174,0.9166666666666666,0.46153846153846156,,0.46153846153846156,0.5066666666666667,0.5340909090909091,0.5,0.5544554455445545,0.5434782608695652,0.14772727272727273,0.4074074074074074,0.2702702702702703,0.2840909090909091,0.08333333333333333,84.03751674854846,16.555555555555557,17.72680412371134,15.83838383838384,17.04123711340206,0.36363636363636365,0.640625,0.6949152542372882,0.26704545454545453,0.2215909090909091,0.38461538461538464,0.38461538461538464,0.7333333333333333,0.011363636363636364,0.13636363636363635,0.4583333333333333,0.4583333333333333,0.9090909090909091,,,,0.5113636363636364,0.4583333333333333,0.49126278409090907,0.5279875,0.1111111111111111,7.7173333333333325,24.826923076923077,4.0,14.0,13.0,,,20.0,1.0,,1.0,,,,37.0,19.0,,1.0,,,1.0,1.0,3.0,12.0,1.0,17.0,5.0,5.0,14.0,56.0,7.0,77.0,4.0,4.0,3.0,16.0,2.0,1.0,2.0,3.0,16.0,3.0,56.0,3.0,1.0,27.0,2.0,10.0,7.0,2.0,10.0,6.0,,1.0,4.0,2.0,,,,0.16666666666666666,0.08,0.078125,,0.875,0.7272727272727273,0.7777777777777778,0.35714285714285715,0.7368421052631579,0.25925925925925924,0.38461538461538464,0.8,0.5416666666666666,0.8214285714285714,0.8888888888888888,0.6666666666666666,0.05263157894736842,0.6,0.4146341463414634,0.425531914893617,0.5,0.25,0.5,0.5,1.0,0.65,0.05,,,,,,,,0.3737,0.135,0.15517241379310345,0.0044444444444444444,0.020202020202020204,0.14893617021276595,0.4782608695652174,9.0,10.0,5.0,0.5263157894736842,0.6923076923076923,14.0,,2.0,1.0,,2.0,,0.2222222222222222,,,,,1.0,,4.0,1610612759,2004,2003-04,True
1477-1495-1725-2225-2484,1610612759,"Bruce Bowen, Tim Duncan, Rasho Nesterovic, Tony Parker, Devin Brown","Bowen, Duncan, Nesterovic, Parker, Brown",1477-1495-1725-2225-2484,SAS,588.0,4,10.0,6.0,14.0,15.0,3.0,29.0,4.0,8.0,2.0,1.0,4.0,,,2.0,,,7.0,14.0,,2.0,14.0,8.0,,,2.0,8.0,6.0,,2.0,,4.0,,4.0,,,8.0,2.0,4.0,9.0,5.0,2.0,1.0,1.0,2.0,3.0,,12.0,0.5714285714285714,0.6666666666666666,,,,,0.5,0.4375,0.25,0.4375,0.25,0.125,0.5,0.2857142857142857,0.4444444444444444,,71.0204081632653,19.928571428571427,20.6,19.071428571428573,20.333333333333332,0.5,0.5,0.5714285714285714,0.125,0.25,0.25,0.25,,,0.125,,,,,,,0.625,,0.462278125,0.5847,0.14285714285714285,6.028571428571429,25.55,3.0,2.0,3.0,1.0,1.0,2.0,,,,,,1.0,,4.0,2.0,3.0,,1.0,,4.0,,1.0,,2.0,2.0,2.0,1.0,4.0,,5.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,2.0,,2.0,2.0,1.0,,4.0,3.0,,,0.6666666666666666,0.5,0.5,0.07142857142857142,0.125,,,0.8,1.0,1.0,0.8333333333333334,,1.0,,0.8,,1.0,,0.125,0.5,0.5,1.0,1.0,1.0,,,,0.75,,,,0.25,1.0,,0.25,,0.3593,,,0.2857142857142857,0.21428571428571427,,0.5,1.0,1.0,,0.25,0.3333333333333333,2.0,,,,,,,,,,,,,,,1610612759,2004,2003-04,True
1477-1495-1938-2045-2225,1610612759,"Bruce Bowen, Tim Duncan, Manu Ginobili, Hedo Turkoglu, Tony Parker","Bowen, Duncan, Ginobili, Turkoglu, Parker",1477-1495-1938-2045-2225,SAS,144.0,3,2.0,1.0,8.0,5.0,1.0,13.0,2.0,2.0,1.0,,1.0,,,1.0,,,2.0,4.0,,1.0,7.0,6.0,,,1.0,2.0,2.0,,1.0,,1.0,,1.0,,,2.0,,1.0,3.0,,,,,1.0,4.0,,6.0,0.5,0.5,,,,,0.5,0.4,,0.5,0.5,0.2,,,,,130.0,7.75,16.4,6.25,16.4,0.4,1.0,1.0,0.2,0.2,,,,,0.2,,,,,,,0.6,,0.45657,,0.14285714285714285,7.65,25.9,8.0,5.0,,2.0,2.0,,,,,,,1.0,3.0,,2.0,4.0,,1.0,3.0,7.0,,,,1.0,,,,2.0,,2.0,,,,1.0,,,,1.0,1.0,1.0,4.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,7.0,8.0,2.0,,0.5,0.4,0.5,,,,,1.0,,,1.0,,,1.0,,,,,,1.0,0.5,,,,,,,,,,,0.4,1.0,,0.2,,0.45657,0.16666666666666666,0.2,1.0,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,1610612759,2004,2003-04,True
1477-1495-1938-2045-990,1610612759,"Bruce Bowen, Tim Duncan, Manu Ginobili, Hedo Turkoglu, Malik Rose","Bowen, Duncan, Ginobili, Turkoglu, Rose",1477-1495-1938-2045-990,SAS,171.0,1,3.0,,5.0,5.0,1.0,10.0,2.0,2.0,1.0,,3.0,,,,,,2.0,6.0,,,4.0,4.0,,,2.0,2.0,2.0,,,,1.0,,1.0,,,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,0.5,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,,1.0,0.5,0.5,0.3333333333333333,84.21052631578947,19.2,15.0,19.2,15.0,0.3333333333333333,1.0,1.0,0.16666666666666666,0.5,,,,,,,,,,,,0.3333333333333333,,0.44661666666666666,0.5272,0.5,8.716666666666667,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,1.0,,,0.25,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,1610612759,2004,2003-04,True
1477-1495-1938-2078-990,1610612759,"Bruce Bowen, Tim Duncan, Manu Ginobili, Jason Hart, Malik Rose","Bowen, Duncan, Ginobili, Hart, Rose",1477-1495-1938-2078-990,SAS,86.0,1,1.0,-4.0,3.0,4.0,,7.0,,1.0,,,,,,1.0,,,,1.0,,1.0,,4.0,,,,,,,1.0,,,,,,,,,,,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,0.5,,,,,117.20930232558139,12.333333333333334,12.25,12.333333333333334,12.25,0.5,,,,,,,,,0.5,,,,,,,1.0,,0.715325,,,,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2004,2003-04,True
1477-1495-1938-2225-788,1610612759,"Bruce Bowen, Tim Duncan, Manu Ginobili, Tony Parker, Kevin Willis","Bowen, Duncan, Ginobili, Parker, Willis",1477-1495-1938-2225-788,SAS,217.0,2,4.0,-3.0,5.0,4.0,1.0,9.0,1.0,1.0,1.0,,2.0,,,1.0,,,1.0,4.0,,1.0,2.0,5.0,,,2.0,,2.0,,1.0,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.25,0.2,1.0,0.16666666666666666,1.0,0.2,1.0,0.3333333333333333,0.25,0.5,59.723502304147466,23.2,25.25,23.2,21.5,0.2,1.0,1.0,0.2,0.4,,,,,0.2,,,,,,,0.4,,0.42927,0.5688,1.0,11.625,25.2,1.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,0.5,,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,0.4007,,,,0.2,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,1610612759,2004,2003-04,True
1477-1495-2045-2225-788,1610612759,"Bruce Bowen, Tim Duncan, Hedo Turkoglu, Tony Parker, Kevin Willis","Bowen, Duncan, Turkoglu, Parker, Willis",1477-1495-2045-2225-788,SAS,313.0,2,5.0,4.0,9.0,10.0,,19.0,3.0,4.0,,,3.0,,,,,,3.0,7.0,,,7.0,3.0,,,,4.0,2.0,,,,2.0,,2.0,,,4.0,1.0,1.0,7.0,1.0,1.0,,,,2.0,1.0,7.0,0.6666666666666666,0.6666666666666666,,,,,0.42857142857142855,0.42857142857142855,,0.35,,,,0.25,0.25,,87.41214057507987,14.11111111111111,18.6,14.11111111111111,18.6,0.5714285714285714,0.75,0.75,,0.42857142857142855,,,,,,,,,,,,0.5714285714285714,,0.5117714285714285,,,7.242857142857143,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,3.0,3.0,,6.0,,,,,,,,,1.0,,7.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,0.6666666666666666,,,,,,,,,,,,,,,,,0.4,0.4,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1610612759,2004,2003-04,True
1477-1725-2045-2225-990,1610612759,"Bruce Bowen, Rasho Nesterovic, Hedo Turkoglu, Tony Parker, Malik Rose","Bowen, Nesterovic, Turkoglu, Parker, Rose",1477-1725-2045-2225-990,SAS,107.0,1,2.0,2.0,3.0,4.0,,7.0,,,,1.0,2.0,,,,,,1.0,2.0,,,2.0,,,,,,2.0,,,,,,,,,,,,4.0,,,,,1.0,2.0,,2.0,,,,,,,0.5,0.5,,0.5,,,,,,,94.2056074766355,16.666666666666668,14.25,16.666666666666668,14.25,,,,,1.0,0.5,0.5,,,,,,,,,,,,0.3548,,,16.05,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,4.0,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2004,2003-04,True
1477-1725-2225-2484-990,1610612759,"Bruce Bowen, Rasho Nesterovic, Tony Parker, Devin Brown, Malik Rose","Bowen, Nesterovic, Parker, Brown, Rose",1477-1725-2225-2484-990,SAS,232.0,1,4.0,7.0,7.0,7.0,1.0,14.0,3.0,4.0,,1.0,1.0,1.0,,1.0,,,4.0,5.0,,2.0,12.0,5.0,,1.0,,6.0,2.0,,1.0,,3.0,,3.0,,1.0,6.0,,2.0,4.0,1.0,,,,,1.0,,12.0,0.75,0.75,,,,,0.8,0.5714285714285714,,0.6666666666666666,,0.2857142857142857,,,0.6666666666666666,,86.89655172413794,13.428571428571429,19.714285714285715,11.857142857142858,15.0,0.5714285714285714,0.75,0.75,,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,,,,,,,0.8571428571428571,,0.6263142857142857,,,3.88,24.15,,,1.0,,,,,,1.0,,,,4.0,1.0,,,,,,,,,,2.0,,2.0,,2.0,,2.0,,1.0,,,,,,,,,5.0,1.0,,3.0,,,,,,,1.0,,,,,,,,,,,,0.4,,1.0,0.4,,1.0,,0.25,1.0,,,,,0.6666666666666666,,,,,,,0.5,0.5,,,,,,,,,0.3333333333333333,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,1.0,,1610612759,2004,2003-04,True
1477-2484-369-788-990,1610612759,"Bruce Bowen, Devin Brown, Charlie Ward, Kevin Willis, Malik Rose","Bowen, Brown, Ward, Willis, Rose",1477-2484-369-788-990,SAS,26.0,1,,2.0,1.0,2.0,,3.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,,1.0,,,,,,,166.15384615384616,,13.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,2.0,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,2.0,,,,1.0,,,,,,,2.0,1.0,,,,,1.0,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612759,2004,2003-04,True
1495-1725-1938-2045-2078,1610612759,"Tim Duncan, Rasho Nesterovic, Manu Ginobili, Hedo Turkoglu, Jason Hart","Duncan, Nesterovic, Ginobili, Turkoglu, Hart",1495-1725-1938-2045-2078,SAS,212.0,3,4.0,1.0,6.0,6.0,,12.0,1.0,1.0,2.0,,1.0,,,,,,1.0,4.0,,,3.0,2.0,,,,2.0,,,,,1.0,,1.0,,,2.0,,,1.0,2.0,,,,1.0,2.0,,3.0,1.0,1.0,,,,,0.25,0.25,,0.3,,,,,,,81.50943396226415,18.0,17.333333333333332,18.0,17.333333333333332,0.25,1.0,1.0,0.5,0.25,,,,,,,,,,,,0.25,,0.42665,,,8.6,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,1.0,,2.0,,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612759,2004,2003-04,True
1495-1725-1938-2045-2225,1610612759,"Tim Duncan, Rasho Nesterovic, Manu Ginobili, Hedo Turkoglu, Tony Parker","Duncan, Nesterovic, Ginobili, Turkoglu, Parker",1495-1725-1938-2045-2225,SAS,685.0,3,11.0,-7.0,20.0,21.0,2.0,41.0,2.0,4.0,4.0,1.0,6.0,,1.0,2.0,,,5.0,14.0,1.0,2.0,15.0,22.0,,,2.0,4.0,6.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,,7.0,2.0,3.0,9.0,2.0,1.0,3.0,1.0,4.0,8.0,,13.0,0.4,0.4,1.0,0.5,,0.5,0.35714285714285715,0.40625,0.5,0.4166666666666667,0.5,0.125,0.75,0.2222222222222222,0.3,,86.18978102189782,20.5,13.095238095238095,19.95,12.714285714285714,0.25,0.5,0.5,0.25,0.375,0.16666666666666666,0.16666666666666666,,,0.125,0.5,0.5,1.0,,,,0.375,0.5,0.42771875,0.335,0.13333333333333333,9.714285714285714,25.6,7.0,10.0,2.0,,,2.0,,,,,,,2.0,2.0,1.0,5.0,,,,2.0,,,,2.0,,1.0,2.0,3.0,1.0,6.0,,1.0,,1.0,2.0,,,1.0,4.0,,4.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,7.0,1.0,,0.2,0.2,0.16666666666666666,,,,1.0,0.75,0.6666666666666666,1.0,0.7142857142857143,0.5,1.0,1.0,,1.0,0.6666666666666666,,,1.0,1.0,0.5,0.5,,,,,1.0,,,,,,,,,0.35378,0.058823529411764705,0.06666666666666667,0.13333333333333333,0.35,,0.5,1.0,1.0,,0.5,0.5,,,,,,,,1.0,,,,,,,,1610612759,2004,2003-04,True
1495-1725-1938-2045-2484,1610612759,"Tim Duncan, Rasho Nesterovic, Manu Ginobili, Hedo Turkoglu, Devin Brown","Duncan, Nesterovic, Ginobili, Turkoglu, Brown",1495-1725-1938-2045-2484,SAS,298.0,2,5.0,,8.0,9.0,,17.0,,,1.0,3.0,4.0,,,1.0,,,3.0,5.0,,1.0,8.0,8.0,,,,4.0,2.0,,1.0,,2.0,,2.0,,2.0,4.0,,,3.0,1.0,,,,1.0,4.0,,8.0,0.6666666666666666,0.6666666666666666,,,,,0.6,0.5,,0.5714285714285714,,0.16666666666666666,,,,,82.14765100671141,18.0,17.11111111111111,18.0,14.222222222222221,,,,0.16666666666666666,0.6666666666666666,0.75,0.75,0.6666666666666666,,0.16666666666666666,,,,,,,0.16666666666666666,,0.4094583333333333,,,16.04,25.9,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,2.0,3.0,,1.0,,1.0,,1.0,,,3.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,0.2,,,0.2,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2004,2003-04,True
1495-1725-1938-2078-2484,1610612759,"Tim Duncan, Rasho Nesterovic, Manu Ginobili, Jason Hart, Devin Brown","Duncan, Nesterovic, Ginobili, Hart, Brown",1495-1725-1938-2078-2484,SAS,230.0,3,4.0,,8.0,9.0,1.0,17.0,2.0,2.0,2.0,2.0,2.0,,,1.0,,,4.0,6.0,,1.0,8.0,8.0,,,2.0,4.0,4.0,,1.0,,2.0,,2.0,,2.0,4.0,,,2.0,1.0,,1.0,1.0,1.0,4.0,,6.0,0.5,0.5,,,,,0.6666666666666666,0.5714285714285714,1.0,0.5714285714285714,1.0,0.14285714285714285,1.0,,,,106.43478260869564,12.75,14.222222222222221,11.75,13.88888888888889,0.2857142857142857,1.0,1.0,0.2857142857142857,0.2857142857142857,1.0,1.0,1.0,,0.14285714285714285,,,,,,,0.42857142857142855,,0.44437142857142853,0.5662,0.25,11.533333333333333,26.4,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,2.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,0.6666666666666666,,,,0.5,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1610612759,2004,2003-04,True
