EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,ThreePtAssists,Arc3Assists,OffThreePtRebounds,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,Assisted3sPct,PenaltyFg3Pct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Corner3Frequency,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsPutbacks,HeaveAttempts,Fg2aBlocked,Fg3aBlocked,Corner3Assists,FTOffRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,Clear Path Fouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,OffArc3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,team_id,year,season,team_vs
1509-1883-1909-754-983,1610612745,"Kelvin Cato, Steve Francis, Scott Padgett, Jim Jackson, Moochie Norris","Cato, Francis, Padgett, Jackson, Norris",1509-1883-1909-754-983,HOU,20.0,1,,3.0,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,,1.0,1.0,,,1.0,3.0,,,,,,,,,2.0,,,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,3.0,,,,1.0,1.0,,,1.0,,,1.0,,,1.5,,,,,,,,,,,,,,,,,72.0,,20.0,,20.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,0.3699,,,1.0,1.0,,,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2004,2003-04,False
1509-1883-221-349-754,1610612745,"Kelvin Cato, Steve Francis, Clar. Weatherspoon, Mark Jackson, Jim Jackson","Cato, Francis, Weatherspoon, Jackson, Jackson",1509-1883-221-349-754,HOU,515.0,3,9.0,2.0,15.0,16.0,5.0,7.0,2.0,31.0,1.0,4.0,,,,,1.0,2.0,2.0,3.0,1.0,3.0,4.0,9.0,2.0,5.0,5.0,19.0,17.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,6.0,2.0,,3.0,1.0,3.0,5.0,1.0,,2.0,12.0,1.0,1.0,3.0,2.0,6.0,2.0,8.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,,5.0,3.0,2.0,2.0,2.0,2.0,15.0,8.0,5.0,,0.75,0.75,0.4,0.4,0.4444444444444444,1.0,1.0,0.5,1.0,0.8333333333333334,0.59375,1.0,1.0,0.35714285714285715,1.0,1.0,1.0,0.2,0.5,0.8,0.2857142857142857,1.0,1.0,1.0,,0.5,,86.67961165048543,1.0,18.266666666666666,15.0625,16.333333333333332,15.0,0.2857142857142857,0.25,0.5,1.0,0.14285714285714285,0.5,0.5,,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,,,,,,0.6428571428571429,0.3333333333333333,0.4783392857142857,,0.37753333333333333,0.1875,0.2727272727272727,0.21052631578947367,0.42105263157894735,7.866666666666666,25.32,0.3333333333333333,2.0,1.0,,1.0,1.0,2.0,3.0,6.0,2.0,1.0,1.0,,,1.0,,1.0,0.5,0.5,,,1.0,0.14285714285714285,1.0,0.3333333333333333,0.3333333333333333,,1.0,,,1.0,,,,,,,2.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,0.2222222222222222,0.5,,,,,,,,0.5,0.5,1.0,,,,,,,1.0,,,,,,1610612745,2004,2003-04,False
1509-1883-2397-2411-983,1610612745,"Kelvin Cato, Steve Francis, Yao Ming, Bostjan Nachbar, Moochie Norris","Cato, Francis, Ming, Nachbar, Norris",1509-1883-2397-2411-983,HOU,193.0,2,3.0,1.0,6.0,7.0,,4.0,1.0,13.0,2.0,2.0,,,,,1.0,2.0,1.0,1.0,,,4.0,5.0,,,,8.0,7.0,,,,,,,,6.0,2.0,,,,3.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,,2.0,,2.0,,,,,,1.0,1.0,1.0,,8.0,,,,0.75,0.75,,,0.8,,,0.8,,,0.8,,,,1.0,1.0,,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,1.0,96.99481865284974,,18.5,11.714285714285714,18.166666666666668,11.285714285714286,0.4,1.0,1.0,0.5,0.4,0.5,1.0,1.0,0.2,1.0,1.0,1.0,,,,,,,,,0.4,,0.46163999999999994,,,,,,,6.88,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.2,,0.5,,,,,,,,,,,,,,,,,,,,,,1610612745,2004,2003-04,False
1509-1883-2397-754-983,1610612745,"Kelvin Cato, Steve Francis, Yao Ming, Jim Jackson, Moochie Norris","Cato, Francis, Ming, Jackson, Norris",1509-1883-2397-754-983,HOU,258.0,3,4.0,,9.0,9.0,7.0,3.0,2.0,18.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,,2.0,4.0,7.0,,2.0,2.0,10.0,10.0,1.0,2.0,,2.0,2.0,5.0,6.0,4.0,4.0,,2.0,,2.0,2.0,,1.0,1.0,4.0,1.0,,2.0,,2.0,2.0,4.0,3.0,3.0,,,,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,8.0,6.0,7.0,,0.5,0.6666666666666666,,,0.5714285714285714,0.5,0.4,0.4444444444444444,0.5,0.2857142857142857,0.5,0.5,0.375,0.2222222222222222,,,0.5,0.3333333333333333,,0.5,0.4,,0.5,,1.0,,,100.46511627906978,0.5,14.11111111111111,14.555555555555555,12.555555555555555,14.333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.2222222222222222,,,0.5,1.0,,0.42857142857142855,0.3333333333333333,0.5555555555555556,,0.5030833333333333,0.5821,0.54115,0.1,0.125,0.2,0.6,10.228571428571428,24.7,0.7777777777777778,,,,2.0,,2.0,2.0,,,,1.0,,,1.0,,,,0.5,0.5,,,,,,0.2857142857142857,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1610612745,2004,2003-04,False
1509-1883-2411-754-983,1610612745,"Kelvin Cato, Steve Francis, Bostjan Nachbar, Jim Jackson, Moochie Norris","Cato, Francis, Nachbar, Jackson, Norris",1509-1883-2411-754-983,HOU,236.0,1,4.0,,6.0,7.0,3.0,3.0,1.0,13.0,1.0,4.0,,,1.0,1.0,1.0,2.0,,,,,2.0,6.0,1.0,1.0,,7.0,7.0,,1.0,,,1.0,1.0,5.0,4.0,,,,,2.0,3.0,1.0,1.0,,7.0,2.0,1.0,,,1.0,2.0,3.0,2.0,2.0,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,7.0,5.0,3.0,,1.0,1.0,1.0,1.0,0.3333333333333333,,1.0,0.5,,1.25,0.5,,1.25,0.14285714285714285,,,,0.5,1.0,0.5,0.5,,,,,,1.0,79.3220338983051,,21.0,15.714285714285714,17.333333333333332,15.142857142857142,0.5714285714285714,0.25,0.5,1.0,0.2857142857142857,0.5,0.5,1.0,,,,,,,,,,,0.5,1.0,0.7142857142857143,,0.5271928571428571,0.2798,0.645125,,,,0.7142857142857143,2.0500000000000003,23.3,0.5,1.0,1.0,,,1.0,1.0,,3.0,1.0,,,,,1.0,,1.0,1.0,,0.6666666666666666,,,0.14285714285714285,,0.5,,,1.0,,,1.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,1.0,,,,,,0.3333333333333333,0.5,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,1610612745,2004,2003-04,False
15-1508-1509-1559-1883,1610612745,"Eric Piatkowski, Maurice Taylor, Kelvin Cato, Adrian Griffin, Steve Francis","Piatkowski, Taylor, Cato, Griffin, Francis",15-1508-1509-1559-1883,HOU,7.0,1,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.42857142857144,,1.0,6.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612745,2004,2003-04,False
15-1508-1509-1749-1883,1610612745,"Eric Piatkowski, Maurice Taylor, Kelvin Cato, Cuttino Mobley, Steve Francis","Piatkowski, Taylor, Cato, Mobley, Francis",15-1508-1509-1749-1883,HOU,1769.0,14,29.0,19.0,53.0,52.0,10.0,19.0,6.0,105.0,12.0,17.0,2.0,3.0,,2.0,7.0,8.0,3.0,10.0,1.0,4.0,22.0,35.0,3.0,7.0,16.0,69.0,50.0,2.0,3.0,,4.0,3.0,6.0,11.0,16.0,28.0,3.0,4.0,1.0,8.0,10.0,7.0,,1.0,22.0,4.0,2.0,17.0,3.0,22.0,5.0,27.0,4.0,3.0,7.0,,5.0,2.0,9.0,8.0,11.0,1.0,18.0,9.0,5.0,4.0,5.0,4.0,65.0,11.0,10.0,,0.36363636363636365,0.36363636363636365,0.42857142857142855,0.42857142857142855,0.6285714285714286,0.6666666666666666,0.5,0.6309523809523809,0.6666666666666666,0.5625,0.6764705882352942,0.6666666666666666,0.6111111111111112,0.16666666666666666,0.7777777777777778,1.0,0.7727272727272727,0.3076923076923077,0.6666666666666666,0.76,0.3333333333333333,,0.75,0.7142857142857143,0.8571428571428571,0.6666666666666666,,85.472018089316,0.8,17.0188679245283,16.673076923076923,16.41509433962264,16.096153846153847,0.40476190476190477,0.7058823529411765,0.75,0.5833333333333334,0.19047619047619047,0.875,0.875,,0.23809523809523808,0.3,0.3,0.3333333333333333,0.09523809523809523,0.25,0.25,1.0,0.6666666666666666,,0.25,,0.5714285714285714,0.25,0.4850952380952381,0.56785,0.4531625,0.17647058823529413,0.20454545454545456,0.057971014492753624,0.15942028985507245,7.268571428571429,25.2,0.18867924528301888,3.0,1.0,,1.0,1.0,2.0,2.0,6.0,2.0,,1.0,2.0,2.0,1.0,,0.6666666666666666,0.5,0.5,0.2,0.42857142857142855,,0.07142857142857142,,0.125,0.125,,2.0,,,1.0,,,,,,,1.0,,2.0,,,1.0,,,,,,,,,,1.0,,,,,,0.02857142857142857,0.058823529411764705,,,,,,1.0,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,1.0,,,,,,1610612745,2004,2003-04,False
15-1508-1509-1749-2366,1610612745,"Eric Piatkowski, Maurice Taylor, Kelvin Cato, Cuttino Mobley, Mike Wilks","Piatkowski, Taylor, Cato, Mobley, Wilks",15-1508-1509-1749-2366,HOU,103.0,1,2.0,3.0,3.0,2.0,,,,5.0,,,,,,,,,,1.0,1.0,2.0,,1.0,1.0,2.0,,3.0,,,,,,,,,,,,2.0,1.0,,1.0,,,,3.0,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,3.0,,,,,,0.5,0.5,,,,0.5,,,0.5,,,0.6666666666666666,,,1.0,,,1.0,,,,,1.0,,,69.90291262135922,,16.666666666666668,26.5,16.666666666666668,26.5,,,,,,,,,0.3333333333333333,,,,0.6666666666666666,0.5,0.5,,,,,,0.6666666666666666,0.5,0.4458,,,,,,,19.8,26.4,,,,,,,,,3.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2004,2003-04,False
15-1508-1509-1749-349,1610612745,"Eric Piatkowski, Maurice Taylor, Kelvin Cato, Cuttino Mobley, Mark Jackson","Piatkowski, Taylor, Cato, Mobley, Jackson",15-1508-1509-1749-349,HOU,55.0,1,1.0,-5.0,1.0,2.0,,2.0,,3.0,,,,,,,,,,1.0,,,,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.54545454545455,,26.0,14.5,26.0,14.5,,,,,,,,,1.0,,,,,,,,,,,,,,0.3999,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2004,2003-04,False
15-1508-1509-1749-754,1610612745,"Eric Piatkowski, Maurice Taylor, Kelvin Cato, Cuttino Mobley, Jim Jackson","Piatkowski, Taylor, Cato, Mobley, Jackson",15-1508-1509-1749-754,HOU,134.0,1,2.0,-2.0,3.0,4.0,,,1.0,7.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,2.0,,2.0,,2.0,4.0,1.0,1.0,,2.0,,,,2.0,,,1.0,,1.0,1.0,1.0,,,2.0,,1.0,,,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,0.5,1.0,,0.25,1.0,,0.25,1.0,,0.5,,,,,0.5,0.5,0.3333333333333333,,,,,0.5,,75.22388059701493,,24.666666666666668,15.0,22.666666666666668,14.5,0.25,1.0,1.0,1.0,,,,,0.25,,,,0.25,,,1.0,1.0,1.0,,,0.75,,0.523725,,,,,1.0,,8.2,23.8,,1.0,,,,,,,,,,1.0,,,,,,,0.5,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612745,2004,2003-04,False
15-1508-1509-1749-983,1610612745,"Eric Piatkowski, Maurice Taylor, Kelvin Cato, Cuttino Mobley, Moochie Norris","Piatkowski, Taylor, Cato, Mobley, Norris",15-1508-1509-1749-983,HOU,1110.0,8,18.0,-4.0,32.0,38.0,7.0,8.0,4.0,70.0,4.0,8.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,14.0,,3.0,9.0,25.0,2.0,6.0,6.0,30.0,34.0,4.0,4.0,1.0,9.0,3.0,6.0,12.0,6.0,12.0,,3.0,,3.0,5.0,1.0,,2.0,12.0,3.0,5.0,8.0,2.0,15.0,4.0,19.0,3.0,3.0,2.0,,1.0,1.0,3.0,1.0,6.0,,7.0,3.0,,,1.0,,21.0,12.0,7.0,3.0,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333,0.36,1.0,0.5,0.3870967741935484,1.0,0.5625,0.4411764705882353,1.125,0.6666666666666666,0.1935483870967742,0.6666666666666666,1.0,1.0,0.1875,0.625,0.8125,0.2,,1.0,1.0,1.0,0.625,,90.8108108108108,,17.78125,14.236842105263158,17.15625,14.157894736842104,0.25806451612903225,0.5,0.5,0.25,0.0967741935483871,0.3333333333333333,0.3333333333333333,,0.45161290322580644,0.2857142857142857,0.2857142857142857,0.5,0.0967741935483871,,,0.5,1.0,,0.25,1.0,0.45161290322580644,,0.48144193548387093,0.49946666666666667,0.48804375,0.09090909090909091,0.1111111111111111,0.3,0.4,10.812000000000001,24.28333333333333,0.21875,3.0,1.0,,1.0,1.0,2.0,3.0,6.0,2.0,,1.0,1.0,,,1.0,1.0,0.5,0.25,,0.3,1.0,0.0967741935483871,,0.125,0.125,,2.0,,,1.0,,,,,2.0,,,,2.0,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,1.0,1.0,,,,,1610612745,2004,2003-04,False
15-1508-1509-1883-754,1610612745,"Eric Piatkowski, Maurice Taylor, Kelvin Cato, Steve Francis, Jim Jackson","Piatkowski, Taylor, Cato, Francis, Jackson",15-1508-1509-1883-754,HOU,4453.0,20,74.0,-6.0,133.0,138.0,22.0,37.0,19.0,271.0,16.0,34.0,2.0,5.0,2.0,4.0,8.0,20.0,17.0,43.0,6.0,20.0,41.0,97.0,7.0,24.0,16.0,119.0,125.0,5.0,12.0,5.0,15.0,6.0,15.0,20.0,32.0,50.0,,17.0,6.0,16.0,23.0,8.0,2.0,6.0,53.0,18.0,11.0,42.0,4.0,57.0,23.0,80.0,12.0,6.0,12.0,1.0,6.0,13.0,25.0,23.0,39.0,4.0,24.0,10.0,9.0,2.0,9.0,6.0,104.0,20.0,22.0,2.0,0.3902439024390244,0.41025641025641024,0.2916666666666667,0.3333333333333333,0.422680412371134,0.4166666666666667,0.4,0.4256198347107438,0.38461538461538464,0.3409090909090909,0.45075757575757575,0.4411764705882353,0.38461538461538464,0.19834710743801653,0.48,0.8,0.7,0.32727272727272727,0.9166666666666666,0.7361111111111112,0.3283582089552239,0.36363636363636365,0.3333333333333333,0.7619047619047619,0.8148148148148148,0.9,1.0,87.63530204356613,0.6666666666666666,16.67669172932331,16.195652173913043,15.669172932330827,15.326086956521738,0.2809917355371901,0.47058823529411764,0.5,0.5,0.1652892561983471,0.4,0.42105263157894735,0.25,0.35537190082644626,0.3953488372093023,0.3953488372093023,0.35294117647058826,0.1652892561983471,0.3,0.3,0.38461538461538464,0.4,0.5,0.18181818181818182,0.5,0.4793388429752066,0.35294117647058826,0.4635299145299145,0.44291363636363634,0.44559736842105263,0.07751937984496124,0.09523809523809523,0.12605042016806722,0.16806722689075632,10.26701030927835,29.266666666666666,0.16541353383458646,4.0,1.0,1.0,6.0,1.0,7.0,5.0,21.0,7.0,6.0,4.0,6.0,7.0,2.0,3.0,1.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.3076923076923077,,0.03305785123966942,1.0,0.045454545454545456,0.2727272727272727,0.16666666666666666,1.0,,,,,1.0,,1.0,4.0,3.0,3.0,,1.0,1.0,4.0,6.0,1.0,4.0,,1.0,2.0,,,,1.0,6.0,,1.0,,,,0.030927835051546393,0.058823529411764705,0.05,,,,0.2,0.4444444444444444,0.0625,0.25,0.25,1.0,,,,0.07692307692307693,,,,,,,,,1610612745,2004,2003-04,False
15-1508-1509-1883-983,1610612745,"Eric Piatkowski, Maurice Taylor, Kelvin Cato, Steve Francis, Moochie Norris","Piatkowski, Taylor, Cato, Francis, Norris",15-1508-1509-1883-983,HOU,31.0,1,1.0,-2.0,1.0,2.0,,,,3.0,,,,,,,,1.0,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,139.3548387096774,,17.0,7.0,17.0,7.0,,,,,1.0,,,,,,,,,,,,,,,,,,0.4522,,,,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612745,2004,2003-04,False
15-1508-1509-2366-754,1610612745,"Eric Piatkowski, Maurice Taylor, Kelvin Cato, Mike Wilks, Jim Jackson","Piatkowski, Taylor, Cato, Wilks, Jackson",15-1508-1509-2366-754,HOU,117.0,1,2.0,-4.0,3.0,3.0,,3.0,,6.0,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.25,,,0.25,,,0.25,,,,,73.84615384615385,,21.0,18.0,21.0,17.666666666666668,0.5,,,,,,,,,,,,0.5,,,,,,,,1.0,,0.43,,,0.3333333333333333,0.5,,,,49.2,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2004,2003-04,False
15-1508-1509-349-754,1610612745,"Eric Piatkowski, Maurice Taylor, Kelvin Cato, Mark Jackson, Jim Jackson","Piatkowski, Taylor, Cato, Jackson, Jackson",15-1508-1509-349-754,HOU,141.0,2,2.0,,5.0,5.0,,1.0,,10.0,,,,,,,,,1.0,1.0,,,1.0,1.0,,,2.0,4.0,4.0,,,,,,,,2.0,,,,,1.0,1.0,,,1.0,2.0,,,2.0,,2.0,,2.0,1.0,1.0,2.0,,2.0,1.0,3.0,,3.0,1.0,2.0,1.0,,,,,4.0,,,,1.0,1.0,,,1.0,,,1.0,,,1.0,,,,0.6666666666666666,,0.6666666666666666,,,0.6666666666666666,,,,,1.0,,,102.12765957446808,,10.8,17.4,10.8,12.8,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,0.4153,,,0.5,0.5,,,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2004,2003-04,False
15-1508-1509-754-983,1610612745,"Eric Piatkowski, Maurice Taylor, Kelvin Cato, Jim Jackson, Moochie Norris","Piatkowski, Taylor, Cato, Jackson, Norris",15-1508-1509-754-983,HOU,12.0,1,,-1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,,12.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2004,2003-04,False
15-1508-1749-1883-1909,1610612745,"Eric Piatkowski, Maurice Taylor, Cuttino Mobley, Steve Francis, Scott Padgett","Piatkowski, Taylor, Mobley, Francis, Padgett",15-1508-1749-1883-1909,HOU,742.0,4,12.0,-1.0,19.0,19.0,,3.0,2.0,38.0,1.0,5.0,,2.0,,,1.0,2.0,2.0,7.0,1.0,4.0,4.0,14.0,2.0,6.0,,14.0,15.0,1.0,3.0,,2.0,,,,4.0,4.0,,4.0,1.0,2.0,4.0,,1.0,1.0,10.0,1.0,4.0,3.0,,7.0,3.0,10.0,1.0,,,1.0,,2.0,2.0,1.0,2.0,1.0,,,1.0,1.0,1.0,,12.0,,,,0.5,0.5,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.3333333333333333,,0.35,0.3333333333333333,,0.35,0.3333333333333333,,0.3,,,0.6,0.1,1.0,0.7777777777777778,0.21428571428571427,,1.0,0.5,0.5,1.0,1.0,73.7466307277628,,17.57894736842105,21.473684210526315,16.473684210526315,20.57894736842105,0.25,0.2,0.2,,0.1,0.5,0.5,1.0,0.35,0.2857142857142857,0.2857142857142857,0.5,0.2,0.25,0.25,0.6666666666666666,,,,,0.55,0.25,0.4731225,0.4534,,,,0.14285714285714285,,10.814285714285715,25.016666666666666,,2.0,,,,,,,6.0,2.0,1.0,2.0,,,,,1.0,,0.5,0.25,,,0.1,1.0,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.5,0.5,1.0,,,,,,,,,,,,,1610612745,2004,2003-04,False
