EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,FTOffRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,Corner3FGA,PenaltyCorner3FGA,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Steals,LostBallSteals,DeadBallTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyTsPct,Corner3Frequency,PenaltyCorner3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PtsUnassisted2s,PtsUnassisted3s,Fg2aBlocked,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,BadPassSteals,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyAtRimFGM,Corner3FGM,SecondChanceFG2A,Corner3Assists,Travels,SecondChanceTurnovers,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyCorner3FGM,SecondChanceFG2M,PtsPutbacks,OffThreePtRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Blocked3s,BlockedArc3,OffensiveGoaltends,SecondChanceFg2Pct,OffThreePtReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Accuracy,HeaveAttempts,BadPassOutOfBoundsTurnovers,DefCorner3ReboundPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedLongMidRange,Defensive 3 Seconds Violations,OffArc3ReboundPct,StepOutOfBoundsTurnovers,SecondChanceCorner3FGA,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,3SecondViolations,LongMidRangePctBlocked,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Arc3PctBlocked,team_id,year,season,team_vs
1533-1733-1886-397-979,1610612754,"Anthony Johnson, Al Harrington, Jonathan Bender, Reggie Miller, Jermaine O'Neal","Johnson, Harrington, Bender, Miller, O'Neal",1533-1733-1886-397-979,IND,714.0,4,12.0,11.0,20.0,17.0,,3.0,37.0,3.0,5.0,3.0,5.0,,1.0,,,8.0,17.0,1.0,2.0,3.0,22.0,11.0,1.0,1.0,5.0,10.0,3.0,1.0,,5.0,1.0,6.0,,3.0,2.0,13.0,,6.0,,9.0,2.0,11.0,,,,,3.0,6.0,,3.0,17.0,,,0.625,0.625,1.0,0.5,1.0,0.5,0.47058823529411764,0.5,0.75,0.5,0.8333333333333334,0.10526315789473684,,,,0.75,0.6923076923076923,1.0,74.62184873949579,16.95,22.058823529411764,16.0,19.705882352941178,0.2631578947368421,0.6,0.75,1.0,0.2631578947368421,0.6,0.6,0.6666666666666666,0.05263157894736842,,,,,,,0.3684210526315789,,0.42722894736842104,0.5247,0.13636363636363635,0.15,0.22727272727272727,9.48235294117647,24.75,,4.0,1.0,,,,,,1.0,,,,,,,,,0.05263157894736842,,,,,2.0,7.0,,,2.0,,,6.0,,1.0,,1.0,3.0,1.0,,,,0.058823529411764705,0.2,,0.1111111111111111,0.6,0.2,,0.2,0.5,0.3684210526315789,0.2857142857142857,0.2857142857142857,,,,,,1.0,1.0,1.0,,,,3.0,3.0,,3.0,1.0,,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,,0.5,,,,,1.0,,,,,1.0,1.0,,1.0,,0.5,,,,1.0,1.0,1.0,,1610612754,2004,2003-04,False
1533-1733-1897-1902-2224,1610612754,"Anthony Johnson, Al Harrington, Metta World Peace, Jeff Foster, Jamaal Tinsley","Johnson, Harrington, World Peace, Foster, Tinsley",1533-1733-1897-1902-2224,IND,117.0,1,2.0,-6.0,3.0,4.0,2.0,,7.0,,,,2.0,,,,,,2.0,,1.0,,,6.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,2.0,,,,,2.0,1.0,,,,,,,,,,,,0.3333333333333333,,1.0,,,,,86.15384615384616,28.666666666666668,7.75,28.666666666666668,7.75,,,,,0.6666666666666666,,,,,,,,,,,0.3333333333333333,,0.31908333333333333,,,,,18.2,24.4,0.6666666666666666,4.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,0.3333333333333333,0.5,0.309325,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1533-1733-1897-1902-2410,1610612754,"Anthony Johnson, Al Harrington, Metta World Peace, Jeff Foster, Fred Jones","Johnson, Harrington, World Peace, Foster, Jones",1533-1733-1897-1902-2410,IND,1135.0,7,19.0,-16.0,30.0,34.0,9.0,3.0,64.0,2.0,7.0,1.0,6.0,1.0,6.0,,1.0,6.0,22.0,2.0,8.0,6.0,24.0,40.0,,1.0,2.0,4.0,6.0,6.0,1.0,2.0,2.0,4.0,1.0,2.0,,10.0,,9.0,1.0,11.0,6.0,17.0,1.0,,3.0,2.0,9.0,7.0,1.0,4.0,22.0,9.0,3.0,0.3333333333333333,0.3333333333333333,1.0,0.25,,0.25,0.2727272727272727,0.3,,0.36363636363636365,0.2,0.26666666666666666,0.3333333333333333,1.0,,0.6923076923076923,0.7142857142857143,0.6666666666666666,81.19823788546255,18.5,17.058823529411764,17.5,16.294117647058822,0.23333333333333334,0.2857142857142857,0.4,1.0,0.2,0.16666666666666666,0.16666666666666666,,0.2,0.16666666666666666,0.16666666666666666,1.0,0.25,,,0.5,0.16666666666666666,0.4690283333333333,0.492475,0.12121212121212122,0.16,0.08333333333333333,8.986363636363636,24.7375,0.3,14.0,2.0,,7.0,,,4.0,3.0,,2.0,1.0,2.0,1.0,,4.0,0.2857142857142857,0.06666666666666667,,0.48237142857142856,0.16666666666666666,4.0,3.0,9.0,,,2.0,2.0,,8.0,,5.0,,4.0,1.0,3.0,,0.2857142857142857,0.2857142857142857,0.22727272727272727,0.2857142857142857,0.3333333333333333,0.25,1.0,0.2727272727272727,0.4,0.3333333333333333,1.0,0.3,0.3333333333333333,0.5,,0.5714285714285714,,,1.0,1.0,3.0,1.0,,,,2.0,2.0,,2.0,2.0,,0.6666666666666666,0.75,1.0,0.5,0.5,1.0,0.25,,2.0,,,,2.0,1.0,,,,,,,0.3333333333333333,,0.058823529411764705,0.5,,,,1.0,,,,,,,0.4,,,,,,,,,,,,1610612754,2004,2003-04,False
1533-1733-1897-1902-397,1610612754,"Anthony Johnson, Al Harrington, Metta World Peace, Jeff Foster, Reggie Miller","Johnson, Harrington, World Peace, Foster, Miller",1533-1733-1897-1902-397,IND,18.0,2,,2.0,2.0,,2.0,,2.0,,,,,,1.0,,,,,,1.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,2.0,,,,,,,,,,,0.5,,1.0,,,,,,,160.0,9.0,,9.0,,,,,,,,,,1.0,,,,,,,1.0,,0.3951,,,,,,24.9,1.0,,,,,1.0,2.0,2.0,,,,,,,1.0,2.0,0.5,,,0.3951,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1533-1733-1897-1902-979,1610612754,"Anthony Johnson, Al Harrington, Metta World Peace, Jeff Foster, Jermaine O'Neal","Johnson, Harrington, World Peace, Foster, O'Neal",1533-1733-1897-1902-979,IND,83.0,1,1.0,,4.0,4.0,,,8.0,,,,,,,,,,1.0,,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,1.0,,1.0,,,2.0,,1.0,2.0,,,,,,,,,,,,0.3333333333333333,,0.5,1.0,1.0,,1.0,1.0,,138.79518072289156,17.0,3.75,17.0,3.75,,,,,,,,,,,,,,,,0.5,,0.519625,,0.3333333333333333,0.5,,11.7,23.2,,4.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1533-1733-1897-2224-979,1610612754,"Anthony Johnson, Al Harrington, Metta World Peace, Jamaal Tinsley, Jermaine O'Neal","Johnson, Harrington, World Peace, Tinsley, O'Neal",1533-1733-1897-2224-979,IND,81.0,1,1.0,3.0,3.0,2.0,3.0,,5.0,,1.0,1.0,1.0,,,,,1.0,2.0,,,3.0,5.0,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,4.0,,1.0,5.0,3.0,,,,,,,,0.5,0.5,,0.6666666666666666,,,,,,0.5,0.5,,88.88888888888889,14.333333333333334,19.0,14.333333333333334,18.0,0.5,,,,0.5,1.0,1.0,,,,,,,,,0.5,,0.4618,,0.3333333333333333,0.3333333333333333,,10.25,,1.0,2.0,,,2.0,,3.0,5.0,,,,,,,,5.0,0.6666666666666666,,,0.4618,1.0,1.0,,,,,,1.0,,2.0,,,,,,,,0.5,0.5,,,,,,,,,,,,,,0.5,,,,,,,,,2.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1533-1733-1897-2410-979,1610612754,"Anthony Johnson, Al Harrington, Metta World Peace, Fred Jones, Jermaine O'Neal","Johnson, Harrington, World Peace, Jones, O'Neal",1533-1733-1897-2410-979,IND,2400.0,10,40.0,10.0,70.0,68.0,24.0,8.0,138.0,11.0,18.0,5.0,21.0,3.0,15.0,1.0,2.0,21.0,49.0,4.0,18.0,11.0,65.0,55.0,1.0,2.0,5.0,16.0,6.0,15.0,3.0,8.0,2.0,10.0,1.0,3.0,4.0,22.0,,21.0,3.0,34.0,8.0,42.0,2.0,2.0,5.0,7.0,17.0,13.0,1.0,5.0,60.0,24.0,5.0,0.38095238095238093,0.4,0.5,0.2222222222222222,0.5,0.2222222222222222,0.42857142857142855,0.40298507462686567,0.35714285714285715,0.4452054794520548,0.35714285714285715,0.26865671641791045,0.4,1.0,,0.6176470588235294,0.6888888888888889,0.8125,82.8,18.271428571428572,16.485294117647058,17.085714285714285,15.632352941176471,0.26865671641791045,0.6111111111111112,0.7333333333333333,0.2727272727272727,0.31343283582089554,0.23809523809523808,0.23809523809523808,0.8,0.22388059701492538,0.2,0.2,0.3333333333333333,0.2857142857142857,0.5,,0.5373134328358209,0.2,0.4445514925373134,0.44554166666666667,0.07042253521126761,0.09433962264150944,0.07692307692307693,10.822448979591837,25.033333333333335,0.34285714285714286,30.0,3.0,1.0,15.0,4.0,8.0,28.0,7.0,2.0,3.0,,1.0,,2.0,28.0,0.5833333333333334,0.04477611940298507,0.05263157894736842,0.4604078947368421,0.4307692307692308,7.0,5.0,10.0,1.0,3.0,,7.0,2.0,26.0,6.0,3.0,1.0,7.0,10.0,5.0,0.5,0.4666666666666667,0.5263157894736842,0.061224489795918366,0.16666666666666666,,0.25925925925925924,0.9090909090909091,0.20512820512820512,0.14285714285714285,0.4,0.8888888888888888,0.14925373134328357,0.5,0.5,0.2,0.3684210526315789,0.15789473684210525,0.3333333333333333,3.0,1.0,5.0,1.0,3.0,1.0,,3.0,3.0,,3.0,2.0,0.26666666666666666,0.3076923076923077,0.8,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,1.0,3.0,1.0,1.0,2.0,1.0,1.0,,3.0,,,,0.2,0.08333333333333333,,0.027777777777777776,0.42857142857142855,0.3333333333333333,1.0,,,1.0,,,,,,0.1,,,,,,,,,,,,1610612754,2004,2003-04,False
1533-1733-1897-397-979,1610612754,"Anthony Johnson, Al Harrington, Metta World Peace, Reggie Miller, Jermaine O'Neal","Johnson, Harrington, World Peace, Miller, O'Neal",1533-1733-1897-397-979,IND,1651.0,6,28.0,-2.0,49.0,50.0,11.0,4.0,99.0,5.0,10.0,5.0,14.0,1.0,4.0,,,12.0,30.0,1.0,7.0,11.0,38.0,40.0,,,2.0,14.0,3.0,4.0,1.0,7.0,1.0,8.0,1.0,1.0,5.0,17.0,,18.0,2.0,21.0,4.0,25.0,4.0,3.0,10.0,2.0,11.0,14.0,,4.0,36.0,11.0,1.0,0.5833333333333334,0.5833333333333334,1.0,0.14285714285714285,,0.14285714285714285,0.4,0.36486486486486486,0.3333333333333333,0.43023255813953487,0.3333333333333333,0.1891891891891892,0.4,1.0,,0.6923076923076923,0.6785714285714286,0.875,86.34766807995155,17.142857142857142,16.22,16.755102040816325,15.74,0.2702702702702703,0.5,0.8333333333333334,0.2,0.3783783783783784,0.35714285714285715,0.35714285714285715,1.0,0.10810810810810811,0.25,0.25,1.0,,,,0.4594594594594595,0.25,0.46156351351351355,0.45725,0.0975609756097561,0.11764705882352941,0.05263157894736842,10.703333333333335,25.385714285714283,0.22448979591836735,15.0,3.0,1.0,5.0,1.0,8.0,14.0,6.0,5.0,6.0,1.0,2.0,3.0,2.0,14.0,0.65,0.08108108108108109,0.16666666666666666,0.4979166666666666,0.3684210526315789,3.0,2.0,6.0,,,,3.0,,10.0,,4.0,1.0,3.0,1.0,1.0,,0.6,0.5,0.13333333333333333,0.4,,0.16666666666666666,0.5,0.16666666666666666,0.4,,,0.16216216216216217,0.3333333333333333,0.3333333333333333,0.5,0.5,,,2.0,,3.0,,,1.0,2.0,6.0,4.0,2.0,6.0,5.0,0.1111111111111111,0.6666666666666666,0.5,0.8333333333333334,,,,0.6666666666666666,,,,1.0,,1.0,,,,,,,0.3333333333333333,0.16666666666666666,0.3333333333333333,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1533-1733-1897-72-979,1610612754,"Anthony Johnson, Al Harrington, Metta World Peace, Kenny Anderson, Jermaine O'Neal","Johnson, Harrington, World Peace, Anderson, O'Neal",1533-1733-1897-72-979,IND,56.0,1,1.0,-4.0,2.0,3.0,2.0,,5.0,,1.0,,,,,,,,2.0,,,,,4.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,128.57142857142856,15.5,8.333333333333334,15.5,8.333333333333334,0.5,,,,,,,,,,,,,,,0.5,,0.48725,,,,,7.65,,1.0,3.0,,,2.0,,,,,,,,,,,,,,,0.48725,,1.0,,1.0,,,,,,,,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,0.5,,,,0.5,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1533-1886-1897-1902-2410,1610612754,"Anthony Johnson, Jonathan Bender, Metta World Peace, Jeff Foster, Fred Jones","Johnson, Bender, World Peace, Foster, Jones",1533-1886-1897-1902-2410,IND,5.0,1,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,288.0,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1533-1886-1897-397-979,1610612754,"Anthony Johnson, Jonathan Bender, Metta World Peace, Reggie Miller, Jermaine O'Neal","Johnson, Bender, World Peace, Miller, O'Neal",1533-1886-1897-397-979,IND,17.0,1,,-2.0,2.0,1.0,2.0,,3.0,,,,,,2.0,,,,,,2.0,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,254.11764705882354,8.5,,8.5,,,,,,,,,,1.0,,,,,,,1.0,,0.297975,,,,,,26.5,1.0,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,,0.297975,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1533-1886-1902-2224-2410,1610612754,"Anthony Johnson, Jonathan Bender, Jeff Foster, Jamaal Tinsley, Fred Jones","Johnson, Bender, Foster, Tinsley, Jones",1533-1886-1902-2224-2410,IND,58.0,1,1.0,-2.0,2.0,2.0,,,4.0,,,,,,1.0,,,,,,1.0,,,2.0,,,,,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,0.5,,99.3103448275862,19.5,9.5,19.5,9.5,,,,,,,,,1.0,,,,,,,1.0,,0.38535,,,,,,30.8,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1533-1886-1902-397-979,1610612754,"Anthony Johnson, Jonathan Bender, Jeff Foster, Reggie Miller, Jermaine O'Neal","Johnson, Bender, Foster, Miller, O'Neal",1533-1886-1902-397-979,IND,165.0,2,3.0,1.0,4.0,4.0,,1.0,8.0,,,,1.0,,,,,1.0,2.0,1.0,1.0,,5.0,4.0,,,,2.0,3.0,,,1.0,1.0,2.0,,,,5.0,,1.0,,1.0,1.0,2.0,1.0,,2.0,1.0,3.0,,,,5.0,,,1.0,1.0,1.0,1.0,,1.0,0.5,0.8333333333333334,,0.8333333333333334,,0.3333333333333333,0.5,,,0.5,0.5,1.0,69.81818181818181,22.5,18.75,22.0,17.0,,,,,0.3333333333333333,,,,,,,,,,,0.3333333333333333,,0.40166666666666667,,,,,16.15,23.0,,2.0,1.0,,,,,,,,1.0,1.0,,,,,,0.3333333333333333,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,0.3333333333333333,1.0,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612754,2004,2003-04,False
1533-1886-2224-397-979,1610612754,"Anthony Johnson, Jonathan Bender, Jamaal Tinsley, Reggie Miller, Jermaine O'Neal","Johnson, Bender, Tinsley, Miller, O'Neal",1533-1886-2224-397-979,IND,21.0,1,,-3.0,2.0,2.0,2.0,1.0,4.0,,1.0,,,,2.0,,,,1.0,,2.0,,,3.0,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,,,2.0,2.0,,,,,,,,,,,,0.6666666666666666,,,,,,,274.2857142857143,9.5,1.0,8.5,0.5,0.3333333333333333,,,,,,,,0.6666666666666666,,,,,,,1.0,,0.44470000000000004,,,,,,27.55,1.0,2.0,,,1.0,2.0,,,,,,,,,,,,,,0.44470000000000004,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,0.6666666666666666,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,0.5,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,1610612754,2004,2003-04,False
1533-1897-1902-2410-979,1610612754,"Anthony Johnson, Metta World Peace, Jeff Foster, Fred Jones, Jermaine O'Neal","Johnson, World Peace, Foster, Jones, O'Neal",1533-1897-1902-2410-979,IND,23.0,2,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,62.60869565217391,,23.0,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1533-1897-1902-397-979,1610612754,"Anthony Johnson, Metta World Peace, Jeff Foster, Reggie Miller, Jermaine O'Neal","Johnson, World Peace, Foster, Miller, O'Neal",1533-1897-1902-397-979,IND,474.0,2,8.0,-1.0,14.0,14.0,5.0,1.0,28.0,2.0,4.0,2.0,4.0,,1.0,,,4.0,9.0,,1.0,3.0,11.0,12.0,,,2.0,2.0,,1.0,,1.0,,1.0,,1.0,,2.0,,5.0,1.0,7.0,1.0,8.0,3.0,2.0,3.0,2.0,5.0,4.0,,1.0,9.0,5.0,1.0,0.25,0.25,,,,,0.4444444444444444,0.4,1.0,0.4583333333333333,1.0,0.1,1.0,1.0,,1.0,0.8571428571428571,1.0,85.0632911392405,17.785714285714285,16.071428571428573,16.857142857142858,14.785714285714286,0.4,0.5,1.0,0.5,0.4,0.5,0.5,,0.1,,,,,,,0.5,,0.48095,0.4025,0.09090909090909091,0.1,0.18181818181818182,9.622222222222222,24.0,0.35714285714285715,7.0,,,2.0,,3.0,5.0,1.0,,,1.0,1.0,,1.0,5.0,0.625,,,0.50655,0.45454545454545453,2.0,,1.0,,,,1.0,,6.0,,3.0,,1.0,1.0,1.0,,0.5,0.5,0.3333333333333333,0.5,1.0,0.2,0.5,0.16666666666666666,,,0.5,0.1,,,,1.0,,,1.0,,1.0,,,,,,,,,,0.5,1.0,1.0,,,,,0.5,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1533-1897-2224-397-979,1610612754,"Anthony Johnson, Metta World Peace, Jamaal Tinsley, Reggie Miller, Jermaine O'Neal","Johnson, World Peace, Tinsley, Miller, O'Neal",1533-1897-2224-397-979,IND,1.0,1,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,1440.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,2.0,,,,,,,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1533-1897-2410-397-979,1610612754,"Anthony Johnson, Metta World Peace, Fred Jones, Reggie Miller, Jermaine O'Neal","Johnson, World Peace, Jones, Miller, O'Neal",1533-1897-2410-397-979,IND,4.0,1,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,360.0,4.0,,4.0,,,,,,,,,,1.0,,,,,,,1.0,,0.2244,,,,,,26.1,1.0,,,,,1.0,,,,,,,,,,,,,,0.2244,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1733-1886-1897-1902-2224,1610612754,"Al Harrington, Jonathan Bender, Metta World Peace, Jeff Foster, Jamaal Tinsley","Harrington, Bender, World Peace, Foster, Tinsley",1733-1886-1897-1902-2224,IND,154.0,2,3.0,-2.0,4.0,4.0,3.0,,8.0,1.0,1.0,,1.0,,,,,1.0,2.0,,,,2.0,4.0,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,1.0,1.0,2.0,,,,,,2.0,3.0,,,,,,,,0.5,0.5,,0.5,,,0.5,,,1.0,1.0,,74.8051948051948,18.25,20.25,18.25,20.25,0.5,1.0,1.0,,0.5,,,,,,,,,,,0.5,,0.44495,,,,,8.85,,0.75,,,,1.0,,,,,,1.0,,2.0,,,,,,,0.3846,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
