EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,FTDefRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyOffPossPct,PlusMinus,PenaltyDefPoss,OpponentPoints,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3FGM,Fg2aBlocked,Corner3Assists,2pt And 1 Free Throw Trips,Technical Free Throw Trips,FG2APctBlocked,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,LostBallSteals,LostBallTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,OffCorner3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyPointsPct,DefCorner3ReboundPct,PtsUnassisted3s,ShortMidRangeAssists,SecondChanceTurnovers,BlockingFouls,Charge Fouls,BlockingFoulsDrawn,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,SelfOReb,OffensiveGoaltends,ShortMidRangePctBlocked,SelfORebPct,Clear Path Fouls,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,FTOffRebounds,OffFTReboundPct,PenaltyArc3FGM,PenaltyArc3Accuracy,Charge Fouls Drawn,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,Corner3PctBlocked,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,BlockedLongMidRange,3SecondViolations,BlockedCorner3,team_id,year,season,team_vs
101110-202322-202344-202698-2772,1610612764,"Martell Webster, John Wall, Trevor Booker, Chris Singleton, Trevor Ariza","Webster, Wall, Booker, Singleton, Ariza",101110-202322-202344-202698-2772,WAS,252.0,2,4.0,9.0,8.0,6.0,17.0,,3.0,5.0,,,,,2.0,6.0,,97.14285714285714,11.88888888888889,18.125,8.11111111111111,17.875,0.6666666666666666,11.0,8.0,7.0,3.0,3.0,3.0,1.0,1.0,1.0,,,,2.0,5.0,1.0,1.0,4.0,4.0,2.0,5.0,4.0,18.0,1.0,1.0,1.0,1.0,7.0,3.0,8.0,,3.0,,5.0,2.0,4.0,1.0,5.0,1.0,3.0,,11.0,2.0,,,3.0,2.0,1.0,,,,,,,,,,,4.0,1.0,,1.0,1.0,1.0,1.0,11.0,1.0,1.0,0.5,0.4,1.0,0.4,1.0,1.0,0.7777777777777778,1.25,0.8181818181818182,1.1666666666666667,0.5555555555555556,,0.75,,,0.6666666666666666,0.75,0.6666666666666666,,,0.6666666666666666,0.5,,1.0,,1.0,0.3333333333333333,1.0,1.0,1.0,0.1111111111111111,,,,,,0.5555555555555556,0.4,0.4,0.5,0.5,1.0,0.5,1.0,1.0,0.8888888888888888,0.4,0.5613555555555556,0.6898,0.64876,0.1,0.2,,0.3888888888888889,3.55,26.160000000000004,1.0,1.0,1.0,,,,,,,,,,,3.0,3.0,,,2.0,2.0,3.0,,2.0,4.0,10.0,1.0,,,1.0,,,,10.0,,,,1.0,0.6,0.7142857142857143,,,0.6,1.0,,,0.4,0.5555555555555556,,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-202322-202344-203078-203318,1610612764,"Martell Webster, John Wall, Trevor Booker, Bradley Beal, Glen Rice","Webster, Wall, Booker, Beal, Rice",101110-202322-202344-203078-203318,WAS,13.0,1,,1.0,1.0,1.0,2.0,,,,,,,,,1.0,,221.53846153846152,4.0,9.0,4.0,9.0,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,0.3398,,0.3398,,,,,3.0,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,2.0,,,,,,,,2.0,,,,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-202322-202344-203078-2400,1610612764,"Martell Webster, John Wall, Trevor Booker, Bradley Beal, Drew Gooden","Webster, Wall, Booker, Beal, Gooden",101110-202322-202344-203078-2400,WAS,61.0,3,1.0,2.0,2.0,2.0,4.0,,1.0,1.0,,,,,2.0,2.0,,94.42622950819673,12.0,18.5,12.0,18.5,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,4.0,,,,,,,3.0,,,,,,,,,,,0.75,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,2.0,,,,3.0,,2.0,,,,0.75,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-202322-202344-203078-2403,1610612764,"Martell Webster, John Wall, Trevor Booker, Bradley Beal, Nene","Webster, Wall, Booker, Beal, Nene",101110-202322-202344-203078-2403,WAS,868.0,9,14.0,27.0,27.0,4.0,54.0,,9.0,13.0,2.0,2.0,3.0,,5.0,4.0,,89.5852534562212,16.555555555555557,15.592592592592593,15.962962962962964,15.037037037037036,0.14814814814814814,10.0,4.0,27.0,2.0,6.0,8.0,2.0,2.0,4.0,5.0,6.0,1.0,1.0,7.0,,1.0,14.0,18.0,1.0,8.0,6.0,37.0,2.0,3.0,,1.0,4.0,3.0,20.0,8.0,3.0,2.0,7.0,1.0,10.0,1.0,11.0,1.0,4.0,4.0,23.0,3.0,1.0,3.0,6.0,4.0,2.0,1.0,1.0,1.0,,,3.0,5.0,,,,7.0,4.0,,,,,,33.0,0.7142857142857143,0.7692307692307693,1.0,0.125,,0.125,0.7777777777777778,0.6666666666666666,0.5961538461538461,0.5,0.6379310344827587,0.5,0.3076923076923077,0.3333333333333333,0.8571428571428571,0.25,0.75,0.42857142857142855,0.8181818181818182,0.36363636363636365,,1.0,0.5,0.5,1.0,1.0,0.75,,0.3076923076923077,0.75,0.8571428571428571,0.6666666666666666,0.15384615384615385,0.23076923076923078,0.8333333333333334,0.8333333333333334,0.8,0.038461538461538464,0.2692307692307692,0.14285714285714285,0.14285714285714285,1.0,0.5,1.0,0.25,,,0.6153846153846154,0.14285714285714285,0.49648653846153845,0.51915,0.5205125,0.13793103448275862,0.19047619047619047,,0.10810810810810811,8.772222222222222,26.1625,3.0,0.75,0.75,,1.0,,1.0,,0.05555555555555555,,,,,1.0,1.0,,,1.0,,3.0,,1.0,1.0,7.0,1.0,,1.0,,,,,7.0,,,,1.0,0.75,0.875,0.125,,0.25,1.0,,,0.25,0.1891891891891892,,,2.0,,1.0,,,,0.6666666666666666,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-202322-202344-203078-2772,1610612764,"Martell Webster, John Wall, Trevor Booker, Bradley Beal, Trevor Ariza","Webster, Wall, Booker, Beal, Ariza",101110-202322-202344-203078-2772,WAS,47.0,3,1.0,2.0,4.0,2.0,6.0,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,183.82978723404256,9.5,7.0,9.0,7.0,1.0,-1.0,4.0,3.0,1.0,,1.0,,,,,,,,,,,,1.0,,,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,0.5,,,,,1.0,1.0,,0.5,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.3414,,0.3414,,,,,3.3,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,0.5,1.0,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-202322-202344-203490-2403,1610612764,"Martell Webster, John Wall, Trevor Booker, Otto Porter Jr., Nene","Webster, Wall, Booker, Porter Jr., Nene",101110-202322-202344-203490-2403,WAS,192.0,3,3.0,7.0,8.0,,15.0,1.0,2.0,2.0,,1.0,2.0,,3.0,,1.0,112.5,13.428571428571429,12.25,12.285714285714286,12.25,,4.0,1.0,4.0,1.0,1.0,1.0,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,,8.0,,,1.0,1.0,3.0,,,2.0,6.0,,1.0,1.0,,2.0,2.0,1.0,,,6.0,,,,1.0,,2.0,2.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,5.0,,,1.0,1.0,1.0,1.0,0.3333333333333333,,0.8,1.5,0.8,1.5,0.4,0.5,1.0,,,,1.0,,,,,,1.0,,,,0.2,1.0,1.0,,,0.4,,,,0.2,0.2,1.0,1.0,1.0,,,1.0,1.0,1.0,0.6,1.0,0.5319499999999999,0.55095,,,,,0.375,11.266666666666666,25.0,,,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-202322-202344-203490-2772,1610612764,"Martell Webster, John Wall, Trevor Booker, Otto Porter Jr., Trevor Ariza","Webster, Wall, Booker, Porter Jr., Ariza",101110-202322-202344-203490-2772,WAS,174.0,1,3.0,5.0,5.0,,10.0,,3.0,3.0,,1.0,2.0,,,,,82.75862068965517,18.4,16.4,18.4,16.0,,1.0,,4.0,,,,,,,1.0,2.0,,1.0,1.0,,,1.0,2.0,1.0,1.0,,5.0,,,,,,,,2.0,3.0,,1.0,1.0,,1.0,1.0,1.0,,,3.0,,,3.0,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,5.0,,,1.0,1.0,,1.0,0.5,,0.8333333333333334,,0.8333333333333334,,0.3333333333333333,0.5,,,1.0,,0.75,,,,,,,,1.0,,,,,,,0.6666666666666666,0.5,0.5,,,0.3333333333333333,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,0.4036166666666667,,,,,,,17.4,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-202322-202344-2400-2772,1610612764,"Martell Webster, John Wall, Trevor Booker, Drew Gooden, Trevor Ariza","Webster, Wall, Booker, Gooden, Ariza",101110-202322-202344-2400-2772,WAS,416.0,4,7.0,15.0,14.0,2.0,29.0,,5.0,7.0,1.0,2.0,3.0,,3.0,2.0,,100.38461538461539,11.6,17.285714285714285,11.133333333333333,16.0,0.13333333333333333,8.0,6.0,14.0,2.0,4.0,6.0,,1.0,2.0,,,1.0,2.0,2.0,,,5.0,8.0,3.0,3.0,3.0,22.0,,1.0,,,,1.0,4.0,6.0,9.0,,2.0,2.0,2.0,3.0,5.0,2.0,1.0,,13.0,,2.0,2.0,3.0,2.0,2.0,2.0,1.0,,1.0,,1.0,2.0,,,,4.0,1.0,,,,,,22.0,0.4,0.4,1.0,1.0,,1.0,0.625,,0.8636363636363636,,0.8461538461538461,,0.2727272727272727,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,,0.8333333333333334,0.6666666666666666,0.5,1.0,,1.0,1.0,1.0,1.0,,0.5454545454545454,0.6666666666666666,0.8,0.25,0.18181818181818182,,,,,0.09090909090909091,0.18181818181818182,1.0,1.0,1.0,1.0,,,,,0.8181818181818182,1.0,0.5977454545454545,0.6711,0.426,0.08333333333333333,0.1111111111111111,,,4.2875,25.5,1.0,0.5,0.5,1.0,1.0,1.0,,,0.125,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,3.0,,1.0,,1.0,,,,3.0,,1.0,,1.0,1.0,0.75,0.16666666666666666,,,,,,,0.13636363636363635,0.5,,1.0,1.0,,,1.0,,1.0,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-202322-202344-2403-2772,1610612764,"Martell Webster, John Wall, Trevor Booker, Nene, Trevor Ariza","Webster, Wall, Booker, Nene, Ariza",101110-202322-202344-2403-2772,WAS,1468.0,11,24.0,47.0,44.0,10.0,91.0,1.0,10.0,16.0,,3.0,4.0,,8.0,10.0,1.0,89.26430517711172,15.170212765957446,17.15909090909091,14.361702127659575,15.727272727272727,0.2127659574468085,-2.0,11.0,61.0,5.0,8.0,11.0,1.0,1.0,10.0,2.0,7.0,5.0,5.0,11.0,,1.0,15.0,28.0,7.0,16.0,8.0,59.0,2.0,3.0,,2.0,6.0,5.0,12.0,18.0,18.0,,11.0,5.0,6.0,6.0,12.0,4.0,3.0,1.0,30.0,1.0,5.0,3.0,6.0,6.0,4.0,3.0,1.0,1.0,2.0,,7.0,12.0,3.0,,,10.0,4.0,,3.0,2.0,3.0,1.0,53.0,0.4,0.4,0.8571428571428571,0.4375,,0.4375,0.5357142857142857,0.6666666666666666,0.5795454545454546,0.4,0.6020408163265306,0.5,0.36363636363636365,0.25,0.5,0.4166666666666667,0.75,0.1111111111111111,0.5625,0.2857142857142857,0.6666666666666666,0.25,,0.3333333333333333,0.5,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.25,0.7272727272727273,0.8,0.375,0.22727272727272727,0.1590909090909091,0.2857142857142857,0.2857142857142857,0.5,0.11363636363636363,0.25,0.45454545454545453,0.45454545454545453,0.8,0.2,1.0,0.2,,,0.6136363636363636,0.45454545454545453,0.5110613636363636,0.5402875,0.5634111111111112,0.08333333333333333,0.125,,0.1016949152542373,7.0321428571428575,25.06875,5.0,0.5,0.625,2.0,3.0,2.0,,,0.10714285714285714,,0.4,0.4,1.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,4.0,3.0,15.0,1.0,,,1.0,,,1.0,15.0,1.0,1.0,0.5,0.6,0.6666666666666666,0.6818181818181818,0.09090909090909091,0.3333333333333333,0.2222222222222222,0.5,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2542372881355932,1.0,3.0,2.0,,,,,0.4,0.4,,,0.2,,,1.0,0.2,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-202322-202686-202698-2403,1610612764,"Martell Webster, John Wall, Jan Vesely, Chris Singleton, Nene","Webster, Wall, Vesely, Singleton, Nene",101110-202322-202686-202698-2403,WAS,28.0,1,,,1.0,,1.0,,1.0,1.0,,,,,,,,51.42857142857143,,28.0,,14.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,0.5,,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-202322-202686-203078-2403,1610612764,"Martell Webster, John Wall, Jan Vesely, Bradley Beal, Nene","Webster, Wall, Vesely, Beal, Nene",101110-202322-202686-203078-2403,WAS,1032.0,4,17.0,35.0,32.0,2.0,67.0,,12.0,16.0,1.0,3.0,6.0,,11.0,2.0,,93.48837209302326,14.857142857142858,16.0,13.8,15.1875,0.05714285714285714,12.0,,25.0,5.0,4.0,6.0,1.0,1.0,5.0,3.0,10.0,2.0,2.0,4.0,,,10.0,21.0,2.0,6.0,11.0,37.0,2.0,2.0,,1.0,4.0,2.0,2.0,18.0,6.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,,8.0,,4.0,4.0,8.0,4.0,3.0,2.0,3.0,2.0,,1.0,,4.0,,1.0,1.0,13.0,7.0,,,,,,33.0,0.1,0.1111111111111111,1.0,0.3333333333333333,,0.3333333333333333,0.47619047619047616,1.0,0.48148148148148145,0.6666666666666666,0.5606060606060606,0.6666666666666666,0.2222222222222222,0.5,0.8,0.36363636363636365,1.0,,0.8571428571428571,0.26666666666666666,0.5,0.5,,1.0,0.75,0.8,1.0,,0.2222222222222222,0.6666666666666666,0.8,0.25,0.18518518518518517,0.37037037037037035,0.3,0.3,,0.07407407407407407,0.14814814814814814,0.5,0.5,1.0,0.3333333333333333,1.0,,,,0.4444444444444444,0.5,0.475637037037037,0.5607,0.48885,0.21212121212121213,0.25925925925925924,,0.10810810810810811,10.08095238095238,25.633333333333336,3.0,0.6,0.75,,2.0,,1.0,,0.09523809523809523,,,,,1.0,1.0,,,,,1.0,,,2.0,4.0,1.0,1.0,,,,,,4.0,,,,0.5,0.5,0.6666666666666666,0.16666666666666666,,0.5,1.0,,,,0.10810810810810811,1.0,,,2.0,,,,0.2857142857142857,,1.0,,0.2,0.07692307692307693,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-202322-202686-203318-2403,1610612764,"Martell Webster, John Wall, Jan Vesely, Glen Rice, Nene","Webster, Wall, Vesely, Rice, Nene",101110-202322-202686-203318-2403,WAS,87.0,1,1.0,3.0,2.0,3.0,5.0,,2.0,3.0,,,,,1.0,3.0,,82.75862068965517,12.0,25.5,11.333333333333334,25.5,1.0,4.0,2.0,,1.0,,,,,1.0,,,,1.0,2.0,,,,1.0,1.0,2.0,1.0,4.0,,,,,1.0,1.0,,,3.0,,2.0,1.0,,1.0,1.0,1.0,,,3.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,2.0,1.0,,,,,,3.0,,,1.0,0.5,,0.5,,,0.5,,0.5,0.5,0.6666666666666666,,1.0,,1.0,1.0,1.0,0.5,,,1.0,,,1.0,,,,,,,0.3333333333333333,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,0.6666666666666666,0.5,0.41973333333333335,,0.41973333333333335,0.25,0.5,,0.25,5.2,26.95,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,2.0,1.0,4.0,,,,,,,,4.0,,,0.5,,0.5,0.5,,,,,,,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-202322-202686-203490-2403,1610612764,"Martell Webster, John Wall, Jan Vesely, Otto Porter Jr., Nene","Webster, Wall, Vesely, Porter Jr., Nene",101110-202322-202686-203490-2403,WAS,594.0,6,10.0,20.0,21.0,9.0,41.0,,9.0,12.0,,2.0,4.0,1.0,2.0,9.0,,99.39393939393939,13.2,15.714285714285714,13.1,15.666666666666666,0.45,,5.0,21.0,2.0,2.0,4.0,1.0,2.0,4.0,4.0,7.0,1.0,,2.0,,,8.0,15.0,1.0,3.0,2.0,21.0,1.0,2.0,,,2.0,5.0,4.0,12.0,3.0,2.0,1.0,,2.0,1.0,3.0,,,2.0,7.0,,3.0,4.0,5.0,3.0,,,2.0,2.0,,,4.0,4.0,,,,2.0,1.0,,,,,,19.0,0.25,0.2857142857142857,1.0,0.3333333333333333,,0.5,0.5333333333333333,0.5,0.5277777777777778,0.5,0.5526315789473685,0.5,0.16666666666666666,0.5,0.8333333333333334,0.42857142857142855,1.0,,0.9,0.375,0.5,0.5,,1.0,0.5,1.0,1.0,,0.2222222222222222,0.5,0.6666666666666666,,0.2222222222222222,0.3888888888888889,0.5714285714285714,0.5714285714285714,0.5,0.05555555555555555,0.1111111111111111,,,,1.0,0.5,,,,0.3888888888888889,,0.45230588235294117,0.4592,0.4848857142857143,0.05263157894736842,0.0625,,0.09523809523809523,10.266666666666667,32.86666666666667,2.0,0.5,0.5,1.0,1.0,1.0,,,0.06666666666666667,,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,3.0,2.0,7.0,,,,,,,,7.0,,,0.3333333333333333,0.2,0.3125,0.3888888888888889,0.25,,0.125,,0.125,1.0,0.25,0.3333333333333333,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,1610612764,2014,2013-14,True
101110-202322-202686-2403-2772,1610612764,"Martell Webster, John Wall, Jan Vesely, Nene, Trevor Ariza","Webster, Wall, Vesely, Nene, Ariza",101110-202322-202686-2403-2772,WAS,466.0,6,8.0,19.0,15.0,9.0,34.0,,4.0,5.0,,1.0,1.0,1.0,8.0,9.0,,105.06437768240343,12.631578947368421,15.066666666666666,12.578947368421053,14.4,0.47368421052631576,7.0,8.0,18.0,1.0,5.0,7.0,,1.0,1.0,,2.0,,2.0,4.0,,,5.0,10.0,2.0,4.0,9.0,25.0,,1.0,,,,5.0,8.0,2.0,3.0,,4.0,2.0,4.0,1.0,5.0,1.0,4.0,,11.0,,1.0,,4.0,1.0,2.0,2.0,,,,,1.0,3.0,,,,12.0,5.0,,2.0,2.0,2.0,2.0,25.0,0.8,0.8,0.5,0.5,,0.5,0.5,,0.5714285714285714,,0.625,,0.2857142857142857,,0.8,0.25,,,0.8,0.16666666666666666,0.5,,,1.0,,0.5,,1.0,0.5,0.7142857142857143,0.7142857142857143,0.8,0.07142857142857142,0.14285714285714285,,,,,0.2857142857142857,0.5,0.5,0.5,1.0,,,,,0.7857142857142857,0.5,0.5577285714285715,0.5892,0.5658142857142857,0.2631578947368421,0.3333333333333333,,,4.46,25.975,,,,,2.0,,,,0.2,0.5,,,,2.0,4.0,,,2.0,,2.0,1.0,2.0,3.0,10.0,,,,1.0,,,,10.0,,1.0,0.5,0.4,0.5,0.5,,,0.5714285714285714,0.5,,,0.2857142857142857,0.4,,3.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-202322-202698-203078-2400,1610612764,"Martell Webster, John Wall, Chris Singleton, Bradley Beal, Drew Gooden","Webster, Wall, Singleton, Beal, Gooden",101110-202322-202698-203078-2400,WAS,113.0,1,2.0,4.0,4.0,,8.0,,1.0,1.0,,,,,1.0,,,101.94690265486726,10.5,17.75,10.5,17.75,,1.0,,5.0,,1.0,1.0,,,,1.0,2.0,,,,,,2.0,3.0,,,2.0,6.0,,,,,,,4.0,,,,,,2.0,,2.0,,1.0,1.0,4.0,,,,1.0,,1.0,,,,,,,1.0,,,,2.0,1.0,,,,,,6.0,1.0,1.0,,,,,0.6666666666666666,,0.6666666666666666,,0.75,,,,1.0,,,,1.0,,,,,,,1.0,,,0.3333333333333333,1.0,1.0,1.0,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,0.3333333333333333,,0.5443,,,0.25,0.25,,,12.933333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-202322-202698-203078-2772,1610612764,"Martell Webster, John Wall, Chris Singleton, Bradley Beal, Trevor Ariza","Webster, Wall, Singleton, Beal, Ariza",101110-202322-202698-203078-2772,WAS,5.0,1,,1.0,,1.0,1.0,,,1.0,,,,,1.0,1.0,,288.0,5.0,,2.0,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,2.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,2.0,,,,1.0,,,,2.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
