EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,DefAtRimReboundPct,Corner3Frequency,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,Corner3Assists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,BlockingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,HeaveMakes,team_id,year,season,team_vs
201953-201957-202343-203138-203156,1610612755,"Eric Maynor, Byron Mullens, Elliot Williams, Hollis Thompson, Henry Sims","Maynor, Mullens, Williams, Thompson, Sims",201953-201957-202343-203138-203156,PHI,167.0,1,3.0,10.0,5.0,5.0,1.0,1.0,1.0,10.0,3.0,4.0,1.0,1.0,,,,,,1.0,1.0,1.0,3.0,5.0,1.0,1.0,2.0,11.0,1.0,1.0,1.0,,2.0,,,2.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,5.0,2.0,,2.0,2.0,2.0,4.0,,1.0,1.0,,,,,,,,,1.0,,1.0,,2.0,,,4.0,,,1.0,1.0,,,,,9.0,2.0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.6,1.0,,0.75,1.0,,0.6875,0.5,1.0,0.16666666666666666,0.2,0.25,,1.0,1.0,,0.6666666666666666,1.0,1.0,,1.0,1.0,,,,,86.22754491017965,,18.0,15.4,17.4,13.6,0.6666666666666666,0.75,1.0,0.3333333333333333,,,,,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,,,0.8333333333333334,1.0,0.5859666666666666,0.4943,,0.14285714285714285,0.16666666666666666,0.18181818181818182,0.18181818181818182,4.42,27.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201953-201957-203100-203102-203138,1610612755,"Eric Maynor, Byron Mullens, Tony Wroten, Arnett Moultrie, Hollis Thompson","Maynor, Mullens, Wroten, Moultrie, Thompson",201953-201957-203100-203102-203138,PHI,163.0,1,3.0,-5.0,5.0,5.0,,5.0,1.0,10.0,,,,,,,1.0,2.0,,,,3.0,1.0,2.0,,3.0,,2.0,7.0,,,,,,,,,2.0,,,,3.0,,,1.0,,1.0,,,1.0,,2.0,,,1.0,1.0,1.0,2.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,0.5,,,0.2,,,0.2,,,0.6,,,1.0,1.0,,,1.0,0.25,,,,,1.0,,,,88.34355828220859,,22.2,10.4,19.4,10.4,,,,,0.4,0.5,0.5,1.0,,,,,0.6,,,,,,,,0.6,,0.44965,,,,,,,6.55,25.133333333333336,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201953-201957-203100-203138-203156,1610612755,"Eric Maynor, Byron Mullens, Tony Wroten, Hollis Thompson, Henry Sims","Maynor, Mullens, Wroten, Thompson, Sims",201953-201957-203100-203138-203156,PHI,147.0,2,2.0,3.0,6.0,4.0,,,1.0,10.0,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,9.0,6.0,,,,3.0,,,,,2.0,2.0,3.0,,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,5.0,,,1.0,1.0,1.0,2.0,,,,,,1.0,,1.0,,1.0,,1.0,,2.0,,1.0,,,2.0,,,1.0,,1.0,1.0,1.0,,6.0,,,,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,,,0.875,1.5,,0.9,1.5,,0.25,,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,97.95918367346938,,10.0,21.75,9.333333333333334,20.5,0.25,1.0,1.0,1.0,0.25,1.0,1.0,,0.25,,,,0.25,1.0,1.0,1.0,,,,,0.5,1.0,0.413825,0.4818,,0.2,0.25,0.3333333333333333,,10.066666666666666,25.5,,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201953-202343-202363-203100-203102,1610612755,"Eric Maynor, Elliot Williams, Jarvis Varnado, Tony Wroten, Arnett Moultrie","Maynor, Williams, Varnado, Wroten, Moultrie",201953-202343-202363-203100-203102,PHI,163.0,2,3.0,2.0,6.0,7.0,6.0,7.0,2.0,13.0,1.0,3.0,,1.0,1.0,3.0,,,,1.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,10.0,8.0,,1.0,,,1.0,4.0,2.0,10.0,2.0,,6.0,,2.0,2.0,,1.0,2.0,3.0,2.0,1.0,,,8.0,2.0,1.0,2.0,3.0,2.0,5.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,2.0,,,1.0,,,,,,10.0,10.0,6.0,,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.25,,0.25,0.5714285714285714,,0.5714285714285714,0.625,,0.625,0.42857142857142855,,,,1.0,0.6666666666666666,1.0,1.0,0.5,0.5,,1.0,,1.0,1.0,,,114.84662576687116,,14.666666666666666,10.714285714285714,12.666666666666666,10.714285714285714,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,0.14285714285714285,,,,0.2857142857142857,1.0,1.0,1.0,0.5,,0.42857142857142855,0.3333333333333333,0.8571428571428571,1.0,0.5515571428571429,0.616975,0.5515571428571429,0.125,0.2,,1.0,5.625,25.099999999999998,1.0,1.0,1.0,0.14285714285714285,,,1.0,,,2.0,2.0,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,0.14285714285714285,,0.2857142857142857,1.0,,,1.0,,,,,,,,,,,,,,0.5,,,,,1610612755,2014,2013-14,True
201953-202343-202363-203100-203485,1610612755,"Eric Maynor, Elliot Williams, Jarvis Varnado, Tony Wroten, Lorenzo Brown","Maynor, Williams, Varnado, Wroten, Brown",201953-202343-202363-203100-203485,PHI,66.0,1,1.0,3.0,2.0,2.0,2.0,2.0,,4.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,3.0,,,,,,1.0,1.0,1.0,3.0,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,2.0,,1.0,2.0,,,,1.0,,,,,3.0,3.0,2.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,0.75,,0.75,,,,,0.25,,,0.25,,,,,,,,,,87.27272727272727,,3.5,29.5,3.5,20.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,0.7873,,0.7873,,,,1.0,0.1,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201953-202343-203100-203102-203138,1610612755,"Eric Maynor, Elliot Williams, Tony Wroten, Arnett Moultrie, Hollis Thompson","Maynor, Williams, Wroten, Moultrie, Thompson",201953-202343-203100-203102-203138,PHI,10.0,2,,,2.0,,2.0,,1.0,2.0,,1.0,,,,1.0,,1.0,,,,1.0,,2.0,,1.0,,,,,1.0,,,,2.0,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,0.3333333333333333,0.5,1.0,,,1.0,,,0.5,1.0,,,,,,,,288.0,,5.0,,5.0,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,,0.6666666666666666,,0.2746166666666667,0.1839,0.2746166666666667,,,,,7.95,24.5,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201953-202343-203100-203102-203156,1610612755,"Eric Maynor, Elliot Williams, Tony Wroten, Arnett Moultrie, Henry Sims","Maynor, Williams, Wroten, Moultrie, Sims",201953-202343-203100-203102-203156,PHI,599.0,4,10.0,-4.0,21.0,20.0,7.0,6.0,5.0,41.0,4.0,9.0,2.0,2.0,2.0,6.0,,2.0,,3.0,2.0,6.0,4.0,14.0,3.0,8.0,3.0,20.0,24.0,2.0,3.0,2.0,6.0,2.0,6.0,,4.0,6.0,2.0,9.0,2.0,6.0,2.0,2.0,3.0,3.0,6.0,2.0,3.0,,,15.0,2.0,,3.0,5.0,5.0,10.0,,2.0,,2.0,1.0,,1.0,1.0,,2.0,1.0,5.0,,7.0,,3.0,,1.0,4.0,,,2.0,,,,,,14.0,4.0,7.0,,0.75,1.0,1.0,0.375,0.375,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.38636363636363635,0.5,0.2222222222222222,0.4166666666666667,0.6,0.2222222222222222,0.36363636363636365,0.14285714285714285,0.2222222222222222,0.5,1.0,0.2222222222222222,,0.75,0.35714285714285715,0.25,,0.3333333333333333,,1.0,,,,98.56427378964942,,15.714285714285714,13.45,14.666666666666666,13.2,0.4090909090909091,0.4444444444444444,0.5714285714285714,0.75,0.09090909090909091,,,,0.13636363636363635,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.6666666666666666,0.3333333333333333,0.7727272727272727,0.3333333333333333,0.5629045454545455,0.5537,0.6462111111111111,0.08333333333333333,0.125,0.3,0.2,5.607142857142857,24.6875,0.3333333333333333,2.0,1.0,0.09090909090909091,1.0,,1.0,,,,2.0,,1.0,,3.0,,1.0,3.0,,2.0,,,,,,,,,,,,,1.0,,,,0.6666666666666666,,0.6,0.75,,0.5,0.5,1.0,0.5,,,,0.1111111111111111,,0.2222222222222222,,,,1.0,,,,,,,,,,,,,,0.25,,,,,1610612755,2014,2013-14,True
201953-202343-203102-203138-203156,1610612755,"Eric Maynor, Elliot Williams, Arnett Moultrie, Hollis Thompson, Henry Sims","Maynor, Williams, Moultrie, Thompson, Sims",201953-202343-203102-203138-203156,PHI,346.0,1,6.0,9.0,12.0,12.0,4.0,4.0,3.0,24.0,1.0,6.0,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,9.0,2.0,2.0,3.0,15.0,6.0,,1.0,2.0,2.0,1.0,3.0,1.0,6.0,6.0,,6.0,,2.0,2.0,1.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,12.0,3.0,2.0,4.0,6.0,3.0,9.0,2.0,,,,3.0,,2.0,,1.0,3.0,1.0,1.0,,2.0,,3.0,,,4.0,1.0,,1.0,1.0,2.0,,2.0,,13.0,6.0,4.0,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.5454545454545454,,0.625,0.625,0.5,0.75,0.18181818181818182,0.1111111111111111,,1.0,0.5,0.5,0.5,0.5,0.5,0.4,1.0,,1.0,0.5,0.3333333333333333,1.0,0.4,99.88439306358381,,13.75,15.083333333333334,13.5,12.916666666666666,0.5454545454545454,0.16666666666666666,0.16666666666666666,1.0,0.18181818181818182,0.5,1.0,1.0,0.09090909090909091,1.0,1.0,1.0,0.18181818181818182,1.0,1.0,1.0,1.0,,0.5,0.5,0.7272727272727273,1.0,0.5110272727272727,0.4602,0.5419375,0.18181818181818182,0.1111111111111111,0.13333333333333333,0.4,5.144444444444444,25.7,0.3333333333333333,,0.25,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,1.0,2.0,,,,,1.0,0.5,,,,,,,,,,,,,,,0.25,1.0,0.5,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201953-202363-203100-203102-203485,1610612755,"Eric Maynor, Jarvis Varnado, Tony Wroten, Arnett Moultrie, Lorenzo Brown","Maynor, Varnado, Wroten, Moultrie, Brown",201953-202363-203100-203102-203485,PHI,54.0,1,1.0,,2.0,1.0,2.0,1.0,,3.0,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,2.0,2.0,,,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,80.0,,12.5,29.0,12.5,18.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,0.3938,,0.3938,,,,1.0,16.3,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201957-202341-202343-202363-203100,1610612755,"Byron Mullens, James Anderson, Elliot Williams, Jarvis Varnado, Tony Wroten","Mullens, Anderson, Williams, Varnado, Wroten",201957-202341-202343-202363-203100,PHI,201.0,1,3.0,-2.0,7.0,9.0,,3.0,1.0,16.0,1.0,1.0,,,,,,,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,8.0,10.0,,,,,,,,,2.0,2.0,3.0,,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,5.0,1.0,,1.0,2.0,1.0,3.0,,1.0,,1.0,2.0,,2.0,,,2.0,,,,1.0,,1.0,,,2.0,,,1.0,,,,,,8.0,,,,0.5,0.5,1.0,0.5,0.5,0.6666666666666666,,,0.7,,,0.6666666666666666,,,0.4,,,1.0,1.0,1.0,,1.0,0.5,,,1.0,,1.0,,,,114.6268656716418,,17.0,9.11111111111111,14.714285714285714,9.11111111111111,0.2,1.0,1.0,1.0,,,,,0.4,0.5,0.5,,0.4,0.5,0.5,1.0,,,,,0.6,0.5,0.52727,,,0.16666666666666666,0.25,,,12.933333333333332,25.65,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201957-202341-202343-202363-203138,1610612755,"Byron Mullens, James Anderson, Elliot Williams, Jarvis Varnado, Hollis Thompson","Mullens, Anderson, Williams, Varnado, Thompson",201957-202341-202343-202363-203138,PHI,39.0,1,1.0,2.0,2.0,1.0,2.0,1.0,,3.0,,,,,,,,,1.0,2.0,,,1.0,2.0,,,,2.0,,,,,,1.0,2.0,,2.0,2.0,,,,,,,1.0,,1.0,,,,1.0,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,1.0,1.0,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,,1.0,,,1.0,,,,,,1.0,,,,110.76923076923076,,6.0,27.0,6.0,27.0,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,0.33355,,0.33355,,,,1.0,19.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201957-202341-202343-202363-203810,1610612755,"Byron Mullens, James Anderson, Elliot Williams, Jarvis Varnado, Casper Ware","Mullens, Anderson, Williams, Varnado, Ware",201957-202341-202343-202363-203810,PHI,140.0,1,2.0,5.0,5.0,6.0,,6.0,,11.0,2.0,2.0,,,,,,,,,1.0,2.0,2.0,2.0,1.0,2.0,,7.0,2.0,,,,,,,,,2.0,2.0,3.0,,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,5.0,,1.0,,3.0,,3.0,,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,7.0,,,,0.5,0.5,1.0,0.5,0.5,1.0,,,0.875,,,0.875,,,0.5,,,1.0,,,1.0,1.0,,,,,,,1.0,,,113.14285714285714,,17.0,9.166666666666666,17.0,9.166666666666666,0.5,1.0,1.0,0.5,,,,,,,,,0.5,0.5,0.5,1.0,,,,,1.0,0.5,0.6069875,,,,,,,1.85,25.1,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201957-202341-202343-203100-203102,1610612755,"Byron Mullens, James Anderson, Elliot Williams, Tony Wroten, Arnett Moultrie","Mullens, Anderson, Williams, Wroten, Moultrie",201957-202341-202343-203100-203102,PHI,29.0,1,,,2.0,1.0,2.0,1.0,,3.0,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,2.0,2.0,,,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,1.0,,,1.0,1.0,,1.0,,,,,,2.0,2.0,2.0,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,148.9655172413793,,11.5,6.0,11.5,6.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.279,,0.279,1.0,1.0,,1.0,9.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201957-202341-202343-203100-203156,1610612755,"Byron Mullens, James Anderson, Elliot Williams, Tony Wroten, Henry Sims","Mullens, Anderson, Williams, Wroten, Sims",201957-202341-202343-203100-203156,PHI,25.0,1,,2.0,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,1.0,,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,115.19999999999999,,4.0,21.0,4.0,21.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,0.7299,,,,,,,1.3,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201957-202341-202343-203487-203561,1610612755,"Byron Mullens, James Anderson, Elliot Williams, Michael Carter-Williams, Brandon Davies","Mullens, Anderson, Williams, Carter-Williams, Davies",201957-202341-202343-203487-203561,PHI,64.0,1,1.0,-1.0,3.0,2.0,3.0,1.0,,5.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,2.0,3.0,,,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,2.0,2.0,3.0,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,0.5,,,0.5,,,,,,,,,,112.5,,5.333333333333333,24.0,5.333333333333333,24.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,0.5886,,0.5886,,,,1.0,1.8,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201957-202341-202363-203100-203487,1610612755,"Byron Mullens, James Anderson, Jarvis Varnado, Tony Wroten, Michael Carter-Williams","Mullens, Anderson, Varnado, Wroten, Carter-Williams",201957-202341-202363-203100-203487,PHI,66.0,1,1.0,3.0,3.0,3.0,3.0,,,6.0,,,,,,,1.0,1.0,,,,2.0,1.0,1.0,,2.0,1.0,3.0,,,,,,1.0,1.0,1.0,3.0,2.0,,,,2.0,,,1.0,,1.0,,,1.0,,2.0,,2.0,1.0,3.0,,3.0,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,3.0,3.0,3.0,,1.0,1.0,,,,1.0,,1.0,0.3333333333333333,,0.3333333333333333,0.5,,0.5,0.6666666666666666,,,,1.0,,1.0,1.0,,,,,,,1.0,,,130.9090909090909,,10.333333333333334,11.666666666666666,10.333333333333334,11.666666666666666,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.6666666666666666,,,,,,,,0.6666666666666666,,0.55375,,0.55375,0.3333333333333333,1.0,,1.0,6.9,25.05,1.0,,1.0,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201957-202341-202363-203138-203487,1610612755,"Byron Mullens, James Anderson, Jarvis Varnado, Hollis Thompson, Michael Carter-Williams","Mullens, Anderson, Varnado, Thompson, Carter-Williams",201957-202341-202363-203138-203487,PHI,141.0,2,2.0,-2.0,5.0,5.0,2.0,5.0,,10.0,,,,,,,2.0,2.0,,,,1.0,2.0,2.0,,1.0,1.0,5.0,7.0,,,,,1.0,1.0,1.0,3.0,2.0,2.0,,,1.0,,,1.0,,1.0,,,1.0,,2.0,,,1.0,2.0,,2.0,,,,,,,,1.0,,1.0,,,,,,1.0,,,2.0,,,1.0,,,,,,5.0,3.0,2.0,,0.5,0.5,,,,1.0,,1.0,0.6666666666666666,,1.0,0.625,,0.75,0.3333333333333333,,,,1.0,,,1.0,,,,,,1.0,,,,102.12765957446808,,15.8,12.4,15.8,12.4,,,,,0.6666666666666666,1.0,1.0,0.5,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,0.5105333333333334,,0.3963,0.25,0.3333333333333333,,0.6,10.25,24.2,0.4,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201957-202341-202363-203263-203487,1610612755,"Byron Mullens, James Anderson, Jarvis Varnado, James Nunnally, Michael Carter-Williams","Mullens, Anderson, Varnado, Nunnally, Carter-Williams",201957-202341-202363-203263-203487,PHI,196.0,1,3.0,1.0,6.0,6.0,,,,12.0,1.0,1.0,,,,,,,,1.0,,,1.0,2.0,,,4.0,6.0,5.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,3.0,4.0,,4.0,,,,,1.0,1.0,,1.0,1.0,2.0,,,,,,4.0,1.0,,4.0,,,2.0,,1.0,,1.0,1.0,6.0,,,,,,,,,0.5,,,0.5,,,0.75,,,,,,0.5,1.0,,1.0,1.0,,,,,1.0,,1.0,,,88.16326530612245,1.0,17.333333333333332,15.333333333333334,17.333333333333332,15.333333333333334,0.5,1.0,1.0,,,,,,0.5,,,,,,,,,,,,0.5,,0.38185,,,0.5,0.5,,,10.9,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
