EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceOffPoss,SecondChanceArc3FGA,SecondChanceFG3A,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,BadPassSteals,Offensive Fouls,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,LongMidRangeFGM,PtsAssisted2s,HeaveAttempts,TwoPtAssists,LongMidRangeAssists,Assisted2sPct,NonPutbacksAssisted2sPct,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,Corner3FGA,Fg3aBlocked,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Frequency,FTDefRebounds,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,Corner3FGM,Fg2aBlocked,Corner3Assists,LiveBallTurnovers,BadPassTurnovers,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,OffAtRimReboundPct,AtRimAssists,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,BlockedShortMidRange,AtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,Travels,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallTurnovers,PtsUnassisted3s,SecondChanceTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SelfOReb,Charge Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceFg3Pct,ShortMidRangePctBlocked,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,LongMidRangePctBlocked,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,3pt And 1 Free Throw Trips,OffCorner3ReboundPct,team_id,year,season,team_vs
201935-201976-202391-202718-2730,1610612745,"James Harden, Patrick Beverley, Jeremy Lin, Chandler Parsons, Dwight Howard","Harden, Beverley, Lin, Parsons, Howard",201935-201976-202391-202718-2730,HOU,1649.0,6,27.0,13.0,56.0,57.0,21.0,30.0,113,7.0,15.0,3.0,4.0,13.0,7.0,13.0,34.0,16.0,19.0,66.0,53.0,4.0,11.0,7.0,11.0,25.0,22.0,13.0,8.0,23.0,13.0,20.0,8.0,47.0,23.0,20.0,0.38235294117647056,0.36363636363636365,0.47,0.3888888888888889,0.559322033898305,0.5434782608695652,0.32,98.67798665858095,14.392857142857142,14.789473684210526,14.053571428571429,14.719298245614034,0.3,0.4666666666666667,0.5833333333333334,0.26,0.2222222222222222,0.75,0.3888888888888889,0.62,0.48292,0.4847416666666667,0.14285714285714285,0.2,0.3787878787878788,8.420588235294119,24.81875,0.375,3.0,7.0,12.0,4.0,2.0,7.0,2.0,18.0,4.0,6.0,8.0,4.0,22.0,10.0,25.0,33.0,3.0,1.0,,4.0,5.0,1.0,1.0,0.8571428571428571,0.4375,0.2857142857142857,0.4375,0.9090909090909091,0.7857142857142857,0.8888888888888888,0.14,0.42857142857142855,0.5,0.24,0.3076923076923077,0.3333333333333333,1.0,0.2857142857142857,0.3076923076923077,9.0,1.0,2.0,7.0,12.0,8.0,2.0,3.0,0.7058823529411765,0.3333333333333333,0.27586206896551724,0.2222222222222222,0.5,1.0,0.16666666666666666,0.5461083333333333,3.0,4.0,,2.0,2.0,0.15384615384615385,0.16666666666666666,0.75,0.25,0.2727272727272727,0.6666666666666666,3.0,4.0,3.0,4.0,19.0,2.0,1.0,0.75,1.0,1.0555555555555556,0.125,0.25,0.125,0.6666666666666666,0.75,0.2878787878787879,3.0,1.0,,,1.0,,2.0,1.0,,0.0625,,0.5,,0.06,3.0,,3.0,6.0,2.0,1.0,3.0,5.0,2.0,1.0,1.0,0.14705882352941177,0.2,0.2,1.0,1.0,1.0,0.6666666666666666,0.5,,1.0,,,1.0,,,,7.0,,,,,3.0,,1.0,1.0,1.0,2.0,,1.0,,2.0,,1.0,0.14285714285714285,,,0.16666666666666666,1.0,,1.0,,,0.07692307692307693,,1.0,1.0,0.08333333333333333,1.0,,,,,1610612745,2014,2013-14,True
201935-201976-202391-203093-203584,1610612745,"James Harden, Patrick Beverley, Jeremy Lin, Terrence Jones, Troy Daniels","Harden, Beverley, Lin, Jones, Daniels",201935-201976-202391-203093-203584,HOU,7.0,1,,,,1.0,,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.71428571428572,,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
201935-201976-202391-203093-2730,1610612745,"James Harden, Patrick Beverley, Jeremy Lin, Terrence Jones, Dwight Howard","Harden, Beverley, Lin, Jones, Howard",201935-201976-202391-203093-2730,HOU,400.0,2,7.0,-6.0,11.0,12.0,,6.0,23,4.0,6.0,,,,,4.0,13.0,1.0,,11.0,17.0,,,,,,2.0,,,1.0,3.0,,,11.0,,,0.3076923076923077,,0.39285714285714285,,0.39285714285714285,,0.07142857142857142,82.8,18.818181818181817,16.083333333333332,18.363636363636363,14.833333333333334,0.42857142857142855,0.6666666666666666,0.8,,,,,0.5,0.5118428571428572,,,,,6.630769230769231,22.6,,,5.0,2.0,,,1.0,,3.0,,1.0,4.0,,9.0,,3.0,6.0,,,,,,,,1.0,1.0,,1.0,,0.5,,0.35714285714285715,,,0.14285714285714285,,,,,,1.0,,,3.0,3.0,3.0,,,0.6,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,0.5501,,6.0,,3.0,,0.75,0.75,1.0,,,,,1.0,,2.0,,,,,,,,0.4,,0.5,,,1.0,,,,,,,,1.0,,,,,0.07142857142857142,,,,,,,1.0,1.0,1.0,,,0.07692307692307693,0.16666666666666666,,,1.0,1.0,1.0,0.5,3.0,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
201935-201976-202391-203584-2730,1610612745,"James Harden, Patrick Beverley, Jeremy Lin, Troy Daniels, Dwight Howard","Harden, Beverley, Lin, Daniels, Howard",201935-201976-202391-203584-2730,HOU,515.0,2,9.0,-2.0,16.0,16.0,11.0,8.0,32,4.0,4.0,3.0,3.0,4.0,2.0,6.0,11.0,4.0,4.0,16.0,18.0,5.0,8.0,2.0,4.0,14.0,8.0,3.0,,7.0,5.0,5.0,1.0,16.0,12.0,10.0,0.5454545454545454,0.625,0.4,0.5,0.47058823529411764,0.5833333333333334,0.26666666666666666,89.4757281553398,14.0625,18.125,14.0625,17.375,0.26666666666666666,1.0,1.0,0.26666666666666666,0.3,1.0,0.2,0.5333333333333333,0.4199857142857143,0.4002055555555556,0.06666666666666667,0.09090909090909091,0.875,11.436363636363636,37.2,0.6875,,2.0,5.0,,,,,,,,2.0,,4.0,2.0,6.0,7.0,1.0,1.0,,1.0,1.0,1.0,,,,,,0.6666666666666666,0.75,0.5,0.13333333333333333,,,0.3333333333333333,,,,,,,,,1.0,4.0,1.0,,,0.8,0.2,0.125,0.3333333333333333,1.0,1.0,,,2.0,4.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,,,,0.25,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
201935-201976-202718-203093-2730,1610612745,"James Harden, Patrick Beverley, Chandler Parsons, Terrence Jones, Dwight Howard","Harden, Beverley, Parsons, Jones, Howard",201935-201976-202718-203093-2730,HOU,1751.0,5,29.0,5.0,58.0,57.0,3.0,7.0,115,13.0,18.0,,,9.0,2.0,25.0,50.0,9.0,14.0,73.0,68.0,,,2.0,5.0,8.0,28.0,9.0,11.0,16.0,21.0,15.0,5.0,56.0,8.0,3.0,0.5,,0.5,0.75,0.5384615384615384,0.875,0.15254237288135594,94.57452884066248,15.948275862068966,14.491228070175438,15.60344827586207,14.070175438596491,0.3050847457627119,0.7222222222222222,0.7222222222222222,0.15254237288135594,,,1.0,0.4576271186440678,0.4675415254237288,0.5043,0.078125,0.09090909090909091,0.1095890410958904,9.04,24.98888888888889,0.05172413793103448,4.0,17.0,15.0,3.0,1.0,3.0,1.0,6.0,3.0,2.0,13.0,2.0,28.0,4.0,19.0,32.0,4.0,2.0,,1.0,5.0,,2.0,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.6538461538461539,1.0,0.288135593220339,0.23529411764705882,0.2857142857142857,0.2542372881355932,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,11.0,,,8.0,13.0,13.0,2.0,,0.65,0.32,0.3870967741935484,0.42857142857142855,0.8,0.3333333333333333,,0.5516142857142857,8.0,22.0,,11.0,6.0,0.44,0.5238095238095238,0.6666666666666666,0.5333333333333333,0.5714285714285714,0.75,5.0,6.0,6.0,9.0,17.0,8.0,4.0,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.6666666666666666,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.2328767123287671,,,2.0,1.0,4.0,3.0,4.0,2.0,,,,0.5,0.5,,2.0,2.0,1.0,1.0,1.0,1.0,,4.0,,4.0,1.0,0.08,,0.8,0.3333333333333333,,,,0.4,3.0,3.0,1.0,3.0,1.0,0.23076923076923078,,,5.0,,,,3.0,3.0,,,,,,1.0,,,,1.0,,0.17647058823529413,0.037037037037037035,0.2,,,,,,,,,,,0.06666666666666667,,1.0,1.0,,,1610612745,2014,2013-14,True
201935-201976-202718-203584-2730,1610612745,"James Harden, Patrick Beverley, Chandler Parsons, Troy Daniels, Dwight Howard","Harden, Beverley, Parsons, Daniels, Howard",201935-201976-202718-203584-2730,HOU,433.0,1,7.0,-7.0,14.0,19.0,6.0,9.0,33,2.0,5.0,,3.0,2.0,1.0,3.0,7.0,2.0,7.0,16.0,23.0,,3.0,1.0,3.0,3.0,2.0,2.0,5.0,7.0,6.0,10.0,1.0,16.0,,3.0,0.42857142857142855,,0.5,,0.5714285714285714,0.21428571428571427,0.2222222222222222,109.7459584295612,14.928571428571429,11.789473684210526,14.928571428571429,11.578947368421053,0.5555555555555556,0.4,0.6666666666666666,0.2222222222222222,0.75,,0.25,0.7777777777777778,0.5260166666666666,0.5416125,0.1,0.125,0.1875,5.314285714285715,24.85,0.42857142857142855,,1.0,1.0,1.0,,1.0,,,1.0,,2.0,,4.0,4.0,5.0,5.0,3.0,3.0,1.0,2.0,2.0,,,,0.5,,0.5,0.8,0.8333333333333334,0.75,0.1111111111111111,,,0.1111111111111111,0.5,0.5,,,0.5,,,,,1.0,,,,1.0,,,,,,,,1.0,4.0,,2.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,4.0,1.0,,,,2.0,,,,0.2857142857142857,0.4,,1.0,,,,,1.0,1.0,,,,0.5,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
201935-201976-203093-203584-2730,1610612745,"James Harden, Patrick Beverley, Terrence Jones, Troy Daniels, Dwight Howard","Harden, Beverley, Jones, Daniels, Howard",201935-201976-203093-203584-2730,HOU,211.0,1,4.0,-9.0,10.0,10.0,,,20,,,,,1.0,,,2.0,1.0,2.0,2.0,11.0,,,,,,,1.0,2.0,3.0,2.0,2.0,1.0,2.0,,,,,,,0.25,,0.3333333333333333,136.49289099526067,11.6,9.5,11.6,9.4,,,,0.3333333333333333,,,,0.3333333333333333,0.4509666666666667,,0.25,0.3333333333333333,,13.45,24.6,,,1.0,1.0,,,,,,,,,,,,,,3.0,2.0,1.0,2.0,6.0,,1.0,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,,0.6666666666666666,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
201935-202391-202718-203093-203584,1610612745,"James Harden, Jeremy Lin, Chandler Parsons, Terrence Jones, Troy Daniels","Harden, Lin, Parsons, Jones, Daniels",201935-202391-202718-203093-203584,HOU,3.0,1,,,,1.0,,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
201935-202391-202718-203093-2730,1610612745,"James Harden, Jeremy Lin, Chandler Parsons, Terrence Jones, Dwight Howard","Harden, Lin, Parsons, Jones, Howard",201935-202391-202718-203093-2730,HOU,872.0,5,15.0,-2.0,31.0,30.0,14.0,16.0,61,5.0,6.0,3.0,4.0,11.0,5.0,8.0,15.0,13.0,5.0,36.0,38.0,4.0,9.0,5.0,2.0,16.0,8.0,11.0,2.0,8.0,7.0,9.0,3.0,33.0,16.0,14.0,0.5333333333333333,0.4444444444444444,0.5535714285714286,0.5,0.5625,0.5333333333333333,0.4642857142857143,100.73394495412845,15.387096774193548,13.166666666666666,13.419354838709678,12.2,0.21428571428571427,0.8333333333333334,0.8333333333333334,0.39285714285714285,0.2857142857142857,0.75,0.35714285714285715,0.6785714285714286,0.5082925925925926,0.5177857142857143,0.12903225806451613,0.16666666666666666,0.4444444444444444,7.993333333333334,25.72307692307692,0.45161290322580644,2.0,4.0,5.0,4.0,2.0,5.0,2.0,9.0,4.0,3.0,7.0,2.0,17.0,6.0,9.0,15.0,2.0,1.0,1.0,2.0,5.0,2.0,,0.6,0.38461538461538464,0.4,0.38461538461538464,1.0,0.7272727272727273,1.0,0.14285714285714285,0.5,1.0,0.17857142857142858,0.36363636363636365,0.36363636363636365,0.5,0.4,0.36363636363636365,7.0,1.0,1.0,2.0,2.0,6.0,1.0,,0.4,0.3333333333333333,0.46153846153846156,0.3333333333333333,0.6666666666666666,,0.25,0.4169833333333333,1.0,8.0,,4.0,1.0,0.5,0.5,,0.2,0.25,1.0,,,1.0,3.0,3.0,,4.0,0.3333333333333333,0.25,0.3,0.5714285714285714,0.5,0.5,,,0.08333333333333333,2.0,,,,2.0,1.0,2.0,,,,,,,0.07142857142857142,1.0,1.0,1.0,1.0,1.0,0.5,1.0,3.0,1.0,3.0,1.0,0.2,,0.6,,0.5,0.5,1.0,,3.0,,1.0,,1.0,0.6,,,1.0,,,,2.0,6.0,3.0,,,,,,,,,,,0.5,,,,,,,1.0,,,0.07692307692307693,,,0.2,,,,1.0,1.0,1610612745,2014,2013-14,True
201935-202391-202718-203584-2730,1610612745,"James Harden, Jeremy Lin, Chandler Parsons, Troy Daniels, Dwight Howard","Harden, Lin, Parsons, Daniels, Howard",201935-202391-202718-203584-2730,HOU,163.0,2,3.0,5.0,6.0,6.0,3.0,2.0,12,1.0,1.0,,,3.0,1.0,2.0,3.0,3.0,1.0,11.0,6.0,1.0,2.0,1.0,1.0,6.0,,3.0,,1.0,1.0,1.0,,9.0,6.0,3.0,0.6666666666666666,0.5,0.8333333333333334,0.8333333333333334,0.9166666666666666,1.0,0.5,106.0122699386503,11.166666666666666,16.0,9.0,15.666666666666666,0.16666666666666666,1.0,1.0,0.5,,,0.3333333333333333,0.6666666666666666,0.536075,0.4527833333333333,0.16666666666666666,,0.5454545454545454,9.666666666666666,24.366666666666664,0.5,,1.0,1.0,2.0,1.0,2.0,1.0,,2.0,,2.0,,4.0,,3.0,5.0,,,,1.0,1.0,,,,0.6666666666666666,1.0,0.6666666666666666,,0.6,,0.16666666666666666,,,0.16666666666666666,0.6666666666666666,0.6666666666666666,,1.0,0.6666666666666666,1.0,1.0,1.0,,3.0,2.0,,,0.6,,0.5,,,0.5,0.5,0.53145,1.0,4.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,0.5,0.5,1.0,,1.0,0.5,1.0,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,6.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,0.3333333333333333,,,,,1.0,1.0,1.0,,1610612745,2014,2013-14,True
201935-202391-203093-203584-2730,1610612745,"James Harden, Jeremy Lin, Terrence Jones, Troy Daniels, Dwight Howard","Harden, Lin, Jones, Daniels, Howard",201935-202391-203093-203584-2730,HOU,481.0,4,8.0,12.0,15.0,15.0,7.0,4.0,30,2.0,3.0,,,6.0,3.0,3.0,6.0,7.0,5.0,26.0,14.0,1.0,1.0,4.0,4.0,12.0,,6.0,1.0,3.0,5.0,7.0,2.0,26.0,12.0,7.0,0.5,1.0,0.8076923076923077,0.8,0.8125,0.8571428571428571,0.5384615384615384,89.81288981288981,14.333333333333334,17.733333333333334,14.333333333333334,16.333333333333332,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.46153846153846156,,,0.6,0.7692307692307693,0.5013307692307692,0.483,0.2,0.25,0.46153846153846156,9.4,24.37142857142857,0.4666666666666667,,1.0,2.0,5.0,2.0,5.0,2.0,9.0,5.0,3.0,6.0,3.0,15.0,2.0,4.0,4.0,3.0,1.0,,,,,,0.6,0.7142857142857143,0.5,0.7142857142857143,0.5,0.5,0.3333333333333333,0.07692307692307693,,,0.15384615384615385,0.8333333333333334,0.8333333333333334,0.6,0.6666666666666666,0.8333333333333334,,,,,1.0,,2.0,,0.5,,,,,,,,1.0,6.0,,3.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,2.0,1.0,,,,0.5,,0.07692307692307693,1.0,,1.0,2.0,,1.0,,,,,,,,,1.0,,,,,2.0,,,,,1.0,,1.0,,,0.2,,,6.0,,,,,,,,,,,,,,,,,,,1.0,,,0.14285714285714285,1.0,1.0,,,,,1.0,,1610612745,2014,2013-14,True
201976-202391-202718-203093-203584,1610612745,"Patrick Beverley, Jeremy Lin, Chandler Parsons, Terrence Jones, Troy Daniels","Beverley, Lin, Parsons, Jones, Daniels",201976-202391-202718-203093-203584,HOU,11.0,1,,2.0,1.0,,1.0,,1,,,,,,,1.0,1.0,,,2.0,,1.0,1.0,,,2.0,2.0,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,130.9090909090909,9.0,,9.0,,,,,,,,,,0.2884,0.2884,,,1.0,16.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
201976-202391-202718-203093-2730,1610612745,"Patrick Beverley, Jeremy Lin, Chandler Parsons, Terrence Jones, Dwight Howard","Beverley, Lin, Parsons, Jones, Howard",201976-202391-202718-203093-2730,HOU,195.0,1,3.0,1.0,6.0,7.0,,,13,,,,,1.0,,2.0,2.0,1.0,2.0,6.0,5.0,,,,,,2.0,1.0,2.0,2.0,2.0,2.0,1.0,6.0,,,1.0,,0.6666666666666666,,0.75,,0.3333333333333333,96.0,13.5,16.285714285714285,13.5,15.571428571428571,,,,0.3333333333333333,,,,0.3333333333333333,0.44275,,0.25,0.3333333333333333,,11.85,24.7,,1.0,1.0,1.0,,,,,,,,1.0,,2.0,1.0,4.0,4.0,,,,,2.0,,,,,,,1.0,0.8,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,,,,3.0,,,,0.75,,,,0.5,,,,1.0,2.0,,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,,,,0.5,,,,,,,,,,,,2.0,1.0,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
201976-202391-203093-203584-2730,1610612745,"Patrick Beverley, Jeremy Lin, Terrence Jones, Troy Daniels, Dwight Howard","Beverley, Lin, Jones, Daniels, Howard",201976-202391-203093-203584-2730,HOU,161.0,1,3.0,-2.0,6.0,5.0,6.0,3.0,11,,1.0,,1.0,3.0,3.0,,1.0,4.0,1.0,7.0,9.0,,1.0,4.0,1.0,7.0,,3.0,1.0,2.0,1.0,1.0,,7.0,7.0,6.0,,,0.6,0.6,0.6,0.6,0.8,98.38509316770187,13.666666666666666,15.8,13.666666666666666,15.8,0.2,,,0.6,0.2,,0.6,1.0,0.464975,0.464975,,,1.0,3.9,26.975,1.0,,,,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,6.0,,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,0.5,0.5,0.5,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.2,2.0,,,1.0,,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
202391-202718-203093-203584-2730,1610612745,"Jeremy Lin, Chandler Parsons, Terrence Jones, Troy Daniels, Dwight Howard","Lin, Parsons, Jones, Daniels, Howard",202391-202718-203093-203584-2730,HOU,461.0,3,8.0,4.0,12.0,11.0,1.0,5.0,23,4.0,6.0,,,3.0,1.0,4.0,9.0,5.0,3.0,14.0,10.0,,,1.0,,,4.0,3.0,1.0,5.0,5.0,5.0,3.0,10.0,,1.0,0.4444444444444444,,0.39285714285714285,,0.4375,,0.35714285714285715,71.84381778741866,20.083333333333332,20.0,19.666666666666668,16.636363636363637,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.21428571428571427,,,1.0,0.7857142857142857,0.5117821428571429,0.3315,0.1875,0.2727272727272727,,6.355555555555556,24.66,0.08333333333333333,,1.0,2.0,,,1.0,,3.0,,1.0,3.0,,7.0,,5.0,9.0,,,,,,,,1.0,0.2,,0.2,,0.375,,0.07142857142857142,,,0.14285714285714285,,,,,,3.0,,,2.0,3.0,4.0,,,0.375,0.4,0.4444444444444444,,0.4,,,0.5464,,4.0,,2.0,,0.5,0.6666666666666666,0.3333333333333333,,,,2.0,4.0,2.0,4.0,4.0,2.0,2.0,0.5,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.5,0.2857142857142857,2.0,,,,3.0,2.0,3.0,1.0,,,,0.3333333333333333,,0.14285714285714285,2.0,,,2.0,,1.0,1.0,,1.0,,,,,,,0.5,0.5,1.0,0.5,2.0,,,,1.0,0.5,,,,,,,,,,,,,,2.0,,,1.0,,,,0.2222222222222222,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
