EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,PenaltyDefPoss,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,FG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,NonHeaveArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,SecondChanceTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,RecoveredBlocks,PenaltyFg3Pct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,ShortMidRangePctBlocked,BlockingFoulsDrawn,BlockedLongMidRange,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,SecondChanceCorner3FGM,Technical Free Throw Trips,DefensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedCorner3,OffensiveGoaltends,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,team_id,year,season,team_vs
200752-200768-201942-202779-203112,1610612761,"Rudy Gay, Kyle Lowry, DeMar DeRozan, Dwight Buycks, Quincy Acy","Gay, Lowry, DeRozan, Buycks, Acy",200752-200768-201942-202779-203112,TOR,150.0,1,2.0,5.0,5.0,,1.0,10.0,,3.0,,1.0,,,1.0,,,,,1.0,5.0,,2.0,4.0,5.0,,1.0,2.0,,,,,,2.0,,,,,1.0,1.0,,2.0,2.0,,2.0,,2.0,2.0,4.0,,,1.0,,1.0,2.0,1.0,,2.0,,,,1.0,1.0,0.2,,,0.2,,,0.3333333333333333,0.5,,,,,,,,0.5,1.0,1.0,0.5,0.6666666666666666,,,,1.0,96.0,14.8,15.2,14.8,15.2,0.6,,,,0.2,,,1.0,,,,,,0.6,0.45843999999999996,0.4802,,0.16666666666666666,0.16666666666666666,0.5,,5.9799999999999995,,,-1.0,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,1.0,0.25,1.0,1.0,1.0,0.2,,,,,,,,,,,,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2014,2013-14,True
200752-200768-201946-202361-202685,1610612761,"Rudy Gay, Kyle Lowry, Tyler Hansbrough, Landry Fields, Jonas Valanciunas","Gay, Lowry, Hansbrough, Fields, Valanciunas",200752-200768-201946-202361-202685,TOR,218.0,2,4.0,6.0,7.0,,,13.0,2.0,2.0,,,,,,1.0,,1.0,,2.0,2.0,2.0,3.0,10.0,7.0,,,,,,,,,2.0,2.0,,1.0,,1.0,2.0,1.0,5.0,,,,2.0,2.0,,2.0,,,1.0,,3.0,3.0,2.0,,10.0,,,,0.5,0.5,1.0,,,0.875,,,1.0,,,0.5,,,,,0.6666666666666666,,,0.5,,,,,1.0,,85.87155963302753,15.333333333333334,18.0,15.333333333333334,17.142857142857142,0.5,1.0,1.0,0.5,,0.25,0.25,,,,,,,1.0,0.6090375,,,0.4,0.6666666666666666,,,1.35,24.2,,3.0,3.0,,,,,1.0,3.0,,,1.0,,,,1.0,,,,,2.0,1.0,,,,1.0,1.0,1.0,,1.0,0.5,0.5,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612761,2014,2013-14,True
200752-200768-201946-202361-202779,1610612761,"Rudy Gay, Kyle Lowry, Tyler Hansbrough, Landry Fields, Dwight Buycks","Gay, Lowry, Hansbrough, Fields, Buycks",200752-200768-201946-202361-202779,TOR,10.0,1,,1.0,,1.0,,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,10.0,,10.0,,1.0,,,,,,,,,1.0,,,,1.0,0.5436,,0.5436,,,,,2.4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2014,2013-14,True
200752-200768-201946-202361-203082,1610612761,"Rudy Gay, Kyle Lowry, Tyler Hansbrough, Landry Fields, Terrence Ross","Gay, Lowry, Hansbrough, Fields, Ross",200752-200768-201946-202361-203082,TOR,222.0,3,4.0,7.0,7.0,6.0,1.0,14.0,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,3.0,7.0,3.0,,,,1.0,1.0,1.0,3.0,5.0,2.0,2.0,,1.0,,1.0,1.0,,2.0,,,1.0,2.0,3.0,,3.0,1.0,,2.0,2.0,2.0,4.0,2.0,,7.0,5.0,6.0,,0.5,0.5,1.0,,1.0,0.6666666666666666,,0.5,0.7,,0.625,0.3333333333333333,,,0.5,,0.5,,1.0,0.6,,,,0.5,,1.0,90.8108108108108,12.0,19.714285714285715,11.857142857142858,19.428571428571427,,,,,,,0.3333333333333333,,,,,,0.5,0.3333333333333333,0.4122333333333333,,0.40565,0.4,0.5,,0.7142857142857143,20.05,26.2,0.8571428571428571,4.0,3.0,,2.0,2.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,1.0,,,2.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2014,2013-14,True
200752-200768-201946-202361-203112,1610612761,"Rudy Gay, Kyle Lowry, Tyler Hansbrough, Landry Fields, Quincy Acy","Gay, Lowry, Hansbrough, Fields, Acy",200752-200768-201946-202361-203112,TOR,46.0,1,1.0,1.0,2.0,1.0,,3.0,,,,,,,,,,1.0,1.0,,,1.0,,3.0,,,,,,,1.0,,3.0,,,,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,3.0,3.0,1.0,,,,,,,1.5,,1.5,1.5,,1.5,1.0,,,,,,,1.0,0.5,,,,,,1.0,93.91304347826086,9.0,18.5,9.0,18.5,,,,,,,1.0,,,,,,1.0,1.0,0.51075,,0.51075,,,,1.0,,25.6,1.0,3.0,,,,,1.0,1.0,,3.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2014,2013-14,True
200752-200768-201946-202685-203082,1610612761,"Rudy Gay, Kyle Lowry, Tyler Hansbrough, Jonas Valanciunas, Terrence Ross","Gay, Lowry, Hansbrough, Valanciunas, Ross",200752-200768-201946-202685-203082,TOR,198.0,3,3.0,9.0,9.0,2.0,1.0,18.0,1.0,1.0,,,,,1.0,2.0,1.0,,,4.0,5.0,2.0,2.0,10.0,8.0,,,,,,1.0,2.0,2.0,6.0,2.0,,,,3.0,3.0,1.0,6.0,,,,2.0,2.0,,2.0,1.0,,1.0,,2.0,2.0,,1.0,10.0,2.0,2.0,1.0,0.75,0.75,0.8,,,0.5714285714285714,,,0.625,,0.5,0.2857142857142857,,,1.0,,1.0,,,0.6666666666666666,,,,1.0,1.0,,130.9090909090909,11.222222222222221,10.777777777777779,9.88888888888889,10.333333333333334,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,0.2857142857142857,,,,,,1.0,,0.42857142857142855,0.4806642857142857,0.57855,0.57855,,,,0.2,15.959999999999999,23.3,0.2222222222222222,2.0,3.0,1.0,2.0,3.0,,,,,,,,1.0,,,,,1.0,,2.0,,1.0,,,,,,1.0,,,,,,,1.0,1.0,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,,,,,,,,,,1.0,,,,1.0,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,1610612761,2014,2013-14,True
200752-200768-201946-203082-203112,1610612761,"Rudy Gay, Kyle Lowry, Tyler Hansbrough, Terrence Ross, Quincy Acy","Gay, Lowry, Hansbrough, Ross, Acy",200752-200768-201946-203082-203112,TOR,348.0,3,6.0,13.0,12.0,6.0,1.0,25.0,1.0,2.0,,,1.0,1.0,2.0,,,3.0,1.0,4.0,7.0,3.0,4.0,15.0,14.0,,,4.0,1.0,3.0,1.0,2.0,7.0,6.0,2.0,,3.0,1.0,3.0,4.0,1.0,9.0,,1.0,,3.0,3.0,1.0,4.0,,,,,4.0,7.0,2.0,1.0,11.0,7.0,6.0,1.0,0.75,0.75,0.5714285714285714,,0.3333333333333333,0.55,1.5,0.625,0.5769230769230769,2.0,0.5833333333333334,0.3,0.14285714285714285,,,1.0,0.6,,,0.6,,,,0.3333333333333333,1.0,,103.44827586206897,12.384615384615385,15.583333333333334,11.923076923076923,14.083333333333334,0.2,0.5,0.5,1.0,0.2,,0.3,,,0.25,1.0,,0.25,0.5,0.43102,0.57585,0.4417625,0.25,0.2222222222222222,0.26666666666666666,0.4666666666666667,10.37142857142857,26.233333333333334,0.46153846153846156,1.0,9.0,1.0,2.0,3.0,1.0,1.0,3.0,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,1.0,,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,,0.5,1.0,,0.3,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,,1.0,1.0,1.0,1.0,1.0,,2.0,,,1.0,1.0,,,,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,1.0,0.3333333333333333,,0.5,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,1610612761,2014,2013-14,True
200752-200768-202361-202685-203082,1610612761,"Rudy Gay, Kyle Lowry, Landry Fields, Jonas Valanciunas, Terrence Ross","Gay, Lowry, Fields, Valanciunas, Ross",200752-200768-202361-202685-203082,TOR,246.0,2,4.0,8.0,8.0,5.0,2.0,16.0,1.0,2.0,,,1.0,2.0,1.0,,,1.0,,3.0,5.0,1.0,4.0,10.0,13.0,,,1.0,3.0,4.0,,2.0,8.0,4.0,2.0,,1.0,1.0,2.0,2.0,1.0,4.0,2.0,,,2.0,2.0,2.0,4.0,,,2.0,1.0,2.0,5.0,1.0,1.0,9.0,8.0,5.0,1.0,0.6666666666666666,0.6666666666666666,0.6,,0.75,0.5,,0.75,0.5625,,0.7,0.16666666666666666,0.2,0.5,,,0.4,1.0,,0.4,0.6666666666666666,1.0,1.0,0.5,1.0,,93.65853658536587,15.875,14.875,13.5,11.875,0.3333333333333333,0.5,1.0,1.0,0.16666666666666666,,0.16666666666666666,,,0.5,0.5,,,0.5,0.49016666666666664,0.5355,0.508725,0.14285714285714285,0.16666666666666666,0.1,0.8,9.0,24.9,0.625,-3.0,6.0,,2.0,2.0,,,,,,,,,,2.0,,1.0,1.0,1.0,3.0,,,,,2.0,2.0,2.0,2.0,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612761,2014,2013-14,True
200752-200768-202685-203082-203112,1610612761,"Rudy Gay, Kyle Lowry, Jonas Valanciunas, Terrence Ross, Quincy Acy","Gay, Lowry, Valanciunas, Ross, Acy",200752-200768-202685-203082-203112,TOR,193.0,1,3.0,6.0,7.0,2.0,,13.0,1.0,1.0,,,,,,,,1.0,,1.0,2.0,1.0,5.0,10.0,9.0,,,,,,,4.0,4.0,,2.0,,1.0,,,1.0,,3.0,,,1.0,2.0,3.0,,3.0,,,,,3.0,6.0,1.0,2.0,10.0,4.0,2.0,2.0,,,0.5,,,0.8333333333333334,,,0.8333333333333334,,1.0,0.3333333333333333,,,,,1.0,,1.0,1.0,,,,1.0,1.0,,96.99481865284974,12.166666666666666,17.142857142857142,12.166666666666666,17.142857142857142,0.3333333333333333,1.0,1.0,,,,0.3333333333333333,,,,,,,0.6666666666666666,0.5115500000000001,,,0.25,0.3333333333333333,,0.4,8.3,27.0,0.3333333333333333,1.0,7.0,,,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,0.3333333333333333,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2014,2013-14,True
200752-200779-201571-201946-202361,1610612761,"Rudy Gay, Steve Novak, D.J. Augustin, Tyler Hansbrough, Landry Fields","Gay, Novak, Augustin, Hansbrough, Fields",200752-200779-201571-201946-202361,TOR,136.0,1,2.0,5.0,4.0,,,9.0,,,,,,,1.0,,,1.0,,,1.0,1.0,2.0,2.0,7.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,1.0,,,2.0,,1.0,2.0,1.0,,2.0,,,,,,,,,,,,0.3333333333333333,,,0.5,,,,,,,1.0,0.5,,,,,,1.0,95.29411764705883,17.0,12.75,17.0,9.0,,,,,0.5,,0.5,,,,,,,0.5,0.44855,,,0.3333333333333333,0.5,,,4.8,25.7,,-5.0,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2014,2013-14,True
200752-200779-201571-202685-203082,1610612761,"Rudy Gay, Steve Novak, D.J. Augustin, Jonas Valanciunas, Terrence Ross","Gay, Novak, Augustin, Valanciunas, Ross",200752-200779-201571-202685-203082,TOR,148.0,1,2.0,5.0,4.0,,1.0,9.0,,1.0,,,,,,,,3.0,,,2.0,3.0,,3.0,7.0,,1.0,,,,,,,,,,3.0,1.0,,1.0,,3.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,3.0,,,,,,,,,0.3,,,0.3,,,0.6,0.5,1.0,,,,0.5,,,0.25,1.0,,,,,87.56756756756756,17.2,15.5,16.6,15.5,0.2,,,,,,0.6,,,,,,,0.8,0.44146,0.3445,,,,,,10.6,26.333333333333332,,-4.0,,,,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,0.2,,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612761,2014,2013-14,True
200752-200779-201946-202779-203082,1610612761,"Rudy Gay, Steve Novak, Tyler Hansbrough, Dwight Buycks, Terrence Ross","Gay, Novak, Hansbrough, Buycks, Ross",200752-200779-201946-202779-203082,TOR,338.0,1,6.0,9.0,10.0,,1.0,19.0,4.0,5.0,1.0,1.0,,,1.0,,,1.0,,6.0,9.0,1.0,1.0,13.0,13.0,1.0,1.0,2.0,,,,,,6.0,6.0,2.0,1.0,1.0,3.0,3.0,3.0,6.0,1.0,,2.0,1.0,3.0,1.0,4.0,,,,,3.0,1.0,1.0,,11.0,,,,0.5,0.6,0.6666666666666666,1.0,,0.6,1.0,,0.65,1.0,,0.1,0.1111111111111111,0.2,,,0.5,0.3333333333333333,0.6666666666666666,0.6,0.25,,,,,0.5,80.94674556213018,19.22222222222222,16.5,19.0,15.1,0.5,0.8,1.0,0.75,0.1,,0.1,1.0,1.0,,,,,0.6,0.45348499999999997,0.4771,,0.1,0.1111111111111111,0.15384615384615385,,7.455555555555555,26.2,,,,,2.0,3.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,0.3,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612761,2014,2013-14,True
200752-200779-202685-202933-203082,1610612761,"Rudy Gay, Steve Novak, Jonas Valanciunas, Julyan Stone, Terrence Ross","Gay, Novak, Valanciunas, Stone, Ross",200752-200779-202685-202933-203082,TOR,159.0,1,3.0,4.0,5.0,,3.0,9.0,1.0,7.0,1.0,2.0,,,,,,1.0,,1.0,7.0,1.0,,5.0,4.0,1.0,2.0,5.0,,,,,,,2.0,,1.0,1.0,,1.0,,3.0,4.0,,1.0,1.0,2.0,4.0,6.0,,,,,1.0,,,,,,,,,,0.14285714285714285,0.5,,0.3125,0.8333333333333334,,0.3125,0.8333333333333334,,0.125,0.14285714285714285,0.14285714285714285,,,0.5,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,1.0,1.0,81.50943396226415,21.25,14.8,17.0,14.4,0.875,0.14285714285714285,0.16666666666666666,,,,0.125,0.6666666666666666,0.5,,,,,1.0,0.583625,0.5944333333333334,,,,1.0,,1.7857142857142858,24.1,,1.0,,,,,1.0,1.0,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612761,2014,2013-14,True
200752-201189-201571-201946-203082,1610612761,"Rudy Gay, Aaron Gray, D.J. Augustin, Tyler Hansbrough, Terrence Ross","Gay, Gray, Augustin, Hansbrough, Ross",200752-201189-201571-201946-203082,TOR,13.0,1,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.76923076923076,,13.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612761,2014,2013-14,True
200752-201571-201942-201946-201948,1610612761,"Rudy Gay, D.J. Augustin, DeMar DeRozan, Tyler Hansbrough, Austin Daye","Gay, Augustin, DeRozan, Hansbrough, Daye",200752-201571-201942-201946-201948,TOR,54.0,1,1.0,1.0,2.0,,,3.0,,,,,,,,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,,,0.3333333333333333,,,,,,,80.0,22.0,16.0,22.0,11.5,,,,,,,1.0,,,,,,,1.0,0.60405,,,,,,,,25.3,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2014,2013-14,True
200752-201571-201942-201946-202361,1610612761,"Rudy Gay, D.J. Augustin, DeMar DeRozan, Tyler Hansbrough, Landry Fields","Gay, Augustin, DeRozan, Hansbrough, Fields",200752-201571-201942-201946-202361,TOR,94.0,1,2.0,2.0,3.0,,,5.0,2.0,2.0,,,,,,,,,,2.0,2.0,,2.0,6.0,,,,,,,,,,4.0,,,,,2.0,2.0,2.0,4.0,,,,,,,,,,,,3.0,3.0,2.0,,6.0,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,76.59574468085107,18.0,19.333333333333332,18.0,19.333333333333332,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,0.673,,,0.6666666666666666,0.6666666666666666,,,1.9,,,6.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2014,2013-14,True
200752-201571-201942-202361-202685,1610612761,"Rudy Gay, D.J. Augustin, DeMar DeRozan, Landry Fields, Jonas Valanciunas","Gay, Augustin, DeRozan, Fields, Valanciunas",200752-201571-201942-202361-202685,TOR,92.0,1,2.0,4.0,3.0,,1.0,7.0,3.0,5.0,1.0,1.0,,,,,,,,3.0,5.0,,,6.0,,1.0,1.0,2.0,,,,,,4.0,2.0,2.0,,,2.0,2.0,2.0,4.0,1.0,,2.0,1.0,3.0,1.0,4.0,,,,,,,,,4.0,,,,0.6666666666666666,1.0,0.6,1.0,,0.6,1.0,,0.6,1.0,,,,,,,0.5,0.5,1.0,0.75,0.5,0.5,,,,1.0,109.56521739130434,8.5,19.333333333333332,8.0,18.333333333333332,1.0,0.6,0.6,0.6666666666666666,,,,1.0,1.0,,,,,1.0,0.56744,0.5563,,,,0.3333333333333333,,2.08,,,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2014,2013-14,True
200752-201571-201946-201948-202361,1610612761,"Rudy Gay, D.J. Augustin, Tyler Hansbrough, Austin Daye, Landry Fields","Gay, Augustin, Hansbrough, Daye, Fields",200752-201571-201946-201948-202361,TOR,103.0,1,2.0,2.0,3.0,,1.0,5.0,2.0,2.0,1.0,1.0,,,1.0,,,,,2.0,3.0,,,4.0,4.0,1.0,1.0,2.0,,,,,,,4.0,2.0,,,,,,,1.0,,,1.0,1.0,1.0,2.0,,,,,1.0,2.0,1.0,,2.0,,,,,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.5,1.0,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,,69.90291262135922,16.0,23.666666666666668,16.0,23.666666666666668,0.6666666666666666,1.0,1.0,,0.3333333333333333,,,1.0,1.0,,,,,0.6666666666666666,0.5948,0.6422,,0.25,0.25,0.5,,2.466666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2014,2013-14,True
