EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,GamesPlayed,OffPoss,PenaltyOffPoss,TotalPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,SecondsPlayed,Minutes,PlusMinus,DefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,FoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,LongMidRangeFGM,Arc3FGA,FG3A,NonHeaveArc3FGA,LongMidRangeAssists,DefTwoPtRebounds,DefRebounds,ShootingFouls,Fouls,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Avg3ptShotDistance,FtPoints,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,DefShortMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,OffThreePtRebounds,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,SelfOReb,Offensive Fouls Drawn,SelfORebPct,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Technical Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends,OffShortMidRangeReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,Charge Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,OffCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,ShortMidRangePctBlocked,Defensive 3 Seconds Violations,HeaveAttempts,team_id,year,season,team_vs
201144-201584-2034-2216-2754,1610612763,"Mike Conley, Courtney Lee, Mike Miller, Zach Randolph, Tony Allen","Conley, Lee, Miller, Randolph, Allen",201144-201584-2034-2216-2754,MEM,1,8.0,3.0,15,3.0,0.375,213.0,4.0,-3.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,7.0,10.0,1.0,2.0,,1.0,2.0,1.0,5.0,,1.0,2.0,,7.0,0.5,0.5,0.5,0.5,0.5,,,,0.25,,101.40845070422536,12.0,16.714285714285715,12.0,16.142857142857142,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,1.0,0.7142857142857143,0.46445,,6.5,,2.0,3.0,2.0,,1.0,1.0,,4.0,0.42857142857142855,0.5,0.5,,,,,0.2857142857142857,25.5,,,,,,,,,,1.0,,1.0,1.0,1.0,,2.0,,,1.0,2.0,,,2.0,1.0,,,1.0,2.0,1.0,,,,,1.0,,,,0.5,0.5,1.0,,0.14285714285714285,1.0,1.0,,0.3333333333333333,,0.6666666666666666,0.39853333333333335,,,,,,1.0,1.0,,,,1.0,,,,,3.0,,,,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,0.5,,,,,,,,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201144-201584-2034-2216-2757,1610612763,"Mike Conley, Courtney Lee, Mike Miller, Zach Randolph, Beno Udrih","Conley, Lee, Miller, Randolph, Udrih",201144-201584-2034-2216-2757,MEM,1,,,1,,,,,-2.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201144-201585-201949-2034-2754,1610612763,"Mike Conley, Kosta Koufos, James Johnson, Mike Miller, Tony Allen","Conley, Koufos, Johnson, Miller, Allen",201144-201585-201949-2034-2754,MEM,1,3.0,,7,,,111.0,2.0,,4.0,1.0,,,,1.0,,1.0,2.0,2.0,,,,,,,,1.0,1.0,4.0,2.0,2.0,,,,,0.3333333333333333,,,1.0,0.5,1.0,90.8108108108108,20.0,12.75,18.333333333333332,10.75,,,,,0.5,,0.5,0.4594,,20.1,,1.0,1.0,1.0,,1.0,3.0,,,0.5,0.25,0.5,,,,,0.5,25.8,2.0,2.0,1.0,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201144-201585-2034-2216-2419,1610612763,"Mike Conley, Kosta Koufos, Mike Miller, Zach Randolph, Tayshaun Prince","Conley, Koufos, Miller, Randolph, Prince",201144-201585-2034-2216-2419,MEM,1,2.0,2.0,3,2.0,1.0,39.0,1.0,,1.0,1.0,,,,,,3.0,,,1.0,,1.0,,,,,1.0,1.0,2.0,,,,,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,110.76923076923076,9.5,20.0,8.5,20.0,,,,,,,,0.3688666666666667,0.4032,4.533333333333333,,,,,,1.0,1.0,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.3688666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,0.3333333333333333,,,1610612763,2014,2013-14,True
201144-201585-2034-2419-2754,1610612763,"Mike Conley, Kosta Koufos, Mike Miller, Tayshaun Prince, Tony Allen","Conley, Koufos, Miller, Prince, Allen",201144-201585-2034-2419-2754,MEM,1,1.0,1.0,1,1.0,1.0,16.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,0.5,,,,,,90.0,16.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201144-201949-2034-2216-2754,1610612763,"Mike Conley, James Johnson, Mike Miller, Zach Randolph, Tony Allen","Conley, Johnson, Miller, Randolph, Allen",201144-201949-2034-2216-2754,MEM,1,2.0,,3,,,55.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,1.0,,2.0,,,1.0,1.0,1.0,,,,,,78.54545454545455,17.0,21.0,17.0,21.0,,,,,1.0,,,0.3549,,16.6,1.0,,,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201144-2034-2216-2419-2757,1610612763,"Mike Conley, Mike Miller, Zach Randolph, Tayshaun Prince, Beno Udrih","Conley, Miller, Randolph, Prince, Udrih",201144-2034-2216-2419-2757,MEM,1,1.0,1.0,2,1.0,1.0,34.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,84.70588235294117,3.0,31.0,3.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201144-2034-2216-2754-2757,1610612763,"Mike Conley, Mike Miller, Zach Randolph, Tony Allen, Beno Udrih","Conley, Miller, Randolph, Allen, Udrih",201144-2034-2216-2754-2757,MEM,1,1.0,,2,,,24.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,120.0,21.0,3.0,21.0,3.0,,,,,,,,0.4143,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201188-201584-202334-2034-2757,1610612763,"Marc Gasol, Courtney Lee, Ed Davis, Mike Miller, Beno Udrih","Gasol, Lee, Davis, Miller, Udrih",201188-201584-202334-2034-2757,MEM,1,1.0,,3,,,59.0,1.0,-2.0,2.0,,,2.0,,,,2.0,,2.0,,,1.0,,,,,1.0,1.0,2.0,,,,,,,,0.5,0.5,0.5,0.5,,73.22033898305085,25.0,17.0,25.0,16.5,1.0,,,,,,1.0,0.5538,,2.05,,,,,,1.0,1.0,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201188-201584-202334-2754-2757,1610612763,"Marc Gasol, Courtney Lee, Ed Davis, Tony Allen, Beno Udrih","Gasol, Lee, Davis, Allen, Udrih",201188-201584-202334-2754-2757,MEM,2,3.0,2.0,6,2.0,0.6666666666666666,92.0,2.0,-1.0,3.0,,,,,1.0,,2.0,2.0,3.0,,,,,,,,,,1.0,1.0,2.0,,,,,0.3333333333333333,,,,,,93.91304347826086,15.333333333333334,15.333333333333334,15.333333333333334,12.666666666666666,,,,,0.5,,,0.37785,,13.85,,,,,,1.0,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.5,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,2.0,,,,1.0,,,,,1.0,,2.0,2.0,,,,,,,,,,,2.0,,,,0.5,,,,,0.5,,,,,,,0.3516,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201188-201584-202720-2419-2757,1610612763,"Marc Gasol, Courtney Lee, Jon Leuer, Tayshaun Prince, Beno Udrih","Gasol, Lee, Leuer, Prince, Udrih",201188-201584-202720-2419-2757,MEM,1,7.0,,14,,,236.0,4.0,2.0,7.0,1.0,2.0,3.0,2.0,,3.0,5.0,8.0,6.0,2.0,2.0,,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.0,6.0,0.3333333333333333,0.5,0.6,0.5,0.5714285714285714,,,1.0,0.6666666666666666,,85.42372881355932,17.571428571428573,16.142857142857142,17.142857142857142,16.142857142857142,0.5,0.6666666666666666,0.6666666666666666,0.5,,1.0,0.6666666666666666,0.5268499999999999,0.5955,3.3,,1.0,1.0,1.0,,1.0,4.0,1.0,4.0,0.16666666666666666,1.0,1.0,1.0,,,,0.16666666666666666,25.4,2.0,2.0,1.0,,,,,0.14285714285714285,0.16666666666666666,2.0,,,1.0,2.0,,,,,,,,,4.0,,,,1.0,2.0,,,,,,,,,,,,,,0.3333333333333333,0.5,0.5,,,,,,,1.0,,0.3333333333333333,1.0,,,,,,,1.0,,2.0,,,,2.0,,,,,,,2.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,0.5,0.5,0.5,0.5,1.0,,1.0,1.0,1.0,,,,,,,,,,0.5,,,,,0.25,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201188-201584-2034-2754-2757,1610612763,"Marc Gasol, Courtney Lee, Mike Miller, Tony Allen, Beno Udrih","Gasol, Lee, Miller, Allen, Udrih",201188-201584-2034-2754-2757,MEM,4,26.0,6.0,52,6.0,0.23076923076923078,901.0,15.0,-3.0,26.0,2.0,3.0,4.0,,3.0,5.0,13.0,32.0,35.0,,6.0,,3.0,7.0,1.0,18.0,2.0,2.0,10.0,5.0,32.0,0.6,0.6,0.38461538461538464,0.5952380952380952,0.6666666666666666,,,0.25,0.18181818181818182,,83.10765815760266,13.653846153846153,21.0,13.038461538461538,19.46153846153846,0.19047619047619047,0.75,0.75,0.3333333333333333,0.14285714285714285,,0.5714285714285714,0.4953261904761905,0.51675,8.876923076923077,1.0,7.0,8.0,7.0,1.0,4.0,8.0,4.0,11.0,0.38095238095238093,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,24.85,7.0,7.0,2.0,,,,0.5,0.125,0.13333333333333333,3.0,1.0,1.0,1.0,6.0,1.0,3.0,1.0,1.0,1.0,3.0,,8.0,4.0,,1.0,1.0,2.0,2.0,,,,,8.0,1.0,1.0,1.0,1.0,,,0.5,,0.2857142857142857,0.16666666666666666,0.16666666666666666,1.0,0.25,1.0,0.75,0.5132375,0.25,2.0,,0.18181818181818182,,,1.0,,5.0,2.0,5.0,,,,2.0,12.0,3.0,,5.0,4.0,4.0,,1.0,,2.0,2.0,,,,,1.0,,,,1.0,1.0,,,0.8,0.625,0.6666666666666666,0.625,,,,,1.0,,1.0,,,1.0,1.0,0.047619047619047616,,,,0.7142857142857143,0.7142857142857143,0.8,,,0.6666666666666666,0.7142857142857143,0.1111111111111111,,,,1.0,,,,,0.4,,,,1.0,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201188-201584-2216-2754-2757,1610612763,"Marc Gasol, Courtney Lee, Zach Randolph, Tony Allen, Beno Udrih","Gasol, Lee, Randolph, Allen, Udrih",201188-201584-2216-2754-2757,MEM,2,4.0,,9,,,180.0,3.0,3.0,5.0,,,,,1.0,,1.0,6.0,3.0,,,,,2.0,,6.0,,,3.0,2.0,6.0,,,,0.75,0.75,,,,,,72.0,18.0,21.6,18.0,20.8,,,,,0.25,,0.75,0.4979625,,20.5,,1.0,3.0,1.0,,1.0,3.0,1.0,1.0,0.75,0.25,0.5,,,,,0.25,23.8,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,2.0,,1.0,,2.0,,,,,6.0,,,1.0,2.0,1.0,1.0,,,2.0,,,,,,,,,,1.0,,,,1.0,0.6666666666666666,,0.6666666666666666,,,,,,,1.0,,1.0,1.0,,0.5,0.5,0.5,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201188-201585-2034-2754-2757,1610612763,"Marc Gasol, Kosta Koufos, Mike Miller, Tony Allen, Beno Udrih","Gasol, Koufos, Miller, Allen, Udrih",201188-201585-2034-2754-2757,MEM,2,8.0,,15,,,243.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,9.0,8.0,1.0,4.0,,2.0,2.0,2.0,4.0,,1.0,3.0,2.0,7.0,0.6666666666666666,0.6666666666666666,0.75,0.5,0.6428571428571429,,,,0.3333333333333333,,88.88888888888889,13.75,19.0,12.875,19.0,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,1.0,0.6666666666666666,0.48756666666666665,,6.5,1.0,2.0,2.0,2.0,,,2.0,1.0,2.0,0.3333333333333333,,1.0,,1.0,1.0,,0.3333333333333333,25.8,3.0,3.0,,,,,,0.14285714285714285,,,,,,1.0,,,,,,,,,2.0,1.0,1.0,,,1.0,,,,,,,,,,0.5,0.5,,,0.16666666666666666,,,,,,,,,,,,1.0,,,,,,,1.0,,2.0,,,,,,,,,,,2.0,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,0.3333333333333333,0.2222222222222222,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201188-201949-2034-2754-2757,1610612763,"Marc Gasol, James Johnson, Mike Miller, Tony Allen, Beno Udrih","Gasol, Johnson, Miller, Allen, Udrih",201188-201949-2034-2754-2757,MEM,1,10.0,4.0,20,4.0,0.4,270.0,4.0,-1.0,10.0,,2.0,2.0,,,3.0,6.0,9.0,10.0,,4.0,,2.0,2.0,2.0,4.0,,,3.0,2.0,9.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5625,,,,,,106.66666666666667,14.1,12.9,14.1,12.9,0.3333333333333333,1.0,1.0,1.0,,,0.3333333333333333,0.52405,,8.683333333333334,,,,,,3.0,3.0,2.0,3.0,,1.0,1.0,,,,,,,3.0,4.0,2.0,2.0,1.0,2.0,1.0,0.25,0.25,3.0,,,1.0,4.0,,,,1.0,2.0,,3.0,5.0,2.0,,2.0,1.0,1.0,2.0,,,,2.0,5.0,,0.5,0.5,0.625,,,1.0,1.0,0.6666666666666666,0.25,0.25,,,,,0.37715,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201188-201949-2216-2754-2757,1610612763,"Marc Gasol, James Johnson, Zach Randolph, Tony Allen, Beno Udrih","Gasol, Johnson, Randolph, Allen, Udrih",201188-201949-2216-2754-2757,MEM,2,3.0,3.0,6,3.0,1.0,92.0,2.0,-1.0,3.0,,,,,1.0,2.0,2.0,4.0,5.0,,2.0,,1.0,1.0,,2.0,,,1.0,,4.0,0.5,0.5,1.0,0.5,0.5,,,,,,93.91304347826086,18.666666666666668,12.0,18.666666666666668,12.0,,,,,0.25,,0.5,0.4352666666666667,,13.9,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,38.45,,,,,,,,,,1.0,,,1.0,1.0,,2.0,,2.0,2.0,2.0,,4.0,2.0,,,,,,,,,,4.0,,1.0,0.5,0.5,,,,,0.25,1.0,1.0,,,,0.5,0.4352666666666667,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1610612763,2014,2013-14,True
201188-202334-2034-2754-2757,1610612763,"Marc Gasol, Ed Davis, Mike Miller, Tony Allen, Beno Udrih","Gasol, Davis, Miller, Allen, Udrih",201188-202334-2034-2754-2757,MEM,2,14.0,3.0,27,3.0,0.21428571428571427,348.0,6.0,3.0,13.0,2.0,1.0,2.0,,1.0,3.0,6.0,11.0,8.0,,,,,1.0,,3.0,1.0,2.0,6.0,4.0,11.0,,,0.5,0.5,0.55,,,0.3333333333333333,0.5,1.0,111.72413793103449,13.357142857142858,12.384615384615385,12.214285714285714,12.384615384615385,0.2222222222222222,0.5,0.5,,0.1111111111111111,,0.5555555555555556,0.4768111111111111,,6.1000000000000005,,2.0,3.0,2.0,,4.0,4.0,,4.0,0.3333333333333333,1.0,1.0,1.0,,,,0.2222222222222222,24.433333333333334,2.0,3.0,2.0,,,,1.0,0.2,0.2857142857142857,5.0,,,2.0,3.0,,1.0,,1.0,1.0,1.0,,2.0,6.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,,,2.0,2.0,1.0,0.5,0.5,1.0,1.0,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,0.5,0.376675,0.18181818181818182,,1.0,,,1.0,1.0,,,,1.0,,,,,3.0,,,,1.0,,1.0,,,,,2.0,4.0,,3.0,1.0,1.0,2.0,,1.0,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,0.8,,,,,,,,0.1111111111111111,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201188-202720-2419-2754-2757,1610612763,"Marc Gasol, Jon Leuer, Tayshaun Prince, Tony Allen, Beno Udrih","Gasol, Leuer, Prince, Allen, Udrih",201188-202720-2419-2754-2757,MEM,1,3.0,,5,,,115.0,2.0,-1.0,2.0,,,,,2.0,1.0,3.0,2.0,3.0,,,,,,,,,,,1.0,2.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,62.608695652173914,22.666666666666668,23.5,22.666666666666668,23.5,,,,,0.6666666666666666,,,0.3761333333333334,,13.733333333333334,1.0,,,,,,,,1.0,,,,,0.5,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201188-2034-2216-2419-2757,1610612763,"Marc Gasol, Mike Miller, Zach Randolph, Tayshaun Prince, Beno Udrih","Gasol, Miller, Randolph, Prince, Udrih",201188-2034-2216-2419-2757,MEM,1,7.0,,13,,,236.0,4.0,-2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,6.0,1.0,,,,,,,1.0,1.0,3.0,,2.0,,,0.5,0.4,0.4,,,0.5,0.3333333333333333,1.0,79.3220338983051,14.428571428571429,22.5,14.142857142857142,17.666666666666668,0.4,1.0,1.0,,0.2,1.0,0.6,0.48932000000000003,0.4589,8.35,,1.0,1.0,1.0,,2.0,2.0,1.0,1.0,0.2,0.4,0.4,0.3333333333333333,,,,0.2,25.9,,,,1.0,,1.0,0.5,,,,,,,1.0,,,,,,,,,4.0,,,,,3.0,,,,,,,,,,,,,,0.2,,,,,,,,,,,,1.0,,,,,,,1.0,,2.0,,,,2.0,,,,,,,,,,3.0,,1.0,,2.0,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201188-2034-2216-2754-2757,1610612763,"Marc Gasol, Mike Miller, Zach Randolph, Tony Allen, Beno Udrih","Gasol, Miller, Randolph, Allen, Udrih",201188-2034-2216-2754-2757,MEM,1,6.0,3.0,11,3.0,0.5,159.0,3.0,5.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,8.0,3.0,1.0,4.0,,2.0,2.0,1.0,4.0,1.0,1.0,5.0,2.0,8.0,1.0,1.0,0.5,0.4,0.5714285714285714,,,0.5,0.3333333333333333,1.0,99.62264150943396,10.666666666666666,19.0,10.333333333333334,16.6,0.4,0.5,0.5,1.0,0.4,1.0,0.6,0.55156,0.5911,9.075,1.0,1.0,1.0,1.0,1.0,3.0,4.0,,2.0,0.2,0.75,0.8,1.0,0.5,0.5,1.0,0.2,24.9,4.0,4.0,1.0,2.0,2.0,2.0,,0.16666666666666666,0.2,1.0,,,,,,,,1.0,1.0,,4.0,6.0,,,,,,,,,1.0,1.0,6.0,1.0,1.0,1.0,1.0,,,0.5,0.5,,,,,,,,0.4126,0.75,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
