EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,PtsPutbacks,2pt And 1 Free Throw Trips,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,Offensive Fouls,SecondChanceFg3Pct,OffFTReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Blocked3s,BlockedArc3,BlockedLongMidRange,Fg3aBlocked,DefensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
1712-1913-2217-2240-2413,1610612764,"Antawn Jamison, Michael Ruffin, Brendan Haywood, Gilbert Arenas, Juan Dixon","Jamison, Ruffin, Haywood, Arenas, Dixon",1712-1913-2217-2240-2413,WAS,323.0,3,5.0,2.0,9.0,8.0,1.0,2.0,2.0,17.0,1.0,1.0,1.0,1.0,,,3.0,3.0,1.0,3.0,,,,,,1.0,2.0,,,5.0,7.0,1.0,2.0,,13.0,11.0,2.0,2.0,,,4.0,1.0,1.0,,,,2.0,2.0,8.0,3.0,,2.0,1.0,,1.0,1.0,2.0,1.0,,,5.0,,2.0,2.0,,2.0,2.0,4.0,,,,,1.0,1.0,1.0,,,,2.0,,2.0,3.0,,,,,,,,,,,,9.0,2.0,1.0,,0.2,0.25,1.0,0.5,,0.5,0.7142857142857143,1.0,1.0,0.7222222222222222,1.0,1.0,0.7222222222222222,1.0,1.0,0.2222222222222222,,,0.5,,0.6666666666666666,1.0,,0.6666666666666666,0.6666666666666666,,,1.0,,,,,0.6666666666666666,,75.78947368421052,,17.11111111111111,21.125,16.444444444444443,20.5,0.1111111111111111,1.0,1.0,,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,0.2222222222222222,0.5,0.5,1.0,0.5,1.0,,,,,,,,,0.3333333333333333,0.5,0.4572166666666667,0.5644,0.3285,,,0.3076923076923077,0.15384615384615385,10.771428571428572,25.75,0.1111111111111111,,,,2.0,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612764,2005,2004-05,True
1712-1913-2217-2413-2581,1610612764,"Antawn Jamison, Michael Ruffin, Brendan Haywood, Juan Dixon, Steve Blake","Jamison, Ruffin, Haywood, Dixon, Blake",1712-1913-2217-2413-2581,WAS,112.0,1,2.0,-1.0,3.0,4.0,,,,7.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,1.0,3.0,,,,2.0,3.0,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,1.0,2.0,,,2.0,,2.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,90.0,,16.666666666666668,15.5,16.666666666666668,15.5,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.4613,,,,,,,10.799999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612764,2005,2004-05,True
1712-1913-2240-2413-324,1610612764,"Antawn Jamison, Michael Ruffin, Gilbert Arenas, Juan Dixon, Anthony Peeler","Jamison, Ruffin, Arenas, Dixon, Peeler",1712-1913-2240-2413-324,WAS,93.0,2,2.0,5.0,5.0,4.0,5.0,4.0,,9.0,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,2.0,,,,,,1.0,1.0,1.0,1.0,2.0,7.0,,2.0,3.0,,1.0,1.0,,,1.0,1.0,1.0,,,3.0,,,1.0,,3.0,,3.0,,,,,,,,,,,,,,,,4.0,,,2.0,,,,,,,7.0,7.0,5.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.25,,1.25,0.875,,0.875,0.5,,,,,1.0,,,0.75,,,,,,,,,1.0,,139.3548387096774,,7.8,13.5,7.8,12.5,,,,,0.5,1.0,1.0,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,0.5,1.0,0.5,1.0,0.486325,,0.486325,,,,1.0,5.9,26.6,1.0,2.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2005,2004-05,True
1712-1913-2407-2413-2581,1610612764,"Antawn Jamison, Michael Ruffin, Jared Jeffries, Juan Dixon, Steve Blake","Jamison, Ruffin, Jeffries, Dixon, Blake",1712-1913-2407-2413-2581,WAS,55.0,1,1.0,,2.0,2.0,,2.0,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,104.72727272727273,,12.5,15.0,12.5,15.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.4579,,,,,,,3.6,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2005,2004-05,True
1712-2041-2198-2240-2413,1610612764,"Antawn Jamison, Etan Thomas, Kwame Brown, Gilbert Arenas, Juan Dixon","Jamison, Thomas, Brown, Arenas, Dixon",1712-2041-2198-2240-2413,WAS,495.0,2,8.0,7.0,19.0,20.0,15.0,15.0,3.0,39.0,4.0,6.0,2.0,2.0,3.0,4.0,,1.0,3.0,5.0,1.0,1.0,,1.0,1.0,1.0,3.0,,2.0,7.0,12.0,2.0,4.0,4.0,24.0,17.0,2.0,2.0,1.0,,7.0,5.0,8.0,1.0,3.0,4.0,17.0,4.0,10.0,6.0,,3.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,10.0,,3.0,3.0,,9.0,3.0,12.0,,1.0,,1.0,,,3.0,1.0,,,3.0,3.0,2.0,8.0,,4.0,,1.0,1.0,,,,,,,17.0,17.0,15.0,4.0,0.2857142857142857,0.3333333333333333,1.0,0.5,0.3333333333333333,0.5,0.5833333333333334,1.0,0.625,0.625,1.1666666666666667,0.5909090909090909,0.6666666666666666,1.1666666666666667,0.6538461538461539,0.25,0.08333333333333333,0.16666666666666666,,,1.0,0.6,,0.9,0.42857142857142855,0.5,,1.0,,,,1.0,1.0,,113.45454545454545,,10.0,15.25,9.31578947368421,15.05,0.375,0.6666666666666666,0.8,0.25,0.0625,,,0.3125,0.6,0.6,0.0625,1.0,1.0,1.0,0.1875,0.3333333333333333,0.5,1.0,0.6666666666666666,1.0,,,0.36363636363636365,0.75,0.09090909090909091,1.0,0.18181818181818182,,0.625,0.3333333333333333,0.454196875,0.45258333333333334,0.4354909090909091,0.058823529411764705,0.07692307692307693,0.2916666666666667,0.7083333333333334,9.341666666666667,25.375,0.7894736842105263,6.0,0.8571428571428571,0.8333333333333334,2.0,,1.0,1.0,1.0,,1.0,,,2.0,1.0,,1.0,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,1.0,,,0.25,,,0.3333333333333333,,,,1610612764,2005,2004-05,True
1712-2041-2240-2407-2413,1610612764,"Antawn Jamison, Etan Thomas, Gilbert Arenas, Jared Jeffries, Juan Dixon","Jamison, Thomas, Arenas, Jeffries, Dixon",1712-2041-2240-2407-2413,WAS,262.0,3,4.0,4.0,7.0,8.0,6.0,5.0,3.0,15.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,,,2.0,,,,,5.0,5.0,,2.0,3.0,13.0,9.0,1.0,1.0,,2.0,4.0,4.0,4.0,,2.0,3.0,11.0,8.0,2.0,,,,,,4.0,,4.0,,,2.0,8.0,2.0,,2.0,,2.0,3.0,5.0,,,,,,,,,,,,,2.0,3.0,1.0,7.0,,4.0,,1.0,1.0,,1.0,1.0,,9.0,11.0,6.0,,0.8,0.8,,,,,1.0,1.0,1.0,0.7142857142857143,1.0,0.6666666666666666,0.65,0.6666666666666666,0.6111111111111112,0.2857142857142857,,,,,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,,82.44274809160306,1.0,16.714285714285715,18.125,12.0,18.125,0.42857142857142855,1.0,1.0,0.6666666666666666,0.14285714285714285,1.0,1.0,0.14285714285714285,1.0,1.0,0.2857142857142857,,,,,,,,1.0,1.0,1.0,,0.3333333333333333,1.0,0.3333333333333333,,,,0.7142857142857143,,0.6106785714285714,0.776,0.5890083333333334,0.4,0.5,0.3076923076923077,0.8461538461538461,5.9,23.65,0.8571428571428571,,,,,1.0,,,,1.0,1.0,1.0,,,,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612764,2005,2004-05,True
1712-2041-2240-2413-324,1610612764,"Antawn Jamison, Etan Thomas, Gilbert Arenas, Juan Dixon, Anthony Peeler","Jamison, Thomas, Arenas, Dixon, Peeler",1712-2041-2240-2413-324,WAS,332.0,1,6.0,-6.0,11.0,12.0,8.0,12.0,2.0,23.0,,,,,,,,3.0,1.0,2.0,,,,,,,4.0,,3.0,1.0,5.0,,4.0,3.0,5.0,11.0,,,1.0,2.0,2.0,1.0,2.0,,3.0,1.0,3.0,2.0,,,,4.0,,1.0,1.0,,1.0,,,,2.0,,2.0,2.0,,3.0,2.0,5.0,,3.0,1.0,2.0,1.0,1.0,1.0,,,,2.0,2.0,,2.0,,4.0,,2.0,,,,,,,,3.0,3.0,8.0,1.0,1.0,1.0,,,,,0.2,,0.5,0.1111111111111111,,0.2,0.22727272727272727,0.5,0.25,0.4444444444444444,0.2,,0.5,,0.6666666666666666,0.5,,0.75,0.25,,0.3333333333333333,1.0,,,1.0,,0.5,,99.75903614457832,,13.727272727272727,15.083333333333334,13.0,15.0,,,,,0.3333333333333333,,,0.2222222222222222,0.5,0.5,,,,,0.4444444444444444,,,,,,,,,,,,0.6,,0.4444444444444444,,0.49695555555555554,0.65475,0.52749,0.18181818181818182,0.2857142857142857,0.4,0.6,11.559999999999999,25.45,0.7272727272727273,1.0,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,,1610612764,2005,2004-05,True
1712-2198-2217-2240-2413,1610612764,"Antawn Jamison, Kwame Brown, Brendan Haywood, Gilbert Arenas, Juan Dixon","Jamison, Brown, Haywood, Arenas, Dixon",1712-2198-2217-2240-2413,WAS,67.0,1,1.0,3.0,2.0,2.0,,,,4.0,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,1.0,2.0,,3.0,,,,,,,,,,,,,,,3.0,,1.0,1.0,,,1.0,1.0,1.0,,,3.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,3.0,,,,,,1.0,0.5,,0.5,,,,0.75,,,0.75,,,1.0,,,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,0.5,,85.97014925373134,,14.5,19.0,14.5,14.5,,,,,,,,,,,0.5,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,0.533175,,,,,,,,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612764,2005,2004-05,True
1712-2217-2240-2407-2413,1610612764,"Antawn Jamison, Brendan Haywood, Gilbert Arenas, Jared Jeffries, Juan Dixon","Jamison, Haywood, Arenas, Jeffries, Dixon",1712-2217-2240-2407-2413,WAS,937.0,5,16.0,1.0,29.0,29.0,9.0,10.0,4.0,58.0,4.0,9.0,1.0,3.0,2.0,4.0,1.0,4.0,1.0,5.0,1.0,3.0,,,1.0,1.0,7.0,,3.0,6.0,18.0,2.0,10.0,13.0,31.0,30.0,2.0,4.0,1.0,1.0,5.0,4.0,8.0,,4.0,3.0,11.0,4.0,8.0,6.0,,7.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,10.0,1.0,6.0,5.0,,7.0,7.0,14.0,1.0,3.0,2.0,1.0,,,2.0,,,,2.0,,3.0,9.0,2.0,17.0,1.0,9.0,,4.0,2.0,2.0,4.0,2.0,,26.0,11.0,9.0,1.0,0.3333333333333333,0.4,1.0,0.2,,0.2,0.3333333333333333,0.5,0.5,0.32142857142857145,0.4,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.38461538461538464,0.35714285714285715,0.1111111111111111,,,,0.5,0.5,0.14285714285714285,0.5384615384615384,0.3684210526315789,0.8,0.6666666666666666,,,0.5,0.2,0.6666666666666666,1.0,0.0625,89.13553895410885,0.5,16.20689655172414,16.103448275862068,15.275862068965518,15.344827586206897,0.32142857142857145,0.4444444444444444,0.4444444444444444,0.25,0.14285714285714285,0.25,0.5,0.17857142857142858,0.2,0.2,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.25,0.14285714285714285,0.16666666666666666,1.0,0.6,0.3333333333333333,,,0.3333333333333333,0.5,0.08333333333333333,,0.25,,0.6785714285714286,0.14285714285714285,0.5198553571428571,0.50121,0.5286583333333333,0.2571428571428571,0.36,0.16129032258064516,0.3548387096774194,7.122222222222222,24.91,0.3103448275862069,2.0,0.6666666666666666,0.6666666666666666,2.0,2.0,,1.0,,,1.0,,,1.0,,,,,1.0,0.2,,,,,,,,,,,1.0,,,0.1,0.5,,0.14285714285714285,,,,1610612764,2005,2004-05,True
1712-2217-2407-2413-2581,1610612764,"Antawn Jamison, Brendan Haywood, Jared Jeffries, Juan Dixon, Steve Blake","Jamison, Haywood, Jeffries, Dixon, Blake",1712-2217-2407-2413-2581,WAS,24.0,1,,3.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,3.0,,1.0,1.0,,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,1.0,,1.0,,,,1.5,,,1.5,,,1.0,,,,,,,,,,,,,,,,,,,120.0,,11.0,13.0,11.0,13.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,0.42825,,,,,,,,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2005,2004-05,True
1716-1913-2041-2217-2413,1610612764,"Larry Hughes, Michael Ruffin, Etan Thomas, Brendan Haywood, Juan Dixon","Hughes, Ruffin, Thomas, Haywood, Dixon",1716-1913-2041-2217-2413,WAS,108.0,1,2.0,2.0,4.0,3.0,,3.0,,7.0,,,,,,,,,,1.0,1.0,1.0,,,,,2.0,,,,1.0,1.0,3.0,,3.0,1.0,,,,,,,,,,,,,,3.0,,2.0,,,,1.0,1.0,,1.0,,3.0,,,1.0,,2.0,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,3.0,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,0.375,,,0.375,,,0.75,,,,,0.5,,,0.6666666666666666,,,,,,,,,1.0,,93.33333333333333,,12.75,19.0,12.75,17.333333333333332,,,,,,,,0.25,,,0.25,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,0.75,,0.4456625,,,,,,,20.7,25.866666666666664,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2005,2004-05,True
1716-1913-2041-2240-2413,1610612764,"Larry Hughes, Michael Ruffin, Etan Thomas, Gilbert Arenas, Juan Dixon","Hughes, Ruffin, Thomas, Arenas, Dixon",1716-1913-2041-2240-2413,WAS,1216.0,6,20.0,7.0,34.0,36.0,22.0,14.0,7.0,70.0,5.0,10.0,3.0,5.0,2.0,7.0,,4.0,1.0,4.0,1.0,3.0,1.0,,1.0,3.0,7.0,1.0,3.0,6.0,18.0,4.0,10.0,15.0,39.0,32.0,3.0,5.0,2.0,,9.0,3.0,12.0,1.0,4.0,10.0,19.0,2.0,10.0,12.0,,6.0,3.0,2.0,1.0,4.0,5.0,3.0,1.0,1.0,14.0,2.0,5.0,12.0,2.0,18.0,8.0,26.0,3.0,3.0,2.0,1.0,1.0,,5.0,,1.0,,6.0,5.0,4.0,11.0,1.0,20.0,,6.0,5.0,3.0,3.0,,3.0,,,30.0,19.0,22.0,2.0,0.16666666666666666,0.25,1.0,0.4,0.25,0.4444444444444444,0.3333333333333333,0.6,0.25,0.42857142857142855,0.6428571428571429,0.28125,0.527027027027027,0.6428571428571429,0.41304347826086957,0.35714285714285715,0.1111111111111111,0.2,0.16666666666666666,1.0,0.5714285714285714,0.45454545454545453,0.4,0.5714285714285714,0.4375,0.6,0.5,,0.3333333333333333,0.5,0.3333333333333333,0.5,0.7272727272727273,0.23076923076923078,82.89473684210526,,16.205882352941178,18.47222222222222,15.058823529411764,16.88888888888889,0.35714285714285715,0.5,0.625,0.2,0.14285714285714285,,,0.14285714285714285,0.25,0.25,0.10714285714285714,0.3333333333333333,0.5,1.0,0.25,0.42857142857142855,0.42857142857142855,1.0,0.7142857142857143,0.6,,0.14285714285714285,0.4375,0.2857142857142857,0.0625,,0.1875,0.3333333333333333,0.7142857142857143,0.5,0.48181666666666667,0.48843333333333333,0.45061,0.1875,0.2727272727272727,0.23076923076923078,0.48717948717948717,7.26111111111111,26.77,0.6470588235294118,4.0,0.5714285714285714,0.6,4.0,2.0,1.0,1.0,1.0,,,1.0,1.0,2.0,0.5,0.3333333333333333,0.5,,,0.14285714285714285,1.0,1.0,1.0,1.0,,,,,,,1.0,,,0.1,,0.3333333333333333,,,,,1610612764,2005,2004-05,True
1716-1913-2041-2413-324,1610612764,"Larry Hughes, Michael Ruffin, Etan Thomas, Juan Dixon, Anthony Peeler","Hughes, Ruffin, Thomas, Dixon, Peeler",1716-1913-2041-2413-324,WAS,139.0,1,2.0,3.0,3.0,3.0,,,,6.0,2.0,3.0,,,,,,,,,,,,,,,,,,2.0,3.0,,,1.0,5.0,2.0,,,,,,,,,,,,2.0,2.0,,,,,1.0,1.0,,1.0,,,1.0,2.0,,,1.0,,2.0,,2.0,,,,,,,,,,,,,1.0,2.0,,3.0,,2.0,,1.0,,,1.0,1.0,,5.0,,,,0.5,0.5,,,,,0.6666666666666666,,,0.6666666666666666,,,0.625,,,,0.3333333333333333,0.3333333333333333,,,0.5,,,0.6666666666666666,,,,,,,,,0.5,,62.15827338129496,1.0,19.0,27.333333333333332,19.0,17.666666666666668,1.0,0.6666666666666666,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5676,,,0.5,0.5,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612764,2005,2004-05,True
1716-1913-2217-2240-2407,1610612764,"Larry Hughes, Michael Ruffin, Brendan Haywood, Gilbert Arenas, Jared Jeffries","Hughes, Ruffin, Haywood, Arenas, Jeffries",1716-1913-2217-2240-2407,WAS,150.0,2,2.0,2.0,5.0,4.0,1.0,4.0,,9.0,,,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,1.0,2.0,1.0,1.0,3.0,8.0,6.0,,,,,,,,,,2.0,2.0,,2.0,3.0,,,,,,1.0,1.0,,1.0,,3.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,4.0,,2.0,,1.0,,1.0,1.0,,,8.0,2.0,1.0,,,,1.0,1.0,,1.0,0.5,,,0.8333333333333334,,,0.8,,1.0,0.3333333333333333,,,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,0.5,,,86.4,,14.2,19.75,14.2,18.5,,,,,,,,0.6666666666666666,0.5,0.5,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,0.3333333333333333,,0.4577333333333333,,,0.4,0.5,,0.25,17.8,24.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2005,2004-05,True
1716-1913-2217-2240-2413,1610612764,"Larry Hughes, Michael Ruffin, Brendan Haywood, Gilbert Arenas, Juan Dixon","Hughes, Ruffin, Haywood, Arenas, Dixon",1716-1913-2217-2240-2413,WAS,821.0,4,14.0,4.0,27.0,24.0,12.0,9.0,3.0,51.0,2.0,4.0,1.0,1.0,,,1.0,3.0,2.0,8.0,1.0,2.0,,,,3.0,5.0,2.0,2.0,5.0,15.0,4.0,7.0,5.0,27.0,23.0,1.0,2.0,1.0,,2.0,1.0,6.0,2.0,2.0,5.0,13.0,6.0,4.0,12.0,,5.0,3.0,,3.0,4.0,7.0,3.0,1.0,,18.0,1.0,2.0,5.0,,7.0,3.0,10.0,,3.0,1.0,2.0,3.0,1.0,2.0,,2.0,,5.0,2.0,2.0,12.0,1.0,6.0,,2.0,1.0,1.0,,1.0,1.0,,,25.0,13.0,12.0,3.0,0.6,0.75,1.0,0.5714285714285714,1.0,0.5714285714285714,0.3333333333333333,0.5,0.16666666666666666,0.5,0.3333333333333333,0.5,0.54,0.3333333333333333,0.5909090909090909,0.3181818181818182,,,0.6,,0.5555555555555556,0.2,0.3333333333333333,0.5384615384615384,0.23076923076923078,0.5,,0.16666666666666666,,1.0,1.0,,0.75,,89.45188794153471,,14.962962962962964,17.375,14.296296296296296,15.958333333333334,0.18181818181818182,0.5,0.5,,0.13636363636363635,0.3333333333333333,0.3333333333333333,0.36363636363636365,0.25,0.25,0.09090909090909091,0.5,0.5,1.0,0.22727272727272727,0.6,0.6,1.0,0.3333333333333333,1.0,,,,,,,0.25,1.0,0.5,0.6,0.46861363636363634,0.49815,0.41656875,0.08333333333333333,0.11764705882352941,0.07407407407407407,0.48148148148148145,11.426666666666668,25.014285714285712,0.4444444444444444,2.0,0.5,0.6666666666666666,2.0,,,1.0,,1.0,2.0,,1.0,1.0,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1610612764,2005,2004-05,True
1716-1913-2217-2240-324,1610612764,"Larry Hughes, Michael Ruffin, Brendan Haywood, Gilbert Arenas, Anthony Peeler","Hughes, Ruffin, Haywood, Arenas, Peeler",1716-1913-2217-2240-324,WAS,79.0,1,1.0,,1.0,2.0,1.0,,,3.0,,,,,,,,,1.0,2.0,,,,,,,,,,1.0,2.0,,,,2.0,2.0,,,,,,1.0,2.0,,,,2.0,,2.0,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,0.5,,,,0.5,1.0,,0.5,1.0,,,1.0,,,,,0.5,,54.68354430379747,,33.0,23.0,33.0,22.0,,,,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,0.3803,,0.3803,,,,1.0,16.55,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,1610612764,2005,2004-05,True
