EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,AtRimAssists,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Fouls,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PtsUnassisted3s,DefThreePtRebounds,FTDefRebounds,LostBallSteals,ShootingFouls,DefFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,FTOffRebounds,LostBallTurnovers,PenaltyFg3Pct,OffFTReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,Fg2aBlocked,ShortMidRangeAssists,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,BlocksRecoveredPct,ShortMidRangePctAssisted,PenaltyCorner3FGA,BadPassOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,PenaltyCorner3Frequency,PenaltyCorner3FGM,SecondChanceTurnovers,PenaltyCorner3Accuracy,BlockedShortMidRange,3SecondViolations,ShortMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffThreePtRebounds,Offensive Fouls,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,StepOutOfBoundsTurnovers,Technical Free Throw Trips,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg3Pct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,BlockedLongMidRange,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Clear Path Fouls,team_id,year,season,team_vs
1717-1891-2605-2734-714,1610612742,"Dirk Nowitzki, Jason Terry, Marquis Daniels, Devin Harris, Michael Finley","Nowitzki, Terry, Daniels, Harris, Finley",1717-1891-2605-2734-714,DAL,60.0,1,1.0,1.0,2.0,2.0,1.0,4.0,1.0,3.0,,1.0,,,,,,,,,1.0,3.0,,,,2.0,1.0,,1.0,,,2.0,,,,,,1.0,,1.0,,,,2.0,1.0,,1.0,1.0,2.0,1.0,,,,2.0,1.0,1.0,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,0.5,,0.5,,,0.5,96.0,22.0,8.0,21.5,8.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,1.0,,0.5780333333333333,0.5849,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,0.5,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,True
1717-1891-2605-353-714,1610612742,"Dirk Nowitzki, Jason Terry, Marquis Daniels, Darrell Armstrong, Michael Finley","Nowitzki, Terry, Daniels, Armstrong, Finley",1717-1891-2605-353-714,DAL,33.0,1,1.0,-3.0,1.0,1.0,,2.0,,,,,,,,1.0,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.27272727272727,12.0,21.0,12.0,21.0,,,,,,,1.0,,,,,,,,,,,,,,,,0.2884,,,,,16.8,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.2884,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612742,2005,2004-05,True
1717-1891-2605-673-711,1610612742,"Dirk Nowitzki, Jason Terry, Marquis Daniels, Alan Henderson, Jerry Stackhouse","Nowitzki, Terry, Daniels, Henderson, Stackhouse",1717-1891-2605-673-711,DAL,357.0,3,6.0,2.0,12.0,12.0,1.0,24.0,3.0,3.0,,,,,,2.0,1.0,2.0,3.0,3.0,3.0,5.0,4.0,5.0,,18.0,16.0,,,,3.0,4.0,2.0,12.0,,3.0,3.0,2.0,4.0,6.0,3.0,1.0,,16.0,,2.0,2.0,1.0,3.0,,,,,15.0,0.6666666666666666,0.6666666666666666,1.0,0.8,0.8,0.6,,0.9,1.5,0.9,1.5,0.5,0.6666666666666666,,0.6666666666666666,0.3333333333333333,,,,96.80672268907563,14.0,15.75,13.75,15.583333333333334,0.3,1.0,1.0,,,,0.2,,,,0.2,0.5,0.5,1.0,0.3,1.0,1.0,1.0,,,0.8,1.0,0.534075,,,,0.16666666666666666,7.68,24.119999999999997,6.0,3.0,2.0,2.0,2.0,2.0,,7.0,2.0,3.0,3.0,1.0,1.0,1.0,,2.0,2.0,3.0,,7.0,6.0,1.0,0.875,0.875,0.5,,1.0,0.6666666666666666,0.5,1.0,0.5773875,0.3888888888888889,0.5,,,,,2.0,,,,,,1.0,2.0,,,0.5,,,,,,,,,,,,,,,,,2.0,1.0,1.0,0.5,1.0,,0.5,,,,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1610612742,2005,2004-05,True
1717-1891-2605-673-714,1610612742,"Dirk Nowitzki, Jason Terry, Marquis Daniels, Alan Henderson, Michael Finley","Nowitzki, Terry, Daniels, Henderson, Finley",1717-1891-2605-673-714,DAL,105.0,2,2.0,10.0,4.0,3.0,1.0,7.0,1.0,1.0,1.0,1.0,,,,1.0,,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,10.0,,1.0,1.0,,2.0,,2.0,,2.0,2.0,2.0,,,,,,,,1.0,2.0,2.0,1.0,3.0,,3.0,,1.0,8.0,,,,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,,96.0,13.75,16.666666666666668,13.5,16.666666666666668,0.25,1.0,1.0,,,,0.25,,,,,,,,0.5,1.0,1.0,,1.0,1.0,0.75,1.0,0.382975,0.4526,0.4,0.3333333333333333,0.2,10.75,28.2,4.0,3.0,1.0,1.0,1.0,2.0,2.0,10.0,,,,,,,,,,,,10.0,4.0,0.5,1.0,1.0,,,1.0,,0.25,1.0,0.382975,1.0,1.0,6.0,,,,,,,,2.0,2.0,2.0,2.0,,,1.0,,1.0,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,1610612742,2005,2004-05,True
1717-1891-2605-711-714,1610612742,"Dirk Nowitzki, Jason Terry, Marquis Daniels, Jerry Stackhouse, Michael Finley","Nowitzki, Terry, Daniels, Stackhouse, Finley",1717-1891-2605-711-714,DAL,1920.0,8,32.0,8.0,65.0,64.0,10.0,129.0,18.0,31.0,4.0,7.0,5.0,8.0,3.0,13.0,1.0,3.0,3.0,8.0,26.0,52.0,4.0,11.0,6.0,70.0,62.0,4.0,8.0,1.0,12.0,20.0,32.0,9.0,6.0,7.0,3.0,10.0,3.0,13.0,2.0,1.0,,29.0,10.0,18.0,29.0,13.0,42.0,5.0,9.0,3.0,4.0,58.0,0.38461538461538464,0.43478260869565216,0.75,0.36363636363636365,0.4,0.5,0.5,0.5079365079365079,0.6111111111111112,0.5303030303030303,0.6,0.1746031746031746,0.6923076923076923,0.38461538461538464,0.7027027027027027,0.40625,0.3333333333333333,0.8,0.16666666666666666,96.75,13.646153846153846,16.140625,13.076923076923077,14.953125,0.49206349206349204,0.5806451612903226,0.6206896551724138,0.12698412698412698,0.625,0.625,0.20634920634920634,0.23076923076923078,0.23076923076923078,,0.047619047619047616,0.3333333333333333,0.3333333333333333,1.0,0.12698412698412698,0.375,0.375,0.6666666666666666,0.7777777777777778,0.5714285714285714,0.6666666666666666,0.42857142857142855,0.517441935483871,0.5847666666666667,0.0625,0.07547169811320754,0.17142857142857143,5.800000000000001,26.472727272727273,27.0,31.0,6.0,11.0,9.0,20.0,4.0,22.0,8.0,4.0,3.0,6.0,5.0,3.0,1.0,9.0,6.0,17.0,2.0,22.0,27.0,0.45,0.42857142857142855,0.4782608695652174,0.6666666666666666,0.5384615384615384,0.6428571428571429,0.4444444444444444,0.5238095238095238,0.5454545454545454,0.5090714285714286,0.3142857142857143,0.4153846153846154,3.0,8.0,3.0,1.0,11.0,1.0,0.7272727272727273,0.7777777777777778,,1.0,,1.0,,1.0,,,0.2,0.7142857142857143,0.047619047619047616,,2.0,2.0,1.0,5.0,3.0,5.0,4.0,0.038461538461538464,0.06451612903225806,0.8,0.4,,,3.0,,,1.0,,1.0,,,,,,3.0,2.0,0.5,0.75,1.0,1.0,0.1111111111111111,1.0,,,1.0,,,1.0,,1.0,,0.5,,1.0,1.0,,,,,1.0,,,,,1.0,,1610612742,2005,2004-05,True
1717-1891-2605-711-762,1610612742,"Dirk Nowitzki, Jason Terry, Marquis Daniels, Jerry Stackhouse, Shawn Bradley","Nowitzki, Terry, Daniels, Stackhouse, Bradley",1717-1891-2605-711-762,DAL,177.0,1,3.0,1.0,5.0,5.0,1.0,10.0,,,,,,,2.0,3.0,,1.0,,1.0,2.0,3.0,,2.0,4.0,8.0,7.0,,,2.0,2.0,2.0,2.0,,,1.0,,1.0,,1.0,,,1.0,2.0,,2.0,2.0,1.0,3.0,,4.0,,1.0,6.0,0.5,0.5,,,,0.6666666666666666,,0.4,,0.5,1.0,0.4,1.0,,1.0,0.3333333333333333,,,,81.35593220338983,15.8,19.6,15.6,19.6,,,,,,,0.6,0.6666666666666666,0.6666666666666666,0.5,0.2,,,,0.2,,,,,,0.4,,0.46121,,0.16666666666666666,0.25,0.25,16.433333333333334,24.55,5.0,1.0,,,2.0,3.0,4.0,8.0,,,,,,,,,,4.0,,8.0,5.0,0.6666666666666666,0.4,0.5,,,1.0,,,,0.46121,1.0,1.0,,,,,2.0,,,,,1.0,,2.0,,,,,,1.0,0.2,,,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,0.2,,,,,,,,,,1.0,,0.5,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,1610612742,2005,2004-05,True
1717-1891-2605-711-956,1610612742,"Dirk Nowitzki, Jason Terry, Marquis Daniels, Jerry Stackhouse, Erick Dampier","Nowitzki, Terry, Daniels, Stackhouse, Dampier",1717-1891-2605-711-956,DAL,280.0,4,5.0,3.0,8.0,7.0,2.0,15.0,2.0,2.0,,,1.0,1.0,1.0,3.0,,,1.0,2.0,4.0,6.0,1.0,2.0,2.0,13.0,10.0,1.0,2.0,,2.0,2.0,6.0,3.0,,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,5.0,1.0,2.0,3.0,1.0,4.0,,3.0,1.0,1.0,11.0,0.25,0.25,1.0,0.5,0.5,0.6666666666666666,0.5,0.6875,0.5,0.7222222222222222,0.5,0.25,0.6666666666666666,0.5,0.6,0.3333333333333333,,,,77.14285714285714,16.875,20.714285714285715,13.625,16.428571428571427,0.25,1.0,1.0,0.125,1.0,1.0,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,0.25,0.5,0.5,1.0,,,0.5,0.5,0.48355,0.36315,0.125,0.16666666666666666,0.15384615384615385,11.233333333333334,24.55,3.0,3.0,1.0,1.0,2.0,2.0,2.0,6.0,,,,1.0,1.0,,,1.0,,1.0,1.0,6.0,3.0,1.0,0.6666666666666666,0.75,1.0,,,,0.3333333333333333,1.0,0.5333,0.46153846153846156,0.375,,1.0,,,1.0,,0.5,,,1.0,,1.0,,,,,0.5,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,1610612742,2005,2004-05,True
1717-1891-2605-714-956,1610612742,"Dirk Nowitzki, Jason Terry, Marquis Daniels, Michael Finley, Erick Dampier","Nowitzki, Terry, Daniels, Finley, Dampier",1717-1891-2605-714-956,DAL,500.0,4,8.0,-5.0,17.0,17.0,2.0,34.0,5.0,8.0,,1.0,,1.0,2.0,4.0,,1.0,,3.0,7.0,13.0,,4.0,4.0,18.0,23.0,,1.0,1.0,1.0,10.0,4.0,,,3.0,,5.0,,5.0,,,1.0,10.0,2.0,4.0,6.0,3.0,9.0,1.0,6.0,2.0,4.0,17.0,0.7142857142857143,0.7142857142857143,,,,0.5384615384615384,,0.4117647058823529,,0.47368421052631576,0.125,0.23529411764705882,0.5714285714285714,0.3333333333333333,0.5714285714285714,0.3,,1.0,0.1,97.91999999999999,16.647058823529413,12.764705882352942,14.764705882352942,12.529411764705882,0.47058823529411764,0.625,0.625,0.058823529411764705,,,0.23529411764705882,0.5,0.5,0.5,0.058823529411764705,,,,0.17647058823529413,,,,0.3333333333333333,,0.7058823529411765,,0.5166294117647059,0.4785,0.21052631578947367,0.26666666666666666,0.05555555555555555,6.253846153846154,24.575,3.0,7.0,1.0,1.0,2.0,2.0,,4.0,4.0,,,2.0,,1.0,1.0,3.0,1.0,6.0,,4.0,3.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.8,0.5,1.0,0.4866,0.2222222222222222,0.17647058823529413,,,2.0,,3.0,1.0,,,,,,,,2.0,,,,0.5,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,0.25,0.3333333333333333,1.0,2.0,0.3333333333333333,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,1610612742,2005,2004-05,True
1717-1891-2734-711-714,1610612742,"Dirk Nowitzki, Jason Terry, Devin Harris, Jerry Stackhouse, Michael Finley","Nowitzki, Terry, Harris, Stackhouse, Finley",1717-1891-2734-711-714,DAL,367.0,2,6.0,2.0,13.0,13.0,1.0,26.0,2.0,3.0,1.0,2.0,,,1.0,4.0,,1.0,,,3.0,7.0,,1.0,6.0,12.0,10.0,1.0,2.0,,2.0,4.0,2.0,,2.0,,,2.0,,2.0,,,1.0,4.0,1.0,5.0,7.0,3.0,10.0,,6.0,,1.0,10.0,0.6666666666666666,1.0,,,,0.42857142857142855,0.5,0.375,0.3333333333333333,0.5454545454545454,0.3333333333333333,0.125,0.625,0.25,0.6363636363636364,0.4,,,,102.01634877384197,13.153846153846153,15.076923076923077,12.384615384615385,14.153846153846153,0.375,0.6666666666666666,0.6666666666666666,,,,0.5,0.25,0.25,1.0,0.125,,,,,,,,0.6666666666666666,0.5,0.5,,0.425225,0.4321,0.1111111111111111,0.125,0.16666666666666666,11.114285714285714,25.0,13.0,13.0,2.0,3.0,3.0,7.0,6.0,12.0,1.0,2.0,1.0,2.0,2.0,1.0,,3.0,3.0,2.0,2.0,12.0,13.0,0.42857142857142855,0.375,0.5454545454545454,0.6666666666666666,1.0,0.6666666666666666,0.5,0.375,0.6666666666666666,0.425225,1.0,1.0,,2.0,,1.0,,,0.6666666666666666,0.6666666666666666,,,,1.0,1.0,,,1.0,,0.75,,,,,,,,,,,,,,1.0,,1.0,0.125,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612742,2005,2004-05,True
1717-1891-2734-714-956,1610612742,"Dirk Nowitzki, Jason Terry, Devin Harris, Michael Finley, Erick Dampier","Nowitzki, Terry, Harris, Finley, Dampier",1717-1891-2734-714-956,DAL,47.0,1,1.0,4.0,2.0,1.0,,3.0,,,,,,,1.0,1.0,,,,,1.0,1.0,,,2.0,4.0,,,,,,,2.0,,,,,,,,,,,,,,1.0,,1.0,,2.0,,1.0,4.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,91.91489361702128,14.5,18.0,14.5,18.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.3435,,0.5,0.5,,20.0,,2.0,,,,1.0,1.0,2.0,4.0,,,,,,,,,,1.0,,4.0,2.0,1.0,1.0,1.0,,,,,,,0.3435,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,True
1717-1891-353-673-711,1610612742,"Dirk Nowitzki, Jason Terry, Darrell Armstrong, Alan Henderson, Jerry Stackhouse","Nowitzki, Terry, Armstrong, Henderson, Stackhouse",1717-1891-353-673-711,DAL,3.0,1,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,480.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,True
1717-1891-353-711-714,1610612742,"Dirk Nowitzki, Jason Terry, Darrell Armstrong, Jerry Stackhouse, Michael Finley","Nowitzki, Terry, Armstrong, Stackhouse, Finley",1717-1891-353-711-714,DAL,300.0,3,5.0,1.0,9.0,10.0,,19.0,3.0,4.0,,,,1.0,,,,,1.0,2.0,3.0,5.0,1.0,2.0,2.0,11.0,10.0,,,,,4.0,2.0,3.0,,2.0,1.0,2.0,1.0,3.0,1.0,,,7.0,,3.0,5.0,,5.0,,2.0,,,11.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.6,,0.6428571428571429,,0.6875,,0.2857142857142857,0.75,,0.7142857142857143,,,,,91.2,12.777777777777779,18.5,12.777777777777779,17.1,0.5714285714285714,0.75,1.0,0.14285714285714285,,,,,,,,,,,0.2857142857142857,0.5,0.5,1.0,,,0.8571428571428571,0.5,0.5088142857142858,,,,,2.16,25.15,5.0,9.0,2.0,2.0,2.0,2.0,2.0,9.0,2.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,9.0,5.0,1.0,1.1666666666666667,1.125,1.0,,,0.6666666666666666,0.6666666666666666,1.0,0.46049999999999996,0.8181818181818182,0.5555555555555556,,2.0,,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,,,1.0,,,0.75,0.3333333333333333,1.0,1.0,,,1.0,1.0,1.0,1.0,0.2,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,True
1717-1891-673-711-714,1610612742,"Dirk Nowitzki, Jason Terry, Alan Henderson, Jerry Stackhouse, Michael Finley","Nowitzki, Terry, Henderson, Stackhouse, Finley",1717-1891-673-711-714,DAL,353.0,4,6.0,3.0,11.0,12.0,,23.0,2.0,4.0,,,,,2.0,2.0,1.0,1.0,,,4.0,6.0,1.0,1.0,3.0,14.0,11.0,,,,,6.0,2.0,3.0,,,,3.0,1.0,4.0,,1.0,1.0,9.0,,4.0,5.0,,5.0,,6.0,,2.0,14.0,0.75,0.75,1.0,1.0,1.0,0.6666666666666666,,0.7857142857142857,,0.7,,0.14285714285714285,0.8,,0.8,,,,,93.82436260623228,12.090909090909092,18.333333333333332,12.090909090909092,16.75,0.5714285714285714,0.5,0.5,,,,0.2857142857142857,1.0,1.0,0.5,0.14285714285714285,1.0,1.0,1.0,,,,,,,0.7142857142857143,,0.5789642857142857,,0.2222222222222222,0.25,,7.333333333333333,23.3,10.0,9.0,2.0,4.0,4.0,6.0,3.0,11.0,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,11.0,10.0,0.6666666666666666,0.6666666666666666,0.6111111111111112,1.0,,1.0,1.0,0.6666666666666666,0.5,0.5756333333333333,0.7857142857142857,0.9090909090909091,,,1.0,,1.0,1.0,,,,,,,,,,,,0.75,,,,,,3.0,3.0,3.0,2.0,,,0.6666666666666666,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,True
1717-1891-711-714-762,1610612742,"Dirk Nowitzki, Jason Terry, Jerry Stackhouse, Michael Finley, Shawn Bradley","Nowitzki, Terry, Stackhouse, Finley, Bradley",1717-1891-711-714-762,DAL,280.0,2,5.0,2.0,11.0,9.0,1.0,20.0,,1.0,,1.0,,1.0,,1.0,1.0,1.0,2.0,3.0,,3.0,3.0,4.0,6.0,15.0,13.0,,1.0,2.0,2.0,,,9.0,,3.0,2.0,,3.0,3.0,2.0,1.0,,9.0,1.0,1.0,1.0,2.0,3.0,,6.0,,3.0,13.0,,,1.0,0.75,0.75,,,0.6428571428571429,,0.75,0.5,0.5714285714285714,0.5,0.5,0.25,0.6666666666666666,,1.0,,102.85714285714285,11.909090909090908,16.555555555555557,11.818181818181818,16.22222222222222,0.14285714285714285,,,0.14285714285714285,,,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,1.0,,0.7142857142857143,0.6666666666666666,0.5176499999999999,,0.3,0.5,0.13333333333333333,9.133333333333333,24.875,5.0,,,,,2.0,,9.0,,1.0,1.0,,,4.0,,4.0,1.0,1.0,,9.0,5.0,,0.9,0.9,,1.0,,,,,0.48644999999999994,0.6,0.45454545454545453,,,,,,,,,2.0,2.0,3.0,3.0,,,1.0,,,,0.4,1.0,3.0,,,,,,,1.0,1.0,,,1.0,2.0,,0.2,1.0,,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612742,2005,2004-05,True
1717-1891-711-714-956,1610612742,"Dirk Nowitzki, Jason Terry, Jerry Stackhouse, Michael Finley, Erick Dampier","Nowitzki, Terry, Stackhouse, Finley, Dampier",1717-1891-711-714-956,DAL,2861.0,11,48.0,-4.0,86.0,86.0,14.0,172.0,15.0,30.0,2.0,10.0,7.0,11.0,4.0,18.0,2.0,5.0,3.0,9.0,26.0,59.0,5.0,14.0,19.0,86.0,90.0,2.0,10.0,6.0,13.0,32.0,20.0,15.0,4.0,9.0,3.0,16.0,5.0,21.0,3.0,2.0,3.0,47.0,12.0,27.0,40.0,16.0,56.0,3.0,26.0,,13.0,73.0,0.6153846153846154,0.6666666666666666,1.0,0.35714285714285715,0.35714285714285715,0.4406779661016949,0.2,0.4589041095890411,0.2692307692307692,0.5,0.40625,0.1917808219178082,0.675,0.36363636363636365,0.6730769230769231,0.38095238095238093,0.5,0.5,0.07692307692307693,86.57112897588256,14.662790697674419,18.6046511627907,13.755813953488373,17.372093023255815,0.410958904109589,0.5,0.5357142857142857,0.1506849315068493,0.6363636363636364,0.7,0.2465753424657534,0.2222222222222222,0.2222222222222222,0.75,0.0684931506849315,0.4,0.4,1.0,0.1232876712328767,0.3333333333333333,0.3333333333333333,1.0,0.7692307692307693,0.2,0.6027397260273972,0.3333333333333333,0.5036924657534247,0.571975,0.1511627906976744,0.18055555555555555,0.1511627906976744,7.061016949152543,24.657142857142855,30.0,24.0,6.0,10.0,10.0,17.0,7.0,36.0,10.0,2.0,2.0,10.0,8.0,6.0,,16.0,7.0,24.0,,36.0,30.0,0.5882352941176471,0.5576923076923077,0.6,0.625,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.38461538461538464,0.6,0.5346961538461539,0.4186046511627907,0.3488372093023256,,8.0,5.0,,15.0,0.8333333333333334,0.6666666666666666,0.5714285714285714,3.0,7.0,3.0,9.0,,2.0,0.3333333333333333,,0.35714285714285715,0.5625,0.2692307692307692,0.42857142857142855,3.0,3.0,,5.0,4.0,5.0,4.0,0.05084745762711865,0.06666666666666667,0.8,0.42857142857142855,2.0,2.0,,0.07692307692307693,,2.0,,1.0,,0.09090909090909091,,,,4.0,1.0,0.4444444444444444,0.6666666666666666,1.0,3.0,0.07692307692307693,,1.0,2.0,1.0,,,1.0,,0.3333333333333333,,0.8,,,,0.15384615384615385,0.5,1.0,,,,,,,,,1610612742,2005,2004-05,True
