EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3Assists,LostBallTurnovers,Blocked2s,BlockedAtRim,Blocks,DefShortMidRangeReboundPct,Arc3PctAssisted,LostBallOutOfBoundsTurnovers,OffCorner3ReboundPct,SecondChanceAtRimFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsPutbacks,Fg2aBlocked,FTOffRebounds,FTDefRebounds,2pt And 1 Free Throw Trips,RecoveredBlocks,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceTurnovers,AtRimPctBlocked,OffAtRimReboundPct,Offensive Fouls,Technical Free Throw Trips,HeaveAttempts,BlockedShortMidRange,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SelfOReb,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,SecondChanceAtRimPctAssisted,Fg3aBlocked,BadPassOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,BlockedLongMidRange,DefensiveGoaltends,Clear Path Fouls,Corner3PctBlocked,LongMidRangePctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,team_id,year,season,team_vs
1503-1731-1909-2411-87,1610612745,"Tracy McGrady, Tyronn Lue, Scott Padgett, Bostjan Nachbar, Dikembe Mutombo","McGrady, Lue, Padgett, Nachbar, Mutombo",1503-1731-1909-2411-87,HOU,53.0,1,1.0,,1.0,1.0,2.0,,,,,1.0,1.0,2.0,,,,1.0,1.0,1.0,54.339622641509436,33.0,20.0,33.0,20.0,,0.5,0.44085,,,,,,1.0,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
1503-1731-1909-436-754,1610612745,"Tracy McGrady, Tyronn Lue, Scott Padgett, Juwan Howard, Jim Jackson","McGrady, Lue, Padgett, Howard, Jackson",1503-1731-1909-436-754,HOU,86.0,1,1.0,1.0,2.0,2.0,4.0,,,1.0,,,2.0,2.0,1.0,2.0,,,1.0,,66.97674418604652,19.5,23.5,19.5,23.5,,,0.36755,,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,2.0,,,2.0,,,,,,,,,,2.0,,,,,1.0,,1.0,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,0.5,,,0.5,,,0.5,,,,1.0,,,,,,,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,10.05,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
1503-1731-1909-754-87,1610612745,"Tracy McGrady, Tyronn Lue, Scott Padgett, Jim Jackson, Dikembe Mutombo","McGrady, Lue, Padgett, Jackson, Mutombo",1503-1731-1909-754-87,HOU,207.0,2,3.0,1.0,5.0,5.0,10.0,,,5.0,,,2.0,2.0,1.0,1.0,,,0.6666666666666666,,69.56521739130434,21.0,20.4,21.0,20.4,,,0.366375,,,1.0,,,,,,,,1.0,2.0,3.0,,,,,,,2.0,4.0,,2.0,6.0,,,,,,,,,,4.0,,,,,2.0,,2.0,,,,2.0,4.0,,,2.0,,,,,,,,,,,,2.0,1.0,,6.0,,,,1.0,1.0,,,,,0.5,,,0.5,,,0.6,,,,0.6666666666666666,,,,,,1.0,,,,,,0.25,,,,0.75,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,0.2,0.2,,,16.35,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
1503-1731-221-2397-682,1610612745,"Tracy McGrady, Tyronn Lue, Clar. Weatherspoon, Yao Ming, Bob Sura","McGrady, Lue, Weatherspoon, Ming, Sura",1503-1731-221-2397-682,HOU,80.0,1,1.0,4.0,3.0,3.0,6.0,,,,,1.0,3.0,3.0,,,,1.0,1.0,1.0,108.0,16.666666666666668,10.0,16.666666666666668,10.0,,0.5,0.3872,,3.0,2.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,1.0,2.0,,2.0,4.0,,,,1.0,2.0,,,2.0,4.0,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,1.0,4.0,4.0,3.0,,,,,,,,0.5,,0.5,0.5,,0.5,0.6666666666666666,,0.6666666666666666,,1.0,,,,,,,,0.5,1.0,1.0,,,,,,0.5,,,,,,,,,,,0.5,1.0,,,,,,0.3872,,,,1.0,8.6,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
1503-1731-221-2411-436,1610612745,"Tracy McGrady, Tyronn Lue, Clar. Weatherspoon, Bostjan Nachbar, Juwan Howard","McGrady, Lue, Weatherspoon, Nachbar, Howard",1503-1731-221-2411-436,HOU,116.0,1,2.0,1.0,4.0,3.0,7.0,,,3.0,,,2.0,2.0,1.0,1.0,,,1.0,,86.89655172413794,14.5,19.333333333333332,14.5,18.333333333333332,,,0.3736,,,,,,,,,,1.0,2.0,,,,,,,,,1.0,2.0,,2.0,4.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,4.0,2.0,,4.0,,,,,,,,,,0.5,,,0.5,,,0.5,,,,1.0,,,,,,1.0,1.0,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,11.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
1503-1731-221-436-754,1610612745,"Tracy McGrady, Tyronn Lue, Clar. Weatherspoon, Juwan Howard, Jim Jackson","McGrady, Lue, Weatherspoon, Howard, Jackson",1503-1731-221-436-754,HOU,336.0,2,6.0,,11.0,11.0,22.0,,,13.0,,1.0,4.0,4.0,1.0,4.0,,0.5,0.6666666666666666,0.5,94.28571428571429,15.818181818181818,14.727272727272727,15.818181818181818,14.090909090909092,,0.14285714285714285,0.40202857142857146,,8.0,11.0,,1.0,1.0,,1.0,1.0,,1.0,3.0,5.0,,,,,,,4.0,7.0,,5.0,13.0,,,,4.0,5.0,,,3.0,11.0,6.0,2.0,,,,3.0,,3.0,,1.0,,2.0,6.0,,,3.0,,,,,,,1.0,,1.0,1.0,1.0,6.0,2.0,1.0,13.0,11.0,8.0,3.0,0.75,0.75,,,,,0.5714285714285714,,0.8,0.5714285714285714,,0.8,0.65,,0.7857142857142857,,0.75,,,,,,,1.0,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,,,0.7142857142857143,0.6,0.6,0.6666666666666666,,,,,,,,0.2,1.0,,,,,,0.4143,0.2222222222222222,0.2222222222222222,,0.8461538461538461,14.557142857142859,0.7272727272727273,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
1503-1731-221-682-87,1610612745,"Tracy McGrady, Tyronn Lue, Clar. Weatherspoon, Bob Sura, Dikembe Mutombo","McGrady, Lue, Weatherspoon, Sura, Mutombo",1503-1731-221-682-87,HOU,69.0,1,1.0,-2.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,0.5,,,,83.47826086956522,21.5,13.0,21.5,13.0,0.5,1.0,0.4982,26.8,2.0,,,,1.0,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,,0.4982,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
1503-1731-2397-2411-436,1610612745,"Tracy McGrady, Tyronn Lue, Yao Ming, Bostjan Nachbar, Juwan Howard","McGrady, Lue, Ming, Nachbar, Howard",1503-1731-2397-2411-436,HOU,1312.0,8,22.0,-19.0,35.0,37.0,72.0,3.0,3.0,44.0,3.0,1.0,11.0,17.0,8.0,17.0,0.12,0.5,0.7857142857142857,1.0,79.02439024390243,19.457142857142856,17.054054054054053,19.085714285714285,16.216216216216218,0.12,0.2,0.41005,24.833333333333332,6.0,1.0,6.0,1.0,2.0,,,,6.0,10.0,3.0,10.0,,,,,,,10.0,22.0,,5.0,25.0,,2.0,1.0,2.0,5.0,,,,4.0,12.0,8.0,,,,6.0,,6.0,,1.0,4.0,1.0,12.0,1.0,5.0,10.0,6.0,,,,7.0,5.0,4.0,,11.0,2.0,1.0,10.0,5.0,,24.0,4.0,6.0,,0.6,0.6,,,,,0.45454545454545453,,0.4,0.4,,0.4,0.4166666666666667,0.125,0.4,0.6363636363636364,0.8333333333333334,0.4166666666666667,0.3333333333333333,0.4,0.42857142857142855,0.3333333333333333,1.0,1.0,0.08,0.5,0.5,1.0,0.4,0.6,0.6666666666666666,0.6666666666666666,0.4,0.3,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,0.4141,0.36951999999999996,0.16666666666666666,0.18518518518518517,0.04,0.16,12.345454545454546,0.17142857142857143,,2.0,,,,0.6,,,,,,,,,,1.0,,2.0,,,,,,,0.09090909090909091,0.1,,,0.25,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.1,,,,,1610612745,2005,2004-05,False
1503-1731-2397-2857-436,1610612745,"Tracy McGrady, Tyronn Lue, Yao Ming, Andre Barrett, Juwan Howard","McGrady, Lue, Ming, Barrett, Howard",1503-1731-2397-2857-436,HOU,255.0,1,4.0,-2.0,7.0,8.0,15.0,,1.0,8.0,,,4.0,5.0,,1.0,0.125,,0.8,,84.70588235294117,20.142857142857142,14.25,20.0,13.75,,0.25,0.42675,24.7,,,1.0,1.0,1.0,,,,2.0,6.0,,,,1.0,,,,,3.0,7.0,,,6.0,1.0,1.0,2.0,,,,,,,4.0,2.0,,,,2.0,,2.0,,1.0,1.0,,4.0,,1.0,4.0,1.0,,,,,,,,,,,1.0,,,4.0,,,,0.6666666666666666,1.0,,,,,0.42857142857142855,1.0,,0.375,1.0,,0.375,1.0,,,0.8,0.25,,0.2,,,,0.6666666666666666,0.125,1.0,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,0.5,,,,,0.125,,,,,,,,,,,,,0.4241,,,,0.3333333333333333,,8.871428571428572,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,0.25,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612745,2005,2004-05,False
1503-1731-2397-369-436,1610612745,"Tracy McGrady, Tyronn Lue, Yao Ming, Charlie Ward, Juwan Howard","McGrady, Lue, Ming, Ward, Howard",1503-1731-2397-369-436,HOU,310.0,1,5.0,5.0,10.0,10.0,20.0,2.0,2.0,12.0,2.0,,2.0,2.0,,2.0,0.2222222222222222,,0.4,,92.9032258064516,14.1,16.9,14.1,16.2,0.2222222222222222,0.3333333333333333,0.4789555555555556,24.9,6.0,8.0,,1.0,1.0,,1.0,1.0,2.0,2.0,3.0,4.0,,,,,1.0,1.0,6.0,7.0,1.0,2.0,17.0,,,,3.0,4.0,,1.0,2.0,8.0,6.0,6.0,3.0,,1.0,3.0,1.0,4.0,,,2.0,1.0,9.0,,,2.0,,2.0,1.0,1.0,,,,,,,1.0,2.0,1.0,,17.0,8.0,6.0,1.0,0.5,0.5,1.0,0.5,,0.5,0.8571428571428571,,0.75,0.8333333333333334,,0.6,0.85,,0.6666666666666666,,0.4,,,,,,1.0,1.0,0.1111111111111111,1.0,1.0,,0.2222222222222222,1.0,1.0,1.0,0.4444444444444444,0.75,0.75,0.3333333333333333,,,,,0.5,0.5,,0.2,1.0,,,0.2,0.5,,0.51708,0.1,0.125,,0.47058823529411764,13.757142857142856,0.6,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
1503-1731-2397-436-754,1610612745,"Tracy McGrady, Tyronn Lue, Yao Ming, Juwan Howard, Jim Jackson","McGrady, Lue, Ming, Howard, Jackson",1503-1731-2397-436-754,HOU,1661.0,12,28.0,5.0,51.0,46.0,97.0,5.0,7.0,57.0,5.0,5.0,11.0,15.0,5.0,9.0,0.1590909090909091,0.7142857142857143,0.6875,0.6666666666666666,84.0939193257074,17.666666666666668,16.52173913043478,17.254901960784313,15.456521739130435,0.11363636363636363,0.38636363636363635,0.43573636363636364,24.642857142857142,5.0,14.0,4.0,9.0,10.0,1.0,,1.0,9.0,16.0,3.0,11.0,1.0,2.0,,,2.0,1.0,21.0,37.0,3.0,11.0,62.0,1.0,2.0,7.0,,3.0,1.0,1.0,4.0,7.0,18.0,24.0,9.0,,2.0,9.0,3.0,12.0,1.0,5.0,4.0,,27.0,,4.0,6.0,4.0,5.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,13.0,5.0,2.0,55.0,7.0,5.0,1.0,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,1.0,0.42857142857142855,0.5675675675675675,0.5,,0.5795454545454546,0.8333333333333334,0.375,0.62,0.875,0.5833333333333334,0.5,0.6666666666666666,0.26666666666666666,,0.21052631578947367,0.125,,,0.75,0.22727272727272727,0.9,0.9,0.5555555555555556,0.36363636363636365,0.5625,0.6,0.4444444444444444,0.25,0.2727272727272727,0.2727272727272727,,0.045454545454545456,0.5,0.5,1.0,0.4,0.4,0.3333333333333333,0.25,,,,0.25,0.4,0.3925166666666667,0.3578625,0.10416666666666667,0.12195121951219512,0.11290322580645161,0.11290322580645161,9.21891891891892,0.09803921568627451,2.0,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,1.0,,,1.0,0.02702702702702703,0.0625,,,0.42857142857142855,1.0,,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
1503-1731-2411-436-87,1610612745,"Tracy McGrady, Tyronn Lue, Bostjan Nachbar, Juwan Howard, Dikembe Mutombo","McGrady, Lue, Nachbar, Howard, Mutombo",1503-1731-2411-436-87,HOU,1411.0,4,24.0,5.0,38.0,37.0,75.0,5.0,9.0,41.0,5.0,,13.0,26.0,8.0,13.0,0.225,,0.5238095238095238,,76.54145995747697,20.289473684210527,17.2972972972973,17.789473684210527,15.297297297297296,0.125,0.55,0.47411250000000005,24.01111111111111,,11.0,9.0,7.0,13.0,8.0,,,4.0,7.0,1.0,11.0,2.0,4.0,,,4.0,,12.0,31.0,6.0,4.0,46.0,4.0,11.0,9.0,,,,,,,14.0,10.0,15.0,3.0,4.0,7.0,5.0,12.0,2.0,3.0,3.0,1.0,29.0,2.0,10.0,11.0,13.0,2.0,1.0,1.0,5.0,3.0,4.0,2.0,9.0,,2.0,6.0,3.0,,37.0,,,1.0,0.5833333333333334,0.7777777777777778,0.8333333333333334,0.6666666666666666,,0.6666666666666666,0.3870967741935484,0.36363636363636365,,0.525,0.36363636363636365,,0.5357142857142857,0.4090909090909091,,0.5555555555555556,0.6470588235294118,0.5555555555555556,0.6666666666666666,0.5714285714285714,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.325,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.175,0.5714285714285714,0.5714285714285714,0.75,0.275,0.09090909090909091,0.09090909090909091,1.0,0.1,0.5,0.5,1.0,0.8,0.8,0.7272727272727273,,,,,,0.8,0.49043000000000003,,0.07142857142857142,0.09090909090909091,0.1956521739130435,,8.516129032258064,,3.0,2.0,1.0,1.0,1.0,0.75,0.75,,0.5,4.0,,,,,,1.0,6.0,,1.0,2.0,1.0,,1.0,,,,0.6666666666666666,0.3333333333333333,0.6666666666666666,,,0.5,,,,,2.0,,0.3333333333333333,,1.0,,,,,1.0,0.047619047619047616,,,,,,,,0.25,,1.0,,,,,,,,,,,,,1610612745,2005,2004-05,False
1503-1731-436-754-87,1610612745,"Tracy McGrady, Tyronn Lue, Juwan Howard, Jim Jackson, Dikembe Mutombo","McGrady, Lue, Howard, Jackson, Mutombo",1503-1731-436-754-87,HOU,1542.0,9,26.0,10.0,47.0,44.0,91.0,5.0,9.0,40.0,5.0,5.0,18.0,25.0,2.0,10.0,0.2647058823529412,0.8333333333333334,0.7619047619047619,0.8,84.98054474708171,18.46808510638298,15.318181818181818,17.46808510638298,14.840909090909092,0.14705882352941177,0.4117647058823529,0.43371323529411765,24.544444444444444,22.0,26.0,6.0,2.0,5.0,2.0,1.0,3.0,4.0,8.0,6.0,12.0,2.0,4.0,1.0,3.0,,1.0,12.0,25.0,2.0,20.0,50.0,2.0,3.0,4.0,6.0,12.0,1.0,4.0,7.0,22.0,16.0,8.0,3.0,3.0,,8.0,1.0,9.0,1.0,2.0,1.0,5.0,19.0,2.0,5.0,11.0,7.0,3.0,1.0,2.0,3.0,1.0,5.0,1.0,8.0,4.0,,25.0,11.0,,46.0,22.0,22.0,3.0,0.6666666666666666,0.6666666666666666,0.5,0.2222222222222222,0.25,0.2222222222222222,0.48,0.6666666666666666,0.5,0.4411764705882353,0.6666666666666666,0.46875,0.5434782608695652,0.6666666666666666,0.55,0.375,0.7333333333333333,0.38461538461538464,0.2857142857142857,0.35,0.5,0.2,1.0,0.875,0.14705882352941177,0.4,0.4,1.0,0.23529411764705882,0.5,0.5,0.25,0.35294117647058826,0.5,0.5,0.8333333333333334,0.11764705882352941,0.5,0.5,0.5,,,0.6666666666666666,0.1875,0.3333333333333333,0.1875,0.3333333333333333,0.0625,,0.4141666666666666,0.43173125,0.2608695652173913,0.3055555555555556,0.08,0.44,12.092,0.46808510638297873,,2.0,4.0,1.0,4.0,0.4,,2.0,0.5,1.0,,,,,,,,,,2.0,,3.0,1.0,,,,1.0,,0.25,1.0,0.75,0.5,,,,,2.0,,0.3333333333333333,1.0,,,2.0,,,,,,,,,1.0,0.1,,1.0,,,,,,1.0,1.0,,,,,,,,1610612745,2005,2004-05,False
1503-1763-1909-2229-468,1610612745,"Tracy McGrady, Ryan Bowen, Scott Padgett, Mike James, Jon Barry","McGrady, Bowen, Padgett, James, Barry",1503-1763-1909-2229-468,HOU,271.0,2,5.0,-5.0,8.0,9.0,17.0,2.0,2.0,12.0,2.0,,1.0,3.0,1.0,6.0,0.2222222222222222,,0.5,,90.33210332103322,13.375,18.22222222222222,13.25,15.666666666666666,0.2222222222222222,0.8888888888888888,0.5625555555555555,24.1,2.0,5.0,2.0,3.0,6.0,2.0,1.0,1.0,,1.0,,,,,,,,1.0,3.0,7.0,,1.0,7.0,2.0,2.0,4.0,1.0,1.0,,1.0,,2.0,,6.0,,,,,,,,,,,,,2.0,1.0,2.0,1.0,,1.0,,,,,,,,2.0,1.0,,3.0,2.0,2.0,1.0,,,,,,,0.42857142857142855,1.0,1.0,0.3333333333333333,1.0,0.5,0.35,1.0,0.5,,0.5,0.5,,0.3333333333333333,,,1.0,,0.6666666666666666,0.5,0.75,,0.1111111111111111,,,,,,,,,,,,,,1.0,0.5,1.0,,,0.5,,0.5561,0.5893,0.1,0.125,0.5714285714285714,0.2857142857142857,1.4285714285714286,0.25,,,,,,,,,,2.0,,,,,,,4.0,2.0,,,,,,,0.2857142857142857,,,,,,,1.0,,,,,,0.3333333333333333,0.6666666666666666,,,,,,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
1503-1763-1909-2229-87,1610612745,"Tracy McGrady, Ryan Bowen, Scott Padgett, Mike James, Dikembe Mutombo","McGrady, Bowen, Padgett, James, Mutombo",1503-1763-1909-2229-87,HOU,241.0,1,4.0,-4.0,6.0,7.0,13.0,,1.0,10.0,,,2.0,7.0,1.0,2.0,0.1,,1.0,,77.67634854771784,24.166666666666668,13.714285714285714,21.5,13.714285714285714,,0.4,0.47509499999999993,22.5,,,1.0,1.0,3.0,3.0,,,,1.0,2.0,5.0,,1.0,,,,,3.0,9.0,,,6.0,1.0,4.0,2.0,,,,,,,2.0,4.0,,,,1.0,,1.0,,,,1.0,2.0,,5.0,2.0,5.0,,,,,,1.0,,1.0,,,,,,4.0,,,,0.3333333333333333,0.5,,,,,0.3333333333333333,0.25,,0.3,0.25,,0.3,0.25,,,1.0,0.8333333333333334,,0.7142857142857143,0.6666666666666666,,1.0,1.0,0.3,0.3333333333333333,0.3333333333333333,,0.1,,,,0.5,0.4,0.4,0.5,0.1,,,,,,0.75,,,,,,,0.546675,,,,0.3333333333333333,,11.244444444444445,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,2.0,,,,,1.0,,,,,,,1.0,,1.0,0.3333333333333333,,,,,,,1.0,1.0,,,,,,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
1503-1763-1909-2397-2558,1610612745,"Tracy McGrady, Ryan Bowen, Scott Padgett, Yao Ming, Reece Gaines","McGrady, Bowen, Padgett, Ming, Gaines",1503-1763-1909-2397-2558,HOU,11.0,1,,3.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,1.0,,,,261.8181818181818,6.0,5.0,6.0,5.0,1.0,1.0,0.3423,25.9,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,3.0,,,,,,1.0,1.0,,3.0,,,,3.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,3.0,3.0,1.0,,,,,1.0,1.0,1.0,,,,1.5,,1.5,1.5,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,0.3423,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
1503-1763-1909-2397-2857,1610612745,"Tracy McGrady, Ryan Bowen, Scott Padgett, Yao Ming, Andre Barrett","McGrady, Bowen, Padgett, Ming, Barrett",1503-1763-1909-2397-2857,HOU,93.0,1,2.0,6.0,4.0,3.0,7.0,1.0,1.0,,1.0,1.0,3.0,4.0,,,0.3333333333333333,1.0,1.0,,108.38709677419355,12.75,14.0,12.75,14.0,0.3333333333333333,0.6666666666666666,0.5055999999999999,25.2,3.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,1.0,1.0,2.0,,4.0,6.0,,,2.0,1.0,2.0,,1.0,2.0,4.0,2.0,,,,,1.0,,1.0,,1.0,,,2.0,1.0,,2.0,1.0,,,,,,,,,,,4.0,1.0,1.0,4.0,4.0,3.0,,1.0,1.0,,,,,0.5,,0.5,0.3333333333333333,,0.3333333333333333,0.6,1.0,0.5,,1.0,,1.0,0.5,,1.0,,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,,,,,,,,,,,0.3333333333333333,1.0,,,0.3333333333333333,,,0.5055999999999999,0.25,0.3333333333333333,0.3333333333333333,0.6666666666666666,9.55,0.75,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
