EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,Fg2aBlocked,SelfOReb,Offensive Fouls,FG2APctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFGM,SecondChanceCorner3FGA,PenaltyArc3FGA,SecondChanceFG3A,OffThreePtRebounds,NonShootingFoulsDrawn,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PtsAssisted3s,ThreePtAssists,Arc3Assists,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,BlockedShortMidRange,Assisted3sPct,OffArc3ReboundPct,Arc3PctAssisted,ShortMidRangeAssists,ShortMidRangePctAssisted,2pt And 1 Free Throw Trips,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Fg3aBlocked,Corner3Assists,Travels,SecondChanceFg3Pct,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,DefensiveGoaltends,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceCorner3FGM,FTOffRebounds,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,3SecondViolations,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceArc3PctAssisted,team_id,year,season,team_vs
1503-1727-2212-353-43,1610612753,"Tracy McGrady, Pat Garrity, Steven Hunter, Darrell Armstrong, Chris Whitney","McGrady, Garrity, Hunter, Armstrong, Whitney",1503-1727-2212-353-43,ORL,137.0,1,2.0,4.0,4.0,,,,8.0,,,,,1.0,2.0,2.0,,,,,2.0,3.0,,,3.0,7.0,7.0,,,,,,,,,,4.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,3.0,1.0,,,,,7.0,,,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.75,,,,,,,,0.5,0.5,,,,,,,84.08759124087592,,20.5,13.75,20.5,12.0,,,,,0.3333333333333333,,,0.6666666666666666,1.0,1.0,,,,,,,,,,0.38083333333333336,,,0.25,0.25,,,15.733333333333334,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1610612753,2003,2002-03,True
1503-1727-2212-353-431,1610612753,"Tracy McGrady, Pat Garrity, Steven Hunter, Darrell Armstrong, Shawn Kemp","McGrady, Garrity, Hunter, Armstrong, Kemp",1503-1727-2212-353-431,ORL,75.0,1,1.0,3.0,3.0,,,1.0,6.0,1.0,1.0,,,,1.0,1.0,,,,,2.0,2.0,,,2.0,6.0,2.0,1.0,1.0,2.0,,,,,,2.0,2.0,,,,,1.0,1.0,,1.0,2.0,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,2.0,1.0,,,,,4.0,,,,0.5,0.5,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,1.0,,1.0,115.2,,10.666666666666666,14.333333333333334,7.666666666666667,14.333333333333334,0.5,1.0,1.0,,,,,0.5,1.0,1.0,1.0,,,,,,,0.5,,0.5065,0.3449,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,8.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
1503-1727-2219-2400-353,1610612753,"Tracy McGrady, Pat Garrity, Jeryl Sasser, Drew Gooden, Darrell Armstrong","McGrady, Garrity, Sasser, Gooden, Armstrong",1503-1727-2219-2400-353,ORL,107.0,2,2.0,4.0,4.0,4.0,1.0,2.0,8.0,2.0,4.0,4.0,,,,,,,,,2.0,4.0,,,,4.0,4.0,2.0,2.0,4.0,2.0,4.0,,,4.0,2.0,2.0,,,,,1.0,1.0,1.0,,2.0,2.0,,,,,2.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,4.0,4.0,1.0,0.5,0.5,,,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,,,,,1.0,,,1.0,,,,,,107.66355140186916,,15.5,11.25,9.75,11.25,1.0,0.5,1.0,0.5,,,,,,,,,,,,1.0,,1.0,,0.54015,0.57425,0.54015,,,1.0,1.0,,,1.0,,2.0,2.0,,2.0,,,0.5,,1.0,,,1.0,1.0,0.5,2.0,,,,,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
1503-1727-2219-353-43,1610612753,"Tracy McGrady, Pat Garrity, Jeryl Sasser, Darrell Armstrong, Chris Whitney","McGrady, Garrity, Sasser, Armstrong, Whitney",1503-1727-2219-353-43,ORL,7.0,1,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.71428571428572,,,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
1503-1727-2219-353-431,1610612753,"Tracy McGrady, Pat Garrity, Jeryl Sasser, Darrell Armstrong, Shawn Kemp","McGrady, Garrity, Sasser, Armstrong, Kemp",1503-1727-2219-353-431,ORL,152.0,1,3.0,3.0,3.0,,,,6.0,,,,,1.0,,,,,1.0,2.0,,1.0,1.0,2.0,,3.0,1.0,,,,,,,,,,,,,2.0,1.0,,1.0,,,3.0,,,2.0,,2.0,,2.0,,,,,,1.0,1.0,,1.0,2.0,,,,2.0,1.0,2.0,1.0,3.0,,,,,,0.5,0.5,,,,0.5,,,0.5,,,0.6666666666666666,,,0.5,,,0.5,,,,1.0,1.0,,56.8421052631579,0.5,23.0,27.666666666666668,23.0,24.0,,,,,0.3333333333333333,,,,,,,,0.6666666666666666,0.5,0.5,,,0.6666666666666666,0.5,0.40081666666666665,,,,,,,11.4,28.1,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
1503-1727-2400-2469-353,1610612753,"Tracy McGrady, Pat Garrity, Drew Gooden, Pat Burke, Darrell Armstrong","McGrady, Garrity, Gooden, Burke, Armstrong",1503-1727-2400-2469-353,ORL,15.0,1,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,3.0,,,,,1.0,1.0,,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,3.0,3.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,1.5,,1.5,,,,,,,,,,,,,,96.0,,11.0,,11.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,0.5672,,0.5672,1.0,1.0,,1.0,,,1.0,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
1503-1727-2400-353-43,1610612753,"Tracy McGrady, Pat Garrity, Drew Gooden, Darrell Armstrong, Chris Whitney","McGrady, Garrity, Gooden, Armstrong, Whitney",1503-1727-2400-353-43,ORL,578.0,4,10.0,19.0,20.0,13.0,12.0,4.0,39.0,4.0,5.0,,1.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,7.0,12.0,2.0,4.0,8.0,28.0,17.0,3.0,3.0,6.0,2.0,4.0,3.0,7.0,17.0,8.0,6.0,3.0,4.0,2.0,1.0,4.0,5.0,2.0,1.0,11.0,3.0,1.0,4.0,1.0,6.0,4.0,10.0,6.0,3.0,3.0,1.0,1.0,,1.0,1.0,2.0,6.0,1.0,11.0,1.0,,,,,22.0,17.0,13.0,3.0,0.5714285714285714,0.8,0.5,0.5,0.5833333333333334,1.0,0.5,0.625,1.0,0.7142857142857143,0.6428571428571429,1.0,0.7083333333333334,0.25,1.0,1.0,1.0,0.6,0.5,0.8333333333333334,0.5714285714285714,0.5,,1.0,1.0,0.5,97.16262975778547,,17.263157894736842,12.5,16.526315789473685,12.5,0.3125,0.8,1.0,0.5,0.1875,0.3333333333333333,0.3333333333333333,0.25,0.5,0.5,0.5,0.125,0.125,0.5,0.5,,0.2857142857142857,0.5625,0.5,0.47814375,0.5968,0.42396428571428574,0.058823529411764705,0.07692307692307693,0.21428571428571427,0.6071428571428571,8.416666666666666,24.925,0.6842105263157895,11.0,3.0,3.0,,1.0,,,0.08333333333333333,,1.0,,,1.0,1.0,0.3333333333333333,,,1.0,,1.0,4.0,0.5,0.5,,,,0.14285714285714285,3.0,1.0,,,,,,0.5,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,0.2,,0.5,0.5,1.0,,,,1.0,2.0,0.6666666666666666,1.0,,,,,,,,,,,,,,1.0,1.0,0.5,,1610612753,2003,2002-03,True
1503-1727-2400-353-431,1610612753,"Tracy McGrady, Pat Garrity, Drew Gooden, Darrell Armstrong, Shawn Kemp","McGrady, Garrity, Gooden, Armstrong, Kemp",1503-1727-2400-353-431,ORL,165.0,2,3.0,4.0,5.0,1.0,5.0,1.0,9.0,,,,1.0,2.0,1.0,2.0,,,,1.0,2.0,4.0,,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,,2.0,4.0,4.0,,,,1.0,,2.0,2.0,,1.0,4.0,1.0,,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,1.0,2.0,,2.0,,,,,,4.0,4.0,1.0,1.0,1.0,1.0,,,0.5,1.0,1.0,0.4,1.0,1.0,0.5,1.0,1.0,0.2,,,1.0,0.5,,0.5,0.3333333333333333,1.0,,,1.0,,78.54545454545455,,24.75,13.2,19.75,12.6,,,,,0.4,0.5,0.5,0.4,0.5,0.5,1.0,,0.2,,,,,0.2,,0.39587,0.3287,0.3532,,,0.3333333333333333,0.6666666666666666,16.075,25.2,0.25,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
1503-1727-2400-353-692,1610612753,"Tracy McGrady, Pat Garrity, Drew Gooden, Darrell Armstrong, Andrew DeClercq","McGrady, Garrity, Gooden, Armstrong, DeClercq",1503-1727-2400-353-692,ORL,141.0,1,2.0,4.0,5.0,,4.0,1.0,9.0,1.0,1.0,,,1.0,,2.0,,,,,1.0,4.0,,,,2.0,6.0,,1.0,,,,,,,,2.0,,,,,,,,,,1.0,2.0,1.0,,3.0,1.0,4.0,,,,1.0,1.0,,1.0,,1.0,2.0,,,,1.0,1.0,2.0,1.0,2.0,,,,,,,,0.25,,,0.25,,,0.25,,,,1.0,,0.5,0.3333333333333333,1.0,0.75,0.3333333333333333,,0.5,,,1.0,91.91489361702128,0.5,20.0,12.2,19.0,11.4,0.25,1.0,1.0,,0.25,,,0.5,,,,,,,,,,0.25,,0.43805,0.4019,,,,,,11.475,,,-4.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1610612753,2003,2002-03,True
1503-1727-353-43-431,1610612753,"Tracy McGrady, Pat Garrity, Darrell Armstrong, Chris Whitney, Shawn Kemp","McGrady, Garrity, Armstrong, Whitney, Kemp",1503-1727-353-43-431,ORL,1510.0,7,25.0,46.0,43.0,15.0,12.0,8.0,89.0,5.0,10.0,2.0,3.0,6.0,2.0,10.0,4.0,,4.0,10.0,10.0,26.0,5.0,14.0,8.0,43.0,47.0,3.0,8.0,9.0,2.0,6.0,2.0,8.0,15.0,8.0,12.0,3.0,4.0,10.0,4.0,4.0,8.0,1.0,1.0,20.0,7.0,7.0,9.0,,16.0,11.0,27.0,,,,4.0,3.0,7.0,11.0,3.0,7.0,13.0,,10.0,4.0,1.0,,1.0,,34.0,15.0,15.0,,0.4,0.5,0.35714285714285715,0.35714285714285715,0.38461538461538464,0.375,0.3333333333333333,0.4375,0.4090909090909091,0.4375,0.4777777777777778,0.4090909090909091,0.5769230769230769,0.35,0.36363636363636365,,0.9,0.4375,0.7,0.8,0.4583333333333333,0.375,,1.0,1.0,0.7142857142857143,84.87417218543045,,19.5,14.255813953488373,17.543478260869566,14.069767441860465,0.25,0.5,0.5555555555555556,0.2,0.15,0.5,0.5,0.25,0.2,0.2222222222222222,0.5,0.1,0.25,0.4,0.4,0.25,,0.6,0.4,0.46161874999999997,0.5679166666666667,0.4104875,0.09090909090909091,0.13333333333333333,0.20930232558139536,0.3488372093023256,8.665384615384616,25.75714285714286,0.32608695652173914,-4.0,2.0,5.0,,2.0,1.0,3.0,0.07692307692307693,,0.2,0.6666666666666666,0.045454545454545456,0.45454545454545453,0.4,,,2.0,2.0,3.0,4.0,1.0,0.5,1.0,0.6666666666666666,0.18181818181818182,,0.25,12.0,4.0,3.0,1.0,1.0,,,0.8,0.4,0.75,2.0,0.6666666666666666,,1.0,1.0,1.0,1.0,,1.0,1.0,0.3333333333333333,,0.1,,0.25,0.25,1.0,0.09090909090909091,1.0,,1.0,1.0,0.5,0.5,,,,,,,1.0,,0.1,,,,,,,,1.0,1610612753,2003,2002-03,True
1503-1727-353-43-692,1610612753,"Tracy McGrady, Pat Garrity, Darrell Armstrong, Chris Whitney, Andrew DeClercq","McGrady, Garrity, Armstrong, Whitney, DeClercq",1503-1727-353-43-692,ORL,333.0,2,6.0,11.0,11.0,,,1.0,22.0,2.0,3.0,,1.0,2.0,,1.0,,,2.0,3.0,3.0,6.0,2.0,3.0,3.0,15.0,13.0,1.0,1.0,2.0,,,,,,4.0,2.0,,2.0,3.0,2.0,2.0,4.0,1.0,,10.0,1.0,,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,3.0,,3.0,2.0,,,,,13.0,,,,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,,0.6666666666666666,1.0,,0.75,1.0,,0.3333333333333333,0.5,,1.0,0.3333333333333333,,1.0,0.25,,,,1.0,,95.13513513513514,,16.90909090909091,13.363636363636363,16.90909090909091,13.363636363636363,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.2222222222222222,0.5,0.5,0.1111111111111111,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,0.6666666666666666,0.6666666666666666,0.48939444444444447,0.5949,,0.2,0.2857142857142857,0.13333333333333333,,4.7,24.7,,2.0,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,6.0,2.0,2.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
1503-1921-2212-2400-353,1610612753,"Tracy McGrady, Gordan Giricek, Steven Hunter, Drew Gooden, Darrell Armstrong","McGrady, Giricek, Hunter, Gooden, Armstrong",1503-1921-2212-2400-353,ORL,179.0,2,3.0,6.0,6.0,3.0,1.0,3.0,12.0,3.0,5.0,3.0,,,1.0,1.0,1.0,,,1.0,4.0,6.0,,2.0,2.0,10.0,1.0,1.0,3.0,2.0,3.0,4.0,1.0,2.0,8.0,4.0,4.0,,2.0,1.0,,2.0,2.0,1.0,1.0,4.0,1.0,,2.0,1.0,3.0,3.0,6.0,3.0,1.0,2.0,1.0,,,1.0,,1.0,2.0,,3.0,1.0,,,,,8.0,8.0,3.0,,0.5,0.6666666666666666,,,0.6666666666666666,0.3333333333333333,0.75,0.5,0.3333333333333333,0.6,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.25,1.0,1.0,1.0,0.5,,1.0,0.75,,1.0,,1.0,,96.53631284916202,,13.833333333333334,16.0,10.166666666666666,16.0,0.625,0.6,0.75,0.3333333333333333,,,,0.125,1.0,1.0,1.0,0.125,0.125,,,0.6,,0.875,,0.56594375,0.582,0.57526,0.125,0.16666666666666666,0.2,0.8,3.266666666666667,23.35,0.5,9.0,1.0,3.0,,1.0,,,0.16666666666666666,,0.5,,,1.0,0.3333333333333333,,2.0,,1.0,,2.0,1.0,1.0,,1.0,,0.6666666666666666,0.2,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
1503-1921-2400-2469-353,1610612753,"Tracy McGrady, Gordan Giricek, Drew Gooden, Pat Burke, Darrell Armstrong","McGrady, Giricek, Gooden, Burke, Armstrong",1503-1921-2400-2469-353,ORL,252.0,1,4.0,7.0,8.0,,,,15.0,2.0,3.0,,1.0,1.0,,,,,,,3.0,4.0,,,1.0,7.0,10.0,,,,,,,,,2.0,4.0,,,,,1.0,1.0,1.0,,2.0,,2.0,,1.0,3.0,,3.0,,,,2.0,2.0,,2.0,,3.0,4.0,,4.0,2.0,,,,,7.0,,,,0.3333333333333333,0.3333333333333333,,,0.75,,,0.75,,,0.5833333333333334,,,,1.0,1.0,,,1.0,0.6666666666666666,,,,,,1.0,85.71428571428571,,21.142857142857142,13.0,21.142857142857142,9.875,0.75,0.6666666666666666,1.0,0.5,0.25,1.0,1.0,,,,,,,,,,,0.75,,0.5069,,,0.3333333333333333,0.3333333333333333,,,4.125,,,-3.0,,,,1.0,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
1503-1921-2400-353-43,1610612753,"Tracy McGrady, Gordan Giricek, Drew Gooden, Darrell Armstrong, Chris Whitney","McGrady, Giricek, Gooden, Armstrong, Whitney",1503-1921-2400-353-43,ORL,303.0,2,5.0,10.0,11.0,8.0,,,21.0,,,,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,3.0,1.0,8.0,8.0,,,,2.0,5.0,3.0,1.0,8.0,4.0,,,,2.0,1.0,2.0,3.0,,1.0,7.0,,3.0,4.0,,7.0,,7.0,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,3.0,1.0,2.0,1.0,2.0,2.0,8.0,8.0,8.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.4,,0.4,0.4375,,0.4375,0.4444444444444444,,0.4444444444444444,0.375,0.5,,0.6666666666666666,,1.0,0.7777777777777778,,,0.5,0.5,1.0,1.0,99.8019801980198,1.0,17.1,12.0,17.1,11.818181818181818,,,,,0.375,0.3333333333333333,0.3333333333333333,0.25,0.5,0.5,1.0,0.125,0.25,0.5,0.5,,0.125,0.375,0.5,0.4320625,,0.4320625,0.125,0.2,,1.0,12.26,26.03333333333333,0.8,,,,,,,,,,,1.0,,,,,,,2.0,,,1.0,,,,,,0.25,3.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
1503-1921-2400-353-431,1610612753,"Tracy McGrady, Gordan Giricek, Drew Gooden, Darrell Armstrong, Shawn Kemp","McGrady, Giricek, Gooden, Armstrong, Kemp",1503-1921-2400-353-431,ORL,323.0,2,5.0,11.0,10.0,1.0,8.0,1.0,21.0,,1.0,,1.0,2.0,1.0,4.0,,,,1.0,2.0,7.0,,1.0,4.0,8.0,12.0,1.0,1.0,2.0,,,,2.0,2.0,,4.0,,2.0,1.0,,,,,,,1.0,1.0,3.0,,4.0,1.0,5.0,,,,1.0,1.0,,1.0,,1.0,4.0,,7.0,2.0,2.0,2.0,2.0,1.0,6.0,2.0,1.0,3.0,,,,,0.2857142857142857,1.0,,0.25,1.0,,0.3181818181818182,1.0,1.0,0.125,1.0,,0.75,0.2,1.0,0.8,0.16666666666666666,0.3333333333333333,0.5,1.0,,1.0,93.62229102167181,0.5,17.363636363636363,13.2,17.181818181818183,12.1,0.125,,,,0.25,0.5,0.5,0.5,0.25,0.25,,,0.125,,,,,0.25,,0.429225,0.4937,,0.2,0.2222222222222222,0.25,0.25,11.9,24.4,0.09090909090909091,-4.0,,,,,1.0,,,,,,0.2,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1610612753,2003,2002-03,True
1503-1921-2400-353-692,1610612753,"Tracy McGrady, Gordan Giricek, Drew Gooden, Darrell Armstrong, Andrew DeClercq","McGrady, Giricek, Gooden, Armstrong, DeClercq",1503-1921-2400-353-692,ORL,1733.0,6,29.0,53.0,50.0,20.0,16.0,11.0,103.0,4.0,12.0,5.0,1.0,3.0,6.0,17.0,6.0,3.0,3.0,13.0,11.0,32.0,4.0,19.0,17.0,51.0,58.0,4.0,9.0,15.0,6.0,16.0,8.0,9.0,21.0,16.0,6.0,,4.0,13.0,3.0,8.0,12.0,2.0,5.0,28.0,12.0,4.0,8.0,2.0,14.0,14.0,28.0,7.0,3.0,4.0,4.0,2.0,5.0,9.0,1.0,6.0,16.0,1.0,21.0,7.0,2.0,1.0,3.0,1.0,36.0,21.0,20.0,4.0,0.7272727272727273,0.8888888888888888,0.21052631578947367,0.21052631578947367,0.34375,0.4444444444444444,0.375,0.3333333333333333,0.4583333333333333,0.25,0.4166666666666667,0.5357142857142857,0.3620689655172414,0.37254901960784315,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.5714285714285714,0.8,0.6,0.4117647058823529,0.45454545454545453,0.6666666666666666,,0.6666666666666666,0.75,85.58568955568379,0.3333333333333333,20.37735849056604,13.06,17.962264150943398,12.58,0.23529411764705882,0.3333333333333333,0.5,0.5,0.058823529411764705,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.11764705882352941,0.2549019607843137,0.23076923076923078,0.23076923076923078,0.20833333333333334,0.125,0.6078431372549019,0.23076923076923078,0.46404411764705883,0.4541909090909091,0.4536166666666666,0.13559322033898305,0.1794871794871795,0.29411764705882354,0.4117647058823529,10.490625,25.263157894736842,0.37735849056603776,-7.0,2.0,4.0,4.0,4.0,2.0,2.0,0.125,,0.625,1.0,0.06666666666666667,0.3333333333333333,0.5,,2.0,1.0,5.0,3.0,2.0,1.0,0.15384615384615385,1.0,,0.08333333333333333,0.4,0.20833333333333334,12.0,4.0,3.0,,2.0,1.0,1.0,1.0,0.2222222222222222,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,0.3333333333333333,,0.3333333333333333,,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,0.5,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,0.05,2.0,,,1.0,1610612753,2003,2002-03,True
1503-1921-2469-353-43,1610612753,"Tracy McGrady, Gordan Giricek, Pat Burke, Darrell Armstrong, Chris Whitney","McGrady, Giricek, Burke, Armstrong, Whitney",1503-1921-2469-353-43,ORL,63.0,1,1.0,3.0,3.0,3.0,,,6.0,,,,,,,,,,,1.0,,,,1.0,4.0,4.0,2.0,,,,,,1.0,4.0,4.0,,,,,1.0,,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,1.0,4.0,,,,,,4.0,4.0,3.0,,,,,,,,,,,,0.6666666666666666,,0.6666666666666666,1.0,,,,,1.0,0.5,,,,,,1.0,137.14285714285714,,9.666666666666666,11.333333333333334,9.666666666666666,7.333333333333333,,,,,,,,,,,,,1.0,,,,,1.0,,0.45645,,0.45645,,,,1.0,,27.6,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
