EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PtsAssisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,Travels,BlockedLongMidRange,BlockedShortMidRange,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PtsUnassisted3s,FTDefRebounds,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,OffCorner3ReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Accuracy,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,SecondChanceArc3FGM,HeaveAttempts,Technical Free Throw Trips,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,BlockedCorner3,Clear Path Fouls,team_id,year,season,team_vs
1112-1497-1888-330-722,1610612765,"Ben Wallace, Chauncey Billups, Richard Hamilton, Danny Manning, Corliss Williamson","Wallace, Billups, Hamilton, Manning, Williamson",1112-1497-1888-330-722,DET,198.0,2,3.0,-1.0,6.0,8.0,6.0,4.0,14.0,1.0,3.0,1.0,3.0,1.0,1.0,6.0,,5.0,6.0,1.0,6.0,,5.0,2.0,2.0,2.0,4.0,1.0,1.0,,,3.0,5.0,6.0,0.16666666666666666,0.16666666666666666,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,1.0,1.0,1.0,101.81818181818183,14.666666666666666,13.75,14.0,13.75,0.42857142857142855,0.3333333333333333,0.5,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.5714285714285714,0.50005,0.50005,,,1.0,7.1499999999999995,1.0,1.0,1.0,2.0,,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,2.0,1.0,,1.0,,,3.0,2.0,,2.0,1.0,,1.0,,1.0,,1.0,,,,,,,0.5,0.5,0.5,0.14285714285714285,1.0,,0.4,0.4,,0.5,,,,,,,0.2857142857142857,,,0.14285714285714285,1.0,0.5,0.14285714285714285,0.58655,0.4,25.9,,,,,,1.0,,,,3.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,1.0,0.16666666666666666,0.3333333333333333,,,,0.5,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,True
1112-1497-1888-361-468,1610612765,"Ben Wallace, Chauncey Billups, Richard Hamilton, Clifford Robinson, Jon Barry","Wallace, Billups, Hamilton, Robinson, Barry",1112-1497-1888-361-468,DET,3841.0,20,64.0,-34.0,116.0,123.0,62.0,95.0,239.0,10.0,22.0,3.0,10.0,23.0,35.0,76.0,31.0,107.0,141.0,15.0,34.0,25.0,58.0,38.0,10.0,44.0,59.0,17.0,40.0,45.0,11.0,88.0,58.0,62.0,0.4605263157894737,0.4411764705882353,0.4523809523809524,0.4342105263157895,0.5,0.5087719298245614,0.5882352941176471,0.7321428571428571,0.5,89.6016662327519,17.04310344827586,15.154471544715447,16.344827586206897,14.154471544715447,0.2619047619047619,0.45454545454545453,0.5,0.27380952380952384,0.2631578947368421,0.3,0.35714285714285715,0.4453958333333333,0.44465394736842107,0.11578947368421053,0.12643678160919541,0.5420560747663551,9.927631578947368,0.5344827586206896,14.0,6.0,8.0,11.0,14.0,31.0,6.0,2.0,8.0,6.0,9.0,19.0,4.0,32.0,10.0,6.0,16.0,16.0,3.0,5.0,32.0,14.0,31.0,15.0,11.0,3.0,3.0,12.0,23.0,2.0,14.0,1.0,5.0,12.0,13.0,0.45714285714285713,0.5333333333333333,0.6666666666666666,0.6666666666666666,0.7307692307692307,0.09523809523809523,0.4782608695652174,0.7948717948717948,0.34146341463414637,0.3191489361702128,0.25,0.35294117647058826,0.7,0.9285714285714286,0.3,0.4782608695652174,0.5,0.45454545454545453,0.36904761904761907,0.45161290322580644,0.45161290322580644,0.07142857142857142,0.8888888888888888,0.75,0.05263157894736842,0.5531111111111111,0.17757009345794392,24.825,,2.0,,,2.0,2.0,,,7.0,,3.0,,,8.0,1.0,2.0,5.0,2.0,3.0,,8.0,,8.0,5.0,8.0,5.0,,0.25,,0.25,0.039473684210526314,0.09090909090909091,0.043478260869565216,,0.16666666666666666,0.4166666666666667,,0.7333333333333333,0.8,0.045454545454545456,0.625,0.5714285714285714,0.023809523809523808,,,,,,,0.05263157894736842,2.0,2.0,,2.0,1.0,2.0,0.3333333333333333,0.3333333333333333,,0.3333333333333333,6.0,3.0,,,1.0,0.5,,,,,1.0,0.25,,,1.0,,,0.5,,,,,,,,1.0,,,,,,,,,1610612765,2003,2002-03,True
1112-1497-1888-361-688,1610612765,"Ben Wallace, Chauncey Billups, Richard Hamilton, Clifford Robinson, Michael Curry","Wallace, Billups, Hamilton, Robinson, Curry",1112-1497-1888-361-688,DET,58877.0,65,981.0,20.0,1785.0,1767.0,184.0,252.0,3552.0,263.0,487.0,22.0,49.0,346.0,646.0,1392.0,283.0,1791.0,1771.0,54.0,140.0,57.0,180.0,606.0,135.0,689.0,937.0,177.0,419.0,370.0,164.0,1567.0,180.0,184.0,0.4640804597701149,0.38571428571428573,0.47125,0.38198757763975155,0.5042517006802721,0.44696969696969696,0.7941176470588235,0.7739644970414201,0.7878787878787878,86.87399154168861,16.003361344537815,17.15393322014714,15.318207282913166,16.451612903225808,0.304375,0.5400410677618069,0.654228855721393,0.21625,0.30434782608695654,0.4489795918367347,0.434375,0.47393770337922403,0.44781812499999996,0.09592188397472717,0.10718954248366012,0.10050251256281408,9.552442528735632,0.1030812324929972,205.0,57.0,108.0,148.0,235.0,559.0,162.0,18.0,208.0,88.0,179.0,224.0,21.0,686.0,92.0,161.0,343.0,400.0,134.0,72.0,857.0,218.0,519.0,248.0,134.0,31.0,87.0,148.0,282.0,25.0,22.0,29.0,57.0,23.0,38.0,0.5309597523219814,0.5716666666666667,0.49162011173184356,0.47549019607843135,0.509090909090909,0.13,0.475177304964539,0.7688888888888888,0.29301075268817206,0.28114285714285714,0.29797979797979796,0.2391304347826087,0.75,0.798219584569733,0.5095057034220533,0.4277456647398844,0.46540880503144655,0.4864864864864865,0.349375,0.4203935599284436,0.42805100182149364,0.10125,0.5294117647058824,0.5277777777777778,0.11180124223602485,0.5087462566844919,0.12506979341150196,25.509134615384614,18.0,46.0,1.0,4.0,3.0,72.0,6.0,25.0,30.0,171.0,123.0,57.0,18.0,137.0,28.0,35.0,132.0,83.0,49.0,21.0,47.0,26.0,92.0,53.0,94.0,62.0,0.7916666666666666,0.34615384615384615,0.24,0.34782608695652173,0.08836206896551724,0.17453798767967146,0.08092485549132948,0.017889087656529516,0.21374045801526717,0.36607142857142855,0.20388349514563106,0.7294117647058823,0.8157894736842105,0.04660452729693742,0.6595744680851063,0.5829787234042553,0.02875,0.391304347826087,0.4,1.0,0.0196078431372549,0.25,1.0,0.018633540372670808,54.0,54.0,39.0,19.0,15.0,24.0,0.3333333333333333,0.33540372670807456,0.7222222222222222,0.33540372670807456,45.0,35.0,6.0,9.0,0.9459459459459459,0.25,2.0,0.009615384615384616,0.006172839506172839,,5.0,0.23809523809523808,,21.0,5.0,0.10526315789473684,0.10294117647058823,0.2777777777777778,5.0,1.0,13.0,0.23809523809523808,1.0,2.0,2.0,6.0,2.0,0.05714285714285714,3.0,0.021739130434782608,0.014218009478672985,,,,1610612765,2003,2002-03,True
1112-1497-1888-361-722,1610612765,"Ben Wallace, Chauncey Billups, Richard Hamilton, Clifford Robinson, Corliss Williamson","Wallace, Billups, Hamilton, Robinson, Williamson",1112-1497-1888-361-722,DET,15735.0,57,262.0,-99.0,464.0,485.0,198.0,266.0,949.0,63.0,120.0,23.0,45.0,93.0,149.0,342.0,116.0,447.0,546.0,52.0,129.0,79.0,195.0,168.0,34.0,171.0,239.0,52.0,138.0,151.0,44.0,377.0,195.0,198.0,0.43567251461988304,0.40310077519379844,0.41792929292929293,0.38926174496644295,0.47532188841201717,0.48484848484848486,0.6181818181818182,0.6425531914893617,0.6046511627906976,86.84842707340324,16.213362068965516,16.931958762886598,15.523706896551724,15.835051546391753,0.30303030303030304,0.525,0.6631578947368421,0.23484848484848486,0.30201342281879195,0.5111111111111111,0.4393939393939394,0.46316463104325695,0.45566122448979596,0.10185185185185185,0.1164021164021164,0.436241610738255,9.348538011695906,0.4267241379310345,54.0,20.0,31.0,39.0,47.0,129.0,40.0,16.0,54.0,27.0,49.0,70.0,20.0,130.0,34.0,38.0,65.0,73.0,26.0,14.0,154.0,61.0,117.0,68.0,40.0,7.0,17.0,31.0,71.0,5.0,31.0,8.0,8.0,34.0,36.0,0.436241610738255,0.49242424242424243,0.5510204081632653,0.5588235294117647,0.575,0.13636363636363635,0.5633802816901409,0.65,0.3193717277486911,0.29130434782608694,0.3333333333333333,0.19753086419753085,0.625,0.7575757575757576,0.4126984126984127,0.41935483870967744,0.47560975609756095,0.358974358974359,0.32575757575757575,0.3643410852713178,0.376,0.10101010101010101,0.6078431372549019,0.6451612903225806,0.10738255033557047,0.5094041666666667,0.15659955257270694,26.909259259259258,4.0,14.0,,1.0,4.0,11.0,1.0,2.0,13.0,24.0,40.0,8.0,4.0,25.0,6.0,14.0,35.0,20.0,15.0,5.0,23.0,8.0,23.0,11.0,24.0,18.0,0.7272727272727273,0.2037037037037037,0.5,0.21153846153846154,0.11695906432748537,0.20833333333333334,0.11827956989247312,0.031007751937984496,0.15384615384615385,0.48214285714285715,0.10344827586206896,0.54,0.6666666666666666,0.07407407407407407,0.75,0.5319148936170213,0.03535353535353535,0.2857142857142857,0.2857142857142857,1.0,0.0196078431372549,,,0.026845637583892617,7.0,7.0,4.0,4.0,4.0,8.0,0.175,0.1794871794871795,0.5714285714285714,0.18421052631578946,9.0,20.0,1.0,2.0,0.9090909090909091,0.3,1.0,0.018518518518518517,0.025,1.0,4.0,0.2,0.25,1.0,3.0,0.1,0.0196078431372549,0.1875,1.0,2.0,4.0,1.0,1.0,1.0,1.0,,1.0,0.07142857142857142,,,,1.0,,,1610612765,2003,2002-03,True
1112-1497-1888-361-93,1610612765,"Ben Wallace, Chauncey Billups, Richard Hamilton, Clifford Robinson, Hubert Davis","Wallace, Billups, Hamilton, Robinson, Davis",1112-1497-1888-361-93,DET,16.0,1,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,2.0,,,2.0,,,,1.0,,,,,,,,0.5,,180.0,1.0,15.0,1.0,14.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1610612765,2003,2002-03,True
1112-1497-1888-468-688,1610612765,"Ben Wallace, Chauncey Billups, Richard Hamilton, Jon Barry, Michael Curry","Wallace, Billups, Hamilton, Barry, Curry",1112-1497-1888-468-688,DET,10.0,1,,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,,2.0,,1.0,1.0,,2.0,2.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,288.0,6.0,4.0,6.0,4.0,,,,,,,,0.2568,0.2568,,,1.0,18.6,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,True
1112-1497-1888-468-722,1610612765,"Ben Wallace, Chauncey Billups, Richard Hamilton, Jon Barry, Corliss Williamson","Wallace, Billups, Hamilton, Barry, Williamson",1112-1497-1888-468-722,DET,1417.0,8,24.0,-13.0,40.0,44.0,22.0,20.0,84.0,5.0,10.0,3.0,5.0,10.0,11.0,30.0,15.0,40.0,53.0,6.0,15.0,11.0,23.0,10.0,5.0,15.0,28.0,7.0,12.0,20.0,8.0,29.0,23.0,22.0,0.36666666666666664,0.4,0.3787878787878788,0.4,0.4523809523809524,0.525,0.8333333333333334,0.7058823529411765,1.0,85.36344389555398,19.425,14.545454545454545,17.3,14.295454545454545,0.30303030303030304,0.5,0.625,0.30303030303030304,0.3333333333333333,0.6,0.3939393939393939,0.44734999999999997,0.4400066666666667,0.1951219512195122,0.21052631578947367,0.575,9.183333333333334,0.55,9.0,2.0,5.0,3.0,3.0,10.0,3.0,,3.0,3.0,7.0,11.0,,12.0,4.0,3.0,6.0,6.0,3.0,2.0,12.0,10.0,7.0,13.0,10.0,,5.0,1.0,11.0,2.0,5.0,1.0,1.0,1.0,2.0,0.5454545454545454,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.5,0.09090909090909091,0.9090909090909091,0.6363636363636364,0.5263157894736842,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.5,0.8333333333333334,0.6,0.3,0.375,0.6666666666666666,0.30303030303030304,0.3,0.3333333333333333,0.09090909090909091,0.7142857142857143,0.4,,0.46846666666666664,0.275,26.2,,,,,,1.0,,,5.0,,5.0,,,1.0,2.0,1.0,4.0,4.0,,,5.0,,,,,,,0.3333333333333333,,0.3333333333333333,0.16666666666666666,0.2,0.2,0.1,1.0,0.4,1.0,,0.5,0.0625,,0.3333333333333333,,,,,,,,,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,3.0,3.0,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,1.0,1.0,,,,,,,1610612765,2003,2002-03,True
1112-1497-1888-688-722,1610612765,"Ben Wallace, Chauncey Billups, Richard Hamilton, Michael Curry, Corliss Williamson","Wallace, Billups, Hamilton, Curry, Williamson",1112-1497-1888-688-722,DET,408.0,3,7.0,,14.0,12.0,11.0,3.0,26.0,5.0,7.0,3.0,4.0,1.0,5.0,8.0,4.0,14.0,14.0,3.0,5.0,4.0,10.0,6.0,2.0,4.0,6.0,1.0,5.0,7.0,4.0,12.0,10.0,11.0,0.625,0.6,0.5,0.42857142857142855,0.5384615384615384,0.5555555555555556,0.6666666666666666,0.375,0.5,91.76470588235294,12.928571428571429,18.916666666666668,12.5,16.333333333333332,0.7,0.7142857142857143,0.8333333333333334,0.1,0.5714285714285714,0.75,0.9,0.5322899999999999,0.5053142857142857,0.3076923076923077,0.36363636363636365,0.7142857142857143,1.3,0.7857142857142857,2.0,1.0,1.0,,,,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,,4.0,1.0,1.0,2.0,3.0,,3.0,,3.0,,3.0,1.0,,,2.0,0.4,0.5,1.0,0.5,0.5,0.2,1.0,0.2,0.3333333333333333,0.4,,,,,0.4,,,,,,,0.2,0.5,1.0,0.2857142857142857,0.57,0.14285714285714285,26.2,,,,,,,,1.0,,,1.0,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,0.125,0.14285714285714285,,,0.5,0.5,0.5,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,True
1112-1497-2246-2419-688,1610612765,"Ben Wallace, Chauncey Billups, Mehmet Okur, Tayshaun Prince, Michael Curry","Wallace, Billups, Okur, Prince, Curry",1112-1497-2246-2419-688,DET,32.0,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,0.25,0.25,,,,90.0,27.0,5.0,18.0,5.0,,,,,,,,0.35,0.35,0.5,0.5,1.0,14.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.35,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,True
1112-1497-2246-2419-722,1610612765,"Ben Wallace, Chauncey Billups, Mehmet Okur, Tayshaun Prince, Corliss Williamson","Wallace, Billups, Okur, Prince, Williamson",1112-1497-2246-2419-722,DET,358.0,2,6.0,-2.0,11.0,11.0,,,22.0,1.0,1.0,,,1.0,3.0,6.0,3.0,9.0,11.0,,,,,4.0,1.0,3.0,3.0,1.0,2.0,4.0,2.0,9.0,,,0.5,,0.5,,0.5625,,1.0,0.6,1.0,88.49162011173185,14.818181818181818,17.727272727272727,14.818181818181818,15.272727272727273,0.16666666666666666,1.0,1.0,0.16666666666666666,,,0.16666666666666666,0.41924999999999996,,0.25,0.25,,12.799999999999999,,,,,1.0,1.0,4.0,,,,,,,,2.0,,,1.0,1.0,,,2.0,,2.0,,1.0,1.0,1.0,2.0,3.0,,,,,,,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,0.5,,,,,1.0,0.5,,1.0,1.0,,0.6666666666666666,0.25,0.25,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,True
1112-1497-2246-361-468,1610612765,"Ben Wallace, Chauncey Billups, Mehmet Okur, Clifford Robinson, Jon Barry","Wallace, Billups, Okur, Robinson, Barry",1112-1497-2246-361-468,DET,92.0,1,2.0,,2.0,3.0,2.0,3.0,5.0,,,,,,,2.0,,,,,2.0,,,,1.0,3.0,3.0,,,,,,,2.0,,,,,,,1.0,0.75,1.0,78.26086956521739,19.5,17.666666666666668,19.5,16.666666666666668,,,,,,,,0.3873,0.3873,,,,17.2,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,True
1112-1497-2246-361-93,1610612765,"Ben Wallace, Chauncey Billups, Mehmet Okur, Clifford Robinson, Hubert Davis","Wallace, Billups, Okur, Robinson, Davis",1112-1497-2246-361-93,DET,63.0,1,1.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,4.0,,2.0,2.0,,4.0,2.0,,1.0,1.0,,,,,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,91.42857142857143,11.0,20.5,11.0,20.5,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.51925,0.51925,,,1.0,2.55,1.0,,,,1.0,,,,,,,,,,2.0,,,1.0,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,0.5,0.5,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,True
1112-1497-2246-468-688,1610612765,"Ben Wallace, Chauncey Billups, Mehmet Okur, Jon Barry, Michael Curry","Wallace, Billups, Okur, Barry, Curry",1112-1497-2246-468-688,DET,69.0,3,1.0,2.0,4.0,2.0,4.0,2.0,6.0,,,,,1.0,1.0,1.0,,2.0,,1.0,1.0,,2.0,,,1.0,1.0,,1.0,,,2.0,2.0,4.0,1.0,1.0,0.5,0.5,0.5,0.5,,1.0,,125.21739130434784,8.5,17.5,8.5,17.5,,,,0.5,,,0.5,0.329275,0.329275,,,1.0,7.3,1.0,,,,1.0,,,1.0,1.0,1.0,,,,1.0,2.0,,1.0,1.0,1.0,,1.0,2.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,0.5,1.0,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,0.5,,,0.5,,,27.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,True
1112-1497-2246-468-722,1610612765,"Ben Wallace, Chauncey Billups, Mehmet Okur, Jon Barry, Corliss Williamson","Wallace, Billups, Okur, Barry, Williamson",1112-1497-2246-468-722,DET,4696.0,23,78.0,24.0,148.0,135.0,33.0,36.0,283.0,22.0,42.0,4.0,9.0,24.0,54.0,113.0,41.0,170.0,146.0,11.0,20.0,20.0,48.0,54.0,14.0,46.0,65.0,19.0,43.0,51.0,22.0,153.0,48.0,33.0,0.4778761061946903,0.55,0.49615384615384617,0.56,0.5562913907284768,0.6857142857142857,0.7,0.5972222222222222,0.6666666666666666,86.7802385008518,15.16891891891892,18.155555555555555,14.371621621621621,16.8,0.3230769230769231,0.5238095238095238,0.7096774193548387,0.18461538461538463,0.36,0.4444444444444444,0.45384615384615384,0.4645173076923077,0.44909,0.15172413793103448,0.171875,0.2823529411764706,9.384070796460177,0.22297297297297297,17.0,4.0,7.0,12.0,20.0,47.0,15.0,5.0,17.0,5.0,12.0,17.0,5.0,54.0,4.0,15.0,27.0,32.0,8.0,6.0,69.0,19.0,29.0,19.0,9.0,1.0,5.0,7.0,16.0,2.0,3.0,4.0,3.0,6.0,3.0,0.5,0.5192307692307693,0.4166666666666667,0.4642857142857143,0.53125,0.13076923076923078,0.5625,0.5576923076923077,0.3275862068965517,0.2835820895522388,0.25,0.23076923076923078,0.5833333333333334,0.6521739130434783,0.36363636363636365,0.5,0.5454545454545454,0.5,0.36153846153846153,0.425531914893617,0.4444444444444444,0.11538461538461539,0.5,0.5714285714285714,0.2,0.47458928571428577,0.1,25.988235294117647,,2.0,,,,7.0,1.0,2.0,4.0,15.0,15.0,5.0,,13.0,,2.0,17.0,13.0,4.0,1.0,4.0,7.0,10.0,4.0,10.0,5.0,0.7142857142857143,0.4117647058823529,0.5,0.4117647058823529,0.13274336283185842,0.2619047619047619,0.08333333333333333,0.0425531914893617,,0.5,,0.4117647058823529,0.8,0.038461538461538464,0.5,0.65,0.015384615384615385,,,,,,,,7.0,7.0,5.0,,,6.0,0.4666666666666667,0.4666666666666667,0.7142857142857143,0.4666666666666667,6.0,3.0,1.0,2.0,1.0,,,,,,2.0,0.4,,2.0,2.0,,0.14285714285714285,0.4,1.0,,2.0,0.5,1.0,,,,,,,,,,,,1610612765,2003,2002-03,True
