EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,FG2A,OpponentPoints,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,ShortMidRangeFGM,Corner3FGM,Corner3FGA,FG2M,FG3M,FG3A,FtPoints,Points,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,Steals,BadPassSteals,LiveBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Defensive 3 Seconds Violations,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyOffPoss,PenaltyFtPoints,PenaltyPoints,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyTsPct,PenaltyPointsPct,PenaltyOffPossPct,AtRimFGM,PtsUnassisted2s,LostBallSteals,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,DefTwoPtRebounds,SelfOReb,BadPassTurnovers,Travels,Loose Ball Fouls,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Corner3PctBlocked,team_id,year,season,team_vs
1709-1762-1889-1917-2047,1610612746,"Michael Olowokandi, Tremaine Fowlkes, Andre Miller, Wang Zhi-zhi, Quentin Richardson","Olowokandi, Fowlkes, Miller, Zhi-zhi, Richardson",1709-1762-1889-1917-2047,LAC,60.0,1,1.0,,2.0,3.0,,5.0,1.0,1.0,2.0,,,,,2.0,,2.0,,,,,,,,,1.0,,,,120.0,9.5,13.666666666666666,9.5,13.666666666666666,0.5,0.5,0.5,0.6427,5.85,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
1709-1762-1889-1917-2060,1610612746,"Michael Olowokandi, Tremaine Fowlkes, Andre Miller, Wang Zhi-zhi, Marko Jaric","Olowokandi, Fowlkes, Miller, Zhi-zhi, Jaric",1709-1762-1889-1917-2060,LAC,178.0,2,3.0,2.0,6.0,5.0,1.0,11.0,1.0,3.0,4.0,7.0,,,,2.0,1.0,3.0,,1.0,,1.0,1.0,,,,0.6666666666666666,1.0,,,88.98876404494382,13.166666666666666,19.8,12.833333333333334,19.6,0.16666666666666666,0.5,0.5,0.45871000000000006,6.575,3.0,,,4.0,,2.0,1.0,9.0,4.0,,2.0,,2.0,,2.0,4.0,,,1.0,,1.0,,2.0,,1.0,1.0,7.0,0.5,0.6666666666666666,,,,1.0,0.6666666666666666,0.6428571428571429,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,,,,,0.14285714285714285,0.2,33.35,6.0,1.0,9.0,,1.0,,9.0,6.0,0.6428571428571429,1.0,1.0,1.0,4.0,,1.0,1.0,4.0,,,1.0,1.0,,,,,,,2.0,,,,2.0,1.0,1.0,,,,2.0,4.0,4.0,,2.0,,2.0,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.6666666666666666,1.0,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,0.16666666666666666,1.0,,,0.3333333333333333,,,,0.45871000000000006,0.2222222222222222,1.0,,,,,,,,,,,,,,1610612746,2003,2002-03,True
1709-1762-1889-2039-2047,1610612746,"Michael Olowokandi, Tremaine Fowlkes, Andre Miller, Keyon Dooling, Quentin Richardson","Olowokandi, Fowlkes, Miller, Dooling, Richardson",1709-1762-1889-2039-2047,LAC,282.0,1,5.0,2.0,9.0,10.0,1.0,19.0,4.0,1.0,6.0,7.0,1.0,2.0,,4.0,1.0,5.0,,,,1.0,1.0,,0.3333333333333333,0.5,0.6666666666666666,0.2,1.0,0.5,97.02127659574468,12.11111111111111,17.3,11.555555555555555,15.3,0.5,0.125,0.75,0.5540125,4.8999999999999995,,,1.0,3.0,,2.0,3.0,9.0,4.0,,2.0,,2.0,,,4.0,1.0,,,,,,4.0,,2.0,1.0,9.0,0.6666666666666666,0.6666666666666666,,,,0.5,0.375,0.45,0.25,,,,,0.125,,,,0.2,0.25,23.6,9.0,3.0,9.0,,,,9.0,9.0,0.45,1.0,1.0,2.0,2.0,1.0,0.5,0.5,4.0,,1.0,2.0,4.0,1.0,1.0,,,1.0,,1.0,,,,1.0,,1.0,,,,,3.0,6.0,,2.0,,,1.0,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,0.5,,0.375,,,,,,,1.0,,,,,,,1.0,,,0.2,,0.5,0.125,1.0,1.0,1.0,0.125,,,,1.0,,,,,,,0.5,0.5,0.125,,0.125,,,0.602,0.5540125,,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
1709-1762-1889-2060-2404,1610612746,"Michael Olowokandi, Tremaine Fowlkes, Andre Miller, Marko Jaric, Chris Wilcox","Olowokandi, Fowlkes, Miller, Jaric, Wilcox",1709-1762-1889-2060-2404,LAC,1389.0,2,23.0,5.0,42.0,42.0,2.0,84.0,10.0,13.0,32.0,37.0,3.0,5.0,,15.0,3.0,18.0,4.0,8.0,1.0,2.0,5.0,,0.21428571428571427,1.0,0.75,0.2,,1.0,87.0842332613391,15.047619047619047,18.023809523809526,14.976190476190476,17.0,0.30303030303030304,0.3939393939393939,0.3333333333333333,0.47838030303030304,8.14375,5.0,,,18.0,,1.0,6.0,42.0,20.0,,10.0,,10.0,,,20.0,6.0,5.0,4.0,,2.0,1.0,10.0,2.0,6.0,,40.0,0.5555555555555556,0.5882352941176471,,,,0.5625,0.5454545454545454,0.5675675675675675,0.030303030303030304,0.5,0.38461538461538464,0.4166666666666667,,,,,,0.16216216216216217,0.16666666666666666,27.1,,,,2.0,,,,,,,,8.0,16.0,1.0,0.8,0.8888888888888888,,1.0,1.0,,,5.0,9.0,,,,,1.0,,,,,1.0,1.0,,,,2.0,,,,,,2.0,1.0,,2.0,,6.0,4.0,,,10.0,,2.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,1.0,,1.0,,1.0,0.0625,0.1,0.07692307692307693,,,0.6666666666666666,,0.5,0.5,,,0.25,0.75,0.8571428571428571,1.0,,,0.75,0.2727272727272727,0.5555555555555556,0.5555555555555556,0.8,0.030303030303030304,,,,1.0,1.0,,,,,,,,,,,,,0.5724,,0.047619047619047616,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
1709-1762-1889-2060-2408,1610612746,"Michael Olowokandi, Tremaine Fowlkes, Andre Miller, Marko Jaric, Melvin Ely","Olowokandi, Fowlkes, Miller, Jaric, Ely",1709-1762-1889-2060-2408,LAC,325.0,1,5.0,-1.0,10.0,11.0,1.0,21.0,3.0,2.0,5.0,10.0,,,1.0,3.0,1.0,4.0,3.0,5.0,1.0,2.0,4.0,1.0,,,0.3333333333333333,,,,93.04615384615384,12.9,17.818181818181817,12.6,14.818181818181818,0.6,0.4,0.6,0.58852,2.94,,,,3.0,,,3.0,9.0,,,,,,,,,2.0,1.0,2.0,1.0,1.0,,4.0,1.0,1.0,,9.0,,,,,,0.6,0.6,0.6666666666666666,,0.4,,,,,,,,0.2,0.2,,6.0,3.0,3.0,1.0,4.0,1.0,3.0,6.0,0.5,0.3333333333333333,0.6,3.0,6.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,2.0,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,0.5,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.4857,,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
1709-1762-1889-2060-399,1610612746,"Michael Olowokandi, Tremaine Fowlkes, Andre Miller, Marko Jaric, Sean Rooks","Olowokandi, Fowlkes, Miller, Jaric, Rooks",1709-1762-1889-2060-399,LAC,700.0,2,12.0,-7.0,20.0,22.0,2.0,42.0,1.0,3.0,14.0,23.0,3.0,,,7.0,4.0,11.0,3.0,4.0,,4.0,8.0,,0.375,,0.7777777777777778,0.3333333333333333,,,86.4,17.3,16.09090909090909,16.55,15.545454545454545,0.05263157894736842,0.15789473684210525,0.3157894736842105,0.4131263157894737,13.821428571428571,1.0,,,6.0,,5.0,4.0,16.0,4.0,,2.0,,2.0,,,4.0,2.0,2.0,1.0,,,,6.0,,3.0,,13.0,0.3333333333333333,0.4,,,,0.42857142857142855,0.3157894736842105,0.36363636363636365,0.2631578947368421,0.25,0.3333333333333333,0.5,,,,,,0.13636363636363635,0.17647058823529413,25.76,3.0,2.0,2.0,2.0,,,2.0,3.0,0.14285714285714285,0.125,0.15,1.0,8.0,,1.0,1.0,15.0,,,,,4.0,10.0,,,,,5.0,,,,1.0,1.0,3.0,,,1.0,3.0,,4.0,,1.0,,2.0,5.0,,1.0,,,2.0,1.0,,7.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,,,2.0,,,0.3333333333333333,,0.3333333333333333,,0.375,0.07142857142857142,,0.3333333333333333,,,0.7777777777777778,0.25,,0.5,0.25,,,0.75,0.8,,0.09090909090909091,,,0.5263157894736842,0.4,0.4,0.5,0.2631578947368421,,,,,,,,,,,,,,,0.2,,,0.40455,0.37573,0.1875,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
1709-1762-1894-2039-2060,1610612746,"Michael Olowokandi, Tremaine Fowlkes, Corey Maggette, Keyon Dooling, Marko Jaric","Olowokandi, Fowlkes, Maggette, Dooling, Jaric",1709-1762-1894-2039-2060,LAC,83.0,1,1.0,-3.0,2.0,3.0,1.0,5.0,,1.0,1.0,4.0,1.0,,,1.0,1.0,2.0,,1.0,,,,,1.0,,1.0,1.0,1.0,,86.74698795180723,28.5,8.666666666666666,25.0,8.666666666666666,,1.0,,0.32,5.5,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,2.0,,1.0,,,,,,,,,,0.25,,1.0,,,,,,,,0.5,0.5,,1.0,1.0,1.0,,,,1.0,1.0,0.25,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,0.5,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.32,1.0,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
1709-1762-1894-2039-399,1610612746,"Michael Olowokandi, Tremaine Fowlkes, Corey Maggette, Keyon Dooling, Sean Rooks","Olowokandi, Fowlkes, Maggette, Dooling, Rooks",1709-1762-1894-2039-399,LAC,167.0,1,3.0,,4.0,5.0,,9.0,,2.0,4.0,2.0,,1.0,,4.0,,4.0,,,,,1.0,,,1.0,0.8,,,,77.60479041916167,17.75,19.2,17.75,15.8,,0.5,,0.412025,15.025,,,,1.0,,,,2.0,2.0,,1.0,,1.0,,,2.0,,,,,,,,,,,2.0,1.0,1.0,,,,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,3.0,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,0.25,,0.5,,,0.75,,,,,,,1.0,0.6666666666666666,1.0,,1.0,,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
1709-1762-1917-2039-2060,1610612746,"Michael Olowokandi, Tremaine Fowlkes, Wang Zhi-zhi, Keyon Dooling, Marko Jaric","Olowokandi, Fowlkes, Zhi-zhi, Dooling, Jaric",1709-1762-1917-2039-2060,LAC,654.0,2,11.0,-5.0,18.0,18.0,2.0,36.0,5.0,2.0,11.0,21.0,2.0,1.0,,3.0,2.0,5.0,4.0,5.0,,2.0,4.0,,0.4,0.5,0.5,0.2857142857142857,,0.5,79.26605504587155,17.77777777777778,18.555555555555557,16.77777777777778,16.833333333333332,0.38461538461538464,0.15384615384615385,0.5384615384615384,0.5153846153846154,7.327272727272727,2.0,,,6.0,,2.0,4.0,16.0,4.0,,2.0,,2.0,,,4.0,3.0,3.0,1.0,1.0,,,5.0,1.0,2.0,,15.0,0.3333333333333333,0.3333333333333333,,,,0.5454545454545454,0.46153846153846156,0.5333333333333333,0.15384615384615385,0.2,1.0,1.0,,,,,,0.14285714285714285,0.16666666666666666,25.5,11.0,3.0,11.0,2.0,2.0,1.0,11.0,11.0,0.6111111111111112,0.6875,0.6111111111111112,3.0,8.0,,0.6,0.75,6.0,,1.0,2.0,2.0,1.0,4.0,,,,,2.0,,,,2.0,,1.0,,,1.0,1.0,4.0,6.0,,2.0,,,2.0,,1.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,0.6666666666666666,,0.5,0.25,0.09090909090909091,0.2,,,,0.5,,0.5,0.3333333333333333,,,1.0,,,,0.16666666666666666,,0.3333333333333333,0.3076923076923077,0.25,0.25,1.0,0.15384615384615385,,,,1.0,,,,,,,0.25,1.0,,,0.25,,,0.5897,0.531725,0.0625,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
1709-1762-2039-2047-399,1610612746,"Michael Olowokandi, Tremaine Fowlkes, Keyon Dooling, Quentin Richardson, Sean Rooks","Olowokandi, Fowlkes, Dooling, Richardson, Rooks",1709-1762-2039-2047-399,LAC,110.0,1,2.0,,3.0,3.0,1.0,6.0,1.0,1.0,3.0,2.0,,,,2.0,1.0,3.0,,,,,1.0,,,,0.6666666666666666,0.3333333333333333,,,78.54545454545455,20.0,16.666666666666668,18.0,16.0,0.25,0.25,0.5,0.4759,8.466666666666667,,,,1.0,,1.0,,2.0,2.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,1.0,1.0,,,,0.3333333333333333,0.25,0.25,0.25,,,,,,,,,,,23.9,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,,,2.0,,,,,,,1.0,,,,,1.0,1.0,,2.0,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,0.6666666666666666,1.0,,,1.0,,1.0,1.0,,,,1.0,,0.25,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
1709-1762-2039-2060-399,1610612746,"Michael Olowokandi, Tremaine Fowlkes, Keyon Dooling, Marko Jaric, Sean Rooks","Olowokandi, Fowlkes, Dooling, Jaric, Rooks",1709-1762-2039-2060-399,LAC,334.0,2,6.0,-2.0,8.0,7.0,4.0,15.0,5.0,2.0,11.0,6.0,5.0,1.0,,2.0,5.0,7.0,,1.0,1.0,1.0,2.0,,0.625,1.0,0.6666666666666666,0.5555555555555556,,1.0,64.67065868263474,22.75,21.714285714285715,19.375,20.285714285714285,0.4166666666666667,0.16666666666666666,0.5,0.43979999999999997,7.754545454545454,1.0,,,2.0,,1.0,,4.0,2.0,,1.0,,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,2.0,0.5,1.0,,,,0.18181818181818182,0.16666666666666666,0.16666666666666666,0.08333333333333333,1.0,0.5,0.5,1.0,,,,,,,24.2,,,,,,,,,,,,1.0,2.0,,0.2,0.25,,1.0,2.0,,,,4.0,,,,,1.0,,1.0,,,1.0,3.0,,1.0,,2.0,,,,,,2.0,1.0,,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,0.3333333333333333,,0.25,,0.25,0.09090909090909091,0.2,,,,0.5,,1.0,0.3333333333333333,,,,,1.0,,0.25,,,0.3333333333333333,,,,0.08333333333333333,,,,0.5,0.5,,,0.25,,,,,,,,,,0.473275,,0.5,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
1709-1882-1885-1889-1894,1610612746,"Michael Olowokandi, Elton Brand, Lamar Odom, Andre Miller, Corey Maggette","Olowokandi, Brand, Odom, Miller, Maggette",1709-1882-1885-1889-1894,LAC,11215.0,10,187.0,-17.0,360.0,362.0,45.0,722.0,88.0,93.0,289.0,363.0,43.0,14.0,9.0,134.0,51.0,185.0,34.0,48.0,6.0,51.0,94.0,1.0,0.2471264367816092,0.6666666666666666,0.6830601092896175,0.25,0.20689655172413793,0.631578947368421,92.70441373160946,16.247222222222224,14.823204419889503,15.277777777777779,14.11049723756906,0.2626865671641791,0.27761194029850744,0.4,0.464590895522388,9.566435986159169,35.0,8.0,12.0,114.0,19.0,46.0,61.0,346.0,104.0,54.0,52.0,18.0,70.0,8.0,11.0,158.0,27.0,20.0,14.0,3.0,6.0,11.0,72.0,7.0,32.0,4.0,288.0,0.45614035087719296,0.5098039215686274,0.9473684210526315,0.41304347826086957,0.41304347826086957,0.3944636678200692,0.4253731343283582,0.46703296703296704,0.1373134328358209,0.2916666666666667,0.3763440860215054,0.3977272727272727,0.3142857142857143,0.03582089552238806,0.6666666666666666,0.6666666666666666,1.0,0.09141274238227147,0.10191082802547771,25.293478260869566,45.0,18.0,60.0,7.0,6.0,3.0,60.0,45.0,0.6304347826086957,0.17341040462427745,0.125,45.0,124.0,7.0,0.5113636363636364,0.6,77.0,13.0,21.0,5.0,10.0,34.0,108.0,3.0,3.0,3.0,11.0,34.0,,3.0,3.0,5.0,19.0,35.0,3.0,6.0,11.0,58.0,12.0,29.0,6.0,8.0,3.0,24.0,34.0,11.0,18.0,10.0,23.0,18.0,7.0,1.0,111.0,5.0,8.0,7.0,6.0,6.0,19.0,11.0,2.0,6.0,21.0,17.0,1.0,,4.0,7.0,0.5,0.75,0.5428571428571428,0.41379310344827586,0.573170731707317,0.5675675675675675,0.6195652173913043,0.06228373702422145,0.14772727272727273,0.053763440860215055,,0.2,0.6851851851851852,0.2692307692307692,0.40476190476190477,0.1891891891891892,0.2727272727272727,0.25,0.660377358490566,0.6764705882352942,0.7317073170731707,1.0,0.0273224043715847,0.8095238095238095,0.5111111111111111,0.32238805970149254,0.3148148148148148,0.3148148148148148,0.5294117647058824,0.10149253731343283,0.3235294117647059,0.3235294117647059,0.9090909090909091,0.5121951219512195,0.6190476190476191,0.15384615384615385,0.07317073170731707,0.07317073170731707,,,0.2702702702702703,0.5,0.08108108108108109,1.0,0.13513513513513514,0.6,0.3235294117647059,0.46182428571428574,0.46470405405405407,0.1676300578034682,,,,,2.0,,3.0,1.0,1.0,,1.0,0.02127659574468085,2.0,,1610612746,2003,2002-03,True
1709-1882-1885-1889-2039,1610612746,"Michael Olowokandi, Elton Brand, Lamar Odom, Andre Miller, Keyon Dooling","Olowokandi, Brand, Odom, Miller, Dooling",1709-1882-1885-1889-2039,LAC,1233.0,5,21.0,10.0,38.0,36.0,6.0,74.0,8.0,7.0,23.0,34.0,3.0,5.0,1.0,16.0,7.0,23.0,3.0,3.0,,3.0,5.0,1.0,0.25,0.7142857142857143,0.75,0.35,0.25,0.7142857142857143,86.42335766423358,15.026315789473685,18.38888888888889,13.368421052631579,17.11111111111111,0.2222222222222222,0.19444444444444445,0.5833333333333334,0.4934166666666667,9.9,3.0,3.0,4.0,11.0,5.0,13.0,7.0,44.0,14.0,12.0,7.0,4.0,11.0,3.0,2.0,26.0,1.0,1.0,,1.0,,1.0,11.0,,4.0,,40.0,0.6363636363636364,0.7,0.8,0.38461538461538464,0.38461538461538464,0.4782608695652174,0.5138888888888888,0.524390243902439,0.3611111111111111,,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.1111111111111111,0.75,0.75,1.0,0.1,0.14814814814814814,25.023076923076925,8.0,4.0,13.0,1.0,,1.0,13.0,8.0,0.6666666666666666,0.29545454545454547,0.21052631578947367,4.0,8.0,,0.5,0.8,15.0,1.0,3.0,1.0,2.0,4.0,8.0,,,,2.0,9.0,,1.0,1.0,2.0,2.0,6.0,,1.0,,4.0,3.0,5.0,1.0,2.0,3.0,2.0,9.0,2.0,3.0,1.0,2.0,3.0,4.0,,10.0,,,,1.0,1.0,4.0,3.0,,1.0,4.0,2.0,,,,,,0.5,0.3333333333333333,0.6,0.2857142857142857,0.6428571428571429,0.2857142857142857,0.13043478260869565,0.375,,,,0.7692307692307693,0.5,,0.5,0.5714285714285714,,0.75,0.8571428571428571,0.5,,,0.5,0.5,0.2222222222222222,0.5,0.5,0.75,0.25,0.2222222222222222,0.2222222222222222,0.5,0.42857142857142855,0.3333333333333333,,,0.14285714285714285,,,0.2857142857142857,0.5,,,0.2857142857142857,0.5,0.2222222222222222,0.46945,0.4576142857142857,0.09090909090909091,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
1709-1882-1885-1889-2047,1610612746,"Michael Olowokandi, Elton Brand, Lamar Odom, Andre Miller, Quentin Richardson","Olowokandi, Brand, Odom, Miller, Richardson",1709-1882-1885-1889-2047,LAC,3296.0,5,55.0,32.0,108.0,105.0,18.0,213.0,25.0,35.0,94.0,85.0,18.0,5.0,3.0,45.0,22.0,67.0,4.0,11.0,2.0,14.0,26.0,1.0,0.375,0.45454545454545453,0.6086956521739131,0.3728813559322034,0.38095238095238093,0.5555555555555556,93.05825242718447,15.731481481481481,15.209523809523809,14.703703703703704,14.361904761904762,0.2358490566037736,0.330188679245283,0.3490566037735849,0.4570773584905661,9.561702127659574,14.0,1.0,6.0,46.0,1.0,12.0,22.0,117.0,50.0,3.0,25.0,1.0,26.0,1.0,8.0,53.0,10.0,5.0,7.0,,3.0,2.0,26.0,2.0,10.0,1.0,99.0,0.5434782608695652,0.5681818181818182,1.0,0.08333333333333333,0.08333333333333333,0.48936170212765956,0.4481132075471698,0.49145299145299143,0.11320754716981132,0.6363636363636364,0.4,0.5,0.5714285714285714,0.05660377358490566,0.16666666666666666,0.16666666666666666,1.0,0.08771929824561403,0.09803921568627451,24.316666666666666,20.0,6.0,24.0,1.0,4.0,3.0,24.0,20.0,0.8,0.20512820512820512,0.18518518518518517,15.0,42.0,5.0,0.6,0.75,27.0,2.0,8.0,3.0,3.0,17.0,34.0,1.0,,1.0,,6.0,,1.0,,1.0,5.0,15.0,1.0,2.0,5.0,18.0,9.0,10.0,,2.0,,4.0,6.0,,12.0,,8.0,9.0,4.0,,37.0,1.0,4.0,1.0,2.0,2.0,7.0,3.0,,4.0,7.0,4.0,,,,2.0,0.5,,0.3333333333333333,0.9,0.38235294117647056,0.75,0.45,0.1276595744680851,0.2,0.2,,,0.6379310344827587,0.36363636363636365,0.5,0.29411764705882354,0.3333333333333333,0.4,0.6363636363636364,0.7037037037037037,0.4444444444444444,,0.02127659574468085,0.5714285714285714,0.5333333333333333,0.32075471698113206,0.5,0.5,0.5294117647058824,0.05660377358490566,,,,0.47058823529411764,0.25,1.0,0.058823529411764705,0.058823529411764705,,,0.25,1.0,0.08333333333333333,,0.08333333333333333,,,0.4837464285714286,0.4320916666666667,0.15384615384615385,,,,,,,1.0,1.0,1.0,,,,,,1610612746,2003,2002-03,True
