EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Minutes,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,FG3M,FG3A,FtPoints,OpponentPoints,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,LostBallSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,LostBallOutOfBoundsTurnovers,ShootingFouls,PenaltyArc3FGA,HeaveAttempts,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,LiveBallTurnoverPct,SelfORebPct,PenaltyArc3Frequency,AtRimFGM,DefTwoPtRebounds,NonShootingFoulsDrawn,DefTwoPtReboundPct,DefShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3FGM,PenaltyArc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,DefArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,DefLongMidRangeReboundPct,PenaltyAtRimFGM,AtRimAssists,AtRimPctAssisted,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,ShortMidRangeFGM,LostBallTurnovers,Travels,2pt And 1 Free Throw Trips,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,DefAtRimReboundPct,ShortMidRangeAssists,ShortMidRangePctAssisted,Arc3Assists,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,BlocksRecoveredPct,Arc3PctAssisted,BadPassOutOfBoundsTurnovers,BlockedAtRim,OffensiveGoaltends,Technical Free Throw Trips,OffCorner3ReboundPct,SecondChanceTurnovers,Defensive 3 Seconds Violations,SecondChanceArc3FGA,SecondChanceFG3A,FTOffRebounds,Blocked3s,BlockedArc3,BlockedShortMidRange,3SecondViolations,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
1496-238-243-42-947,1610612755,"Keith Van Horn, Tyrone Hill, Aaron McKie, Monty Williams, Allen Iverson","Van Horn, Hill, McKie, Williams, Iverson",1496-238-243-42-947,PHI,722.0,5,-5.0,20.0,22.0,7.0,9.0,4.0,42.0,1.0,3.0,7.0,18.0,20.0,2.0,4.0,4.0,5.0,8.0,10.0,10.0,4.0,4.0,,9.0,4.0,13.0,,,10.0,7.0,0.3888888888888889,0.5,0.625,0.45454545454545453,0.5,0.5555555555555556,0.45454545454545453,0.5,0.5555555555555556,,0.4,0.3333333333333333,,83.76731301939058,16.65,17.681818181818183,16.2,17.272727272727273,0.13636363636363635,0.3333333333333333,0.3333333333333333,0.4857181818181818,0.4608,0.48750000000000004,0.2,0.5,6.138888888888889,0.35,12.0,9.0,2.0,4.0,6.0,,,,,4.0,2.0,4.0,,25.0,,,1.0,,4.0,3.0,4.0,4.0,2.0,1.0,3.0,,1.0,7.0,,,,1.0,3.0,,5.0,1.0,,,16.0,0.2857142857142857,0.4,0.5,0.5,,0.5,0.18181818181818182,0.2222222222222222,0.3333333333333333,,,0.6428571428571429,0.75,0.25,,,0.4090909090909091,0.2727272727272727,1.0,,,,,0.18181818181818182,0.5,0.4444444444444444,,,0.5909090909090909,,,24.375,,2.0,1.0,,,2.0,1.0,,,0.2222222222222222,0.6666666666666666,,0.1111111111111111,5.0,9.0,,0.6923076923076923,1.0,0.5555555555555556,0.7142857142857143,2.0,,3.0,2.0,,0.5,0.5,,0.5,0.3333333333333333,3.0,1.0,0.2,0.75,2.0,1.0,1.0,,,0.16666666666666666,0.25,1.0,,0.6,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-238-243-727-947,1610612755,"Keith Van Horn, Tyrone Hill, Aaron McKie, Eric Snow, Allen Iverson","Van Horn, Hill, McKie, Snow, Iverson",1496-238-243-727-947,PHI,142.0,3,2.0,4.0,3.0,3.0,1.0,1.0,7.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,,2.0,,,,1.0,,1.0,1.0,2.0,1.0,1.0,,3.0,0.25,1.0,,0.2,1.0,,0.2,1.0,,,0.5,0.3333333333333333,,70.98591549295774,14.75,27.666666666666668,11.25,24.333333333333332,0.4,0.5,0.5,0.39397000000000004,0.3777,0.4083833333333333,1.0,,12.65,0.75,2.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,,2.0,,1.0,1.0,1.0,,1.0,,1.0,2.0,,,,,,,1.0,,,,,1.0,1.0,,,,,0.2,0.25,,,,0.5,,1.0,,,0.2,0.2,1.0,,,,,0.2,,0.3333333333333333,,,0.4,,,24.9,,,1.0,,1.0,,,,,1.0,,0.5,0.3333333333333333,,1.0,,0.5,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-238-243-934-947,1610612755,"Keith Van Horn, Tyrone Hill, Aaron McKie, Derrick Coleman, Allen Iverson","Van Horn, Hill, McKie, Coleman, Iverson",1496-238-243-934-947,PHI,86.0,1,1.0,3.0,2.0,,2.0,,5.0,,,,1.0,3.0,,,,,,,,,,,1.0,,1.0,,,,,,,,0.5,,,0.5,,,,,,,83.72093023255813,16.333333333333332,18.5,16.333333333333332,18.5,,,,0.55545,,,,,,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,2.0,,2.0,,,,,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,,,,,,,,,3.0,,,1.0,0.5,,0.5,0.6666666666666666,1.0,,1.0,,1.0,,,,,0.3333333333333333,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,1.0,,,25.15,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-238-42-727-947,1610612755,"Keith Van Horn, Tyrone Hill, Monty Williams, Eric Snow, Allen Iverson","Van Horn, Hill, Williams, Snow, Iverson",1496-238-42-727-947,PHI,77.0,2,7.0,5.0,3.0,5.0,3.0,1.0,8.0,1.0,1.0,2.0,3.0,9.0,1.0,1.0,2.0,2.0,3.0,9.0,2.0,,1.0,,1.0,1.0,2.0,1.0,,9.0,5.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.75,1.0,0.75,,1.0,1.0,,149.6103896103896,6.4,15.0,6.0,15.0,0.3333333333333333,1.0,1.0,0.5378666666666666,0.3513,0.5378666666666666,0.2222222222222222,1.0,5.366666666666667,1.0,1.0,2.0,,2.0,,,,,,,,,5.0,2.0,,,,5.0,2.0,,,1.0,1.0,,1.0,,1.0,2.0,,,1.0,,,,,,7.0,1.0,7.0,0.5,0.5,,,,,,0.3333333333333333,,,,1.0,1.0,,,,0.6666666666666666,,1.0,,,,,,,0.6666666666666666,,,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,,,,,,,,0.5,,,,1.0,1.0,3.0,1.0,,0.5,1.0,,,,,,,,,,,1.0,,,0.5,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-238-727-934-947,1610612755,"Keith Van Horn, Tyrone Hill, Eric Snow, Derrick Coleman, Allen Iverson","Van Horn, Hill, Snow, Coleman, Iverson",1496-238-727-934-947,PHI,49.0,1,-2.0,1.0,1.0,1.0,,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,58.775510204081634,28.0,21.0,28.0,21.0,,,,0.4134,,0.4134,,,5.6,1.0,1.0,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-2422-243-42-727,1610612755,"Keith Van Horn, John Salmons, Aaron McKie, Monty Williams, Eric Snow","Van Horn, Salmons, McKie, Williams, Snow",1496-2422-243-42-727,PHI,22.0,1,-2.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,130.9090909090909,14.0,8.0,14.0,7.0,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-2422-727-934-947,1610612755,"Keith Van Horn, John Salmons, Eric Snow, Derrick Coleman, Allen Iverson","Van Horn, Salmons, Snow, Coleman, Iverson",1496-2422-727-934-947,PHI,86.0,1,3.0,3.0,2.0,,,,5.0,,,1.0,2.0,5.0,,,,,,,2.0,,,,,,,,,,,0.5,,,0.5,,,0.8333333333333334,,,,,,,83.72093023255813,16.0,19.0,16.0,18.0,,,,0.49235,,,,,3.65,,1.0,1.0,,,1.0,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,5.0,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1610612755,2003,2002-03,False
1496-243-42-727-934,1610612755,"Keith Van Horn, Aaron McKie, Monty Williams, Eric Snow, Derrick Coleman","Van Horn, McKie, Williams, Snow, Coleman",1496-243-42-727-934,PHI,208.0,1,3.0,6.0,5.0,,,,11.0,1.0,2.0,3.0,6.0,7.0,,,,,,,2.0,,,,2.0,,2.0,1.0,,,,0.5,,,0.5,,,0.5833333333333334,,,,,,,76.15384615384615,18.333333333333332,19.6,18.333333333333332,19.0,0.3333333333333333,0.5,0.5,0.41031666666666666,,,,,8.450000000000001,,3.0,2.0,,,2.0,,,,,,,,1.0,4.0,,,,,4.0,,,1.0,2.0,,2.0,,1.0,4.0,,1.0,1.0,,,,,,1.0,1.0,7.0,0.6666666666666666,0.6666666666666666,,,,,,0.16666666666666666,,1.0,,0.6666666666666666,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,0.3333333333333333,0.16666666666666666,0.16666666666666666,,,,,,,,,,,0.5,,,,1.0,1.0,,0.5,,0.5,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,0.5,0.5,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-243-42-727-947,1610612755,"Keith Van Horn, Aaron McKie, Monty Williams, Eric Snow, Allen Iverson","Van Horn, McKie, Williams, Snow, Iverson",1496-243-42-727-947,PHI,28.0,1,,1.0,1.0,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,102.85714285714286,25.0,3.0,25.0,3.0,,,,0.3631,,,,,12.7,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,0.5,,,,,,0.5,,,,,0.5,,,44.9,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-243-42-934-947,1610612755,"Keith Van Horn, Aaron McKie, Monty Williams, Derrick Coleman, Allen Iverson","Van Horn, McKie, Williams, Coleman, Iverson",1496-243-42-934-947,PHI,568.0,4,-6.0,16.0,18.0,9.0,10.0,1.0,34.0,1.0,5.0,3.0,8.0,13.0,,,,3.0,5.0,13.0,4.0,,1.0,,6.0,2.0,8.0,2.0,,13.0,9.0,0.375,,0.6,0.45,,0.6428571428571429,0.5416666666666666,,0.7222222222222222,,0.2,0.3333333333333333,0.25,86.19718309859155,16.625,16.77777777777778,16.4375,15.61111111111111,0.5,0.2,0.25,0.48391,,0.5227285714285714,,1.0,10.8375,0.5625,9.0,3.0,,3.0,,,,,,2.0,1.0,2.0,4.0,19.0,,1.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,,1.0,5.0,1.0,,2.0,1.0,6.0,1.0,5.0,,4.0,,13.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.5,0.2,0.25,,,1.0,0.6666666666666666,,,1.0,,0.3,,1.0,,,,,0.2,,0.42857142857142855,,,0.5,,,26.15,1.0,2.0,2.0,,,5.0,2.0,1.0,2.0,0.3333333333333333,0.8333333333333334,,0.2857142857142857,2.0,6.0,2.0,0.75,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,,1.0,,0.5,0.5,0.5,0.5,1.0,2.0,,,0.6666666666666666,,,3.0,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,0.2,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-243-727-934-947,1610612755,"Keith Van Horn, Aaron McKie, Eric Snow, Derrick Coleman, Allen Iverson","Van Horn, McKie, Snow, Coleman, Iverson",1496-243-727-934-947,PHI,3641.0,10,26.0,121.0,110.0,57.0,41.0,15.0,231.0,24.0,38.0,42.0,80.0,125.0,7.0,13.0,19.0,18.0,40.0,59.0,28.0,6.0,10.0,4.0,39.0,17.0,56.0,11.0,5.0,59.0,57.0,0.525,0.5384615384615384,0.45,0.5097087378640777,0.5,0.42452830188679247,0.5434782608695652,0.5277777777777778,0.47580645161290325,0.8,0.2702702702702703,0.32,0.23076923076923078,91.35951661631421,15.661157024793388,15.872727272727273,14.520661157024794,15.1,0.36893203883495146,0.631578947368421,0.631578947368421,0.446552427184466,0.4591045454545455,0.4283867924528302,0.152,0.472,10.852500000000001,0.47107438016528924,61.0,26.0,7.0,15.0,16.0,1.0,6.0,,2.0,17.0,7.0,23.0,20.0,99.0,2.0,3.0,13.0,14.0,56.0,15.0,17.0,7.0,28.0,5.0,33.0,1.0,16.0,71.0,6.0,12.0,6.0,9.0,24.0,8.0,27.0,4.0,27.0,9.0,106.0,0.6666666666666666,0.717948717948718,0.7142857142857143,0.30434782608695654,0.23076923076923078,0.30434782608695654,0.22330097087378642,0.0875,0.125,0.8,0.46153846153846156,0.6862745098039216,0.23076923076923078,0.36363636363636365,0.375,1.0,0.2524271844660194,0.1553398058252427,0.6666666666666666,0.05825242718446602,0.16666666666666666,0.16666666666666666,1.0,0.1650485436893204,0.4117647058823529,0.2830188679245283,0.03773584905660377,,0.47572815533980584,0.08256880733944955,0.10465116279069768,25.55652173913043,2.0,11.0,11.0,,2.0,15.0,7.0,4.0,7.0,0.19230769230769232,0.625,0.046511627906976744,0.20754716981132076,13.0,23.0,6.0,0.6388888888888888,0.6363636363636364,0.5,0.6190476190476191,6.0,3.0,6.0,6.0,0.75,0.35294117647058826,0.35294117647058826,0.2727272727272727,0.35294117647058826,0.6,7.0,8.0,0.6153846153846154,0.4666666666666667,4.0,5.0,8.0,1.0,3.0,0.3125,0.35714285714285715,0.5714285714285714,,0.7,4.0,0.8,4.0,3.0,,3.0,2.0,,0.6666666666666666,0.6666666666666666,,1.0,,,0.6,,,2.0,4.0,1.0,,,2.0,,,1.0,0.11764705882352941,,,1.0,2.0,1.0,0.25,0.11764705882352941,0.5,1.0,1610612755,2003,2002-03,False
1496-42-727-934-947,1610612755,"Keith Van Horn, Monty Williams, Eric Snow, Derrick Coleman, Allen Iverson","Van Horn, Williams, Snow, Coleman, Iverson",1496-42-727-934-947,PHI,563.0,4,-1.0,16.0,17.0,8.0,14.0,2.0,33.0,2.0,5.0,5.0,11.0,20.0,1.0,2.0,2.0,3.0,6.0,10.0,4.0,2.0,1.0,2.0,3.0,3.0,6.0,3.0,3.0,10.0,8.0,0.45454545454545453,0.5,0.5,0.5333333333333333,0.5,0.5,0.5555555555555556,0.5,0.5,1.0,0.16666666666666666,0.25,,84.40497335701599,17.125,17.0,16.25,16.58823529411765,0.3333333333333333,0.4,0.4,0.4965833333333334,0.3308,0.5200166666666667,0.1,0.5,9.454545454545455,0.5,9.0,4.0,1.0,2.0,2.0,,2.0,,2.0,2.0,2.0,4.0,4.0,21.0,,1.0,3.0,1.0,6.0,6.0,2.0,3.0,3.0,2.0,5.0,,2.0,12.0,1.0,,,,1.0,1.0,6.0,,7.0,3.0,18.0,0.6,0.75,1.0,0.5,0.3333333333333333,0.5,0.26666666666666666,0.2727272727272727,1.0,,0.5,0.5,,0.5,,,0.26666666666666666,0.13333333333333333,1.0,0.13333333333333333,,,,0.13333333333333333,0.5,0.2222222222222222,0.2222222222222222,,0.5333333333333333,0.16666666666666666,0.21428571428571427,24.125,,1.0,1.0,,,1.0,1.0,1.0,5.0,0.25,1.0,,0.1111111111111111,3.0,1.0,,0.5,,0.75,1.0,2.0,1.0,,2.0,,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,1.0,,,,,2.0,,,,,,,1.0,,,,1.0,0.5,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,1610612755,2003,2002-03,False
1730-1761-1903-243-947,1610612755,"Brian Skinner, Greg Buckner, Kenny Thomas, Aaron McKie, Allen Iverson","Skinner, Buckner, Thomas, McKie, Iverson",1730-1761-1903-243-947,PHI,201.0,1,3.0,6.0,6.0,6.0,6.0,2.0,12.0,2.0,4.0,4.0,7.0,8.0,2.0,2.0,4.0,4.0,7.0,8.0,4.0,2.0,2.0,1.0,3.0,2.0,5.0,,,8.0,6.0,0.5714285714285714,1.0,0.5714285714285714,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.6666666666666666,0.5,1.0,85.97014925373134,16.5,17.0,15.5,17.0,0.5,0.5,0.5,0.45013125,0.5228,0.45013125,0.5,1.0,9.342857142857143,1.0,3.0,3.0,2.0,3.0,,,,,,1.0,,1.0,,5.0,,,1.0,,4.0,,1.0,1.0,2.0,,2.0,,1.0,4.0,,,,,,,4.0,,,,4.0,0.5,0.6666666666666666,,,,,0.125,0.14285714285714285,,,,1.0,,,,,0.375,,0.5,,,,,0.125,1.0,0.375,,,0.5,,,26.2,,2.0,1.0,,1.0,,,,1.0,0.3333333333333333,,0.3333333333333333,0.125,2.0,2.0,,1.0,,0.6666666666666666,1.0,,,,,,,,,,1.0,2.0,1.0,0.5,0.6666666666666666,2.0,,,,,,,1.0,0.5,1.0,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1730-1761-238-2422-243,1610612755,"Brian Skinner, Greg Buckner, Tyrone Hill, John Salmons, Aaron McKie","Skinner, Buckner, Hill, Salmons, McKie",1730-1761-238-2422-243,PHI,45.0,1,-3.0,3.0,2.0,3.0,2.0,,5.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,160.0,10.333333333333334,7.0,10.333333333333334,7.0,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,3.0,,,1.0,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,38.0,,,1.0,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1730-1761-238-243-947,1610612755,"Brian Skinner, Greg Buckner, Tyrone Hill, Aaron McKie, Allen Iverson","Skinner, Buckner, Hill, McKie, Iverson",1730-1761-238-243-947,PHI,437.0,2,,12.0,11.0,,7.0,,23.0,3.0,5.0,7.0,11.0,15.0,,,,,,,4.0,,,,3.0,,3.0,,,,,0.6363636363636364,,,0.5833333333333334,,,0.625,,,,,,,75.78947368421053,19.416666666666668,18.545454545454547,19.416666666666668,18.363636363636363,0.4166666666666667,0.6,0.6,0.4456583333333333,,,,,11.763636363636364,,7.0,3.0,,,3.0,,,,,1.0,,1.0,1.0,15.0,,,,,10.0,,1.0,1.0,5.0,,5.0,,2.0,10.0,,1.0,,,,,4.0,,1.0,1.0,15.0,0.7142857142857143,0.7142857142857143,,,,,0.08333333333333333,0.09090909090909091,0.3333333333333333,1.0,,0.75,,,,1.0,0.25,0.25,0.6666666666666666,,,,,0.08333333333333333,,,,,0.3333333333333333,0.08333333333333333,0.09090909090909091,26.5,,,,,,,,1.0,1.0,,,,,2.0,2.0,,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,2.0,1.0,,,2.0,,,1.0,0.6666666666666666,1.0,,,,1.0,0.5,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1730-1761-238-727-947,1610612755,"Brian Skinner, Greg Buckner, Tyrone Hill, Eric Snow, Allen Iverson","Skinner, Buckner, Hill, Snow, Iverson",1730-1761-238-727-947,PHI,86.0,1,-2.0,3.0,4.0,,4.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,0.5,1.0,,0.5,1.0,,0.5,1.0,,1.0,1.0,1.0,,117.20930232558139,15.333333333333334,10.0,12.666666666666666,10.0,0.5,1.0,1.0,0.47755,0.3687,,1.0,,8.9,,1.0,1.0,,,,,,,,,,,,4.0,,,,,2.0,,,1.0,1.0,,1.0,,1.0,2.0,,,,1.0,2.0,,1.0,,,,,1.0,1.0,,,,,,0.5,,,,,1.0,,,,0.5,,1.0,,,,,,,,,,0.5,,,,,,,,,1.0,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1730-1761-243-42-947,1610612755,"Brian Skinner, Greg Buckner, Aaron McKie, Monty Williams, Allen Iverson","Skinner, Buckner, McKie, Williams, Iverson",1730-1761-243-42-947,PHI,113.0,1,-2.0,4.0,5.0,,5.0,,9.0,,1.0,,2.0,4.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,0.5,,,0.5,,,1.0,,,,114.69026548672566,17.25,8.8,17.25,8.6,0.3333333333333333,,,0.40376666666666666,,,,,11.25,,2.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,6.0,,,,,,,1.0,,,,,,,,,,,,1.0,,2.0,,1.0,,4.0,,,,1.0,,1.0,0.3333333333333333,,,,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,,,,,0.3333333333333333,,,26.4,,,,,,1.0,1.0,,2.0,,1.0,,,,,,,,,,1.0,,3.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1730-1761-243-934-947,1610612755,"Brian Skinner, Greg Buckner, Aaron McKie, Derrick Coleman, Allen Iverson","Skinner, Buckner, McKie, Coleman, Iverson",1730-1761-243-934-947,PHI,74.0,1,-3.0,3.0,2.0,3.0,2.0,1.0,5.0,,1.0,,1.0,2.0,,,,,1.0,2.0,,,,,,,,,,2.0,3.0,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,97.29729729729729,14.666666666666666,15.0,10.0,15.0,0.5,,,0.472925,0.53205,0.472925,,1.0,17.0,1.0,1.0,,,,,,1.0,,1.0,,,1.0,2.0,5.0,,,1.0,2.0,,,,,,,,,,,,,,,,,2.0,,2.0,1.0,2.0,,,,,,,0.5,,,,,,,,,,,,,0.5,,,,,,,0.5,,0.5,0.3333333333333333,0.5,22.5,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,1610612755,2003,2002-03,False
1730-1761-727-934-947,1610612755,"Brian Skinner, Greg Buckner, Eric Snow, Derrick Coleman, Allen Iverson","Skinner, Buckner, Snow, Coleman, Iverson",1730-1761-727-934-947,PHI,33.0,1,,1.0,1.0,,1.0,,2.0,,1.0,,2.0,,,,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,0.5,0.5,,87.27272727272727,24.0,9.0,24.0,9.0,0.5,,,0.53165,,,,,7.5,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,1.0,1.0,,,,0.5,,,,,,,,,,,,0.5,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
