EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,Loose Ball Fouls,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,LongMidRangeFGM,LongMidRangeFGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,LongMidRangeAssists,DefThreePtRebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,Fg2aBlocked,AtRimAssists,FTOffRebounds,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,OffLongMidRangeReboundPct,PenaltyArc3FGA,PenaltyFG3A,HeaveAttempts,PenaltyArc3Frequency,Corner3FGA,SecondChanceFtPoints,PenaltyFtPoints,OffThreePtRebounds,SelfOReb,Travels,SecondChanceTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,Corner3Frequency,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Clear Path Fouls,Technical Free Throw Trips,Blocked3s,BlockedCorner3,RecoveredBlocks,3SecondViolations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,OffensiveGoaltends,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,BlockedArc3,LongMidRangePctBlocked,OffCorner3ReboundPct,Defensive 3 Seconds Violations,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
1496-1533-2210-2215-446,1610612751,"Keith Van Horn, Anthony Johnson, Richard Jefferson, Jason Collins, Lucious Harris","Van Horn, Johnson, Jefferson, Collins, Harris",1496-1533-2210-2215-446,NJN,1221.0,8,20.0,-9.0,34.0,36.0,,6.0,70.0,6.0,8.0,2.0,3.0,2.0,7.0,3.0,12.0,32.0,3.0,26.0,35.0,2.0,6.0,4.0,8.0,16.0,4.0,3.0,4.0,4.0,,8.0,6.0,8.0,2.0,13.0,7.0,20.0,3.0,2.0,4.0,8.0,,22.0,,0.3333333333333333,0.4,0.375,0.3333333333333333,0.34285714285714286,0.3333333333333333,0.35135135135135137,0.3333333333333333,0.08571428571428572,1.0,0.8,0.3,0.7333333333333333,0.30434782608695654,0.2,0.75,0.5,82.55528255528255,19.647058823529413,15.36111111111111,17.61764705882353,15.083333333333334,0.22857142857142856,0.75,0.8571428571428571,0.2,0.2857142857142857,0.2857142857142857,,0.08571428571428572,0.5,0.6666666666666666,0.3142857142857143,0.4598271428571428,0.48319999999999996,0.15384615384615385,11.590625,24.3,5.0,4.0,17.0,2.0,6.0,4.0,2.0,3.0,4.0,5.0,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.6,0.5,0.4857142857142857,0.23529411764705882,0.23529411764705882,0.5,0.4886142857142857,0.15384615384615385,0.14705882352941177,1.0,2.0,2.0,1.0,2.0,,1.0,4.0,,3.0,1.0,,1.0,5.0,,1.0,4.0,2.0,1.0,1.0,,1.0,0.03125,0.125,,0.8,,0.5,1.0,1.0,0.3333333333333333,0.2857142857142857,0.5,0.05405405405405406,0.058823529411764705,0.3076923076923077,1.0,1.0,,0.14285714285714285,,,,1.0,2.0,,1.0,,,0.3333333333333333,0.3333333333333333,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1496-1533-2210-2215-954,1610612751,"Keith Van Horn, Anthony Johnson, Richard Jefferson, Jason Collins, Kerry Kittles","Van Horn, Johnson, Jefferson, Collins, Kittles",1496-1533-2210-2215-954,NJN,202.0,3,3.0,-1.0,7.0,7.0,1.0,1.0,14.0,,1.0,,,,1.0,2.0,2.0,4.0,2.0,9.0,10.0,1.0,1.0,2.0,4.0,,,2.0,2.0,2.0,,4.0,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,1.0,,7.0,,1.0,1.0,0.5,1.0,0.5833333333333334,1.0,0.6428571428571429,1.0,0.3333333333333333,,0.5,0.5,0.5,0.3333333333333333,,,,99.8019801980198,14.142857142857142,14.714285714285714,13.285714285714286,14.428571428571429,0.16666666666666666,,,0.16666666666666666,,,,0.3333333333333333,,,0.5,0.4811666666666667,0.3858,0.2222222222222222,12.275,24.55,6.0,2.0,2.0,2.0,4.0,9.0,2.0,,9.0,6.0,0.5,0.7,0.75,,,0.3333333333333333,1.0,1.0,1.0,0.46154,1.0,0.8571428571428571,,1.0,2.0,1.0,,,1.0,1.0,,1.0,,,,1.0,1.0,,2.0,,2.0,2.0,,2.0,0.25,1.0,,1.0,,1.0,0.5,,,0.2,,,,,1.0,1.0,,0.2,,,2.0,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,1.0,,3.0,1.0,,,,,,,1.0,,,0.5,,1.0,0.5,0.5,0.5,0.5,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1496-1928-2030-446-467,1610612751,"Keith Van Horn, Todd MacCulloch, Kenyon Martin, Lucious Harris, Jason Kidd","Van Horn, MacCulloch, Martin, Harris, Kidd",1496-1928-2030-446-467,NJN,414.0,5,7.0,3.0,13.0,13.0,5.0,2.0,26.0,4.0,5.0,2.0,2.0,,2.0,1.0,6.0,11.0,1.0,15.0,12.0,2.0,2.0,4.0,4.0,8.0,4.0,1.0,2.0,3.0,,7.0,2.0,5.0,,7.0,2.0,9.0,,,,,,11.0,,0.3333333333333333,0.5,0.5454545454545454,1.0,0.625,1.0,0.625,1.0,0.08333333333333333,,1.0,0.4,1.0,0.4,0.5,1.0,,90.43478260869564,13.846153846153847,18.0,13.615384615384615,18.0,0.4166666666666667,0.8,0.8,0.16666666666666666,,,,0.08333333333333333,1.0,1.0,0.5,0.4886625,0.6009,0.26666666666666666,9.018181818181818,25.7,1.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,0.614,0.13333333333333333,0.07692307692307693,1.0,1.0,,,,,,3.0,,3.0,,,,3.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,0.2,,,,1.0,,,,1.0,,,,3.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1610612751,2002,2001-02,False
1496-1928-2030-467-954,1610612751,"Keith Van Horn, Todd MacCulloch, Kenyon Martin, Jason Kidd, Kerry Kittles","Van Horn, MacCulloch, Martin, Kidd, Kittles",1496-1928-2030-467-954,NJN,19663.0,20,328.0,-11.0,631.0,631.0,92.0,82.0,1262.0,121.0,220.0,26.0,53.0,47.0,123.0,75.0,222.0,494.0,96.0,674.0,685.0,33.0,78.0,88.0,280.0,164.0,36.0,75.0,140.0,178.0,25.0,394.0,90.0,160.0,12.0,227.0,105.0,332.0,46.0,19.0,71.0,139.0,10.0,586.0,11.0,0.6306306306306306,0.6862745098039216,0.4493927125506073,0.4230769230769231,0.48050847457627116,0.43373493975903615,0.5107361963190185,0.46808510638297873,0.16271186440677965,0.8,0.6477732793522267,0.33088235294117646,0.6847133757961783,0.3149847094801223,0.39473684210526316,0.7142857142857143,0.7311827956989247,92.42129888623303,15.001584786053883,16.160063391442154,14.277337559429476,15.255150554675119,0.3728813559322034,0.55,0.6836158192090396,0.20847457627118643,0.3821138211382114,0.42727272727272725,0.5319148936170213,0.1271186440677966,0.6385542168674698,0.49056603773584906,0.535593220338983,0.5057353389830508,0.5202923611111111,0.13056379821958458,7.896153846153846,24.48229166666667,97.0,54.0,151.0,22.0,69.0,105.0,33.0,55.0,105.0,97.0,0.3188405797101449,0.4329268292682927,0.5098039215686274,0.8208955223880597,0.8125,0.2559322033898305,0.3576158940397351,0.3624161073825503,0.6111111111111112,0.5023359756097561,0.15578635014836795,0.1537242472266244,18.0,35.0,107.0,58.0,82.0,2.0,27.0,59.0,10.0,31.0,28.0,3.0,28.0,87.0,14.0,8.0,146.0,63.0,46.0,37.0,8.0,47.0,0.11740890688259109,0.19545454545454546,0.10569105691056911,0.6781609195402298,0.1,0.37373737373737376,0.5164835164835165,0.8421052631578947,0.6776859504132231,0.4268292682926829,0.5142857142857142,0.09859154929577464,0.11602209944751381,0.23711340206185566,8.0,13.0,,0.0975609756097561,21.0,16.0,34.0,13.0,18.0,4.0,9.0,14.0,13.0,0.23636363636363636,0.21739130434782608,0.06691449814126393,0.03559322033898305,,5.0,29.0,2.0,5.0,5.0,41.0,2.0,5.0,9.0,114.0,9.0,29.0,38.0,27.0,,8.0,1.0,,25.0,2.0,0.926829268292683,0.4270833333333333,0.4,0.6923076923076923,0.4270833333333333,0.5319148936170213,0.38666666666666666,0.38666666666666666,0.9310344827586207,0.23076923076923078,,0.060240963855421686,0.4,1.0,0.06097560975609756,0.625,0.38666666666666666,12.0,4.0,11.0,,0.5714285714285714,0.5714285714285714,0.9166666666666666,0.8,,2.0,,,1.0,0.013245033112582781,0.3333333333333333,1.0,1.0,,,,1610612751,2002,2001-02,False
1496-1928-2210-446-467,1610612751,"Keith Van Horn, Todd MacCulloch, Richard Jefferson, Lucious Harris, Jason Kidd","Van Horn, MacCulloch, Jefferson, Harris, Kidd",1496-1928-2210-446-467,NJN,47.0,1,1.0,,1.0,2.0,2.0,,3.0,,,,,,,1.0,,,1.0,3.0,3.0,,,,,,,1.0,,1.0,,3.0,,,,,,,,,,1.0,,3.0,1.0,,,,,1.5,,1.5,,1.0,,,,,,,,,91.91489361702128,14.0,16.5,14.0,16.5,,,,,,,,1.0,,,1.0,0.5376,,,,25.3,1.0,,,,,3.0,,,3.0,1.0,,1.5,1.5,,,,,,,0.5376,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,3.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1496-1928-2210-467-954,1610612751,"Keith Van Horn, Todd MacCulloch, Richard Jefferson, Jason Kidd, Kerry Kittles","Van Horn, MacCulloch, Jefferson, Kidd, Kittles",1496-1928-2210-467-954,NJN,919.0,10,15.0,27.0,35.0,29.0,16.0,8.0,64.0,11.0,15.0,6.0,8.0,,4.0,7.0,15.0,27.0,7.0,43.0,16.0,7.0,9.0,16.0,10.0,20.0,10.0,6.0,5.0,7.0,,16.0,8.0,12.0,,15.0,10.0,25.0,4.0,2.0,4.0,8.0,,27.0,1.0,0.3333333333333333,0.5,0.5555555555555556,0.7777777777777778,0.5294117647058824,0.7,0.5657894736842105,0.7272727272727273,0.20588235294117646,,0.9230769230769231,0.6666666666666666,0.9375,0.5882352941176471,0.75,1.0,1.0,100.2829162132753,11.714285714285714,17.551724137931036,10.885714285714286,17.551724137931036,0.4411764705882353,0.7333333333333333,0.8461538461538461,0.11764705882352941,,,,0.20588235294117646,0.8,0.75,0.6470588235294118,0.5085484848484848,0.5405722222222222,0.37209302325581395,6.992592592592593,27.62857142857143,16.0,4.0,8.0,5.0,8.0,20.0,1.0,3.0,20.0,16.0,0.625,0.5416666666666666,0.625,1.0,1.0,0.23529411764705882,0.5,0.5,0.25,0.4864909090909091,0.46511627906976744,0.45714285714285713,3.0,3.0,7.0,3.0,4.0,,2.0,4.0,,3.0,3.0,1.0,1.0,7.0,2.0,2.0,9.0,2.0,2.0,2.0,,2.0,0.1111111111111111,0.13333333333333333,0.25,0.5714285714285714,,0.75,0.8333333333333334,,0.36363636363636365,0.25,1.0,0.05714285714285714,0.07142857142857142,0.5,4.0,4.0,1.0,0.3333333333333333,,2.0,7.0,2.0,1.0,,,1.0,3.0,0.4,0.4,0.07142857142857142,,,,2.0,,1.0,1.0,2.0,,1.0,1.0,6.0,,2.0,2.0,2.0,,,,,1.0,,1.0,0.2857142857142857,,0.25,0.3333333333333333,0.5,0.2857142857142857,0.2857142857142857,1.0,,,0.1,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1496-2030-2210-467-954,1610612751,"Keith Van Horn, Kenyon Martin, Richard Jefferson, Jason Kidd, Kerry Kittles","Van Horn, Martin, Jefferson, Kidd, Kittles",1496-2030-2210-467-954,NJN,44.0,2,1.0,2.0,3.0,2.0,1.0,1.0,5.0,,,,,,,1.0,,,1.0,2.0,,,,2.0,,,,1.0,,,,,,1.0,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,0.5,1.0,1.0,,1.0,,1.0,,,,,163.63636363636365,6.333333333333333,12.5,6.0,12.5,,,,,,,,1.0,,,1.0,0.5256,,1.0,,24.6,3.0,,,,,2.0,,,2.0,3.0,,,0.5,,,,,,,0.5256,1.0,1.0,,,2.0,,,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,0.5,,1.0,,,,,0.5,1.0,,1.0,1.0,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1496-2030-2215-446-467,1610612751,"Keith Van Horn, Kenyon Martin, Jason Collins, Lucious Harris, Jason Kidd","Van Horn, Martin, Collins, Harris, Kidd",1496-2030-2215-446-467,NJN,1215.0,9,20.0,-1.0,38.0,35.0,16.0,11.0,73.0,5.0,11.0,3.0,4.0,2.0,7.0,6.0,12.0,29.0,6.0,43.0,44.0,3.0,6.0,12.0,14.0,10.0,4.0,6.0,7.0,8.0,2.0,17.0,9.0,4.0,3.0,9.0,12.0,21.0,4.0,3.0,1.0,12.0,,31.0,9.0,0.5833333333333334,0.7,0.41379310344827586,0.5,0.38571428571428573,0.375,0.4673913043478261,0.5454545454545454,0.17142857142857143,1.0,0.8,0.5294117647058824,0.6,0.5454545454545454,0.6,0.75,1.0,86.51851851851852,15.947368421052632,17.4,14.342105263157896,16.6,0.3142857142857143,0.45454545454545453,0.5,0.2,0.2857142857142857,0.2857142857142857,1.0,0.17142857142857143,0.5,0.75,0.4857142857142857,0.45879571428571425,0.486825,0.27906976744186046,8.679310344827586,26.133333333333336,27.0,5.0,11.0,10.0,19.0,37.0,2.0,2.0,37.0,27.0,0.5263157894736842,0.46,0.5441176470588235,0.4,0.4,0.3142857142857143,0.45454545454545453,0.45454545454545453,0.4,0.458354,0.8604651162790697,0.7105263157894737,4.0,6.0,16.0,1.0,3.0,,1.0,3.0,,2.0,3.0,1.0,1.0,6.0,3.0,1.0,22.0,3.0,,,,,0.034482758620689655,0.09090909090909091,,0.5,,0.5,,,0.6,0.24,0.6666666666666666,0.07894736842105263,0.09375,0.5,6.0,6.0,,0.24,,6.0,14.0,3.0,1.0,,2.0,,8.0,0.6,0.6,0.047619047619047616,,,,1.0,,2.0,1.0,1.0,,2.0,1.0,3.0,,1.0,1.0,1.0,,,,,,,1.0,0.16666666666666666,,0.16666666666666666,0.16666666666666666,,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,,0.25,,,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1496-2030-2215-467-954,1610612751,"Keith Van Horn, Kenyon Martin, Jason Collins, Jason Kidd, Kerry Kittles","Van Horn, Martin, Collins, Kidd, Kittles",1496-2030-2215-467-954,NJN,1342.0,6,22.0,1.0,45.0,47.0,38.0,8.0,92.0,4.0,11.0,1.0,2.0,3.0,8.0,10.0,13.0,27.0,12.0,51.0,50.0,1.0,3.0,11.0,12.0,14.0,,10.0,6.0,9.0,1.0,21.0,7.0,11.0,2.0,14.0,9.0,23.0,3.0,3.0,8.0,15.0,2.0,40.0,6.0,0.46153846153846156,0.46153846153846156,0.48148148148148145,0.3333333333333333,0.44871794871794873,0.625,0.53125,0.7857142857142857,0.3076923076923077,0.6666666666666666,0.8461538461538461,0.5,0.8,0.4090909090909091,0.6,0.8333333333333334,1.0,98.71833084947839,14.0,15.148936170212766,13.555555555555555,15.042553191489361,0.28205128205128205,0.36363636363636365,0.6666666666666666,0.20512820512820512,0.375,0.42857142857142855,0.3333333333333333,0.2564102564102564,0.5,0.5,0.5897435897435898,0.48172948717948716,0.46471666666666667,0.21568627450980393,8.222222222222221,25.266666666666666,13.0,6.0,8.0,1.0,3.0,12.0,3.0,1.0,12.0,13.0,0.3333333333333333,0.14285714285714285,0.46153846153846156,0.5,0.5,0.20512820512820512,0.75,0.75,0.5,0.4902285714285714,0.23529411764705882,0.28888888888888886,,2.0,16.0,6.0,2.0,,,4.0,,2.0,1.0,,2.0,5.0,2.0,,20.0,7.0,3.0,2.0,1.0,3.0,0.2222222222222222,0.45454545454545453,0.125,0.8,,0.42857142857142855,0.5,,0.5,0.2857142857142857,,0.1590909090909091,0.21875,0.5,4.0,4.0,,0.5714285714285714,2.0,6.0,10.0,2.0,1.0,,2.0,2.0,4.0,0.25,0.2857142857142857,0.0625,0.05128205128205128,1.0,,2.0,,,,3.0,1.0,1.0,,9.0,,2.0,3.0,2.0,,,,,2.0,,1.0,0.25,1.0,,0.25,0.6666666666666666,0.2,0.2,1.0,1.0,0.25,,,,,,0.2,1.0,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,1.0,1.0,1.0,1610612751,2002,2001-02,False
1496-2030-446-467-954,1610612751,"Keith Van Horn, Kenyon Martin, Lucious Harris, Jason Kidd, Kerry Kittles","Van Horn, Martin, Harris, Kidd, Kittles",1496-2030-446-467-954,NJN,16.0,1,,2.0,1.0,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,90.0,11.0,,11.0,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,2.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1496-2210-2215-446-467,1610612751,"Keith Van Horn, Richard Jefferson, Jason Collins, Lucious Harris, Jason Kidd","Van Horn, Jefferson, Collins, Harris, Kidd",1496-2210-2215-446-467,NJN,868.0,6,14.0,18.0,32.0,30.0,11.0,4.0,62.0,5.0,8.0,1.0,2.0,1.0,4.0,3.0,8.0,22.0,5.0,36.0,18.0,2.0,3.0,4.0,6.0,10.0,4.0,3.0,3.0,5.0,,12.0,3.0,9.0,2.0,13.0,4.0,17.0,5.0,3.0,2.0,6.0,,32.0,2.0,0.375,0.5,0.36363636363636365,0.6666666666666666,0.4074074074074074,0.6666666666666666,0.5142857142857142,0.6666666666666666,0.18518518518518517,1.0,0.8181818181818182,0.23076923076923078,0.7333333333333333,0.26666666666666666,,0.75,0.8,102.85714285714286,14.0625,13.933333333333334,13.9375,13.666666666666666,0.2962962962962963,0.625,0.8333333333333334,0.14814814814814814,0.25,0.25,,0.1111111111111111,0.6666666666666666,0.5,0.48148148148148145,0.48036346153846154,0.5687333333333333,0.1111111111111111,9.540909090909091,26.439999999999998,18.0,2.0,10.0,5.0,10.0,28.0,1.0,2.0,28.0,18.0,0.5,0.5714285714285714,0.6666666666666666,0.5,,0.37037037037037035,0.2,0.2,0.5,0.5318269230769231,0.7777777777777778,0.5625,4.0,6.0,14.0,2.0,2.0,,2.0,,1.0,,2.0,,,2.0,1.0,,20.0,6.0,,,,,0.09090909090909091,0.25,,,,0.5,1.0,0.6666666666666666,0.4,0.42857142857142855,0.6666666666666666,0.2,0.24,0.25,2.0,4.0,,0.14285714285714285,2.0,,12.0,1.0,1.0,,2.0,3.0,5.0,0.5,0.5,0.07142857142857142,0.07407407407407407,,2.0,,,,,2.0,,,2.0,6.0,,,2.0,,,1.0,,,,,1.0,0.4,,0.5,0.4,,,,,,,,,,0.14285714285714285,,,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1610612751,2002,2001-02,False
1496-2210-2215-467-954,1610612751,"Keith Van Horn, Richard Jefferson, Jason Collins, Jason Kidd, Kerry Kittles","Van Horn, Jefferson, Collins, Kidd, Kittles",1496-2210-2215-467-954,NJN,458.0,3,8.0,1.0,14.0,14.0,10.0,7.0,28.0,4.0,6.0,3.0,5.0,,6.0,4.0,4.0,15.0,4.0,20.0,19.0,3.0,8.0,9.0,,8.0,6.0,4.0,,1.0,,3.0,9.0,1.0,,3.0,11.0,14.0,3.0,1.0,2.0,4.0,,11.0,1.0,,,0.26666666666666666,0.375,0.2894736842105263,0.3333333333333333,0.4,0.4090909090909091,0.21052631578947367,,0.5,0.9,0.6,0.7692307692307693,0.8333333333333334,,,88.0349344978166,17.428571428571427,15.285714285714286,13.0,14.857142857142858,0.3157894736842105,0.6666666666666666,0.6666666666666666,0.3157894736842105,,,,0.21052631578947367,0.5555555555555556,0.6,0.5263157894736842,0.47473421052631576,0.4805625,0.45,7.433333333333334,26.3,11.0,,3.0,2.0,13.0,16.0,,2.0,16.0,11.0,0.15384615384615385,0.23333333333333334,0.38095238095238093,0.6666666666666666,0.5,0.15789473684210525,,,,0.4334866666666667,0.8,0.7857142857142857,2.0,4.0,9.0,2.0,,1.0,2.0,,,,,,,,,,12.0,1.0,,,,,0.13333333333333333,,0.16666666666666666,,1.0,1.0,1.0,1.0,,0.26666666666666666,0.5,0.05,0.0625,1.0,2.0,2.0,,0.13333333333333333,,3.0,9.0,1.0,1.0,,,,5.0,0.3333333333333333,0.3333333333333333,0.08333333333333333,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,3.0,,1.0,1.0,1.0,,,,,,,1.0,0.25,,0.5,0.25,,0.25,0.25,1.0,,,0.1111111111111111,,,,0.5,0.25,,,,,,,,,,,,,,0.3333333333333333,,,,,,,1610612751,2002,2001-02,False
1496-2210-446-467-954,1610612751,"Keith Van Horn, Richard Jefferson, Lucious Harris, Jason Kidd, Kerry Kittles","Van Horn, Jefferson, Harris, Kidd, Kittles",1496-2210-446-467-954,NJN,37.0,1,1.0,-1.0,3.0,3.0,3.0,,6.0,,,,,,,,,,,3.0,4.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,3.0,,,,,,,,0.75,,,,,,0.5,,,,,233.51351351351352,3.0,9.333333333333334,3.0,9.0,,,,,,,,,,,,,,,,,3.0,,,,,3.0,,1.0,3.0,3.0,,,0.75,0.5,0.5,,,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1496-2215-446-467-954,1610612751,"Keith Van Horn, Jason Collins, Lucious Harris, Jason Kidd, Kerry Kittles","Van Horn, Collins, Harris, Kidd, Kittles",1496-2215-446-467-954,NJN,17.0,1,,,1.0,,,1.0,1.0,,,,,,,3.0,,,4.0,,,,,,,,,3.0,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,84.70588235294117,17.0,,9.0,,,,,,,,,0.75,,,1.0,0.3636375,0.3258,,,24.825,1.0,,,,,,,,,1.0,,,,,,,,,,0.3636375,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,,0.75,1.0,,,3.0,,,,,,1.0,1.0,,0.25,1.0,1.0,,,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,,,0.25,,,,,,,,,,,1.0,,0.25,0.3333333333333333,,,1.0,,,,,,1610612751,2002,2001-02,False
