EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,HeaveAttempts,FG3APct,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,PenaltyArc3FGM,FG2M,FG2A,FG3M,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsPutbacks,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,AtRimPctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,LostBallTurnovers,PenaltyTurnovers,BlockedShortMidRange,OffensiveGoaltends,OffAtRimReboundPct,PenaltyAtRimFGM,PenaltyAtRimFGA,FTOffRebounds,LostBallOutOfBoundsTurnovers,Travels,Blocked3s,BlockedArc3,BlockedLongMidRange,LongMidRangePctBlocked,OffFTReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PtsUnassisted3s,SecondChanceCorner3FGM,SecondChanceFG3M,Clear Path Fouls,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,OffCorner3ReboundPct,3SecondViolations,SecondChanceAtRimPctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
120-1498-1520-345-990,1610612759,"Steven Smith, Antonio Daniels, Charles Smith, Terry Porter, Malik Rose","Smith, Daniels, Smith, Porter, Rose",120-1498-1520-345-990,SAS,60.0,1,1.0,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,39.3,1.0,3.0,2.0,2.0,2.0,2.0,,4.0,,,1.0,1.0,,,,2.0,2.0,,1.0,5.0,2.0,,,,2.0,2.0,,1.0,5.0,4.0,,,1.0,,,2.0,,2.0,,1.0,4.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,5.0,5.0,2.0,,1.0,1.0,,,,,1.0,,1.0,0.6666666666666666,,0.6666666666666666,0.8333333333333334,,0.8333333333333334,,,1.0,,,,,,,,,,96.0,13.0,17.0,13.0,17.0,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,0.46585,,0.46585,0.3333333333333333,0.5,,1.0,11.15,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,1.0,1.0,,1.0,1610612759,2002,2001-02,False
120-1498-198-345-685,1610612759,"Steven Smith, Antonio Daniels, Danny Ferry, Terry Porter, Cherokee Parks","Smith, Daniels, Ferry, Porter, Parks",120-1498-198-345-685,SAS,27.0,1,,,,,,,,,1.0,,,2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,1.0,1.0,,,2.0,,,,,1.0,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,106.66666666666666,6.0,21.0,6.0,21.0,,,,,,,,,,,,,,0.6548,,0.6548,,,,1.0,1.8,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1610612759,2002,2001-02,False
120-1498-198-345-990,1610612759,"Steven Smith, Antonio Daniels, Danny Ferry, Terry Porter, Malik Rose","Smith, Daniels, Ferry, Porter, Rose",120-1498-198-345-990,SAS,87.0,1,,,1.0,1.0,,0.3333333333333333,,,0.6666666666666666,24.5,1.0,-6.0,3.0,3.0,1.0,,,6.0,,,,1.0,1.0,,,,2.0,,,,6.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,99.3103448275862,17.333333333333332,11.666666666666666,17.333333333333332,11.666666666666666,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,0.42015,,0.36975,,,,,7.15,0.3333333333333333,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
120-1498-2225-685-990,1610612759,"Steven Smith, Antonio Daniels, Tony Parker, Cherokee Parks, Malik Rose","Smith, Daniels, Parker, Parks, Rose",120-1498-2225-685-990,SAS,158.0,1,1.0,1.0,1.0,1.0,,0.2,0.2,0.25,0.4,26.1,3.0,-4.0,6.0,5.0,5.0,,1.0,11.0,,2.0,,1.0,,,,,4.0,,2.0,2.0,6.0,,1.0,,,3.0,,2.0,2.0,,,,1.0,,1.0,,,,,,,1.0,2.0,,2.0,1.0,3.0,,,,4.0,2.0,2.0,2.0,5.0,,,,,,,,,,,,,,0.14285714285714285,,0.16666666666666666,0.25,,,1.0,0.25,1.0,0.2,,,,1.0,,100.25316455696202,18.833333333333332,9.0,18.0,9.0,0.4,,,0.2,,,,,,,,,,0.43322000000000005,0.3636,0.449825,0.2857142857142857,0.3333333333333333,,1.0,10.6,0.8333333333333334,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,0.2,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,0.25,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
120-1498-2225-95-990,1610612759,"Steven Smith, Antonio Daniels, Tony Parker, Mark Bryant, Malik Rose","Smith, Daniels, Parker, Bryant, Rose",120-1498-2225-95-990,SAS,72.0,1,,,,,,,,,,,1.0,,3.0,2.0,,,,5.0,,,1.0,2.0,,,,1.0,2.0,,,2.0,2.0,,,,,,,,,2.0,,,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,1.0,,,2.0,,,,1.0,1.0,,,,,0.5,,,0.5,,,0.5,,,,,,,,,,,,,,,100.0,10.666666666666666,20.0,10.666666666666666,19.0,,,,1.0,0.5,0.5,1.0,,,,,,,0.426,,,,,,,18.5,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
120-1498-345-685-95,1610612759,"Steven Smith, Antonio Daniels, Terry Porter, Cherokee Parks, Mark Bryant","Smith, Daniels, Porter, Parks, Bryant",120-1498-345-685-95,SAS,92.0,1,,,,,,,,,,,2.0,-4.0,3.0,3.0,,,,6.0,,,1.0,2.0,,,,1.0,2.0,,,2.0,6.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,0.5,,,0.5,,,0.5,,,,,,,,,,,,,,,93.91304347826086,17.666666666666668,13.0,17.666666666666668,12.333333333333334,,,,1.0,0.5,0.5,,,,,,,,0.4167,,,,,,,15.95,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
120-1498-345-685-990,1610612759,"Steven Smith, Antonio Daniels, Terry Porter, Cherokee Parks, Malik Rose","Smith, Daniels, Porter, Parks, Rose",120-1498-345-685-990,SAS,173.0,1,1.0,,1.0,,,0.2,0.2,,0.8,25.3,3.0,1.0,5.0,5.0,,,1.0,10.0,,,,1.0,,,,3.0,4.0,,,6.0,5.0,1.0,1.0,2.0,,,,,,4.0,2.0,,1.0,,,2.0,,2.0,,,4.0,,3.0,,3.0,,3.0,,,1.0,,,4.0,,,,0.6666666666666666,0.6666666666666666,,,,,0.75,1.0,,0.6,1.0,,0.6,1.0,,,,,0.75,,0.75,,,,,0.6666666666666666,,83.23699421965318,16.4,18.2,13.2,18.2,,,,0.2,,,,,,,,,,0.60588,0.4648,,,,0.3333333333333333,,4.225,,3.0,3.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.6,1.0,1.0,0.6666666666666666,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612759,2002,2001-02,False
120-1498-345-764-990,1610612759,"Steven Smith, Antonio Daniels, Terry Porter, David Robinson, Malik Rose","Smith, Daniels, Porter, Robinson, Rose",120-1498-345-764-990,SAS,95.0,1,,,,,,,,,0.5,,2.0,-2.0,2.0,2.0,,,,4.0,,1.0,,,,,,1.0,2.0,,,2.0,4.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,0.5,,,0.5,,,0.5,,,0.5,1.0,,,,,,,,,,,60.631578947368425,31.5,16.0,31.5,16.0,0.5,,,,,,,,,,,,,0.4224,,,,,,,7.4,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
120-1498-345-95-990,1610612759,"Steven Smith, Antonio Daniels, Terry Porter, Mark Bryant, Malik Rose","Smith, Daniels, Porter, Bryant, Rose",120-1498-345-95-990,SAS,271.0,2,1.0,,3.0,1.0,,0.42857142857142855,0.14285714285714285,,0.7142857142857143,23.833333333333332,5.0,,7.0,7.0,3.0,,,14.0,,1.0,,1.0,2.0,,,2.0,4.0,1.0,,7.0,7.0,,,,1.0,2.0,1.0,,5.0,2.0,2.0,3.0,1.0,,,1.0,1.0,2.0,,,5.0,,3.0,,3.0,,3.0,,,2.0,,,7.0,5.0,3.0,,0.5,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5,,0.5,0.5,,0.8333333333333334,0.5,,0.8333333333333334,,,,0.6,,0.5,,,,0.5,0.5,,74.39114391143912,18.142857142857142,20.571428571428573,18.142857142857142,18.285714285714285,0.14285714285714285,,,0.14285714285714285,,,,0.2857142857142857,,,,,,0.5431214285714285,,0.55235,,,,0.7142857142857143,6.025,0.42857142857142855,2.0,2.0,,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,0.2857142857142857,1.0,1.0,0.5,,0.5,0.5,1.0,,,,,0.3333333333333333,1.0,,,,,,,,1.0,1.0,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1477-1495-1498-198-2225,1610612759,"Bruce Bowen, Tim Duncan, Antonio Daniels, Danny Ferry, Tony Parker","Bowen, Duncan, Daniels, Ferry, Parker",1477-1495-1498-198-2225,SAS,264.0,3,1.0,1.0,2.0,2.0,,0.4,0.2,0.25,0.6,24.65,4.0,-5.0,6.0,8.0,5.0,7.0,,14.0,,,,2.0,1.0,1.0,1.0,1.0,3.0,2.0,,8.0,13.0,,,,1.0,2.0,2.0,,8.0,2.0,,6.0,1.0,1.0,,1.0,2.0,3.0,1.0,,8.0,,2.0,1.0,3.0,,3.0,,2.0,2.0,1.0,,8.0,8.0,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,0.5,0.8,,1.0,0.8,,1.0,,,1.0,0.5,,0.5,,,,0.5,,,76.36363636363636,20.5,17.625,20.5,15.125,,,,0.4,,,,0.2,1.0,1.0,1.0,1.0,1.0,0.46218000000000004,,0.5021,,,,1.0,12.533333333333333,0.8333333333333334,1.0,1.0,,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,1.0,0.2,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,0.25,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,0.25,1.0,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1477-1495-1498-198-345,1610612759,"Bruce Bowen, Tim Duncan, Antonio Daniels, Danny Ferry, Terry Porter","Bowen, Duncan, Daniels, Ferry, Porter",1477-1495-1498-198-345,SAS,809.0,3,3.0,,10.0,1.0,,0.45454545454545453,0.13636363636363635,,0.5454545454545454,23.98,13.0,3.0,23.0,22.0,2.0,2.0,1.0,45.0,,4.0,2.0,6.0,7.0,2.0,,2.0,12.0,5.0,2.0,21.0,18.0,,1.0,,,,1.0,1.0,4.0,,4.0,12.0,3.0,2.0,2.0,,4.0,4.0,2.0,,12.0,2.0,9.0,,13.0,2.0,15.0,,2.0,2.0,4.0,1.0,21.0,4.0,2.0,,,,0.8,0.5,1.0,0.5,0.16666666666666666,,,0.4318181818181818,,1.5,0.4375,,1.0,0.16666666666666666,0.25,,0.75,0.2,0.7647058823529411,0.13333333333333333,0.5,,0.8,1.0,,80.09888751545118,17.91304347826087,18.045454545454547,17.695652173913043,17.363636363636363,0.18181818181818182,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.3181818181818182,0.6666666666666666,0.6666666666666666,1.0,,0.6666666666666666,0.48082727272727277,0.4035,0.522,0.043478260869565216,0.07692307692307693,,0.19047619047619047,11.225,0.08695652173913043,,2.0,,,3.0,,1.0,1.0,,,,2.0,,,,4.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,1.0,3.0,2.0,3.0,2.0,,0.5,,0.8,,,0.5,0.75,1.0,0.6666666666666666,0.09090909090909091,,,,,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,1610612759,2002,2001-02,False
1477-1495-1498-2225-764,1610612759,"Bruce Bowen, Tim Duncan, Antonio Daniels, Tony Parker, David Robinson","Bowen, Duncan, Daniels, Parker, Robinson",1477-1495-1498-2225-764,SAS,511.0,2,2.0,1.0,2.0,1.0,,0.18181818181818182,0.18181818181818182,0.1111111111111111,0.5454545454545454,24.7,9.0,-2.0,14.0,16.0,12.0,1.0,2.0,30.0,2.0,4.0,1.0,1.0,,,,6.0,9.0,,7.0,19.0,21.0,,,4.0,5.0,8.0,,7.0,17.0,6.0,6.0,,2.0,,2.0,3.0,,3.0,,1.0,6.0,1.0,4.0,,4.0,2.0,6.0,,1.0,3.0,8.0,,15.0,17.0,12.0,1.0,0.5,0.5,,,,,0.6666666666666666,,0.625,0.5454545454545454,,0.5555555555555556,0.6333333333333333,1.0,0.6538461538461539,0.2222222222222222,0.25,,0.5,0.3333333333333333,0.5,0.4,,,0.5,1.0,,84.54011741682974,18.071428571428573,16.125,17.0,15.3125,0.36363636363636365,0.5,0.6666666666666666,0.09090909090909091,1.0,1.0,1.0,,,,,,,0.5335909090909091,,0.5055166666666666,,,0.21052631578947367,0.8947368421052632,5.355555555555556,0.8571428571428571,3.0,4.0,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,4.0,1.0,1.0,1.0,,,0.25,1.0,,0.5,0.5,,,,,0.36363636363636365,0.75,1.0,0.3333333333333333,0.5,,,,,,,,,,,4.0,1.0,1.0,,,1.0,2.0,3.0,,,,,,,,,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1477-1495-1498-2225-95,1610612759,"Bruce Bowen, Tim Duncan, Antonio Daniels, Tony Parker, Mark Bryant","Bowen, Duncan, Daniels, Parker, Bryant",1477-1495-1498-2225-95,SAS,185.0,2,,,,,,,,,0.2,,3.0,-5.0,4.0,6.0,4.0,2.0,2.0,10.0,,3.0,,1.0,,,,1.0,5.0,,,2.0,7.0,,1.0,,1.0,5.0,,,2.0,,2.0,,,,1.0,,,,,,,2.0,1.0,,1.0,2.0,3.0,,1.0,2.0,,,2.0,2.0,4.0,,,,,,,,0.2,,0.2,0.2,,0.2,0.2,,0.2,0.2,0.3333333333333333,,0.2,0.5,0.2,0.5,0.3333333333333333,1.0,0.3333333333333333,,,77.83783783783784,21.5,16.5,17.5,13.5,0.6,,,0.2,,,,,,,,,,0.4692,0.502,0.4692,,,,1.0,9.940000000000001,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,0.2,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,0.2,1.0,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1477-1495-1498-2225-990,1610612759,"Bruce Bowen, Tim Duncan, Antonio Daniels, Tony Parker, Malik Rose","Bowen, Duncan, Daniels, Parker, Rose",1477-1495-1498-2225-990,SAS,1267.0,6,2.0,2.0,5.0,4.0,,0.16666666666666666,0.06666666666666667,0.08695652173913043,0.6333333333333333,24.4,21.0,-2.0,38.0,37.0,30.0,9.0,5.0,75.0,2.0,4.0,1.0,7.0,3.0,,,13.0,25.0,,16.0,42.0,44.0,1.0,3.0,4.0,9.0,19.0,,12.0,30.0,12.0,14.0,,2.0,,2.0,6.0,,6.0,,1.0,12.0,3.0,10.0,2.0,14.0,6.0,20.0,2.0,4.0,11.0,21.0,9.0,38.0,30.0,30.0,4.0,0.46153846153846156,0.5,,,,,0.52,0.3333333333333333,0.47368421052631576,0.43333333333333335,0.3333333333333333,0.391304347826087,0.5384615384615384,0.5,0.5,0.08,,1.0,0.7142857142857143,0.25,0.6666666666666666,0.35294117647058826,0.5,0.16666666666666666,0.7142857142857143,0.8,0.13333333333333333,85.24072612470403,17.973684210526315,15.783783783783784,16.57894736842105,15.324324324324325,0.13333333333333333,0.5,0.5,0.23333333333333334,0.14285714285714285,0.14285714285714285,1.0,0.1,,,,,,0.4922333333333333,0.5853,0.4888608695652174,0.25,0.2903225806451613,0.09523809523809523,0.7142857142857143,6.872000000000001,0.7894736842105263,10.0,14.0,1.0,2.0,,,,2.0,,,2.0,,5.0,,3.0,2.0,2.0,2.0,,4.0,1.0,4.0,4.0,8.0,2.0,,2.0,3.0,,,3.0,3.0,1.0,3.0,3.0,,0.14285714285714285,0.5,0.5,0.6,0.5,0.5,,1.0,1.0,0.4666666666666667,0.7142857142857143,0.8333333333333334,0.5,,,,,0.6666666666666666,0.5,,,0.08695652173913043,,,2.0,,8.0,2.0,,0.25,7.0,11.0,,1.0,,,,,,,0.4782608695652174,0.6363636363636364,,,,,,,0.6666666666666666,,,,,,,1610612759,2002,2001-02,False
1477-1495-1498-345-764,1610612759,"Bruce Bowen, Tim Duncan, Antonio Daniels, Terry Porter, David Robinson","Bowen, Duncan, Daniels, Porter, Robinson",1477-1495-1498-345-764,SAS,35.0,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,24.4,1.0,-2.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.28571428571428,25.0,10.0,25.0,10.0,,,,,,,,,,,,,,0.59175,,0.59175,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1477-1495-1498-345-990,1610612759,"Bruce Bowen, Tim Duncan, Antonio Daniels, Terry Porter, Malik Rose","Bowen, Duncan, Daniels, Porter, Rose",1477-1495-1498-345-990,SAS,650.0,5,,,2.0,1.0,,0.125,,,0.5,23.35,11.0,-6.0,19.0,17.0,6.0,3.0,3.0,36.0,3.0,5.0,1.0,3.0,2.0,,,7.0,14.0,,5.0,19.0,25.0,1.0,2.0,5.0,2.0,2.0,,2.0,6.0,10.0,4.0,,,,1.0,5.0,,5.0,,1.0,10.0,4.0,1.0,1.0,3.0,4.0,7.0,,3.0,4.0,6.0,2.0,14.0,6.0,6.0,1.0,0.7142857142857143,0.7142857142857143,,,,,0.5,0.5,1.0,0.4375,0.5,0.6666666666666666,0.5,0.625,0.75,0.07142857142857142,,1.0,0.2,0.5714285714285714,0.3333333333333333,0.4444444444444444,0.5,,,0.5,,79.75384615384615,18.36842105263158,17.705882352941178,17.263157894736842,16.58823529411765,0.3125,0.6,0.6,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.125,,,,,,0.484525,0.4639,0.53555,0.1111111111111111,0.125,0.2631578947368421,0.3157894736842105,8.257142857142856,0.3157894736842105,3.0,6.0,,1.0,,,,1.0,,,,,2.0,2.0,,1.0,1.0,1.0,,2.0,1.0,,1.0,3.0,,,,,,,1.0,1.0,,1.0,,,0.16666666666666666,0.6666666666666666,1.0,,,,,1.0,,0.375,0.5,0.6,0.6666666666666666,0.6666666666666666,,,,0.5,,,,0.3333333333333333,,,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1477-1495-198-2225-764,1610612759,"Bruce Bowen, Tim Duncan, Danny Ferry, Tony Parker, David Robinson","Bowen, Duncan, Ferry, Parker, Robinson",1477-1495-198-2225-764,SAS,425.0,2,1.0,1.0,3.0,2.0,,0.375,0.125,0.3333333333333333,0.375,24.133333333333336,7.0,-4.0,11.0,14.0,5.0,10.0,1.0,25.0,2.0,3.0,,2.0,2.0,,,2.0,5.0,,4.0,8.0,12.0,,,,1.0,1.0,,4.0,6.0,2.0,2.0,,1.0,,,1.0,,1.0,,,2.0,,3.0,1.0,6.0,1.0,7.0,,2.0,3.0,4.0,2.0,8.0,6.0,5.0,,0.5,0.5,,,,,0.4,,1.0,0.25,,0.3333333333333333,0.4,,0.6,,,1.0,0.6,,0.625,0.16666666666666666,,,0.75,,,84.70588235294117,15.909090909090908,17.857142857142858,14.636363636363637,16.142857142857142,0.375,0.6666666666666666,0.6666666666666666,0.25,,,,0.25,,,,,,0.46334375,0.59475,0.5046833333333333,0.2,0.2857142857142857,,0.75,13.919999999999998,0.45454545454545453,,,,,,1.0,,1.0,,1.0,,,,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,,2.0,2.0,,,1.0,,,,,1.0,,1.0,,,,,0.6666666666666666,0.3333333333333333,1.0,,1.0,,,,,,,0.5,,,,,,1.0,,0.3333333333333333,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1477-1495-198-2225-95,1610612759,"Bruce Bowen, Tim Duncan, Danny Ferry, Tony Parker, Mark Bryant","Bowen, Duncan, Ferry, Parker, Bryant",1477-1495-198-2225-95,SAS,90.0,1,1.0,,1.0,,,1.0,1.0,,1.0,26.2,2.0,2.0,3.0,3.0,,3.0,,6.0,,,,,,1.0,,,,1.0,1.0,4.0,2.0,,,,,,,,,,,3.0,1.0,1.0,,,1.0,1.0,1.0,,3.0,,1.0,1.0,2.0,,2.0,,,,2.0,1.0,4.0,,,,,,1.0,1.0,,1.0,,,,1.5,,,1.0,,,,,1.0,1.0,,1.0,,,,,1.0,,96.0,19.333333333333332,10.666666666666666,19.333333333333332,10.666666666666666,,,,,,,,,1.0,1.0,1.0,,1.0,0.46335,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
