EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsUnassisted2s,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PlusMinus,PenaltyDefPoss,PenaltyOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,Corner3Assists,FTDefRebounds,3SecondViolations,PenaltyFg3Pct,DefFTReboundPct,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGM,PtsUnassisted3s,Fg3aBlocked,FTOffRebounds,LostBallTurnovers,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveMakes,HeaveAttempts,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,Blocked3s,BlockedArc3,LongMidRangePctBlocked,Defensive 3 Seconds Violations,SecondChanceArc3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Arc3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
1112-1630-1800-468-711,1610612765,"Ben Wallace, Mikki Moore, Damon Jones, Jon Barry, Jerry Stackhouse","Wallace, Moore, Jones, Barry, Stackhouse",1112-1630-1800-468-711,DET,196.0,1,3.0,6.0,7.0,2.0,13.0,2.0,,,,,2.0,3.0,6.0,2.0,,1.0,,4.0,4.0,2.0,6.0,,1.0,,,,1.0,,,,4.0,1.0,1.0,1.0,,1.0,1.0,5.0,,0.3,0.42857142857142855,1.0,0.8,0.5,,0.8,0.5,0.5,1.0,,,,95.51020408163265,1.0,14.333333333333334,15.714285714285714,12.666666666666666,15.714285714285714,0.4,,,,,1.0,0.59457,0.16666666666666666,0.3333333333333333,,4.0,7.0,6.0,,,1.0,,1.0,2.0,1.0,3.0,,1.0,1.0,,2.0,3.0,6.0,,3.0,,2.0,1.0,1.0,,1.0,1.0,1.0,,,,3.0,1.0,1.0,,1.0,,1.0,,,1.0,,6.0,6.0,,,1.0,0.3333333333333333,0.3333333333333333,,,,0.3,0.25,0.42857142857142855,0.6,0.5,0.5,0.5,,,,0.75,,,,,,,,,0.4,0.5,0.5,1.0,1.0,,0.5,0.5603,0.59457,0.16666666666666666,1.0,24.066666666666666,1.0,,,,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,3.0,,,,0.3333333333333333,,1.0,0.2,,,,0.4,,0.2,0.4,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,False
1112-1630-1800-468-722,1610612765,"Ben Wallace, Mikki Moore, Damon Jones, Jon Barry, Corliss Williamson","Wallace, Moore, Jones, Barry, Williamson",1112-1630-1800-468-722,DET,125.0,2,2.0,3.0,4.0,,7.0,1.0,,1.0,,1.0,2.0,1.0,3.0,6.0,,,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,3.0,1.0,,,,,,,3.0,0.5,0.5,0.5,1.0,1.0,,,1.0,,,,,,,80.64,,23.0,14.0,23.0,12.5,0.5,0.5,,,,0.5,0.41965,,,4.3,-3.0,1.0,,1.0,,,,,,,,,,,,,,,2.0,,,,,,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,False
1112-1630-1800-688-711,1610612765,"Ben Wallace, Mikki Moore, Damon Jones, Michael Curry, Jerry Stackhouse","Wallace, Moore, Jones, Curry, Stackhouse",1112-1630-1800-688-711,DET,53.0,1,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,27.169811320754718,,25.0,,25.0,,,,,,1.0,,0.3027,,,18.7,2.0,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,1.0,,1.0,,,,1.0,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,False
1112-1630-2206-344-468,1610612765,"Ben Wallace, Mikki Moore, Rodney White, Dana Barros, Jon Barry","Wallace, Moore, White, Barros, Barry",1112-1630-2206-344-468,DET,177.0,1,3.0,7.0,7.0,1.0,14.0,3.0,,,2.0,4.0,5.0,1.0,9.0,6.0,8.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,,,,,,7.0,0.8,0.6666666666666666,0.75,0.5,1.0,,,1.0,0.5,,,,,,113.89830508474576,,11.857142857142858,13.428571428571429,11.714285714285714,13.428571428571429,0.5,,,,0.3333333333333333,0.6666666666666666,0.5518666666666666,0.16666666666666666,0.2,7.340000000000001,3.0,7.0,7.0,3.0,,,1.0,,1.0,,1.0,1.0,1.0,2.0,4.0,5.0,1.0,9.0,,,2.0,1.0,,,,,,,,,,,1.0,,,,1.0,2.0,,1.0,,,9.0,7.0,,,,,,1.0,0.8,1.0,0.6666666666666666,1.0,0.75,0.16666666666666666,,,1.0,,,1.0,1.0,,1.0,1.0,,,0.5,0.5,,0.16666666666666666,,,,,,,,0.5518666666666666,0.2222222222222222,1.0,25.6,1.0,,,3.0,3.0,,,,,1.0,,,1.0,,,,,,,,,,,0.5,1.0,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,False
1112-1630-344-361-711,1610612765,"Ben Wallace, Mikki Moore, Dana Barros, Clifford Robinson, Jerry Stackhouse","Wallace, Moore, Barros, Robinson, Stackhouse",1112-1630-344-361-711,DET,2.0,1,,,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,720.0,,,2.0,,2.0,,,,,,,,,,,-2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,False
1112-1630-344-468-711,1610612765,"Ben Wallace, Mikki Moore, Dana Barros, Jon Barry, Jerry Stackhouse","Wallace, Moore, Barros, Barry, Stackhouse",1112-1630-344-468-711,DET,51.0,1,1.0,3.0,3.0,,6.0,1.0,,,,1.0,1.0,1.0,3.0,2.0,2.0,,,,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,2.0,1.0,,,,,,3.0,1.0,0.5,0.5,1.0,,,,,,,,,,,169.41176470588235,,12.666666666666666,4.333333333333333,12.666666666666666,4.333333333333333,0.5,,,,,1.0,0.365,0.3333333333333333,0.5,,1.0,3.0,3.0,1.0,,,,,1.0,,1.0,,,,1.0,1.0,1.0,3.0,,,,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,3.0,3.0,,,,,,,1.0,,0.5,,0.5,0.5,,,,,,,,,1.0,1.0,,,,,,0.5,,,,,,,,0.365,,1.0,28.3,1.0,,,1.0,1.0,,,,,1.0,,,1.0,,1.0,,,1.0,,,,,,0.5,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,False
1112-1630-344-711-722,1610612765,"Ben Wallace, Mikki Moore, Dana Barros, Jerry Stackhouse, Corliss Williamson","Wallace, Moore, Barros, Stackhouse, Williamson",1112-1630-344-711-722,DET,87.0,1,1.0,3.0,4.0,,7.0,,1.0,1.0,,1.0,1.0,,2.0,2.0,2.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,2.0,,,1.0,,,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,0.5,0.5,,,0.5,,,,1.0,,,115.86206896551724,,11.666666666666666,13.0,11.666666666666666,11.25,,1.0,1.0,1.0,,,0.4101,,,7.7,,4.0,3.0,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,2.0,3.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.4101,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,False
1112-1630-361-688-711,1610612765,"Ben Wallace, Mikki Moore, Clifford Robinson, Michael Curry, Jerry Stackhouse","Wallace, Moore, Robinson, Curry, Stackhouse",1112-1630-361-688-711,DET,,1,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,False
1112-1800-2073-361-468,1610612765,"Ben Wallace, Damon Jones, Brian Cardinal, Clifford Robinson, Jon Barry","Wallace, Jones, Cardinal, Robinson, Barry",1112-1800-2073-361-468,DET,45.0,1,1.0,1.0,2.0,,3.0,,,,,,,,,4.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,35.0,5.0,35.0,4.0,,,,,,1.0,0.5481,,,,-4.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8,,,,,,,1.0,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,False
1112-1800-2073-361-711,1610612765,"Ben Wallace, Damon Jones, Brian Cardinal, Clifford Robinson, Jerry Stackhouse","Wallace, Jones, Cardinal, Robinson, Stackhouse",1112-1800-2073-361-711,DET,246.0,1,4.0,6.0,7.0,1.0,13.0,4.0,,,3.0,3.0,7.0,1.0,7.0,6.0,2.0,2.0,2.0,1.0,3.0,2.0,5.0,,,,,,,,,,4.0,1.0,,,,,,7.0,0.42857142857142855,0.42857142857142855,0.3888888888888889,,0.5,0.5,0.5,0.5,0.5,0.5,,,,,76.09756097560977,,15.166666666666666,22.142857142857142,14.666666666666666,17.0,0.5714285714285714,,,,0.42857142857142855,0.5714285714285714,0.48787142857142857,0.125,0.125,7.885714285714286,1.0,7.0,2.0,2.0,,1.0,1.0,,,,,,1.0,,1.0,4.0,,2.0,4.0,,,,,1.0,2.0,,2.0,,1.0,,1.0,4.0,,,,,,,,,1.0,,2.0,2.0,0.6666666666666666,0.6666666666666666,,,,,0.25,,0.25,,0.2,,0.14285714285714285,0.25,,,0.5,,0.5,1.0,0.5,0.6666666666666666,0.5,,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,,,0.4721,0.450825,,0.2857142857142857,,0.3333333333333333,,,,2.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,False
1112-1800-2206-2349-468,1610612765,"Ben Wallace, Damon Jones, Rodney White, Victor Alexander, Jon Barry","Wallace, Jones, White, Alexander, Barry",1112-1800-2206-2349-468,DET,84.0,1,1.0,3.0,3.0,1.0,6.0,,,,3.0,,3.0,,,2.0,,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.3333333333333333,1.0,1.0,0.25,,,1.0,,,102.85714285714286,,16.333333333333332,11.666666666666666,13.0,11.666666666666666,,,,,0.75,0.25,0.4023,,,16.599999999999998,-2.0,3.0,3.0,,,,,,,,1.0,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,0.25,,,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,0.3533,0.4023,,,24.8,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,0.25,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,False
1112-1800-2206-361-688,1610612765,"Ben Wallace, Damon Jones, Rodney White, Clifford Robinson, Michael Curry","Wallace, Jones, White, Robinson, Curry",1112-1800-2206-361-688,DET,114.0,1,2.0,3.0,4.0,2.0,7.0,2.0,,1.0,1.0,2.0,4.0,1.0,5.0,5.0,4.0,2.0,,1.0,1.0,2.0,3.0,,,,,,,,,,2.0,1.0,,,,,,2.0,0.5,0.5,0.5,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,88.42105263157895,,18.333333333333332,14.75,16.0,14.75,0.5,0.25,,,0.25,0.5,0.38395,0.2,0.2,7.35,,4.0,3.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,3.0,2.0,4.0,1.0,5.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,5.0,3.0,,,,,,1.0,0.5,1.0,0.5,0.75,0.5,,0.25,,,1.0,,,,,0.5,0.5,,,1.0,1.0,,,,,,1.0,1.0,,0.4643,0.38395,0.6,1.0,,1.0,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,False
1112-1800-2206-468-722,1610612765,"Ben Wallace, Damon Jones, Rodney White, Jon Barry, Corliss Williamson","Wallace, Jones, White, Barry, Williamson",1112-1800-2206-468-722,DET,118.0,1,2.0,2.0,3.0,1.0,5.0,1.0,,,1.0,1.0,2.0,,2.0,6.0,2.0,1.0,,,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,,,1.0,,,0.5,,,,,,61.016949152542374,,26.0,22.0,25.0,16.666666666666668,0.3333333333333333,,,,0.3333333333333333,0.6666666666666666,0.5198833333333334,,,9.15,-4.0,3.0,2.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,,2.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,1.0,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,,,,,1.0,,,,1.0,1.0,,,,,,0.3333333333333333,,,,1.0,1.0,,0.6565,0.5198833333333334,1.0,1.0,25.2,1.0,,,1.0,1.0,,,,,1.0,,,1.0,,1.0,,,1.0,,,,,,0.3333333333333333,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,False
1112-1800-2349-468-722,1610612765,"Ben Wallace, Damon Jones, Victor Alexander, Jon Barry, Corliss Williamson","Wallace, Jones, Alexander, Barry, Williamson",1112-1800-2349-468-722,DET,780.0,5,13.0,22.0,21.0,4.0,43.0,7.0,,3.0,11.0,10.0,21.0,5.0,28.0,18.0,6.0,5.0,1.0,8.0,9.0,7.0,16.0,2.0,,,,,,,1.0,4.0,8.0,4.0,3.0,3.0,,3.0,1.0,21.0,0.47619047619047616,0.46,0.4827586206896552,,0.7272727272727273,0.45454545454545453,1.0,0.75,0.5,1.0,0.5,0.6666666666666666,1.0,0.15384615384615385,79.38461538461539,0.3333333333333333,17.136363636363637,19.19047619047619,15.318181818181818,18.80952380952381,0.28,0.12,,,0.44,0.44,0.45244999999999996,0.13793103448275862,0.16,11.219047619047618,10.0,1.0,,5.0,1.0,1.0,5.0,,1.0,1.0,4.0,2.0,4.0,7.0,,,,,14.0,3.0,2.0,1.0,,1.0,7.0,1.0,8.0,,3.0,,4.0,17.0,2.0,,,,,,,,,,,,0.7,0.7777777777777778,1.0,0.25,0.25,0.5,,0.4,,0.5,,0.16,0.047619047619047616,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.16666666666666666,,1.0,,0.7142857142857143,0.8333333333333334,0.6,,0.45454545454545453,0.45454545454545453,0.8,0.04,,,,0.2,1.0,,0.47525,,0.25,,24.4,,,,,,1.0,3.0,,,,3.0,,,1.0,,,,,1.0,0.12,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,0.2,,,,,,,1.0,,,,,,,,,,,1610612765,2002,2001-02,False
1112-1800-2349-711-722,1610612765,"Ben Wallace, Damon Jones, Victor Alexander, Jerry Stackhouse, Corliss Williamson","Wallace, Jones, Alexander, Stackhouse, Williamson",1112-1800-2349-711-722,DET,202.0,1,3.0,6.0,7.0,3.0,13.0,1.0,,1.0,4.0,1.0,6.0,2.0,4.0,7.0,2.0,3.0,,2.0,2.0,3.0,5.0,,1.0,1.0,,,1.0,,,1.0,2.0,,,,,,,2.0,0.16666666666666666,0.14285714285714285,0.25,1.0,0.4,0.6,,0.4,0.5,,0.3333333333333333,,,,92.67326732673267,,15.0,16.0,13.166666666666666,13.714285714285714,0.14285714285714285,0.14285714285714285,,,0.5714285714285714,0.2857142857142857,0.4536071428571429,,,13.683333333333332,-3.0,,,,,1.0,1.0,,1.0,,1.0,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,,0.14285714285714285,,,,,1.0,,1.0,,,,,,0.25,0.25,,0.14285714285714285,,,,0.5,,,0.557775,,0.5,,25.4,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,1610612765,2002,2001-02,False
1112-1800-344-361-468,1610612765,"Ben Wallace, Damon Jones, Dana Barros, Clifford Robinson, Jon Barry","Wallace, Jones, Barros, Robinson, Barry",1112-1800-344-361-468,DET,64.0,1,1.0,3.0,2.0,,5.0,,,,,,,2.0,2.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,,1.0,4.0,1.0,,,,,,2.0,,,0.3333333333333333,,1.0,,,1.0,,,,,,,112.5,,13.0,12.5,13.0,12.5,,,,,,1.0,0.47265,0.5,1.0,,,2.0,3.0,,,,,,1.0,,1.0,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,2.0,3.0,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,0.47265,,1.0,25.2,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,False
1112-1800-361-468-688,1610612765,"Ben Wallace, Damon Jones, Clifford Robinson, Jon Barry, Michael Curry","Wallace, Jones, Robinson, Barry, Curry",1112-1800-361-468-688,DET,609.0,8,10.0,20.0,24.0,1.0,44.0,4.0,2.0,5.0,4.0,6.0,13.0,5.0,20.0,30.0,4.0,1.0,,3.0,3.0,1.0,4.0,,2.0,,,,2.0,,4.0,5.0,7.0,1.0,2.0,1.0,,2.0,,20.0,0.46153846153846156,0.46875,0.5263157894736842,1.0,0.6,0.14285714285714285,,0.6,0.1111111111111111,,,1.0,,,104.03940886699507,,14.85,13.0,14.35,12.958333333333334,0.25,0.3125,0.4,0.6666666666666666,0.25,0.4375,0.455459375,0.0625,0.07692307692307693,8.592307692307692,-10.0,9.0,10.0,3.0,,,1.0,,2.0,1.0,3.0,,,,2.0,5.0,4.0,11.0,8.0,3.0,,2.0,,2.0,4.0,1.0,5.0,,2.0,1.0,1.0,11.0,,1.0,,1.0,,1.0,,1.0,3.0,1.0,11.0,10.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,,0.4,,0.5833333333333334,,0.6111111111111112,0.1875,0.15384615384615385,,,,0.3333333333333333,,0.6666666666666666,,0.75,0.75,0.6666666666666666,0.5,0.25,0.25,1.0,0.125,,,,,,,,0.4250833333333333,,0.55,25.233333333333334,0.5,,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,0.0625,1.0,1.0,1.0,,,0.16666666666666666,,,1.0,,,,2.0,,,,,1.0,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,False
1112-1800-361-468-711,1610612765,"Ben Wallace, Damon Jones, Clifford Robinson, Jon Barry, Jerry Stackhouse","Wallace, Jones, Robinson, Barry, Stackhouse",1112-1800-361-468-711,DET,3791.0,26,63.0,124.0,121.0,12.0,245.0,31.0,7.0,13.0,28.0,35.0,72.0,31.0,125.0,142.0,32.0,11.0,9.0,25.0,40.0,13.0,53.0,4.0,15.0,6.0,5.0,,20.0,,13.0,24.0,44.0,12.0,12.0,9.0,3.0,12.0,6.0,113.0,0.4861111111111111,0.49473684210526314,0.5387931034482759,0.75,0.5102040816326531,0.2972972972972973,0.6428571428571429,0.5396825396825397,0.25,0.4,0.3888888888888889,0.6666666666666666,0.6363636363636364,0.08163265306122448,93.0625164864152,0.5,15.57258064516129,15.37190082644628,15.088709677419354,14.37190082644628,0.3263157894736842,0.1368421052631579,0.5384615384615384,0.5384615384615384,0.29473684210526313,0.5684210526315789,0.4847378947368421,0.11320754716981132,0.14457831325301204,8.477777777777778,-17.0,69.0,71.0,16.0,3.0,9.0,12.0,3.0,14.0,8.0,23.0,3.0,9.0,12.0,16.0,36.0,27.0,68.0,38.0,24.0,2.0,14.0,3.0,3.0,19.0,8.0,27.0,3.0,7.0,4.0,8.0,62.0,2.0,7.0,6.0,1.0,1.0,11.0,1.0,1.0,10.0,,68.0,71.0,0.5428571428571428,0.5588235294117647,1.0,0.34782608695652173,0.34782608695652173,0.3333333333333333,0.4444444444444444,0.4090909090909091,0.41836734693877553,0.42857142857142855,0.5151515151515151,0.24210526315789474,0.041666666666666664,0.06451612903225806,0.13333333333333333,0.3333333333333333,0.1875,0.18181818181818182,0.5263157894736842,0.6666666666666666,0.5161290322580645,0.5517241379310345,0.4375,0.5714285714285714,0.42857142857142855,0.4444444444444444,0.6666666666666666,0.14736842105263157,0.21428571428571427,0.21428571428571427,1.0,0.8181818181818182,0.3333333333333333,0.21428571428571427,0.5086611111111111,0.4762591836734694,0.096,0.544,24.94347826086957,0.5725806451612904,1.0,,8.0,14.0,5.0,9.0,4.0,1.0,9.0,3.0,3.0,13.0,5.0,6.0,1.0,0.23076923076923078,0.8571428571428571,,0.09473684210526316,0.5555555555555556,0.5555555555555556,1.0,0.2857142857142857,0.5714285714285714,0.08163265306122448,0.1836734693877551,0.1111111111111111,2.0,,,,9.0,2.0,,,,0.5,,,2.0,1.0,2.0,,,1.0,7.0,0.5,,,,,,0.18181818181818182,,,0.03571428571428571,,1.0,,,,0.5,1.0,,,,,1610612765,2002,2001-02,False
