EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,LongMidRangeFGA,LongMidRangeFrequency,PenaltyOffPoss,PenaltyDefPoss,LongMidRangeFGM,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,LongMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,ShootingFouls,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,NonShootingPenaltyNonTakeFouls,Assisted3sPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,BlockedAtRim,DefAtRimReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,AtRimPctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3FGA,SecondChanceFtPoints,Loose Ball Fouls,3SecondViolations,DefCorner3ReboundPct,Corner3Frequency,LostBallTurnovers,Travels,2pt And 1 Free Throw Trips,OffensiveGoaltends,Defensive 3 Seconds Violations,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Corner3Assists,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,BlockedLongMidRange,HeaveAttempts,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,Blocked3s,BlockedCorner3,Arc3PctBlocked,ThreePtShootingFoulsDrawn,BlockedArc3,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
1609-1742-2209-2248-699,1610612760,"Art Long, Shammond Williams, Vladimir Radmanovic, Earl Watson, Brent Barry","Long, Williams, Radmanovic, Watson, Barry",1609-1742-2209-2248-699,SEA,95.0,1,2.0,-4.0,2.0,3.0,,5.0,,,,,,,,,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,75.78947368421053,25.0,15.0,25.0,15.0,,,,,,,,,,,,,,,,0.3526,,,18.9,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1609-1742-2209-452-56,1610612760,"Art Long, Shammond Williams, Vladimir Radmanovic, Vin Baker, Gary Payton","Long, Williams, Radmanovic, Baker, Payton",1609-1742-2209-452-56,SEA,70.0,1,1.0,5.0,2.0,2.0,,4.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,,,,,2.0,,,1.0,1.0,1.0,2.0,1.0,5.0,,2.0,2.0,,2.0,,,,,,,5.0,1.0,1.0,1.0,1.0,1.0,,1.25,,1.25,,0.5,1.0,,1.0,,,1.0,82.28571428571428,5.5,29.5,5.5,29.5,0.5,1.0,1.0,1.0,,,,0.5,1.0,1.0,,,,1.0,1.0,0.587175,,,,26.6,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1609-1742-2209-56-699,1610612760,"Art Long, Shammond Williams, Vladimir Radmanovic, Gary Payton, Brent Barry","Long, Williams, Radmanovic, Payton, Barry",1609-1742-2209-56-699,SEA,78.0,1,1.0,6.0,2.0,1.0,,3.0,,,,,,,2.0,2.0,,,2.0,2.0,,6.0,,,,,,,,2.0,2.0,,2.0,,6.0,,1.0,1.0,,1.0,,,1.0,,,,6.0,,,1.0,1.0,,,1.5,,1.5,,1.0,1.0,,1.0,,,,55.38461538461538,18.5,41.0,18.5,41.0,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,0.522975,,,,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,6.0,,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1609-1742-452-56-699,1610612760,"Art Long, Shammond Williams, Vin Baker, Gary Payton, Brent Barry","Long, Williams, Baker, Payton, Barry",1609-1742-452-56-699,SEA,207.0,2,3.0,-6.0,6.0,5.0,,11.0,1.0,1.0,,,,2.0,,,1.0,4.0,,,,2.0,8.0,,,,2.0,,,,,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,2.0,2.0,4.0,,,,2.0,1.0,1.0,,,0.25,,0.25,,0.25,,,0.25,,0.25,,,,76.52173913043478,15.333333333333334,23.0,15.333333333333334,18.4,0.25,1.0,1.0,1.0,0.5,,,,,,,,,0.25,,0.413575,,,10.5,,1.0,0.25,6.0,2.0,,1.0,4.0,,2.0,,,,,2.0,1.0,,,,,,,2.0,6.0,0.25,0.25,0.25,,,,0.5,,,,,0.413575,,,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.25,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1609-1744-2046-2209-56,1610612760,"Art Long, Jerome James, Desmond Mason, Vladimir Radmanovic, Gary Payton","Long, James, Mason, Radmanovic, Payton",1609-1744-2046-2209-56,SEA,80.0,2,1.0,-6.0,3.0,4.0,1.0,7.0,,1.0,,1.0,1.0,2.0,,,1.0,3.0,,,,2.0,8.0,,1.0,,,2.0,,,,,,,,,,,1.0,1.0,,1.0,2.0,,,,2.0,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,,0.5,,,126.0,13.666666666666666,9.75,13.0,9.75,0.3333333333333333,,,,0.6666666666666666,0.5,0.5,,,,1.0,,,0.3333333333333333,,0.47046666666666664,0.6092,,7.366666666666667,,,,3.0,3.0,,1.0,3.0,,2.0,,,1.0,,1.0,2.0,,,,,,,2.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,1.0,,,,,,0.47046666666666664,,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,0.5,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1609-1744-2046-2209-699,1610612760,"Art Long, Jerome James, Desmond Mason, Vladimir Radmanovic, Brent Barry","Long, James, Mason, Radmanovic, Barry",1609-1744-2046-2209-699,SEA,187.0,2,3.0,-7.0,5.0,6.0,1.0,11.0,,2.0,,1.0,,,,1.0,,2.0,,1.0,2.0,2.0,9.0,,1.0,,,,,1.0,,,,,,,3.0,3.0,1.0,4.0,2.0,2.0,2.0,,2.0,,2.0,,,,,,,,,0.25,,0.3333333333333333,0.75,,0.75,0.3333333333333333,,1.0,84.70588235294117,19.4,15.0,18.8,14.5,0.6666666666666666,,,,,,,0.3333333333333333,,,1.0,,,1.0,,0.5024166666666666,0.5348,,1.45,24.5,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.25,0.3333333333333333,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.5,,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1609-1744-2046-2248-56,1610612760,"Art Long, Jerome James, Desmond Mason, Earl Watson, Gary Payton","Long, James, Mason, Watson, Payton",1609-1744-2046-2248-56,SEA,132.0,2,2.0,-5.0,4.0,3.0,1.0,7.0,1.0,1.0,1.0,1.0,,,,,1.0,3.0,,,1.0,3.0,8.0,1.0,1.0,2.0,,2.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,0.375,1.0,,,,,0.5,,,76.36363636363636,18.75,19.0,18.0,19.0,0.3333333333333333,1.0,1.0,,,,,,,,1.0,1.0,,0.3333333333333333,,0.4419,0.5508,0.6666666666666666,12.266666666666666,,2.0,0.6666666666666666,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,0.3986,0.25,0.25,,0.25,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1609-1744-2046-56-699,1610612760,"Art Long, Jerome James, Desmond Mason, Gary Payton, Brent Barry","Long, James, Mason, Payton, Barry",1609-1744-2046-56-699,SEA,515.0,3,9.0,,13.0,14.0,2.0,27.0,1.0,3.0,,2.0,1.0,4.0,1.0,2.0,6.0,13.0,1.0,2.0,2.0,17.0,17.0,1.0,3.0,5.0,12.0,,,2.0,1.0,6.0,7.0,1.0,15.0,,4.0,4.0,4.0,8.0,,,6.0,,4.0,,12.0,1.0,1.0,0.5,0.5,0.46153846153846156,0.3333333333333333,0.5,0.625,0.5,0.625,0.13333333333333333,0.5,,0.5,0.5,,0.6,75.49514563106796,19.153846153846153,19.0,17.46153846153846,17.857142857142858,0.2,0.3333333333333333,0.3333333333333333,1.0,0.26666666666666666,0.25,0.3333333333333333,0.13333333333333333,0.5,0.5,0.5,,,0.3333333333333333,0.5,0.44983,0.496325,0.29411764705882354,9.907692307692308,25.45,6.0,0.4,1.0,4.0,4.0,1.0,1.0,,2.0,1.0,4.0,,,,1.0,2.0,,,,,,2.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.25,,,,0.6666666666666666,0.6666666666666666,1.0,0.3619,0.11764705882352941,0.13333333333333333,0.11764705882352941,0.07692307692307693,1.0,,,,,,,3.0,,1.0,1.0,1.0,4.0,,,,1.0,,,1.0,1.0,,0.5714285714285714,,1.0,0.3333333333333333,0.5,,,1.0,1.0,,,,,0.5,1.0,1.0,1.0,1.0,1.0,,0.25,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1609-1744-2046-56-988,1610612760,"Art Long, Jerome James, Desmond Mason, Gary Payton, Randy Livingston","Long, James, Mason, Payton, Livingston",1609-1744-2046-56-988,SEA,90.0,1,2.0,,3.0,2.0,,5.0,,,,,1.0,2.0,,,1.0,3.0,,,1.0,3.0,3.0,,,,,2.0,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,3.0,,,,,0.3333333333333333,,0.3333333333333333,,0.5,,,1.0,,1.0,,,,80.0,20.666666666666668,14.0,20.666666666666668,14.0,,,,,0.6666666666666666,0.5,0.5,,,,,,,,,0.3574,,,12.866666666666667,,1.0,0.3333333333333333,3.0,,,1.0,3.0,1.0,3.0,,,,,,,1.0,,,,,,3.0,3.0,0.3333333333333333,0.3333333333333333,0.5,,,,1.0,,,,,0.3574,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1609-1916-2046-2209-56,1610612760,"Art Long, Calvin Booth, Desmond Mason, Vladimir Radmanovic, Gary Payton","Long, Booth, Mason, Radmanovic, Payton",1609-1916-2046-2209-56,SEA,208.0,1,3.0,-2.0,6.0,7.0,1.0,13.0,,,,,,1.0,1.0,1.0,2.0,5.0,1.0,1.0,,7.0,9.0,1.0,1.0,2.0,4.0,,3.0,1.0,1.0,2.0,2.0,,4.0,,1.0,2.0,1.0,3.0,1.0,1.0,1.0,,,,5.0,1.0,1.0,1.0,1.0,0.4,1.0,0.5833333333333334,1.0,0.5833333333333334,1.0,0.16666666666666666,0.3333333333333333,,0.4,0.3333333333333333,,,90.0,16.166666666666668,15.857142857142858,15.0,13.142857142857142,,,,,0.16666666666666666,,,0.16666666666666666,1.0,1.0,,,,0.16666666666666666,1.0,0.428,0.3722,0.2857142857142857,16.48,24.1,4.0,0.6666666666666666,,7.0,2.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,0.2,1.0,,1.0,,0.5,0.5,1.0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,0.3333333333333333,0.5,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1609-1916-2046-56-699,1610612760,"Art Long, Calvin Booth, Desmond Mason, Gary Payton, Brent Barry","Long, Booth, Mason, Payton, Barry",1609-1916-2046-56-699,SEA,69.0,1,1.0,,3.0,2.0,,5.0,1.0,1.0,,,,,,,2.0,2.0,,,,4.0,4.0,,,,2.0,2.0,,,,1.0,1.0,,2.0,,,,,,1.0,1.0,2.0,1.0,,,4.0,0.5,0.5,,,1.0,,1.0,,1.0,,,,,,,,,104.34782608695653,11.0,18.0,11.0,18.0,0.5,1.0,1.0,,,,,,,,,,,0.5,,0.4612,,,8.9,,1.0,0.5,,1.0,1.0,,,,,,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1609-1916-2209-56-699,1610612760,"Art Long, Calvin Booth, Vladimir Radmanovic, Gary Payton, Brent Barry","Long, Booth, Radmanovic, Payton, Barry",1609-1916-2209-56-699,SEA,96.0,1,2.0,2.0,3.0,2.0,,5.0,,,,,,,,,1.0,2.0,,,2.0,4.0,2.0,,,,2.0,,,,,1.0,1.0,,2.0,,,1.0,,1.0,,,1.0,,2.0,,4.0,1.0,1.0,,,0.5,,0.5,,0.6666666666666666,,,,,0.5,,,,75.0,18.666666666666668,20.0,18.666666666666668,18.0,,,,,,,,,,,,,,,,0.3835,,,19.45,,2.0,1.0,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,0.5,0.5,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1609-1916-2248-56-699,1610612760,"Art Long, Calvin Booth, Earl Watson, Gary Payton, Brent Barry","Long, Booth, Watson, Payton, Barry",1609-1916-2248-56-699,SEA,212.0,1,4.0,-5.0,6.0,7.0,,13.0,1.0,1.0,,,,2.0,,,3.0,5.0,,,,6.0,11.0,,,,4.0,2.0,,,,2.0,2.0,,4.0,,1.0,1.0,,1.0,,1.0,2.0,,,,6.0,0.6666666666666666,0.6666666666666666,,,0.6,,0.6,,0.6,,,1.0,,0.5,,,1.0,88.30188679245283,19.0,14.0,19.0,10.428571428571429,0.2,1.0,1.0,,0.4,,,,,,,,,0.2,,0.44172,,,10.42,,2.0,0.4,,6.0,2.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612760,2002,2001-02,False
1609-2046-2071-2209-2248,1610612760,"Art Long, Desmond Mason, Olumide Oyedeji, Vladimir Radmanovic, Earl Watson","Long, Mason, Oyedeji, Radmanovic, Watson",1609-2046-2071-2209-2248,SEA,310.0,1,5.0,2.0,8.0,9.0,2.0,17.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,8.0,1.0,3.0,4.0,13.0,11.0,1.0,3.0,4.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,,2.0,1.0,2.0,4.0,5.0,9.0,,,3.0,,4.0,,9.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.375,0.3333333333333333,0.4090909090909091,0.25,0.5,0.4,0.2727272727272727,0.6666666666666666,0.5,0.42857142857142855,0.7142857142857143,0.5,,78.96774193548387,16.625,19.666666666666668,14.5,17.11111111111111,0.18181818181818182,0.5,1.0,,0.09090909090909091,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.5,0.5,,0.45454545454545453,0.3333333333333333,0.48756363636363637,0.5276666666666666,0.3076923076923077,12.925,24.633333333333336,5.0,0.45454545454545453,5.0,3.0,1.0,3.0,6.0,2.0,8.0,2.0,,,,,3.0,2.0,,1.0,,1.0,1.0,8.0,5.0,0.5,0.42857142857142855,0.5,0.25,,,1.0,1.0,0.2,0.25,,0.5062,0.15384615384615385,0.2,0.6153846153846154,0.625,,,,1.0,2.0,1.0,1.0,,2.0,,,1.0,4.0,1.0,1.0,,,,,,,1.0,0.8,0.25,1.0,,0.75,0.3333333333333333,,1.0,,0.2857142857142857,0.5,0.14285714285714285,1.0,1.0,,1.0,,1.0,,0.5,0.25,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,1610612760,2002,2001-02,False
1609-2046-2071-56-699,1610612760,"Art Long, Desmond Mason, Olumide Oyedeji, Gary Payton, Brent Barry","Long, Mason, Oyedeji, Payton, Barry",1609-2046-2071-56-699,SEA,41.0,1,1.0,,,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,35.1219512195122,,20.0,,20.0,,,,,1.0,,,,,,,,,,,0.2463,,,4.4,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.2463,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1609-2046-2209-2248-56,1610612760,"Art Long, Desmond Mason, Vladimir Radmanovic, Earl Watson, Gary Payton","Long, Mason, Radmanovic, Watson, Payton",1609-2046-2209-2248-56,SEA,1330.0,10,22.0,2.0,43.0,45.0,5.0,88.0,10.0,12.0,1.0,1.0,1.0,3.0,2.0,8.0,17.0,27.0,2.0,8.0,3.0,43.0,41.0,2.0,2.0,4.0,16.0,18.0,3.0,8.0,2.0,8.0,9.0,4.0,19.0,3.0,8.0,10.0,5.0,15.0,7.0,11.0,16.0,3.0,5.0,,39.0,0.47058823529411764,0.5,0.25,0.25,0.6296296296296297,1.0,0.5714285714285714,0.6666666666666666,0.581081081081081,0.6666666666666666,0.22857142857142856,0.8,0.5,0.7692307692307693,0.3125,0.5,1.0,95.2781954887218,14.837209302325581,15.377777777777778,14.069767441860465,15.133333333333333,0.34285714285714286,0.8333333333333334,0.8333333333333334,0.4,0.08571428571428572,0.3333333333333333,0.5,0.22857142857142856,0.25,0.25,0.3333333333333333,1.0,,0.5714285714285714,0.25,0.48935428571428574,0.5013,0.09302325581395349,8.633333333333333,25.4875,12.0,0.34285714285714286,9.0,13.0,6.0,5.0,7.0,,13.0,1.0,3.0,4.0,1.0,1.0,3.0,3.0,,,,,,13.0,9.0,0.7142857142857143,0.8125,0.8125,0.037037037037037035,0.3333333333333333,0.36363636363636365,,,0.5,0.5,0.5,0.56335,0.08108108108108109,0.10344827586206896,0.3023255813953488,0.20930232558139536,7.0,2.0,1.0,4.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,,,5.0,,2.0,2.0,0.5,,0.2,0.6666666666666666,0.5,,0.16666666666666666,0.6666666666666666,,1.0,0.5,0.625,0.8,0.125,,0.6666666666666666,,1.0,,1.0,,,0.3333333333333333,,,,,3.0,1.0,,,3.0,2.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1609-2046-2209-2248-699,1610612760,"Art Long, Desmond Mason, Vladimir Radmanovic, Earl Watson, Brent Barry","Long, Mason, Radmanovic, Watson, Barry",1609-2046-2209-2248-699,SEA,1178.0,8,20.0,1.0,35.0,36.0,2.0,71.0,9.0,14.0,,2.0,2.0,5.0,1.0,4.0,15.0,27.0,2.0,6.0,3.0,39.0,38.0,,2.0,3.0,10.0,20.0,,4.0,1.0,5.0,7.0,4.0,16.0,2.0,12.0,14.0,4.0,18.0,1.0,6.0,10.0,,3.0,2.0,36.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,,0.5454545454545454,0.5,0.5606060606060606,0.5,0.18181818181818182,0.75,0.5,0.65,0.25,0.6666666666666666,0.6666666666666666,86.7911714770798,16.571428571428573,16.61111111111111,16.314285714285713,15.38888888888889,0.42424242424242425,0.6428571428571429,0.75,0.4444444444444444,0.15151515151515152,0.4,0.5,0.12121212121212122,0.25,0.25,0.6666666666666666,,,0.6060606060606061,0.25,0.516010606060606,0.5391,0.07692307692307693,7.0,24.3,8.0,0.24242424242424243,1.0,5.0,4.0,1.0,1.0,,2.0,3.0,1.0,5.0,4.0,,7.0,1.0,,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.2,0.8333333333333334,0.75,0.3333333333333333,0.5,0.5,0.25,0.3379,0.030303030303030304,0.037037037037037035,0.05128205128205128,0.02857142857142857,6.0,3.0,,,,,,6.0,,2.0,1.0,,2.0,1.0,1.0,,3.0,,,,1.0,1.0,0.16666666666666666,0.25,0.2,0.3333333333333333,,0.3333333333333333,,,1.0,,,,,0.8,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,1.0,1.0,2.0,,,,,0.06060606060606061,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,0.5,0.5,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612760,2002,2001-02,False
1609-2046-2209-452-56,1610612760,"Art Long, Desmond Mason, Vladimir Radmanovic, Vin Baker, Gary Payton","Long, Mason, Radmanovic, Baker, Payton",1609-2046-2209-452-56,SEA,95.0,1,2.0,-1.0,3.0,3.0,1.0,6.0,,2.0,,1.0,,,,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,0.5,,,90.94736842105263,16.0,15.666666666666666,14.666666666666666,15.666666666666666,1.0,,,,,,,,,,1.0,,,1.0,,0.5094,0.4901,,1.15,,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,0.5,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
