EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Offensive Fouls,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyFtPoints,ShortMidRangePctBlocked,PenaltyCorner3FGA,LostBallTurnovers,2pt And 1 Free Throw Trips,PenaltyCorner3Frequency,PenaltyAtRimFGM,Corner3FGM,SecondChanceFtPoints,PenaltyFG2M,Corner3Assists,FTOffRebounds,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Technical Free Throw Trips,BlockedAtRim,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyFg2Pct,OffFTReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimAccuracy,HeaveAttempts,3SecondViolations,BadPassOutOfBoundsTurnovers,Travels,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,DefensiveGoaltends,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,OffensiveGoaltends,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
109-216-283-955-977,1610612747,"Robert Horry, Brian Shaw, Lindsey Hunter, Samaki Walker, Kobe Bryant","Horry, Shaw, Hunter, Walker, Bryant",109-216-283-955-977,LAL,98.0,1,2.0,-2.0,2.0,3.0,,,5.0,,,,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,1.0,2.0,2.0,,,1.0,4.0,2.0,,,,,,,,,,,,,,1.0,,1.0,,73.46938775510205,18.5,20.333333333333332,18.5,20.333333333333332,,,,,1.0,,,,,,,,,0.3944,,0.6666666666666666,0.6666666666666666,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
109-216-296-406-965,1610612747,"Robert Horry, Brian Shaw, Rick Fox, Shaquille O'Neal, Derek Fisher","Horry, Shaw, Fox, O'Neal, Fisher",109-216-296-406-965,LAL,941.0,7,16.0,-4.0,30.0,29.0,8.0,16.0,59.0,2.0,3.0,2.0,2.0,1.0,7.0,8.0,15.0,2.0,9.0,6.0,28.0,32.0,5.0,12.0,4.0,6.0,7.0,1.0,6.0,2.0,8.0,1.0,1.0,18.0,3.0,1.0,14.0,17.0,,,6.0,11.0,5.0,,23.0,8.0,1.0,0.75,0.75,1.0,0.2222222222222222,0.2222222222222222,0.5333333333333333,0.4583333333333333,0.46551724137931033,0.375,1.0,1.0,0.8666666666666667,1.0,90.28692879914983,17.033333333333335,14.827586206896552,16.2,14.724137931034482,0.125,0.6666666666666666,0.6666666666666666,0.5,0.08333333333333333,1.0,1.0,0.2916666666666667,0.14285714285714285,0.14285714285714285,1.0,0.5,0.14285714285714285,0.48444166666666666,0.43988333333333335,0.1724137931034483,0.25,8.46,24.933333333333334,0.26666666666666666,3.0,,1.0,1.0,4.0,10.0,2.0,1.0,,,,1.0,1.0,2.0,1.0,1.0,5.0,,1.0,8.0,,3.0,,3.0,2.0,2.0,1.0,10.0,3.0,1.0,,1.0,,3.0,,4.0,2.0,1.0,3.0,1.0,3.0,8.0,1.0,,0.5,0.8333333333333334,0.5,0.8333333333333334,0.5,,0.2,,,0.25,0.8333333333333334,0.14285714285714285,0.2857142857142857,0.21428571428571427,,0.16666666666666666,,0.16666666666666666,1.0,0.75,0.75,1.0,,0.09090909090909091,0.4166666666666667,0.4,0.5714285714285714,0.75,1.0,0.08333333333333333,0.3333333333333333,,,0.3333333333333333,,,,0.16666666666666666,0.16666666666666666,,0.358,0.17857142857142858,0.2857142857142857,2.0,0.3,,1.0,,,1.0,1.0,,3.0,1.0,,,1.0,,1.0,2.0,3.0,,0.6,,1.0,0.5,0.5,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,1610612747,2002,2001-02,False
109-216-296-406-977,1610612747,"Robert Horry, Brian Shaw, Rick Fox, Shaquille O'Neal, Kobe Bryant","Horry, Shaw, Fox, O'Neal, Bryant",109-216-296-406-977,LAL,1708.0,7,28.0,-3.0,60.0,60.0,23.0,34.0,120.0,17.0,19.0,2.0,3.0,2.0,6.0,25.0,39.0,3.0,8.0,13.0,72.0,75.0,11.0,30.0,20.0,9.0,6.0,2.0,15.0,3.0,18.0,2.0,10.0,39.0,2.0,2.0,17.0,21.0,3.0,2.0,15.0,17.0,6.0,4.0,68.0,23.0,4.0,0.6,0.625,1.0,0.375,0.375,0.6410256410256411,0.6276595744680851,0.6666666666666666,0.1702127659574468,1.0,0.5,0.625,1.0,101.17096018735364,14.65,13.816666666666666,14.05,13.083333333333334,0.40425531914893614,0.8947368421052632,0.9444444444444444,0.5882352941176471,0.06382978723404255,0.6666666666666666,0.6666666666666666,0.1276595744680851,0.3333333333333333,0.3333333333333333,1.0,0.574468085106383,0.3333333333333333,0.4920606382978724,0.44311333333333336,0.12,0.14285714285714285,5.212820512820513,24.8125,0.38333333333333336,6.0,2.0,4.0,4.0,6.0,17.0,2.0,1.0,,,2.0,4.0,2.0,4.0,,1.0,4.0,2.0,4.0,26.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,13.0,4.0,,1.0,3.0,1.0,6.0,,9.0,7.0,2.0,4.0,2.0,4.0,26.0,,0.5,0.5,0.4,0.5333333333333333,0.4,0.5909090909090909,0.125,0.02564102564102564,0.05263157894736842,,0.3333333333333333,0.65,0.21428571428571427,0.2,0.21052631578947367,0.5,0.18181818181818182,,0.25,,0.7142857142857143,0.6666666666666666,0.5714285714285714,0.3333333333333333,,0.3617021276595745,0.35294117647058826,0.35294117647058826,0.6666666666666666,0.5,0.0425531914893617,0.8,0.5,0.5,0.2,,,,0.26666666666666666,0.26666666666666666,0.5,0.57695,0.05555555555555555,0.3611111111111111,10.0,,,2.0,3.0,,3.0,1.0,,5.0,1.0,,1.0,1.0,,,2.0,3.0,,0.45454545454545453,,0.75,0.5,1.0,1.0,0.75,,,3.0,,,,,,1.0,,,,,,,,,,0.5,,,1610612747,2002,2001-02,False
109-216-296-955-965,1610612747,"Robert Horry, Brian Shaw, Rick Fox, Samaki Walker, Derek Fisher","Horry, Shaw, Fox, Walker, Fisher",109-216-296-955-965,LAL,152.0,3,3.0,3.0,6.0,6.0,4.0,6.0,12.0,,,,2.0,2.0,2.0,1.0,4.0,2.0,2.0,,8.0,5.0,3.0,,2.0,6.0,2.0,2.0,,2.0,2.0,2.0,,6.0,,1.0,3.0,4.0,,,1.0,,,,6.0,4.0,1.0,,,1.0,1.0,1.0,0.25,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,,1.0,,113.6842105263158,15.333333333333334,10.0,15.166666666666666,10.0,,,,,0.3333333333333333,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.40571666666666667,0.3692375,,,11.9,25.35,0.6666666666666666,1.0,,,,1.0,2.0,,,,,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,5.0,2.0,,,,,,1.0,2.0,1.0,,,1.0,1.0,,,1.0,,,,,,5.0,,1.0,1.0,1.0,0.625,1.0,0.625,,,,,1.0,1.0,0.3333333333333333,,0.3333333333333333,,,0.5,,,1.0,1.0,,,,0.3333333333333333,0.5,0.5,,,,,,,,,,,,0.25,1.0,0.4312,0.25,0.625,,,,,,,,,,1.0,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
109-216-296-955-977,1610612747,"Robert Horry, Brian Shaw, Rick Fox, Samaki Walker, Kobe Bryant","Horry, Shaw, Fox, Walker, Bryant",109-216-296-955-977,LAL,453.0,4,8.0,7.0,13.0,12.0,1.0,3.0,25.0,3.0,6.0,1.0,2.0,,1.0,5.0,12.0,,1.0,1.0,11.0,4.0,2.0,2.0,8.0,,1.0,,1.0,,1.0,,,2.0,3.0,,8.0,10.0,,,2.0,2.0,1.0,,9.0,1.0,,0.2,0.25,,,,0.4166666666666667,0.38461538461538464,0.39285714285714285,0.07692307692307693,,0.5,0.6153846153846154,1.0,79.47019867549669,18.307692307692307,17.916666666666668,18.153846153846153,15.833333333333334,0.46153846153846156,0.5,0.6,,0.15384615384615385,0.5,0.5,0.07692307692307693,,,,0.5384615384615384,,0.49527692307692306,0.40465,0.07142857142857142,0.07692307692307693,6.283333333333334,25.5,0.07692307692307693,2.0,1.0,2.0,1.0,1.0,4.0,,,,,,,1.0,2.0,,,2.0,,,2.0,2.0,2.0,,1.0,,,2.0,5.0,2.0,2.0,,,,1.0,,1.0,,,,,,2.0,,,0.5,0.5,0.5,0.5,0.5,,0.16666666666666666,0.16666666666666666,,,0.7142857142857143,0.2857142857142857,,0.25,0.3333333333333333,0.3333333333333333,,,,,1.0,1.0,0.4,0.3333333333333333,0.3076923076923077,0.25,0.3333333333333333,1.0,,,1.0,0.5,,,,,,0.5,,,0.5312,0.18181818181818182,0.18181818181818182,,0.25,,,,,1.0,,,1.0,,,,,,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
109-216-296-965-977,1610612747,"Robert Horry, Brian Shaw, Rick Fox, Derek Fisher, Kobe Bryant","Horry, Shaw, Fox, Fisher, Bryant",109-216-296-965-977,LAL,67.0,1,1.0,,5.0,4.0,5.0,2.0,9.0,,,,,,,,,,,4.0,4.0,4.0,,,,,,,,,,,,,2.0,,2.0,2.0,,,2.0,6.0,,3.0,4.0,5.0,,,,,,,,,0.6666666666666666,,,1.0,1.0,1.0,193.43283582089552,7.0,8.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,1.0,,1.0,2.0,,,,,4.0,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
109-216-406-965-977,1610612747,"Robert Horry, Brian Shaw, Shaquille O'Neal, Derek Fisher, Kobe Bryant","Horry, Shaw, O'Neal, Fisher, Bryant",109-216-406-965-977,LAL,166.0,1,3.0,,5.0,5.0,,,10.0,,,,,,1.0,,1.0,1.0,2.0,2.0,5.0,5.0,,,,,1.0,,,,,,,,1.0,,3.0,3.0,,,,2.0,1.0,,2.0,,,,,,0.5,0.5,,0.5,0.625,0.6666666666666666,,1.0,1.0,,86.74698795180723,14.2,19.0,13.4,19.0,,,,,,,,0.3333333333333333,,,,0.6666666666666666,,0.51195,,0.25,0.5,8.5,24.7,,1.0,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,3.0,,,,,,,,,,,2.0,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,1.5,,1.5,,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,0.3333333333333333,,,,,0.3333333333333333,,,,1.0,,,,,,,0.6156,0.6,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,3.0,,,,,,,,1.0,1.0,,,,,1610612747,2002,2001-02,False
109-216-955-965-977,1610612747,"Robert Horry, Brian Shaw, Samaki Walker, Derek Fisher, Kobe Bryant","Horry, Shaw, Walker, Fisher, Bryant",109-216-955-965-977,LAL,48.0,1,1.0,,1.0,1.0,,,2.0,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,0.5,,60.0,15.0,33.0,15.0,19.0,,,,,,,,1.0,,,,1.0,,0.5526,,,,,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
109-283-296-406-977,1610612747,"Robert Horry, Lindsey Hunter, Rick Fox, Shaquille O'Neal, Kobe Bryant","Horry, Hunter, Fox, O'Neal, Bryant",109-283-296-406-977,LAL,797.0,6,13.0,1.0,24.0,27.0,2.0,8.0,51.0,5.0,6.0,1.0,3.0,1.0,3.0,8.0,15.0,1.0,5.0,4.0,23.0,22.0,2.0,10.0,6.0,3.0,3.0,1.0,5.0,1.0,6.0,1.0,4.0,13.0,2.0,,9.0,10.0,4.0,2.0,9.0,5.0,3.0,,21.0,2.0,2.0,0.625,0.7142857142857143,1.0,0.2,0.2,0.5333333333333333,0.475,0.5238095238095238,0.25,,0.6666666666666666,0.6923076923076923,1.0,92.14554579673776,15.791666666666666,15.481481481481481,15.75,13.703703703703704,0.3,0.8333333333333334,0.8333333333333334,0.8,0.15,0.3333333333333333,0.3333333333333333,0.15,0.3333333333333333,0.3333333333333333,1.0,0.55,0.3333333333333333,0.5042475,0.49805,0.14285714285714285,0.1875,6.5,24.16,0.08333333333333333,1.0,,,1.0,2.0,6.0,2.0,,,,,,1.0,1.0,,,2.0,,,,2.0,,,1.0,,,1.0,7.0,1.0,,2.0,1.0,1.0,3.0,1.0,4.0,3.0,,,,,,,,1.0,1.0,,1.0,,,,,,0.25,0.7,0.14285714285714285,,0.09090909090909091,,0.25,,,,0.5,1.0,0.7142857142857143,0.5,,0.3,0.3333333333333333,0.3333333333333333,0.5,,0.1,,,,,,,,0.5,,,0.4321,0.08695652173913043,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
109-283-296-955-977,1610612747,"Robert Horry, Lindsey Hunter, Rick Fox, Samaki Walker, Kobe Bryant","Horry, Hunter, Fox, Walker, Bryant",109-283-296-955-977,LAL,302.0,2,5.0,-3.0,8.0,8.0,,,16.0,,,1.0,2.0,1.0,3.0,1.0,2.0,2.0,5.0,,8.0,11.0,,,2.0,6.0,3.0,1.0,,2.0,2.0,1.0,,6.0,,,3.0,4.0,,,4.0,,,,8.0,,,,,1.0,0.4,0.4,0.5,0.5714285714285714,0.5714285714285714,0.7142857142857143,,,0.75,,76.29139072847683,20.125,17.625,20.0,17.625,,,,,0.2857142857142857,0.5,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.7142857142857143,0.3333333333333333,0.5021428571428571,,,,16.6,24.1,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,3.0,1.0,,,,,2.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,0.75,,0.3333333333333333,0.25,,,,,1.0,0.5,1.0,1.0,,,,,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
109-283-296-965-977,1610612747,"Robert Horry, Lindsey Hunter, Rick Fox, Derek Fisher, Kobe Bryant","Horry, Hunter, Fox, Fisher, Bryant",109-283-296-965-977,LAL,10.0,2,,,2.0,1.0,2.0,1.0,3.0,,,,1.0,,,,2.0,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,1.0,,,,432.0,4.5,1.0,4.5,1.0,,,,,0.5,,,,,,,,,0.2168,0.2168,,,14.3,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
109-283-955-965-977,1610612747,"Robert Horry, Lindsey Hunter, Samaki Walker, Derek Fisher, Kobe Bryant","Horry, Hunter, Walker, Fisher, Bryant",109-283-955-965-977,LAL,78.0,1,1.0,,2.0,3.0,2.0,3.0,5.0,1.0,2.0,,1.0,,,1.0,3.0,,,2.0,4.0,4.0,3.0,,2.0,,,,,,,,,,,,1.0,3.0,,,1.0,2.0,,1.0,,2.0,,,,,,,0.3333333333333333,0.3333333333333333,0.5,,,,1.0,,92.3076923076923,19.5,13.0,19.0,13.0,0.6666666666666666,0.5,0.5,,0.3333333333333333,,,,,,,0.6666666666666666,,0.4775666666666667,0.4775666666666667,,,7.333333333333333,,1.0,2.0,1.0,1.0,2.0,,,,,,,,,1.0,1.0,,,4.0,,,4.0,2.0,,,,,,2.0,1.0,2.0,,,,,,,,1.0,,,,,4.0,,,1.0,1.0,0.3333333333333333,1.0,0.5,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,0.6666666666666666,,,0.6878,1.0,1.0,2.0,,,,,,1.0,,2.0,1.0,,,,,,,,,,0.3333333333333333,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
109-296-406-782-977,1610612747,"Robert Horry, Rick Fox, Shaquille O'Neal, Mitch Richmond, Kobe Bryant","Horry, Fox, O'Neal, Richmond, Bryant",109-296-406-782-977,LAL,84.0,1,1.0,-3.0,4.0,4.0,4.0,4.0,8.0,,,1.0,1.0,,,1.0,1.0,,,3.0,5.0,8.0,1.0,,2.0,,,,,,,,,,,,,,,,2.0,4.0,1.0,1.0,5.0,4.0,,,,,,,1.0,1.0,0.8333333333333334,,,,,,137.14285714285714,12.0,9.0,12.0,9.0,,,,,1.0,1.0,1.0,,,,,,,0.3523,0.3523,0.5,0.5,15.8,,1.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,1.0,,,,,5.0,,,,,1.0,,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
109-296-406-965-977,1610612747,"Robert Horry, Rick Fox, Shaquille O'Neal, Derek Fisher, Kobe Bryant","Horry, Fox, O'Neal, Fisher, Bryant",109-296-406-965-977,LAL,22128.0,19,369.0,114.0,700.0,696.0,231.0,179.0,1396.0,127.0,196.0,41.0,104.0,28.0,78.0,243.0,493.0,47.0,123.0,166.0,793.0,679.0,133.0,242.0,244.0,126.0,78.0,28.0,121.0,42.0,163.0,23.0,72.0,368.0,63.0,23.0,273.0,381.0,56.0,24.0,153.0,241.0,84.0,43.0,668.0,231.0,23.0,0.49794238683127573,0.55,0.8936170212765957,0.3821138211382114,0.3821138211382114,0.49290060851926976,0.5089285714285714,0.5450138504155124,0.19967532467532467,0.92,0.7590361445783133,0.6811989100817438,0.75,90.84598698481561,16.224285714285713,15.475574712643677,15.545714285714286,14.709770114942529,0.3181818181818182,0.6479591836734694,0.7175141242937854,0.5669291338582677,0.16883116883116883,0.3942307692307692,0.39805825242718446,0.1266233766233766,0.358974358974359,0.358974358974359,0.8214285714285714,0.5178571428571429,0.358974358974359,0.4860778048780488,0.4822751445086705,0.12371134020618557,0.1510791366906475,7.352129817444219,24.691056910569106,0.33,89.0,34.0,53.0,61.0,75.0,193.0,45.0,5.0,6.0,8.0,11.0,32.0,40.0,71.0,8.0,13.0,125.0,15.0,40.0,275.0,46.0,31.0,,32.0,17.0,21.0,86.0,187.0,108.0,19.0,32.0,56.0,34.0,43.0,7.0,99.0,66.0,7.0,43.0,12.0,45.0,275.0,0.6153846153846154,0.375,0.5633802816901409,0.6190476190476191,0.523121387283237,0.6391752577319587,0.5714285714285714,,0.06288032454361055,0.09693877551020408,,0.5656565656565656,0.6584507042253521,0.3467741935483871,0.2876712328767123,0.3333333333333333,0.45588235294117646,0.3076923076923077,0.30158730158730157,0.2978723404255319,0.2692307692307692,0.5925925925925926,0.5909090909090909,0.7565217391304347,0.7619047619047619,0.06551724137931035,0.3133116883116883,0.38860103626943004,0.41208791208791207,0.4266666666666667,0.4146341463414634,0.07305194805194805,0.6309523809523809,0.6415094339622641,0.23529411764705882,0.05952380952380952,0.09523809523809523,0.75,0.8333333333333334,0.35260115606936415,0.18497109826589594,0.34375,0.5313688405797101,0.15762925598991173,0.3467843631778058,94.0,0.05699481865284974,8.0,22.0,21.0,0.046242774566473986,36.0,19.0,21.0,68.0,19.0,1.0,11.0,31.0,12.0,9.0,29.0,22.0,3.0,0.5112781954887218,0.03333333333333333,0.4888888888888889,0.4222222222222222,0.4222222222222222,1.0,0.5901639344262295,,6.0,7.0,5.0,,0.009615384615384616,,15.0,3.0,2.0,,2.0,2.0,4.0,0.5,2.0,0.4,1.0,,1.0,,1610612747,2002,2001-02,False
109-296-955-965-977,1610612747,"Robert Horry, Rick Fox, Samaki Walker, Derek Fisher, Kobe Bryant","Horry, Fox, Walker, Fisher, Bryant",109-296-955-965-977,LAL,1747.0,12,29.0,-5.0,59.0,56.0,36.0,35.0,115.0,3.0,7.0,4.0,16.0,1.0,6.0,13.0,35.0,2.0,9.0,23.0,55.0,60.0,20.0,8.0,18.0,6.0,6.0,1.0,4.0,2.0,6.0,1.0,1.0,14.0,4.0,1.0,16.0,22.0,6.0,2.0,13.0,27.0,7.0,7.0,44.0,36.0,2.0,0.3076923076923077,0.3333333333333333,1.0,0.2222222222222222,0.2222222222222222,0.37142857142857144,0.36363636363636365,0.4824561403508772,0.20454545454545456,0.5,0.8,0.75,0.6666666666666666,94.791070406411,15.64406779661017,14.714285714285714,15.254237288135593,14.339285714285714,0.1590909090909091,0.42857142857142855,0.6,0.3333333333333333,0.36363636363636365,0.25,0.25,0.13636363636363635,0.16666666666666666,0.16666666666666666,1.0,0.36363636363636365,0.16666666666666666,0.4379034090909091,0.42208333333333337,0.14,0.17073170731707318,11.368571428571428,24.933333333333334,0.6101694915254238,6.0,1.0,1.0,4.0,6.0,12.0,3.0,,,,,4.0,3.0,4.0,,,11.0,,4.0,35.0,2.0,3.0,,2.0,1.0,2.0,3.0,11.0,6.0,,4.0,6.0,3.0,2.0,1.0,8.0,8.0,,1.0,,1.0,35.0,,,0.75,0.75,0.2916666666666667,0.9166666666666666,0.5,,0.08571428571428572,0.2857142857142857,,0.75,0.7333333333333333,0.15,0.2857142857142857,0.18518518518518517,,0.4,0.09090909090909091,0.4,,0.8,0.6666666666666666,0.75,1.0,,0.2727272727272727,0.5,0.5454545454545454,0.3333333333333333,0.25,0.06818181818181818,0.25,1.0,,,,,,0.16666666666666666,0.16666666666666666,,0.4445333333333333,0.2,0.6363636363636364,21.0,0.08333333333333333,,3.0,1.0,,1.0,1.0,5.0,7.0,1.0,1.0,,4.0,,,1.0,1.0,,0.35,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,,,,1.0,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
1904-2058-2098-283-965,1610612747,"Devean George, Mark Madsen, Slava Medvedenko, Lindsey Hunter, Derek Fisher","George, Madsen, Medvedenko, Hunter, Fisher",1904-2058-2098-283-965,LAL,37.0,1,1.0,,1.0,2.0,1.0,2.0,3.0,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,116.75675675675676,8.0,14.5,8.0,14.5,,,,,,,,1.0,,,,1.0,,0.2235,0.2235,,,,27.5,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
