EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3A,FTOffRebounds,LongMidRangePctBlocked,OffFTReboundPct,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceArc3FGA,SelfOReb,LostBallSteals,Travels,SecondChanceTurnovers,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceArc3Frequency,PtsPutbacks,OffAtRimReboundPct,Corner3FGM,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,3SecondViolations,PtsUnassisted3s,DefensiveGoaltends,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,Blocked3s,BlockedCorner3,Corner3PctBlocked,HeaveAttempts,BlockedArc3,team_id,year,season,team_vs
1513-1517-185-2222-57,1610612758,"Scot Pollard, Bobby Jackson, Chris Webber, Gerald Wallace, Doug Christie","Pollard, Jackson, Webber, Wallace, Christie",1513-1517-185-2222-57,SAC,1683.0,5,28.0,12.0,54.0,55.0,4.0,3.0,9.0,109.0,12.0,22.0,4.0,6.0,1.0,1.0,2.0,3.0,12.0,25.0,1.0,,4.0,26.0,50.0,5.0,5.0,57.0,45.0,5.0,9.0,1.0,11.0,2.0,2.0,,4.0,32.0,20.0,4.0,5.0,16.0,16.0,5.0,1.0,10.0,32.0,1.0,10.0,6.0,18.0,1.0,25.0,12.0,37.0,7.0,5.0,4.0,2.0,3.0,3.0,1.0,7.0,,4.0,8.0,9.0,,4.0,1.0,3.0,1.0,3.0,3.0,46.0,4.0,4.0,,0.6153846153846154,0.7272727272727273,0.52,0.5555555555555556,1.0,0.4727272727272727,0.5,0.4,0.475,0.5,0.4,0.09090909090909091,0.1,0.13636363636363635,0.5714285714285714,1.0,0.6666666666666666,0.4166666666666667,1.0,0.2,0.7272727272727273,0.3793103448275862,0.5384615384615384,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,93.2620320855615,1.0,14.092592592592593,16.763636363636362,13.277777777777779,15.872727272727273,0.4,0.5454545454545454,0.631578947368421,0.4166666666666667,0.05454545454545454,0.6666666666666666,0.6666666666666666,0.5,0.45454545454545453,0.48,0.5217391304347826,0.8333333333333334,0.01818181818181818,0.07272727272727272,0.6,0.6666666666666666,,0.2,1.0,0.4909090909090909,0.4948627272727273,0.4917388888888889,0.53037,0.06779661016949153,0.07407407407407407,0.19298245614035087,0.07017543859649122,9.494,24.9,0.07407407407407407,1.0,2.0,3.0,1.0,0.08,0.3333333333333333,0.2,0.4,1.0,1.0,2.0,,1.0,,,0.041666666666666664,0.1,8.0,0.3,,,,,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
1513-1517-185-359-57,1610612758,"Scot Pollard, Bobby Jackson, Chris Webber, Chucky Brown, Doug Christie","Pollard, Jackson, Webber, Brown, Christie",1513-1517-185-359-57,SAC,13.0,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
1513-1517-185-57-978,1610612758,"Scot Pollard, Bobby Jackson, Chris Webber, Doug Christie, Peja Stojakovic","Pollard, Jackson, Webber, Christie, Stojakovic",1513-1517-185-57-978,SAC,2461.0,10,41.0,16.0,85.0,82.0,20.0,17.0,13.0,167.0,19.0,25.0,4.0,5.0,6.0,8.0,3.0,8.0,11.0,30.0,8.0,1.0,7.0,33.0,63.0,15.0,21.0,93.0,77.0,6.0,10.0,3.0,20.0,8.0,15.0,5.0,24.0,42.0,24.0,7.0,5.0,21.0,23.0,12.0,1.0,8.0,48.0,5.0,11.0,5.0,20.0,3.0,28.0,16.0,44.0,13.0,6.0,7.0,2.0,5.0,7.0,1.0,14.0,4.0,7.0,16.0,25.0,,14.0,1.0,2.0,1.0,2.0,2.0,73.0,24.0,20.0,1.0,0.6363636363636364,0.7,0.5238095238095238,0.6,0.5333333333333333,0.46153846153846156,0.5769230769230769,0.5,0.5284090909090909,0.6666666666666666,0.5454545454545454,0.19230769230769232,0.07936507936507936,0.08,0.5,1.0,0.7692307692307693,0.36666666666666664,1.0,0.38461538461538464,0.8064516129032258,0.37209302325581395,0.2631578947368421,0.2857142857142857,0.75,0.5,0.875,1.0,1.0,97.71637545713125,1.0,14.388235294117647,15.097560975609756,13.764705882352942,14.841463414634147,0.32051282051282054,0.76,0.8260869565217391,0.631578947368421,0.10256410256410256,0.375,0.5,0.3333333333333333,0.38461538461538464,0.36666666666666664,0.3793103448275862,0.7272727272727273,0.10256410256410256,0.08974358974358974,0.38461538461538464,0.8,0.07692307692307693,0.42105263157894735,0.75,0.5128205128205128,0.4937807692307692,0.54425,0.513471052631579,0.16091954022988506,0.19444444444444445,0.21505376344086022,0.25806451612903225,9.573015873015873,24.09333333333333,0.23529411764705882,1.0,3.0,4.0,,0.03333333333333333,,0.05263157894736842,0.15789473684210525,2.0,1.0,7.0,,2.0,0.25,0.4,0.02631578947368421,0.15384615384615385,6.0,0.6666666666666666,1.0,1.0,1.0,2.0,5.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,,3.0,5.0,,,1.0,,1.0,0.13333333333333333,0.25,0.13333333333333333,0.5,0.125,0.125,1.0,0.14285714285714285,0.14285714285714285,1.0,0.3333333333333333,0.14285714285714285,,,,1.0,1.0,0.3333333333333333,0.25,,,0.5,1.0,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
1513-1517-2043-2074-2222,1610612758,"Scot Pollard, Bobby Jackson, Mateen Cleaves, Jabari Smith, Gerald Wallace","Pollard, Jackson, Cleaves, Smith, Wallace",1513-1517-2043-2074-2222,SAC,69.0,1,1.0,1.0,2.0,3.0,,3.0,,5.0,1.0,1.0,,,,,,,1.0,1.0,,,,2.0,2.0,,1.0,5.0,4.0,,,,,,,,,2.0,2.0,,,1.0,1.0,1.0,,,2.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,5.0,,,,0.5,0.5,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,104.34782608695653,,13.5,14.0,13.5,13.0,0.5,1.0,1.0,1.0,,,,,0.5,1.0,1.0,,,,,,,,,0.5,0.54695,,,,,,,8.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
1513-1517-2043-2222-359,1610612758,"Scot Pollard, Bobby Jackson, Mateen Cleaves, Gerald Wallace, Chucky Brown","Pollard, Jackson, Cleaves, Wallace, Brown",1513-1517-2043-2222-359,SAC,458.0,2,8.0,-1.0,16.0,15.0,3.0,3.0,2.0,31.0,3.0,6.0,1.0,2.0,,,2.0,2.0,1.0,7.0,,,,6.0,15.0,,,12.0,13.0,1.0,2.0,,2.0,,1.0,,,6.0,6.0,,,3.0,3.0,2.0,1.0,,6.0,,2.0,1.0,6.0,,7.0,2.0,9.0,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,2.0,1.0,2.0,2.0,10.0,,3.0,,0.5,0.6,0.4,0.5,,0.4,0.5,,0.4,0.5,,,,,,,0.6666666666666666,0.2222222222222222,1.0,,0.7,0.2222222222222222,0.16666666666666666,,0.5,1.0,1.0,1.0,,97.46724890829694,1.0,15.5,14.0,14.625,13.6,0.4,0.5,0.5,0.6666666666666666,0.13333333333333333,1.0,1.0,0.5,0.4666666666666667,0.14285714285714285,0.14285714285714285,,,,1.0,0.5,,,,0.4,0.479,0.5565,0.3482,,,0.16666666666666666,,10.313333333333333,,0.1875,,,,,,,,,,1.0,,,,,,0.1111111111111111,,2.0,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
1513-1517-2045-2074-2222,1610612758,"Scot Pollard, Bobby Jackson, Hedo Turkoglu, Jabari Smith, Gerald Wallace","Pollard, Jackson, Turkoglu, Smith, Wallace",1513-1517-2045-2074-2222,SAC,161.0,1,3.0,1.0,5.0,4.0,,4.0,,9.0,1.0,2.0,,,,,,,2.0,2.0,,,,3.0,4.0,,,6.0,5.0,,,,,,,,,2.0,4.0,,,1.0,1.0,1.0,,,2.0,,,,2.0,,2.0,,2.0,,,,,,,,,,1.0,1.0,3.0,,2.0,,,,,,6.0,,,,0.3333333333333333,0.3333333333333333,0.75,,,0.75,,,0.6,,,,,,,,0.6666666666666666,,,,0.6666666666666666,,,,0.5,,1.0,,,80.4968944099379,,14.8,21.75,14.8,20.75,0.5,0.5,0.5,1.0,,,,,0.5,1.0,1.0,,,,,,,,,0.5,0.4864,,,0.4,0.4,,,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
1513-1517-2045-2074-57,1610612758,"Scot Pollard, Bobby Jackson, Hedo Turkoglu, Jabari Smith, Doug Christie","Pollard, Jackson, Turkoglu, Smith, Christie",1513-1517-2045-2074-57,SAC,161.0,1,3.0,3.0,5.0,4.0,5.0,,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,,1.0,,,,3.0,6.0,,1.0,7.0,4.0,1.0,1.0,,2.0,3.0,6.0,1.0,7.0,4.0,2.0,,,2.0,2.0,,2.0,,4.0,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,5.0,7.0,5.0,,0.6666666666666666,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,,,,,,,0.3333333333333333,1.0,,1.0,0.3333333333333333,,,,,,1.0,,80.4968944099379,,17.8,18.0,17.8,18.0,0.16666666666666666,1.0,1.0,,0.6666666666666666,0.5,0.5,1.0,0.16666666666666666,,,,,,1.0,1.0,,0.16666666666666666,1.0,0.16666666666666666,0.4254,0.5665,0.4254,,,0.2857142857142857,1.0,8.466666666666667,,1.0,,,,,,,,,,,,,,,0.5,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
1513-1517-2045-2074-978,1610612758,"Scot Pollard, Bobby Jackson, Hedo Turkoglu, Jabari Smith, Peja Stojakovic","Pollard, Jackson, Turkoglu, Smith, Stojakovic",1513-1517-2045-2074-978,SAC,267.0,1,4.0,1.0,8.0,9.0,4.0,,,17.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,3.0,4.0,,4.0,10.0,9.0,,,,,2.0,3.0,1.0,5.0,,6.0,,1.0,,,,,,,,,,2.0,,2.0,,2.0,1.0,,1.0,,1.0,,,1.0,,1.0,1.0,7.0,,4.0,,2.0,,2.0,1.0,10.0,5.0,4.0,,,,0.75,,0.6666666666666666,0.75,,0.6666666666666666,0.7142857142857143,,0.625,,0.25,0.5,1.0,,0.6666666666666666,,,,0.6666666666666666,,,,,0.6666666666666666,,,,91.68539325842696,0.5,15.25,16.11111111111111,15.25,15.555555555555555,0.5,0.5,1.0,,0.25,1.0,1.0,,0.25,1.0,1.0,,,,,,,0.3333333333333333,,0.5,0.4487,,0.4727333333333333,0.5714285714285714,0.5714285714285714,,0.5,8.325,,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
1513-1517-2045-2222-359,1610612758,"Scot Pollard, Bobby Jackson, Hedo Turkoglu, Gerald Wallace, Chucky Brown","Pollard, Jackson, Turkoglu, Wallace, Brown",1513-1517-2045-2222-359,SAC,79.0,1,1.0,,4.0,3.0,4.0,3.0,,7.0,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,,2.0,2.0,,,,,1.0,1.0,,2.0,,2.0,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,2.0,2.0,4.0,,,,1.0,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.6666666666666666,,,1.0,,1.0,,,,1.0,,,,,,1.0,,,127.59493670886076,,7.25,16.666666666666668,7.25,16.666666666666668,,,,,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,,,,,,0.6666666666666666,0.43588333333333334,,0.43588333333333334,,,,1.0,8.0,23.65,1.0,1.0,1.0,2.0,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
1513-1517-2045-2222-57,1610612758,"Scot Pollard, Bobby Jackson, Hedo Turkoglu, Gerald Wallace, Doug Christie","Pollard, Jackson, Turkoglu, Wallace, Christie",1513-1517-2045-2222-57,SAC,134.0,2,2.0,-1.0,3.0,4.0,,,1.0,7.0,,,,,,,1.0,2.0,2.0,2.0,,,,3.0,4.0,,,6.0,7.0,1.0,1.0,,2.0,,,,,,6.0,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,1.0,3.0,,,,,,,,,4.0,,,,,,0.75,1.0,,0.75,1.0,,0.75,1.0,,,,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,,,75.22388059701493,,20.0,18.5,19.666666666666668,18.5,,,,,0.5,0.5,0.5,,0.5,1.0,1.0,,,,,,,,,,0.379475,0.3182,,,,0.3333333333333333,,10.575,,,,,,,,,,,,1.0,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
1513-1517-2045-2222-85,1610612758,"Scot Pollard, Bobby Jackson, Hedo Turkoglu, Gerald Wallace, Brent Price","Pollard, Jackson, Turkoglu, Wallace, Price",1513-1517-2045-2222-85,SAC,194.0,1,3.0,-1.0,8.0,7.0,1.0,7.0,1.0,15.0,,1.0,,,,,,,,1.0,1.0,,2.0,,2.0,3.0,,6.0,7.0,,,,,,,,,,,2.0,,,2.0,,,,6.0,,,1.0,2.0,,3.0,,3.0,1.0,1.0,,,,3.0,,3.0,1.0,1.0,1.0,,,,,,,,,6.0,,1.0,,,,,,,0.6,,,0.6,,,0.6,,,,,1.0,,0.5,,0.75,,,,,1.0,1.0,,1.0,111.34020618556701,,11.5,14.571428571428571,11.125,13.142857142857142,0.2,,,,,,,,0.2,,,,0.2,0.4,,,,,,0.8,0.54493,,,,,,,10.75,24.0,0.125,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,2.0,,,6.0,1.0,2.0,1.0,1.0,,,,,,,,,1.0,0.6666666666666666,,0.6666666666666666,,1.0,1.0,1.0,0.5,0.5,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
1513-1517-2045-2222-978,1610612758,"Scot Pollard, Bobby Jackson, Hedo Turkoglu, Gerald Wallace, Peja Stojakovic","Pollard, Jackson, Turkoglu, Wallace, Stojakovic",1513-1517-2045-2222-978,SAC,836.0,6,14.0,-9.0,27.0,27.0,3.0,2.0,6.0,54.0,2.0,3.0,1.0,2.0,,,1.0,3.0,3.0,14.0,5.0,2.0,,6.0,20.0,5.0,8.0,26.0,35.0,1.0,4.0,2.0,10.0,,1.0,2.0,2.0,8.0,4.0,,1.0,4.0,5.0,1.0,1.0,2.0,11.0,1.0,5.0,,7.0,,7.0,6.0,13.0,2.0,1.0,2.0,,2.0,1.0,1.0,3.0,,2.0,5.0,10.0,,4.0,1.0,,,,,16.0,2.0,3.0,,0.6666666666666666,0.6666666666666666,0.3,0.25,,0.36,0.6666666666666666,,0.43333333333333335,0.7142857142857143,0.3333333333333333,0.2,0.05,,0.6666666666666666,,0.7,0.35714285714285715,,0.3333333333333333,0.6363636363636364,0.35294117647058826,0.45454545454545453,0.3333333333333333,,0.6666666666666666,0.8333333333333334,,,93.01435406698565,,15.296296296296296,15.666666666666666,14.296296296296296,15.148148148148149,0.12,0.6666666666666666,0.6666666666666666,0.5,0.12,0.3333333333333333,0.3333333333333333,1.0,0.56,0.21428571428571427,0.23076923076923078,0.6666666666666666,0.2,,0.3333333333333333,0.5,0.3333333333333333,,,0.32,0.465428,0.56364,0.481875,0.13793103448275862,0.16666666666666666,0.38461538461538464,0.07692307692307693,13.745,23.3,0.1111111111111111,1.0,,1.0,,0.07142857142857142,,0.5,,,,1.0,,,,,,,,,2.0,,,2.0,2.0,,3.0,,1.0,,1.0,,,,,,,,,0.5,0.4,,0.4,,0.4,0.4,0.5,,,,,,,2.0,,,2.0,1.0,,1.0,0.5,,,,,3.0,,,,,,,,,,,,1610612758,2002,2001-02,False
1513-1517-2045-57-978,1610612758,"Scot Pollard, Bobby Jackson, Hedo Turkoglu, Doug Christie, Peja Stojakovic","Pollard, Jackson, Turkoglu, Christie, Stojakovic",1513-1517-2045-57-978,SAC,1978.0,12,33.0,-2.0,58.0,60.0,3.0,5.0,7.0,118.0,10.0,16.0,1.0,2.0,1.0,2.0,4.0,10.0,4.0,12.0,4.0,,13.0,18.0,38.0,17.0,4.0,55.0,57.0,2.0,3.0,,6.0,1.0,3.0,,2.0,20.0,16.0,13.0,5.0,10.0,15.0,7.0,1.0,2.0,35.0,1.0,8.0,5.0,17.0,,22.0,9.0,31.0,7.0,2.0,3.0,1.0,2.0,6.0,1.0,9.0,1.0,3.0,14.0,8.0,,4.0,,2.0,,2.0,2.0,49.0,2.0,3.0,,0.5555555555555556,0.625,0.47368421052631576,0.6666666666666666,0.3333333333333333,0.4636363636363636,0.6666666666666666,0.3333333333333333,0.4661016949152542,0.75,0.3333333333333333,0.3090909090909091,0.13157894736842105,0.125,0.3333333333333333,,0.7083333333333334,0.4,0.8333333333333334,0.08333333333333333,0.7333333333333333,0.28125,0.25,,0.25,0.75,0.8333333333333334,0.8,1.0,85.90495449949444,1.0,16.53448275862069,16.983333333333334,15.913793103448276,16.333333333333332,0.2909090909090909,0.625,0.7142857142857143,0.7,0.18181818181818182,0.4,0.5,0.25,0.21818181818181817,0.3333333333333333,0.36363636363636365,0.5,0.07272727272727272,0.23636363636363636,0.6666666666666666,0.5,,0.6666666666666666,0.5,0.6,0.5046754545454545,0.5584333333333333,0.46259999999999996,0.06779661016949153,0.09523809523809523,0.10909090909090909,0.03636363636363636,7.036842105263157,24.311764705882354,0.05172413793103448,,,,,0.08333333333333333,,,,,4.0,5.0,,4.0,0.2,0.5,0.14814814814814814,,4.0,0.5,,5.0,,5.0,2.0,,15.0,5.0,5.0,5.0,,1.0,3.0,2.0,,,2.0,,,1.0,0.29411764705882354,,0.29411764705882354,0.125,,,,0.38461538461538464,0.38461538461538464,1.0,,0.38461538461538464,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1610612758,2002,2001-02,False
1513-1517-2222-85-978,1610612758,"Scot Pollard, Bobby Jackson, Gerald Wallace, Brent Price, Peja Stojakovic","Pollard, Jackson, Wallace, Price, Stojakovic",1513-1517-2222-85-978,SAC,47.0,1,1.0,,1.0,2.0,,2.0,,3.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,1.0,,,0.3333333333333333,1.0,1.0,,,1.0,,,,91.91489361702128,,13.0,17.0,13.0,15.5,,,,,,,,,1.0,,,,,,,,,,,,0.3906,,,,,,,19.3,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
1513-1710-185-2045-2222,1610612758,"Scot Pollard, Mike Bibby, Chris Webber, Hedo Turkoglu, Gerald Wallace","Pollard, Bibby, Webber, Turkoglu, Wallace",1513-1710-185-2045-2222,SAC,552.0,3,9.0,6.0,20.0,20.0,9.0,14.0,5.0,40.0,5.0,7.0,2.0,3.0,2.0,3.0,1.0,4.0,1.0,6.0,2.0,,2.0,7.0,17.0,4.0,3.0,20.0,14.0,2.0,4.0,,4.0,4.0,10.0,3.0,11.0,8.0,6.0,2.0,1.0,4.0,5.0,3.0,1.0,,11.0,1.0,5.0,2.0,8.0,,10.0,6.0,16.0,2.0,1.0,2.0,,1.0,1.0,,3.0,1.0,1.0,3.0,4.0,,1.0,1.0,2.0,2.0,2.0,1.0,16.0,11.0,9.0,1.0,0.5714285714285714,0.8,0.4117647058823529,0.5,0.4,0.40476190476190477,0.5,0.4,0.43478260869565216,0.5,0.4583333333333333,0.19047619047619047,0.058823529411764705,,0.6666666666666666,,0.8,0.5,0.5,0.3333333333333333,0.7142857142857143,0.46153846153846156,0.6,0.5,0.3333333333333333,1.0,1.0,0.6666666666666666,,104.34782608695653,0.5,13.7,13.9,12.65,13.15,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.6,0.19047619047619047,0.25,0.3333333333333333,1.0,0.2857142857142857,0.16666666666666666,0.16666666666666666,,0.09523809523809523,0.09523809523809523,0.75,0.6666666666666666,,0.3,0.6666666666666666,0.5238095238095238,0.5187857142857143,0.4947,0.45598,0.045454545454545456,0.05555555555555555,0.2,0.55,7.764705882352941,23.85,0.45,,,,,,,,,,,1.0,,2.0,0.25,0.3333333333333333,,,4.0,0.5,,1.0,,1.0,,,3.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,0.25,,0.25,,,,,0.5,0.5,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
