EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockedArc3,BlockedLongMidRange,Fg3aBlocked,OffensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,HeaveAttempts,Arc3PctBlocked,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
1749-1883-1903-2351-779,1610612745,"Cuttino Mobley, Steve Francis, Kenny Thomas, Oscar Torres, Glen Rice","Mobley, Francis, Thomas, Torres, Rice",1749-1883-1903-2351-779,HOU,92.0,2,2.0,-2.0,2.0,3.0,2.0,3.0,1.0,5.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,2.0,,,,2.0,4.0,1.0,1.0,,,,2.0,1.0,2.0,,,,2.0,2.0,,,,,,,1.0,1.0,,1.0,,,,,1.0,2.0,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,1.0,1.0,,,,,,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,,0.5,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,78.26086956521739,,22.5,15.666666666666666,15.0,15.666666666666666,,,,,0.5,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3381,0.3501,0.3381,,,1.0,1.0,13.85,,1.0,,,,,,,,,,,,,,1610612745,2002,2001-02,True
1749-1883-1903-2351-983,1610612745,"Cuttino Mobley, Steve Francis, Kenny Thomas, Oscar Torres, Moochie Norris","Mobley, Francis, Thomas, Torres, Norris",1749-1883-1903-2351-983,HOU,130.0,1,2.0,2.0,6.0,6.0,,6.0,1.0,12.0,4.0,4.0,1.0,1.0,,,,,,,,,,,,,2.0,,,,,4.0,4.0,,2.0,,8.0,6.0,1.0,1.0,,,,2.0,,,,,,,,8.0,,,2.0,2.0,,,,,,,,,,,,1.0,,,,1.0,1.0,2.0,1.0,3.0,,1.0,1.0,,,,,1.0,,,,1.0,,,,4.0,,1.0,,,,,,,,,,,,,,,,6.0,,,3.0,,,,,,,,1.0,1.0,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.3333333333333333,,,,,,1.0,,1.0,,,0.5,0.5,0.5,,,,0.5,,,,1.0,,,,132.92307692307693,,7.833333333333333,13.833333333333334,7.833333333333333,10.833333333333334,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,1.0,1.0,,,,,,,,,,,,1.0,,0.5313333333333333,,,,,0.25,,,25.7,,,,,,,,,,,,,,,1610612745,2002,2001-02,True
1749-1883-1903-779-788,1610612745,"Cuttino Mobley, Steve Francis, Kenny Thomas, Glen Rice, Kevin Willis","Mobley, Francis, Thomas, Rice, Willis",1749-1883-1903-779-788,HOU,2478.0,9,41.0,2.0,79.0,79.0,5.0,27.0,8.0,158.0,15.0,21.0,,3.0,1.0,1.0,8.0,20.0,12.0,22.0,,,,,,3.0,10.0,1.0,1.0,,,35.0,63.0,3.0,10.0,5.0,84.0,82.0,2.0,6.0,1.0,1.0,2.0,9.0,3.0,5.0,,,,6.0,38.0,32.0,3.0,6.0,,9.0,3.0,2.0,19.0,1.0,20.0,1.0,,10.0,2.0,7.0,41.0,,9.0,,7.0,21.0,2.0,30.0,9.0,39.0,1.0,6.0,2.0,4.0,8.0,,4.0,3.0,1.0,4.0,,11.0,1.0,,10.0,20.0,1.0,2.0,8.0,,,3.0,1.0,7.0,,5.0,,2.0,7.0,5.0,,,1.0,75.0,6.0,5.0,5.0,0.5428571428571428,0.5428571428571428,0.3333333333333333,0.3,1.0,,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.6,0.541095890410959,0.5,0.6,0.5454545454545454,0.5,0.5,0.136986301369863,0.031746031746031744,0.047619047619047616,,0.045454545454545456,0.7272727272727273,1.0,,0.6774193548387096,0.32142857142857145,0.875,,0.717948717948718,0.2647058823529412,0.3333333333333333,0.3333333333333333,0.3,,,0.6666666666666666,0.6,0.7777777777777778,0.8,1.0,0.03125,91.81598062953996,0.7142857142857143,15.582278481012658,15.784810126582279,14.645569620253164,15.177215189873417,0.2876712328767123,0.7142857142857143,0.75,0.6666666666666666,0.273972602739726,0.4,0.4,0.25,0.3013698630136986,0.5454545454545454,0.5714285714285714,0.5833333333333334,,,,,0.136986301369863,0.3,0.3,0.3333333333333333,0.42857142857142855,,,,0.14285714285714285,1.0,1.0,0.2,1.0,,,,,0.4246575342465753,0.3333333333333333,0.47605416666666667,0.49984999999999996,0.40936000000000006,0.039473684210526314,0.045454545454545456,0.10714285714285714,0.07142857142857142,8.942857142857143,27.610000000000003,0.06329113924050633,,,,,,,,,1.0,,,,,1610612745,2002,2001-02,True
1749-1883-1903-779-983,1610612745,"Cuttino Mobley, Steve Francis, Kenny Thomas, Glen Rice, Moochie Norris","Mobley, Francis, Thomas, Rice, Norris",1749-1883-1903-779-983,HOU,188.0,3,3.0,1.0,7.0,6.0,6.0,5.0,,13.0,2.0,2.0,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,3.0,4.0,,,1.0,7.0,6.0,,,,,,,2.0,3.0,,,1.0,5.0,4.0,2.0,,,,,,,2.0,,2.0,,,1.0,,1.0,4.0,,,,,1.0,1.0,2.0,,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,2.0,,2.0,1.0,3.0,,,2.0,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,7.0,5.0,6.0,1.0,0.6666666666666666,0.6666666666666666,,,,,,0.75,,0.6666666666666666,0.75,,0.6666666666666666,0.7,,0.625,,,,,,0.5,1.0,,0.5,,,,0.5,,,,,,,,0.5,,,,,99.57446808510639,1.0,12.428571428571429,16.833333333333332,12.428571428571429,16.333333333333332,0.5,1.0,1.0,0.5,,,,,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,0.5,,0.494225,,0.43196666666666667,,,,0.7142857142857143,10.3,,0.8571428571428571,,,,,,,,,,,,,,1610612745,2002,2001-02,True
1749-1883-1903-788-983,1610612745,"Cuttino Mobley, Steve Francis, Kenny Thomas, Kevin Willis, Moochie Norris","Mobley, Francis, Thomas, Willis, Norris",1749-1883-1903-788-983,HOU,770.0,4,13.0,10.0,20.0,20.0,,,3.0,40.0,5.0,7.0,3.0,3.0,,,3.0,4.0,4.0,9.0,,,,,,,2.0,,,,,12.0,20.0,,2.0,4.0,28.0,18.0,3.0,5.0,,,1.0,7.0,,,,,,,10.0,14.0,,,4.0,2.0,,1.0,5.0,,5.0,,,,1.0,4.0,10.0,1.0,4.0,,1.0,6.0,,7.0,5.0,12.0,,,,,1.0,,1.0,2.0,1.0,,,3.0,,,4.0,4.0,,,4.0,2.0,2.0,2.0,,1.0,,1.0,,,1.0,1.0,,,,21.0,,,,0.4166666666666667,0.5,,,,,,0.6,0.6,,0.5454545454545454,0.6,,0.5909090909090909,0.7,,0.09090909090909091,0.05,0.14285714285714285,,,0.3333333333333333,,,0.46153846153846156,0.5,0.3333333333333333,0.5,0.4375,0.5,0.5,1.0,0.4,0.5,,0.2857142857142857,0.5,0.75,0.3333333333333333,,,74.8051948051948,1.0,20.35,18.15,18.15,16.45,0.3181818181818182,0.7142857142857143,0.8333333333333334,,0.18181818181818182,0.75,0.75,0.3333333333333333,0.4090909090909091,0.4444444444444444,0.4444444444444444,1.0,,,,,0.09090909090909091,,,,0.6,1.0,,,,,,,,,,,,0.4090909090909091,,0.4277772727272727,0.482325,,0.09090909090909091,0.1,0.25,,10.370000000000001,25.5,,,,,,,,,,,,,,,1610612745,2002,2001-02,True
1749-1883-2044-2061-2204,1610612745,"Cuttino Mobley, Steve Francis, Jason Collier, Dan Langhi, Eddie Griffin","Mobley, Francis, Collier, Langhi, Griffin",1749-1883-2044-2061-2204,HOU,901.0,2,15.0,-5.0,28.0,29.0,9.0,1.0,4.0,57.0,2.0,7.0,,1.0,2.0,2.0,2.0,6.0,3.0,6.0,1.0,3.0,1.0,1.0,2.0,,2.0,,,,,7.0,19.0,1.0,5.0,7.0,24.0,29.0,1.0,3.0,,1.0,,2.0,3.0,4.0,1.0,2.0,3.0,12.0,10.0,4.0,3.0,,,2.0,,3.0,5.0,1.0,6.0,,1.0,1.0,2.0,2.0,13.0,2.0,3.0,,2.0,5.0,,7.0,5.0,12.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,,1.0,,5.0,1.0,2.0,3.0,5.0,,1.0,8.0,,,3.0,1.0,3.0,1.0,1.0,,2.0,4.0,2.0,,,,22.0,12.0,9.0,,0.7142857142857143,0.7142857142857143,1.0,0.2,,0.5,0.2,0.3684210526315789,0.3333333333333333,0.75,0.3541666666666667,0.25,0.75,0.42857142857142855,0.25,0.75,0.20833333333333334,0.15789473684210525,0.2857142857142857,0.16666666666666666,,0.4,,,0.45454545454545453,0.25,1.0,0.5,0.5384615384615384,0.3125,0.4,0.25,,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6,1.0,1.0,0.23076923076923078,91.09877913429523,0.5,16.178571428571427,15.448275862068966,14.535714285714286,14.482758620689655,0.2916666666666667,0.2857142857142857,0.4,0.5,0.25,0.3333333333333333,0.4,1.0,0.25,0.5,0.5,0.6666666666666666,0.125,0.3333333333333333,0.3333333333333333,1.0,0.08333333333333333,,,,0.25,,,0.25,,,,0.3333333333333333,1.0,0.3333333333333333,0.5,,,0.5,,0.50963125,0.4987166666666667,0.53275,0.1111111111111111,0.13636363636363635,0.08333333333333333,0.5,8.484210526315788,23.740000000000002,0.32142857142857145,1.0,,,,,,,,,,,,,1610612745,2002,2001-02,True
1749-1883-2044-2061-2242,1610612745,"Cuttino Mobley, Steve Francis, Jason Collier, Dan Langhi, Terence Morris","Mobley, Francis, Collier, Langhi, Morris",1749-1883-2044-2061-2242,HOU,238.0,2,4.0,10.0,8.0,7.0,5.0,3.0,1.0,15.0,4.0,5.0,2.0,2.0,3.0,3.0,,,1.0,1.0,,,,,,,2.0,,,,1.0,5.0,6.0,,2.0,4.0,14.0,4.0,2.0,2.0,,,,4.0,4.0,4.0,,1.0,4.0,12.0,6.0,4.0,,,4.0,2.0,,1.0,3.0,,3.0,,,2.0,,1.0,6.0,1.0,,1.0,1.0,3.0,1.0,5.0,2.0,7.0,,,,,,,,,,,,,,,1.0,2.0,,,5.0,1.0,,1.0,2.0,,,,,,,,,,,10.0,12.0,5.0,,0.6,1.0,,,,,,0.8333333333333334,1.0,1.0,0.625,1.0,0.8,0.7,1.0,0.8571428571428571,0.25,0.16666666666666666,0.2,,,,1.0,1.0,0.75,,1.0,0.5,0.8,0.3333333333333333,,,,0.5,,1.0,1.0,,,1.0,,90.7563025210084,,12.5,19.714285714285715,12.25,19.428571428571427,0.625,0.8,1.0,0.5,,,,,0.125,1.0,1.0,1.0,,,,,0.25,,,,1.0,1.0,,,,,,0.6,1.0,,,0.2,,0.875,,0.51874375,0.4604,0.49521,0.125,0.16666666666666666,0.2857142857142857,0.8571428571428571,2.6333333333333333,24.6,0.625,,,,,,,,,,,,,,1610612745,2002,2001-02,True
1749-1883-2044-2061-2351,1610612745,"Cuttino Mobley, Steve Francis, Jason Collier, Dan Langhi, Oscar Torres","Mobley, Francis, Collier, Langhi, Torres",1749-1883-2044-2061-2351,HOU,314.0,1,5.0,-2.0,10.0,10.0,10.0,3.0,1.0,20.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,4.0,4.0,,,,,,,,,,,,6.0,10.0,,,,12.0,14.0,1.0,2.0,,,,2.0,6.0,10.0,,,,12.0,6.0,6.0,,,,,,1.0,3.0,,3.0,,,,1.0,2.0,6.0,,2.0,,,3.0,,3.0,2.0,5.0,,,,,1.0,1.0,1.0,1.0,,,,2.0,,2.0,2.0,3.0,,,,,,,,,,,,,,,1.0,,,10.0,12.0,10.0,,0.5,0.5,,,,,,0.6,0.5,0.6,0.6,0.5,0.6,0.6,0.5,0.6,,0.1,0.3333333333333333,,,0.5,,,0.75,0.5,,,0.75,0.5,0.5,0.5,,,,1.0,1.0,0.5,,,,91.71974522292993,,14.4,17.0,13.5,17.0,0.3,0.3333333333333333,0.5,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.4,1.0,1.0,0.5,,,,,,,,,1.0,0.5,,,,,,0.3,0.3333333333333333,,,,,0.3,,0.44821999999999995,0.6157,0.44821999999999995,,,0.16666666666666666,1.0,12.14,,1.0,,,,,,,,,,,,,,1610612745,2002,2001-02,True
1749-1883-2044-2061-788,1610612745,"Cuttino Mobley, Steve Francis, Jason Collier, Dan Langhi, Kevin Willis","Mobley, Francis, Collier, Langhi, Willis",1749-1883-2044-2061-788,HOU,57.0,1,1.0,-2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,,,,2.0,4.0,1.0,1.0,,,,2.0,1.0,2.0,,,,2.0,,2.0,,,2.0,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,,0.5,0.5,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,101.05263157894737,,14.0,14.5,13.5,14.5,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,0.5,,,,,1.0,,0.5271,0.5422,0.5271,,,1.0,1.0,,,0.5,,,,,,,,,,,,,,1610612745,2002,2001-02,True
1749-1883-2044-2061-983,1610612745,"Cuttino Mobley, Steve Francis, Jason Collier, Dan Langhi, Moochie Norris","Mobley, Francis, Collier, Langhi, Norris",1749-1883-2044-2061-983,HOU,294.0,2,5.0,2.0,11.0,11.0,4.0,,1.0,22.0,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,5.0,,1.0,,,,,,,,,,3.0,8.0,,1.0,4.0,10.0,8.0,1.0,1.0,,,,2.0,,2.0,,,4.0,4.0,2.0,4.0,,,2.0,,,,1.0,,1.0,,,,,1.0,2.0,1.0,,,1.0,5.0,,6.0,1.0,7.0,,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,1.0,,,5.0,,1.0,2.0,,2.0,,1.0,,1.0,2.0,2.0,,,,8.0,4.0,4.0,,0.3333333333333333,0.5,,,,,,0.375,1.0,,0.3333333333333333,1.0,,0.45454545454545453,1.0,0.5,0.1111111111111111,,,,,1.0,,,0.8333333333333334,,0.5,1.0,0.75,0.16666666666666666,,,,,1.0,0.5,1.0,1.0,0.5,,,107.75510204081633,1.0,11.909090909090908,14.818181818181818,11.818181818181818,13.909090909090908,0.1111111111111111,1.0,1.0,,0.2222222222222222,0.5,0.5,,0.5555555555555556,0.2,0.2,1.0,0.1111111111111111,,,,,,,,1.0,1.0,,,,,,,,,,,,0.2222222222222222,,0.4593722222222223,,0.40725,0.18181818181818182,0.2,0.2,0.4,12.975,23.8,0.36363636363636365,,,,,,,,,,,,,,1610612745,2002,2001-02,True
1749-1883-2044-2204-2242,1610612745,"Cuttino Mobley, Steve Francis, Jason Collier, Eddie Griffin, Terence Morris","Mobley, Francis, Collier, Griffin, Morris",1749-1883-2044-2204-2242,HOU,396.0,3,7.0,-1.0,13.0,13.0,7.0,8.0,1.0,26.0,4.0,6.0,1.0,2.0,2.0,4.0,,2.0,1.0,3.0,,,,,,,1.0,,,,1.0,5.0,11.0,,1.0,5.0,15.0,16.0,1.0,2.0,,,,2.0,2.0,6.0,,1.0,3.0,7.0,8.0,2.0,,,2.0,,,1.0,4.0,,4.0,,,3.0,,1.0,8.0,,2.0,,2.0,4.0,,6.0,2.0,8.0,,,,,,,,,,,,,,,1.0,2.0,,,6.0,,,3.0,,1.0,,,,,1.0,1.0,,,,13.0,7.0,7.0,1.0,0.8,1.0,,,,,,0.45454545454545453,0.5,0.3333333333333333,0.4166666666666667,0.5,0.2857142857142857,0.5,0.5,0.3888888888888889,0.08333333333333333,0.09090909090909091,0.16666666666666666,,,,,,1.0,0.3333333333333333,1.0,,1.0,0.3333333333333333,0.5,0.5,,,,1.0,,1.0,1.0,,,94.54545454545455,1.0,14.461538461538462,16.0,14.0,15.153846153846153,0.5,0.6666666666666666,0.8,0.75,0.16666666666666666,,,,0.25,0.3333333333333333,0.3333333333333333,1.0,,,,,0.08333333333333333,,,,1.0,0.5,,,,,,0.5714285714285714,0.5,,,0.14285714285714285,,0.5833333333333334,,0.4688909090909091,0.56055,0.4680333333333333,0.2,0.21428571428571427,0.13333333333333333,0.4666666666666667,6.845454545454545,40.7,0.5384615384615384,,1.0,,,,,,,1.0,,,,,1610612745,2002,2001-02,True
1749-1883-2044-2204-2351,1610612745,"Cuttino Mobley, Steve Francis, Jason Collier, Eddie Griffin, Oscar Torres","Mobley, Francis, Collier, Griffin, Torres",1749-1883-2044-2204-2351,HOU,24.0,1,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,,,1.0,,,,,,120.0,,6.0,18.0,6.0,17.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2919,,0.2919,,,,,18.6,,1.0,,,,,,,,,,,,,,1610612745,2002,2001-02,True
1749-1883-2044-2204-983,1610612745,"Cuttino Mobley, Steve Francis, Jason Collier, Eddie Griffin, Moochie Norris","Mobley, Francis, Collier, Griffin, Norris",1749-1883-2044-2204-983,HOU,1313.0,6,22.0,4.0,39.0,40.0,7.0,13.0,4.0,79.0,8.0,11.0,2.0,2.0,2.0,3.0,5.0,6.0,3.0,8.0,1.0,4.0,,,,3.0,4.0,,,2.0,2.0,16.0,25.0,4.0,8.0,5.0,49.0,45.0,3.0,4.0,,,,6.0,2.0,3.0,2.0,2.0,1.0,11.0,14.0,18.0,9.0,3.0,4.0,4.0,3.0,2.0,7.0,3.0,10.0,2.0,1.0,4.0,1.0,2.0,23.0,1.0,3.0,1.0,3.0,9.0,1.0,13.0,5.0,18.0,,3.0,3.0,,6.0,1.0,5.0,4.0,1.0,1.0,,10.0,1.0,1.0,6.0,13.0,1.0,2.0,8.0,4.0,,5.0,1.0,,,,,,,,,,,43.0,11.0,7.0,3.0,0.4375,0.5,0.75,0.5,,1.0,0.5,0.64,0.75,0.6666666666666666,0.6666666666666666,0.75,1.0,0.7,0.75,0.9166666666666666,0.24242424242424243,0.08,0.18181818181818182,,,0.6,0.5,1.0,0.45,0.3333333333333333,0.6,0.25,0.48,0.3076923076923077,0.3333333333333333,,0.4,,0.3333333333333333,0.25,0.6666666666666666,0.5555555555555556,0.5,1.0,,86.64127951256664,,17.05128205128205,16.2,16.05128205128205,14.025,0.3333333333333333,0.7272727272727273,0.8888888888888888,0.5,0.18181818181818182,0.8333333333333334,0.8333333333333334,0.2,0.24242424242424243,0.375,0.375,0.6666666666666666,0.12121212121212122,0.25,0.25,1.0,0.12121212121212122,0.75,0.75,0.6666666666666666,0.5,1.0,,,,,,0.6,0.6666666666666666,,,0.4,1.0,0.5757575757575758,0.75,0.47676666666666667,0.44143333333333334,0.49928,0.14705882352941177,0.19230769230769232,0.12244897959183673,0.22448979591836735,7.7,24.45,0.1794871794871795,,,,,,,,,,,,,,1610612745,2002,2001-02,True
1749-1883-2044-2242-2351,1610612745,"Cuttino Mobley, Steve Francis, Jason Collier, Terence Morris, Oscar Torres","Mobley, Francis, Collier, Morris, Torres",1749-1883-2044-2242-2351,HOU,119.0,1,2.0,,4.0,4.0,,,1.0,8.0,1.0,3.0,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,,2.0,4.0,,1.0,,4.0,4.0,1.0,1.0,,,,2.0,,,,,,,2.0,2.0,,,2.0,1.0,,,1.0,,1.0,,,,,1.0,2.0,,1.0,,,,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,1.0,,,,,2.0,,,,0.5,1.0,,,,,,0.5,1.0,,0.4,1.0,,0.4,1.0,,0.2,,,,,,,,,0.5,,,,0.3333333333333333,0.5,,,,,,,,,,,96.80672268907563,,15.0,14.75,15.0,14.25,0.6,0.3333333333333333,0.3333333333333333,,,,,,0.2,1.0,1.0,1.0,,,,,0.2,,,,1.0,1.0,,,,,,,,,,,,0.8,,0.5909500000000001,0.5374,,,,0.5,,4.875,23.9,,,,,,,,,,,,,,,1610612745,2002,2001-02,True
1749-1883-2044-2242-983,1610612745,"Cuttino Mobley, Steve Francis, Jason Collier, Terence Morris, Moochie Norris","Mobley, Francis, Collier, Morris, Norris",1749-1883-2044-2242-983,HOU,461.0,3,8.0,4.0,15.0,13.0,,,3.0,28.0,1.0,3.0,1.0,1.0,,,2.0,4.0,3.0,6.0,,,,,,1.0,1.0,,,,,6.0,13.0,1.0,1.0,,15.0,11.0,3.0,3.0,,,,6.0,,,,,,,10.0,2.0,3.0,,2.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,,,2.0,3.0,13.0,,2.0,,,6.0,,6.0,2.0,8.0,1.0,2.0,2.0,,2.0,,1.0,1.0,,1.0,,3.0,,,2.0,3.0,,1.0,,,,,,1.0,,,,1.0,1.0,,,,,9.0,,,,0.8333333333333334,1.0,1.0,1.0,,,1.0,0.46153846153846156,1.0,,0.5357142857142857,1.0,,0.5357142857142857,1.0,,0.07142857142857142,0.07692307692307693,,0.25,,0.6666666666666666,,,0.8571428571428571,0.2857142857142857,,,0.8571428571428571,0.2857142857142857,,1.0,,,,1.0,0.5,1.0,,,0.16666666666666666,87.46203904555314,,17.466666666666665,15.307692307692308,16.0,15.153846153846153,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.2857142857142857,0.5,0.6666666666666666,1.0,0.42857142857142855,0.5,0.5,1.0,,,,,0.07142857142857142,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,0.2857142857142857,1.0,0.37790357142857145,0.4058333333333333,,,,0.4,,12.246153846153845,26.0,,,,,,,,,,,,,,,1610612745,2002,2001-02,True
