EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PtsAssisted2s,TwoPtAssists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyFtPoints,NonShootingFoulsDrawn,FTDefRebounds,DeadBallTurnovers,ShootingFouls,Offensive Fouls,DefFTReboundPct,PenaltyAtRimFGM,PenaltyFG2M,PtsUnassisted2s,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,PenaltyFg2Pct,PenaltyAtRimAccuracy,Fg2aBlocked,FG2APctBlocked,ShortMidRangePctBlocked,DefShortMidRangeReboundPct,PtsPutbacks,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,NonShootingPenaltyNonTakeFouls,ShortMidRangeFGM,PtsUnassisted3s,ShortMidRangeAssists,LostBallSteals,Loose Ball Fouls,Technical Free Throw Trips,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3FGM,SecondChanceCorner3FGA,Corner3Assists,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,AtRimPctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,DefCorner3ReboundPct,OffCorner3ReboundPct,HeaveMakes,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
243-365-727-87-947,1610612755,"Aaron McKie, Derrick McKey, Eric Snow, Dikembe Mutombo, Allen Iverson","McKie, McKey, Snow, Mutombo, Iverson",243-365-727-87-947,PHI,134.0,1,2.0,-1.0,3.0,3.0,3.0,3.0,2.0,6.0,1.0,1.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,7.0,2.0,2.0,6.0,2.0,2.0,2.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,,,,2.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,0.75,1.5,0.75,0.75,1.5,0.75,0.5,,1.0,,,1.0,1.0,,,64.4776119402985,26.0,18.666666666666668,24.333333333333332,18.0,0.25,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.25,,0.5,1.0,0.75,1.0,0.4737125,0.537375,0.4737125,1.0,1.0,5.45,26.45,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,0.25,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,0.5,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1610612755,2002,2001-02,True
243-365-727-934-947,1610612755,"Aaron McKie, Derrick McKey, Eric Snow, Derrick Coleman, Allen Iverson","McKie, McKey, Snow, Coleman, Iverson",243-365-727-934-947,PHI,220.0,2,4.0,4.0,9.0,8.0,8.0,6.0,1.0,17.0,6.0,6.0,,,,1.0,1.0,,,1.0,1.0,6.0,1.0,1.0,8.0,4.0,,,2.0,6.0,1.0,1.0,7.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,3.0,4.0,1.0,5.0,7.0,8.0,1.0,1.0,,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.14285714285714285,0.6,0.25,1.0,0.6666666666666666,0.25,0.25,0.5,1.0,111.27272727272728,11.88888888888889,14.125,11.777777777777779,13.125,0.8571428571428571,,,0.14285714285714285,1.0,1.0,1.0,,,,0.8571428571428571,,0.14285714285714285,1.0,1.0,1.0,0.5596928571428571,0.6659,0.5596928571428571,0.25,0.875,1.4333333333333333,25.7,0.8888888888888888,2.0,1.0,1.0,,,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,,1.0,6.0,0.5,1.0,0.3333333333333333,1.0,1.0,,,0.3333333333333333,0.4,0.5,,,,,1.0,1.0,,0.125,0.14285714285714285,,,,,2.0,,,2.0,2.0,2.0,,2.0,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,,,2.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,0.16666666666666666,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,1610612755,2002,2001-02,True
243-365-87-916-947,1610612755,"Aaron McKie, Derrick McKey, Dikembe Mutombo, Corie Blount, Allen Iverson","McKie, McKey, Mutombo, Blount, Iverson",243-365-87-916-947,PHI,367.0,2,6.0,,12.0,11.0,5.0,6.0,2.0,23.0,3.0,1.0,2.0,1.0,,1.0,3.0,,,,1.0,10.0,2.0,4.0,14.0,14.0,1.0,1.0,5.0,4.0,,1.0,4.0,6.0,3.0,1.0,2.0,4.0,1.0,10.0,2.0,,1.0,2.0,2.0,4.0,4.0,5.0,1.0,0.5,1.0,,0.5,0.5,1.25,0.4,0.5,1.25,0.4,0.2857142857142857,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.25,,1.0,,90.24523160762944,16.166666666666668,15.727272727272727,15.833333333333334,15.454545454545455,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,,,,0.2,,0.2,,0.5,0.3333333333333333,0.45825,0.635125,0.44977,0.35714285714285715,0.2857142857142857,8.629999999999999,25.25,0.4166666666666667,2.0,1.0,1.0,5.0,1.0,4.0,,1.0,1.0,,4.0,2.0,1.0,1.0,,3.0,1.0,,,,,5.0,,,,9.0,0.5,0.6666666666666666,0.4,1.0,,,,0.6666666666666666,0.6666666666666666,0.5,0.35714285714285715,0.5,0.5,1.0,0.5,1.0,,,,,,1.0,,3.0,,1.0,1.0,2.0,4.0,,,0.5,1.0,,,,,2.0,,,,,,1.0,1.0,,,2.0,,,,0.2,0.2,,1.0,1.0,1.0,,,,,,,,,,,,,0.5,,,1.0,1.0,1.0,0.5,,,,,,,,1.0,1.0,1.0,,,,,1610612755,2002,2001-02,True
243-365-87-934-947,1610612755,"Aaron McKie, Derrick McKey, Dikembe Mutombo, Derrick Coleman, Allen Iverson","McKie, McKey, Mutombo, Coleman, Iverson",243-365-87-934-947,PHI,207.0,2,3.0,2.0,6.0,7.0,5.0,3.0,,13.0,1.0,1.0,2.0,1.0,,,1.0,,,,1.0,3.0,1.0,2.0,5.0,3.0,,,,3.0,,1.0,2.0,3.0,1.0,,1.0,1.0,,3.0,,,2.0,2.0,,2.0,2.0,5.0,1.0,0.5,,,0.5,0.5,,0.25,0.5,,0.25,0.4,0.6666666666666666,,,0.6666666666666666,,,1.0,,90.43478260869564,14.833333333333334,16.857142857142858,14.833333333333334,14.857142857142858,0.2,0.4,0.2,0.2,,,,,,,0.25,,0.25,,0.6,,0.52693,,0.512,,0.4,11.833333333333334,25.1,0.8333333333333334,,,,,1.0,1.0,,,,,,,,,,2.0,,1.0,,1.0,1.0,3.0,,,,5.0,,,0.3333333333333333,,1.0,,,,,,,0.5,0.5,,,,,,,,,,,1.0,,,,1.0,2.0,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,2.0,,,0.5,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1610612755,2002,2001-02,True
243-365-916-934-947,1610612755,"Aaron McKie, Derrick McKey, Corie Blount, Derrick Coleman, Allen Iverson","McKie, McKey, Blount, Coleman, Iverson",243-365-916-934-947,PHI,430.0,3,7.0,3.0,12.0,11.0,2.0,7.0,2.0,23.0,7.0,1.0,,,,1.0,2.0,,,,,10.0,1.0,2.0,16.0,13.0,,,3.0,2.0,,,,,2.0,1.0,,1.0,,2.0,1.0,1.0,4.0,5.0,2.0,7.0,,2.0,,0.5,,,0.5,0.5416666666666666,1.0,,0.5714285714285714,0.75,,0.16666666666666666,1.0,0.2,0.2,0.5555555555555556,0.3333333333333333,0.3333333333333333,1.0,0.2,77.02325581395348,18.833333333333332,18.545454545454547,18.416666666666668,17.636363636363637,0.5833333333333334,,,0.16666666666666666,0.5,0.5,,,,,0.5,,,,0.75,0.5,0.5371291666666667,,0.47715,0.1875,,3.6100000000000003,26.65,0.16666666666666666,4.0,1.0,1.0,3.0,,5.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,1.0,4.0,,2.0,13.0,0.2,0.25,0.5,1.0,,1.0,1.0,0.5714285714285714,0.8,0.25,0.25,,,,1.0,1.0,,0.14285714285714285,0.16666666666666666,,,,,,,,,,8.0,,,,,2.0,0.2,,1.0,2.0,,,,,,1.0,1.0,3.0,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,1.0,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,1610612755,2002,2001-02,True
243-727-87-916-947,1610612755,"Aaron McKie, Eric Snow, Dikembe Mutombo, Corie Blount, Allen Iverson","McKie, Snow, Mutombo, Blount, Iverson",243-727-87-916-947,PHI,475.0,3,8.0,3.0,15.0,16.0,,16.0,,31.0,2.0,,2.0,2.0,,2.0,3.0,,,,,6.0,3.0,5.0,19.0,16.0,,,,,,,,9.0,3.0,2.0,3.0,6.0,2.0,15.0,,1.0,3.0,4.0,,4.0,,,1.0,0.6,,,0.6,0.6818181818181818,,,0.7307692307692307,,,0.45454545454545453,0.75,,1.0,0.8,,,1.0,,93.97894736842105,15.133333333333333,15.5,15.133333333333333,14.125,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,0.6363636363636364,0.6666666666666666,0.5081454545454546,,,,,9.25,24.68,,1.0,,,2.0,2.0,3.0,4.0,,,,6.0,3.0,1.0,2.0,,3.0,2.0,1.0,,1.0,2.0,4.0,4.0,,2.0,19.0,1.0,1.0,0.5,,0.5,,,0.5,0.5,1.0,0.18181818181818182,1.0,1.0,1.0,,,,0.15384615384615385,0.25,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,,0.5,,,,1.0,,1.0,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,1.0,,,,,,,,,,,1610612755,2002,2001-02,True
243-727-87-934-947,1610612755,"Aaron McKie, Eric Snow, Dikembe Mutombo, Derrick Coleman, Allen Iverson","McKie, Snow, Mutombo, Coleman, Iverson",243-727-87-934-947,PHI,2028.0,5,34.0,9.0,62.0,60.0,17.0,36.0,6.0,122.0,16.0,4.0,13.0,,,5.0,15.0,1.0,1.0,2.0,6.0,36.0,5.0,15.0,65.0,56.0,1.0,1.0,10.0,7.0,2.0,6.0,22.0,12.0,15.0,5.0,4.0,14.0,4.0,32.0,5.0,6.0,15.0,22.0,6.0,28.0,22.0,17.0,0.8,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5833333333333334,0.5384615384615384,0.5603448275862069,0.7142857142857143,0.6470588235294118,0.29411764705882354,0.7894736842105263,0.2777777777777778,0.8571428571428571,0.8076923076923077,0.21428571428571427,0.2857142857142857,0.6,0.8571428571428571,86.62721893491126,17.06451612903226,16.166666666666668,16.516129032258064,15.8,0.3137254901960784,0.2549019607843137,,0.29411764705882354,0.3333333333333333,0.3333333333333333,0.8,0.16666666666666666,1.0,1.0,0.3076923076923077,,0.46153846153846156,0.3333333333333333,0.6078431372549019,0.3333333333333333,0.4811019607843137,0.5209,0.4933884615384615,0.15384615384615385,0.3384615384615385,8.297222222222222,26.153333333333332,0.27419354838709675,9.0,2.0,5.0,7.0,6.0,18.0,14.0,2.0,5.0,3.0,20.0,10.0,3.0,5.0,1.0,4.0,1.0,7.0,3.0,4.0,9.0,19.0,18.0,4.0,7.0,55.0,0.5555555555555556,0.625,0.5,0.4,0.7777777777777778,0.1,0.1,0.5625,0.6428571428571429,0.3333333333333333,0.13725490196078433,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.8333333333333334,0.4,,0.12962962962962962,0.1794871794871795,8.0,4.0,1.0,2.0,9.0,1.0,1.0,3.0,4.0,16.0,1.0,1.0,0.5714285714285714,0.75,3.0,0.08333333333333333,0.14285714285714285,0.7142857142857143,4.0,1.0,,1.0,,,3.0,3.0,3.0,2.0,3.0,,,1.0,0.42857142857142855,0.5,0.6666666666666666,,,,,,,,,,,1.0,,,0.125,,0.25,0.2857142857142857,,,,,,,,,,,,,,,,,,,,1610612755,2002,2001-02,True
243-727-916-934-947,1610612755,"Aaron McKie, Eric Snow, Corie Blount, Derrick Coleman, Allen Iverson","McKie, Snow, Blount, Coleman, Iverson",243-727-916-934-947,PHI,1158.0,5,19.0,1.0,35.0,39.0,19.0,24.0,4.0,74.0,7.0,4.0,7.0,2.0,,7.0,13.0,,2.0,5.0,9.0,18.0,7.0,15.0,43.0,42.0,,3.0,2.0,10.0,5.0,9.0,27.0,15.0,13.0,7.0,5.0,11.0,5.0,27.0,3.0,3.0,6.0,10.0,5.0,15.0,27.0,19.0,0.7142857142857143,0.4666666666666667,,0.5555555555555556,0.4666666666666667,0.5909090909090909,0.25,0.6578947368421053,0.6029411764705882,0.25,0.6578947368421053,0.45454545454545453,0.6,0.3333333333333333,1.0,0.6923076923076923,0.29411764705882354,0.5,1.0,1.0,92.02072538860104,17.2,14.256410256410257,16.02857142857143,13.820512820512821,0.21212121212121213,0.21212121212121213,0.06060606060606061,0.3939393939393939,0.5384615384615384,0.5833333333333334,0.7142857142857143,0.5,,,0.21052631578947367,,0.47368421052631576,0.5555555555555556,0.6666666666666666,0.5384615384615384,0.45821969696969694,0.3522166666666667,0.4381815789473684,0.046511627906976744,0.627906976744186,8.016666666666667,25.78666666666667,0.5428571428571428,5.0,,,4.0,3.0,9.0,4.0,1.0,1.0,,12.0,6.0,4.0,2.0,2.0,6.0,4.0,3.0,,3.0,6.0,10.0,4.0,,1.0,41.0,0.6666666666666666,0.75,0.5,1.0,0.5,0.25,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.8,0.12121212121212122,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,0.029411764705882353,0.05263157894736842,2.0,,1.0,3.0,4.0,1.0,0.5,2.0,5.0,6.0,1.0,3.0,0.5,0.5,1.0,0.05555555555555555,0.25,0.5,2.0,2.0,1.0,2.0,1.0,0.5,5.0,1.0,6.0,,2.0,1.0,2.0,0.5,0.25,0.3333333333333333,,,1.0,,,,,,,,1.0,,,,,,0.3333333333333333,0.25,,,,,0.25,,,,,,,,,,,1.0,1.0,0.06666666666666667,0.07692307692307693,1610612755,2002,2001-02,True
365-727-87-934-947,1610612755,"Derrick McKey, Eric Snow, Dikembe Mutombo, Derrick Coleman, Allen Iverson","McKey, Snow, Mutombo, Coleman, Iverson",365-727-87-934-947,PHI,27.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2002,2001-02,True
365-727-916-934-947,1610612755,"Derrick McKey, Eric Snow, Corie Blount, Derrick Coleman, Allen Iverson","McKey, Snow, Blount, Coleman, Iverson",365-727-916-934-947,PHI,44.0,1,1.0,2.0,1.0,2.0,,,,3.0,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,1.0,,,1.0,,,,1.0,,,1.0,,,,,98.18181818181819,7.0,18.5,7.0,18.5,,,,,,,,,,,,,,,,,0.4019,,,,,12.2,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2002,2001-02,True
