EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,Fg2aBlocked,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,Steals,LostBallSteals,DeadBallTurnovers,LostBallTurnovers,Offensive Fouls,NonShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,BadPassSteals,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,Corner3FGM,Corner3FGA,SecondChanceFG2A,Corner3Assists,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,OffThreePtReboundPct,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3A,PtsUnassisted3s,PtsPutbacks,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,SelfOReb,LongMidRangePctBlocked,DefCorner3ReboundPct,SelfORebPct,PenaltyCorner3FGM,Fg3aBlocked,FTOffRebounds,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,Blocked3s,BlockedArc3,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,BlockedCorner3,Clear Path Fouls,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,OffensiveGoaltends,HeaveMakes,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1065-1960-2207-952-962,1610612738,"Erick Strickland, Milt Palacio, Joe Johnson, Antoine Walker, Walter McCarty","Strickland, Palacio, Johnson, Walker, McCarty",1065-1960-2207-952-962,BOS,2.0,1,,-1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,False
1065-1960-2207-958-962,1610612738,"Erick Strickland, Milt Palacio, Joe Johnson, Vitaly Potapenko, Walter McCarty","Strickland, Palacio, Johnson, Potapenko, McCarty",1065-1960-2207-958-962,BOS,115.0,2,2.0,3.0,4.0,4.0,,4.0,8.0,1.0,1.0,1.0,1.0,,,1.0,3.0,1.0,2.0,3.0,8.0,5.0,,,,,,2.0,,,1.0,1.0,1.0,,1.0,,1.0,2.0,,,2.0,,,,,,3.0,,,,,,8.0,,,1.0,1.0,,0.5,,0.5,0.3333333333333333,,0.5,,0.6666666666666666,,0.4,,,,,,100.17391304347825,,13.25,15.5,10.75,13.0,0.2,1.0,1.0,1.0,0.2,1.0,1.0,,,,0.4,1.0,0.43163999999999997,,0.16666666666666666,,,10.6,25.65,,1.0,,,,,,2.0,,,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,0.5,,0.6666666666666666,,,,,,,,0.4,,,,,,,,0.5,,1.0,2.0,,1.0,,1.0,1.0,0.2,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,0.5103,1.0,,,0.3333333333333333,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,False
1065-1960-2208-677-958,1610612738,"Erick Strickland, Milt Palacio, Kedrick Brown, Eric Williams, Vitaly Potapenko","Strickland, Palacio, Brown, Williams, Potapenko",1065-1960-2208-677-958,BOS,78.0,1,1.0,-1.0,2.0,3.0,,,5.0,,,,,,,1.0,1.0,,,,2.0,3.0,,,,,,2.0,,,,,1.0,,1.0,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,2.0,,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,1.0,0.5,0.5,,0.3333333333333333,92.3076923076923,1.0,13.5,17.0,13.5,13.333333333333334,,,,,,,,,,,,,0.4011,,,,,5.6,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,False
1065-1960-2208-958-962,1610612738,"Erick Strickland, Milt Palacio, Kedrick Brown, Vitaly Potapenko, Walter McCarty","Strickland, Palacio, Brown, Potapenko, McCarty",1065-1960-2208-958-962,BOS,56.0,1,1.0,,2.0,1.0,,,3.0,,,,1.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,1.0,,,,,2.0,,,,,,,,,,,,,0.5,,1.0,,,,,,77.14285714285714,,21.0,14.0,21.0,14.0,,,,,1.0,,,,,,1.0,,0.50745,,0.5,1.0,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,False
1065-1960-677-952-958,1610612738,"Erick Strickland, Milt Palacio, Eric Williams, Antoine Walker, Vitaly Potapenko","Strickland, Palacio, Williams, Walker, Potapenko",1065-1960-677-952-958,BOS,1074.0,10,18.0,-3.0,35.0,36.0,17.0,16.0,71.0,1.0,6.0,3.0,5.0,1.0,1.0,10.0,20.0,3.0,6.0,9.0,38.0,41.0,4.0,9.0,1.0,2.0,16.0,14.0,6.0,9.0,5.0,3.0,7.0,3.0,10.0,3.0,1.0,23.0,8.0,12.0,15.0,5.0,2.0,9.0,4.0,8.0,10.0,4.0,1.0,1.0,1.0,1.0,36.0,16.0,17.0,0.7,0.7777777777777778,1.0,0.5,0.5,0.5,0.5,0.4444444444444444,0.5576923076923077,0.5,0.6333333333333333,0.5714285714285714,0.23076923076923078,0.5555555555555556,0.8888888888888888,0.9090909090909091,1.0,0.8333333333333334,95.19553072625699,1.0,14.4,15.833333333333334,14.2,15.777777777777779,0.23076923076923078,0.16666666666666666,0.2,1.0,0.19230769230769232,0.6,0.6,1.0,0.09090909090909091,1.0,0.6538461538461539,0.6,0.48529423076923073,0.4470545454545455,0.14285714285714285,0.18181818181818182,0.42105263157894735,6.545,24.916666666666668,0.4857142857142857,3.0,9.0,11.0,4.0,5.0,,3.0,,2.0,5.0,2.0,6.0,2.0,2.0,2.0,3.0,2.0,,4.0,3.0,1.0,2.0,,,,3.0,0.5,0.1,,1.0,0.2,1.0,0.23076923076923078,,1.0,1.0,0.4230769230769231,0.8181818181818182,0.8181818181818182,0.6666666666666666,0.11538461538461539,,,0.45454545454545453,0.8,0.05263157894736842,2.0,0.3333333333333333,,,1.0,2.0,,1.0,,0.3333333333333333,,0.038461538461538464,,,,1.0,2.0,,1.0,,1.0,,,2.0,,2.0,,1.0,5.0,,2.0,,1.0,0.5,0.5,0.4,0.5,,1.0,0.5,,,,0.09090909090909091,0.48325,,0.16666666666666666,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,False
1065-1960-677-952-962,1610612738,"Erick Strickland, Milt Palacio, Eric Williams, Antoine Walker, Walter McCarty","Strickland, Palacio, Williams, Walker, McCarty",1065-1960-677-952-962,BOS,147.0,1,2.0,-1.0,4.0,5.0,,,9.0,,,1.0,1.0,,,1.0,2.0,1.0,1.0,,5.0,6.0,,,,,,,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,,,,,,,3.0,,,,,1.0,1.0,,1.0,0.5,,0.8333333333333334,,0.8333333333333334,,0.3333333333333333,0.5,1.0,1.0,1.0,,88.16326530612244,,16.0,16.6,15.5,16.6,,,,,0.3333333333333333,1.0,1.0,1.0,,,1.0,1.0,0.5651166666666666,,,,,,24.7,,1.0,1.0,2.0,,,,,,2.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,,1.0,1.0,,,0.6666666666666666,0.5,0.5,,,,,,,0.4,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,1.0,,,2.0,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,0.5453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,False
1065-1960-677-958-962,1610612738,"Erick Strickland, Milt Palacio, Eric Williams, Vitaly Potapenko, Walter McCarty","Strickland, Palacio, Williams, Potapenko, McCarty",1065-1960-677-958-962,BOS,64.0,3,1.0,-2.0,1.0,4.0,1.0,3.0,5.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,112.5,,25.0,9.75,25.0,9.75,0.5,,,,0.5,,,,0.5,,0.5,,0.3337,0.3337,,,,19.5,70.3,1.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612738,2002,2001-02,False
1065-1960-952-958-962,1610612738,"Erick Strickland, Milt Palacio, Antoine Walker, Vitaly Potapenko, Walter McCarty","Strickland, Palacio, Walker, Potapenko, McCarty",1065-1960-952-958-962,BOS,565.0,2,9.0,-3.0,17.0,17.0,2.0,3.0,34.0,1.0,7.0,4.0,5.0,,,4.0,13.0,4.0,5.0,2.0,22.0,25.0,1.0,2.0,,,2.0,4.0,4.0,12.0,5.0,4.0,2.0,4.0,6.0,4.0,1.0,16.0,5.0,6.0,8.0,,,,3.0,3.0,3.0,2.0,1.0,,1.0,1.0,19.0,2.0,2.0,0.5,0.5,1.0,0.8,,0.8,0.3076923076923077,0.5,0.5555555555555556,0.5,0.5789473684210527,0.5,0.2777777777777778,,0.7142857142857143,0.75,0.6666666666666666,0.6666666666666666,86.65486725663717,1.0,16.647058823529413,16.58823529411765,16.41176470588235,16.352941176470587,0.3888888888888889,0.14285714285714285,0.14285714285714285,1.0,0.2777777777777778,0.8,0.8,1.0,,,0.6111111111111112,0.8,0.504275,0.4721,0.10526315789473684,0.14285714285714285,0.09090909090909091,9.553846153846154,24.8,0.11764705882352941,2.0,3.0,6.0,1.0,1.0,,,,3.0,,1.0,1.0,1.0,1.0,,2.0,,,,,,,1.0,,,,0.75,0.07692307692307693,0.16666666666666666,,0.1111111111111111,1.0,0.2,,1.0,,0.3333333333333333,0.5,0.6,0.3333333333333333,,,,0.5,1.0,0.13636363636363635,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,0.75,0.16666666666666666,1.0,,0.5,,,,0.5,,0.5592,,,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,1610612738,2002,2001-02,False
1065-2207-677-72-958,1610612738,"Erick Strickland, Joe Johnson, Eric Williams, Kenny Anderson, Vitaly Potapenko","Strickland, Johnson, Williams, Anderson, Potapenko",1065-2207-677-72-958,BOS,182.0,2,3.0,-6.0,5.0,5.0,5.0,1.0,10.0,,2.0,,3.0,,3.0,,4.0,,3.0,,,6.0,,4.0,,3.0,,,,,3.0,,,,,,,,1.0,2.0,4.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,0.42857142857142855,,1.0,1.0,,1.0,79.12087912087912,,21.4,15.0,18.2,15.0,0.2857142857142857,,,,0.42857142857142855,,,,0.42857142857142855,,0.5714285714285714,,0.45445,0.45445,,,,11.375,24.666666666666668,1.0,2.0,,1.0,,1.0,,1.0,,,,,,2.0,1.0,,2.0,,,,,,,,,,,,,,,0.5,1.0,0.2857142857142857,1.0,,,0.14285714285714285,,,,0.14285714285714285,,,0.14285714285714285,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,0.5,,,,,,,0.5,,0.4634,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,False
1065-2207-677-952-958,1610612738,"Erick Strickland, Joe Johnson, Eric Williams, Antoine Walker, Vitaly Potapenko","Strickland, Johnson, Williams, Walker, Potapenko",1065-2207-677-952-958,BOS,1062.0,10,18.0,-5.0,31.0,32.0,15.0,16.0,63.0,1.0,3.0,1.0,5.0,,3.0,10.0,19.0,1.0,8.0,6.0,29.0,34.0,6.0,9.0,,4.0,15.0,8.0,12.0,3.0,4.0,1.0,4.0,1.0,5.0,1.0,1.0,11.0,9.0,12.0,18.0,2.0,1.0,6.0,5.0,13.0,9.0,4.0,,,,,20.0,15.0,15.0,0.4,0.5,1.0,0.125,,0.14285714285714285,0.5263157894736842,0.6666666666666666,0.42592592592592593,0.46153846153846156,0.46774193548387094,0.46875,0.2962962962962963,0.3333333333333333,0.8181818181818182,0.8,1.0,0.75,85.42372881355932,,15.419354838709678,18.25,14.419354838709678,18.1875,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.18518518518518517,0.2,0.2,1.0,0.23076923076923078,,0.5925925925925926,0.25,0.48938076923076923,0.4957708333333333,0.13333333333333333,0.18181818181818182,0.5172413793103449,6.8842105263157904,26.55,0.4838709677419355,5.0,5.0,8.0,4.0,5.0,4.0,8.0,2.0,9.0,3.0,1.0,2.0,3.0,3.0,,6.0,2.0,,4.0,1.0,1.0,1.0,,,,,0.75,0.05263157894736842,0.125,,0.3333333333333333,0.75,0.4,,0.5,0.5,0.2962962962962963,0.625,0.7142857142857143,0.4,0.2962962962962963,0.5,0.5,0.38461538461538464,0.8,0.3103448275862069,2.0,,0.75,,3.0,2.0,,3.0,1.0,0.5,0.6666666666666666,0.1111111111111111,,,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,4.0,1.0,,1.0,,3.0,1.0,1.0,,2.0,1.0,0.875,,0.3333333333333333,0.25,0.5,1.0,,0.25,0.25,0.07692307692307693,0.565125,,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,0.5,1.0,1.0,1.0,,,,,,,,,,1610612738,2002,2001-02,False
1065-2207-677-958-962,1610612738,"Erick Strickland, Joe Johnson, Eric Williams, Vitaly Potapenko, Walter McCarty","Strickland, Johnson, Williams, Potapenko, McCarty",1065-2207-677-958-962,BOS,111.0,2,2.0,-1.0,3.0,4.0,2.0,4.0,7.0,,,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,,5.0,6.0,1.0,1.0,,1.0,2.0,,2.0,3.0,2.0,1.0,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,5.0,2.0,2.0,,,1.0,0.5,,0.5,1.0,1.0,0.8333333333333334,0.5,0.8333333333333334,0.5,0.6666666666666666,,,,,,90.8108108108108,,17.666666666666668,14.5,17.666666666666668,14.25,,,,,0.6666666666666666,0.5,0.5,1.0,0.5,,1.0,0.5,0.42828333333333335,0.316925,,,0.4,1.4,25.05,0.6666666666666666,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,False
1065-2207-72-952-958,1610612738,"Erick Strickland, Joe Johnson, Kenny Anderson, Antoine Walker, Vitaly Potapenko","Strickland, Johnson, Anderson, Walker, Potapenko",1065-2207-72-952-958,BOS,980.0,8,16.0,-2.0,30.0,28.0,5.0,12.0,58.0,2.0,8.0,3.0,7.0,,,7.0,19.0,4.0,9.0,3.0,29.0,31.0,2.0,7.0,,,4.0,8.0,6.0,12.0,7.0,3.0,4.0,4.0,8.0,3.0,2.0,20.0,9.0,12.0,15.0,1.0,1.0,3.0,3.0,5.0,4.0,2.0,,,,,27.0,4.0,5.0,0.5714285714285714,0.6666666666666666,1.0,0.4444444444444444,,0.4444444444444444,0.3684210526315789,0.2857142857142857,0.4642857142857143,0.2857142857142857,0.48333333333333334,0.2857142857142857,0.32142857142857145,0.3333333333333333,0.6428571428571429,0.6111111111111112,0.4,0.75,85.22448979591837,,16.466666666666665,17.357142857142858,16.2,16.642857142857142,0.2857142857142857,0.25,0.2857142857142857,1.0,0.25,0.42857142857142855,0.42857142857142855,1.0,,,0.6071428571428571,0.42857142857142855,0.47051607142857144,0.4034142857142857,0.06666666666666667,0.09523809523809523,0.13793103448275862,9.663157894736841,24.922222222222224,0.16666666666666666,1.0,3.0,8.0,2.0,4.0,2.0,3.0,,2.0,,4.0,1.0,3.0,2.0,1.0,3.0,,,2.0,,1.0,,,,,,0.3333333333333333,0.21052631578947367,0.375,1.0,0.25,0.5,0.17647058823529413,0.2,1.0,0.5,0.2857142857142857,0.375,0.6,0.3333333333333333,0.10714285714285714,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.5,0.06896551724137931,,,1.0,1.0,2.0,3.0,1.0,,,,,0.07142857142857142,0.5,0.5,1.0,1.0,2.0,,,,1.0,,,2.0,1.0,,1.0,,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,0.16666666666666666,,0.5,0.6666666666666666,0.5,,,,,0.47353333333333336,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,False
1065-2207-952-958-962,1610612738,"Erick Strickland, Joe Johnson, Antoine Walker, Vitaly Potapenko, Walter McCarty","Strickland, Johnson, Walker, Potapenko, McCarty",1065-2207-952-958-962,BOS,220.0,3,4.0,-2.0,9.0,8.0,9.0,3.0,17.0,,1.0,,1.0,,1.0,2.0,4.0,,2.0,2.0,6.0,8.0,2.0,4.0,,2.0,6.0,,4.0,,1.0,,,,,,,,4.0,4.0,5.0,,,2.0,,4.0,3.0,1.0,,,,,6.0,6.0,9.0,,,,,,,0.5,0.5,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.3333333333333333,,1.0,1.0,,1.0,111.27272727272728,,10.88888888888889,15.25,10.333333333333334,15.25,0.16666666666666666,,,,0.16666666666666666,,,,0.16666666666666666,,0.8333333333333334,,0.5686166666666667,0.5686166666666667,0.16666666666666666,0.25,1.0,4.375,23.85,1.0,2.0,2.0,3.0,2.0,3.0,,,,,2.0,,,,,,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,0.25,,1.0,,0.5,0.6666666666666666,0.6666666666666666,,,,,0.5,0.6666666666666666,,,,,,1.0,1.0,,1.0,1.0,0.5,1.0,0.16666666666666666,,,,,,,1.0,,,,,,,,,,2.0,,1.0,,1.0,,,,,,,,,,,0.16666666666666666,0.3581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,False
1065-2208-677-952-958,1610612738,"Erick Strickland, Kedrick Brown, Eric Williams, Antoine Walker, Vitaly Potapenko","Strickland, Brown, Williams, Walker, Potapenko",1065-2208-677-952-958,BOS,424.0,3,7.0,-10.0,17.0,16.0,7.0,8.0,33.0,,3.0,1.0,3.0,1.0,3.0,3.0,7.0,2.0,5.0,,12.0,22.0,1.0,1.0,1.0,3.0,5.0,4.0,2.0,6.0,3.0,1.0,2.0,2.0,4.0,1.0,,10.0,2.0,4.0,6.0,3.0,1.0,5.0,4.0,7.0,,,,,,,12.0,5.0,7.0,0.6666666666666666,0.6666666666666666,1.0,0.4,0.3333333333333333,0.4,0.42857142857142855,1.0,0.5,0.625,0.5,0.625,0.4166666666666667,0.6,0.6666666666666666,0.6,0.5,1.0,112.0754716981132,,12.117647058823529,13.625,11.529411764705882,12.875,0.25,,,,0.25,0.3333333333333333,0.3333333333333333,1.0,0.75,0.3333333333333333,0.75,0.3333333333333333,0.48312727272727274,0.58595,,,0.4166666666666667,9.171428571428573,26.639999999999997,0.4117647058823529,1.0,3.0,4.0,1.0,1.0,,,,,,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,1.0,0.25,0.5,0.3333333333333333,,,,0.3333333333333333,0.75,0.75,0.6666666666666666,,,,0.25,1.0,,1.0,,,1.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,0.16666666666666666,0.5,0.5,1.0,,1.0,,,,,,,,,1.0,,,3.0,1.0,,,2.0,,,0.3333333333333333,,,0.5,,,,,,0.4787,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612738,2002,2001-02,False
1065-2208-677-958-962,1610612738,"Erick Strickland, Kedrick Brown, Eric Williams, Vitaly Potapenko, Walter McCarty","Strickland, Brown, Williams, Potapenko, McCarty",1065-2208-677-958-962,BOS,36.0,1,1.0,3.0,1.0,2.0,1.0,2.0,3.0,,,,,,,,,1.0,1.0,,3.0,,,,1.0,1.0,3.0,,,3.0,,,,1.0,1.0,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,3.0,3.0,1.0,,,1.0,1.0,1.0,1.0,,,1.5,1.5,1.5,1.5,1.0,,1.0,0.5,,,120.0,,13.0,11.5,13.0,10.0,,,,,,,,,,,1.0,,0.51585,0.51585,,,1.0,,23.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,False
1065-2208-72-915-958,1610612738,"Erick Strickland, Kedrick Brown, Kenny Anderson, Rodney Rogers, Vitaly Potapenko","Strickland, Brown, Anderson, Rogers, Potapenko",1065-2208-72-915-958,BOS,70.0,1,1.0,1.0,2.0,2.0,2.0,1.0,4.0,,,1.0,2.0,1.0,2.0,,,1.0,2.0,,3.0,2.0,,,1.0,2.0,3.0,,,3.0,2.0,1.0,,1.0,1.0,1.0,,3.0,,,,,,,1.0,1.0,,,1.0,,1.0,,3.0,3.0,2.0,,,1.0,0.5,0.5,0.5,,,0.75,0.75,0.75,0.75,1.0,,,,,,82.28571428571428,,13.5,21.5,13.5,19.0,,,,,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.567975,0.567975,,,1.0,,26.05,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,False
1065-2208-915-952-962,1610612738,"Erick Strickland, Kedrick Brown, Rodney Rogers, Antoine Walker, Walter McCarty","Strickland, Brown, Rogers, Walker, McCarty",1065-2208-915-952-962,BOS,8.0,1,,,1.0,1.0,1.0,1.0,2.0,,,,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,360.0,,3.0,5.0,3.0,5.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,41.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612738,2002,2001-02,False
