EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,PenaltyFG3A,NonHeaveArc3FGA,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,FG3M,Points,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,FoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Avg2ptShotDistance,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGM,Arc3Assists,OffThreePtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,ShortMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,Fg2aBlocked,OffTwoPtRebounds,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,PenaltyFtPoints,PtsUnassisted3s,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyFG2M,LostBallSteals,BadPassOutOfBoundsTurnovers,PenaltyFg2Pct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShortMidRangePctBlocked,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PtsPutbacks,BlockedShortMidRange,DefShortMidRangeReboundPct,LostBallTurnovers,DefLongMidRangeReboundPct,SelfOReb,SelfORebPct,SecondChanceTurnovers,Offensive Fouls,StepOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,Fg3aBlocked,Charge Fouls,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffCorner3ReboundPct,OffLongMidRangeReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,ShortMidRangeAssists,LongMidRangePctBlocked,ShortMidRangePctAssisted,Clear Path Fouls,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,LongMidRangeAssists,LongMidRangePctAssisted,3pt And 1 Free Throw Trips,BlockedLongMidRange,BlockedCorner3,Defensive 3 Seconds Violations,DefensiveGoaltends,OffensiveGoaltends,HeaveMakes,3SecondViolations,team_id,year,season,team_vs
1628392-1629109-200757-201566-203085,1610612745,"Isaiah Hartenstein, Gary Clark, Thabo Sefolosha, Russell Westbrook, Austin Rivers","Hartenstein, Clark, Sefolosha, Westbrook, Rivers",1628392-1629109-200757-201566-203085,HOU,214.0,1,4.0,2.0,7.0,8.0,,5.0,15.0,3.0,,3.0,8.0,,3.0,2.0,2.0,3.0,,1.0,,0.42857142857142855,1.0,1.0,1.0,100.93457943925233,13.714285714285714,14.75,13.714285714285714,14.75,0.42857142857142855,,0.8571428571428571,0.54235,,26.066666666666666,,3.0,3.0,,,3.0,4.0,1.0,10.0,2.0,,1.0,,1.0,,1.0,2.0,,1.0,,,,,8.0,0.3333333333333333,0.5,,0.3333333333333333,0.3333333333333333,0.75,0.6428571428571429,0.7142857142857143,,,,0.42857142857142855,1.0,1.0,0.3333333333333333,,,,,3.725,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,2.0,,,,4.0,1.0,,,,1.0,,,1.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,0.5,,,0.5,,0.14285714285714285,0.3333333333333333,0.3333333333333333,,1.0,1.0,,,,0.3333333333333333,0.14285714285714285,0.25,0.2,,,,,,,,1.0,,,,,,1.0,,1.0,,,,0.5949,,,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2020,2019-20,False
1628392-1629109-200757-201935-203085,1610612745,"Isaiah Hartenstein, Gary Clark, Thabo Sefolosha, James Harden, Austin Rivers","Hartenstein, Clark, Sefolosha, Harden, Rivers",1628392-1629109-200757-201935-203085,HOU,117.0,1,2.0,3.0,4.0,4.0,,,8.0,,,1.0,,,,1.0,3.0,3.0,,1.0,,0.5,1.0,1.0,1.0,98.46153846153847,7.75,21.5,7.75,21.5,,,1.0,0.675375,,23.7,,1.0,1.0,,1.0,1.0,1.0,,3.0,2.0,,1.0,,1.0,,1.0,2.0,2.0,1.0,,,,,3.0,1.0,1.0,,,,1.0,0.5,0.5,1.0,1.0,,0.5,1.0,1.0,1.0,0.5,,,,1.3,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2020,2019-20,False
1628392-1629109-200782-201935-203085,1610612745,"Isaiah Hartenstein, Gary Clark, P.J. Tucker, James Harden, Austin Rivers","Hartenstein, Clark, Tucker, Harden, Rivers",1628392-1629109-200782-201935-203085,HOU,59.0,1,1.0,2.0,2.0,1.0,,,3.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,,,,0.5,1.0,1.0,,73.22033898305085,19.0,21.0,16.5,21.0,0.5,,1.0,0.667175,,25.7,,1.0,1.0,,,1.0,1.0,,2.0,2.0,,1.0,,1.0,,1.0,2.0,,,,,,,2.0,1.0,1.0,,,,1.0,0.5,0.5,,,,0.5,1.0,1.0,1.0,,,,,0.6,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2020,2019-20,False
1628392-1629598-200757-200782-203085,1610612745,"Isaiah Hartenstein, Chris Clemons, Thabo Sefolosha, P.J. Tucker, Austin Rivers","Hartenstein, Clemons, Sefolosha, Tucker, Rivers",1628392-1629598-200757-200782-203085,HOU,81.0,1,1.0,2.0,3.0,3.0,,,6.0,2.0,,2.0,,,2.0,,2.0,2.0,1.0,1.0,,1.0,,1.0,,106.66666666666666,13.333333333333334,13.666666666666666,13.333333333333334,13.666666666666666,1.0,,1.0,0.551325,,24.15,,,,,,,,,2.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2020,2019-20,False
1628392-1629598-200757-201566-203085,1610612745,"Isaiah Hartenstein, Chris Clemons, Thabo Sefolosha, Russell Westbrook, Austin Rivers","Hartenstein, Clemons, Sefolosha, Westbrook, Rivers",1628392-1629598-200757-201566-203085,HOU,120.0,1,2.0,2.0,4.0,4.0,,,8.0,1.0,,1.0,3.0,,1.0,1.0,3.0,3.0,,1.0,,0.3333333333333333,1.0,1.0,,96.0,12.25,17.75,12.25,17.75,0.3333333333333333,,0.6666666666666666,0.5684333333333333,,27.5,,1.0,1.0,,,1.0,2.0,1.0,5.0,2.0,3.0,1.0,1.0,2.0,,1.0,5.0,2.0,,,,,,5.0,1.0,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,0.8333333333333334,1.0,,,0.3333333333333333,1.0,1.0,1.0,,,,,6.35,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612745,2020,2019-20,False
1628392-1629598-200757-201935-203085,1610612745,"Isaiah Hartenstein, Chris Clemons, Thabo Sefolosha, James Harden, Austin Rivers","Hartenstein, Clemons, Sefolosha, Harden, Rivers",1628392-1629598-200757-201935-203085,HOU,267.0,2,4.0,-1.0,10.0,8.0,,1.0,18.0,4.0,,5.0,12.0,,4.0,2.0,2.0,2.0,1.0,1.0,,0.5,0.5,0.3333333333333333,0.3333333333333333,97.07865168539325,15.0,14.625,15.0,11.625,0.4,,0.8,0.5371,,25.6,,2.0,3.0,,1.0,4.0,5.0,1.0,11.0,2.0,,1.0,,1.0,,1.0,2.0,,,,,,,11.0,0.25,0.25,,0.2,0.2,0.8,0.55,0.55,,,,0.3,0.6666666666666666,0.6666666666666666,0.5,0.1,,,,3.3600000000000003,,,,2.0,,1.0,,,,,,,,,6.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.2,0.25,0.25,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,1.0,,,1.0,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2020,2019-20,False
1628392-1629598-200757-201935-203463,1610612745,"Isaiah Hartenstein, Chris Clemons, Thabo Sefolosha, James Harden, Ben McLemore","Hartenstein, Clemons, Sefolosha, Harden, McLemore",1628392-1629598-200757-201935-203463,HOU,397.0,1,7.0,11.0,12.0,13.0,2.0,2.0,25.0,9.0,1.0,9.0,9.0,1.0,9.0,2.0,6.0,10.0,1.0,2.0,2.0,0.75,0.5,0.5555555555555556,0.3333333333333333,90.68010075566751,15.583333333333334,16.153846153846153,15.333333333333334,15.23076923076923,0.75,0.5,0.9166666666666666,0.5349208333333334,0.449375,26.0,0.16666666666666666,2.0,2.0,,,2.0,3.0,3.0,20.0,,9.0,,3.0,3.0,,,9.0,3.0,4.0,,,,,13.0,,,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5416666666666666,0.6666666666666666,0.6,,,0.16666666666666666,1.0,1.0,,,,,,7.466666666666666,4.0,,,,,3.0,,7.0,,,7.0,1.0,,4.0,4.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,,1.0,,,7.0,2.0,4.0,,,,1.5,,1.1666666666666667,0.5,1.0,1.0,0.5,0.5714285714285714,0.5,,0.3333333333333333,0.375,1.0,,,,,,0.3333333333333333,0.15384615384615385,0.5,0.35,0.2,1.0,1.0,1.0,1.0,4.0,,1.0,,,1.0,,,1.0,,,1.0,1.0,1.0,,,4.0,,2.0,2.0,,,,1.0,,,,,1.0,0.08333333333333333,,,,,,,,,,,0.75,,,1.0,0.16666666666666666,1.0,,,,,1.0,,1.0,,,0.1111111111111111,0.1111111111111111,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612745,2020,2019-20,False
1628392-1629598-200757-203085-203463,1610612745,"Isaiah Hartenstein, Chris Clemons, Thabo Sefolosha, Austin Rivers, Ben McLemore","Hartenstein, Clemons, Sefolosha, Rivers, McLemore",1628392-1629598-200757-203085-203463,HOU,191.0,2,3.0,5.0,7.0,8.0,5.0,8.0,15.0,3.0,2.0,3.0,6.0,2.0,3.0,,2.0,2.0,1.0,1.0,5.0,0.6,,0.6666666666666666,,113.0890052356021,7.428571428571429,17.375,7.428571428571429,16.0,0.6,0.5,0.8,0.54356,0.5456875,26.333333333333332,0.7142857142857143,1.0,1.0,,,1.0,2.0,2.0,11.0,2.0,6.0,1.0,2.0,3.0,,1.0,8.0,2.0,3.0,,,,,11.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.8,0.7857142857142857,1.0,,,0.2,1.0,1.0,1.0,,,,,6.7,,,,1.0,,2.0,1.0,3.0,,,,2.0,1.0,6.0,,2.0,2.0,,,,2.0,1.0,,,,,,,4.0,1.0,6.0,,0.5,,,0.625,,0.6,,,,,,0.2,0.6666666666666666,0.6666666666666666,1.0,,,,,0.5,0.6666666666666666,0.16666666666666666,0.3333333333333333,,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,0.5,,,,,0.25,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2020,2019-20,False
1628392-1629598-200782-201935-203085,1610612745,"Isaiah Hartenstein, Chris Clemons, P.J. Tucker, James Harden, Austin Rivers","Hartenstein, Clemons, Tucker, Harden, Rivers",1628392-1629598-200782-201935-203085,HOU,210.0,2,4.0,3.0,6.0,7.0,,,13.0,3.0,,4.0,5.0,,3.0,5.0,5.0,5.0,1.0,2.0,,0.6666666666666666,1.0,1.0,1.0,89.14285714285714,16.0,16.285714285714285,16.0,16.285714285714285,0.5,,1.0,0.58705,,24.95,,2.0,2.0,,1.0,2.0,2.0,1.0,8.0,,,,,,,,,,2.0,,,,,8.0,,,,0.25,0.25,1.0,0.5833333333333334,0.6666666666666666,,,,0.3333333333333333,1.0,1.0,,0.16666666666666666,,,,1.55,,,,,,1.0,,1.0,,,,,,,4.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,0.3333333333333333,0.16666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2020,2019-20,False
1628392-1629598-200782-201935-203463,1610612745,"Isaiah Hartenstein, Chris Clemons, P.J. Tucker, James Harden, Ben McLemore","Hartenstein, Clemons, Tucker, Harden, McLemore",1628392-1629598-200782-201935-203463,HOU,152.0,1,3.0,4.0,6.0,4.0,,,10.0,1.0,,2.0,2.0,,1.0,1.0,3.0,4.0,1.0,2.0,,0.5,1.0,0.6,1.0,94.73684210526316,15.5,14.75,14.0,14.25,0.25,,0.5,0.4975125,,24.4,,,,,1.0,1.0,2.0,1.0,6.0,,3.0,,1.0,1.0,,,3.0,2.0,2.0,,,,,3.0,,,1.0,0.5,0.5,0.5,0.625,0.6,0.5,,,,,,,0.25,,,,5.8,1.0,,,2.0,,1.0,,1.0,,,3.0,,,,2.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,2.0,,,2.0,1.0,,,,,1.5,,1.5,,0.5,,,0.5,,0.5,1.0,1.0,1.0,,,,,,1.0,0.2,0.3333333333333333,0.5,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,0.58005,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,1.0,,1.0,,,,1.0,,,,1.0,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612745,2020,2019-20,False
1628392-1629598-200782-203085-203463,1610612745,"Isaiah Hartenstein, Chris Clemons, P.J. Tucker, Austin Rivers, Ben McLemore","Hartenstein, Clemons, Tucker, Rivers, McLemore",1628392-1629598-200782-203085-203463,HOU,110.0,1,2.0,4.0,4.0,3.0,,,7.0,2.0,,2.0,2.0,,2.0,2.0,2.0,3.0,,,,0.5,1.0,0.6666666666666666,1.0,91.63636363636364,13.75,18.333333333333332,13.25,17.0,0.5,,0.75,0.5355,,26.6,,,1.0,,,,2.0,2.0,6.0,,3.0,,1.0,1.0,,,3.0,,1.0,,,,,3.0,,,0.5,1.0,1.0,,0.75,0.75,,,,0.25,,,,,,,,5.15,1.0,,,1.0,,2.0,,,,,3.0,,,,,2.0,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,1.5,,1.5,,,,,0.5,,0.25,1.0,1.0,0.5,,,,,,1.0,,,0.5,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,0.5,1.0,,1.0,1.0,1.0,0.5625,,,3.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2020,2019-20,False
1628392-1629598-201566-203085-203463,1610612745,"Isaiah Hartenstein, Chris Clemons, Russell Westbrook, Austin Rivers, Ben McLemore","Hartenstein, Clemons, Westbrook, Rivers, McLemore",1628392-1629598-201566-203085-203463,HOU,232.0,1,4.0,,9.0,8.0,1.0,6.0,17.0,3.0,,3.0,10.0,,3.0,1.0,2.0,4.0,,,1.0,0.375,0.5,0.25,0.5,105.51724137931035,14.777777777777779,12.375,13.666666666666666,11.625,0.375,,0.75,0.442525,0.2725,26.666666666666668,0.1111111111111111,2.0,3.0,,,2.0,5.0,1.0,10.0,2.0,,1.0,,1.0,,1.0,2.0,,2.0,1.0,1.0,1.0,,5.0,0.5,1.0,,0.3333333333333333,0.3333333333333333,0.4,0.4375,0.5555555555555556,,,,0.375,0.6666666666666666,1.0,0.5,,,,,9.82,2.0,1.0,1.0,,,1.0,,3.0,1.0,1.0,5.0,1.0,,,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,3.0,2.0,,,,1.0,1.25,,1.25,,0.5,1.0,0.5,0.5,0.5,,0.3333333333333333,0.3333333333333333,,0.5,1.0,,,,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.5,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,0.2,0.3333333333333333,0.5,1.0,,0.5,1.0,,0.4225,,,3.0,,,,,,2.0,,,,,,0.25,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1610612745,2020,2019-20,False
1628392-1629598-201935-203085-203463,1610612745,"Isaiah Hartenstein, Chris Clemons, James Harden, Austin Rivers, Ben McLemore","Hartenstein, Clemons, Harden, Rivers, McLemore",1628392-1629598-201935-203085-203463,HOU,54.0,1,1.0,-2.0,1.0,1.0,,1.0,2.0,1.0,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,53.33333333333333,19.0,35.0,19.0,35.0,1.0,,1.0,0.54,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2020,2019-20,False
1628392-200757-201566-201569-203463,1610612745,"Isaiah Hartenstein, Thabo Sefolosha, Russell Westbrook, Eric Gordon, Ben McLemore","Hartenstein, Sefolosha, Westbrook, Gordon, McLemore",1628392-200757-201566-201569-203463,HOU,59.0,1,1.0,1.0,2.0,2.0,,,4.0,1.0,,1.0,3.0,,1.0,,1.0,2.0,1.0,1.0,,0.3333333333333333,,,,97.6271186440678,14.0,15.5,13.5,15.5,0.3333333333333333,,1.0,0.60495,,25.3,,2.0,2.0,,,2.0,2.0,,4.0,2.0,,1.0,,1.0,,1.0,2.0,,,,,,,2.0,0.5,1.0,,,,1.0,0.6666666666666666,0.6666666666666666,,,,0.6666666666666666,1.0,1.0,0.5,,,,,1.45,1.0,1.0,1.0,,,,,,1.0,1.0,2.0,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2020,2019-20,False
1628392-200757-201566-201935-203085,1610612745,"Isaiah Hartenstein, Thabo Sefolosha, Russell Westbrook, James Harden, Austin Rivers","Hartenstein, Sefolosha, Westbrook, Harden, Rivers",1628392-200757-201566-201935-203085,HOU,31.0,1,1.0,,1.0,1.0,,,2.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,92.9032258064516,10.0,21.0,10.0,21.0,1.0,,1.0,0.55065,,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2020,2019-20,False
1628392-200757-201566-203085-203463,1610612745,"Isaiah Hartenstein, Thabo Sefolosha, Russell Westbrook, Austin Rivers, Ben McLemore","Hartenstein, Sefolosha, Westbrook, Rivers, McLemore",1628392-200757-201566-203085-203463,HOU,338.0,3,6.0,-4.0,13.0,13.0,3.0,4.0,26.0,3.0,,5.0,18.0,1.0,3.0,2.0,4.0,4.0,,3.0,3.0,0.5,1.0,1.0,1.0,110.76923076923076,11.538461538461538,14.461538461538462,11.538461538461538,13.307692307692308,0.3,,0.9,0.57889,0.6216666666666667,24.580000000000002,0.23076923076923078,3.0,4.0,2.0,2.0,4.0,5.0,2.0,14.0,4.0,6.0,2.0,2.0,4.0,2.0,1.0,10.0,2.0,1.0,,,,,14.0,0.5,0.5,1.0,0.4,0.4,0.8,0.7,0.7,1.0,,,0.4,0.75,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.9600000000000002,,,,1.0,1.0,,,,,,,2.0,1.0,5.0,4.0,,,,,,1.0,,2.0,1.0,1.0,3.0,,1.0,,,5.0,,1.0,,,0.8333333333333334,,0.8333333333333334,0.6666666666666666,,,,,0.1,,,,,,,0.3333333333333333,,,,,,0.35714285714285715,,,,,,1.0,,,,,0.2,0.25,,,,,,,,,,,,,1.0,2.0,,,1.0,1.0,,0.5,1.0,,,,0.6666666666666666,0.5,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,0.2,0.3333333333333333,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,1610612745,2020,2019-20,False
1628392-200757-201935-203085-203463,1610612745,"Isaiah Hartenstein, Thabo Sefolosha, James Harden, Austin Rivers, Ben McLemore","Hartenstein, Sefolosha, Harden, Rivers, McLemore",1628392-200757-201935-203085-203463,HOU,397.0,3,7.0,3.0,13.0,13.0,11.0,,26.0,6.0,5.0,7.0,13.0,6.0,6.0,2.0,5.0,5.0,2.0,5.0,11.0,0.875,1.0,0.8333333333333334,,94.30730478589422,11.615384615384615,18.923076923076923,11.615384615384615,18.384615384615383,0.75,0.7142857142857143,1.0,0.56488125,0.5640642857142857,26.457142857142856,0.8461538461538461,1.0,1.0,,1.0,1.0,1.0,3.0,16.0,,9.0,,3.0,3.0,,,9.0,3.0,3.0,,,,,16.0,,,1.0,0.42857142857142855,0.42857142857142855,1.0,0.6875,0.8,0.75,0.5,,0.125,1.0,1.0,,0.125,,,,1.4,,,,,1.0,3.0,3.0,5.0,,,,1.0,3.0,16.0,2.0,3.0,3.0,,,,1.0,1.0,1.0,,2.0,3.0,2.0,,5.0,1.0,16.0,,0.5,,,0.7857142857142857,,0.8888888888888888,0.3333333333333333,,,,,,0.5,0.5,1.0,,,,0.14285714285714285,0.6,0.5,0.2,0.5,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,0.125,5.0,,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,0.14285714285714285,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2020,2019-20,False
