EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Travels,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,Corner3Assists,DefThreePtRebounds,BadPassOutOfBoundsTurnovers,TwoPtShootingFoulsDrawn,PenaltyFg3Pct,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceArc3FGA,SecondChanceFG3A,PtsPutbacks,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,Offensive Fouls,PtsUnassisted3s,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls Drawn,BadPassTurnovers,SecondChanceTurnovers,LostBallSteals,ShootingFouls,Offensive Fouls Drawn,Loose Ball Fouls,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,BlocksRecoveredPct,Technical Free Throw Trips,Charge Fouls Drawn,Charge Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,3SecondViolations,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceFtPoints,HeaveAttempts,FTOffRebounds,LostBallOutOfBoundsTurnovers,LongMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,DefensiveGoaltends,Defensive 3 Seconds Violations,BlockedLongMidRange,BlockedCorner3,team_id,year,season,team_vs
1626224-1627790-1628035-1629645-203957,1610612739,"Cedi Osman, Ante Zizic, Alfonzo McKinnie, Kevin Porter Jr., Dante Exum","Osman, Zizic, McKinnie, Porter Jr., Exum",1626224-1627790-1628035-1629645-203957,CLE,152.0,1,3.0,6.0,6.0,7.0,6.0,13.0,4.0,4.0,4.0,4.0,5.0,5.0,13.0,7.0,5.0,5.0,13.0,6.0,3.0,3.0,2.0,6.0,,,,,13.0,13.0,6.0,0.6,0.6,1.0,1.0,1.0,1.0,1.0833333333333333,1.0833333333333333,,123.15789473684211,8.833333333333334,14.142857142857142,8.833333333333334,14.142857142857142,0.8,1.0,1.0,0.5,0.8,1.0,0.8,0.57514,0.57514,1.0,2.7800000000000002,1.0,4.0,,,,1.0,1.0,,,,,,,,,3.0,,,,,3.0,4.0,,,,,,,1.0,,1.0,1.0,2.0,,2.0,1.0,1.0,,,2.0,2.0,3.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2020,2019-20,False
1626224-1627790-1629012-1629636-1629645,1610612739,"Cedi Osman, Ante Zizic, Collin Sexton, Darius Garland, Kevin Porter Jr.","Osman, Zizic, Sexton, Garland, Porter Jr.",1626224-1627790-1629012-1629636-1629645,CLE,408.0,2,7.0,-10.0,14.0,14.0,13.0,28.0,3.0,3.0,3.0,3.0,3.0,4.0,17.0,27.0,3.0,4.0,17.0,2.0,1.0,2.0,1.0,5.0,2.0,1.0,3.0,3.0,15.0,17.0,13.0,0.3333333333333333,0.3333333333333333,0.75,0.75,0.6666666666666666,0.75,0.7727272727272727,0.85,0.6666666666666666,98.82352941176471,15.142857142857142,14.0,14.785714285714286,13.857142857142858,0.3333333333333333,1.0,1.0,0.3333333333333333,0.375,1.0,0.8888888888888888,0.5763111111111111,0.59054375,1.0,5.075,0.9285714285714286,7.0,1.0,,,,,,1.0,,,2.0,5.0,2.0,5.0,5.0,,,2.0,4.0,5.0,4.0,3.0,5.0,2.0,,1.0,1.0,,1.0,1.0,,2.0,1.0,3.0,,,1.0,,3.0,4.0,5.0,1.0,,1.0,0.5,0.4,0.4,,,1.0,0.5555555555555556,,,,,1.0,1.0,0.5,0.25,,,,1.0,,,,,,0.1111111111111111,,,,0.5555555555555556,0.4,0.4,0.5,,,,0.4,,0.11764705882352941,25.76,,2.0,4.0,2.0,,1.0,,2.0,0.5,0.3333333333333333,,1.0,,,,0.5,0.5,0.2,0.4,,,,,,,,,,,,,3.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,1.0,,,1.0,,,,,,,1610612739,2020,2019-20,False
1626224-1627790-1629012-1629636-201567,1610612739,"Cedi Osman, Ante Zizic, Collin Sexton, Darius Garland, Kevin Love","Osman, Zizic, Sexton, Garland, Love",1626224-1627790-1629012-1629636-201567,CLE,316.0,3,5.0,-6.0,11.0,10.0,1.0,21.0,2.0,2.0,,,4.0,7.0,11.0,17.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,2.0,,11.0,2.0,1.0,0.25,0.25,0.5714285714285714,1.0,0.6111111111111112,1.0,0.6111111111111112,1.0,0.5,95.69620253164557,13.636363636363637,16.6,13.636363636363637,15.4,0.2222222222222222,1.0,1.0,0.5,,,0.4444444444444444,0.5202055555555556,0.4242,0.18181818181818182,7.728571428571429,0.09090909090909091,,,,,2.0,4.0,,1.0,,,1.0,2.0,1.0,2.0,,,,,,,6.0,,2.0,1.0,1.0,,,,,1.0,,2.0,,2.0,1.0,1.0,1.0,,1.0,,,,,,,0.5,0.5,,,,0.2222222222222222,0.14285714285714285,,0.25,,1.0,,0.6666666666666666,,,,1.0,,,0.4444444444444444,0.5,0.6666666666666666,,0.1111111111111111,,,,0.2222222222222222,0.5,0.5,,,,,0.5,,,26.05,,,,,,1.0,1.0,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2020,2019-20,False
1626224-1627790-1629012-1629645-201567,1610612739,"Cedi Osman, Ante Zizic, Collin Sexton, Kevin Porter Jr., Kevin Love","Osman, Zizic, Sexton, Porter Jr., Love",1626224-1627790-1629012-1629645-201567,CLE,30.0,1,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,96.0,16.0,14.0,16.0,14.0,,,,,,,1.0,0.52095,0.52095,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,26.5,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2020,2019-20,False
1626224-1627790-1629012-1629645-203521,1610612739,"Cedi Osman, Ante Zizic, Collin Sexton, Kevin Porter Jr., Matthew Dellavedova","Osman, Zizic, Sexton, Porter Jr., Dellavedova",1626224-1627790-1629012-1629645-203521,CLE,228.0,1,4.0,-10.0,7.0,8.0,,15.0,2.0,5.0,,,2.0,5.0,4.0,14.0,,,,,,,,,2.0,1.0,2.0,,,,,,,0.4,,0.2857142857142857,,0.2857142857142857,,1.0,94.73684210526316,17.857142857142858,12.875,17.857142857142858,12.25,0.7142857142857143,0.4,0.4,,,,1.0,0.580492857142857,,,1.3,,,2.0,2.0,2.0,,,,,,,,2.0,,2.0,,2.0,2.0,4.0,,,4.0,,2.0,,,,,,2.0,1.0,,2.0,2.0,4.0,,,,,2.0,,,,,,,,,1.0,1.0,1.0,0.2857142857142857,,,,,0.5,0.6666666666666666,0.6666666666666666,0.4,0.6666666666666666,,1.0,,,,,,,,,,,0.2857142857142857,,,,1.0,1.0,,,0.59115,1.0,26.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2020,2019-20,False
1626224-1627790-1629012-1629731-203521,1610612739,"Cedi Osman, Ante Zizic, Collin Sexton, Dean Wade, Matthew Dellavedova","Osman, Zizic, Sexton, Wade, Dellavedova",1626224-1627790-1629012-1629731-203521,CLE,112.0,2,2.0,3.0,5.0,4.0,1.0,9.0,2.0,3.0,,,2.0,3.0,5.0,2.0,,,,2.0,1.0,1.0,1.0,2.0,,,,,2.0,,1.0,0.5,0.5,0.6666666666666666,,0.4,,0.5,,,115.71428571428571,12.6,12.25,10.8,11.25,0.6,0.6666666666666666,0.6666666666666666,0.5,,,1.0,0.70509,,,0.3666666666666667,0.2,1.0,1.0,1.0,1.0,,,,,,,,2.0,,2.0,1.0,1.0,1.0,3.0,,,2.0,,2.0,,,,,,,,,2.0,1.0,3.0,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,1.0,1.5,0.4,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,0.4,,,,1.0,1.0,,,,0.6,25.45,,,,,,2.0,,1.0,,1.0,1.0,1.0,,,,,,0.2,0.3333333333333333,,,,,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612739,2020,2019-20,False
1626224-1627790-1629012-201567-202688,1610612739,"Cedi Osman, Ante Zizic, Collin Sexton, Kevin Love, Brandon Knight","Osman, Zizic, Sexton, Love, Knight",1626224-1627790-1629012-201567-202688,CLE,84.0,1,1.0,-5.0,2.0,3.0,,5.0,,,,,1.0,1.0,2.0,7.0,,,,2.0,1.0,1.0,,2.0,,,,,2.0,,,1.0,1.0,1.0,,0.5,,0.5,,,85.71428571428572,19.0,15.333333333333334,19.0,13.666666666666666,,,,,,,0.5,0.470425,,,15.4,,3.0,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,0.5,,,,,,,,,,26.2,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2020,2019-20,False
1626224-1627790-1629012-201567-203521,1610612739,"Cedi Osman, Ante Zizic, Collin Sexton, Kevin Love, Matthew Dellavedova","Osman, Zizic, Sexton, Love, Dellavedova",1626224-1627790-1629012-201567-203521,CLE,184.0,1,3.0,-4.0,5.0,6.0,,11.0,1.0,1.0,,,1.0,2.0,3.0,7.0,,,,2.0,1.0,1.0,1.0,2.0,,,,,3.0,,,1.0,1.0,0.5,,0.2,,0.25,,,86.08695652173913,15.4,17.833333333333332,15.4,17.833333333333332,0.2,1.0,1.0,1.0,,,0.8,0.54012,,,10.15,,,,,,,,,1.0,1.0,,,2.0,,3.0,1.0,,,,,,,,2.0,,,,,,,,,2.0,1.0,3.0,1.0,1.0,,,,1.0,2.0,,,,,,,,,,0.6,,,,,,,1.0,0.25,,,,,,,,,,0.2,,,0.2,0.4,,,,,,,,,,25.933333333333334,,,,,,2.0,,1.0,,1.0,1.0,1.0,,,,,,0.16666666666666666,0.3333333333333333,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612739,2020,2019-20,False
1626224-1627790-1629012-201567-203903,1610612739,"Cedi Osman, Ante Zizic, Collin Sexton, Kevin Love, Jordan Clarkson","Osman, Zizic, Sexton, Love, Clarkson",1626224-1627790-1629012-201567-203903,CLE,57.0,1,1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,,,,,,,,,,3.0,3.0,2.0,,,1.0,1.0,1.0,1.0,0.75,0.75,,101.05263157894737,14.0,14.5,14.0,14.5,1.0,1.0,1.0,,1.0,1.0,1.0,0.7543,0.7543,1.0,0.5,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,1.0,2.0,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2020,2019-20,False
1626224-1627790-1629012-202688-203521,1610612739,"Cedi Osman, Ante Zizic, Collin Sexton, Brandon Knight, Matthew Dellavedova","Osman, Zizic, Sexton, Knight, Dellavedova",1626224-1627790-1629012-202688-203521,CLE,34.0,1,1.0,-2.0,1.0,1.0,,2.0,,,,,,,,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,84.70588235294117,15.0,19.0,15.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2020,2019-20,False
1626224-1627790-1629012-202688-203957,1610612739,"Cedi Osman, Ante Zizic, Collin Sexton, Brandon Knight, Dante Exum","Osman, Zizic, Sexton, Knight, Exum",1626224-1627790-1629012-202688-203957,CLE,79.0,1,1.0,-3.0,2.0,2.0,,4.0,,,,,1.0,1.0,2.0,5.0,,,,2.0,1.0,1.0,,2.0,,,,,2.0,,,1.0,1.0,1.0,,0.5,,0.5,,,72.9113924050633,23.5,16.0,23.5,16.0,,,,,,,0.5,0.45235,,,9.2,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,0.5,,,,,,,,,,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2020,2019-20,False
1626224-1627790-1629636-1629645-203521,1610612739,"Cedi Osman, Ante Zizic, Darius Garland, Kevin Porter Jr., Matthew Dellavedova","Osman, Zizic, Garland, Porter Jr., Dellavedova",1626224-1627790-1629636-1629645-203521,CLE,268.0,1,4.0,7.0,8.0,9.0,,17.0,2.0,3.0,,,2.0,5.0,10.0,3.0,,,,4.0,2.0,4.0,2.0,10.0,,,,,7.0,,,1.0,1.0,0.4,,0.5555555555555556,,0.5555555555555556,,,91.34328358208955,13.375,17.88888888888889,12.875,17.555555555555557,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,,,0.7777777777777778,0.5327722222222222,,,7.4,,5.0,1.0,,,,1.0,,1.0,,,2.0,4.0,2.0,4.0,,,,3.0,,,,6.0,4.0,2.0,,2.0,2.0,,1.0,3.0,1.0,6.0,1.0,7.0,,,,,3.0,1.0,,,,,1.0,0.5,0.5,,1.5,1.5,0.4444444444444444,,,,1.0,0.6,0.3333333333333333,0.7142857142857143,0.2,,,0.5,0.5,1.0,0.1111111111111111,,,,0.1111111111111111,,,,0.4444444444444444,0.5,0.5,1.0,,,,0.5,0.52125,0.3,26.025,,,,,,2.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,1.0,,,0.2,,1.0,,,,,,,,,,2.0,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,1610612739,2020,2019-20,False
1626224-1627790-1629636-201567-202688,1610612739,"Cedi Osman, Ante Zizic, Darius Garland, Kevin Love, Brandon Knight","Osman, Zizic, Garland, Love, Knight",1626224-1627790-1629636-201567-202688,CLE,80.0,2,1.0,-1.0,4.0,3.0,2.0,7.0,,2.0,,1.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,,2.0,,,1.0,,2.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,,126.0,13.5,8.666666666666666,13.5,8.666666666666666,0.6666666666666666,,,,0.5,,0.6666666666666666,0.5247666666666667,0.4372,1.0,4.733333333333333,0.5,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2020,2019-20,False
1626224-1627790-1629636-201567-203521,1610612739,"Cedi Osman, Ante Zizic, Darius Garland, Kevin Love, Matthew Dellavedova","Osman, Zizic, Garland, Love, Dellavedova",1626224-1627790-1629636-201567-203521,CLE,184.0,1,3.0,-3.0,4.0,5.0,,9.0,2.0,2.0,,,2.0,3.0,4.0,7.0,,,,4.0,2.0,2.0,2.0,4.0,1.0,,2.0,,2.0,,,1.0,1.0,0.6666666666666666,,0.5,,0.5,,0.5,70.43478260869564,23.75,17.8,21.25,17.4,0.5,1.0,1.0,1.0,,,0.75,0.46275,,,6.566666666666666,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,1.0,,1.0,3.0,,,,,,,,1.0,1.0,1.0,0.25,,,,,,1.0,,1.0,,1.0,,,,0.25,,,,,,,0.25,,,,,1.0,1.0,,,0.4423,0.5,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612739,2020,2019-20,False
1626224-1627790-1629636-202688-203521,1610612739,"Cedi Osman, Ante Zizic, Darius Garland, Brandon Knight, Matthew Dellavedova","Osman, Zizic, Garland, Knight, Dellavedova",1626224-1627790-1629636-202688-203521,CLE,279.0,1,5.0,-3.0,9.0,10.0,1.0,19.0,2.0,3.0,,,2.0,4.0,7.0,10.0,,,,2.0,1.0,2.0,1.0,5.0,,,,,7.0,,1.0,0.5,0.5,0.5,,0.35,,0.35,,,98.06451612903226,16.22222222222222,13.3,15.88888888888889,13.1,0.3,0.6666666666666666,0.6666666666666666,0.5,,,0.9,0.5546949999999999,0.46215,,3.225,0.1111111111111111,5.0,1.0,,1.0,,1.0,,,,,1.0,6.0,1.0,6.0,,,1.0,,1.0,,2.0,3.0,6.0,1.0,,1.0,1.0,,,2.0,,3.0,1.0,4.0,2.0,,,,4.0,2.0,,,,,1.0,0.16666666666666666,0.16666666666666666,,,,0.6,,,,,0.5,,0.6,0.14285714285714285,,,1.0,,,0.1,,,,,,,,0.6,0.16666666666666666,0.16666666666666666,1.0,1.0,,,0.16666666666666666,,,25.233333333333334,,,1.0,,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,0.2,0.2,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2020,2019-20,False
1626224-1627790-1629636-203521-203957,1610612739,"Cedi Osman, Ante Zizic, Darius Garland, Matthew Dellavedova, Dante Exum","Osman, Zizic, Garland, Dellavedova, Exum",1626224-1627790-1629636-203521-203957,CLE,383.0,1,6.0,9.0,13.0,13.0,11.0,26.0,2.0,2.0,2.0,2.0,3.0,3.0,14.0,5.0,3.0,3.0,13.0,6.0,3.0,5.0,2.0,12.0,3.0,1.0,3.0,3.0,14.0,13.0,11.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.75,0.7,0.8125,1.0,97.75456919060052,11.923076923076923,17.53846153846154,11.923076923076923,16.923076923076923,0.2222222222222222,1.0,1.0,1.0,0.25,1.0,0.8888888888888888,0.5567444444444445,0.56375,0.9285714285714286,2.766666666666667,0.8461538461538461,,,,,1.0,1.0,,,1.0,1.0,2.0,5.0,2.0,6.0,2.0,,,,5.0,1.0,,6.0,5.0,2.0,,2.0,2.0,1.0,,6.0,,9.0,,9.0,1.0,,,,,3.0,3.0,,,,1.0,0.3333333333333333,0.3333333333333333,,,,0.6666666666666666,,,,,0.8571428571428571,,0.9,,,,0.6666666666666666,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,,,,0.1111111111111111,0.5555555555555556,0.4,0.4,1.0,,,0.125,0.4,,,24.933333333333334,,2.0,4.0,2.0,,3.0,,2.0,0.4,1.0,1.0,,,,,0.5,0.5,0.2,0.5,,,,,,,,,,,,,,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2020,2019-20,False
1626224-1627790-1629645-1629731-203521,1610612739,"Cedi Osman, Ante Zizic, Kevin Porter Jr., Dean Wade, Matthew Dellavedova","Osman, Zizic, Porter Jr., Wade, Dellavedova",1626224-1627790-1629645-1629731-203521,CLE,144.0,1,2.0,1.0,5.0,4.0,5.0,9.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,1.0,4.0,,,,,4.0,4.0,5.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,,90.0,11.8,21.25,11.4,19.0,0.25,1.0,1.0,1.0,0.25,1.0,0.25,0.477325,0.477325,1.0,6.7,1.0,,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,3.0,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,0.6666666666666666,,0.5,,,,,1.0,,0.5,,,,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,0.3333333333333333,0.5,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2020,2019-20,False
1626224-1627790-1629645-201567-203521,1610612739,"Cedi Osman, Ante Zizic, Kevin Porter Jr., Kevin Love, Matthew Dellavedova","Osman, Zizic, Porter Jr., Love, Dellavedova",1626224-1627790-1629645-201567-203521,CLE,46.0,1,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2.0,1.0,,,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,62.60869565217391,33.0,13.0,33.0,12.0,0.6666666666666666,0.5,0.5,,0.6666666666666666,0.5,1.0,0.5457666666666666,0.5457666666666666,1.0,1.7,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,1.0,,1.0,1.0,2.0,1.0,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,0.5,,,,,,,,,,,,,0.3333333333333333,,,,,1.0,1.0,0.3333333333333333,,,1.0,24.7,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,0.5,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612739,2020,2019-20,False
