EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,DefThreePtRebounds,DefRebounds,Rebounds,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Minutes,PlusMinus,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,OffThreePtRebounds,OffRebounds,FoulsDrawn,FirstChancePoints,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,SecondsExcludingORebsPerPossOff,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,FtPoints,PenaltyFtPoints,PtsAssisted3s,ThreePtAssists,Arc3Assists,DefTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Assisted3sPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefAtRimReboundPct,Arc3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,DefShortMidRangeReboundPct,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeAssists,OffTwoPtRebounds,Steals,BadPassSteals,DeadBallTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls,OffTwoPtReboundPct,OffAtRimReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,FTDefRebounds,SelfOReb,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,DefFTReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Corner3Assists,ShortMidRangePctBlocked,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,Charge Fouls Drawn,Loose Ball Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BadPassOutOfBoundsTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,LostBallSteals,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedAtRim,Corner3PctBlocked,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,OffLongMidRangeReboundPct,HeaveAttempts,FTOffRebounds,OffensiveGoaltends,OffFTReboundPct,Travels,LongMidRangePctBlocked,DefensiveGoaltends,BlockedLongMidRange,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1627936-1628398-201980-202693-2747,1610612747,"Alex Caruso, Kyle Kuzma, Danny Green, Markieff Morris, JR Smith","Caruso, Kuzma, Green, Morris, Smith",1627936-1628398-201980-202693-2747,LAL,82.0,1,4.0,3.0,1.0,,,7.0,,,,,,,2.0,2.0,5.0,2.0,,,,1.0,1.0,2.0,,,,,,,1.0,2.0,1.0,,,1.0,,1.0,1.0,,1.0,0.8333333333333334,,1.0,122.92682926829268,7.75,17.0,17.0,,,,,,,,,,,0.4146,,0.4407,,0.4,8.8,0.25,,,,,,,1.0,3.0,2.0,2.0,,,,,,,,,4.0,,,,,,,,1.0,5.0,,,,,,,,7.75,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,2.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,True
1627936-1628398-201980-203076-203484,1610612747,"Alex Caruso, Kyle Kuzma, Danny Green, Anthony Davis, Kentavious Caldwell-Pope","Caruso, Kuzma, Green, Davis, Caldwell-Pope",1627936-1628398-201980-203076-203484,LAL,240.0,3,9.0,10.0,,3.0,1.0,19.0,2.0,2.0,1.0,1.0,,,3.0,5.0,11.0,14.0,1.0,2.0,2.0,,,,4.0,2.0,3.0,1.0,7.0,4.0,5.0,,,0.6666666666666666,1.0,0.6,0.5,,0.75,0.5,,0.7857142857142857,0.5,,114.0,10.666666666666666,14.4,14.4,0.3333333333333333,1.0,1.0,0.5,0.5,1.0,,,,0.5,0.4643,0.42,,0.18181818181818182,,6.62,,2.0,5.0,6.0,1.0,0.8,1.0,4.0,-3.0,1.0,2.0,1.0,1.0,,,1.0,1.0,,,2.0,,2.0,1.0,1.0,1.0,,1.0,1.0,9.0,1.0,,1.0,0.16666666666666666,,0.5,,9.333333333333334,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,1.0,1.0,,,1.0,25.8,2.0,,3.0,1.0,1.0,2.0,1.0,1.0,3.0,,,2.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.14285714285714285,0.16666666666666666,,,,0.5,,1.0,,1.0,,,2.0,,,0.5,,0.16666666666666666,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,1.0,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,True
1627936-1628398-201980-203076-2544,1610612747,"Alex Caruso, Kyle Kuzma, Danny Green, Anthony Davis, LeBron James","Caruso, Kuzma, Green, Davis, James",1627936-1628398-201980-203076-2544,LAL,690.0,6,29.0,27.0,15.0,15.0,1.0,56.0,3.0,5.0,,1.0,2.0,4.0,8.0,14.0,27.0,34.0,,1.0,,3.0,6.0,15.0,8.0,4.0,6.0,1.0,14.0,3.0,8.0,15.0,15.0,0.5,0.5,0.5714285714285714,,0.5,0.5,,0.5454545454545454,0.5869565217391305,,0.625,116.8695652173913,12.793103448275861,11.814814814814815,11.62962962962963,0.22727272727272727,0.6,0.6,0.3333333333333333,1.0,,,0.36363636363636365,0.5,0.5909090909090909,0.5056204545454546,0.6821,0.5492272727272728,,0.5555555555555556,8.264285714285714,0.5172413793103449,5.0,7.0,7.0,1.0,0.6666666666666666,1.0,12.0,-7.0,2.0,6.0,1.0,6.0,1.0,4.0,2.0,8.0,2.0,5.0,8.0,,,6.0,1.0,2.0,,,3.0,27.0,0.25,0.4,0.25,0.36363636363636365,,,,12.551724137931034,0.2727272727272727,0.3333333333333333,0.4,1.0,0.2727272727272727,0.16666666666666666,0.16666666666666666,0.36363636363636365,0.25,0.16666666666666666,25.9625,5.0,3.0,6.0,2.0,1.0,1.0,3.0,1.0,5.0,2.0,,5.0,2.0,1.0,0.6,0.25,0.5,1.0,0.13043478260869565,0.14285714285714285,1.0,0.07142857142857142,,,3.0,3.0,1.0,,2.0,2.0,2.0,,1.0,,,0.13636363636363635,1.0,1.0,0.3333333333333333,1.0,2.0,1.0,1.0,,,,,,1.0,,2.0,,,1.0,,1.0,2.0,,1.0,,,1.0,,0.09090909090909091,0.5,0.5,,,,0.09090909090909091,1.0,0.1111111111111111,,,1.0,0.16666666666666666,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,,1610612747,2020,2019-20,True
1627936-1628398-201980-203076-2730,1610612747,"Alex Caruso, Kyle Kuzma, Danny Green, Anthony Davis, Dwight Howard","Caruso, Kuzma, Green, Davis, Howard",1627936-1628398-201980-203076-2730,LAL,294.0,2,10.0,10.0,5.0,,2.0,20.0,2.0,4.0,,1.0,2.0,4.0,5.0,10.0,10.0,14.0,,1.0,,3.0,6.0,6.0,,,,,,2.0,3.0,6.0,5.0,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,97.95918367346938,14.7,14.7,12.9,0.4,0.5,0.6666666666666666,,1.0,,,0.6666666666666666,0.5,0.4,0.51644,0.5451,0.598,,0.6,11.02,0.5,1.0,3.0,4.0,1.0,0.6666666666666666,,5.0,-4.0,,1.0,,,,,,,,,10.0,,,,,,,1.0,1.0,10.0,,,,,,0.2,,14.0,0.1,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,0.5,,,,1.0,0.1,0.25,,3.0,5.0,,1.0,,,,,,0.2,,0.5,0.6,0.6,,,,,,,,,,,1.0,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,0.5,,,,,,,,,,1610612747,2020,2019-20,True
1627936-1628398-201980-203079-2730,1610612747,"Alex Caruso, Kyle Kuzma, Danny Green, Dion Waiters, Dwight Howard","Caruso, Kuzma, Green, Waiters, Howard",1627936-1628398-201980-203079-2730,LAL,291.0,1,9.0,10.0,4.0,4.0,1.0,19.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,5.0,15.0,21.0,1.0,1.0,2.0,2.0,2.0,7.0,,,3.0,,9.0,,1.0,7.0,4.0,,,0.6,1.0,1.0,0.75,1.0,0.875,0.75,1.0,0.875,94.02061855670104,13.222222222222221,17.2,16.3,0.3,1.0,1.0,,1.0,1.0,,0.5,1.0,0.8,0.554565,0.5522,0.6698,0.13333333333333333,0.4666666666666667,8.379999999999999,0.4444444444444444,1.0,1.0,2.0,0.5,0.16666666666666666,1.0,5.0,-6.0,,,1.0,3.0,,1.0,3.0,5.0,1.0,2.0,6.0,,2.0,3.0,1.0,,,1.0,,13.0,0.6,0.5,0.6,0.5,,0.25,,13.0,,,,,0.3,0.3333333333333333,0.3333333333333333,0.25,,0.3333333333333333,25.04,,,9.0,3.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,2.0,,1.0,1.0,1.0,,,,0.5,,0.2,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,0.2,1.0,1.0,,,,0.25,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,1610612747,2020,2019-20,True
1627936-1628398-201980-203484-2544,1610612747,"Alex Caruso, Kyle Kuzma, Danny Green, Kentavious Caldwell-Pope, LeBron James","Caruso, Kuzma, Green, Caldwell-Pope, James",1627936-1628398-201980-203484-2544,LAL,12.0,1,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,120.0,11.0,,,,,,,,,,,,,0.3297,,0.3297,,,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,True
1627936-1628398-201980-2544-2730,1610612747,"Alex Caruso, Kyle Kuzma, Danny Green, LeBron James, Dwight Howard","Caruso, Kuzma, Green, James, Howard",1627936-1628398-201980-2544-2730,LAL,137.0,2,6.0,4.0,3.0,2.0,1.0,10.0,,1.0,,,,,3.0,5.0,9.0,4.0,1.0,1.0,3.0,2.0,3.0,7.0,4.0,2.0,2.0,,4.0,1.0,1.0,7.0,3.0,0.6666666666666666,0.6666666666666666,0.6,1.0,0.6666666666666666,0.6,1.0,0.6666666666666666,0.6666666666666666,1.0,0.75,105.1094890510949,11.666666666666666,16.75,16.75,0.2,,,,,,,,,0.2,0.47240000000000004,0.4389,0.4113,0.3333333333333333,0.7777777777777778,10.559999999999999,0.5,2.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,,,,,,,,,2.0,,,,,2.0,,1.0,1.0,6.0,,,,,,0.5,,10.0,0.4,1.0,1.0,1.0,,,,,,,,3.0,3.0,,,,,,,,,,3.0,1.0,,,,,,0.16666666666666666,0.16666666666666666,,,,,1.0,2.0,,1.0,,,,,,0.5,,0.4,0.5,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1610612747,2020,2019-20,True
1627936-1628398-202693-203076-203484,1610612747,"Alex Caruso, Kyle Kuzma, Markieff Morris, Anthony Davis, Kentavious Caldwell-Pope","Caruso, Kuzma, Morris, Davis, Caldwell-Pope",1627936-1628398-202693-203076-203484,LAL,1088.0,5,38.0,37.0,12.0,25.0,4.0,75.0,6.0,10.0,1.0,2.0,1.0,1.0,7.0,19.0,33.0,34.0,1.0,2.0,4.0,2.0,2.0,18.0,6.0,3.0,5.0,3.0,12.0,6.0,10.0,18.0,12.0,0.42857142857142855,0.5,0.3684210526315789,0.5,1.0,0.39655172413793105,0.5,0.9285714285714286,0.4852941176470588,0.6666666666666666,1.0,99.26470588235294,15.31578947368421,13.675675675675675,13.08108108108108,0.3448275862068966,0.6,0.6666666666666666,0.5,1.0,0.5,,0.14285714285714285,1.0,0.6896551724137931,0.5057775862068966,0.5078,0.5013214285714286,0.12121212121212122,0.5454545454545454,7.063157894736841,0.3157894736842105,9.0,19.0,23.0,0.8181818181818182,0.7727272727272727,0.8,18.0,-1.0,1.0,5.0,3.0,9.0,3.0,5.0,3.0,10.0,3.0,5.0,8.0,3.0,2.0,9.0,3.0,,1.0,4.0,10.0,29.0,0.3,0.6,0.3,0.3448275862068966,0.14285714285714285,0.21052631578947367,0.16666666666666666,15.026315789473685,0.1724137931034483,0.2,0.25,,0.3103448275862069,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.6,0.3333333333333333,25.8,10.0,5.0,6.0,2.0,2.0,8.0,6.0,3.0,8.0,4.0,,12.0,4.0,0.6666666666666666,0.75,0.7272727272727273,0.6,0.6666666666666666,0.15151515151515152,0.18181818181818182,3.0,0.15789473684210525,0.1,0.75,,4.0,,3.0,1.0,1.0,2.0,,,0.25,0.25,0.13793103448275862,,,,,1.0,,,,,,,2.0,2.0,,3.0,1.0,,,,1.0,2.0,,1.0,0.5,1.0,0.8333333333333334,,0.034482758620689655,,,,,,,,0.09090909090909091,1.0,1.0,,0.2,,,,,,1.0,,,,,,,2.0,4.0,2.0,4.0,3.0,0.75,,,,2.0,,1.0,,,,,,,,,0.25,,,,1610612747,2020,2019-20,True
1627936-1628398-202693-203076-2544,1610612747,"Alex Caruso, Kyle Kuzma, Markieff Morris, Anthony Davis, LeBron James","Caruso, Kuzma, Morris, Davis, James",1627936-1628398-202693-203076-2544,LAL,897.0,6,33.0,31.0,25.0,21.0,4.0,64.0,8.0,11.0,2.0,2.0,6.0,7.0,10.0,18.0,31.0,35.0,2.0,2.0,7.0,8.0,12.0,24.0,8.0,4.0,5.0,3.0,11.0,3.0,6.0,24.0,25.0,0.4,0.4444444444444444,0.5555555555555556,1.0,0.6666666666666666,0.42592592592592593,0.6666666666666666,0.4,0.5,0.875,0.5,102.74247491638796,14.424242424242424,13.580645161290322,12.709677419354838,0.4074074074074074,0.7272727272727273,0.8888888888888888,0.375,0.6666666666666666,1.0,,0.35,0.8571428571428571,0.7407407407407407,0.49942222222222227,0.58875,0.49273749999999994,0.22580645161290322,0.7741935483870968,7.0,0.7575757575757576,7.0,11.0,14.0,0.7777777777777778,0.8181818181818182,0.875,15.0,-4.0,1.0,4.0,,7.0,,7.0,1.0,9.0,,8.0,12.0,,2.0,7.0,,,2.0,3.0,6.0,24.0,0.1111111111111111,,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.4,13.818181818181818,0.14814814814814814,0.25,0.3333333333333333,,0.25925925925925924,,,0.35,,,26.944444444444443,8.0,8.0,3.0,1.0,,2.0,3.0,1.0,7.0,4.0,1.0,9.0,5.0,1.0,0.42857142857142855,1.0,1.0,,0.16129032258064516,0.22727272727272727,3.0,0.16666666666666666,0.18181818181818182,1.0,1.0,3.0,1.0,1.0,2.0,1.0,4.0,,1.0,0.2,,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,1.0,2.0,,1.0,,,,1.0,3.0,2.0,,2.0,,1.0,,,,1.0,,0.6666666666666666,0.3333333333333333,,,,0.07407407407407407,0.5,0.5,,,,0.05,,,,,1.0,0.25,1.0,,1.0,,,,,,,0.3333333333333333,,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,1610612747,2020,2019-20,True
1627936-1628398-202693-203076-2747,1610612747,"Alex Caruso, Kyle Kuzma, Markieff Morris, Anthony Davis, JR Smith","Caruso, Kuzma, Morris, Davis, Smith",1627936-1628398-202693-203076-2747,LAL,76.0,1,4.0,3.0,,,,7.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.63157894736844,9.25,13.0,13.0,,,,,,,,,,,0.37625,,,,,13.4,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,9.25,0.5,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,0.5,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,1610612747,2020,2019-20,True
1627936-1628398-202693-203079-2544,1610612747,"Alex Caruso, Kyle Kuzma, Markieff Morris, Dion Waiters, LeBron James","Caruso, Kuzma, Morris, Waiters, James",1627936-1628398-202693-203079-2544,LAL,158.0,1,6.0,6.0,,,,12.0,,,,,,,,,6.0,4.0,,,,,,,,,2.0,,6.0,,,,,,,,,,0.75,,,0.75,,,109.36708860759494,13.166666666666666,13.166666666666666,12.666666666666666,,,,,,,,,,1.0,0.5641875,,,,,,,2.0,2.0,2.0,0.6666666666666666,0.6666666666666666,0.5,3.0,2.0,,,,1.0,,,2.0,4.0,,,,,,1.0,,,,,1.0,6.0,0.5,,0.5,1.0,,,,13.166666666666666,,,,,0.25,,,,,,23.675,,,6.0,2.0,,,2.0,,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,2.0,,,,,,,,,,,1.0,,0.75,0.6666666666666666,0.6666666666666666,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,True
1627936-1628398-202693-203484-2544,1610612747,"Alex Caruso, Kyle Kuzma, Markieff Morris, Kentavious Caldwell-Pope, LeBron James","Caruso, Kuzma, Morris, Caldwell-Pope, James",1627936-1628398-202693-203484-2544,LAL,76.0,2,4.0,2.0,4.0,2.0,2.0,6.0,,,,,,,1.0,2.0,6.0,3.0,,,2.0,1.0,2.0,6.0,,,,,,,,6.0,4.0,,,0.5,,0.5,0.5,,0.5,0.75,1.0,0.75,113.6842105263158,10.25,17.5,17.5,,,,,,,,,,,0.37765,,0.37765,0.3333333333333333,1.0,7.05,1.0,,1.0,2.0,,1.0,,1.0,3.0,1.0,2.0,,,,,,,,,2.0,,,,,,,1.0,2.0,4.0,,,,,,1.0,,9.5,1.0,0.5,0.5,,,,,,,,,4.0,4.0,,,,1.0,,,,,,4.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,True
1627936-1628398-202693-2544-2730,1610612747,"Alex Caruso, Kyle Kuzma, Markieff Morris, LeBron James, Dwight Howard","Caruso, Kuzma, Morris, James, Howard",1627936-1628398-202693-2544-2730,LAL,1037.0,4,37.0,36.0,,1.0,4.0,73.0,2.0,6.0,,1.0,,,6.0,17.0,30.0,37.0,,2.0,,,,,2.0,1.0,3.0,1.0,8.0,8.0,14.0,,,0.16666666666666666,0.16666666666666666,0.35294117647058826,,,0.3620689655172414,,,0.4411764705882353,,,101.36933461909354,15.567567567567568,12.805555555555555,12.63888888888889,0.20689655172413793,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,,,,0.6206896551724138,0.5007051724137931,0.4897,,,,9.311764705882354,,6.0,15.0,20.0,0.8571428571428571,0.875,0.8,17.0,-7.0,4.0,6.0,2.0,8.0,,,3.0,12.0,,,10.0,3.0,,8.0,2.0,,2.0,5.0,12.0,30.0,0.25,,0.25,0.41379310344827586,0.2222222222222222,0.25,0.3333333333333333,15.054054054054054,0.20689655172413793,0.6666666666666666,0.6666666666666666,,0.27586206896551724,0.25,0.25,,,0.25,24.875,9.0,,6.0,2.0,2.0,8.0,3.0,2.0,8.0,,,12.0,7.0,0.6666666666666666,0.375,0.8888888888888888,0.6666666666666666,1.0,0.20588235294117646,0.3181818181818182,,,,1.0,,5.0,,3.0,4.0,4.0,5.0,,2.0,0.2727272727272727,0.25,0.1724137931034483,,,,1.0,4.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,0.5,,1.0,1.0,0.05,0.13793103448275862,0.25,0.25,0.3333333333333333,,,,,,,,,,,,,,,3.0,,,,,,,1.0,2.0,1.0,2.0,2.0,1.0,,,,1.0,,2.0,,,0.4,,,,,1.0,,,,,1610612747,2020,2019-20,True
1627936-1628398-202693-2544-2747,1610612747,"Alex Caruso, Kyle Kuzma, Markieff Morris, LeBron James, JR Smith","Caruso, Kuzma, Morris, James, Smith",1627936-1628398-202693-2544-2747,LAL,342.0,2,13.0,14.0,13.0,10.0,1.0,27.0,1.0,2.0,,,1.0,2.0,1.0,7.0,10.0,20.0,,,1.0,1.0,7.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,10.0,13.0,1.0,1.0,0.14285714285714285,,0.14285714285714285,0.2777777777777778,,0.2777777777777778,0.4166666666666667,0.5,0.4166666666666667,113.68421052631578,13.0,12.357142857142858,12.357142857142858,0.2222222222222222,0.5,0.5,1.0,,,,0.2222222222222222,0.5,0.4444444444444444,0.46471666666666667,,0.46471666666666667,0.1,1.0,10.799999999999999,1.0,4.0,5.0,6.0,1.0,1.0,1.0,6.0,-10.0,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,3.0,,2.0,1.0,,,1.0,5.0,9.0,0.5,0.5,0.5,0.2222222222222222,,0.14285714285714285,,12.846153846153847,0.2222222222222222,,,,0.2222222222222222,0.5,0.5,0.2222222222222222,0.5,0.5,24.8,5.0,5.0,,,,1.0,,,3.0,3.0,,7.0,3.0,,,1.0,1.0,,0.3333333333333333,0.3,,,,,,3.0,,1.0,,,3.0,,,0.16666666666666666,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,0.3333333333333333,,,,,,,1.0,,,1610612747,2020,2019-20,True
1627936-1628398-203076-203079-2544,1610612747,"Alex Caruso, Kyle Kuzma, Anthony Davis, Dion Waiters, LeBron James","Caruso, Kuzma, Davis, Waiters, James",1627936-1628398-203076-203079-2544,LAL,73.0,1,3.0,3.0,3.0,3.0,,6.0,,,,,,,,,3.0,2.0,,,,,,3.0,,,1.0,,3.0,,1.0,3.0,3.0,,,,,,0.5,,0.5,0.5,,0.5,118.35616438356165,16.0,8.333333333333334,8.333333333333334,,,,,,,,,,1.0,0.4954,,0.4954,,1.0,,1.0,,,,,,,1.0,1.0,,,,2.0,,2.0,1.0,3.0,1.0,3.0,,,,2.0,,,,,,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,16.0,,,,,0.6666666666666666,,,0.6666666666666666,,,26.166666666666668,,,3.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,0.3333333333333333,1.0,1.0,,,,0.3333333333333333,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,True
