EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FtPoints,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,AtRimAssists,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Offensive Fouls,LiveBallTurnoverPct,DefFTReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceOffPoss,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SecondChanceTurnovers,Loose Ball Fouls Drawn,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyOffPoss,PenaltyFtPoints,PenaltyPoints,NonShootingFoulsDrawn,PenaltyTsPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,Fg3aBlocked,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyEfgPct,FG3APctBlocked,Arc3PctBlocked,DefLongMidRangeReboundPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,SecondChanceFG2M,SecondChanceFG2A,LostBallOutOfBoundsTurnovers,SecondChanceFg2Pct,OffCorner3ReboundPct,PenaltyCorner3FGA,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PtsPutbacks,FTOffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,Corner3PctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Loose Ball Fouls,BlockedShortMidRange,SecondChanceCorner3FGA,SecondChanceFtPoints,SelfOReb,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceCorner3Frequency,Blocked3s,BlockedArc3,PtsUnassisted3s,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,Travels,Charge Fouls,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,HeaveAttempts,BlockedLongMidRange,Technical Free Throw Trips,LongMidRangeAssists,LongMidRangePctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,DefensiveGoaltends,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Clear Path Fouls,team_id,year,season,team_vs
1626178-1627832-1628449-200768-201586,1610612761,"Rondae Hollis-Jefferson, Fred VanVleet, Chris Boucher, Kyle Lowry, Serge Ibaka","Hollis-Jefferson, VanVleet, Boucher, Lowry, Ibaka",1626178-1627832-1628449-200768-201586,TOR,98.0,2,2.0,4.0,4.0,,8.0,1.0,2.0,,1.0,,,2.0,4.0,,,4.0,9.0,4.0,,,,2.0,,2.0,,,4.0,,,,1.0,,,,,,,,,4.0,1.0,1.0,,,,0.5,0.5,0.5,,,,,,,,,117.55102040816327,16.0,8.5,15.75,8.5,0.5,0.5,0.5,0.25,,,,,,,,0.5,0.523175,,,7.0,,-5.0,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,1.0,0.25,1.0,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,,,,0.5,,0.5,,,,,,0.621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626178-1627832-1629052-1629744-201586,1610612761,"Rondae Hollis-Jefferson, Fred VanVleet, Oshae Brissett, Matt Thomas, Serge Ibaka","Hollis-Jefferson, VanVleet, Brissett, Thomas, Ibaka",1626178-1627832-1629052-1629744-201586,TOR,76.0,1,1.0,2.0,1.0,,3.0,,,1.0,1.0,,,1.0,1.0,,2.0,2.0,2.0,2.0,,,,1.0,,1.0,,1.0,2.0,,,,1.0,,,,1.0,,,,,,1.0,1.0,,,,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,,,,,56.8421052631579,20.0,36.0,15.0,30.0,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.6666666666666666,0.4998666666666667,,,4.8,25.5,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,1.0,,,,,2.0,1.0,,1.0,,,,1.0,1.0,,0.5,0.5,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626178-1627832-1629052-200768-201586,1610612761,"Rondae Hollis-Jefferson, Fred VanVleet, Oshae Brissett, Kyle Lowry, Serge Ibaka","Hollis-Jefferson, VanVleet, Brissett, Lowry, Ibaka",1626178-1627832-1629052-200768-201586,TOR,31.0,1,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,92.9032258064516,19.0,12.0,19.0,12.0,,,,,,,,,,,,1.0,0.52725,,,,25.7,-1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626178-1627832-1629056-1629744-201188,1610612761,"Rondae Hollis-Jefferson, Fred VanVleet, Terence Davis, Matt Thomas, Marc Gasol","Hollis-Jefferson, VanVleet, Davis, Thomas, Gasol",1626178-1627832-1629056-1629744-201188,TOR,48.0,1,1.0,2.0,1.0,1.0,3.0,,1.0,,1.0,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,0.5,,,,,,,90.0,23.0,2.0,23.0,2.0,0.5,,,0.5,,,,,,,,0.5,0.4062,,,3.4,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,0.4062,,,,,,,,,,,,,,,,1.0,,2.0,,,,,1.0,,,,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626178-1627832-1629056-200768-201586,1610612761,"Rondae Hollis-Jefferson, Fred VanVleet, Terence Davis, Kyle Lowry, Serge Ibaka","Hollis-Jefferson, VanVleet, Davis, Lowry, Ibaka",1626178-1627832-1629056-200768-201586,TOR,537.0,2,9.0,18.0,19.0,,37.0,3.0,4.0,,3.0,1.0,1.0,4.0,10.0,2.0,5.0,21.0,19.0,6.0,2.0,6.0,,3.0,2.0,5.0,1.0,,12.0,6.0,2.0,8.0,9.0,,,1.0,2.0,6.0,10.0,2.0,6.0,21.0,0.75,0.75,1.0,0.4,0.4,0.4,0.4666666666666667,0.5526315789473685,0.3333333333333333,,,1.0,0.8571428571428571,0.8888888888888888,1.0,1.0,99.21787709497208,12.555555555555555,16.36842105263158,12.444444444444445,16.05263157894737,0.26666666666666666,0.75,0.75,0.2,,,,0.06666666666666667,1.0,1.0,1.0,0.6,0.52171,0.3157894736842105,0.42857142857142855,9.4,27.160000000000004,2.0,1.0,3.0,1.0,4.0,7.0,4.0,1.0,1.0,3.0,,,,,,,,,1.0,0.6666666666666666,1.0,0.2,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.25,0.25,1.0,0.25,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,0.3333333333333333,0.1111111111111111,,0.3333333333333333,1.0,,,,,6.0,3.0,5.0,,0.35714285714285715,0.23809523809523808,0.3333333333333333,,3.0,,3.0,,,,,5.0,6.0,,,0.16666666666666666,,,,0.5,,0.5786749999999999,,,,,,,1.0,1.0,2.0,2.0,1.0,,,,1.0,2.0,1.0,3.0,,,,,,0.3333333333333333,,,,,,0.3333333333333333,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1610612761,2020,2019-20,False
1626178-1628384-1628449-1628778-1629744,1610612761,"Rondae Hollis-Jefferson, OG Anunoby, Chris Boucher, Paul Watson, Matt Thomas","Hollis-Jefferson, Anunoby, Boucher, Watson, Thomas",1626178-1628384-1628449-1628778-1629744,TOR,660.0,1,11.0,23.0,23.0,5.0,46.0,5.0,6.0,1.0,2.0,1.0,4.0,8.0,10.0,5.0,13.0,34.0,24.0,12.0,4.0,12.0,,6.0,4.0,10.0,1.0,1.0,24.0,4.0,3.0,8.0,11.0,3.0,1.0,4.0,6.0,5.0,3.0,1.0,2.0,32.0,0.75,0.75,0.8,0.38461538461538464,0.38461538461538464,0.8,0.6739130434782609,0.7083333333333334,0.5652173913043478,,,0.5,1.0,0.7,0.4,1.0,100.36363636363636,14.565217391304348,14.130434782608695,13.391304347826088,13.956521739130435,0.2608695652173913,0.8333333333333334,0.8333333333333334,0.08695652173913043,0.5,0.5,1.0,0.17391304347826086,0.25,0.25,1.0,0.8260869565217391,0.5364586956521739,0.08333333333333333,0.18181818181818182,6.93,25.053846153846152,10.0,2.0,2.0,4.0,9.0,3.0,9.0,4.0,3.0,4.0,1.0,1.0,,1.0,2.0,,0.5,1.0,1.0,1.0,0.8,0.08695652173913043,1.0,1.0,0.391304347826087,0.4444444444444444,0.5,0.75,0.4444444444444444,3.0,,2.0,,2.0,2.0,3.0,,3.0,,,,0.3333333333333333,0.3333333333333333,,0.375,0.3,,0.4,0.6666666666666666,,,0.42765,0.058823529411764705,1.0,,3.0,,1.5,0.08823529411764706,0.043478260869565216,1.0,1.0,1.0,1.0,1.0,1.0,,,3.0,1.0,,1.0,1.5,0.07692307692307693,0.1111111111111111,,1.0,1.0,0.36225,1.0,1.0,,1.0,0.3333333333333333,,,,,,,,1.0,1.0,,,,,,,2.0,1.0,1.0,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626178-1628384-1628449-1629052-200768,1610612761,"Rondae Hollis-Jefferson, OG Anunoby, Chris Boucher, Oshae Brissett, Kyle Lowry","Hollis-Jefferson, Anunoby, Boucher, Brissett, Lowry",1626178-1628384-1628449-1629052-200768,TOR,5.0,1,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626178-1628384-1628449-1629056-1629744,1610612761,"Rondae Hollis-Jefferson, OG Anunoby, Chris Boucher, Terence Davis, Matt Thomas","Hollis-Jefferson, Anunoby, Boucher, Davis, Thomas",1626178-1628384-1628449-1629056-1629744,TOR,205.0,1,3.0,7.0,7.0,,14.0,1.0,3.0,2.0,2.0,,,3.0,5.0,,2.0,7.0,8.0,2.0,4.0,,,1.0,,1.0,,1.0,2.0,2.0,1.0,3.0,5.0,,,,,1.0,2.0,,1.0,4.0,0.3333333333333333,0.5,,,,0.6,0.42857142857142855,0.4375,0.2857142857142857,,,1.0,1.0,1.0,,1.0,98.34146341463415,15.714285714285714,13.571428571428571,15.714285714285714,13.571428571428571,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.2857142857142857,1.0,1.0,0.5,,,,,0.7142857142857143,0.5127428571428572,0.125,0.16666666666666666,3.2,26.95,-1.0,,,,2.0,1.0,2.0,,,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,,,0.2857142857142857,,,,,2.0,,,,,3.0,,2.0,2.0,,,,1.0,0.75,1.0,,0.5,1.0,,,,,0.6027,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626178-1628384-1628449-1629056-200768,1610612761,"Rondae Hollis-Jefferson, OG Anunoby, Chris Boucher, Terence Davis, Kyle Lowry","Hollis-Jefferson, Anunoby, Boucher, Davis, Lowry",1626178-1628384-1628449-1629056-200768,TOR,1407.0,7,23.0,46.0,46.0,5.0,92.0,5.0,10.0,1.0,2.0,,3.0,6.0,13.0,7.0,20.0,44.0,58.0,4.0,8.0,15.0,3.0,2.0,5.0,7.0,,,19.0,7.0,6.0,14.0,22.0,2.0,1.0,6.0,9.0,11.0,14.0,,5.0,30.0,0.3333333333333333,0.4,0.7142857142857143,0.35,0.35,0.46153846153846156,0.5,0.5512820512820513,0.6060606060606061,0.23076923076923078,0.2,0.5,0.5,0.5,0.2,0.5,94.15778251599147,14.804347826086957,15.782608695652174,14.065217391304348,14.152173913043478,0.30303030303030304,0.5,0.625,0.06060606060606061,0.5,1.0,,0.09090909090909091,,,,0.9090909090909091,0.5289469696969696,0.15384615384615385,0.2777777777777778,3.4692307692307693,25.689999999999998,-14.0,,1.0,7.0,17.0,11.0,17.0,7.0,5.0,2.0,1.0,8.0,7.0,6.0,14.0,1.0,0.5714285714285714,1.0,0.5,0.5,0.4,0.030303030303030304,,,0.5151515151515151,0.4117647058823529,0.4117647058823529,0.7142857142857143,0.4117647058823529,8.0,1.0,2.0,1.0,2.0,14.0,2.0,6.0,8.0,,,0.5,0.875,0.875,0.8571428571428571,0.15384615384615385,0.4,0.8,0.1,0.5,0.5,1.0,0.5101125,0.3181818181818182,11.0,3.0,11.0,,0.6111111111111112,0.25,0.2391304347826087,2.0,5.0,2.0,6.0,,1.0,2.0,2.0,11.0,11.0,,0.3333333333333333,0.5714285714285714,,,1.0,0.7142857142857143,0.4,0.4986285714285715,2.0,2.0,2.0,1.0,0.3333333333333333,1.0,5.0,2.0,7.0,1.0,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,1.0,0.25,1.0,0.14285714285714285,1.0,,3.0,,7.0,1.0,0.5,1.0,0.058823529411764705,,2.0,,6.0,,,1.0,,,,,,,,1.0,,,,,1.0,0.047619047619047616,,,,,2.0,,,,1610612761,2020,2019-20,False
1626178-1628384-1628449-1629056-201586,1610612761,"Rondae Hollis-Jefferson, OG Anunoby, Chris Boucher, Terence Davis, Serge Ibaka","Hollis-Jefferson, Anunoby, Boucher, Davis, Ibaka",1626178-1628384-1628449-1629056-201586,TOR,47.0,1,1.0,1.0,2.0,2.0,3.0,1.0,1.0,,,,,1.0,1.0,,,2.0,,2.0,,,,1.0,,1.0,,,2.0,,,,,1.0,1.0,,,,,,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,91.91489361702128,2.0,22.5,2.0,22.5,1.0,1.0,1.0,,,,,,,,,1.0,0.9269,,,0.5,,2.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,,2.0,1.0,,,1.0,,,,,,0.9269,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626178-1628384-1628449-200768-201188,1610612761,"Rondae Hollis-Jefferson, OG Anunoby, Chris Boucher, Kyle Lowry, Marc Gasol","Hollis-Jefferson, Anunoby, Boucher, Lowry, Gasol",1626178-1628384-1628449-200768-201188,TOR,48.0,1,1.0,3.0,2.0,,5.0,,1.0,1.0,1.0,,,1.0,2.0,,1.0,2.0,,2.0,,,,1.0,,1.0,,1.0,2.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,2.0,1.0,1.0,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,1.0,,1.0,,,150.0,8.333333333333334,11.5,8.333333333333334,11.5,0.3333333333333333,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.6666666666666666,0.5654833333333333,,,3.7,25.8,2.0,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,0.3333333333333333,,,,,1.0,,,,,,1.0,,1.0,,,,,,,1.0,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626178-1628384-1628449-200768-201586,1610612761,"Rondae Hollis-Jefferson, OG Anunoby, Chris Boucher, Kyle Lowry, Serge Ibaka","Hollis-Jefferson, Anunoby, Boucher, Lowry, Ibaka",1626178-1628384-1628449-200768-201586,TOR,100.0,1,2.0,3.0,3.0,3.0,6.0,,,,1.0,,,,1.0,,,2.0,6.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,2.0,,1.0,2.0,,,,,,,,0.5,,,,,1.0,1.0,,1.0,86.39999999999999,17.333333333333332,16.0,17.333333333333332,16.0,,,,1.0,,,,,,,,,0.3619,0.5,0.5,6.8,,-4.0,,,,,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,2.0,,0.5,1.0,1.0,,,,,,,2.0,,2.0,3.0,,,,,,,,,0.3619,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1626178-1628384-1629056-1629744-200768,1610612761,"Rondae Hollis-Jefferson, OG Anunoby, Terence Davis, Matt Thomas, Kyle Lowry","Hollis-Jefferson, Anunoby, Davis, Thomas, Lowry",1626178-1628384-1629056-1629744-200768,TOR,110.0,1,2.0,4.0,3.0,,7.0,2.0,3.0,,,,,2.0,3.0,1.0,1.0,7.0,6.0,2.0,2.0,3.0,,1.0,1.0,2.0,,,5.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,7.0,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.875,0.875,0.25,,,0.5,,0.5,0.5,,91.63636363636364,12.25,20.333333333333332,12.25,16.333333333333332,0.75,0.6666666666666666,0.6666666666666666,,,,,,,,,1.0,0.648625,,,1.1666666666666667,25.5,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,0.5,,,,0.25,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612761,2020,2019-20,False
1626178-1628384-1629056-200768-201188,1610612761,"Rondae Hollis-Jefferson, OG Anunoby, Terence Davis, Kyle Lowry, Marc Gasol","Hollis-Jefferson, Anunoby, Davis, Lowry, Gasol",1626178-1628384-1629056-200768-201188,TOR,260.0,1,4.0,9.0,9.0,1.0,18.0,1.0,3.0,,1.0,,,2.0,5.0,,6.0,4.0,10.0,2.0,2.0,,,1.0,,1.0,,,2.0,,1.0,2.0,7.0,3.0,2.0,1.0,3.0,1.0,,,,2.0,0.5,1.0,,,,0.4,0.18181818181818182,0.18181818181818182,0.5454545454545454,,,1.0,,1.0,1.0,,99.6923076923077,16.666666666666668,12.222222222222221,13.11111111111111,12.222222222222221,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.09090909090909091,,,,,,,,0.8181818181818182,0.5490545454545455,,,5.0600000000000005,26.583333333333332,-6.0,1.0,1.0,,6.0,,6.0,,,,1.0,1.0,1.0,3.0,4.0,,0.25,1.0,,,,0.09090909090909091,1.0,1.0,0.5454545454545454,,,,,3.0,,3.0,,3.0,2.0,4.0,1.0,5.0,,,,0.2,0.2,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.5,0.6666666666666666,0.6,,,0.6043,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,2.0,,0.5,,,,,,,,,1.0,2.0,,,,,2.0,,1.0,2.0,1.0,,,,,0.4,0.5,,,1.0,,,,1.0,,,0.1111111111111111,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,1610612761,2020,2019-20,False
1626178-1628384-1629056-200768-201586,1610612761,"Rondae Hollis-Jefferson, OG Anunoby, Terence Davis, Kyle Lowry, Serge Ibaka","Hollis-Jefferson, Anunoby, Davis, Lowry, Ibaka",1626178-1628384-1629056-200768-201586,TOR,466.0,6,8.0,14.0,17.0,5.0,31.0,5.0,6.0,,2.0,1.0,2.0,6.0,9.0,1.0,3.0,21.0,20.0,8.0,4.0,3.0,1.0,4.0,1.0,5.0,1.0,,11.0,1.0,2.0,4.0,7.0,2.0,,2.0,4.0,5.0,7.0,1.0,3.0,18.0,0.6666666666666666,0.8,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.625,0.7,0.25,0.1111111111111111,,0.4,1.0,0.5,0.25,,95.79399141630901,15.071428571428571,15.0,15.0,14.882352941176471,0.5,0.8333333333333334,0.8333333333333334,0.16666666666666666,,,,0.16666666666666666,0.5,0.5,1.0,0.75,0.5920541666666667,0.21428571428571427,0.2727272727272727,4.577777777777778,23.866666666666664,1.0,1.0,1.0,,1.0,6.0,1.0,,,4.0,1.0,2.0,2.0,,2.0,,1.0,1.0,1.0,1.0,0.8,0.08333333333333333,1.0,1.0,0.08333333333333333,,,,,1.0,,,,,3.0,1.0,2.0,3.0,,2.0,,1.0,0.75,0.6666666666666666,0.5,0.6,1.0,,,,,0.6515,0.14285714285714285,,1.0,1.0,1.0,0.25,0.047619047619047616,,,,,1.0,,,,,1.0,,1.0,,,,,,,,0.60945,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,2.0,,2.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,0.5,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612761,2020,2019-20,False
1626178-1628384-1629744-200768-201586,1610612761,"Rondae Hollis-Jefferson, OG Anunoby, Matt Thomas, Kyle Lowry, Serge Ibaka","Hollis-Jefferson, Anunoby, Thomas, Lowry, Ibaka",1626178-1628384-1629744-200768-201586,TOR,311.0,2,5.0,10.0,11.0,4.0,21.0,2.0,6.0,,,,1.0,2.0,6.0,1.0,6.0,9.0,11.0,,4.0,3.0,,,1.0,1.0,,,3.0,3.0,2.0,5.0,9.0,,,1.0,2.0,1.0,2.0,,1.0,3.0,,,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2916666666666667,0.34615384615384615,0.5,,,0.6666666666666666,1.0,0.8333333333333334,0.6666666666666666,,97.2347266881029,15.0,14.636363636363637,13.2,14.636363636363637,0.5,0.3333333333333333,0.3333333333333333,,,,,0.08333333333333333,,,,1.0,0.5625333333333333,0.07692307692307693,0.14285714285714285,1.5,25.849999999999998,-2.0,,,1.0,5.0,2.0,5.0,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,0.4166666666666667,0.2,0.2,1.0,0.2,4.0,,1.0,,1.0,6.0,3.0,1.0,4.0,,,,0.6666666666666666,0.75,0.25,0.6,0.4444444444444444,0.25,0.75,0.3333333333333333,,,0.5981,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,1.0,,,,,,,,,2.0,2.0,,,,,4.0,,,,,,,,,0.6666666666666666,1.0,,,,,,2.0,1.0,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1610612761,2020,2019-20,False
