EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,SecondChanceOffPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FtPoints,SecondChanceFtPoints,SecondChancePoints,LongMidRangeAssists,OffThreePtRebounds,DefTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,FoulsDrawn,Charge Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyOffPoss,SecondChanceAtRimFGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted3s,ShortMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,PenaltyCorner3FGM,SecondChanceFG2M,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsPutbacks,Corner3Assists,LostBallSteals,LostBallTurnovers,Charge Fouls,Offensive Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,DefShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg2aBlocked,SelfOReb,Blocked3s,BlockedArc3,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffCorner3ReboundPct,Loose Ball Fouls Drawn,BlockedLongMidRange,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,Travels,BlockedShortMidRange,ShortMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGA,2pt And 1 Free Throw Trips,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,DefensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,BlockedCorner3,Clear Path Fouls,Corner3PctBlocked,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1626162-1628969-1629059-1629661-203382,1610612756,"Kelly Oubre Jr., Mikal Bridges, Elie Okobo, Cameron Johnson, Aron Baynes","Oubre Jr., Bridges, Okobo, Johnson, Baynes",1626162-1628969-1629059-1629661-203382,PHX,98.0,1,2.0,-3.0,3.0,4.0,7.0,1.0,2.0,,,,,1.0,2.0,,1.0,2.0,5.0,2.0,,,,,1.0,,1.0,,1.0,2.0,,1.0,2.0,,2.0,1.0,1.0,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,,102.85714285714286,16.333333333333332,12.25,16.0,12.25,0.6666666666666666,0.5,0.5,1.0,,,,,,,,1.0,,0.6299166666666667,0.8,22.8,,1.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,0.5,,1.0,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2020,2019-20,True
1626162-1628969-1629059-1629661-203967,1610612756,"Kelly Oubre Jr., Mikal Bridges, Elie Okobo, Cameron Johnson, Dario Saric","Oubre Jr., Bridges, Okobo, Johnson, Saric",1626162-1628969-1629059-1629661-203967,PHX,70.0,1,1.0,,3.0,2.0,5.0,,,1.0,1.0,,,1.0,1.0,,,2.0,2.0,,2.0,,,,,,,,,,,1.0,1.0,,2.0,,,,,,1.0,1.0,1.0,,,1.0,,102.85714285714285,14.0,14.0,14.0,14.0,,,,,1.0,1.0,1.0,,,,,,,0.4186,4.7,,2.0,,,,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,0.5,1.0,,,,1.0,,,,,,,,,,,3.0,,,,,,,,2.0,,,,,,,1.0,1.0,2.0,,,2.0,3.0,,1.0,1.0,,,,,,,,,,0.4186,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2020,2019-20,True
1626162-1628969-1629059-201937-203967,1610612756,"Kelly Oubre Jr., Mikal Bridges, Elie Okobo, Ricky Rubio, Dario Saric","Oubre Jr., Bridges, Okobo, Rubio, Saric",1626162-1628969-1629059-201937-203967,PHX,2.0,1,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612756,2020,2019-20,True
1626162-1628969-1629059-203382-204020,1610612756,"Kelly Oubre Jr., Mikal Bridges, Elie Okobo, Aron Baynes, Tyler Johnson","Oubre Jr., Bridges, Okobo, Baynes, Johnson",1626162-1628969-1629059-203382-204020,PHX,12.0,1,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,120.0,12.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2020,2019-20,True
1626162-1628969-1629661-201937-203382,1610612756,"Kelly Oubre Jr., Mikal Bridges, Cameron Johnson, Ricky Rubio, Aron Baynes","Oubre Jr., Bridges, Johnson, Rubio, Baynes",1626162-1628969-1629661-201937-203382,PHX,2175.0,10,36.0,9.0,76.0,70.0,146.0,14.0,18.0,7.0,18.0,7.0,13.0,26.0,47.0,8.0,17.0,92.0,83.0,26.0,26.0,24.0,13.0,7.0,13.0,8.0,21.0,7.0,6.0,50.0,9.0,22.0,28.0,16.0,85.0,0.5,0.52,1.0,0.47058823529411764,0.47058823529411764,0.5531914893617021,0.59375,0.6388888888888888,0.265625,0.6,0.5555555555555556,0.5,96.66206896551724,14.026315789473685,15.842857142857143,13.81578947368421,14.985714285714286,0.28125,0.7777777777777778,0.9333333333333333,0.42857142857142855,0.28125,0.3888888888888889,0.3888888888888889,0.203125,0.5384615384615384,0.5384615384615384,1.0,0.546875,0.5384615384615384,0.4974515625,8.019148936170213,25.076470588235296,8.0,5.0,5.0,11.0,4.0,16.0,,7.0,4.0,,11.0,6.0,5.0,3.0,10.0,1.0,8.0,15.0,,20.0,,12.0,3.0,2.0,3.0,1.0,1.0,0.7,0.5,0.5238095238095238,,0.1724137931034483,,0.6,1.0,0.3333333333333333,0.171875,0.45454545454545453,0.45454545454545453,0.8,0.0625,0.16666666666666666,0.21818181818181817,0.07608695652173914,14.0,1.0,,3.0,4.0,4.0,3.0,4.0,22.0,,3.0,5.0,2.0,7.0,3.0,2.0,5.0,3.0,,1.0,22.0,14.0,0.75,0.875,0.9166666666666666,1.0,0.25,0.5,0.42857142857142855,0.2,,0.3333333333333333,0.75,0.47031999999999996,0.47235416666666663,0.2391304347826087,0.18421052631578946,1.0,2.0,2.0,1.0,,2.0,6.0,8.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,,,,1.0,0.5,0.75,0.7,0.25,0.25,0.25,1.0,1.0,0.16666666666666666,1.0,,,1.0,1.0,1.0,1.0,3.0,1.0,,,1.0,0.06382978723404255,0.16666666666666666,0.038461538461538464,0.2,1.0,1.0,,,,0.2727272727272727,1.0,,,,1.0,,1.0,0.3333333333333333,,4.0,,,,,,,,,,,,,,,,,,1.0,1610612756,2020,2019-20,True
1626162-1628969-1629661-201937-203967,1610612756,"Kelly Oubre Jr., Mikal Bridges, Cameron Johnson, Ricky Rubio, Dario Saric","Oubre Jr., Bridges, Johnson, Rubio, Saric",1626162-1628969-1629661-201937-203967,PHX,351.0,2,6.0,-6.0,12.0,13.0,25.0,1.0,4.0,,,1.0,2.0,1.0,4.0,2.0,4.0,11.0,17.0,2.0,,6.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,4.0,6.0,4.0,6.0,1.0,1.0,1.0,0.5,0.5,0.25,0.5,0.55,0.5,0.5,0.6666666666666666,0.5,102.56410256410257,15.416666666666666,12.76923076923077,13.666666666666666,12.0,0.5,0.25,0.3333333333333333,1.0,,,,0.25,0.5,0.5,1.0,1.0,0.5,0.55423125,1.875,25.425,2.0,2.0,,,2.0,3.0,2.0,5.0,,,3.0,2.0,2.0,1.0,4.0,,1.0,2.0,,4.0,,2.0,1.0,1.0,1.0,1.0,,0.8333333333333334,0.5,0.75,,0.4,,1.0,0.5,1.0,,,,,0.25,0.2,0.3333333333333333,0.45454545454545453,1.0,1.0,,,,1.0,,,,,,2.0,,,,,2.0,1.0,1.0,,,1.0,,,,,0.6666666666666666,0.6666666666666666,,0.5,,,,0.623725,,,0.08333333333333333,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,0.75,,0.5,0.5,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,0.25,0.25,0.25,,,,,,,,,,1.0,,,,,,1.0,,,0.5,,,,,,,,1.0,,1.0,1.0,,,,,,1610612756,2020,2019-20,True
1626162-1628969-201937-203382-203967,1610612756,"Kelly Oubre Jr., Mikal Bridges, Ricky Rubio, Aron Baynes, Dario Saric","Oubre Jr., Bridges, Rubio, Baynes, Saric",1626162-1628969-201937-203382-203967,PHX,255.0,2,4.0,1.0,10.0,11.0,21.0,2.0,5.0,,1.0,,1.0,2.0,6.0,,2.0,6.0,5.0,2.0,2.0,,1.0,,1.0,,1.0,,1.0,2.0,1.0,3.0,4.0,1.0,4.0,0.5,0.5,,,,0.3333333333333333,0.25,0.3,0.25,1.0,1.0,1.0,118.58823529411765,13.7,10.727272727272727,13.4,10.727272727272727,0.625,0.4,0.5,0.5,0.125,,,0.125,,,,0.875,,0.6117125,3.1166666666666667,25.55,2.0,1.0,,,1.0,2.0,2.0,2.0,,,2.0,1.0,1.0,1.0,2.0,,,6.0,,4.0,,2.0,,,,,,1.0,0.5,1.0,,0.16666666666666666,,,,,,,,,0.125,0.2,0.25,0.3333333333333333,5.0,,,,1.0,,,1.0,4.0,,,1.0,,3.0,2.0,,1.0,1.0,,2.0,4.0,5.0,,0.3333333333333333,0.4,,0.25,,,,,0.3333333333333333,,,0.6283166666666666,0.6666666666666666,0.5,,1.0,2.0,,,,1.0,2.0,2.0,,,1.0,,,1.0,,,,,,0.5,,1.0,,,,,0.6666666666666666,0.5,,,,,,,1.0,,,,,0.16666666666666666,0.2,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2020,2019-20,True
1626162-1628969-201937-203382-204020,1610612756,"Kelly Oubre Jr., Mikal Bridges, Ricky Rubio, Aron Baynes, Tyler Johnson","Oubre Jr., Bridges, Rubio, Baynes, Johnson",1626162-1628969-201937-203382-204020,PHX,307.0,5,5.0,-7.0,10.0,11.0,21.0,,,1.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,10.0,17.0,,4.0,6.0,5.0,2.0,,2.0,2.0,2.0,,6.0,,3.0,3.0,3.0,10.0,,,1.0,0.4,0.4,0.6666666666666666,0.625,0.625,0.625,,1.0,,98.50162866449512,15.4,13.909090909090908,15.4,13.909090909090908,,,,,0.25,0.5,0.5,0.625,0.4,0.4,1.0,0.625,0.4,0.49151875,13.366666666666667,25.9,,,1.0,1.0,,,,,,,2.0,,1.0,1.0,2.0,,3.0,1.0,,,,,,,,,,,0.5,1.0,,,,,1.0,,0.125,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612756,2020,2019-20,True
1626162-1628969-201937-203967-204020,1610612756,"Kelly Oubre Jr., Mikal Bridges, Ricky Rubio, Dario Saric, Tyler Johnson","Oubre Jr., Bridges, Rubio, Saric, Johnson",1626162-1628969-201937-203967-204020,PHX,281.0,3,5.0,-2.0,8.0,10.0,18.0,,1.0,1.0,4.0,2.0,4.0,1.0,5.0,2.0,5.0,8.0,10.0,,2.0,3.0,4.0,2.0,,1.0,1.0,1.0,,3.0,1.0,5.0,8.0,4.0,8.0,,,0.5,0.4,0.4,0.2,0.4,0.4,0.5,1.0,0.6666666666666666,1.0,92.24199288256227,22.875,9.8,19.75,9.8,0.1,,,,0.4,0.25,0.25,0.4,0.5,0.5,0.5,0.6,0.5,0.493675,6.540000000000001,25.580000000000002,,2.0,,,1.0,,,,,1.0,1.0,3.0,,,1.0,,2.0,1.0,,,,,,,,,,,,0.5,0.3333333333333333,0.42857142857142855,0.5,,1.0,,,,,,0.1,,,,,,,,,,,,,3.0,,2.0,3.0,,,,1.0,,1.0,,,,,,,1.0,0.5,,,,,,,0.585825,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,0.2,1.0,,0.5,,,,,,0.6666666666666666,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,1610612756,2020,2019-20,True
1626162-1628975-1629028-1629059-1629665,1610612756,"Kelly Oubre Jr., Jevon Carter, Deandre Ayton, Elie Okobo, Jalen Lecque","Oubre Jr., Carter, Ayton, Okobo, Lecque",1626162-1628975-1629028-1629059-1629665,PHX,208.0,1,3.0,7.0,6.0,5.0,11.0,,1.0,,2.0,,2.0,,3.0,1.0,4.0,9.0,2.0,,,3.0,2.0,,,1.0,1.0,,,3.0,2.0,4.0,8.0,,4.0,,,1.0,0.25,0.25,,0.21428571428571427,0.45,0.5714285714285714,1.0,1.0,1.0,76.15384615384615,18.0,20.0,17.5,20.0,0.14285714285714285,,,,0.2857142857142857,,,0.2857142857142857,,,,0.7142857142857143,,0.5068571428571429,3.6333333333333333,25.175,,3.0,,,2.0,6.0,2.0,5.0,,2.0,2.0,4.0,,,,,,3.0,,7.0,,2.0,,,,,,0.8333333333333334,,1.0,0.6666666666666666,0.6666666666666666,0.5,,1.0,,,,,,0.2857142857142857,0.3,0.4,0.5555555555555556,1.0,1.0,,,,1.0,,,2.0,,,2.0,,,,,,,,,2.0,1.0,,,1.0,,0.6666666666666666,,,0.5,,,,0.6102,,0.2222222222222222,0.16666666666666666,,,,1.0,,,,,2.0,,1.0,,,,,,1.0,,,,,0.75,1.0,0.5,0.5,1.0,,,,,0.2,,,1.0,1.0,1.0,1.0,,,1.0,0.3333333333333333,,0.2,,,,1.0,,,1.0,1.0,,,,,0.5,,,1.0,,,0.5,,,,,,,,1.0,,1.0,1.0,,,,,,1610612756,2020,2019-20,True
1626162-1628975-1629028-1629059-201937,1610612756,"Kelly Oubre Jr., Jevon Carter, Deandre Ayton, Elie Okobo, Ricky Rubio","Oubre Jr., Carter, Ayton, Okobo, Rubio",1626162-1628975-1629028-1629059-201937,PHX,118.0,1,2.0,-8.0,5.0,6.0,11.0,,,,1.0,,2.0,,1.0,,2.0,2.0,10.0,,,,2.0,,,,,,,,,2.0,2.0,3.0,2.0,,,,,,,,0.25,0.6666666666666666,,0.3333333333333333,,134.23728813559322,10.4,11.0,10.4,10.333333333333334,,,,,0.3333333333333333,,,0.6666666666666666,,,,0.6666666666666666,,0.5100166666666667,11.1,25.8,,,,,,2.0,,,,,1.0,,1.0,1.0,1.0,,2.0,1.0,,2.0,,1.0,,,,,,,1.0,0.3333333333333333,,,,0.3333333333333333,,,,,,,,0.25,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2020,2019-20,True
1626162-1628975-1629028-1629660-203967,1610612756,"Kelly Oubre Jr., Jevon Carter, Deandre Ayton, Ty Jerome, Dario Saric","Oubre Jr., Carter, Ayton, Jerome, Saric",1626162-1628975-1629028-1629660-203967,PHX,52.0,1,1.0,,1.0,1.0,2.0,,,1.0,1.0,,,1.0,1.0,,,2.0,2.0,2.0,,,,,1.0,,1.0,,,2.0,,,,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,55.38461538461538,16.0,36.0,16.0,28.0,,,,,1.0,1.0,1.0,,,,,,,0.3889,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,1.0,,,,,,,,,,2.0,1.0,,1.0,1.0,,,,1.0,,,,,,0.3889,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2020,2019-20,True
1626162-1628975-1629028-1629660-204020,1610612756,"Kelly Oubre Jr., Jevon Carter, Deandre Ayton, Ty Jerome, Tyler Johnson","Oubre Jr., Carter, Ayton, Jerome, Johnson",1626162-1628975-1629028-1629660-204020,PHX,348.0,2,6.0,-14.0,9.0,10.0,19.0,,1.0,,1.0,1.0,6.0,1.0,3.0,1.0,6.0,5.0,19.0,2.0,,3.0,5.0,1.0,1.0,1.0,2.0,1.0,,5.0,,2.0,3.0,,3.0,1.0,1.0,1.0,0.16666666666666666,0.2,0.3333333333333333,0.2777777777777778,0.2777777777777778,0.6666666666666666,,0.4,,78.62068965517241,20.77777777777778,16.1,20.555555555555557,14.9,0.1111111111111111,,,,0.1111111111111111,,,0.6666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.7777777777777778,0.2,0.46863125,8.833333333333334,33.25,2.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,3.0,,,,,,,,,,1.0,0.5,0.5,0.25,0.16666666666666666,0.25,,1.0,,0.1111111111111111,1.0,1.0,1.0,,,,0.4,1.0,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,0.5,,0.4487,0.3115,,0.1111111111111111,,,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,0.5,,,,,,,,1.0,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612756,2020,2019-20,True
1626162-1628975-1629028-201937-203382,1610612756,"Kelly Oubre Jr., Jevon Carter, Deandre Ayton, Ricky Rubio, Aron Baynes","Oubre Jr., Carter, Ayton, Rubio, Baynes",1626162-1628975-1629028-201937-203382,PHX,99.0,1,2.0,3.0,3.0,3.0,6.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,5.0,2.0,,2.0,3.0,,,,1.0,1.0,,,3.0,1.0,2.0,2.0,1.0,5.0,,,1.0,1.0,1.0,1.0,1.25,1.25,0.5,1.0,1.0,1.0,87.27272727272728,12.333333333333334,20.666666666666668,12.333333333333334,20.666666666666668,,,,,0.5,1.0,1.0,,,,,0.5,,0.507625,5.4,22.7,,,,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2020,2019-20,True
1626162-1628975-1629028-201937-203967,1610612756,"Kelly Oubre Jr., Jevon Carter, Deandre Ayton, Ricky Rubio, Dario Saric","Oubre Jr., Carter, Ayton, Rubio, Saric",1626162-1628975-1629028-201937-203967,PHX,151.0,2,3.0,1.0,5.0,4.0,9.0,1.0,2.0,,,,2.0,1.0,2.0,,2.0,5.0,4.0,,2.0,,2.0,,,,,,,,,,1.0,2.0,3.0,,,,,,0.5,0.25,0.4166666666666667,0.5,,,,85.82781456953643,15.4,18.5,15.4,18.5,0.5,0.5,0.5,,,,,0.5,,,,1.0,,0.5835375,1.25,25.85,,1.0,,,,3.0,,2.0,,,,1.0,,,,,,2.0,,4.0,,2.0,,,,,,1.0,,,,0.3333333333333333,,,,,,,,,,0.3333333333333333,0.5,0.4,1.0,1.0,,,1.0,1.0,,1.0,,,,1.0,,2.0,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,1.0,,0.616,0.5031,,0.2,1.0,,,,,1.0,,,,2.0,,2.0,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2020,2019-20,True
1626162-1628975-1629661-201937-203967,1610612756,"Kelly Oubre Jr., Jevon Carter, Cameron Johnson, Ricky Rubio, Dario Saric","Oubre Jr., Carter, Johnson, Rubio, Saric",1626162-1628975-1629661-201937-203967,PHX,236.0,1,4.0,-5.0,8.0,7.0,15.0,,,,2.0,,,,2.0,2.0,3.0,6.0,11.0,,,6.0,,,,2.0,2.0,,,6.0,,1.0,2.0,2.0,3.0,,,1.0,0.6666666666666666,0.6666666666666666,,0.6,0.6,0.6,,0.5,,91.52542372881356,17.375,13.857142857142858,17.125,11.714285714285714,,,,,0.4,,,,,,,0.6,,0.43855000000000005,6.3,23.266666666666666,3.0,1.0,,,3.0,,,3.0,,,1.0,1.0,2.0,,4.0,,1.0,1.0,,1.0,1.0,,,,,,,1.5,0.5,1.0,,0.3333333333333333,,1.0,,,,,,,0.6,,,0.5,3.0,,,,,,,,,,,1.0,,,,1.0,2.0,2.0,1.0,,,3.0,,,,,0.5,,,,,,,0.55905,0.1357,,0.375,,,,2.0,,,,1.0,,,2.0,,2.0,,,,,,,,,1.5,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,0.5,,,,1.0,,,,,1.0,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,1610612756,2020,2019-20,True
1626162-1628975-1629661-203382-203967,1610612756,"Kelly Oubre Jr., Jevon Carter, Cameron Johnson, Aron Baynes, Dario Saric","Oubre Jr., Carter, Johnson, Baynes, Saric",1626162-1628975-1629661-203382-203967,PHX,41.0,1,1.0,1.0,1.0,2.0,3.0,,,,,,1.0,1.0,1.0,,1.0,2.0,1.0,,2.0,,1.0,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,1.0,0.5,0.5,0.5,1.0,1.0,1.0,105.36585365853658,12.0,14.5,12.0,14.5,,,,,,,,0.5,,,,0.5,,0.49665,19.1,25.8,2.0,,1.0,1.0,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2020,2019-20,True
