EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Arc3FGA,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimPctAssisted,Arc3Frequency,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Steals,BadPassSteals,SecondChanceTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LongMidRangePctBlocked,OffLongMidRangeReboundPct,BlocksRecoveredPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGM,FG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,ShortMidRangeAssists,ShootingFouls,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,LongMidRangeFGM,LongMidRangeAssists,BadPassTurnovers,DeadBallTurnovers,Offensive Fouls,Offensive Fouls Drawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,FTDefRebounds,LostBallSteals,DefFTReboundPct,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,BadPassOutOfBoundsTurnovers,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,NonShootingPenaltyNonTakeFouls,Loose Ball Fouls,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Technical Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,BlockedShortMidRange,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,Travels,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,StepOutOfBoundsTurnovers,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends,DefensiveGoaltends,team_id,year,season,team_vs
1498-1752-1763-1899-2446,1610612740,"Antonio Daniels, Sean Marks, Ryan Bowen, James Posey, Rasual Butler","Daniels, Marks, Bowen, Posey, Butler",1498-1752-1763-1899-2446,NOH,97.0,1,2.0,3.0,3.0,3.0,1.0,6.0,1.0,2.0,1.0,1.0,,,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,1.0,1.0,,,,,1.0,1.0,,2.0,,2.0,0.5,1.0,0.3333333333333333,1.0,0.5,1.0,0.3333333333333333,0.5,0.5,,,,,0.5,,,,,89.0721649484536,9.0,23.333333333333332,9.0,17.333333333333332,0.6666666666666666,0.5,1.0,,,0.3333333333333333,1.0,1.0,1.0,0.5978666666666667,,,,0.5,,23.5,,,,,,,,,,,,,,,,3.0,3.0,1.0,2.0,,1.0,2.0,1.0,2.0,4.0,,,,,1.0,,,,,4.0,3.0,1.0,0.5,0.3333333333333333,0.5,,,,0.6666666666666666,0.5,,0.5978666666666667,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,1610612740,2009,2008-09,False
1498-1752-1899-201153-2484,1610612740,"Antonio Daniels, Sean Marks, James Posey, Julian Wright, Devin Brown","Daniels, Marks, Posey, Wright, Brown",1498-1752-1899-201153-2484,NOH,170.0,1,3.0,6.0,5.0,6.0,1.0,11.0,2.0,3.0,1.0,1.0,1.0,1.0,,4.0,5.0,1.0,,8.0,2.0,1.0,1.0,2.0,4.0,2.0,,1.0,3.0,4.0,1.0,5.0,,,,,1.0,,,,,6.0,0.8,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.16666666666666666,,,,1.0,1.0,1.0,0.5,1.0,,1.0,,93.17647058823529,12.6,17.833333333333332,12.6,17.833333333333332,0.5,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,,1.0,1.0,0.6666666666666666,0.511,0.6083,,,0.25,6.840000000000001,26.5,1.0,4.0,1.0,2.0,2.0,1.0,4.0,,0.5,0.6666666666666666,,1.0,,0.5,0.16666666666666666,5.0,2.0,2.0,3.0,1.0,4.0,5.0,1.0,,8.0,,,,,,,,,,8.0,5.0,,0.8,0.6666666666666666,0.6666666666666666,,,,0.5,0.6666666666666666,0.16666666666666666,0.511,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,False
1498-1752-1899-2446-2561,1610612740,"Antonio Daniels, Sean Marks, James Posey, Rasual Butler, David West","Daniels, Marks, Posey, Butler, West",1498-1752-1899-2446-2561,NOH,133.0,1,2.0,-1.0,3.0,3.0,,6.0,,,,,,,,,,1.0,,3.0,4.0,,,,,,,,,1.0,,1.0,,,,2.0,3.0,,,,,3.0,,,1.5,,1.5,,1.0,,,,,,1.0,,,,,,64.96240601503759,21.0,23.333333333333332,21.0,23.333333333333332,,,,,,,,,1.0,0.5475,,,,,,24.8,1.0,,1.0,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612740,2009,2008-09,False
1498-1752-1899-2484-2561,1610612740,"Antonio Daniels, Sean Marks, James Posey, Devin Brown, David West","Daniels, Marks, Posey, Brown, West",1498-1752-1899-2484-2561,NOH,109.0,1,2.0,2.0,3.0,3.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,4.0,,1.0,5.0,3.0,1.0,1.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,4.0,,,,1.0,,1.0,,1.0,1.0,3.0,0.5,1.0,0.5,1.0,0.625,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,79.26605504587155,19.333333333333332,17.0,18.666666666666668,17.0,0.5,1.0,1.0,0.25,0.25,,1.0,1.0,0.5,0.472075,0.5441,0.25,0.25,0.4,6.3,,,2.0,,1.0,1.0,1.0,2.0,,0.5,1.0,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,False
1498-1752-200756-201153-2050,1610612740,"Antonio Daniels, Sean Marks, Hilton Armstrong, Julian Wright, Morris Peterson","Daniels, Marks, Armstrong, Wright, Peterson",1498-1752-200756-201153-2050,NOH,267.0,1,4.0,1.0,8.0,8.0,1.0,16.0,2.0,3.0,1.0,1.0,,1.0,1.0,2.0,4.0,2.0,2.0,9.0,8.0,1.0,1.0,2.0,,,1.0,1.0,2.0,3.0,1.0,4.0,,1.0,1.0,1.0,1.0,4.0,,5.0,1.0,7.0,0.5,1.0,0.5833333333333334,1.0,0.5,1.0,0.3333333333333333,0.25,0.3333333333333333,1.0,1.0,0.5,0.75,0.3333333333333333,1.0,,1.0,,86.29213483146067,16.25,17.125,15.875,17.125,0.5,0.6666666666666666,1.0,,0.16666666666666666,0.16666666666666666,1.0,1.0,0.8333333333333334,0.5477666666666666,0.5729,0.14285714285714285,0.2,0.2222222222222222,5.4,24.1,1.0,4.0,1.0,2.0,3.0,2.0,7.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.16666666666666666,3.0,8.0,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,0.25,,,1.0,,,,,0.1111111111111111,0.375,,,1.0,3.0,1.0,,,1.0,,1.0,0.5,0.5,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,False
1498-1752-201153-2199-2484,1610612740,"Antonio Daniels, Sean Marks, Julian Wright, Tyson Chandler, Devin Brown","Daniels, Marks, Wright, Chandler, Brown",1498-1752-201153-2199-2484,NOH,1.0,1,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1440.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,False
1498-1899-200756-201153-2050,1610612740,"Antonio Daniels, James Posey, Hilton Armstrong, Julian Wright, Morris Peterson","Daniels, Posey, Armstrong, Wright, Peterson",1498-1899-200756-201153-2050,NOH,256.0,1,4.0,-4.0,8.0,9.0,2.0,17.0,2.0,5.0,1.0,1.0,,2.0,,2.0,7.0,1.0,2.0,6.0,10.0,1.0,1.0,2.0,,,1.0,2.0,2.0,3.0,2.0,5.0,,1.0,,1.0,3.0,1.0,,2.0,1.0,4.0,0.2857142857142857,1.0,0.25,0.5,0.3333333333333333,0.5,0.125,0.14285714285714285,0.2,1.0,1.0,0.4,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,95.625,16.875,13.444444444444445,15.0,13.222222222222221,0.625,0.4,0.5,,0.25,,0.5,1.0,0.75,0.5147625,0.5123,0.1111111111111111,0.125,0.3333333333333333,5.528571428571429,25.3,1.0,4.0,1.0,2.0,2.0,2.0,4.0,,1.0,1.0,,1.0,,1.0,0.125,,5.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,False
1498-1899-200756-2484-978,1610612740,"Antonio Daniels, James Posey, Hilton Armstrong, Devin Brown, Peja Stojakovic","Daniels, Posey, Armstrong, Brown, Stojakovic",1498-1899-200756-2484-978,NOH,108.0,1,2.0,-2.0,4.0,3.0,,7.0,,1.0,,,1.0,,,,2.0,,,,2.0,,,,,,1.0,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,0.5,1.0,,,,1.0,,,,,,93.33333333333333,17.75,12.333333333333334,17.75,12.333333333333334,0.5,,,0.5,,,,,0.5,0.46305,,,,,6.65,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1610612740,2009,2008-09,False
1498-1899-201153-2199-2484,1610612740,"Antonio Daniels, James Posey, Julian Wright, Tyson Chandler, Devin Brown","Daniels, Posey, Wright, Chandler, Brown",1498-1899-201153-2199-2484,NOH,15.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,False
1498-1899-201153-2199-978,1610612740,"Antonio Daniels, James Posey, Julian Wright, Tyson Chandler, Peja Stojakovic","Daniels, Posey, Wright, Chandler, Stojakovic",1498-1899-201153-2199-978,NOH,128.0,1,2.0,1.0,4.0,4.0,1.0,8.0,,,,,1.0,1.0,,,2.0,2.0,1.0,1.0,,,,1.0,,,,,3.0,3.0,1.0,4.0,,,,,,1.0,,2.0,1.0,,,,,,0.1,0.5,0.5,,,,1.0,,1.0,0.25,,,1.0,,90.0,20.25,11.75,20.25,11.75,,,,0.25,0.25,,,,0.5,0.4386625,,0.2,0.3333333333333333,1.0,13.4,26.0,2.0,,2.0,,,,,,,,,1.0,,,0.5,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,0.5,0.5,,,,,,,,,1610612740,2009,2008-09,False
1498-1899-2199-2484-2561,1610612740,"Antonio Daniels, James Posey, Tyson Chandler, Devin Brown, David West","Daniels, Posey, Chandler, Brown, West",1498-1899-2199-2484-2561,NOH,10.0,1,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,False
1498-1899-2199-2484-978,1610612740,"Antonio Daniels, James Posey, Tyson Chandler, Devin Brown, Peja Stojakovic","Daniels, Posey, Chandler, Brown, Stojakovic",1498-1899-2199-2484-978,NOH,107.0,1,2.0,-2.0,2.0,3.0,1.0,5.0,,1.0,,,,1.0,1.0,1.0,2.0,1.0,,2.0,4.0,1.0,1.0,2.0,,,1.0,,1.0,1.0,1.0,2.0,,,,,1.0,1.0,,,,,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,,0.5,,0.5,0.5,,,1.0,,67.28971962616822,28.0,17.0,25.0,13.666666666666666,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,,0.6666666666666666,0.5452,,,,1.0,8.95,23.3,,2.0,,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,1610612740,2009,2008-09,False
1498-200756-201153-2050-2484,1610612740,"Antonio Daniels, Hilton Armstrong, Julian Wright, Morris Peterson, Devin Brown","Daniels, Armstrong, Wright, Peterson, Brown",1498-200756-201153-2050-2484,NOH,720.0,1,12.0,-20.0,24.0,24.0,,48.0,2.0,3.0,,,1.0,2.0,,3.0,6.0,3.0,7.0,13.0,33.0,,,,2.0,,1.0,,3.0,6.0,,6.0,,6.0,3.0,9.0,7.0,8.0,1.0,10.0,3.0,13.0,0.5,,0.3333333333333333,,0.4642857142857143,,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.6,,0.75,,,,1.0,,96.0,14.583333333333334,15.416666666666666,14.583333333333334,15.291666666666666,0.3333333333333333,0.6666666666666666,1.0,0.1111111111111111,0.2222222222222222,,,,0.6666666666666666,0.5505722222222222,,0.25,0.3333333333333333,,8.133333333333333,24.96666666666667,3.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,0.6666666666666666,0.6666666666666666,1.0,,1.0,1.0,0.3333333333333333,10.0,17.0,1.0,2.0,,1.0,3.0,,6.0,8.0,4.0,1.0,,2.0,2.0,,,,,8.0,10.0,2.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,,,,0.6666666666666666,0.5,,0.7020666666666666,0.6153846153846154,0.4166666666666667,,,,,,,,5.0,,,,,,,,,,,,1.0,,3.0,3.0,1.0,,0.5,0.5,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,False
1498-201153-2199-2446-978,1610612740,"Antonio Daniels, Julian Wright, Tyson Chandler, Rasual Butler, Peja Stojakovic","Daniels, Wright, Chandler, Butler, Stojakovic",1498-201153-2199-2446-978,NOH,140.0,1,2.0,-9.0,5.0,5.0,1.0,10.0,,2.0,,1.0,1.0,1.0,,,4.0,,2.0,2.0,11.0,,1.0,,,,1.0,2.0,,1.0,2.0,3.0,1.0,2.0,,2.0,2.0,1.0,,2.0,1.0,2.0,,,,,0.2,,,0.25,0.5,1.0,,0.5,,0.5,0.5,1.0,,0.3333333333333333,102.85714285714285,18.0,10.0,17.6,10.0,0.5,,,0.25,0.25,,1.0,,0.5,0.504325,0.5856,0.2,0.2,,6.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,False
1498-2199-2484-2561-978,1610612740,"Antonio Daniels, Tyson Chandler, Devin Brown, David West, Peja Stojakovic","Daniels, Chandler, Brown, West, Stojakovic",1498-2199-2484-2561-978,NOH,75.0,1,1.0,-1.0,2.0,2.0,,4.0,,,,,,,,,,2.0,,3.0,4.0,,,,,,,,,,,,,,,,,1.0,,,,3.0,,,0.75,,0.75,,1.0,,,,,,,,,,,,76.8,25.0,12.5,25.0,11.0,,,,,,,,,1.0,0.55695,,,,,,24.4,2.0,,2.0,,1.0,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2009,2008-09,False
