EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,LostBallOutOfBoundsTurnovers,Offensive Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefCorner3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,Corner3FGM,Corner3FGA,Corner3Assists,PenaltyTurnovers,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,PtsPutbacks,Travels,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyFtPoints,PtsUnassisted3s,HeaveAttempts,SelfOReb,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffensiveGoaltends,LongMidRangePctBlocked,Clear Path Fouls,Corner3PctBlocked,team_id,year,season,team_vs
1885-200770-2756-2772-977,1610612747,"Lamar Odom, Jordan Farmar, Sasha Vujacic, Trevor Ariza, Kobe Bryant","Odom, Farmar, Vujacic, Ariza, Bryant",1885-200770-2756-2772-977,LAL,83.0,3,1.0,,5.0,5.0,,10,2.0,2.0,,,,,,,,,,,2.0,2.0,,,,4.0,4.0,,,,,,4.0,,,,,,2.0,,2.0,,2.0,,,4.0,,,2.0,1.0,,3.0,,3.0,,,,2.0,,2.0,,,2.0,,,,,,,,,,,1.0,1.0,,4.0,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,1.0,,,1.0,,1.0,1.0,,,1.0,,,1.0,173.49397590361446,1.0,6.8,9.8,6.8,9.8,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.7448,,,,,,,4.0,5.0,2.0,2.0,,,2.0,2.0,,,4.0,,,4.0,4.0,,,1.0,1.0,1.0,,1.0,1.0,,,0.7448,1.0,0.8,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1610612747,2009,2008-09,False
1885-200770-2756-2788-965,1610612747,"Lamar Odom, Jordan Farmar, Sasha Vujacic, DJ Mbenga, Derek Fisher","Odom, Farmar, Vujacic, Mbenga, Fisher",1885-200770-2756-2788-965,LAL,56.0,1,1.0,2.0,3.0,3.0,1.0,6,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,,1.0,,2.0,,,,,,,2.0,,,1.0,,,1.0,,1.0,,1.0,,,2.0,,,2.0,,,2.0,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,1.0,,0.5,,0.5,,0.5,,,,,,,,1.0,1.0,,,,,,1.0,154.28571428571428,,4.0,14.666666666666666,4.0,14.666666666666666,0.5,1.0,1.0,1.0,,,,,,,,,0.5,,,,,,,,,,1.0,,0.679825,,,,,,25.1,3.0,3.0,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0,,,2.0,3.0,,,1.0,0.5,0.5,1.0,0.5,1.0,0.5,,0.679825,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
1885-200770-2756-2788-977,1610612747,"Lamar Odom, Jordan Farmar, Sasha Vujacic, DJ Mbenga, Kobe Bryant","Odom, Farmar, Vujacic, Mbenga, Bryant",1885-200770-2756-2788-977,LAL,21.0,1,,,1.0,1.0,,2,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,137.14285714285714,,3.0,18.0,3.0,18.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,0.16005,,,,,,33.4,1.0,1.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,1.0,,0.16005,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
1885-200770-2772-2788-977,1610612747,"Lamar Odom, Jordan Farmar, Trevor Ariza, DJ Mbenga, Kobe Bryant","Odom, Farmar, Ariza, Mbenga, Bryant",1885-200770-2772-2788-977,LAL,459.0,4,8.0,1.0,14.0,16.0,1.0,30,,,,,3.0,4.0,1.0,4.0,1.0,4.0,,1.0,4.0,8.0,1.0,5.0,1.0,12.0,11.0,,,,1.0,,4.0,4.0,,4.0,1.0,,2.0,,2.0,,,2.0,,4.0,1.0,,2.0,6.0,1.0,9.0,2.0,11.0,1.0,1.0,,1.0,,1.0,,,1.0,2.0,2.0,,1.0,,2.0,,1.0,2.0,2.0,2.0,1.0,,12.0,0.5,0.5,,0.2,,0.2,0.5,,0.4230769230769231,,0.42857142857142855,,0.38461538461538464,,,1.0,1.0,,0.6666666666666666,0.25,1.0,0.7272727272727273,0.25,,0.6666666666666666,1.0,0.6,1.0,94.11764705882352,0.5,14.571428571428571,15.9375,13.928571428571429,13.9375,,,,,0.3076923076923077,0.75,0.75,0.6666666666666666,0.3076923076923077,0.25,0.25,,0.3076923076923077,0.25,0.25,,,,,1.0,,,0.38461538461538464,0.25,0.4576230769230769,0.56685,0.07142857142857142,0.1111111111111111,,13.6125,25.939999999999998,7.0,7.0,,,,2.0,2.0,4.0,,3.0,5.0,,,5.0,7.0,,,0.5,0.2857142857142857,0.3125,,,,0.2857142857142857,,0.4752642857142857,0.4166666666666667,0.5,1.0,0.25,0.3333333333333333,,1.0,,1.0,0.07692307692307693,,,,,1.0,,,,,,0.3333333333333333,,0.14285714285714285,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
1885-201180-2200-2772-965,1610612747,"Lamar Odom, Sun Sun, Pau Gasol, Trevor Ariza, Derek Fisher","Odom, Sun, Gasol, Ariza, Fisher",1885-201180-2200-2772-965,LAL,204.0,2,3.0,,6.0,7.0,,13,1.0,1.0,,,,1.0,,,1.0,2.0,,,1.0,2.0,1.0,2.0,3.0,8.0,8.0,,,,,,,2.0,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,,3.0,,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,,1.0,1.0,1.0,,2.0,,3.0,1.0,1.0,1.0,,1.0,,,8.0,,,1.0,0.5,,0.5,0.5,,0.625,,0.8,,0.5,0.5,,1.0,,,1.0,,,1.0,,,,1.0,,,91.76470588235294,,15.666666666666666,15.714285714285714,15.666666666666666,15.714285714285714,0.25,1.0,1.0,,0.25,,,,,,,,0.5,0.5,0.5,1.0,,,,,,,0.75,0.5,0.5074625,,0.25,0.5,,3.55,25.7,6.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,8.0,,,8.0,6.0,,0.5,0.5,0.625,0.8,,0.25,1.0,0.5,0.5,0.5074625,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
1885-201180-2200-2772-977,1610612747,"Lamar Odom, Sun Sun, Pau Gasol, Trevor Ariza, Kobe Bryant","Odom, Sun, Gasol, Ariza, Bryant",1885-201180-2200-2772-977,LAL,6.0,1,,1.0,1.0,,1.0,1,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,240.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
1885-2036-2575-965-977,1610612747,"Lamar Odom, Chris Mihm, Luke Walton, Derek Fisher, Kobe Bryant","Odom, Mihm, Walton, Fisher, Bryant",1885-2036-2575-965-977,LAL,209.0,1,3.0,-4.0,7.0,7.0,2.0,14,3.0,4.0,1.0,2.0,,3.0,,3.0,,,,,3.0,10.0,,,2.0,8.0,12.0,1.0,4.0,,,3.0,4.0,2.0,,,,,2.0,,2.0,,2.0,,,4.0,4.0,,2.0,,,2.0,4.0,6.0,,,,,,,,,,3.0,3.0,,3.0,,3.0,1.0,2.0,,,,,,5.0,0.6666666666666666,1.0,,,,,0.3,0.25,0.3,0.25,0.36363636363636365,0.375,,,,,,,,0.5714285714285714,1.0,1.0,0.5714285714285714,1.0,,,,1.0,96.45933014354067,,15.0,14.857142857142858,11.857142857142858,14.857142857142858,0.4,0.75,0.75,0.6666666666666666,0.3,,,,0.3,,,,,,,,0.5,0.5,,,,,0.4,,0.49076000000000003,0.49425,0.18181818181818182,0.18181818181818182,0.375,9.11,,3.0,,1.0,2.0,,,1.0,5.0,,,2.0,,,2.0,3.0,,,0.2,0.2,0.2,,0.4,0.5,,,0.51362,0.25,0.42857142857142855,,,,,,,,,,,,,,1.0,2.0,,,0.6666666666666666,0.3333333333333333,,,,,,,,,2.0,,,,,,,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
1885-2036-2756-2772-965,1610612747,"Lamar Odom, Chris Mihm, Sasha Vujacic, Trevor Ariza, Derek Fisher","Odom, Mihm, Vujacic, Ariza, Fisher",1885-2036-2756-2772-965,LAL,287.0,2,5.0,-1.0,10.0,9.0,,19,3.0,5.0,,,,,1.0,1.0,,,,,4.0,6.0,,1.0,2.0,10.0,11.0,,,,,,8.0,,,,,,4.0,,4.0,,3.0,,1.0,8.0,,,1.0,2.0,,3.0,,3.0,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,4.0,1.0,1.0,,2.0,,1.0,,,,,,10.0,1.0,1.0,,,,,0.6666666666666666,,0.5714285714285714,,0.625,,0.14285714285714285,,,0.5,,,0.4,,1.0,0.5,,,,0.5,0.3333333333333333,,95.33101045296168,,12.3,18.22222222222222,12.3,16.333333333333332,0.7142857142857143,0.6,0.6,1.0,,,,,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,,0.8571428571428571,,0.5798,,0.125,0.14285714285714285,,3.1166666666666667,23.9,1.0,3.0,1.0,1.0,,,1.0,1.0,,,2.0,,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.7137,0.2,0.1,,,,,1.0,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
1885-2036-2772-965-977,1610612747,"Lamar Odom, Chris Mihm, Trevor Ariza, Derek Fisher, Kobe Bryant","Odom, Mihm, Ariza, Fisher, Bryant",1885-2036-2772-965-977,LAL,163.0,2,3.0,-2.0,6.0,6.0,,12,1.0,1.0,,,1.0,1.0,,,,,,,2.0,2.0,,1.0,2.0,6.0,8.0,,,,,,,4.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,2.0,,2.0,,2.0,,1.0,,,,,,6.0,,,,,,,1.0,,0.6666666666666666,,0.75,,0.3333333333333333,,,1.0,,,1.0,,,1.0,,,,,1.0,,106.0122699386503,,13.333333333333334,13.833333333333334,13.333333333333334,13.833333333333334,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,0.6666666666666666,,0.5326000000000001,,0.25,0.3333333333333333,,5.85,23.7,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
1885-2200-2209-2756-2772,1610612747,"Lamar Odom, Pau Gasol, Vladimir Radmanovic, Sasha Vujacic, Trevor Ariza","Odom, Gasol, Radmanovic, Vujacic, Ariza",1885-2200-2209-2756-2772,LAL,108.0,1,2.0,,2.0,3.0,1.0,5,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,2.0,,,2.0,4.0,4.0,1.0,1.0,,,2.0,,2.0,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,2.0,,2.0,,,,,,,,2.0,,,,,,,0.5,1.0,0.5,1.0,0.6666666666666666,1.0,,,,,,,,1.0,,,1.0,,,,,,66.66666666666667,,25.5,19.0,25.5,19.0,0.5,1.0,1.0,,0.5,,,,,,,,,,,,1.0,1.0,,,,,0.5,,0.46635,0.5291,,,0.5,3.7,,1.0,1.0,,,,,,,,,2.0,,,2.0,1.0,,,,,1.0,,,,,,,0.5,0.5,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
1885-2200-2209-2756-965,1610612747,"Lamar Odom, Pau Gasol, Vladimir Radmanovic, Sasha Vujacic, Derek Fisher","Odom, Gasol, Radmanovic, Vujacic, Fisher",1885-2200-2209-2756-965,LAL,46.0,1,1.0,5.0,2.0,2.0,,4,,,,,,,,,1.0,1.0,,,,,1.0,1.0,2.0,5.0,,,,,,,,,3.0,1.0,1.0,,,1.0,1.0,1.0,,,,3.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,2.0,,,,,,,,5.0,,,1.0,1.0,,1.0,,,1.5,,1.25,,1.0,,,,,,1.0,,,1.0,,,,1.0,,,125.21739130434781,,6.0,17.0,6.0,17.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,0.62805,,,,,,24.3,2.0,,,,1.0,1.0,,,1.0,1.0,5.0,,,5.0,2.0,,1.0,,1.5,1.25,,,,1.0,1.0,0.62805,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
1885-2200-2209-2756-977,1610612747,"Lamar Odom, Pau Gasol, Vladimir Radmanovic, Sasha Vujacic, Kobe Bryant","Odom, Gasol, Radmanovic, Vujacic, Bryant",1885-2200-2209-2756-977,LAL,897.0,4,15.0,9.0,26.0,28.0,2.0,54,3.0,9.0,1.0,3.0,1.0,4.0,2.0,5.0,4.0,7.0,1.0,1.0,6.0,18.0,5.0,8.0,4.0,31.0,22.0,1.0,3.0,1.0,1.0,5.0,6.0,6.0,15.0,7.0,4.0,1.0,3.0,5.0,8.0,4.0,2.0,1.0,,21.0,4.0,,3.0,6.0,,9.0,4.0,13.0,4.0,4.0,,2.0,,2.0,,,2.0,3.0,7.0,,4.0,,5.0,1.0,2.0,1.0,1.0,1.0,1.0,,26.0,0.5,0.6,1.0,0.625,1.0,0.625,0.3333333333333333,0.3333333333333333,0.5192307692307693,0.625,0.5535714285714286,0.625,0.3076923076923077,0.05555555555555555,0.1111111111111111,1.0,,,0.75,0.3333333333333333,0.6,0.6923076923076923,0.26666666666666666,0.5,1.0,0.5,0.8,0.5,86.68896321070234,1.0,14.923076923076923,18.178571428571427,14.653846153846153,17.678571428571427,0.34615384615384615,0.3333333333333333,0.375,0.6666666666666666,0.15384615384615385,0.25,0.25,1.0,0.19230769230769232,0.4,0.4,,0.2692307692307692,0.5714285714285714,0.5714285714285714,1.0,0.75,0.3333333333333333,,0.25,1.0,1.0,0.6538461538461539,0.5714285714285714,0.4862173076923077,0.4283625,0.07407407407407407,0.10526315789473684,0.16129032258064516,6.761111111111111,25.3625,11.0,13.0,1.0,5.0,3.0,3.0,2.0,9.0,3.0,3.0,16.0,,,16.0,11.0,,1.0,0.2222222222222222,0.5416666666666666,0.5714285714285714,1.0,0.4166666666666667,0.2,0.25,1.0,0.46889583333333335,0.5161290322580645,0.4230769230769231,,,,1.0,1.0,1.0,1.0,0.038461538461538464,1.0,1.0,1.0,,,,2.0,,,0.3333333333333333,,,,,,,3.0,,,2.0,,,,,1.0,,,,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
1885-2200-2209-2772-965,1610612747,"Lamar Odom, Pau Gasol, Vladimir Radmanovic, Trevor Ariza, Derek Fisher","Odom, Gasol, Radmanovic, Ariza, Fisher",1885-2200-2209-2772-965,LAL,108.0,1,2.0,2.0,4.0,3.0,1.0,7,1.0,2.0,,1.0,,,,,,2.0,,,1.0,2.0,,2.0,2.0,4.0,2.0,,1.0,,,,2.0,,,2.0,,,1.0,,1.0,,1.0,,,2.0,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,2.0,,3.0,1.0,2.0,,,,,,4.0,1.0,1.0,,,,,0.5,,0.25,,0.4,,0.5,,,,,,,,,,0.3333333333333333,,,,,,93.33333333333333,,14.0,17.333333333333332,13.5,17.333333333333332,0.5,0.5,0.5,1.0,,,,,,,,,0.5,,,,1.0,,,,,,1.0,,0.6229,,0.4,0.6666666666666666,,,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
1885-2200-2209-965-977,1610612747,"Lamar Odom, Pau Gasol, Vladimir Radmanovic, Derek Fisher, Kobe Bryant","Odom, Gasol, Radmanovic, Fisher, Bryant",1885-2200-2209-965-977,LAL,7370.0,27,123.0,38.0,255.0,254.0,32.0,509,44.0,68.0,12.0,19.0,25.0,60.0,15.0,49.0,16.0,37.0,1.0,4.0,84.0,177.0,25.0,55.0,55.0,298.0,260.0,15.0,27.0,2.0,7.0,42.0,80.0,88.0,63.0,36.0,16.0,5.0,40.0,21.0,61.0,13.0,19.0,12.0,9.0,143.0,29.0,1.0,33.0,61.0,10.0,104.0,37.0,141.0,19.0,14.0,5.0,19.0,4.0,13.0,10.0,6.0,29.0,24.0,40.0,1.0,51.0,3.0,75.0,9.0,31.0,13.0,6.0,13.0,8.0,2.0,256.0,0.47619047619047616,0.5405405405405406,0.84,0.45454545454545453,0.2857142857142857,0.46296296296296297,0.4745762711864407,0.5555555555555556,0.5237068965517241,0.5294117647058824,0.5625,0.5384615384615384,0.23706896551724138,0.02824858757062147,0.07352941176470588,0.6551724137931034,1.0,0.1111111111111111,0.7530864197530864,0.31868131868131866,0.8048780487804879,0.7704918032786885,0.3,0.5833333333333334,0.7619047619047619,0.7241379310344828,0.7741935483870968,0.76,99.45183175033922,0.6153846153846154,13.705882352941176,15.255905511811024,13.04313725490196,14.775590551181102,0.29310344827586204,0.6470588235294118,0.6984126984126984,0.4318181818181818,0.25862068965517243,0.4166666666666667,0.4166666666666667,0.48,0.21120689655172414,0.30612244897959184,0.30612244897959184,0.6,0.15948275862068967,0.43243243243243246,0.43243243243243246,0.8125,0.5588235294117647,0.631578947368421,0.16666666666666666,0.11764705882352941,0.25,1.0,0.5301724137931034,0.4444444444444444,0.5059080086580087,0.5261851851851852,0.12549019607843137,0.15577889447236182,0.14093959731543623,8.212429378531073,25.923636363636362,146.0,121.0,29.0,44.0,8.0,19.0,50.0,92.0,13.0,32.0,165.0,2.0,2.0,165.0,146.0,7.0,0.40625,0.5434782608695652,0.5604838709677419,0.5809859154929577,0.875,0.3548387096774194,0.6590909090909091,0.1532258064516129,0.42105263157894735,0.5233681451612903,0.5536912751677853,0.5725490196078431,7.0,0.2413793103448276,0.25,9.0,18.0,8.0,22.0,0.07758620689655173,0.5,0.5,0.8888888888888888,5.0,13.0,6.0,20.0,,,0.34285714285714286,0.09375,0.2222222222222222,0.10483870967741936,0.38461538461538464,1.0,3.0,26.0,12.0,1.0,7.0,,2.0,2.0,1.0,9.0,2.0,5.0,,8.0,0.06086956521739131,0.08823529411764706,0.3333333333333333,1.0,,,,,,,,1.0,0.017857142857142856,2.0,,,,,1610612747,2009,2008-09,False
1885-2200-2575-2756-965,1610612747,"Lamar Odom, Pau Gasol, Luke Walton, Sasha Vujacic, Derek Fisher","Odom, Gasol, Walton, Vujacic, Fisher",1885-2200-2575-2756-965,LAL,288.0,4,5.0,-4.0,9.0,10.0,3.0,19,1.0,1.0,,,,1.0,,4.0,1.0,3.0,1.0,2.0,1.0,6.0,1.0,5.0,,5.0,9.0,,1.0,1.0,2.0,3.0,2.0,,3.0,3.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,5.0,3.0,,1.0,,1.0,2.0,4.0,6.0,1.0,1.0,,1.0,,1.0,1.0,,2.0,1.0,2.0,,2.0,,,,,1.0,,1.0,,,2.0,1.0,1.0,1.0,0.2,0.5,0.2,0.16666666666666666,,0.22727272727272727,0.5,0.22727272727272727,0.5,0.45454545454545453,,,0.5,1.0,,,0.6,1.0,0.5,0.4444444444444444,,,,,1.0,95.0,,17.333333333333332,13.2,14.444444444444445,13.2,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,,,,0.36363636363636365,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,0.6666666666666666,0.5,1.0,0.5454545454545454,0.3333333333333333,0.5082090909090909,0.49035,,,0.6,15.666666666666666,24.1,4.0,10.0,,,,1.0,,3.0,,1.0,,1.0,,,4.0,1.0,,,,,,,,0.25,,0.412125,,0.4444444444444444,1.0,0.25,,,2.0,,1.0,0.18181818181818182,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
1885-2200-2575-2756-977,1610612747,"Lamar Odom, Pau Gasol, Luke Walton, Sasha Vujacic, Kobe Bryant","Odom, Gasol, Walton, Vujacic, Bryant",1885-2200-2575-2756-977,LAL,22.0,2,,2.0,1.0,,,1,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,65.45454545454545,,20.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,2.0,,,2.0,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
