EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsPutbacks,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,DefLongMidRangeReboundPct,SecondChanceFtPoints,Loose Ball Fouls Drawn,Technical Free Throw Trips,OffLongMidRangeReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,FTDefRebounds,LostBallSteals,BadPassTurnovers,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,OffCorner3ReboundPct,SecondChanceCorner3Frequency,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedShortMidRange,SelfOReb,SelfORebPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,OffensiveGoaltends,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Blocked3s,BlockedArc3,Corner3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
1713-201572-201604-2250-2734,1610612751,"Vince Carter, Brook Lopez, Chris Douglas-Roberts, Bobby Simmons, Devin Harris","Carter, Lopez, Douglas-Roberts, Simmons, Harris",1713-201572-201604-2250-2734,NJN,168.0,1,3.0,1.0,6.0,6.0,,1.0,12.0,2.0,2.0,,,,1.0,,1.0,,,2.0,3.0,1.0,3.0,,7.0,6.0,,1.0,,,,,,,,,4.0,3.0,1.0,,,1.0,1.0,,,,3.0,,2.0,,2.0,1.0,3.0,,,,,,,7.0,,,,,1.0,0.3333333333333333,,0.3333333333333333,0.6666666666666666,,,0.5833333333333334,,,0.5833333333333334,,,0.5,,,1.0,1.0,0.3333333333333333,,,,102.85714285714286,8.5,19.5,8.166666666666666,19.5,0.3333333333333333,1.0,1.0,,0.16666666666666666,,,,0.16666666666666666,,,,,,,,0.8333333333333334,,0.5630000000000001,,,,,,,5.866666666666667,24.066666666666666,,6.0,,,,,1.0,2.0,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,0.5,1.0,,,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,True
1713-201572-2039-2059-2239,1610612751,"Vince Carter, Brook Lopez, Keyon Dooling, Eduardo Najera, Trenton Hassell","Carter, Lopez, Dooling, Najera, Hassell",1713-201572-2039-2059-2239,NJN,84.0,1,1.0,4.0,3.0,3.0,3.0,,6.0,,,,,,,,,,,1.0,1.0,,,2.0,4.0,,,,,1.0,1.0,,,2.0,4.0,,2.0,,,,,,,,,,,,,2.0,2.0,,2.0,,,2.0,2.0,,,4.0,4.0,3.0,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,,,,,102.85714285714286,13.333333333333334,14.666666666666666,13.333333333333334,14.666666666666666,,,,,,,,,,,,,,,,,,,0.3833,,0.3833,,,,1.0,8.0,,1.0,3.0,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,True
1713-201572-2039-2059-2250,1610612751,"Vince Carter, Brook Lopez, Keyon Dooling, Eduardo Najera, Bobby Simmons","Carter, Lopez, Dooling, Najera, Simmons",1713-201572-2039-2059-2250,NJN,437.0,4,7.0,3.0,13.0,12.0,5.0,,25.0,3.0,4.0,1.0,2.0,4.0,6.0,,,,,8.0,11.0,,,,16.0,13.0,,,,4.0,5.0,,,,8.0,10.0,6.0,,,,5.0,,5.0,,1.0,3.0,10.0,,1.0,3.0,4.0,,4.0,3.0,2.0,,,,,16.0,8.0,5.0,0.625,0.625,,,,,0.7272727272727273,,0.8,0.7272727272727273,,0.8,0.7272727272727273,,0.8,,0.75,,0.3333333333333333,0.5714285714285714,,,,0.3333333333333333,82.37986270022884,13.538461538461538,21.75,13.538461538461538,21.166666666666668,0.36363636363636365,0.75,1.0,0.3333333333333333,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.75,,,,,0.4,0.5,,,0.36363636363636365,,0.5070090909090909,,0.51912,,,,0.5,9.927272727272728,,0.38461538461538464,5.0,,,1.0,1.0,,,,,,1.0,,1.0,,,,,1.0,,,2.0,,,,,0.09090909090909091,0.25,,,,,0.5,,0.09090909090909091,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,True
1713-201572-2039-2059-2553,1610612751,"Vince Carter, Brook Lopez, Keyon Dooling, Eduardo Najera, Jarvis Hayes","Carter, Lopez, Dooling, Najera, Hayes",1713-201572-2039-2059-2553,NJN,1336.0,9,22.0,7.0,41.0,40.0,14.0,6.0,81.0,8.0,9.0,1.0,1.0,4.0,12.0,3.0,8.0,1.0,3.0,15.0,25.0,3.0,8.0,14.0,53.0,46.0,3.0,3.0,9.0,2.0,5.0,1.0,3.0,6.0,13.0,18.0,12.0,6.0,8.0,3.0,9.0,2.0,11.0,2.0,4.0,2.0,24.0,4.0,2.0,9.0,13.0,5.0,18.0,2.0,2.0,15.0,17.0,4.0,8.0,44.0,13.0,14.0,0.6,0.6923076923076923,0.6666666666666666,0.375,0.3333333333333333,0.375,0.6,1.0,0.4,0.5909090909090909,1.0,0.4375,0.6794871794871795,1.125,0.5909090909090909,0.24242424242424243,0.9,0.4,0.6666666666666666,0.8461538461538461,0.3333333333333333,,0.6666666666666666,1.0,87.3053892215569,16.365853658536587,16.625,15.902439024390244,16.275,0.2727272727272727,0.8888888888888888,0.8888888888888888,0.5,0.36363636363636365,0.3333333333333333,0.4,0.5,0.24242424242424243,0.375,0.375,0.6666666666666666,0.125,1.0,0.375,0.3333333333333333,0.5151515151515151,0.375,0.4879984848484849,0.55095,0.49165,0.23684210526315788,0.27586206896551724,0.16981132075471697,0.24528301886792453,9.356,25.275,0.34146341463414637,5.0,2.0,2.0,3.0,4.0,,,,,4.0,2.0,,3.0,1.0,,2.0,1.0,7.0,5.0,5.0,9.0,,,,,0.08,,0.2857142857142857,,0.2,0.2,1.0,,0.12121212121212122,0.75,0.75,1.0,,,,,0.6666666666666666,1.0,,,1.0,5.0,1.0,3.0,,,0.5,,,,,3.0,,2.0,,1.0,,,,2.0,3.0,1.0,,,,1.0,1.0,,,0.16666666666666666,1.0,,,,,,,,,,2.0,,1.0,0.07692307692307693,,,,,,,,,,,1.0,0.1111111111111111,,,,,,1610612751,2009,2008-09,True
1713-201572-2039-2059-2734,1610612751,"Vince Carter, Brook Lopez, Keyon Dooling, Eduardo Najera, Devin Harris","Carter, Lopez, Dooling, Najera, Harris",1713-201572-2039-2059-2734,NJN,252.0,3,4.0,7.0,6.0,7.0,5.0,3.0,13.0,3.0,4.0,2.0,3.0,,2.0,,1.0,,,3.0,6.0,,1.0,2.0,8.0,1.0,2.0,3.0,4.0,2.0,5.0,,,2.0,6.0,2.0,4.0,,1.0,,1.0,,1.0,,1.0,,2.0,2.0,,5.0,5.0,3.0,8.0,1.0,,1.0,2.0,,,4.0,6.0,5.0,0.3333333333333333,0.5,,,,,0.5,0.6666666666666666,0.4,0.42857142857142855,0.6666666666666666,0.4,0.5,0.6666666666666666,0.5,0.14285714285714285,0.5555555555555556,0.6666666666666666,,0.5555555555555556,0.75,1.0,0.6,,74.28571428571428,19.666666666666668,19.142857142857142,14.5,17.714285714285715,0.5714285714285714,0.75,0.75,0.3333333333333333,0.2857142857142857,,,,0.14285714285714285,,,,0.6,0.6666666666666666,,,0.7142857142857143,,0.5465,0.4292,0.51136,,,0.5,0.75,6.5,24.7,0.8333333333333334,1.0,2.0,2.0,,,,,,,2.0,,,,1.0,,,,1.0,1.0,1.0,2.0,,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,0.6666666666666666,1.0,,,,1.0,1.0,,,,0.5,,,,,,,,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,True
1713-201572-2039-2239-2250,1610612751,"Vince Carter, Brook Lopez, Keyon Dooling, Trenton Hassell, Bobby Simmons","Carter, Lopez, Dooling, Hassell, Simmons",1713-201572-2039-2239-2250,NJN,699.0,4,12.0,-3.0,19.0,18.0,5.0,4.0,37.0,1.0,3.0,1.0,2.0,2.0,6.0,2.0,5.0,1.0,1.0,3.0,9.0,2.0,6.0,8.0,20.0,23.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,4.0,9.0,4.0,2.0,3.0,5.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,4.0,2.0,8.0,4.0,12.0,,,7.0,10.0,,4.0,16.0,9.0,5.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.3333333333333333,0.625,0.5,0.5,0.6428571428571429,0.4,0.6666666666666666,0.16666666666666666,0.8,0.75,0.3,,1.0,0.75,76.22317596566523,20.105263157894736,17.61111111111111,18.42105263157895,16.61111111111111,0.2,0.3333333333333333,0.5,1.0,0.4,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.4,0.4,0.5,0.5,0.5,0.25,1.0,0.6,0.4,0.49657999999999997,0.45625,0.5115125,0.21052631578947367,0.3076923076923077,0.2,0.45,12.68888888888889,24.666666666666668,0.2631578947368421,1.0,,1.0,,,,1.0,,,,1.0,,,2.0,1.0,1.0,,3.0,,5.0,7.0,,,,,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.5,0.6666666666666666,,,,,,,0.06666666666666667,,,,0.3333333333333333,,,,,2.0,1.0,2.0,1.0,,0.25,,,,,3.0,,2.0,,1.0,,,,1.0,,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,True
1713-201572-2039-2239-2553,1610612751,"Vince Carter, Brook Lopez, Keyon Dooling, Trenton Hassell, Jarvis Hayes","Carter, Lopez, Dooling, Hassell, Hayes",1713-201572-2039-2239-2553,NJN,1069.0,8,18.0,15.0,31.0,32.0,13.0,6.0,63.0,8.0,9.0,2.0,3.0,1.0,5.0,3.0,6.0,2.0,4.0,10.0,17.0,5.0,10.0,13.0,48.0,33.0,1.0,3.0,6.0,2.0,7.0,3.0,6.0,9.0,22.0,10.0,10.0,12.0,6.0,3.0,5.0,4.0,9.0,2.0,5.0,,22.0,4.0,2.0,7.0,9.0,7.0,16.0,4.0,3.0,11.0,17.0,2.0,8.0,42.0,22.0,13.0,0.5,0.5,0.8,0.5,0.5,0.5,0.5882352941176471,0.3333333333333333,0.2857142857142857,0.6481481481481481,0.625,0.5,0.6911764705882353,0.6,0.5526315789473685,0.37037037037037035,0.7,0.5714285714285714,0.6666666666666666,0.6923076923076923,0.5833333333333334,1.0,1.0,0.5,84.8643592142189,15.193548387096774,18.6875,14.225806451612904,17.71875,0.3333333333333333,0.8888888888888888,1.0,0.625,0.18518518518518517,0.2,0.2,,0.2222222222222222,0.5,0.5,0.6666666666666666,0.23076923076923078,0.6666666666666666,0.3076923076923077,0.5,0.7037037037037037,0.5,0.5567907407407408,0.4680333333333333,0.5540769230769231,0.24242424242424243,0.34782608695652173,0.125,0.4583333333333333,7.464705882352941,24.0,0.41935483870967744,12.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,,1.0,2.0,,3.0,,1.0,,5.0,,1.0,6.0,1.0,1.0,1.0,1.0,0.058823529411764705,0.1111111111111111,0.2,,0.6,0.3333333333333333,,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,,0.14814814814814814,0.5,0.5,1.0,0.25,1.0,0.15384615384615385,0.5,,4.0,0.5714285714285714,1.0,,1.0,0.5,1.0,1.0,1.0,1.0,3.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,2.0,1.0,1.0,,,,0.5,1.0,0.25,1.0,1.0,,1.0,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,1610612751,2009,2008-09,True
1713-201572-2039-2239-2734,1610612751,"Vince Carter, Brook Lopez, Keyon Dooling, Trenton Hassell, Devin Harris","Carter, Lopez, Dooling, Hassell, Harris",1713-201572-2039-2239-2734,NJN,1543.0,9,26.0,6.0,52.0,52.0,17.0,9.0,104.0,8.0,12.0,2.0,3.0,6.0,11.0,2.0,6.0,,2.0,16.0,32.0,3.0,7.0,25.0,66.0,60.0,2.0,4.0,8.0,3.0,6.0,,2.0,18.0,24.0,20.0,12.0,9.0,6.0,2.0,10.0,3.0,13.0,2.0,6.0,3.0,29.0,7.0,6.0,9.0,18.0,9.0,27.0,2.0,1.0,19.0,27.0,1.0,8.0,58.0,24.0,17.0,0.625,0.7142857142857143,1.0,0.42857142857142855,,0.42857142857142855,0.5,0.5,0.5,0.5256410256410257,0.4,0.375,0.6346153846153846,0.5714285714285714,0.6666666666666666,0.1794871794871795,0.75,0.4375,0.6666666666666666,0.7142857142857143,0.4,0.25,0.5714285714285714,0.5,97.05767984445885,16.71153846153846,12.961538461538462,15.961538461538462,12.576923076923077,0.3076923076923077,0.6666666666666666,0.7272727272727273,0.75,0.28205128205128205,0.5454545454545454,0.6,0.5,0.15384615384615385,0.3333333333333333,0.4,1.0,0.375,0.6666666666666666,0.25,,0.48717948717948717,0.3333333333333333,0.44902105263157893,0.4906,0.44419285714285717,0.17391304347826086,0.20512820512820512,0.12121212121212122,0.36363636363636365,9.33125,27.74285714285714,0.3269230769230769,20.0,2.0,3.0,2.0,9.0,1.0,1.0,,,4.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,7.0,,7.0,13.0,1.0,1.0,1.0,,0.09375,0.08333333333333333,0.7142857142857143,0.3333333333333333,0.25,0.25,1.0,,0.23076923076923078,0.2222222222222222,0.25,0.5,0.02564102564102564,1.0,1.0,1.0,0.6,0.6666666666666666,,,,2.0,1.0,4.0,2.0,,0.4,,1.0,,1.0,,,3.0,1.0,4.0,,,,1.0,1.0,6.0,,,,2.0,6.0,,0.1111111111111111,0.09090909090909091,1.0,0.5714285714285714,1.0,0.2,,,,,,,2.0,,,,1.0,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,,1610612751,2009,2008-09,True
1713-201572-2039-2250-2553,1610612751,"Vince Carter, Brook Lopez, Keyon Dooling, Bobby Simmons, Jarvis Hayes","Carter, Lopez, Dooling, Simmons, Hayes",1713-201572-2039-2250-2553,NJN,3632.0,19,61.0,-20.0,118.0,118.0,55.0,9.0,236.0,22.0,35.0,11.0,14.0,7.0,19.0,7.0,19.0,5.0,9.0,32.0,65.0,8.0,25.0,32.0,120.0,140.0,2.0,8.0,4.0,16.0,26.0,5.0,11.0,14.0,61.0,36.0,28.0,18.0,19.0,7.0,18.0,6.0,24.0,5.0,14.0,3.0,54.0,8.0,23.0,18.0,42.0,14.0,56.0,8.0,6.0,31.0,46.0,4.0,16.0,116.0,61.0,55.0,0.5625,0.5806451612903226,0.75,0.32,0.45454545454545453,0.32,0.49230769230769234,0.25,0.6153846153846154,0.4888888888888889,0.18181818181818182,0.6351351351351351,0.5405405405405406,0.16666666666666666,0.6224489795918368,0.2777777777777778,0.6923076923076923,0.24242424242424243,0.92,0.803921568627451,0.2857142857142857,0.23076923076923078,0.6363636363636364,0.9285714285714286,93.568281938326,15.415254237288135,15.364406779661017,14.76271186440678,14.974576271186441,0.3888888888888889,0.6285714285714286,0.7586206896551724,0.6363636363636364,0.2111111111111111,0.3684210526315789,0.3684210526315789,0.42857142857142855,0.2111111111111111,0.3684210526315789,0.3684210526315789,0.7142857142857143,0.3783783783783784,0.7857142857142857,0.24324324324324326,0.5555555555555556,0.6666666666666666,0.3684210526315789,0.5144955555555556,0.517925,0.5254108108108109,0.1568627450980392,0.2077922077922078,0.03333333333333333,0.5083333333333333,6.758461538461539,24.916,0.4661016949152542,36.0,2.0,7.0,3.0,11.0,1.0,6.0,,2.0,2.0,7.0,1.0,1.0,6.0,,3.0,1.0,15.0,4.0,10.0,22.0,6.0,3.0,6.0,4.0,0.1076923076923077,0.17142857142857143,0.2,,0.375,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.12222222222222222,0.2727272727272727,0.3,0.3333333333333333,0.06666666666666667,0.16666666666666666,0.16666666666666666,1.0,0.6363636363636364,0.2857142857142857,0.05405405405405406,,1.0,12.0,0.8333333333333334,,1.0,,0.16666666666666666,,2.0,,3.0,6.0,,1.0,2.0,2.0,,4.0,2.0,2.0,2.0,9.0,1.0,,,2.0,9.0,,0.09090909090909091,,1.0,0.375,0.9090909090909091,0.18181818181818182,,,1.0,0.6,0.09090909090909091,1.0,2.0,2.0,3.0,0.07142857142857142,,,,,,0.5,,,,,,,,,,,,1610612751,2009,2008-09,True
1713-201572-2039-2250-2734,1610612751,"Vince Carter, Brook Lopez, Keyon Dooling, Bobby Simmons, Devin Harris","Carter, Lopez, Dooling, Simmons, Harris",1713-201572-2039-2250-2734,NJN,3262.0,18,54.0,-11.0,108.0,112.0,43.0,10.0,220.0,16.0,24.0,8.0,12.0,7.0,26.0,7.0,16.0,2.0,6.0,29.0,63.0,10.0,19.0,41.0,129.0,140.0,3.0,7.0,13.0,12.0,21.0,3.0,7.0,21.0,54.0,18.0,40.0,21.0,16.0,7.0,9.0,7.0,16.0,4.0,7.0,,39.0,8.0,18.0,23.0,44.0,10.0,54.0,10.0,4.0,35.0,53.0,5.0,20.0,116.0,54.0,43.0,0.3103448275862069,0.34615384615384615,0.7,0.5263157894736842,0.42857142857142855,0.5263157894736842,0.4603174603174603,0.42857142857142855,0.5714285714285714,0.5365853658536586,0.6666666666666666,0.5892857142857143,0.6037735849056604,0.65,0.6463414634146342,0.23170731707317074,0.6764705882352942,0.24242424242424243,0.782608695652174,0.7192982456140351,0.19047619047619047,0.375,0.5384615384615384,0.75,97.11833231146535,15.055555555555555,14.607142857142858,14.175925925925926,13.607142857142858,0.2926829268292683,0.6666666666666666,0.7619047619047619,0.4375,0.3170731707317073,0.2692307692307692,0.2692307692307692,,0.1951219512195122,0.4375,0.4375,0.5714285714285714,0.42857142857142855,0.6666666666666666,0.21428571428571427,0.3333333333333333,0.524390243902439,0.4375,0.47156975308641974,0.46723888888888887,0.4815196428571428,0.20618556701030927,0.2564102564102564,0.10077519379844961,0.4186046511627907,9.455555555555556,25.542105263157897,0.39814814814814814,69.0,3.0,3.0,6.0,13.0,3.0,3.0,1.0,1.0,6.0,4.0,3.0,2.0,,2.0,8.0,5.0,15.0,7.0,15.0,27.0,10.0,7.0,10.0,6.0,0.06349206349206349,0.125,0.5333333333333333,0.4,,,0.7,0.6,0.15853658536585366,0.46153846153846156,0.5,0.3333333333333333,0.036585365853658534,1.0,1.0,1.0,0.3333333333333333,1.0,0.03571428571428571,1.0,5.0,7.0,0.8181818181818182,1.0,,1.0,0.16666666666666666,1.0,1.0,2.0,2.0,9.0,,3.0,6.0,3.0,,,1.0,,,9.0,1.0,,,5.0,8.0,1.0,0.07692307692307693,,1.0,0.2857142857142857,0.8571428571428571,0.1111111111111111,1.0,1.0,1.0,,0.1111111111111111,2.0,1.0,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1610612751,2009,2008-09,True
1713-201572-2039-2553-2734,1610612751,"Vince Carter, Brook Lopez, Keyon Dooling, Jarvis Hayes, Devin Harris","Carter, Lopez, Dooling, Hayes, Harris",1713-201572-2039-2553-2734,NJN,4717.0,22,79.0,-23.0,146.0,154.0,52.0,14.0,300.0,30.0,43.0,14.0,20.0,12.0,23.0,8.0,20.0,1.0,5.0,50.0,92.0,13.0,26.0,33.0,172.0,195.0,9.0,11.0,19.0,19.0,35.0,3.0,7.0,19.0,66.0,46.0,54.0,36.0,20.0,8.0,23.0,12.0,35.0,7.0,14.0,3.0,82.0,12.0,18.0,38.0,58.0,15.0,73.0,8.0,1.0,36.0,45.0,5.0,15.0,153.0,66.0,52.0,0.46,0.5111111111111111,0.9230769230769231,0.5,0.42857142857142855,0.5,0.5434782608695652,0.8181818181818182,0.5428571428571428,0.5889830508474576,0.8181818181818182,0.5595238095238095,0.6277372262773723,0.7916666666666666,0.6226415094339622,0.22033898305084745,0.7916666666666666,0.2857142857142857,0.75,0.7777777777777778,0.2777777777777778,0.23076923076923078,0.5555555555555556,0.8666666666666667,91.58363366546534,15.917808219178083,15.53896103896104,15.45890410958904,14.727272727272727,0.3644067796610169,0.6976744186046512,0.7692307692307693,0.4666666666666667,0.19491525423728814,0.5217391304347826,0.5454545454545454,0.25,0.1694915254237288,0.4,0.4,0.875,0.47619047619047616,0.7,0.11904761904761904,0.2,0.5847457627118644,0.4,0.4888059322033898,0.50715,0.5011071428571429,0.13076923076923078,0.14705882352941177,0.11046511627906977,0.38372093023255816,6.931521739130435,25.353846153846156,0.3561643835616438,52.0,8.0,8.0,8.0,26.0,5.0,6.0,2.0,2.0,10.0,7.0,5.0,6.0,3.0,,12.0,6.0,22.0,4.0,13.0,34.0,9.0,6.0,10.0,7.0,0.07608695652173914,0.09302325581395349,0.5454545454545454,,0.25,0.18181818181818182,0.9230769230769231,0.7,0.22033898305084745,0.3076923076923077,0.3333333333333333,0.75,0.05084745762711865,0.8333333333333334,0.8333333333333334,1.0,0.7272727272727273,1.0,0.047619047619047616,1.0,1.0,10.0,0.9411764705882353,1.0,1.0,,0.18181818181818182,,,,,3.0,,2.0,7.0,6.0,,1.0,2.0,1.0,2.0,7.0,1.0,,,9.0,7.0,,0.07692307692307693,0.043478260869565216,1.0,0.3888888888888889,0.5555555555555556,,,,,1.0,,6.0,3.0,2.0,4.0,0.0851063829787234,,,,,1.0,0.125,,,,,2.0,0.07142857142857142,,1.0,,,1.0,1610612751,2009,2008-09,True
1713-201572-2059-2239-2250,1610612751,"Vince Carter, Brook Lopez, Eduardo Najera, Trenton Hassell, Bobby Simmons","Carter, Lopez, Najera, Hassell, Simmons",1713-201572-2059-2239-2250,NJN,63.0,1,1.0,-1.0,2.0,2.0,2.0,1.0,4.0,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,3.0,4.0,,,3.0,,1.0,1.0,1.0,,3.0,,,3.0,,,,1.0,1.0,,,,3.0,1.0,,,,1.0,1.0,,,,,,,,3.0,2.0,,,1.0,1.0,1.0,1.0,,,,0.75,1.5,0.75,0.75,1.5,0.75,0.5,,1.0,,,1.0,1.0,,,91.42857142857143,15.5,16.0,15.0,16.0,0.5,,,,,,,,,,,,0.5,,,,1.0,,0.5476,0.5061,0.5476,,,1.0,1.0,,24.3,1.0,2.0,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,0.5,1.0,1.0,1.0,,,0.5,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1610612751,2009,2008-09,True
