EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,PenaltyFG3A,HeaveAttempts,PenaltyOffPossExcludingTakeFouls,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,PenaltyOffPossPct,Minutes,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FtPoints,Points,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Loose Ball Fouls,2pt And 1 Free Throw Trips,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,AtRimPctBlocked,LongMidRangePctBlocked,PenaltyArc3Accuracy,SecondChanceFtPoints,Blocked3s,BlockedArc3,3SecondViolations,SelfOReb,SelfORebPct,NonShootingPenaltyNonTakeFouls,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,PenaltyCorner3FGA,Defensive 3 Seconds Violations,PenaltyCorner3Frequency,PenaltyCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,DefensiveGoaltends,team_id,year,season,team_vs
1710-200780-2230-2436-2585,1610612737,"Mike Bibby, Solomon Jones, Maurice Evans, Flip Murray, Zaza Pachulia","Bibby, Jones, Evans, Murray, Pachulia",1710-200780-2230-2436-2585,ATL,201.0,2,-1.0,6.0,5.0,4.0,,11.0,3.0,1.0,3.0,8.0,1.0,,4.0,0.6,78.80597014925372,17.0,19.8,12.0,19.8,0.6,0.3333333333333333,0.6,26.7,0.6666666666666666,3.0,1.0,1.0,,1.0,2.0,2.0,7.0,2.0,1.0,2.0,1.0,5.0,2.0,4.0,1.0,2.0,1.0,5.0,1.0,1.0,0.5,0.5,0.5833333333333334,0.2,1.0,1.0,1.0,,0.43553,0.16666666666666666,0.3333333333333333,12.45,2.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,7.0,,3.0,,,3.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,2.0,1.0,3.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,1.0,,,1.0,1.0,7.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.8333333333333334,0.5,0.875,0.5,1.0,1.0,,1.0,1.0,1.0,,1.0,0.3333333333333333,,1.0,,,,,,1.0,1.0,,1.0,,,,,0.2,,,,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,,,0.3333333333333333,0.3769,0.43388333333333334,0.2857142857142857,1.0,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612737,2009,2008-09,False
1710-200780-2230-2436-2746,1610612737,"Mike Bibby, Solomon Jones, Maurice Evans, Flip Murray, Josh Smith","Bibby, Jones, Evans, Murray, Smith",1710-200780-2230-2436-2746,ATL,302.0,1,-4.0,9.0,10.0,,,19.0,2.0,,2.0,14.0,,,,0.2222222222222222,90.59602649006622,19.333333333333332,12.8,18.77777777777778,12.8,0.2222222222222222,,0.7777777777777778,24.75,,5.0,,2.0,,2.0,7.0,,10.0,2.0,1.0,2.0,,5.0,1.0,1.0,2.0,,,8.0,0.5,1.0,0.2857142857142857,0.5555555555555556,0.5555555555555556,0.2222222222222222,,,,,0.5380555555555556,,,5.857142857142857,2.0,2.0,5.0,1.0,2.0,,,,,2.0,,2.0,1.0,2.0,,2.0,,,,,2.0,3.0,3.0,2.0,2.0,2.0,,1.0,1.0,1.0,,,2.0,2.0,1.0,,3.0,2.0,5.0,,,,2.0,,1.0,,,1.0,2.0,,,,,1.0,,,,,,,,,,0.5,1.0,1.0,0.5,,0.5,,0.5,,,,1.0,,1.0,0.4,1.0,,1.0,0.4,0.6666666666666666,,,,,,,1.0,1.0,,,0.5555555555555556,0.4,0.4,0.5,,,,,1.0,1.0,0.5,1.0,0.5,,,,,1.0,0.5922,,0.2,,,,,,,,,,,,,,,,,,,,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
1710-201143-201238-2436-2585,1610612737,"Mike Bibby, Al Horford, Mario West, Flip Murray, Zaza Pachulia","Bibby, Horford, West, Murray, Pachulia",1710-201143-201238-2436-2585,ATL,7.0,1,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,1.0,,411.42857142857144,,7.0,,2.0,,,,,1.0,,,,,,,2.0,2.0,,,,,,,,1.0,2.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
1710-201143-2207-2230-2585,1610612737,"Mike Bibby, Al Horford, Joe Johnson, Maurice Evans, Zaza Pachulia","Bibby, Horford, Johnson, Evans, Pachulia",1710-201143-2207-2230-2585,ATL,137.0,1,-10.0,4.0,4.0,1.0,4.0,8.0,1.0,,2.0,10.0,,,1.0,0.4,84.08759124087592,17.75,16.5,16.75,16.5,0.2,,0.4,24.5,0.25,2.0,,2.0,1.0,,3.0,,,,,,,,2.0,2.0,,,,,,,,,,0.4,,,,0.2,0.43057999999999996,,,15.233333333333334,1.0,,,,,,,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,1.0,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,0.3333333333333333,,,,0.25,,,0.5,,,,,,,,,,,,,0.2,,,,,,,,,,1.0,,,,0.5946,0.4045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
1710-201143-2207-2230-2746,1610612737,"Mike Bibby, Al Horford, Joe Johnson, Maurice Evans, Josh Smith","Bibby, Horford, Johnson, Evans, Smith",1710-201143-2207-2230-2746,ATL,4897.0,8,-33.0,139.0,138.0,16.0,8.0,277.0,15.0,2.0,24.0,164.0,4.0,,16.0,0.1951219512195122,81.4539513988156,17.014388489208635,18.347826086956523,16.618705035971225,17.36231884057971,0.12195121951219512,0.2,0.5121951219512195,24.483333333333334,0.11510791366906475,82.0,14.0,31.0,9.0,46.0,99.0,18.0,131.0,48.0,24.0,31.0,8.0,69.0,15.0,32.0,24.0,23.0,11.0,117.0,0.5217391304347826,0.5714285714285714,0.46464646464646464,0.45934959349593496,0.4924812030075188,0.25203252032520324,0.45161290322580644,0.45161290322580644,0.5714285714285714,0.07317073170731707,0.48182154471544714,0.08396946564885496,0.102803738317757,8.680808080808081,14.0,25.0,39.0,5.0,6.0,3.0,4.0,7.0,29.0,5.0,3.0,7.0,7.0,9.0,3.0,14.0,4.0,6.0,8.0,19.0,44.0,21.0,,8.0,15.0,5.0,9.0,7.0,5.0,15.0,1.0,3.0,12.0,8.0,31.0,1.0,40.0,15.0,55.0,12.0,9.0,3.0,15.0,2.0,8.0,6.0,,7.0,21.0,3.0,2.0,2.0,3.0,1.0,,2.0,6.0,3.0,3.0,6.0,5.0,19.0,2.0,1.0,0.2916666666666667,0.2916666666666667,0.7777777777777778,0.6666666666666666,0.5833333333333334,0.55,0.5833333333333334,0.6333333333333333,0.09090909090909091,0.06896551724137931,0.7142857142857143,1.0,0.7380952380952381,0.22641509433962265,0.5,0.17647058823529413,0.6724137931034483,0.21428571428571427,0.21428571428571427,0.2727272727272727,0.17647058823529413,0.1,0.2857142857142857,0.7,0.6666666666666666,0.8,0.5714285714285714,,0.8333333333333334,0.3170731707317073,0.6410256410256411,0.78125,0.6,0.23577235772357724,0.2413793103448276,0.25925925925925924,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.5,0.8333333333333334,0.4,0.25,0.4,0.75,0.3333333333333333,0.558275,0.534525,0.10687022900763359,0.1450381679389313,4.0,3.0,,,,,,1.0,1.0,1.0,0.25,0.1794871794871795,,0.5,,,,1.0,3.0,0.04918032786885246,1.0,2.0,,,2.0,0.2222222222222222,0.2222222222222222,1.0,,,,,2.0,1.0,0.2,,,,,,,,,1610612737,2009,2008-09,False
1710-201143-2207-2436-2585,1610612737,"Mike Bibby, Al Horford, Joe Johnson, Flip Murray, Zaza Pachulia","Bibby, Horford, Johnson, Murray, Pachulia",1710-201143-2207-2436-2585,ATL,961.0,3,12.0,29.0,29.0,5.0,10.0,58.0,8.0,2.0,12.0,27.0,3.0,1.0,5.0,0.4444444444444444,86.90946930280958,15.10344827586207,18.03448275862069,14.551724137931034,17.75862068965517,0.2962962962962963,0.3333333333333333,0.6296296296296297,25.808333333333334,0.1724137931034483,16.0,3.0,5.0,4.0,8.0,15.0,5.0,39.0,8.0,4.0,6.0,1.0,14.0,3.0,7.0,7.0,8.0,3.0,31.0,0.5,0.5,0.5333333333333333,0.6296296296296297,0.6290322580645161,0.18518518518518517,0.6,0.6,0.3333333333333333,0.14814814814814814,0.48184615384615387,0.1,0.16666666666666666,8.906666666666666,3.0,2.0,5.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,,6.0,1.0,1.0,2.0,8.0,2.0,3.0,2.0,9.0,8.0,6.0,12.0,,7.0,4.0,3.0,2.0,,2.0,1.0,2.0,1.0,2.0,5.0,1.0,8.0,3.0,11.0,3.0,2.0,1.0,3.0,,2.0,,,1.0,3.0,,,,1.0,2.0,,1.0,,,,,,9.0,1.0,0.3333333333333333,0.5,0.5454545454545454,1.0,0.6666666666666666,1.3333333333333333,0.5833333333333334,1.3333333333333333,0.6428571428571429,0.2,0.2,1.0,1.0,0.8333333333333334,0.14285714285714285,1.0,0.4,0.875,0.25,,0.5,,0.3333333333333333,0.5,,0.5,1.0,1.0,1.0,,0.18518518518518517,0.4,0.6666666666666666,1.0,0.18518518518518517,0.6,0.75,0.3333333333333333,0.5,0.5714285714285714,,0.3333333333333333,1.0,1.0,,0.16666666666666666,1.0,0.5714285714285714,0.5286,0.49545000000000006,0.20512820512820512,0.23076923076923078,,,,2.0,1.0,,,,,1.0,0.3333333333333333,0.4,,,,,,,1.0,0.125,,2.0,2.0,2.0,2.0,0.5,0.5,1.0,0.6666666666666666,1.0,1.0,,1.0,,0.16666666666666666,1.0,1.0,0.08333333333333333,0.125,1.0,,,,1610612737,2009,2008-09,False
1710-201143-2207-2436-2746,1610612737,"Mike Bibby, Al Horford, Joe Johnson, Flip Murray, Josh Smith","Bibby, Horford, Johnson, Murray, Smith",1710-201143-2207-2436-2746,ATL,2960.0,7,6.0,87.0,91.0,30.0,33.0,178.0,11.0,3.0,20.0,88.0,9.0,,30.0,0.2564102564102564,86.5945945945946,15.793103448275861,17.428571428571427,15.310344827586206,16.252747252747252,0.14102564102564102,0.10344827586206896,0.5384615384615384,24.9,0.3448275862068966,49.0,5.0,18.0,9.0,28.0,58.0,11.0,94.0,24.0,12.0,19.0,3.0,45.0,9.0,21.0,20.0,21.0,9.0,81.0,0.42857142857142855,0.5,0.4827586206896552,0.532051282051282,0.5402298850574713,0.23076923076923078,0.2777777777777778,0.2777777777777778,0.6,0.11538461538461539,0.48598717948717945,0.10588235294117647,0.13846153846153847,8.808620689655172,9.0,15.0,22.0,3.0,3.0,5.0,11.0,8.0,18.0,6.0,2.0,9.0,4.0,5.0,2.0,13.0,9.0,20.0,3.0,27.0,32.0,21.0,6.0,8.0,11.0,6.0,4.0,7.0,4.0,7.0,2.0,1.0,8.0,13.0,11.0,6.0,30.0,10.0,40.0,9.0,5.0,4.0,8.0,1.0,6.0,2.0,,2.0,10.0,1.0,3.0,,1.0,4.0,1.0,2.0,3.0,3.0,,3.0,2.0,27.0,2.0,0.7777777777777778,0.45,0.45,0.8,0.45,0.7857142857142857,0.41379310344827586,0.7222222222222222,0.421875,0.06896551724137931,0.05555555555555555,0.8,1.0,0.55,0.26666666666666666,0.8125,0.09090909090909091,0.6666666666666666,0.21951219512195122,0.42857142857142855,0.2,0.23076923076923078,,0.16666666666666666,0.42857142857142855,0.8,0.5,0.9090909090909091,0.6,0.6666666666666666,0.28205128205128205,0.6818181818181818,0.7894736842105263,0.4666666666666667,0.23076923076923078,0.4444444444444444,0.47058823529411764,0.25,0.5454545454545454,0.6,0.6666666666666666,0.42857142857142855,1.0,,0.2857142857142857,0.3793103448275862,0.45454545454545453,0.5454545454545454,0.5095,0.5120258620689655,0.13829787234042554,0.2872340425531915,1.0,2.0,1.0,1.0,0.5,0.5,,1.0,,2.0,0.2222222222222222,0.13636363636363635,,,2.0,,,,1.0,0.027777777777777776,3.0,3.0,,,3.0,0.3333333333333333,0.3333333333333333,1.0,,,,,6.0,,0.20689655172413793,2.0,1.0,0.05,0.09090909090909091,0.3333333333333333,1.0,0.16666666666666666,,1610612737,2009,2008-09,False
1710-201143-2230-2436-2585,1610612737,"Mike Bibby, Al Horford, Maurice Evans, Flip Murray, Zaza Pachulia","Bibby, Horford, Evans, Murray, Pachulia",1710-201143-2230-2436-2585,ATL,300.0,4,1.0,8.0,9.0,6.0,1.0,17.0,1.0,1.0,2.0,9.0,2.0,,6.0,0.2,81.6,17.5,17.77777777777778,17.5,15.777777777777779,0.1,0.14285714285714285,0.6,24.15,0.75,5.0,3.0,3.0,1.0,5.0,8.0,,10.0,6.0,3.0,3.0,2.0,6.0,2.0,2.0,,,,8.0,0.6,0.75,0.625,0.5,0.5,0.3,1.0,1.0,0.6666666666666666,0.1,0.53535,,,7.275,1.0,2.0,4.0,1.0,1.0,2.0,4.0,,1.0,,,,1.0,1.0,,2.0,3.0,5.0,,6.0,4.0,,,2.0,1.0,,1.0,,,1.0,,1.0,1.0,,3.0,,3.0,2.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,6.0,,,,,1.0,0.6,1.0,0.42857142857142855,1.0,0.42857142857142855,0.125,,,,0.75,0.3333333333333333,,0.5,0.75,0.4,,1.0,,1.0,,1.0,,1.0,,,1.0,0.4,0.5,0.6666666666666666,0.5,0.1,,,,,,,1.0,1.0,,,0.5714285714285714,0.5,,,0.5907142857142856,0.2,0.6,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,1.0,,0.14285714285714285,,,,,,,,,1610612737,2009,2008-09,False
1710-201143-2230-2436-2746,1610612737,"Mike Bibby, Al Horford, Maurice Evans, Flip Murray, Josh Smith","Bibby, Horford, Evans, Murray, Smith",1710-201143-2230-2436-2746,ATL,319.0,5,-1.0,7.0,8.0,,1.0,15.0,2.0,,2.0,11.0,,,,0.2,67.7115987460815,24.142857142857142,18.75,19.0,18.625,0.2,,0.6,25.4,,5.0,1.0,4.0,,3.0,8.0,1.0,10.0,2.0,1.0,2.0,,5.0,2.0,3.0,1.0,2.0,1.0,7.0,0.3333333333333333,0.3333333333333333,0.375,0.45,0.45454545454545453,0.4,0.25,0.25,,,0.46165,0.09090909090909091,0.1111111111111111,10.1375,1.0,2.0,4.0,,,,,,,1.0,2.0,1.0,,1.0,2.0,3.0,,,,,4.0,3.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,,,1.0,3.0,4.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,0.5,,0.5,,0.125,,,,,0.4,1.0,1.0,0.5,0.5,0.5,,0.3333333333333333,1.0,,,,,1.0,,,0.4,0.5,0.6666666666666666,0.5,,,,,0.5,0.5,1.0,,,,0.6666666666666666,,,0.5,0.57225,,0.3,,,,1.0,1.0,0.5,0.5,1.0,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
1710-201238-2207-2585-2746,1610612737,"Mike Bibby, Mario West, Joe Johnson, Zaza Pachulia, Josh Smith","Bibby, West, Johnson, Pachulia, Smith",1710-201238-2207-2585-2746,ATL,180.0,1,-1.0,5.0,5.0,,5.0,10.0,,,,8.0,,,,,80.0,20.6,15.4,15.8,15.4,,,0.4,,,3.0,,2.0,,3.0,5.0,1.0,7.0,2.0,1.0,1.0,,2.0,1.0,3.0,3.0,1.0,1.0,5.0,0.3333333333333333,0.3333333333333333,0.6,0.6,0.7,0.4,,,,,0.48810000000000003,0.2,0.2,7.3,2.0,2.0,2.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,2.0,,,,,4.0,,,,,,,,,1.0,,,2.0,,1.0,1.0,2.0,2.0,4.0,,,,2.0,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,,1.0,,,,0.4,1.0,1.0,0.5,0.2,1.0,1.0,,,,,1.0,1.0,1.0,,,,,0.5859,,0.2857142857142857,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
1710-201238-2436-2585-2746,1610612737,"Mike Bibby, Mario West, Flip Murray, Zaza Pachulia, Josh Smith","Bibby, West, Murray, Pachulia, Smith",1710-201238-2436-2585-2746,ATL,23.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.4378,,,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
1710-201242-2436-2585-2746,1610612737,"Mike Bibby, Thomas Gardner, Flip Murray, Zaza Pachulia, Josh Smith","Bibby, Gardner, Murray, Pachulia, Smith",1710-201242-2436-2585-2746,ATL,144.0,1,-1.0,3.0,4.0,3.0,4.0,7.0,1.0,1.0,1.0,4.0,1.0,,3.0,0.25,70.0,18.666666666666668,22.0,15.0,18.0,0.25,0.25,0.25,26.9,1.0,2.0,,2.0,,,3.0,,3.0,,,1.0,,3.0,,,,,,,,,,0.375,0.375,0.5,,,,,0.4246,,,18.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,3.0,,3.0,,3.0,,3.0,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,1.0,1.0,,,1.5,0.375,1.5,0.375,,,,,,0.3333333333333333,1.0,,0.5,0.3333333333333333,,,0.5,,,,,,1.0,,,,,,,0.25,,,,1.0,1.0,1.0,,,,1.0,,,1.0,0.5472,0.4246,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
1710-2207-2230-2436-2585,1610612737,"Mike Bibby, Joe Johnson, Maurice Evans, Flip Murray, Zaza Pachulia","Bibby, Johnson, Evans, Murray, Pachulia",1710-2207-2230-2436-2585,ATL,303.0,3,-5.0,7.0,10.0,4.0,,17.0,1.0,1.0,2.0,13.0,2.0,,4.0,0.3333333333333333,80.79207920792079,20.428571428571427,16.0,20.428571428571427,16.0,0.16666666666666666,0.25,0.6666666666666666,24.1,0.5714285714285714,5.0,,1.0,1.0,2.0,4.0,1.0,8.0,2.0,1.0,2.0,,5.0,2.0,2.0,2.0,3.0,1.0,8.0,0.5,0.5,0.5,0.5833333333333334,0.5,0.16666666666666666,,,,0.16666666666666666,0.531,0.14285714285714285,0.2,7.275,,1.0,2.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,2.0,2.0,,7.0,2.0,3.0,,,1.0,,,1.0,,1.0,,,,1.0,2.0,,3.0,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,7.0,,1.0,0.5,0.5,,1.0,,0.875,,0.875,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,1.0,1.0,,,,,,,,,0.25,1.0,,,0.528675,,0.875,,,,,,,,,,1.0,0.5,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,,0.25,1.0,,,,1.0,,,,1610612737,2009,2008-09,False
1710-2207-2230-2436-2746,1610612737,"Mike Bibby, Joe Johnson, Maurice Evans, Flip Murray, Josh Smith","Bibby, Johnson, Evans, Murray, Smith",1710-2207-2230-2436-2746,ATL,112.0,1,,4.0,3.0,,,7.0,,,,4.0,,,,,90.0,12.25,21.0,12.25,21.0,,,0.5,,,2.0,,,,1.0,2.0,2.0,4.0,2.0,1.0,1.0,,2.0,,1.0,1.0,2.0,1.0,4.0,1.0,1.0,0.5,0.5,0.6666666666666666,,,,,,0.5331,0.3333333333333333,0.3333333333333333,5.65,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
1710-2207-2230-2585-2746,1610612737,"Mike Bibby, Joe Johnson, Maurice Evans, Zaza Pachulia, Josh Smith","Bibby, Johnson, Evans, Pachulia, Smith",1710-2207-2230-2585-2746,ATL,1532.0,5,2.0,42.0,41.0,,2.0,83.0,9.0,,13.0,46.0,,,,0.30952380952380953,78.01566579634465,17.69047619047619,19.24390243902439,16.642857142857142,17.5609756097561,0.21428571428571427,,0.5952380952380952,24.700000000000003,,26.0,6.0,12.0,4.0,14.0,29.0,8.0,48.0,14.0,7.0,10.0,4.0,23.0,10.0,18.0,6.0,8.0,4.0,37.0,0.5,0.6363636363636364,0.4827586206896552,0.47619047619047616,0.5217391304347826,0.2857142857142857,0.5,0.5,0.6666666666666666,0.09523809523809523,0.5133047619047619,0.08695652173913043,0.12121212121212122,10.120689655172415,8.0,6.0,12.0,3.0,3.0,,,2.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,11.0,,,,,14.0,9.0,3.0,6.0,9.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,6.0,3.0,7.0,1.0,11.0,10.0,21.0,4.0,1.0,3.0,4.0,1.0,3.0,2.0,,1.0,6.0,1.0,,1.0,1.0,,,,2.0,1.0,1.0,2.0,1.0,,,0.75,0.3076923076923077,0.3076923076923077,1.0,,0.6111111111111112,,0.6111111111111112,,0.10344827586206896,,0.6666666666666666,0.5,0.4666666666666667,0.4,1.0,0.4444444444444444,0.5555555555555556,0.4166666666666667,0.16666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.5,0.5,0.4,1.0,1.0,0.5,0.2857142857142857,0.5,0.6666666666666666,0.3333333333333333,0.11904761904761904,0.4,0.4,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,,0.4444444444444444,,,0.3333333333333333,0.6024416666666667,,0.22916666666666666,,2.0,,1.0,1.0,0.2,0.25,,,,,,0.25,,,,,,,3.0,0.14285714285714285,,1.0,,1.0,1.0,0.25,0.25,1.0,0.1111111111111111,,,,,,,,,,,,,,,1610612737,2009,2008-09,False
