EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG3M,FG3A,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Corner3Assists,LongMidRangeAssists,DefTwoPtRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,Fouls,Offensive Fouls,FoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceOffPoss,SecondChanceAtRimFGA,ShortMidRangeFGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Fg2aBlocked,ShootingFouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,BlocksRecoveredPct,DefCorner3ReboundPct,BadPassSteals,Travels,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceTurnovers,SecondChanceAtRimAccuracy,LostBallOutOfBoundsTurnovers,PenaltyArc3FGA,PenaltyFG3A,HeaveAttempts,FTDefRebounds,DefFTReboundPct,PenaltyArc3Frequency,BlockedLongMidRange,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,OffThreePtRebounds,BadPassTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,SelfOReb,SelfORebPct,SecondChanceArc3Frequency,SecondChanceCorner3FGA,Loose Ball Fouls Drawn,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,Arc3Assists,FTOffRebounds,Loose Ball Fouls,Defensive 3 Seconds Violations,SecondChanceFg3Pct,OffFTReboundPct,OffCorner3ReboundPct,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,DefensiveGoaltends,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,team_id,year,season,team_vs
101162-1740-1747-200755-2554,1610612753,"Marcin Gortat, Rashard Lewis, Rafer Alston, JJ Redick, Mickael Pietrus","Gortat, Lewis, Alston, Redick, Pietrus",101162-1740-1747-200755-2554,ORL,652.0,3,11.0,9.0,21.0,18.0,10.0,17.0,39.0,1.0,3.0,1.0,1.0,7.0,11.0,26.0,3.0,5.0,11.0,10.0,5.0,7.0,1.0,16.0,3.0,8.0,11.0,,,24.0,11.0,10.0,0.7142857142857143,0.7142857142857143,0.6363636363636364,0.6,0.575,0.5625,0.5909090909090909,0.6111111111111112,1.0,0.6153846153846154,1.0,86.13496932515336,17.476190476190474,15.833333333333334,15.80952380952381,14.777777777777779,0.15,0.3333333333333333,0.3333333333333333,1.0,0.125,1.0,0.6,0.469885,0.43351875,0.4230769230769231,0.47619047619047616,5.0,2.0,3.0,,2.0,7.0,3.0,9.0,17.0,6.0,7.0,2.0,,1.0,5.0,1.0,,3.0,,4.0,2.0,1.0,9.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.45,0.25,0.5,0.25,0.25,0.15,0.6666666666666666,0.6666666666666666,0.5,0.1,,,,0.35,9.936363636363636,25.27777777777778,2.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,4.0,,3.0,1.0,3.0,1.0,5.0,3.0,1.0,,1.0,0.5,0.3333333333333333,0.3333333333333333,0.25,0.375,0.5,,0.75,0.5,0.8,1.0,0.75,0.3333333333333333,0.57855,0.14285714285714285,0.25,0.07692307692307693,1.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,0.09090909090909091,,0.2,,0.3333333333333333,1.0,,,1.0,,,,1.0,,,3.0,3.0,,,,0.375,,3.0,1.0,1.0,3.0,3.0,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.42857142857142855,,,,2.0,1.0,0.5,0.6666666666666666,,,,1.0,1.0,0.14285714285714285,,1.0,2.0,0.3333333333333333,,,2.0,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1740-1747-201584-2045,1610612753,"Marcin Gortat, Rashard Lewis, Rafer Alston, Courtney Lee, Hedo Turkoglu","Gortat, Lewis, Alston, Lee, Turkoglu",101162-1740-1747-201584-2045,ORL,1100.0,8,18.0,8.0,35.0,36.0,20.0,20.0,71.0,5.0,9.0,4.0,5.0,11.0,22.0,42.0,6.0,11.0,29.0,10.0,5.0,6.0,3.0,13.0,6.0,11.0,15.0,4.0,2.0,38.0,29.0,20.0,0.45454545454545453,0.45454545454545453,0.5,0.5454545454545454,0.5,0.6,0.5833333333333334,0.6590909090909091,0.8571428571428571,0.8461538461538461,0.8333333333333334,92.94545454545455,15.057142857142857,15.916666666666666,14.142857142857142,14.916666666666666,0.32142857142857145,0.5555555555555556,0.7142857142857143,0.6,0.3333333333333333,0.8,0.5357142857142857,0.48566296296296296,0.49182857142857145,0.6904761904761905,0.5714285714285714,5.0,4.0,8.0,,3.0,3.0,2.0,6.0,34.0,3.0,2.0,1.0,,2.0,5.0,3.0,1.0,3.0,1.0,6.0,7.0,1.0,10.0,0.5,0.3333333333333333,0.4,0.21428571428571427,0.5,0.8333333333333334,0.6666666666666666,0.17857142857142858,0.2857142857142857,0.5,0.5,0.5,0.10714285714285714,,,,0.10714285714285714,9.181818181818182,30.75,4.0,2.0,2.0,14.0,2.0,4.0,4.0,11.0,12.0,,,3.0,4.0,2.0,17.0,3.0,4.0,1.0,4.0,0.5,0.5,0.5,0.2727272727272727,0.2857142857142857,0.5,,1.0,1.0,0.4,0.4,,0.5,0.5118666666666667,0.125,0.12,0.09523809523809523,2.0,3.0,,1.0,1.0,,1.0,1.0,0.09090909090909091,0.2222222222222222,,0.3333333333333333,1.0,1.0,2.0,,1.0,1.0,0.14285714285714285,1.0,,0.5,,3.0,4.0,1.0,,,0.2,,2.0,2.0,2.0,3.0,2.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,,1.0,,1.0,2.0,0.3333333333333333,,0.06666666666666667,,,,,,,,,,,,1.0,,1.0,,,,0.3333333333333333,0.5,,,,1.0,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1740-1747-201584-2554,1610612753,"Marcin Gortat, Rashard Lewis, Rafer Alston, Courtney Lee, Mickael Pietrus","Gortat, Lewis, Alston, Lee, Pietrus",101162-1740-1747-201584-2554,ORL,468.0,6,8.0,-8.0,15.0,18.0,15.0,16.0,33.0,3.0,6.0,3.0,6.0,4.0,11.0,12.0,4.0,11.0,12.0,2.0,1.0,2.0,1.0,5.0,1.0,4.0,8.0,2.0,,10.0,12.0,15.0,0.25,0.25,0.36363636363636365,0.36363636363636365,0.34375,0.34375,0.375,0.375,1.0,1.0,,101.53846153846155,15.866666666666667,12.777777777777779,14.8,12.777777777777779,0.375,0.5,0.75,0.3333333333333333,0.375,0.5,0.6875,0.520071875,0.520071875,1.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,5.0,20.0,3.0,2.0,1.0,1.0,,3.0,1.0,,2.0,1.0,3.0,5.0,,2.0,1.0,0.2,0.2,0.3125,0.3333333333333333,1.0,,0.0625,0.25,0.25,0.25,,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.125,6.736363636363635,24.02,2.0,2.0,,1.0,1.0,3.0,2.0,1.0,6.0,,,2.0,4.0,3.0,1.0,1.0,,3.0,,0.3333333333333333,0.25,0.25,0.3333333333333333,0.4,0.3333333333333333,0.5,,1.0,,,,0.5,0.39505,0.0625,0.09090909090909091,0.16666666666666666,2.0,2.0,1.0,,,,,,0.18181818181818182,0.3333333333333333,,,,1.0,2.0,2.0,1.0,,,1.0,,0.5,,2.0,5.0,,,,0.125,,,,1.0,,,0.2,,,,,1.0,3.0,,2.0,,0.5,,0.1875,0.3333333333333333,,1.0,1.0,0.125,,1.0,,0.25,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1740-1747-2045-2554,1610612753,"Marcin Gortat, Rashard Lewis, Rafer Alston, Hedo Turkoglu, Mickael Pietrus","Gortat, Lewis, Alston, Turkoglu, Pietrus",101162-1740-1747-2045-2554,ORL,1145.0,12,19.0,2.0,36.0,35.0,29.0,19.0,71.0,8.0,11.0,8.0,9.0,12.0,19.0,44.0,11.0,14.0,41.0,12.0,6.0,7.0,6.0,15.0,4.0,11.0,12.0,2.0,1.0,42.0,41.0,29.0,0.5,0.5,0.631578947368421,0.7857142857142857,0.5625,0.6578947368421053,0.6666666666666666,0.7592592592592593,0.6666666666666666,0.6666666666666666,0.6666666666666666,89.29257641921397,15.444444444444445,16.82857142857143,15.277777777777779,14.628571428571428,0.4583333333333333,0.7272727272727273,0.8,0.75,0.47368421052631576,0.8888888888888888,0.6666666666666666,0.51519375,0.5269973684210526,0.9318181818181818,0.8055555555555556,4.0,2.0,4.0,,1.0,4.0,1.0,5.0,42.0,3.0,4.0,1.0,,,6.0,3.0,,2.0,1.0,5.0,10.0,1.0,14.0,1.0,0.2,0.2,0.20833333333333334,0.6,0.6666666666666666,1.0,0.16666666666666666,0.16666666666666666,0.5,0.5,,0.041666666666666664,,,,0.16666666666666666,5.410526315789474,24.8,1.0,,2.0,17.0,,,2.0,16.0,12.0,,,,1.0,4.0,20.0,7.0,5.0,2.0,4.0,,,1.0,,0.09090909090909091,,,1.0,0.4,0.5,0.5,,,,0.25,0.30434782608695654,0.045454545454545456,1.0,3.0,3.0,,,,,,0.05263157894736842,0.09090909090909091,,,,0.6666666666666666,1.0,,,,,,,,,4.0,5.0,,1.0,1.0,0.21052631578947367,,1.0,1.0,1.0,,1.0,0.2,0.25,0.25,0.25,0.25,,1.0,2.0,1.0,2.0,0.25,,0.05263157894736842,,,,,,,,,,,,1.0,,2.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1740-1747-2045-2730,1610612753,"Marcin Gortat, Rashard Lewis, Rafer Alston, Hedo Turkoglu, Dwight Howard","Gortat, Lewis, Alston, Turkoglu, Howard",101162-1740-1747-2045-2730,ORL,78.0,1,1.0,1.0,2.0,3.0,1.0,,5.0,,,,,1.0,1.0,4.0,1.0,1.0,2.0,,,,,,,1.0,1.0,,,4.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,92.3076923076923,18.0,14.0,18.0,14.0,,,,,,,,0.4144,0.4144,0.5,0.5,1.0,,,,,,,,3.0,,,,,,1.0,,,,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,10.4,,,,1.0,2.0,,,,,2.0,,,,,,2.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,0.5,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1740-200755-201584-2045,1610612753,"Marcin Gortat, Rashard Lewis, JJ Redick, Courtney Lee, Hedo Turkoglu","Gortat, Lewis, Redick, Lee, Turkoglu",101162-1740-200755-201584-2045,ORL,601.0,1,10.0,13.0,21.0,21.0,13.0,13.0,42.0,2.0,2.0,1.0,1.0,7.0,10.0,34.0,4.0,5.0,21.0,6.0,3.0,6.0,1.0,15.0,2.0,7.0,8.0,3.0,1.0,34.0,21.0,13.0,0.42857142857142855,0.42857142857142855,0.7,0.8,0.8125,0.9444444444444444,0.85,0.9545454545454546,1.0,0.875,1.0,100.63227953410981,14.571428571428571,14.047619047619047,13.904761904761905,13.857142857142858,0.125,1.0,1.0,0.5,0.1111111111111111,1.0,0.5,0.474659375,0.4786333333333333,0.6176470588235294,0.6190476190476191,4.0,2.0,4.0,2.0,2.0,4.0,4.0,6.0,21.0,9.0,4.0,3.0,2.0,1.0,5.0,1.0,,1.0,,2.0,4.0,1.0,5.0,0.75,0.6666666666666666,0.6666666666666666,0.375,0.5,0.8333333333333334,0.8,0.25,0.25,0.5,0.5,0.5,0.125,1.0,1.0,1.0,0.25,11.32,25.133333333333336,1.0,,3.0,8.0,,1.0,,4.0,8.0,,1.0,,1.0,2.0,8.0,4.0,,,,,,,,0.2,,,1.0,,0.75,0.75,0.3333333333333333,,0.3982,0.2,0.2857142857142857,,,3.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,2.0,4.0,,,,0.2222222222222222,,2.0,1.0,3.0,3.0,2.0,0.75,0.5,0.5,0.5,0.5,2.0,2.0,,1.0,1.0,0.5,0.5,0.2222222222222222,1.0,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1740-200755-201584-2554,1610612753,"Marcin Gortat, Rashard Lewis, JJ Redick, Courtney Lee, Mickael Pietrus","Gortat, Lewis, Redick, Lee, Pietrus",101162-1740-200755-201584-2554,ORL,17.0,1,,-1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.70588235294117,,17.0,,17.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1740-200755-2045-2749,1610612753,"Marcin Gortat, Rashard Lewis, JJ Redick, Hedo Turkoglu, Jameer Nelson","Gortat, Lewis, Redick, Turkoglu, Nelson",101162-1740-200755-2045-2749,ORL,487.0,2,8.0,5.0,14.0,13.0,2.0,2.0,27.0,3.0,4.0,1.0,1.0,4.0,9.0,18.0,1.0,2.0,2.0,6.0,3.0,6.0,3.0,15.0,,5.0,6.0,,,18.0,2.0,2.0,0.75,0.75,0.4444444444444444,0.5,0.6538461538461539,0.3333333333333333,0.6428571428571429,0.3333333333333333,,0.7142857142857143,,79.83572895277207,15.142857142857142,21.153846153846153,14.714285714285714,20.615384615384617,0.3076923076923077,0.75,0.75,1.0,0.3333333333333333,1.0,0.6153846153846154,0.5053791666666666,0.4628,0.1111111111111111,0.14285714285714285,2.0,,3.0,2.0,2.0,2.0,3.0,4.0,13.0,9.0,1.0,3.0,2.0,,5.0,,1.0,2.0,,2.0,3.0,,2.0,1.0,0.75,1.0,0.3076923076923077,,0.8333333333333334,1.0,0.15384615384615385,0.23076923076923078,,,,0.15384615384615385,1.0,1.0,1.0,0.15384615384615385,9.011111111111111,28.525,1.0,,1.0,1.0,,1.0,,,2.0,,,1.0,1.0,,2.0,1.0,,,,,,,0.2,0.2,1.0,,,0.6666666666666666,0.5,0.5,,,0.4223,0.07142857142857142,0.1,,,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,,,0.3333333333333333,,1.0,,,,1.0,,0.5,0.5,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1740-201584-2045-2554,1610612753,"Marcin Gortat, Rashard Lewis, Courtney Lee, Hedo Turkoglu, Mickael Pietrus","Gortat, Lewis, Lee, Turkoglu, Pietrus",101162-1740-201584-2045-2554,ORL,524.0,6,9.0,12.0,17.0,17.0,11.0,7.0,34.0,2.0,3.0,1.0,2.0,4.0,7.0,21.0,2.0,3.0,12.0,4.0,2.0,3.0,,7.0,3.0,10.0,13.0,,,14.0,12.0,11.0,0.5,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.4583333333333333,0.5,0.6176470588235294,0.75,0.5,0.75,0.75,93.4351145038168,15.764705882352942,15.058823529411764,14.705882352941176,13.764705882352942,0.25,0.6666666666666666,1.0,,0.5,0.5,0.6666666666666666,0.5083083333333334,0.5435125,0.5714285714285714,0.6470588235294118,1.0,1.0,3.0,1.0,1.0,4.0,1.0,5.0,9.0,3.0,4.0,1.0,1.0,1.0,6.0,1.0,,,,1.0,2.0,,8.0,1.0,0.2,0.2,0.4166666666666667,1.0,1.0,1.0,0.08333333333333333,0.25,0.3333333333333333,0.3333333333333333,1.0,0.08333333333333333,1.0,1.0,1.0,0.3333333333333333,8.528571428571428,25.119999999999997,3.0,1.0,1.0,10.0,1.0,1.0,7.0,8.0,4.0,2.0,1.0,2.0,3.0,1.0,10.0,3.0,2.0,,2.0,1.0,1.25,1.1666666666666667,0.6666666666666666,0.42857142857142855,,1.0,,1.0,1.0,1.0,1.0,0.5,0.58515,0.2,0.3,0.3333333333333333,1.0,2.0,,1.0,1.0,,1.0,1.0,0.14285714285714285,0.3333333333333333,,,1.0,,,,,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,0.25,,,,,,,,,,,,,,2.0,1.0,1.0,0.25,0.25,,,,1.0,,,,1.0,1.0,0.5,,1.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1740-201584-2045-2730,1610612753,"Marcin Gortat, Rashard Lewis, Courtney Lee, Hedo Turkoglu, Dwight Howard","Gortat, Lewis, Lee, Turkoglu, Howard",101162-1740-201584-2045-2730,ORL,1.0,1,,-2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1740-201584-2554-2749,1610612753,"Marcin Gortat, Rashard Lewis, Courtney Lee, Mickael Pietrus, Jameer Nelson","Gortat, Lewis, Lee, Pietrus, Nelson",101162-1740-201584-2554-2749,ORL,516.0,1,9.0,-5.0,15.0,16.0,,1.0,31.0,2.0,3.0,,,5.0,12.0,13.0,,,,4.0,2.0,3.0,2.0,7.0,,5.0,7.0,3.0,1.0,10.0,,,0.4,0.4,0.4166666666666667,,0.40625,,0.40625,,,0.5714285714285714,,86.51162790697674,17.533333333333335,15.8125,15.6,14.625,0.1875,0.6666666666666666,0.6666666666666666,1.0,,,0.4375,0.4804625,,,,5.0,1.0,4.0,,3.0,1.0,1.0,4.0,18.0,3.0,1.0,1.0,,,4.0,2.0,,,,2.0,5.0,,3.0,1.0,0.25,0.25,0.25,1.0,0.6666666666666666,0.5,0.3125,0.25,0.25,0.25,,0.1875,,,,0.0625,9.924999999999999,24.175,2.0,,2.0,,,,3.0,,6.0,,,2.0,2.0,,1.0,1.0,,,,,0.75,0.75,0.2857142857142857,0.2,,0.3333333333333333,1.0,,0.4,0.4,,,0.5835,0.0625,0.08333333333333333,0.23076923076923078,,2.0,1.0,2.0,2.0,,2.0,1.0,,,,0.3333333333333333,0.5,,2.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,2.0,,,,,1.0,2.0,1.0,0.1,0.5,1.0,,0.5,1.0,1.0,1.0,,,,0.5,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1740-2045-2554-2749,1610612753,"Marcin Gortat, Rashard Lewis, Hedo Turkoglu, Mickael Pietrus, Jameer Nelson","Gortat, Lewis, Turkoglu, Pietrus, Nelson",101162-1740-2045-2554-2749,ORL,473.0,3,8.0,-3.0,15.0,14.0,,,29.0,4.0,7.0,,,8.0,12.0,17.0,,,,12.0,6.0,6.0,3.0,12.0,,2.0,2.0,1.0,,16.0,,,0.75,0.75,0.6666666666666666,,0.6153846153846154,,0.6071428571428571,,,1.0,,88.28752642706131,16.4,16.214285714285715,16.066666666666666,16.214285714285715,0.5384615384615384,0.5714285714285714,0.8,0.75,,,0.6153846153846154,0.5288653846153847,,,,1.0,4.0,4.0,,,1.0,,1.0,20.0,,1.0,,,3.0,2.0,1.0,,,,1.0,1.0,,4.0,,,,0.07692307692307693,1.0,1.0,1.0,0.07692307692307693,0.3076923076923077,1.0,1.0,0.75,,,,,0.07692307692307693,6.241666666666667,25.7,1.0,,,1.0,,,1.0,,4.0,,,,,,2.0,1.0,,,,,,0.5,,,,,1.0,,,,,,,0.07142857142857142,0.07692307692307693,0.058823529411764705,2.0,1.0,,,,,,,0.16666666666666666,0.2857142857142857,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1740-2554-2730-2749,1610612753,"Marcin Gortat, Rashard Lewis, Mickael Pietrus, Dwight Howard, Jameer Nelson","Gortat, Lewis, Pietrus, Howard, Nelson",101162-1740-2554-2730-2749,ORL,73.0,1,1.0,-2.0,2.0,2.0,,,4.0,,,,,,2.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,1.0,,78.9041095890411,30.0,6.5,30.0,6.5,,,,,,,,0.3775,,,,1.0,,1.0,,,,,,2.0,,,,,,1.0,,,,,,,,2.0,,,,,,1.0,1.0,0.5,0.5,,,,,,,,,12.9,,,,,,,,,,,,,1.0,1.0,,2.0,1.0,,,,,,,0.5,0.5,,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,,1.0,,,,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1747-200755-2045-2554,1610612753,"Marcin Gortat, Rafer Alston, JJ Redick, Hedo Turkoglu, Mickael Pietrus","Gortat, Alston, Redick, Turkoglu, Pietrus",101162-1747-200755-2045-2554,ORL,118.0,1,2.0,4.0,4.0,4.0,4.0,4.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,7.0,4.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,,,7.0,7.0,4.0,1.0,1.0,1.0,1.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.0,1.0,1.0,97.6271186440678,12.25,17.25,12.25,17.25,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.5437833333333334,0.5437833333333334,1.0,1.0,,,,,,1.0,1.0,1.0,3.0,,1.0,,,,,,,,,,1.0,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,0.3333333333333333,,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,0.3333333333333333,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2009,2008-09,False
101162-1747-200755-2045-2730,1610612753,"Marcin Gortat, Rafer Alston, JJ Redick, Hedo Turkoglu, Dwight Howard","Gortat, Alston, Redick, Turkoglu, Howard",101162-1747-200755-2045-2730,ORL,279.0,2,5.0,1.0,9.0,9.0,7.0,9.0,18.0,,2.0,,2.0,,3.0,3.0,,2.0,2.0,,,,,,1.0,7.0,8.0,1.0,,3.0,2.0,7.0,,,,,,,0.21428571428571427,0.2,1.0,1.0,1.0,92.9032258064516,16.22222222222222,14.777777777777779,14.11111111111111,14.777777777777779,0.4,,,,0.5,,0.8,0.46155999999999997,0.4893,0.6666666666666666,0.7777777777777778,1.0,,,,,2.0,,2.0,2.0,,2.0,,,,6.0,2.0,,1.0,,3.0,1.0,,2.0,,,,0.4,0.6666666666666666,1.0,1.0,0.2,,,,,,,,,0.4,2.766666666666667,26.55,1.0,,,3.0,,,,2.0,,,,1.0,1.0,3.0,4.0,1.0,1.0,,1.0,,,,0.3333333333333333,0.2,0.5,,1.0,1.0,,,,,0.43305,0.16666666666666666,0.25,,1.0,1.0,,,,,,,0.3333333333333333,0.5,,,,,1.0,,,,,,,,,2.0,2.0,,,,0.5,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612753,2009,2008-09,False
