EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted2s,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,AtRimFGM,PenaltyAtRimFGM,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,BlockedAtRim,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,BadPassSteals,StepOutOfBoundsTurnovers,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,OffThreePtRebounds,SecondChanceFg3Pct,OffThreePtReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,Fg2aBlocked,Loose Ball Fouls Drawn,FG2APctBlocked,LongMidRangePctBlocked,OffLongMidRangeReboundPct,HeaveAttempts,BadPassOutOfBoundsTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceAtRimFGM,PtsPutbacks,SecondChanceAtRimAccuracy,AtRimPctBlocked,LostBallOutOfBoundsTurnovers,OffShortMidRangeReboundPct,PenaltyCorner3FGM,FTOffRebounds,SecondChanceTurnovers,OffFTReboundPct,OffArc3ReboundPct,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Clear Path Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Technical Free Throw Trips,ShortMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,Corner3PctBlocked,BlockedArc3,team_id,year,season,team_vs
101139-101179-200758-200794-2430,1610612762,"CJ Miles, Ronnie Price, Ronnie Brewer, Paul Millsap, Carlos Boozer","Miles, Price, Brewer, Millsap, Boozer",101139-101179-200758-200794-2430,UTA,329.0,5,5.0,4.0,13.0,14.0,6.0,4.0,,27.0,3.0,,,,,3.0,4.0,2.0,1.0,,,3.0,7.0,2.0,8.0,20.0,16.0,,,1.0,1.0,1.0,1.0,1.0,7.0,12.0,2.0,,1.0,3.0,,1.0,8.0,1.0,,4.0,1.0,5.0,1.0,6.0,,1.0,,1.0,,1.0,2.0,1.0,6.0,12.0,4.0,19.0,12.0,6.0,1.0,4.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,,1.0,0.6666666666666666,,1.25,0.6666666666666666,0.5,1.0,0.2222222222222222,1.0,0.6666666666666666,0.25,,0.6666666666666666,0.25,0.3333333333333333,0.3333333333333333,1.0,,,,118.17629179331307,14.384615384615385,10.142857142857142,14.384615384615385,10.142857142857142,0.3333333333333333,,,,,0.4444444444444444,0.75,0.75,0.3333333333333333,0.2222222222222222,,,,0.5,,0.5555555555555556,0.5039444444444444,,0.528025,0.05,0.6,10.614285714285714,22.85,0.46153846153846156,4.0,,,,,,,,,,2.0,1.0,6.0,,,2.0,,,1.0,,,,,,2.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,0.18181818181818182,0.2222222222222222,1.0,,2.0,,,,,2.0,,,,,1.0,1.0,1.0,,,3.0,,0.42857142857142855,,,,1.0,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,True
101139-101179-200758-201178-201585,1610612762,"CJ Miles, Ronnie Price, Ronnie Brewer, Kyrylo Fesenko, Kosta Koufos","Miles, Price, Brewer, Fesenko, Koufos",101139-101179-200758-201178-201585,UTA,116.0,1,2.0,-2.0,4.0,4.0,4.0,4.0,1.0,8.0,1.0,,1.0,,,,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,6.0,8.0,,,,3.0,1.0,2.0,1.0,1.0,6.0,2.0,,1.0,2.0,,,5.0,,,,,,,,,,,1.0,1.0,1.0,2.0,,1.0,1.0,,3.0,6.0,4.0,1.0,,1.0,1.0,0.5,,0.5,0.8333333333333334,1.5,0.8333333333333334,1.0,1.5,1.0,0.3333333333333333,,,,,,,,,,,,,99.3103448275862,14.25,14.75,11.75,12.75,0.3333333333333333,,,,,0.3333333333333333,,,,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.52995,0.57495,0.52995,0.5,1.0,11.25,23.7,1.0,,,,,,,1.0,1.0,,,1.0,1.0,3.0,,,1.0,,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,0.3333333333333333,0.5,,,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1610612762,2009,2008-09,True
101139-101179-200758-201585-2246,1610612762,"CJ Miles, Ronnie Price, Ronnie Brewer, Kosta Koufos, Mehmet Okur","Miles, Price, Brewer, Koufos, Okur",101139-101179-200758-201585-2246,UTA,849.0,2,14.0,-7.0,25.0,25.0,4.0,4.0,6.0,50.0,12.0,4.0,1.0,,3.0,1.0,6.0,3.0,,2.0,,8.0,21.0,5.0,3.0,25.0,32.0,4.0,5.0,3.0,11.0,,2.0,,2.0,2.0,6.0,2.0,3.0,5.0,,1.0,12.0,4.0,2.0,3.0,1.0,6.0,6.0,12.0,,1.0,,4.0,2.0,1.0,4.0,,6.0,3.0,,14.0,2.0,4.0,,,0.375,0.5,0.38095238095238093,0.8,,0.4230769230769231,0.8,,0.46296296296296297,0.9166666666666666,0.3333333333333333,0.19230769230769232,1.0,0.75,0.3076923076923077,0.6666666666666666,0.7142857142857143,0.375,0.6,0.5,1.0,0.6666666666666666,,,84.80565371024734,18.12,15.84,17.08,15.52,0.46153846153846156,0.11538461538461539,,,,0.23076923076923078,0.16666666666666666,0.16666666666666666,1.0,0.11538461538461539,0.07692307692307693,0.8,0.5,,,0.6538461538461539,0.5540134615384615,0.5436333333333333,0.50835,0.44,0.08,7.0285714285714285,23.56,0.16,10.0,,,,,,7.0,,2.0,,2.0,,6.0,,2.0,2.0,2.0,2.0,1.0,,3.0,1.0,2.0,,2.0,,1.0,0.4,,0.4,0.75,1.0,0.5833333333333334,0.7,0.2857142857142857,1.0,1.0,1.0,,,1.0,0.07407407407407407,0.09090909090909091,1.0,,,,,,,,2.0,,0.6666666666666666,0.6666666666666666,,,,,,2.0,2.0,0.09523809523809523,,0.2,,,,1.0,,4.0,4.0,1.0,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,1610612762,2009,2008-09,True
101139-101179-200758-201585-2430,1610612762,"CJ Miles, Ronnie Price, Ronnie Brewer, Kosta Koufos, Carlos Boozer","Miles, Price, Brewer, Koufos, Boozer",101139-101179-200758-201585-2430,UTA,1746.0,3,29.0,14.0,54.0,54.0,4.0,5.0,9.0,108.0,18.0,3.0,,3.0,5.0,4.0,10.0,5.0,,9.0,2.0,19.0,33.0,14.0,12.0,71.0,57.0,3.0,4.0,3.0,12.0,1.0,1.0,2.0,1.0,9.0,18.0,9.0,9.0,14.0,1.0,2.0,33.0,5.0,3.0,14.0,1.0,18.0,10.0,28.0,2.0,3.0,,10.0,,8.0,12.0,1.0,15.0,15.0,,59.0,9.0,4.0,,,0.47368421052631576,0.5294117647058824,0.5757575757575758,0.75,1.0,0.6276595744680851,0.75,1.3333333333333333,0.6574074074074074,0.75,1.125,0.2978723404255319,0.5,0.6363636363636364,0.35714285714285715,0.75,0.6538461538461539,0.47619047619047616,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.75,,0.11764705882352941,89.0721649484536,15.722222222222221,16.61111111111111,14.592592592592593,15.962962962962964,0.3829787234042553,0.10638297872340426,0.6,0.6,0.3333333333333333,0.2127659574468085,0.4,0.4,0.5,0.10638297872340426,0.19148936170212766,0.5,,,0.6666666666666666,0.6808510638297872,0.5489457446808511,0.6295125,0.5498333333333333,0.16901408450704225,0.1267605633802817,7.593939393939394,24.599999999999998,0.07407407407407407,20.0,4.0,,4.0,3.0,0.75,12.0,,5.0,2.0,7.0,2.0,15.0,6.0,5.0,5.0,4.0,6.0,6.0,2.0,7.0,5.0,2.0,1.0,8.0,3.0,0.7142857142857143,0.5,1.0,0.5,0.7,0.7,0.6666666666666666,0.8,0.5,0.5555555555555556,0.5555555555555556,0.8,,1.0,0.5555555555555556,0.14814814814814814,0.2,4.0,,2.0,1.0,1.0,1.0,2.0,1.0,5.0,0.5,0.7142857142857143,0.6666666666666666,0.4,0.5,0.5,0.16666666666666666,1.0,3.0,2.0,0.09090909090909091,,0.3333333333333333,,1.0,,1.0,,3.0,4.0,1.0,0.16666666666666666,1.0,0.5,,,2.0,,0.75,,,,,1.0,,,0.16666666666666666,,,,,0.3333333333333333,1.0,0.07142857142857142,,1.0,,,,1.0,,,0.2,,1610612762,2009,2008-09,True
101139-101179-200758-2246-2430,1610612762,"CJ Miles, Ronnie Price, Ronnie Brewer, Mehmet Okur, Carlos Boozer","Miles, Price, Brewer, Okur, Boozer",101139-101179-200758-2246-2430,UTA,5632.0,7,94.0,21.0,171.0,167.0,,3.0,23.0,338.0,47.0,13.0,,14.0,36.0,20.0,46.0,5.0,,24.0,,60.0,129.0,29.0,31.0,199.0,178.0,12.0,19.0,7.0,34.0,,,,,,52.0,24.0,26.0,39.0,7.0,11.0,91.0,21.0,9.0,49.0,2.0,60.0,27.0,87.0,2.0,7.0,1.0,22.0,,12.0,28.0,2.0,38.0,42.0,,165.0,,,,,0.43333333333333335,0.4727272727272727,0.46511627906976744,0.631578947368421,,0.5316455696202531,0.6428571428571429,,0.559322033898305,0.6346153846153846,,0.18354430379746836,0.6666666666666666,0.7,0.30434782608695654,0.75,0.7073170731707317,0.3170731707317073,0.42857142857142855,0.5714285714285714,0.6,0.7272727272727273,1.0,0.025,86.42045454545455,15.900584795321638,17.44311377245509,15.175438596491228,16.922155688622755,0.2974683544303797,0.22784810126582278,0.3888888888888889,0.4,0.5,0.2911392405063291,0.43478260869565216,0.43478260869565216,0.55,0.03164556962025317,0.1518987341772152,0.6190476190476191,,,,0.4810126582278481,0.4930123417721519,0.50580625,,0.1708542713567839,,9.549612403100776,24.820689655172412,,68.0,6.0,1.0,6.0,2.0,0.3333333333333333,26.0,,14.0,,16.0,,39.0,9.0,14.0,13.0,11.0,8.0,13.0,3.0,15.0,8.0,7.0,3.0,22.0,5.0,0.8125,0.5517241379310345,,0.5517241379310345,0.6818181818181818,0.84375,0.5531914893617021,0.5652173913043478,0.3076923076923077,0.5833333333333334,0.5833333333333334,0.7857142857142857,,,0.5833333333333334,0.12429378531073447,0.14864864864864866,10.0,,2.0,1.0,2.0,1.0,2.0,2.0,5.0,0.5,0.38461538461538464,,0.4,0.4,1.0,0.09523809523809523,0.5,2.0,2.0,0.015503875968992248,,0.19230769230769232,,,4.0,3.0,3.0,8.0,10.0,0.6153846153846154,0.02127659574468085,,0.3181818181818182,,1.0,1.0,0.2,0.5,1.0,,,,,1.0,0.027777777777777776,,,,,,,,,,,,,,,1.0,,,,1610612762,2009,2008-09,True
101139-101179-200758-2260-2430,1610612762,"CJ Miles, Ronnie Price, Ronnie Brewer, Jarron Collins, Carlos Boozer","Miles, Price, Brewer, Collins, Boozer",101139-101179-200758-2260-2430,UTA,966.0,2,16.0,-7.0,29.0,29.0,6.0,,1.0,58.0,6.0,,1.0,5.0,7.0,2.0,6.0,1.0,1.0,3.0,1.0,12.0,19.0,4.0,4.0,28.0,35.0,1.0,1.0,,2.0,1.0,2.0,2.0,1.0,3.0,10.0,3.0,5.0,5.0,1.0,,10.0,1.0,,8.0,,8.0,1.0,9.0,,2.0,,4.0,1.0,3.0,8.0,,7.0,6.0,,26.0,3.0,6.0,,,0.4166666666666667,0.4166666666666667,0.631578947368421,1.0,0.5,0.5217391304347826,1.0,0.25,0.5384615384615384,1.0,0.3,0.17391304347826086,,0.8888888888888888,0.14285714285714285,,0.7272727272727273,0.09090909090909091,,,1.0,,,,86.45962732919254,16.24137931034483,17.06896551724138,15.724137931034482,16.96551724137931,0.2608695652173913,0.30434782608695654,0.7142857142857143,0.8333333333333334,0.2,0.2608695652173913,0.3333333333333333,0.3333333333333333,,0.043478260869565216,0.13043478260869565,,0.25,0.25,0.25,0.43478260869565216,0.4938021739130435,0.467,0.58305,0.07142857142857142,0.10714285714285714,8.905263157894737,24.675,0.20689655172413793,14.0,2.0,1.0,2.0,1.0,0.5,5.0,1.0,,,,,,,,,,4.0,1.0,,2.0,1.0,1.0,,3.0,1.0,,,,,0.5,1.0,0.8333333333333334,0.8333333333333334,0.8,,,,1.0,,,0.11538461538461539,0.13636363636363635,1.0,,,,,,,,,,,,,,,,,1.0,1.0,0.05263157894736842,,0.25,,,2.0,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,True
101139-101179-200794-201585-2594,1610612762,"CJ Miles, Ronnie Price, Paul Millsap, Kosta Koufos, Kyle Korver","Miles, Price, Millsap, Koufos, Korver",101139-101179-200794-201585-2594,UTA,124.0,2,2.0,,4.0,4.0,,2.0,,8.0,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,4.0,4.0,,,,,,,,,,2.0,,1.0,1.0,,1.0,2.0,,1.0,,1.0,2.0,,2.0,,,,,,,,,3.0,2.0,,4.0,,,,,1.0,1.0,1.0,,,0.5,,,0.6666666666666666,,,0.5,1.0,,,1.0,0.5,,,,,1.0,,,92.9032258064516,16.75,14.25,16.75,13.5,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,0.5,0.4805,,,,,16.5,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,True
101139-101179-200794-2246-2594,1610612762,"CJ Miles, Ronnie Price, Paul Millsap, Mehmet Okur, Kyle Korver","Miles, Price, Millsap, Okur, Korver",101139-101179-200794-2246-2594,UTA,27.0,1,,2.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,2.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,1.0,,,,106.66666666666666,14.0,13.0,,13.0,1.0,,,,,,,,,,,1.0,,,,1.0,0.5026,0.5026,,1.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,True
101139-101179-200794-2260-2594,1610612762,"CJ Miles, Ronnie Price, Paul Millsap, Jarron Collins, Kyle Korver","Miles, Price, Millsap, Collins, Korver",101139-101179-200794-2260-2594,UTA,215.0,1,4.0,-1.0,6.0,7.0,6.0,7.0,1.0,13.0,3.0,1.0,3.0,,,,,2.0,2.0,1.0,1.0,1.0,3.0,3.0,,5.0,6.0,,1.0,,,1.0,3.0,3.0,,5.0,2.0,1.0,1.0,1.0,,,2.0,1.0,1.0,3.0,,4.0,2.0,6.0,1.0,1.0,,2.0,2.0,1.0,2.0,,,,,5.0,5.0,6.0,,,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.4166666666666667,,0.4166666666666667,0.4166666666666667,,0.4166666666666667,0.5,,0.75,0.5,1.0,0.8,0.5,0.5,0.5,1.0,1.0,,0.3333333333333333,87.06976744186046,16.833333333333332,16.285714285714285,16.333333333333332,14.0,0.5,,,,,,,,,0.3333333333333333,0.16666666666666666,1.0,0.5,0.3333333333333333,0.16666666666666666,1.0,0.5798416666666667,,0.5798416666666667,,1.0,,23.633333333333336,1.0,,2.0,,2.0,1.0,0.5,1.0,1.0,,,1.0,1.0,,3.0,,,,1.0,,,1.0,,1.0,,,2.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,1.0,,,,0.3333333333333333,,,,,,,1.0,,,,,,1.0,,0.5,1.0,0.5,0.5,,,,1.0,,0.3333333333333333,,,,,1.0,,,,,,0.3333333333333333,,,1.0,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,True
101139-101179-201165-201178-201585,1610612762,"CJ Miles, Ronnie Price, Morris Almond, Kyrylo Fesenko, Kosta Koufos","Miles, Price, Almond, Fesenko, Koufos",101139-101179-201165-201178-201585,UTA,311.0,2,5.0,8.0,8.0,9.0,8.0,9.0,3.0,17.0,7.0,5.0,7.0,,,1.0,3.0,,,1.0,1.0,5.0,10.0,1.0,2.0,15.0,7.0,2.0,6.0,,4.0,5.0,10.0,1.0,2.0,15.0,6.0,1.0,3.0,4.0,,1.0,9.0,4.0,,2.0,,2.0,6.0,8.0,,,,1.0,1.0,,,,3.0,5.0,1.0,11.0,15.0,8.0,,1.0,0.6,1.0,0.5,0.3333333333333333,0.5,0.5909090909090909,0.3333333333333333,0.5909090909090909,0.5769230769230769,0.3333333333333333,0.5769230769230769,0.09090909090909091,,0.4,0.8,,0.4,0.8,1.0,0.5,,,,,78.71382636655949,16.125,20.22222222222222,11.875,18.666666666666668,0.6363636363636364,,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,0.09090909090909091,0.8333333333333334,0.6363636363636364,,0.09090909090909091,0.7272727272727273,0.5370409090909091,0.5621833333333334,0.5370409090909091,0.26666666666666666,1.0,5.74,25.0,1.0,4.0,2.0,1.0,2.0,,,4.0,4.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.5714285714285714,0.5,1.0,1.0,1.0,0.5714285714285714,1.0,1.0,0.16666666666666666,0.18181818181818182,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,1.0,,2.0,4.0,0.4,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,True
101139-101179-201165-201585-2246,1610612762,"CJ Miles, Ronnie Price, Morris Almond, Kosta Koufos, Mehmet Okur","Miles, Price, Almond, Koufos, Okur",101139-101179-201165-201585-2246,UTA,52.0,1,1.0,-2.0,2.0,2.0,2.0,2.0,,4.0,,,,,,,,,,,,,,,2.0,2.0,4.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,4.0,2.0,2.0,2.0,2.0,,2.0,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,110.76923076923076,11.5,14.5,11.5,14.5,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,True
101139-101179-201165-201585-2260,1610612762,"CJ Miles, Ronnie Price, Morris Almond, Kosta Koufos, Jarron Collins","Miles, Price, Almond, Koufos, Collins",101139-101179-201165-201585-2260,UTA,213.0,1,4.0,-2.0,7.0,7.0,3.0,7.0,2.0,14.0,3.0,1.0,1.0,,1.0,,1.0,,,2.0,2.0,1.0,5.0,2.0,4.0,6.0,8.0,,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,,2.0,,,,,,1.0,,,,,3.0,3.0,,,,,,5.0,5.0,,2.0,4.0,1.0,4.0,4.0,3.0,,1.0,,,0.2,,1.0,0.14285714285714285,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.2857142857142857,,,0.25,,,0.5,0.5,,,,,,94.64788732394366,17.428571428571427,13.0,16.857142857142858,13.0,0.42857142857142855,0.14285714285714285,,,,0.14285714285714285,,,,,0.2857142857142857,0.5,0.3333333333333333,,0.6666666666666666,0.7142857142857143,0.5315785714285715,0.5671,0.65015,0.3333333333333333,0.6666666666666666,6.82,25.45,0.42857142857142855,2.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,1.0,,,0.125,0.16666666666666666,1.0,,,,1.0,,1.0,,2.0,,1.0,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,True
101139-101179-201178-201585-2594,1610612762,"CJ Miles, Ronnie Price, Kyrylo Fesenko, Kosta Koufos, Kyle Korver","Miles, Price, Fesenko, Koufos, Korver",101139-101179-201178-201585-2594,UTA,49.0,1,1.0,,2.0,1.0,2.0,1.0,1.0,3.0,,,,,,,2.0,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,88.16326530612245,16.0,17.0,16.0,17.0,,,,,,1.0,,,,,,,,,,,0.3077,,0.3077,,,18.05,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,True
101139-101179-201585-2246-2594,1610612762,"CJ Miles, Ronnie Price, Kosta Koufos, Mehmet Okur, Kyle Korver","Miles, Price, Koufos, Okur, Korver",101139-101179-201585-2246-2594,UTA,71.0,2,1.0,,2.0,2.0,1.0,,2.0,4.0,,,,,2.0,1.0,1.0,,,1.0,,1.0,3.0,1.0,,2.0,2.0,1.0,1.0,,2.0,,1.0,,,,,1.0,,,,,,2.0,,1.0,,1.0,3.0,4.0,,,,,,,1.0,,,,,,,1.0,,,,,0.3333333333333333,1.0,,0.25,1.0,,0.25,1.0,,0.25,,1.0,1.0,,1.0,1.0,,1.0,,,,,81.12676056338029,18.5,17.0,11.5,17.0,,0.5,,,,0.25,1.0,1.0,,,0.25,,,,,0.25,0.41995,,0.2395,1.0,,10.733333333333334,24.1,0.5,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,2.0,,0.6666666666666666,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,True
101139-1510-1723-1905-200758,1610612762,"CJ Miles, Brevin Knight, Matt Harpring, Andrei Kirilenko, Ronnie Brewer","Miles, Knight, Harpring, Kirilenko, Brewer",101139-1510-1723-1905-200758,UTA,209.0,2,3.0,,6.0,7.0,6.0,4.0,2.0,13.0,3.0,,3.0,,,,2.0,,,1.0,1.0,2.0,5.0,1.0,,4.0,4.0,,,,,2.0,5.0,1.0,,4.0,2.0,1.0,1.0,1.0,,,2.0,,1.0,3.0,,4.0,1.0,5.0,,,,1.0,1.0,1.0,3.0,,,,,4.0,4.0,6.0,1.0,,0.5,0.5,0.4,,0.4,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.16666666666666666,,0.75,,1.0,0.8,0.3333333333333333,,0.6666666666666666,,1.0,,,89.56937799043062,14.333333333333334,17.571428571428573,12.166666666666666,17.0,0.5,,,,,0.3333333333333333,,,,,0.16666666666666666,,0.5,,0.16666666666666666,0.6666666666666666,0.5045416666666667,,0.5045416666666667,,1.0,8.78,25.7,1.0,2.0,,,,,,2.0,2.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,0.6666666666666666,1.0,0.5,,,,0.6666666666666666,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,2.0,,0.4,0.5,,,,,,,,,,0.3333333333333333,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,True
