EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,PtsPutbacks,ShortMidRangeAssists,ShootingFouls,OffAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,2pt And 1 Free Throw Trips,BadPassTurnovers,Arc3FGM,PenaltyArc3FGM,NonHeaveArc3FGM,Arc3Assists,Offensive Fouls,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsUnassisted3s,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,LongMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG3A,LongMidRangeAssists,OffThreePtRebounds,Travels,SecondChanceTurnovers,Loose Ball Fouls,Technical Free Throw Trips,BlockedAtRim,LongMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,HeaveAttempts,LostBallOutOfBoundsTurnovers,FTDefRebounds,DefFTReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Blocked3s,BlockedCorner3,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveMakes,BlockedLongMidRange,SecondChanceFtPoints,OffensiveGoaltends,SecondChanceCorner3FGA,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,SecondChanceCorner3FGM,Charge Fouls,Transition Take Fouls Drawn,BlockedArc3,3SecondViolations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,team_id,year,season,team_vs
1626157-1629638-1630162-203497-203937,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Anthony Edwards, Rudy Gobert, Kyle Anderson","Towns, Alexander-Walker, Edwards, Gobert, Anderson",1626157-1629638-1630162-203497-203937,MIN,75.0,2,1.0,1.0,4.0,2.0,1.0,,2.0,6,1.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,1.0,1.0,2.0,,1.0,2.0,4.0,3.0,1.0,1.0,2.0,,,,1.0,,,,2.0,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,1.0,,1.0,,,1.0,,,2.0,1.0,,2.0,,1.0,,,,,,,,,0.5,1.0,,0.3333333333333333,0.5,,0.5,0.5,,0.3333333333333333,,,,1.0,0.5,1.0,,0.5,0.5,1.0,1.0,,,,,,115.2,11.0,15.5,8.0,15.5,0.3333333333333333,1.0,1.0,,,0.3333333333333333,,,,,0.3333333333333333,0.5,1.0,,,,,,1.0,0.6666666666666666,0.51135,0.5881,0.56865,0.25,0.3333333333333333,0.5,,10.35,25.1,0.25,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,2.0,1.0,2.0,1.0,0.5,,1.0,1.0,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629638-1630183-201144-203497,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Jaden McDaniels, Mike Conley, Rudy Gobert","Towns, Alexander-Walker, McDaniels, Conley, Gobert",1626157-1629638-1630183-201144-203497,MIN,583.0,4,10.0,-7.0,20.0,20.0,7.0,12.0,1.0,40,2.0,2.0,,,,,1.0,1.0,,1.0,,1.0,6.0,1.0,3.0,4.0,3.0,7.0,6.0,21.0,28.0,,,2.0,1.0,1.0,,2.0,6.0,8.0,2.0,4.0,9.0,6.0,,1.0,3.0,4.0,,1.0,11.0,,1.0,2.0,3.0,1.0,4.0,,3.0,2.0,1.0,4.0,1.0,7.0,2.0,8.0,3.0,,,6.0,1.0,2.0,19.0,8.0,7.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,,0.42857142857142855,0.75,,1.0,0.6818181818181818,,0.3333333333333333,0.75,1.0,0.6666666666666666,0.6363636363636364,,,,0.5714285714285714,0.4,,0.25,0.3333333333333333,0.2,,0.5,,,0.25,,,98.79931389365352,14.1,15.05,13.6,14.3,0.18181818181818182,1.0,1.0,0.5,0.09090909090909091,0.09090909090909091,0.09090909090909091,,,,0.5454545454545454,,,,,,0.3333333333333333,,0.3333333333333333,0.8181818181818182,0.5528272727272727,,0.5188,0.08333333333333333,0.2,0.09523809523809523,0.38095238095238093,7.35,25.942857142857143,0.35,1.0,,,3.0,,1.0,1.0,,2.0,3.0,,3.0,3.0,,3.0,3.0,1.0,0.5,0.5,1.0,,0.5,,2.0,1.0,2.0,1.0,0.5,,,,,1.0,,,,,1.0,,0.25,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629638-1630183-201144-203937,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Jaden McDaniels, Mike Conley, Kyle Anderson","Towns, Alexander-Walker, McDaniels, Conley, Anderson",1626157-1629638-1630183-201144-203937,MIN,179.0,1,3.0,1.0,6.0,6.0,,,,12,1.0,1.0,,,,,1.0,1.0,,,,,2.0,,1.0,3.0,1.0,2.0,,5.0,4.0,,,,,,,,,,2.0,,3.0,2.0,,1.0,1.0,2.0,,1.0,5.0,,,1.0,1.0,,1.0,,2.0,2.0,,,,1.0,,2.0,1.0,,,,,,5.0,,,,,1.0,1.0,1.0,0.5,,0.5,0.3333333333333333,,,0.5,,,0.5,,,0.4,,,,,1.0,,,0.5,,,,1.0,,,,,96.53631284916202,14.333333333333334,15.5,14.333333333333334,14.5,0.2,1.0,1.0,1.0,0.2,0.2,,,,,0.4,,,,,,,,,0.6,0.5348900000000001,,,,,,,10.566666666666666,25.9,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,0.5,0.5,1.0,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629638-1630183-203497-203937,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Jaden McDaniels, Rudy Gobert, Kyle Anderson","Towns, Alexander-Walker, McDaniels, Gobert, Anderson",1626157-1629638-1630183-203497-203937,MIN,148.0,2,2.0,3.0,5.0,5.0,,,1.0,10,,3.0,,1.0,,,,,,,,,3.0,,,3.0,1.0,3.0,,3.0,,,1.0,,,,,,,,,,3.0,3.0,2.0,,1.0,1.0,,,3.0,,1.0,1.0,2.0,1.0,3.0,,1.0,1.0,,,,,,,2.0,,,,,,3.0,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,0.25,,,0.25,,,0.5,0.6666666666666666,0.6666666666666666,,,1.0,,1.0,1.0,0.2,,,1.0,,1.0,,,97.29729729729729,18.4,11.2,17.2,10.0,0.5,,,,,,,,,,0.5,1.0,,,,,,,,1.0,0.582125,,,,,,,1.9000000000000001,24.766666666666666,,,,,,,,,,,,,,1.0,,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,0.5,,0.5,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629638-201144-203497-203937,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Mike Conley, Rudy Gobert, Kyle Anderson","Towns, Alexander-Walker, Conley, Gobert, Anderson",1626157-1629638-201144-203497-203937,MIN,162.0,1,3.0,-3.0,4.0,5.0,,,,9,2.0,2.0,,,,,,,,1.0,,,,,2.0,2.0,,1.0,2.0,6.0,9.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,2.0,1.0,,,2.0,1.0,,6.0,,,,,,,,,,,1.0,,,0.6666666666666666,,,0.75,,,0.3333333333333333,,,,,,,,,,,,,,,,,80.0,15.5,20.0,15.5,18.8,0.6666666666666666,1.0,1.0,,,,0.3333333333333333,,,,,,,,,,,,,1.0,0.7641333333333334,,,0.25,0.3333333333333333,,,0.75,23.8,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629675-1630162-1630183-201144,1610612750,"Karl-Anthony Towns, Naz Reid, Anthony Edwards, Jaden McDaniels, Mike Conley","Towns, Reid, Edwards, McDaniels, Conley",1626157-1629675-1630162-1630183-201144,MIN,1232.0,9,21.0,5.0,40.0,40.0,13.0,17.0,4.0,80,7.0,8.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,7.0,1.0,1.0,13.0,4.0,13.0,16.0,7.0,20.0,7.0,54.0,49.0,3.0,3.0,6.0,3.0,3.0,2.0,5.0,5.0,17.0,12.0,14.0,15.0,13.0,1.0,6.0,5.0,11.0,3.0,2.0,27.0,2.0,7.0,5.0,14.0,4.0,18.0,,2.0,1.0,1.0,2.0,1.0,3.0,1.0,6.0,8.0,1.0,,8.0,2.0,2.0,48.0,17.0,13.0,1.0,2.0,0.46153846153846156,0.5454545454545454,0.7142857142857143,0.35,0.4,0.35,0.8125,1.0,1.0,0.6527777777777778,0.75,0.75,0.6923076923076923,0.75,0.7727272727272727,0.5555555555555556,0.0625,0.125,,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.875,0.7058823529411765,0.25,1.0,0.5,0.5,1.0,1.0,0.6666666666666666,,93.5064935064935,13.15,17.65,12.725,16.7,0.2222222222222222,0.875,1.0,0.2857142857142857,0.1388888888888889,0.08333333333333333,0.19444444444444445,0.42857142857142855,0.42857142857142855,1.0,0.3611111111111111,0.5,1.0,,0.25,1.0,0.125,1.0,0.5,0.7777777777777778,0.5618277777777778,0.53515,0.55249375,0.08108108108108109,0.11764705882352941,0.1111111111111111,0.3148148148148148,5.925,25.315,0.325,4.0,4.0,4.0,3.0,,0.8,0.8,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,2.0,,0.3076923076923077,0.3076923076923077,0.5,0.25,0.3076923076923077,6.0,4.0,1.0,4.0,1.0,0.25,2.0,,1.0,,2.0,,,,,2.0,,0.15384615384615385,1.0,,0.5,0.6666666666666666,0.6666666666666666,,,,,2.0,1.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,0.25,0.05,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629675-1630162-1630183-203497,1610612750,"Karl-Anthony Towns, Naz Reid, Anthony Edwards, Jaden McDaniels, Rudy Gobert","Towns, Reid, Edwards, McDaniels, Gobert",1626157-1629675-1630162-1630183-203497,MIN,167.0,1,3.0,-3.0,6.0,6.0,,,,12,1.0,1.0,,,,,1.0,2.0,,2.0,,,,,3.0,4.0,,2.0,,6.0,9.0,,,,,,,,,,2.0,4.0,,,1.0,1.0,,1.0,,1.0,2.0,,,,,,,,1.0,1.0,,,,,,2.0,1.0,,,,,,6.0,,,,,0.3333333333333333,0.3333333333333333,,,,,0.75,,,0.5,,,0.5,,,0.3333333333333333,0.25,,,,,,,,,,,,,,,,103.47305389221557,15.333333333333334,12.5,15.333333333333334,12.5,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,0.5,0.4902166666666667,,,,,,,11.675,22.9,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629675-1630162-1630183-203937,1610612750,"Karl-Anthony Towns, Naz Reid, Anthony Edwards, Jaden McDaniels, Kyle Anderson","Towns, Reid, Edwards, McDaniels, Anderson",1626157-1629675-1630162-1630183-203937,MIN,1098.0,6,18.0,1.0,34.0,33.0,1.0,8.0,3.0,67,11.0,11.0,1.0,1.0,,,9.0,1.0,,1.0,,,9.0,,13.0,21.0,2.0,10.0,10.0,42.0,41.0,2.0,2.0,7.0,,,,,2.0,2.0,14.0,12.0,,9.0,1.0,7.0,,7.0,,7.0,14.0,3.0,10.0,3.0,13.0,4.0,17.0,1.0,,,,2.0,1.0,4.0,,5.0,8.0,,,11.0,6.0,1.0,35.0,2.0,1.0,,1.0,0.5384615384615384,0.5833333333333334,,0.2,,0.2,0.6190476190476191,1.0,,0.5161290322580645,0.875,,0.6,0.875,1.0,0.3225806451612903,0.047619047619047616,,0.1111111111111111,0.5,0.375,0.375,0.7692307692307693,0.6190476190476191,0.25,1.0,0.25,0.3333333333333333,1.0,0.8,0.75,0.06666666666666667,87.8688524590164,16.676470588235293,16.09090909090909,16.0,15.545454545454545,0.3548387096774194,1.0,1.0,0.6363636363636364,0.2903225806451613,0.03225806451612903,0.03225806451612903,,,,0.2903225806451613,0.25,1.0,,,,,,,0.6774193548387096,0.5682129032258064,0.5175333333333333,,0.17647058823529413,0.25,0.16666666666666666,0.047619047619047616,5.042857142857143,25.8,0.029411764705882353,2.0,2.0,,3.0,,0.2222222222222222,0.25,,,2.0,3.0,1.0,2.0,,2.0,,1.0,0.2222222222222222,0.2222222222222222,,,0.2222222222222222,6.0,1.0,,1.0,,,,2.0,2.0,,1.0,,,,,1.0,,0.125,0.2857142857142857,0.14285714285714285,,,,,0.5,,1.0,,,1.0,1.0,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629675-1630162-201144-203497,1610612750,"Karl-Anthony Towns, Naz Reid, Anthony Edwards, Mike Conley, Rudy Gobert","Towns, Reid, Edwards, Conley, Gobert",1626157-1629675-1630162-201144-203497,MIN,1.0,1,,,,1.0,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629675-1630162-201144-203937,1610612750,"Karl-Anthony Towns, Naz Reid, Anthony Edwards, Mike Conley, Kyle Anderson","Towns, Reid, Edwards, Conley, Anderson",1626157-1629675-1630162-201144-203937,MIN,835.0,4,14.0,13.0,26.0,25.0,3.0,1.0,2.0,51,1.0,2.0,1.0,1.0,,,5.0,3.0,4.0,7.0,1.0,1.0,4.0,,5.0,10.0,7.0,11.0,3.0,34.0,21.0,1.0,2.0,2.0,,,1.0,1.0,3.0,6.0,4.0,6.0,15.0,4.0,1.0,2.0,5.0,7.0,4.0,,19.0,1.0,5.0,6.0,11.0,2.0,13.0,,3.0,2.0,1.0,2.0,2.0,3.0,,7.0,5.0,1.0,1.0,5.0,,2.0,32.0,4.0,2.0,,1.0,0.4,0.5,0.7142857142857143,0.6363636363636364,1.0,0.6363636363636364,0.5,0.5,,0.7380952380952381,0.5,1.5,0.7391304347826086,0.5,1.0,0.5238095238095238,0.1,,0.2,0.6666666666666666,0.6666666666666666,0.2,0.7142857142857143,0.6875,0.2222222222222222,,1.0,0.5714285714285714,,0.8,0.5,,87.95209580838323,14.615384615384615,18.2,14.23076923076923,16.72,0.09523809523809523,0.5,0.5,,0.23809523809523808,0.14285714285714285,0.3333333333333333,0.5714285714285714,0.6666666666666666,1.0,0.19047619047619047,0.5,1.0,,,,1.0,1.0,,0.6190476190476191,0.5140714285714286,0.568,0.59655,,,0.058823529411764705,0.17647058823529413,7.87,24.236363636363638,0.11538461538461539,2.0,2.0,2.0,3.0,1.0,0.4,0.5,1.0,,1.0,,,3.0,,3.0,1.0,1.0,0.75,0.75,0.3333333333333333,,0.75,6.0,1.0,1.0,1.0,,,2.0,,,,1.0,,,1.0,1.0,,,0.25,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,0.09090909090909091,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629675-1630162-203497-203937,1610612750,"Karl-Anthony Towns, Naz Reid, Anthony Edwards, Rudy Gobert, Kyle Anderson","Towns, Reid, Edwards, Gobert, Anderson",1626157-1629675-1630162-203497-203937,MIN,74.0,1,1.0,1.0,3.0,3.0,3.0,2.0,,6,,,,,,,1.0,2.0,,,,,,,1.0,3.0,,,1.0,3.0,2.0,,,,1.0,3.0,,,1.0,3.0,2.0,,,,,1.0,,1.0,,,2.0,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,1.0,1.0,,,2.0,,,3.0,3.0,3.0,,,1.0,1.0,,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.5,,0.5,,,,,,,,1.0,1.0,,,,,,,1.0,,116.75675675675676,10.666666666666666,14.0,10.666666666666666,14.0,,,,,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,,0.43703333333333333,,0.43703333333333333,,,,1.0,14.833333333333334,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629675-1630183-201144-203937,1610612750,"Karl-Anthony Towns, Naz Reid, Jaden McDaniels, Mike Conley, Kyle Anderson","Towns, Reid, McDaniels, Conley, Anderson",1626157-1629675-1630183-201144-203937,MIN,139.0,2,2.0,-2.0,3.0,4.0,,,1.0,7,1.0,2.0,,,,,1.0,,,,,,2.0,,2.0,3.0,1.0,2.0,,7.0,9.0,1.0,1.0,2.0,,,,,,,4.0,,,2.0,,2.0,,2.0,,1.0,4.0,1.0,,,,2.0,2.0,,,,,,,,,,2.0,,,2.0,1.0,,5.0,,,,,1.0,1.0,,0.5,,0.5,0.6666666666666666,1.0,,0.7,1.0,,0.5833333333333334,0.5,,0.4,,,,,,1.0,,,1.0,,,,,,,,72.51798561151078,28.0,13.75,26.666666666666668,13.75,0.4,0.5,0.5,1.0,0.2,,,,,,0.4,,,,,,,,,0.8,0.5236,,,0.16666666666666666,0.25,0.2857142857142857,,3.733333333333333,25.5,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,0.5,0.5,,,0.5,3.0,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1630162-1630183-201144-203497,1610612750,"Karl-Anthony Towns, Anthony Edwards, Jaden McDaniels, Mike Conley, Rudy Gobert","Towns, Edwards, McDaniels, Conley, Gobert",1626157-1630162-1630183-201144-203497,MIN,12400.0,14,207.0,-54.0,381.0,394.0,23.0,36.0,39.0,775,48.0,75.0,8.0,10.0,,4.0,98.0,41.0,15.0,37.0,1.0,3.0,99.0,8.0,104.0,214.0,48.0,136.0,59.0,411.0,465.0,11.0,20.0,50.0,3.0,12.0,4.0,11.0,,18.0,110.0,98.0,108.0,99.0,15.0,55.0,36.0,91.0,14.0,34.0,218.0,25.0,65.0,69.0,140.0,40.0,180.0,9.0,29.0,19.0,10.0,27.0,8.0,46.0,4.0,83.0,83.0,7.0,5.0,66.0,31.0,2.0,361.0,18.0,23.0,3.0,,0.5288461538461539,0.5555555555555556,0.75,0.35294117647058826,0.36363636363636365,0.35294117647058826,0.48598130841121495,0.55,0.25,0.5028571428571429,0.6323529411764706,0.391304347826087,0.5395778364116095,0.6410256410256411,0.391304347826087,0.38857142857142857,0.07009345794392523,0.08,0.09183673469387756,0.5869565217391305,0.6634615384615384,0.22727272727272727,0.8227848101265823,0.73224043715847,0.20202020202020202,0.043478260869565216,0.6666666666666666,0.6530612244897959,0.6923076923076923,0.8275862068965517,0.8095238095238095,0.04945054945054945,90.0,16.099737532808398,15.903553299492385,15.603674540682414,15.472081218274111,0.21428571428571427,0.64,0.6956521739130435,0.7083333333333334,0.28,0.11714285714285715,0.10571428571428572,0.40540540540540543,0.40540540540540543,0.9333333333333333,0.28285714285714286,0.29411764705882354,0.8,0.375,0.17391304347826086,,0.13043478260869565,0.3333333333333333,0.34782608695652173,0.6028571428571429,0.5299492857142857,0.5445666666666666,0.486904347826087,0.08753315649867374,0.1297071129707113,0.12165450121654502,0.043795620437956206,7.775233644859814,25.086029411764706,0.06036745406824147,38.0,10.0,16.0,48.0,0.25925925925925924,0.3877551020408163,0.42696629213483145,0.42105263157894735,4.0,19.0,6.0,19.0,33.0,3.0,33.0,22.0,4.0,0.3333333333333333,0.336734693877551,0.6666666666666666,0.375,0.3333333333333333,36.0,22.0,11.0,24.0,16.0,0.6666666666666666,18.0,12.0,14.0,5.0,15.0,3.0,2.0,3.0,2.0,11.0,,0.17045454545454544,0.2833333333333333,0.13636363636363635,0.2727272727272727,0.43902439024390244,0.43902439024390244,0.2777777777777778,0.35294117647058826,,4.0,6.0,0.75,5.0,7.0,2.0,2.0,2.0,1.0,1.0,0.5,0.4166666666666667,1.0,1.0,0.007352941176470588,0.010101010101010102,,,7.0,,2.0,,2.0,3.0,0.058823529411764705,0.014492753623188406,,2.0,1.0,1.0,1.0,1.0,1.0,0.5,,,1610612750,2024,2023-24,True
1626157-1630162-1630183-201144-203937,1610612750,"Karl-Anthony Towns, Anthony Edwards, Jaden McDaniels, Mike Conley, Kyle Anderson","Towns, Edwards, McDaniels, Conley, Anderson",1626157-1630162-1630183-201144-203937,MIN,695.0,2,12.0,-8.0,20.0,22.0,,1.0,3.0,42,5.0,12.0,1.0,3.0,,,1.0,2.0,,,,,4.0,,6.0,15.0,1.0,4.0,2.0,17.0,25.0,1.0,4.0,2.0,,,,,,,4.0,8.0,3.0,4.0,2.0,2.0,1.0,3.0,,2.0,7.0,4.0,2.0,5.0,9.0,4.0,13.0,2.0,,,,4.0,2.0,5.0,,5.0,7.0,,,4.0,2.0,,15.0,,,1.0,,0.3333333333333333,0.4,1.0,0.25,,0.25,0.4,0.25,,0.39473684210526316,0.25,,0.40476190476190477,0.25,,0.21052631578947367,0.13333333333333333,0.16666666666666666,,0.8,0.8333333333333334,0.5,0.5,0.7,0.36363636363636365,,0.6666666666666666,1.0,1.0,0.5,,0.2,87.02158273381295,18.5,14.772727272727273,17.95,14.227272727272727,0.631578947368421,0.4166666666666667,0.5,0.4,0.05263157894736842,0.10526315789473684,,,,,0.21052631578947367,0.75,0.3333333333333333,,,,,,,0.8421052631578947,0.5548052631578947,0.618525,,0.09523809523809523,0.11764705882352941,0.11764705882352941,,4.286666666666666,25.5,,,2.0,,3.0,0.6666666666666666,,,,,1.0,,2.0,1.0,,1.0,1.0,,0.25,0.25,1.0,,0.25,,1.0,,1.0,,,1.0,,,,,,1.0,,,1.0,,,,,,0.5,0.5,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
