EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGA,LongMidRangeFGM,FtPoints,SecondChanceFG2A,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceArc3FGA,SecondChanceFG2M,PtsPutbacks,Fg3aBlocked,SecondChanceFg2Pct,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,Arc3FGM,NonHeaveArc3FGM,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,PtsAssisted3s,ThreePtAssists,Corner3Assists,SecondChanceTurnovers,BlockedAtRim,OffensiveGoaltends,Assisted3sPct,OffShortMidRangeReboundPct,Corner3PctAssisted,LostBallOutOfBoundsTurnovers,DefLongMidRangeReboundPct,PenaltyDefPoss,ShortMidRangeFGM,Arc3Assists,FTDefRebounds,SelfOReb,BadPassSteals,BadPassTurnovers,Travels,Loose Ball Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,DefFTReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PenaltyTurnovers,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeAssists,ShortMidRangePctAssisted,PenaltyArc3FGM,PenaltyFtPoints,HeaveAttempts,OffCorner3ReboundPct,PenaltyArc3Accuracy,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3FGM,HeaveMakes,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,BlockedArc3,BlockedLongMidRange,team_id,year,season,team_vs
1627750-1631128-203200-203932-203999,1610612743,"Jamal Murray, Christian Braun, Justin Holiday, Aaron Gordon, Nikola Jokic","Murray, Braun, Holiday, Gordon, Jokic",1627750-1631128-203200-203932-203999,DEN,11.0,1,,-3.0,,1.0,,1,,,,,,,,,1.0,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,130.9090909090909,,,10.0,,10.0,,,,,,,,,1.0,,,1.0,,,,,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612743,2024,2023-24,False
1627750-1631128-203484-203932-203999,1610612743,"Jamal Murray, Christian Braun, Kentavious Caldwell-Pope, Aaron Gordon, Nikola Jokic","Murray, Braun, Caldwell-Pope, Gordon, Jokic",1627750-1631128-203484-203932-203999,DEN,1791.0,7,30.0,1.0,54.0,53.0,5.0,107,8.0,12.0,15.0,9.0,1.0,5.0,,,7.0,21.0,36.0,4.0,12.0,63.0,62.0,,2.0,4.0,16.0,6.0,7.0,1.0,4.0,12.0,6.0,21.0,6.0,27.0,1.0,,8.0,15.0,2.0,1.0,2.0,1.0,59.0,0.3333333333333333,,0.3333333333333333,0.5833333333333334,0.5625,0.3333333333333333,0.6057692307692307,0.3333333333333333,0.25,0.027777777777777776,0.08333333333333333,0.6,0.26666666666666666,0.8571428571428571,0.75,0.2608695652173913,0.25,0.5714285714285714,0.8888888888888888,86.03015075376884,0.5,18.37037037037037,15.075471698113208,17.72222222222222,14.849056603773585,0.25,0.6666666666666666,0.7272727272727273,0.3125,0.1875,0.10416666666666667,0.2,0.2,0.14583333333333334,,,0.5,0.5033760416666667,0.522975,0.06349206349206349,8.661111111111111,23.974999999999998,1.0,4.0,9.0,4.0,26.0,13.0,15.0,5.0,3.0,32.0,2.0,4.0,,2.0,1.0,6.0,12.0,10.0,2.0,5.0,0.6190476190476191,0.65,0.6666666666666666,0.25,,0.5,0.625,0.4444444444444444,0.4444444444444444,0.75,0.16666666666666666,0.09803921568627451,0.1282051282051282,1.0,2.0,2.0,2.0,,0.5,,,0.2,1.0,0.3333333333333333,3.0,3.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,6.0,2.0,1.0,,1.0,,0.5,0.3333333333333333,1.0,,1.0,41.0,9.0,1.0,3.0,3.0,1.0,3.0,,,,,,,3.0,,1.0,0.8,0.13636363636363635,0.6,0.6,0.3333333333333333,,31.0,6.0,10.0,1.0,3.0,3.0,,12.0,19.0,2.0,6.0,37.0,4.0,2.0,37.0,31.0,0.3333333333333333,0.631578947368421,0.6,0.6607142857142857,,,0.4,0.6,0.12,0.3333333333333333,0.12,0.5265,0.5873015873015873,0.5740740740740741,5.0,0.5555555555555556,1.0,7.0,,0.5,0.3333333333333333,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,1610612743,2024,2023-24,False
1627750-1631212-202704-203200-203932,1610612743,"Jamal Murray, Peyton Watson, Reggie Jackson, Justin Holiday, Aaron Gordon","Murray, Watson, Jackson, Holiday, Gordon",1627750-1631212-202704-203200-203932,DEN,126.0,1,2.0,-5.0,4.0,4.0,1.0,8,,2.0,,,,2.0,,,,,2.0,,2.0,,5.0,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,3.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3333333333333333,0.5,,,91.42857142857143,1.0,18.0,13.5,17.5,13.5,0.5,,,,,0.5,,,,,,1.0,0.576325,,,2.35,22.85,,,,,,,,,,,,1.0,,1.0,,2.0,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2024,2023-24,False
1627750-1631212-203484-203932-203999,1610612743,"Jamal Murray, Peyton Watson, Kentavious Caldwell-Pope, Aaron Gordon, Nikola Jokic","Murray, Watson, Caldwell-Pope, Gordon, Jokic",1627750-1631212-203484-203932-203999,DEN,34.0,1,1.0,2.0,1.0,1.0,1.0,2,1.0,1.0,1.0,,,,,,,1.0,2.0,,,2.0,,,,2.0,2.0,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,0.5,0.5,1.0,0.5,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,,84.70588235294117,,18.0,16.0,18.0,16.0,0.5,1.0,1.0,0.5,,,,,,,,0.5,0.4285,0.5613,1.0,2.4,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,2.0,,,2.0,,,2.0,1.0,,0.5,0.5,0.5,,,0.5,1.0,,,,0.4285,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2024,2023-24,False
1627750-203200-203484-203932-203999,1610612743,"Jamal Murray, Justin Holiday, Kentavious Caldwell-Pope, Aaron Gordon, Nikola Jokic","Murray, Holiday, Caldwell-Pope, Gordon, Jokic",1627750-203200-203484-203932-203999,DEN,596.0,7,10.0,1.0,16.0,19.0,3.0,35,3.0,5.0,3.0,2.0,1.0,2.0,,,4.0,4.0,10.0,4.0,6.0,20.0,19.0,,,4.0,4.0,,4.0,,3.0,4.0,3.0,7.0,4.0,11.0,2.0,,2.0,3.0,1.0,1.0,1.0,1.0,16.0,0.6666666666666666,,0.6666666666666666,0.4,0.625,0.5,0.625,0.5,0.375,,,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,84.56375838926175,1.0,16.125,17.789473684210527,15.5625,17.789473684210527,0.3125,0.6,0.6,0.1875,0.125,0.125,0.5,0.5,0.25,,,0.6875,0.530428125,0.5336333333333333,0.2,5.970000000000001,25.233333333333334,3.0,,,4.0,4.0,2.0,6.0,1.0,,16.0,1.0,4.0,,1.0,1.0,5.0,5.0,,,,0.5,1.0,0.8,0.5,,,0.3333333333333333,,,,0.75,,,2.0,,2.0,4.0,,0.5,,,0.5,0.6666666666666666,,3.0,3.0,0.75,0.75,0.75,12.0,4.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,3.0,,1.0,2.0,3.0,,,,,,,,,,1.0,0.125,0.3333333333333333,0.3333333333333333,1.0,,5.0,1.0,1.0,,,1.0,,2.0,2.0,1.0,1.0,7.0,3.0,,7.0,5.0,1.0,1.0,1.1666666666666667,1.1666666666666667,,,0.3333333333333333,1.0,,,0.3333333333333333,0.5147666666666667,0.35,0.3125,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,1610612743,2024,2023-24,False
1629008-1631128-1631212-202704-203999,1610612743,"Michael Porter Jr., Christian Braun, Peyton Watson, Reggie Jackson, Nikola Jokic","Porter Jr., Braun, Watson, Jackson, Jokic",1629008-1631128-1631212-202704-203999,DEN,147.0,2,2.0,-2.0,7.0,7.0,,14,1.0,1.0,,1.0,,1.0,,,2.0,1.0,2.0,,3.0,6.0,8.0,,,,,,2.0,,,1.0,2.0,4.0,,4.0,,,,1.0,2.0,1.0,2.0,2.0,6.0,,,,0.5,0.2,,0.42857142857142855,,0.6,,,1.0,,0.5,0.75,,,1.0,,137.14285714285714,1.0,10.428571428571429,10.571428571428571,10.428571428571429,10.142857142857142,0.2,1.0,1.0,,0.2,0.2,,,0.4,,,0.8,0.58274,,,9.9,24.733333333333334,,,4.0,,2.0,1.0,1.0,1.0,,2.0,,,,,,,2.0,4.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,0.5,,,,,,6.0,1.0,1.0,,1.0,1.0,,1.0,2.0,,2.0,6.0,,,6.0,6.0,,0.5,0.25,0.5,,,0.25,1.0,0.25,,0.25,0.593725,1.0,0.8571428571428571,,,,4.0,,,,2.0,2.0,,,,,,,,,,,,,,,,1610612743,2024,2023-24,False
1629008-1631128-202704-203200-203932,1610612743,"Michael Porter Jr., Christian Braun, Reggie Jackson, Justin Holiday, Aaron Gordon","Porter Jr., Braun, Jackson, Holiday, Gordon",1629008-1631128-202704-203200-203932,DEN,177.0,1,3.0,,5.0,4.0,1.0,9,1.0,1.0,,,,1.0,,,2.0,1.0,1.0,1.0,3.0,5.0,5.0,,1.0,,,,2.0,,,,,,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,,5.0,0.3333333333333333,,0.3333333333333333,1.0,0.625,,0.625,,0.75,,,,,,,0.5,,,,73.22033898305084,,17.0,23.0,15.8,22.25,0.25,1.0,1.0,,,0.25,,,0.5,,,1.0,0.5564875,,,1.9,24.5,,,,,2.0,1.0,2.0,1.0,,5.0,1.0,,,2.0,,2.0,1.0,,,,1.0,1.0,,0.5,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,0.5,0.5,0.5,3.0,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1610612743,2024,2023-24,False
1629008-1631128-202704-203200-203999,1610612743,"Michael Porter Jr., Christian Braun, Reggie Jackson, Justin Holiday, Nikola Jokic","Porter Jr., Braun, Jackson, Holiday, Jokic",1629008-1631128-202704-203200-203999,DEN,671.0,5,11.0,9.0,21.0,20.0,3.0,41,3.0,7.0,5.0,3.0,1.0,1.0,,,4.0,6.0,15.0,2.0,5.0,24.0,15.0,,,6.0,8.0,,4.0,4.0,3.0,5.0,4.0,9.0,3.0,12.0,1.0,1.0,,3.0,,,1.0,,18.0,0.4,,0.4,0.4,0.45,1.0,0.5227272727272727,1.0,0.25,0.26666666666666666,0.2857142857142857,1.0,0.3333333333333333,0.8333333333333334,0.9,0.25,0.25,1.0,0.6666666666666666,87.98807749627422,,16.095238095238095,16.65,16.095238095238095,16.65,0.35,0.42857142857142855,0.6,0.25,0.15,0.05,1.0,1.0,0.2,,,0.6,0.5123,0.6056,0.25,6.3533333333333335,25.380000000000003,2.0,2.0,6.0,2.0,4.0,2.0,4.0,,2.0,10.0,,,,2.0,,2.0,5.0,6.0,1.0,3.0,0.3333333333333333,0.5,,,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,0.13636363636363635,0.17647058823529413,2.0,,2.0,4.0,,1.0,,,,1.0,,1.0,1.0,0.25,0.25,0.25,6.0,2.0,1.0,,,,1.0,0.5,1.0,,1.0,7.0,1.0,1.0,,2.0,,,,,,,,,,0.4,,1.0,0.25,0.2,0.3333333333333333,1.0,,3.0,1.0,2.0,,,1.0,2.0,1.0,2.0,,1.0,3.0,,1.0,3.0,3.0,,0.5,0.3333333333333333,0.3333333333333333,,,0.6666666666666666,0.5,,,0.3333333333333333,0.6322166666666666,0.125,0.14285714285714285,,,,1.0,,,,,,,,,2.0,,1.0,1.0,,,,,,,1.0,,1610612743,2024,2023-24,False
1629008-1631128-202704-203484-203999,1610612743,"Michael Porter Jr., Christian Braun, Reggie Jackson, Kentavious Caldwell-Pope, Nikola Jokic","Porter Jr., Braun, Jackson, Caldwell-Pope, Jokic",1629008-1631128-202704-203484-203999,DEN,51.0,2,1.0,2.0,2.0,,,2,1.0,1.0,,,,,,,1.0,1.0,1.0,,1.0,2.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,2.0,,,,1.0,0.5,,0.5,,0.5,,,,,,,,,,,56.470588235294116,,15.5,,15.5,,0.5,1.0,1.0,,,,,,0.5,,,1.0,0.47405,,,1.4,31.6,,,,,2.0,1.0,1.0,1.0,,2.0,,,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,0.2535,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2024,2023-24,False
1629008-1631128-202704-203932-203999,1610612743,"Michael Porter Jr., Christian Braun, Reggie Jackson, Aaron Gordon, Nikola Jokic","Porter Jr., Braun, Jackson, Gordon, Jokic",1629008-1631128-202704-203932-203999,DEN,211.0,3,4.0,7.0,7.0,8.0,,15,,,1.0,1.0,,,,,3.0,2.0,2.0,2.0,3.0,12.0,5.0,,,,2.0,,3.0,,,1.0,2.0,3.0,,3.0,1.0,,2.0,2.0,,,,,12.0,0.6666666666666666,,0.6666666666666666,1.0,1.0,,1.0,,0.6,,,1.0,,0.5,0.75,,,1.0,1.0,102.3696682464455,,14.428571428571429,13.75,14.428571428571429,13.75,,,,0.2,0.2,,,,0.6,,,0.6,0.44667,,,15.85,25.766666666666666,,1.0,2.0,,2.0,1.0,3.0,,,8.0,,1.0,,,,1.0,2.0,2.0,,1.0,0.5,0.5,1.0,,,1.0,,1.0,1.0,,,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,2.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,6.0,2.0,,,,,1.0,,,,,6.0,1.0,2.0,,,1.0,1.0,,,1.0,,,,,,,,,1.0,1.0,1.0,,3.0,,,,,1.0,,2.0,2.0,,1.0,4.0,,,4.0,3.0,,1.0,0.6666666666666666,0.6666666666666666,,,,,,,0.3333333333333333,0.38684999999999997,0.3333333333333333,0.42857142857142855,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612743,2024,2023-24,False
1629008-1631128-203484-203932-203999,1610612743,"Michael Porter Jr., Christian Braun, Kentavious Caldwell-Pope, Aaron Gordon, Nikola Jokic","Porter Jr., Braun, Caldwell-Pope, Gordon, Jokic",1629008-1631128-203484-203932-203999,DEN,5.0,1,,-2.0,,1.0,,1,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,288.0,,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2024,2023-24,False
1629008-1631212-202704-203200-203999,1610612743,"Michael Porter Jr., Peyton Watson, Reggie Jackson, Justin Holiday, Nikola Jokic","Porter Jr., Watson, Jackson, Holiday, Jokic",1629008-1631212-202704-203200-203999,DEN,32.0,1,1.0,2.0,2.0,1.0,,3,,,,,,,,,1.0,,,,1.0,2.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,2.0,,,,,,,0.5,,1.0,,,,,,,,,,,135.0,,7.5,17.0,7.5,17.0,,,,,,,,,1.0,,,1.0,0.52245,,,,25.6,,,2.0,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,1.0,2.0,,,2.0,2.0,,,,0.5,,,,,,,1.0,0.52245,1.0,1.0,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,1610612743,2024,2023-24,False
1629008-1631212-202704-203484-203999,1610612743,"Michael Porter Jr., Peyton Watson, Reggie Jackson, Kentavious Caldwell-Pope, Nikola Jokic","Porter Jr., Watson, Jackson, Caldwell-Pope, Jokic",1629008-1631212-202704-203484-203999,DEN,216.0,2,4.0,2.0,8.0,8.0,1.0,16,2.0,2.0,,1.0,,1.0,,,3.0,2.0,3.0,2.0,4.0,10.0,8.0,,,,,,3.0,,,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,,,,,10.0,0.5,,0.5,0.6666666666666666,0.7142857142857143,,0.7142857142857143,,0.5714285714285714,,,1.0,,1.0,1.0,0.3333333333333333,,,1.0,106.66666666666666,,13.125,13.875,13.0,13.875,0.2857142857142857,1.0,1.0,,0.14285714285714285,0.14285714285714285,,,0.42857142857142855,,,0.8571428571428571,0.6187357142857143,,,5.866666666666667,24.325,,,,,4.0,2.0,4.0,2.0,,10.0,1.0,2.0,,,1.0,2.0,1.0,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,6.0,2.0,,1.0,,,1.0,,,,,,,2.0,,,2.0,1.0,,,,,,,,,,,,,,1.0,,2.0,1.0,1.0,,1.0,,,1.0,1.0,,1.0,2.0,,,2.0,2.0,,1.0,0.5,0.5,,,0.5,1.0,0.5,,,0.722775,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2024,2023-24,False
1629008-202704-203200-203484-203999,1610612743,"Michael Porter Jr., Reggie Jackson, Justin Holiday, Kentavious Caldwell-Pope, Nikola Jokic","Porter Jr., Jackson, Holiday, Caldwell-Pope, Jokic",1629008-202704-203200-203484-203999,DEN,553.0,3,9.0,8.0,20.0,19.0,1.0,39,3.0,4.0,1.0,1.0,,2.0,,,6.0,4.0,6.0,4.0,8.0,27.0,19.0,,,,6.0,,6.0,1.0,,3.0,3.0,6.0,,6.0,3.0,2.0,1.0,4.0,,,,,27.0,0.5,,0.5,0.6666666666666666,0.7142857142857143,,0.75,,0.5714285714285714,0.16666666666666666,0.25,0.6,,1.0,0.75,,,0.6666666666666666,1.0,101.55515370705244,,13.7,14.68421052631579,13.3,13.578947368421053,0.2857142857142857,0.75,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,,,0.42857142857142855,,,0.8571428571428571,0.5565,0.4697,,5.166666666666667,24.7875,,,7.0,1.0,2.0,1.0,5.0,1.0,,14.0,,1.0,,1.0,1.0,2.0,4.0,8.0,,2.0,0.25,0.25,0.5,,,0.5,0.3333333333333333,,,,,0.125,0.25,,,,,,,,,,,,4.0,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,12.0,4.0,,,,,1.0,,,,,6.0,1.0,4.0,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,,12.0,3.0,3.0,,1.0,4.0,,3.0,3.0,3.0,5.0,20.0,1.0,,20.0,12.0,0.6,1.0,0.9375,0.9090909090909091,,,0.375,1.0,0.125,,0.5,0.57198125,0.7407407407407407,0.6,,,3.0,5.0,,,0.75,2.0,2.0,,,,1.0,,,,,,,,,,,,1610612743,2024,2023-24,False
1629008-202704-203200-203932-203999,1610612743,"Michael Porter Jr., Reggie Jackson, Justin Holiday, Aaron Gordon, Nikola Jokic","Porter Jr., Jackson, Holiday, Gordon, Jokic",1629008-202704-203200-203932-203999,DEN,108.0,2,2.0,-5.0,4.0,4.0,1.0,8,1.0,4.0,,,,1.0,,,,1.0,4.0,,1.0,2.0,7.0,,,,,,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,2.0,,,,0.25,0.2,,0.2,,0.2,0.25,0.25,,0.3333333333333333,,,0.25,0.3333333333333333,,,106.66666666666666,,18.25,8.75,18.0,8.75,0.8,0.25,0.3333333333333333,,,0.2,,,,,,1.0,0.61364,0.6141,,1.85,23.0,1.0,,,1.0,2.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2024,2023-24,False
1629008-202704-203484-203932-203999,1610612743,"Michael Porter Jr., Reggie Jackson, Kentavious Caldwell-Pope, Aaron Gordon, Nikola Jokic","Porter Jr., Jackson, Caldwell-Pope, Gordon, Jokic",1629008-202704-203484-203932-203999,DEN,1164.0,9,19.0,2.0,39.0,37.0,2.0,76,8.0,11.0,5.0,3.0,1.0,2.0,,,10.0,11.0,19.0,5.0,12.0,46.0,44.0,,1.0,2.0,6.0,3.0,10.0,2.0,2.0,6.0,6.0,12.0,3.0,15.0,2.0,1.0,7.0,10.0,2.0,1.0,2.0,1.0,44.0,0.4166666666666667,,0.4166666666666667,0.5789473684210527,0.5967741935483871,0.5,0.6323529411764706,0.5,0.3870967741935484,0.10526315789473684,0.09090909090909091,0.6,0.25,0.8571428571428571,0.7058823529411765,0.2,0.3333333333333333,0.6666666666666666,1.0,94.02061855670104,0.5,15.076923076923077,15.567567567567568,14.692307692307692,15.35135135135135,0.3548387096774194,0.7272727272727273,0.8,0.16129032258064516,0.0967741935483871,0.06451612903225806,0.5,0.5,0.3225806451612903,,,0.7419354838709677,0.5698209677419355,0.835,0.043478260869565216,5.489473684210526,25.441666666666666,1.0,,9.0,1.0,16.0,8.0,12.0,5.0,,28.0,1.0,5.0,2.0,3.0,2.0,8.0,9.0,10.0,1.0,4.0,0.7272727272727273,0.7272727272727273,0.625,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.625,,,,0.5,0.11764705882352941,0.18181818181818182,1.0,1.0,1.0,,,1.0,,,,1.0,0.5,4.0,4.0,0.4,0.4,0.4,12.0,4.0,1.0,,,,0.8,0.5,1.0,,0.75,13.0,3.0,3.0,,,1.0,3.0,,1.0,1.0,,,,1.0,0.2,,0.75,,0.6,0.75,0.75,,15.0,5.0,7.0,1.0,1.0,3.0,,5.0,8.0,2.0,4.0,16.0,4.0,3.0,16.0,15.0,0.5,0.625,0.6666666666666666,0.6666666666666666,,,0.5833333333333334,0.7142857142857143,0.08333333333333333,1.0,0.25,0.6348708333333334,0.34782608695652173,0.38461538461538464,3.0,1.0,1.0,,,,0.3333333333333333,,,,,,,,3.0,,,,,,,,,1.0,1610612743,2024,2023-24,False
