EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG3M,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3PctAssisted,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3Assists,LostBallSteals,BadPassOutOfBoundsTurnovers,Offensive Fouls,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,OffAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3FGA,Loose Ball Fouls,SecondChanceArc3Frequency,LongMidRangeAssists,SelfOReb,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,Offensive Fouls Drawn,OffensiveGoaltends,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,2pt And 1 Free Throw Trips,BlockedAtRim,SecondChanceCorner3FGM,FTDefRebounds,StepOutOfBoundsTurnovers,AtRimPctBlocked,DefFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,team_id,year,season,team_vs
1628389-1628997-1629312-1629639-201988,1610612748,"Bam Adebayo, Caleb Martin, Haywood Highsmith, Tyler Herro, Patty Mills","Adebayo, Martin, Highsmith, Herro, Mills",1628389-1628997-1629312-1629639-201988,MIA,44.0,1,1.0,3.0,2.0,2.0,,,4,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,2.0,,4.0,,3.0,,,,,,,,,,,,0.75,,,,,1.0,1.0,,1.0,,,,1.0,1.0,,130.9090909090909,10.0,12.0,10.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628389-1628997-1629312-1631107-1631170,1610612748,"Bam Adebayo, Caleb Martin, Haywood Highsmith, Nikola Jovic, Jaime Jaquez Jr.","Adebayo, Martin, Highsmith, Jovic, Jaquez Jr.",1628389-1628997-1629312-1631107-1631170,MIA,35.0,1,1.0,,1.0,1.0,,,2,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,1.0,,82.28571428571428,23.0,12.0,23.0,12.0,,,,,,,,,,1.0,,,,,,,,1.0,,0.5328,,,,,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628389-1628997-1629312-1631170-201988,1610612748,"Bam Adebayo, Caleb Martin, Haywood Highsmith, Jaime Jaquez Jr., Patty Mills","Adebayo, Martin, Highsmith, Jaquez Jr., Mills",1628389-1628997-1629312-1631170-201988,MIA,381.0,1,6.0,-4.0,10.0,10.0,3.0,,20,,,,,2.0,2.0,3.0,,,,,2.0,1.0,4.0,5.0,,2.0,3.0,11.0,15.0,,,,1.0,1.0,1.0,,2.0,2.0,6.0,,2.0,,1.0,1.0,,2.0,,1.0,2.0,3.0,,3.0,1.0,1.0,,,1.0,,1.0,2.0,4.0,2.0,,4.0,,11.0,2.0,3.0,,0.25,0.25,,,0.8,1.0,0.5714285714285714,0.5,0.6111111111111112,,0.5,0.2857142857142857,,1.0,1.0,,1.0,,,,,1.0,,75.59055118110237,23.5,14.6,23.5,14.6,,,,,0.2857142857142857,1.0,1.0,0.42857142857142855,,0.2857142857142857,,,,,,,0.5,0.2857142857142857,,0.40357857142857145,0.464875,,0.18181818181818182,15.16,26.75,0.3,2.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,0.5,0.6666666666666666,0.6666666666666666,,,,2.0,0.2222222222222222,0.2857142857142857,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628389-1628997-1629639-1631107-1631170,1610612748,"Bam Adebayo, Caleb Martin, Tyler Herro, Nikola Jovic, Jaime Jaquez Jr.","Adebayo, Martin, Herro, Jovic, Jaquez Jr.",1628389-1628997-1629639-1631107-1631170,MIA,3371.0,4,56.0,13.0,102.0,105.0,3.0,14.0,207,15.0,20.0,1.0,1.0,10.0,28.0,4.0,8.0,2.0,,15.0,41.0,1.0,27.0,52.0,16.0,49.0,10.0,112.0,99.0,8.0,,18.0,1.0,2.0,1.0,,5.0,32.0,22.0,6.0,41.0,15.0,16.0,30.0,10.0,74.0,10.0,24.0,23.0,49.0,15.0,64.0,7.0,3.0,5.0,3.0,5.0,,10.0,5.0,9.0,16.0,,14.0,1.0,94.0,5.0,3.0,,0.5925925925925926,0.6153846153846154,0.32653061224489793,0.32653061224489793,0.5192307692307693,0.5,0.504950495049505,0.8333333333333334,0.5185185185185185,0.6923076923076923,0.8333333333333334,0.48514851485148514,0.5,0.8214285714285714,0.7741935483870968,0.3125,0.7966101694915254,0.24561403508771928,0.28,0.42857142857142855,1.0,0.7692307692307693,0.8,88.4247997626817,16.245098039215687,16.323809523809523,15.450980392156863,15.638095238095238,0.19801980198019803,0.75,0.7894736842105263,0.6666666666666666,0.27722772277227725,0.35714285714285715,0.38461538461538464,0.039603960396039604,0.07920792079207921,0.40594059405940597,0.36585365853658536,0.36585365853658536,0.15384615384615385,0.3333333333333333,1.0,,0.3333333333333333,0.6831683168316832,0.36585365853658536,0.5408509900990099,0.48951666666666666,0.16071428571428573,0.044642857142857144,6.048076923076923,25.93877551020408,0.029411764705882353,2.0,1.0,3.0,5.0,1.0,42.0,2.0,3.0,14.0,13.0,5.0,4.0,1.0,2.0,2.0,,7.0,,5.0,9.0,6.0,0.875,1.0,0.6,0.6923076923076923,0.057692307692307696,0.07142857142857142,0.5,0.16,0.05555555555555555,0.6,0.8235294117647058,0.6666666666666666,0.5,0.5,0.5,0.8666666666666667,1.0,0.5710125,5.0,0.056074766355140186,0.08771929824561403,2.0,2.0,4.0,1.0,1.0,4.0,3.0,,,1.0,0.4,0.125,0.125,1.0,0.3076923076923077,0.5,6.0,2.0,0.46153846153846156,1.0,1.0,1.0,2.0,2.0,,0.5,0.018518518518518517,0.5,0.02,2.0,,3.0,4.0,0.5,0.5,1.0,,,2.0,1.0,2.0,1.0,0.05,1.0,0.5,0.5,1.0,,1610612748,2024,2023-24,True
1628389-1629130-1629312-1629639-1631107,1610612748,"Bam Adebayo, Duncan Robinson, Haywood Highsmith, Tyler Herro, Nikola Jovic","Adebayo, Robinson, Highsmith, Herro, Jovic",1628389-1629130-1629312-1629639-1631107,MIA,87.0,1,1.0,-2.0,3.0,3.0,,,6,,,,,,1.0,1.0,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,2.0,,2.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,1.0,,99.3103448275862,17.333333333333332,11.666666666666666,17.333333333333332,11.333333333333334,,,,,0.5,,,0.5,,,,,,,,,,,,0.4528,,,,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1610612748,2024,2023-24,True
1628389-1629130-1629312-1629639-1631170,1610612748,"Bam Adebayo, Duncan Robinson, Haywood Highsmith, Tyler Herro, Jaime Jaquez Jr.","Adebayo, Robinson, Highsmith, Herro, Jaquez Jr.",1628389-1629130-1629312-1629639-1631170,MIA,32.0,2,1.0,3.0,2.0,,,,2,,,,,,,,2.0,,,,,,,,1.0,2.0,,3.0,,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,0.5,0.5,,,0.75,,0.75,,,1.0,,,,,,,,,,,,90.0,15.0,,15.0,,,,,,,,,,1.0,,,,,,,,,1.0,,0.563475,,,,,23.1,,,,,,,3.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628389-1629130-1629639-1631107-1631170,1610612748,"Bam Adebayo, Duncan Robinson, Tyler Herro, Nikola Jovic, Jaime Jaquez Jr.","Adebayo, Robinson, Herro, Jovic, Jaquez Jr.",1628389-1629130-1629639-1631107-1631170,MIA,7.0,1,,-2.0,,1.0,,,1,,,,,,,,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,205.71428571428572,,5.0,,5.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1610612748,2024,2023-24,True
1628389-1629312-1629639-1631107-1631170,1610612748,"Bam Adebayo, Haywood Highsmith, Tyler Herro, Nikola Jovic, Jaime Jaquez Jr.","Adebayo, Highsmith, Herro, Jovic, Jaquez Jr.",1628389-1629312-1629639-1631107-1631170,MIA,124.0,2,2.0,-2.0,3.0,4.0,,,7,1.0,3.0,,,,,,,,,,,,1.0,3.0,,,,2.0,4.0,,,,,,,,,2.0,,,,,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,,2.0,,,,,,,,1.0,2.0,,,,,2.0,,,,1.0,1.0,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,0.5,1.0,,0.6666666666666666,,,,1.0,1.0,,81.29032258064515,18.666666666666668,17.0,18.666666666666668,14.25,1.0,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,1.0,,0.4966,,,,3.1666666666666665,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,1610612748,2024,2023-24,True
1628389-1629312-1629639-1631170-201988,1610612748,"Bam Adebayo, Haywood Highsmith, Tyler Herro, Jaime Jaquez Jr., Patty Mills","Adebayo, Highsmith, Herro, Jaquez Jr., Mills",1628389-1629312-1629639-1631170-201988,MIA,19.0,1,,-2.0,1.0,1.0,1.0,,2,,,,,,,1.0,,,,,,,,1.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,151.57894736842107,10.0,9.0,10.0,9.0,,,,,,,,1.0,,,,,,,,,,,,0.2607,0.2607,,,20.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628389-1629312-1631107-1631170-201988,1610612748,"Bam Adebayo, Haywood Highsmith, Nikola Jovic, Jaime Jaquez Jr., Patty Mills","Adebayo, Highsmith, Jovic, Jaquez Jr., Mills",1628389-1629312-1631107-1631170-201988,MIA,190.0,1,3.0,1.0,5.0,5.0,,2.0,10,1.0,1.0,,,,2.0,,1.0,,,,1.0,,1.0,3.0,,2.0,2.0,4.0,3.0,,2.0,4.0,,,,,,,2.0,,1.0,,,,,,1.0,1.0,3.0,4.0,2.0,6.0,,,1.0,1.0,,,1.0,,1.0,2.0,,2.0,,,,,,,,,,0.3333333333333333,,0.2,,0.3333333333333333,1.0,,0.4,1.0,1.0,1.0,0.5,1.0,0.5,1.0,,1.0,1.0,,75.78947368421053,19.2,18.8,17.4,18.8,0.2,1.0,1.0,,0.4,,,,0.2,0.2,,,,,,,,0.6,,0.48678999999999994,,1.0,,6.2,24.95,,,,1.0,1.0,,,2.0,,,,,1.0,,,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,0.5,0.5,,1.0,1.0,,,,,,0.4741,1.0,0.16666666666666666,0.25,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628418-1628997-1629130-1629312-1629639,1610612748,"Thomas Bryant, Caleb Martin, Duncan Robinson, Haywood Highsmith, Tyler Herro","Bryant, Martin, Robinson, Highsmith, Herro",1628418-1628997-1629130-1629312-1629639,MIA,163.0,1,3.0,5.0,5.0,5.0,,,10,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,9.0,4.0,,,,,,,,,2.0,,,1.0,1.0,1.0,3.0,,8.0,,1.0,1.0,2.0,,2.0,1.0,1.0,,,,,,,,1.0,,2.0,,9.0,,,,1.0,1.0,1.0,1.0,0.5,,1.0,,0.9,,,0.5,,1.0,1.0,,1.0,,,,,1.0,,88.34355828220859,18.4,14.2,18.4,14.2,,,,,0.25,1.0,1.0,0.25,0.25,0.25,1.0,1.0,,,,,,0.5,1.0,0.4280625,,,,9.65,25.95,,,,,,,6.0,,,2.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,,1.0,0.2,0.3333333333333333,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628418-1628997-1629130-1629312-1631107,1610612748,"Thomas Bryant, Caleb Martin, Duncan Robinson, Haywood Highsmith, Nikola Jovic","Bryant, Martin, Robinson, Highsmith, Jovic",1628418-1628997-1629130-1629312-1631107,MIA,237.0,1,4.0,-2.0,8.0,7.0,,,15,,,,,,,2.0,,,,1.0,4.0,,,2.0,1.0,4.0,,3.0,5.0,,,,,,,,,,,,4.0,1.0,,1.0,,3.0,,3.0,1.0,5.0,,5.0,,,,,2.0,1.0,2.0,1.0,2.0,,,,,3.0,,,,,,0.25,0.25,,,0.25,,0.25,,,0.6666666666666666,,1.0,0.75,,0.8,,,,,1.0,0.5,91.13924050632912,12.875,19.142857142857142,12.875,18.142857142857142,,,,,,,,0.3333333333333333,,0.6666666666666666,0.25,0.25,,,,,,0.6666666666666666,0.25,0.45792499999999997,,,,20.7,28.0,,,,,,,3.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1610612748,2024,2023-24,True
1628418-1628997-1629312-1629639-1631107,1610612748,"Thomas Bryant, Caleb Martin, Haywood Highsmith, Tyler Herro, Nikola Jovic","Bryant, Martin, Highsmith, Herro, Jovic",1628418-1628997-1629312-1629639-1631107,MIA,197.0,1,3.0,5.0,6.0,5.0,,,11,1.0,1.0,,,,,,2.0,,,1.0,3.0,,1.0,1.0,2.0,5.0,1.0,9.0,4.0,,,,,,,,,2.0,,,3.0,1.0,1.0,3.0,1.0,8.0,,,2.0,2.0,,2.0,,,,,,,,,1.0,,,1.0,,9.0,,,,1.0,1.0,0.4,0.4,1.0,,0.6666666666666666,,0.6666666666666666,,,0.8333333333333334,,1.0,,,1.0,,,,1.0,,,80.40609137055837,13.666666666666666,23.0,13.666666666666666,23.0,0.16666666666666666,1.0,1.0,1.0,,,,,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,,,,,,1.0,0.3333333333333333,0.5565666666666667,,,,1.9,25.18,,,,,,,6.0,,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,,,1.0,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628418-1629312-1631107-1631115-201988,1610612748,"Thomas Bryant, Haywood Highsmith, Nikola Jovic, Orlando Robinson, Patty Mills","Bryant, Highsmith, Jovic, Robinson, Mills",1628418-1629312-1631107-1631115-201988,MIA,149.0,1,2.0,-3.0,4.0,5.0,4.0,,9,,,,,,,1.0,,,,,1.0,1.0,,1.0,,1.0,2.0,2.0,5.0,,,,,1.0,1.0,2.0,2.0,,,,1.0,,,,,,,2.0,,2.0,,2.0,,,,,1.0,,1.0,,,1.0,,2.0,1.0,2.0,2.0,4.0,1.0,,,,,,,,,0.3333333333333333,,0.3333333333333333,0.5,,,1.0,,0.6666666666666666,,,,,1.0,1.0,86.97986577181207,16.25,16.8,16.25,16.2,,,,,,,,0.5,,0.5,,,,,,,0.5,0.5,,0.408075,0.408075,,1.0,17.4,27.6,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628997-1629130-1629312-1631107-1631170,1610612748,"Caleb Martin, Duncan Robinson, Haywood Highsmith, Nikola Jovic, Jaime Jaquez Jr.","Martin, Robinson, Highsmith, Jovic, Jaquez Jr.",1628997-1629130-1629312-1631107-1631170,MIA,110.0,1,2.0,3.0,4.0,3.0,,,7,,,,,,1.0,,,,,1.0,1.0,,,1.0,1.0,1.0,2.0,5.0,2.0,,,,,,,,,,,,1.0,1.0,,1.0,,3.0,,1.0,1.0,2.0,,2.0,,,1.0,,,,1.0,,,2.0,,2.0,,5.0,,,,,,1.0,1.0,,,0.75,,0.8333333333333334,,,0.5,1.0,1.0,1.0,,1.0,,,,,1.0,,91.63636363636364,15.75,15.666666666666666,15.75,15.666666666666666,,,,,0.5,,,,,0.5,1.0,1.0,,,,,,0.5,1.0,0.47915,,,,8.7,25.0,,,,,,,3.0,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628997-1629130-1629312-1631170-201567,1610612748,"Caleb Martin, Duncan Robinson, Haywood Highsmith, Jaime Jaquez Jr., Kevin Love","Martin, Robinson, Highsmith, Jaquez Jr., Love",1628997-1629130-1629312-1631170-201567,MIA,80.0,1,1.0,8.0,3.0,2.0,,,5,,,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,2.0,2.0,,8.0,,,,,,,,,,2.0,,,1.0,1.0,1.0,3.0,,8.0,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,2.0,,8.0,,,,1.0,1.0,1.0,1.0,1.0,,1.3333333333333333,,1.0,,,0.6666666666666666,,1.0,,,1.0,,,,,,,90.0,13.666666666666666,19.5,13.666666666666666,19.5,,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,0.6666666666666666,1.0,0.5054666666666666,,,,5.7,24.95,,,,,,,6.0,,,2.0,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,0.25,0.5,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628997-1629312-1629639-1631107-1631170,1610612748,"Caleb Martin, Haywood Highsmith, Tyler Herro, Nikola Jovic, Jaime Jaquez Jr.","Martin, Highsmith, Herro, Jovic, Jaquez Jr.",1628997-1629312-1629639-1631107-1631170,MIA,174.0,1,3.0,3.0,6.0,5.0,,,11,,1.0,,,1.0,1.0,,,,,2.0,4.0,,1.0,2.0,2.0,4.0,,8.0,5.0,,,,,,,,,,2.0,,4.0,2.0,,2.0,,6.0,,2.0,1.0,3.0,,3.0,,,,,,,,,1.0,,,,,8.0,,,,,,0.5,0.5,0.5,,0.6666666666666666,,0.6666666666666666,,,0.6666666666666666,,1.0,1.0,,1.0,,,,,1.0,,91.0344827586207,18.833333333333332,12.2,18.833333333333332,12.2,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,,,0.6666666666666666,0.5,0.5,,,,,,0.8333333333333334,0.5,0.46621666666666667,,,,5.95,29.4,,,,,,,6.0,,,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1628997-1629312-1629639-1631107-201567,1610612748,"Caleb Martin, Haywood Highsmith, Tyler Herro, Nikola Jovic, Kevin Love","Martin, Highsmith, Herro, Jovic, Love",1628997-1629312-1629639-1631107-201567,MIA,104.0,1,2.0,7.0,3.0,3.0,,,6,,,,,1.0,1.0,,,,,2.0,2.0,,1.0,1.0,2.0,2.0,1.0,9.0,2.0,,,,,,,,,,2.0,,2.0,2.0,,2.0,,6.0,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,2.0,,9.0,,,,,,1.0,1.0,1.0,,1.3333333333333333,,1.125,,,0.6666666666666666,,,1.0,,1.0,,,,,1.0,,83.07692307692308,17.666666666666668,17.0,17.666666666666668,17.0,,,,,0.3333333333333333,1.0,1.0,,,0.6666666666666666,1.0,1.0,,,,,,0.6666666666666666,1.0,0.5127,,,,5.0,28.15,,,,,,,6.0,,,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1629130-1629312-1629639-1631170-201567,1610612748,"Duncan Robinson, Haywood Highsmith, Tyler Herro, Jaime Jaquez Jr., Kevin Love","Robinson, Highsmith, Herro, Jaquez Jr., Love",1629130-1629312-1629639-1631170-201567,MIA,144.0,1,2.0,1.0,5.0,6.0,,,11,,,,,,,1.0,1.0,,,1.0,2.0,,1.0,1.0,1.0,3.0,,5.0,4.0,,,,,,,,,,2.0,,2.0,1.0,,1.0,,3.0,,,,,,,1.0,1.0,,,,,,,1.0,,,,,5.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,,0.625,,0.625,,,0.75,,,,,,,,,,,,110.0,12.4,13.666666666666666,12.4,13.666666666666666,,,,,,,,0.25,0.25,0.5,0.5,0.5,,,,,,0.75,0.5,0.516675,,,,15.8,25.366666666666664,,1.0,,,,,3.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
