EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGA,FG3M,FtPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2A,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPossPct,LongMidRangeFGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,LostBallSteals,StepOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChancePointsPct,PenaltyPointsPct,DefCorner3ReboundPct,PenaltyDefPoss,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangeFGM,FTDefRebounds,DefFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,LongMidRangeAssists,LongMidRangePctAssisted,PenaltyCorner3FGA,PtsUnassisted3s,ShortMidRangeAssists,2pt And 1 Free Throw Trips,OffCorner3ReboundPct,ShortMidRangePctAssisted,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,SelfOReb,SecondChanceFg2Pct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,LongMidRangePctBlocked,SecondChanceFtPoints,Charge Fouls,OffAtRimReboundPct,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,AtRimPctBlocked,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,BlockingFouls,BlockedAtRim,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,HeaveAttempts,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,3SecondViolations,3pt And 1 Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockingFoulsDrawn,DefensiveGoaltends,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls,BlockedLongMidRange,Corner3PctBlocked,team_id,year,season,team_vs
1626170-1626171-1628021-202703-203897,1610612741,"Jerian Grant, Bobby Portis, David Nwaba, Nikola Mirotic, Zach LaVine","Grant, Portis, Nwaba, Mirotic, LaVine",1626170-1626171-1628021-202703-203897,CHI,762.0,2,13.0,-6.0,23.0,24.0,47.0,4.0,7.0,5.0,2.0,8.0,8.0,14.0,9.0,24.0,30.0,6.0,8.0,1.0,3.0,5.0,,12.0,3.0,5.0,8.0,12.0,2.0,2.0,1.0,2.0,1.0,3.0,,20.0,,0.375,0.42857142857142855,0.5714285714285714,0.4782608695652174,0.48,0.391304347826087,0.07142857142857142,,0.7142857142857143,0.375,0.5333333333333333,0.5,0.16666666666666666,88.81889763779527,12.869565217391305,19.416666666666668,12.043478260869565,17.041666666666668,0.30434782608695654,0.5714285714285714,0.6666666666666666,,0.21739130434782608,0.08695652173913043,0.34782608695652173,0.6956521739130435,0.49875217391304344,6.992857142857143,25.022222222222222,,3.0,,1.0,2.0,1.0,2.0,2.0,3.0,1.0,,6.0,2.0,2.0,2.0,,1.0,3.0,4.0,1.0,,1.0,,,,,2.0,,,4.0,2.0,,1.0,0.2222222222222222,0.2222222222222222,0.5,0.5,0.14285714285714285,0.3076923076923077,1.0,,0.16666666666666666,1.0,1.0,0.043478260869565216,,,,0.25,0.25,1.0,0.25,0.25,0.5349833333333334,,0.08,0.125,,1.0,,,,,4.0,,,,,,10.0,,,1.0,,,,,,0.5,,0.5,,0.5,0.5,,,,,0.16666666666666666,,1.0,,,,3.0,,,0.6,0.6,,,,,,,,,3.0,,,1.0,,2.0,2.0,2.0,2.0,1.0,0.6666666666666666,0.08333333333333333,0.5,1.0,,,,0.3333333333333333,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2018,2017-18,False
1626170-1626171-1628021-203200-203897,1610612741,"Jerian Grant, Bobby Portis, David Nwaba, Justin Holiday, Zach LaVine","Grant, Portis, Nwaba, Holiday, LaVine",1626170-1626171-1628021-203200-203897,CHI,2.0,1,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,720.0,,2.0,,2.0,,,,,,,1.0,1.0,,,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612741,2018,2017-18,False
1626170-1626171-1628021-203200-203943,1610612741,"Jerian Grant, Bobby Portis, David Nwaba, Justin Holiday, Noah Vonleh","Grant, Portis, Nwaba, Holiday, Vonleh",1626170-1626171-1628021-203200-203943,CHI,141.0,1,2.0,2.0,5.0,5.0,10.0,,1.0,,2.0,,1.0,3.0,,6.0,4.0,,,1.0,,,,,2.0,1.0,3.0,4.0,,,1.0,1.0,2.0,2.0,,6.0,,,,0.3333333333333333,0.3333333333333333,0.6,,0.3333333333333333,,1.0,1.0,1.0,,1.0,102.12765957446808,13.2,15.0,13.2,13.4,0.3333333333333333,,,,,0.6666666666666666,,0.3333333333333333,0.3739666666666666,14.0,,5.0,1.0,,,,,,4.0,,,3.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,2.0,,,4.0,,5.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,0.3739666666666666,,,1.0,1.0,,,,,,1.0,,,4.0,6.0,2.0,,,,,6.0,,,0.3333333333333333,,0.3333333333333333,,0.6,0.5,0.5,,,,,,1.0,,2.0,2.0,2.0,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2018,2017-18,False
1626170-1626171-1628374-1628469-202347,1610612741,"Jerian Grant, Bobby Portis, Lauri Markkanen, Antonio Blakeney, Quincy Pondexter","Grant, Portis, Markkanen, Blakeney, Pondexter",1626170-1626171-1628374-1628469-202347,CHI,22.0,1,,3.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.5,,,,,,,,,65.45454545454545,5.0,,,,1.0,1.0,1.0,,,,,1.0,0.5717,2.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5717,,1.0,1.0,,,,,,,3.0,,,,,,2.0,,,,,,,,,1.0,,1.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2018,2017-18,False
1626170-1626171-1628374-1628469-203200,1610612741,"Jerian Grant, Bobby Portis, Lauri Markkanen, Antonio Blakeney, Justin Holiday","Grant, Portis, Markkanen, Blakeney, Holiday",1626170-1626171-1628374-1628469-203200,CHI,71.0,1,1.0,-5.0,2.0,3.0,5.0,,,,1.0,1.0,,1.0,1.0,,5.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,0.5,,,1.0,,1.0,1.0,,101.40845070422534,15.0,13.666666666666666,15.0,13.666666666666666,,,,,,0.5,0.5,0.5,0.5114,16.7,25.7,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.5114,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2018,2017-18,False
1626170-1626171-1628374-203200-203897,1610612741,"Jerian Grant, Bobby Portis, Lauri Markkanen, Justin Holiday, Zach LaVine","Grant, Portis, Markkanen, Holiday, LaVine",1626170-1626171-1628374-203200-203897,CHI,893.0,3,15.0,12.0,30.0,26.0,56.0,3.0,5.0,4.0,8.0,9.0,8.0,17.0,10.0,38.0,26.0,8.0,9.0,2.0,4.0,9.0,2.0,23.0,4.0,7.0,11.0,13.0,1.0,,,2.0,3.0,5.0,,36.0,1.0,0.5,0.5,0.47058823529411764,0.5740740740740741,0.6333333333333333,0.37037037037037035,0.11764705882352941,,0.7,0.8,0.7333333333333333,0.75,0.5,90.30235162374021,13.7,18.53846153846154,13.2,17.076923076923077,0.18518518518518517,0.6,0.75,0.6666666666666666,0.14814814814814814,0.2962962962962963,0.3333333333333333,0.5555555555555556,0.47927222222222227,11.4,25.04,18.0,2.0,,1.0,5.0,,5.0,7.0,2.0,,9.0,15.0,5.0,5.0,5.0,,,2.0,2.0,2.0,,2.0,,,,2.0,6.0,,,8.0,3.0,18.0,1.0,0.5,0.5,1.0,0.2222222222222222,,0.14285714285714285,,,,0.8,,0.037037037037037035,,,,0.5555555555555556,0.5555555555555556,1.0,,0.5555555555555556,0.40245,0.46855,0.13333333333333333,0.15789473684210525,0.6,1.0,,2.0,5.0,,2.0,3.0,2.0,5.0,6.0,18.0,8.0,1.0,,,1.0,18.0,,0.4,0.3333333333333333,0.5,0.42857142857142855,0.5,0.5294117647058824,0.125,0.14285714285714285,,,0.35714285714285715,0.4,0.05263157894736842,0.47368421052631576,1.0,17.0,,,4.0,,,1.0,1.0,2.0,3.0,0.21428571428571427,0.6666666666666666,1.0,1.0,,,1.0,1.0,,0.25,,,,1.0,,,0.5,,,,0.125,,,1.0,,1.0,,,0.09090909090909091,,0.2,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2018,2017-18,False
1626170-1626171-1628469-201577-203200,1610612741,"Jerian Grant, Bobby Portis, Antonio Blakeney, Robin Lopez, Justin Holiday","Grant, Portis, Blakeney, Lopez, Holiday",1626170-1626171-1628469-201577-203200,CHI,740.0,5,12.0,6.0,22.0,23.0,45.0,2.0,4.0,5.0,3.0,5.0,8.0,12.0,8.0,31.0,25.0,8.0,5.0,1.0,4.0,7.0,1.0,17.0,6.0,6.0,13.0,15.0,1.0,1.0,,1.0,1.0,4.0,,29.0,2.0,0.5,0.5,0.6666666666666666,0.625,0.6458333333333334,0.4,0.08333333333333333,,0.75,0.8571428571428571,0.8,,0.75,87.56756756756756,15.545454545454545,17.304347826086957,14.818181818181818,16.565217391304348,0.2,0.5,0.6666666666666666,0.5,0.25,0.15,0.25,0.6,0.50522,6.825,24.8375,6.0,2.0,2.0,3.0,1.0,,3.0,6.0,,,2.0,9.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,,6.0,,,8.0,4.0,6.0,1.0,0.375,0.375,1.0,0.25,0.2,0.2222222222222222,,,,0.6666666666666666,0.8,0.15,0.6666666666666666,0.6666666666666666,1.0,0.2,0.25,1.0,,0.2,,0.53828,0.16666666666666666,0.25,0.2727272727272727,2.0,,,1.0,,2.0,2.0,1.0,3.0,4.0,11.0,8.0,,,,,11.0,,0.3333333333333333,1.0,,0.7,1.0,0.7857142857142857,0.6666666666666666,0.6666666666666666,,,0.2,,0.06451612903225806,0.3548387096774194,1.0,8.0,,,4.0,1.0,1.0,0.8,0.8,1.0,1.0,0.2,1.0,1.0,0.5,2.0,,2.0,,1.0,0.5,0.4,,,,,1.0,,0.14285714285714285,,,,2.0,,0.5,,,,,,,0.25,1.0,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,0.5,,,,1.0,0.125,0.2,,,,,,,,,,1610612741,2018,2017-18,False
1626170-1626171-201577-203200-203897,1610612741,"Jerian Grant, Bobby Portis, Robin Lopez, Justin Holiday, Zach LaVine","Grant, Portis, Lopez, Holiday, LaVine",1626170-1626171-201577-203200-203897,CHI,1410.0,3,24.0,14.0,45.0,47.0,92.0,5.0,10.0,7.0,3.0,17.0,9.0,20.0,21.0,56.0,42.0,8.0,17.0,1.0,4.0,10.0,3.0,26.0,7.0,12.0,19.0,22.0,5.0,4.0,1.0,3.0,5.0,7.0,,52.0,,0.4444444444444444,0.5,0.45,0.5853658536585366,0.5978260869565217,0.5121951219512195,0.05,,0.8,0.7777777777777778,0.7916666666666666,0.8571428571428571,0.8,93.95744680851064,13.755555555555556,16.829787234042552,13.244444444444444,16.48936170212766,0.24390243902439024,0.5,0.5555555555555556,0.6,0.17073170731707318,0.07317073170731707,0.4146341463414634,0.7560975609756098,0.539369512195122,6.305,24.652380952380955,1.0,3.0,3.0,4.0,7.0,1.0,10.0,8.0,2.0,1.0,,18.0,7.0,6.0,3.0,3.0,2.0,1.0,3.0,2.0,,1.0,1.0,,,1.0,7.0,,,11.0,5.0,1.0,0.6,0.47619047619047616,0.47619047619047616,0.6666666666666666,0.09090909090909091,0.18181818181818182,0.13636363636363635,,1.0,0.1,0.3333333333333333,1.0,0.0975609756097561,0.75,0.75,1.0,0.4117647058823529,0.4117647058823529,0.42857142857142855,0.3333333333333333,0.4117647058823529,0.621025,,0.10869565217391304,0.2,0.022222222222222223,2.0,,,,,4.0,,,,,,10.0,1.0,,,,,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,,,,0.07142857142857142,,0.75,5.0,,,2.0,,,0.2857142857142857,0.2857142857142857,,,,,,,,12.0,1.0,,1.0,0.5,,2.0,2.0,2.0,2.0,,1.0,,0.6666666666666666,1.0,,,,,,,,0.5,,1.0,0.1,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2018,2017-18,False
1626170-1626245-1627739-1627756-1628374,1610612741,"Jerian Grant, Cristiano Felicio, Kris Dunn, Denzel Valentine, Lauri Markkanen","Grant, Felicio, Dunn, Valentine, Markkanen",1626170-1626245-1627739-1627756-1628374,CHI,56.0,1,1.0,-1.0,2.0,3.0,5.0,,,,,1.0,,,1.0,3.0,4.0,,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,3.0,,,,,1.5,1.5,1.0,,,,,,,,128.57142857142856,10.5,11.666666666666666,10.5,6.666666666666667,,,,,,,1.0,1.0,0.5658,,24.9,,,,,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2018,2017-18,False
1626170-1626245-1627756-1627835-1628021,1610612741,"Jerian Grant, Cristiano Felicio, Denzel Valentine, Paul Zipser, David Nwaba","Grant, Felicio, Valentine, Zipser, Nwaba",1626170-1626245-1627756-1627835-1628021,CHI,834.0,5,14.0,-4.0,28.0,27.0,55.0,4.0,6.0,6.0,1.0,10.0,8.0,13.0,12.0,28.0,32.0,4.0,10.0,1.0,2.0,4.0,2.0,10.0,6.0,3.0,10.0,12.0,2.0,2.0,1.0,3.0,2.0,5.0,,23.0,1.0,0.25,0.2857142857142857,0.6153846153846154,0.5,0.5185185185185185,0.48,0.07692307692307693,,0.6,1.0,0.8181818181818182,,1.0,94.96402877697841,14.071428571428571,16.296296296296298,13.857142857142858,15.666666666666666,0.24,0.6666666666666666,0.8,0.5,0.24,0.04,0.4,0.72,0.48576,6.8076923076923075,25.183333333333334,2.0,2.0,,2.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,6.0,3.0,2.0,2.0,,1.0,1.0,2.0,2.0,,1.0,1.0,,,,2.0,,,4.0,2.0,2.0,0.6666666666666666,0.25,0.25,0.6666666666666666,0.2,0.1111111111111111,0.14285714285714285,,,,0.5,1.0,0.08,,,,0.3,0.3,0.6666666666666666,0.5,0.3,0.38235,0.48615,0.07407407407407407,0.13333333333333333,0.07142857142857142,1.0,1.0,,,1.0,5.0,1.0,,,,2.0,12.0,,,,,2.0,1.0,,0.5,1.25,0.5,1.25,0.5,1.0,1.0,1.0,1.0,,,0.17857142857142858,0.07142857142857142,1.0,2.0,,,3.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,,,,3.0,,,0.5,,,,,1.0,2.0,,1.0,,,,,,,0.5,,,,,,,0.16666666666666666,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1610612741,2018,2017-18,False
1626170-1626245-1627756-1627835-1628374,1610612741,"Jerian Grant, Cristiano Felicio, Denzel Valentine, Paul Zipser, Lauri Markkanen","Grant, Felicio, Valentine, Zipser, Markkanen",1626170-1626245-1627756-1627835-1628374,CHI,80.0,1,1.0,,3.0,2.0,5.0,,1.0,,2.0,,,3.0,,,,,,,,,,,1.0,1.0,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,90.0,15.333333333333334,17.0,13.333333333333334,17.0,0.3333333333333333,,,,,0.6666666666666666,,0.3333333333333333,0.5384333333333333,11.833333333333334,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.3987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2018,2017-18,False
1626170-1626245-1627756-1627835-202347,1610612741,"Jerian Grant, Cristiano Felicio, Denzel Valentine, Paul Zipser, Quincy Pondexter","Grant, Felicio, Valentine, Zipser, Pondexter",1626170-1626245-1627756-1627835-202347,CHI,588.0,4,10.0,-6.0,19.0,20.0,39.0,3.0,5.0,,1.0,4.0,4.0,6.0,8.0,19.0,25.0,4.0,4.0,1.0,2.0,5.0,2.0,13.0,4.0,3.0,8.0,10.0,1.0,1.0,2.0,6.0,2.0,5.0,1.0,19.0,2.0,0.5,0.5,0.6666666666666666,0.6071428571428571,0.59375,0.5714285714285714,0.16666666666666666,,1.0,0.8,0.875,,1.0,95.51020408163265,15.263157894736842,14.9,14.421052631578947,14.75,0.35714285714285715,0.6,0.75,0.6666666666666666,,0.07142857142857142,0.2857142857142857,0.9285714285714286,0.562825,4.783333333333333,24.875,8.0,2.0,2.0,4.0,1.0,,3.0,2.0,,,2.0,9.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,4.0,,3.0,1.0,,2.0,3.0,2.0,,,4.0,2.0,8.0,1.0,0.375,0.375,0.6666666666666666,1.0,0.2,0.3333333333333333,,,,1.0,,0.2857142857142857,0.5,0.5,1.0,0.25,0.25,1.0,,0.25,,0.5937,0.125,0.25,0.42105263157894735,1.0,,,1.0,,,1.0,1.0,3.0,2.0,7.0,4.0,,,1.0,,7.0,,0.3333333333333333,0.5,,0.5,,0.5,1.0,1.0,,,0.2,,,0.3684210526315789,0.5,17.0,,,,1.0,0.5,,,1.0,2.0,0.4,0.5,,,2.0,,,,0.5,,0.4,,,,,,,,,,,,,1.0,,,,,,,0.2,1.0,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,1610612741,2018,2017-18,False
1626170-1626245-1627756-1627835-203200,1610612741,"Jerian Grant, Cristiano Felicio, Denzel Valentine, Paul Zipser, Justin Holiday","Grant, Felicio, Valentine, Zipser, Holiday",1626170-1626245-1627756-1627835-203200,CHI,308.0,2,5.0,-4.0,13.0,14.0,27.0,2.0,4.0,,,2.0,2.0,4.0,5.0,7.0,11.0,4.0,2.0,1.0,2.0,3.0,2.0,7.0,,2.0,2.0,3.0,4.0,4.0,2.0,5.0,,1.0,,7.0,1.0,1.0,1.0,0.5,0.3888888888888889,0.35,0.5555555555555556,0.25,,0.6666666666666666,,0.6666666666666666,,,126.23376623376622,12.846153846153847,10.071428571428571,12.461538461538462,10.071428571428571,0.4444444444444444,0.5,0.6666666666666666,1.0,,,0.2222222222222222,1.0,0.6158,1.375,24.0,11.0,1.0,1.0,3.0,,,1.0,,,1.0,2.0,3.0,,1.0,,1.0,,1.0,1.0,3.0,1.0,2.0,1.0,1.0,,4.0,2.0,,,3.0,2.0,11.0,1.0,0.2,0.2,0.6,0.5,,0.16666666666666666,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.483,0.5860714285714286,0.2,0.4,0.8461538461538461,,,,2.0,,,1.0,1.0,5.0,,5.0,,,,1.0,,5.0,,0.2,0.5,,0.35714285714285715,,0.3125,,,,,0.2857142857142857,,,0.7142857142857143,,11.0,,,,,,,,1.0,2.0,0.2857142857142857,0.5,,,3.0,,,1.0,,,0.42857142857142855,,,,,,,,,,,,,0.5,,,,,,,0.25,,,,,,,,,,1.0,1.0,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,1610612741,2018,2017-18,False
1626170-1626245-1627756-1628021-1628374,1610612741,"Jerian Grant, Cristiano Felicio, Denzel Valentine, David Nwaba, Lauri Markkanen","Grant, Felicio, Valentine, Nwaba, Markkanen",1626170-1626245-1627756-1628021-1628374,CHI,317.0,2,5.0,-6.0,10.0,10.0,20.0,3.0,5.0,2.0,,2.0,3.0,7.0,2.0,9.0,15.0,4.0,2.0,,2.0,2.0,2.0,4.0,1.0,2.0,3.0,5.0,,,2.0,2.0,1.0,1.0,,7.0,,0.6666666666666666,1.0,0.42857142857142855,0.3333333333333333,0.4090909090909091,0.2222222222222222,,,0.6666666666666666,1.0,0.75,1.0,1.0,90.85173501577287,17.5,14.2,17.4,14.2,0.5555555555555556,0.6,0.6,0.6666666666666666,0.2222222222222222,,0.2222222222222222,0.7777777777777778,0.5627333333333334,2.357142857142857,25.0,5.0,2.0,,,,,,3.0,2.0,,2.0,,,,,,,2.0,2.0,,1.0,,,,,,7.0,,,6.0,4.0,5.0,,,,,0.6666666666666666,,0.4,1.0,,,0.5,,,,,,,,,,,0.7272,0.6085,0.36363636363636365,0.4444444444444444,0.5,,,,2.0,,2.0,2.0,,2.0,2.0,6.0,2.0,,,,,6.0,,,1.0,0.5,0.5,0.5,0.6,,,,,0.5,,0.2222222222222222,0.6666666666666666,,,,,,,,,,2.0,2.0,0.5,1.0,,,,,,2.0,,,,1.0,2.0,1.0,2.0,,0.5,,1.0,0.5,,,,0.5,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2018,2017-18,False
1626170-1626245-1627756-1628021-202347,1610612741,"Jerian Grant, Cristiano Felicio, Denzel Valentine, David Nwaba, Quincy Pondexter","Grant, Felicio, Valentine, Nwaba, Pondexter",1626170-1626245-1627756-1628021-202347,CHI,164.0,1,3.0,5.0,5.0,5.0,10.0,3.0,4.0,1.0,,2.0,3.0,5.0,2.0,7.0,2.0,2.0,2.0,,1.0,1.0,1.0,2.0,1.0,3.0,4.0,6.0,,,,,1.0,2.0,,5.0,,0.3333333333333333,0.5,0.6,0.42857142857142855,0.5,0.2857142857142857,,,1.0,1.0,1.0,1.0,,87.80487804878048,13.0,19.8,12.0,19.8,0.5714285714285714,0.75,0.75,0.3333333333333333,0.14285714285714285,,0.2857142857142857,0.8571428571428571,0.5702428571428572,3.66,25.8,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,2.0,,,,,,,,1.0,,,1.0,1.0,,,,,,0.5,0.5,0.5,1.0,,0.5,1.0,,,,,,,,,0.5,,0.57405,,0.14285714285714285,0.2,,,,,,,2.0,,,,,,4.0,,,,,,,,,0.5,,0.5,,,,,,,,0.2857142857142857,,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,2.0,,1.0,,0.5,1.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2018,2017-18,False
