EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGA,LongMidRangeFGA,FG2A,OpponentPoints,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,ShortMidRangeFGM,Arc3FGA,PenaltyArc3FGA,SecondChanceFG2A,PtsUnassisted2s,NonHeaveArc3FGA,SecondChanceTurnovers,ShootingFouls,Offensive Fouls,Offensive Fouls Drawn,LongMidRangePctBlocked,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyArc3Frequency,SecondChanceAtRimFGM,Arc3FGM,PenaltyArc3FGM,SecondChanceFG2M,PtsPutbacks,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,BlockingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,OffCorner3ReboundPct,2pt And 1 Free Throw Trips,DefensiveGoaltends,LongMidRangeFGM,LongMidRangeAssists,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PtsUnassisted3s,SecondChanceAtRimPctAssisted,BlockedShortMidRange,OffLongMidRangeReboundPct,SecondChanceArc3FGA,SelfOReb,SelfORebPct,SecondChanceArc3Frequency,LostBallSteals,SecondChanceArc3FGM,3SecondViolations,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,Charge Fouls Drawn,DefCorner3ReboundPct,SecondChanceFtPoints,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Charge Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101162-201951-202322-203118-203490,1610612764,"Marcin Gortat, Ty Lawson, John Wall, Mike Scott, Otto Porter Jr.","Gortat, Lawson, Wall, Scott, Porter Jr.",101162-201951-202322-203118-203490,WAS,50.0,1,1.0,-1.0,,1.0,1,,,,2.0,28.799999999999997,,29.0,,19.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,True
101162-202322-202693-203078-203107,1610612764,"Marcin Gortat, John Wall, Markieff Morris, Bradley Beal, Tomas Satoransky","Gortat, Wall, Morris, Beal, Satoransky",101162-202322-202693-203078-203107,WAS,232.0,1,4.0,5.0,7.0,7.0,14,1.0,,4.0,2.0,86.89655172413794,16.857142857142858,16.285714285714285,16.857142857142858,16.0,0.16666666666666666,,0.5,0.4819333333333333,6.525,6.0,2.0,,1.0,1.0,1.0,3.0,,,,,,,2.0,1.0,2.0,,7.0,,,,2.0,4.0,,1.0,,4.0,4.0,,1.0,2.0,,2.0,,1.0,4.0,,1.0,2.0,3.0,,3.0,1.0,1.0,,,2.0,,2.0,2.0,1.0,2.0,,,7.0,4.0,6.0,,1.0,1.0,,0.5,,,0.5,0.5,0.5,0.5833333333333334,,0.4,0.5833333333333334,,0.4,0.3333333333333333,0.25,,0.3333333333333333,,0.6666666666666666,,1.0,0.75,,,1.0,,1.0,1.0,1.0,1.0,0.5,,,,,,,,0.2,1.0,,,,0.48202,,,,0.5714285714285714,28.2,0.8571428571428571,,1.0,2.0,1.0,,,2.0,,,1.0,1.0,,,0.5,0.3333333333333333,0.5,0.3333333333333333,,0.2,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,1.0,,,,0.5,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,1610612764,2018,2017-18,True
101162-202322-202693-203078-203490,1610612764,"Marcin Gortat, John Wall, Markieff Morris, Bradley Beal, Otto Porter Jr.","Gortat, Wall, Morris, Beal, Porter Jr.",101162-202322-202693-203078-203490,WAS,4829.0,5,80.0,13.0,157.0,157.0,314,30.0,21.0,87.0,177.0,93.63429281424726,15.356687898089172,15.401273885350319,15.05732484076433,14.687898089171975,0.23809523809523808,0.16666666666666666,0.5476190476190477,0.4908904761904762,8.4,,25.0,10.0,16.0,,,36.0,5.0,8.0,,,,,42.0,24.0,39.0,34.0,190.0,,,6.0,,,,,,,50.0,54.0,8.0,25.0,18.0,43.0,5.0,10.0,104.0,10.0,14.0,39.0,56.0,11.0,67.0,10.0,6.0,14.0,8.0,12.0,3.0,26.0,,35.0,33.0,43.0,18.0,184.0,,,2.0,0.5952380952380952,0.5952380952380952,0.75,0.6153846153846154,,,0.6153846153846154,0.4827586206896552,,0.6190476190476191,,,0.6472602739726028,0.3333333333333333,,0.30952380952380953,0.09195402298850575,0.16666666666666666,0.05555555555555555,0.5384615384615384,0.7358490566037735,0.2222222222222222,0.7777777777777778,0.7464788732394366,0.18333333333333332,0.21428571428571427,0.7222222222222222,0.6923076923076923,0.7333333333333333,0.5333333333333333,0.64,0.625,0.2857142857142857,0.06349206349206349,0.625,0.625,1.0,,,,,,,,0.5405800000000001,,0.13793103448275862,0.17307692307692307,0.031578947368421054,,25.861538461538462,,4.0,20.0,31.0,,5.0,34.0,31.0,1.0,15.0,3.0,2.0,0.047619047619047616,0.1875,0.7727272727272727,0.5555555555555556,0.5882352941176471,0.24603174603174602,0.8,,,19.0,,,,19.0,13.0,12.0,1.0,3.0,1.0,4.0,6.0,2.0,1.0,2.0,,1.0,9.0,5.0,,9.0,5.0,,,0.6,0.06666666666666667,,0.5555555555555556,0.6,0.6129032258064516,0.6129032258064516,0.6842105263157895,,,0.6129032258064516,0.3333333333333333,1.0,,6.0,3.0,0.2857142857142857,0.3,0.5,18.0,,4.0,0.26666666666666666,,2.0,0.038461538461538464,,4.0,,,,,,,,1.0,1.0,6.0,,,,1.0,1.0,2.0,0.04878048780487805,,,,,1610612764,2018,2017-18,True
101162-202322-203078-203107-203490,1610612764,"Marcin Gortat, John Wall, Bradley Beal, Tomas Satoransky, Otto Porter Jr.","Gortat, Wall, Beal, Satoransky, Porter Jr.",101162-202322-203078-203107-203490,WAS,30.0,1,,2.0,1.0,1.0,2,,,1.0,,96.0,16.0,14.0,16.0,14.0,,,,0.3877,5.5,,,,,,,1.0,,,,,,,1.0,,,,2.0,,,,,,,,,,2.0,,,1.0,,1.0,,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,2.0,,,2.0,,,,1.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,True
101162-202322-203078-203118-203490,1610612764,"Marcin Gortat, John Wall, Bradley Beal, Mike Scott, Otto Porter Jr.","Gortat, Wall, Beal, Scott, Porter Jr.",101162-202322-203078-203118-203490,WAS,844.0,3,14.0,-15.0,31.0,33.0,64,9.0,2.0,20.0,50.0,109.19431279620854,14.258064516129032,12.181818181818182,14.258064516129032,11.575757575757576,0.34615384615384615,0.07692307692307693,0.5769230769230769,0.5126076923076923,6.909999999999999,17.0,,2.0,8.0,6.0,6.0,9.0,,,,,,,11.0,3.0,6.0,4.0,35.0,,,4.0,7.0,11.0,2.0,2.0,3.0,23.0,12.0,9.0,,6.0,3.0,9.0,,5.0,21.0,2.0,1.0,6.0,7.0,2.0,9.0,4.0,1.0,3.0,2.0,2.0,,5.0,4.0,4.0,4.0,5.0,2.0,31.0,23.0,17.0,,0.5454545454545454,0.6666666666666666,1.0,0.5,,1.0,0.5,0.55,0.6363636363636364,0.5961538461538461,1.0,0.7692307692307693,0.625,1.0,0.7666666666666667,0.23076923076923078,,,,0.6,0.75,0.2222222222222222,1.0,0.7777777777777778,0.16666666666666666,,,0.75,1.0,0.8888888888888888,0.8888888888888888,0.625,0.34615384615384615,,,,,,,,0.46153846153846156,1.0,,,0.6986,0.5432538461538461,0.07407407407407407,0.09523809523809523,0.11428571428571428,0.6571428571428571,26.7,0.5483870967741935,2.0,3.0,6.0,2.0,2.0,10.0,6.0,,3.0,,,,0.3333333333333333,0.75,0.3333333333333333,0.3333333333333333,0.23076923076923078,1.0,0.15384615384615385,2.0,3.0,2.0,2.0,4.0,3.0,3.0,1.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,,,,1.0,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,0.5,,1.0,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1610612764,2018,2017-18,True
101162-202693-203078-203107-203490,1610612764,"Marcin Gortat, Markieff Morris, Bradley Beal, Tomas Satoransky, Otto Porter Jr.","Gortat, Morris, Beal, Satoransky, Porter Jr.",101162-202693-203078-203107-203490,WAS,5.0,1,,,1.0,,1,,1.0,1.0,,288.0,5.0,,5.0,,,1.0,,0.2765,21.9,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2765,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,True
1626162-201160-201951-203107-204025,1610612764,"Kelly Oubre Jr., Jason Smith, Ty Lawson, Tomas Satoransky, Tim Frazier","Oubre Jr., Smith, Lawson, Satoransky, Frazier",1626162-201160-201951-203107-204025,WAS,133.0,1,2.0,1.0,5.0,5.0,10,2.0,,3.0,4.0,108.27067669172932,13.0,13.6,13.0,13.6,0.4,,0.8,0.52329,3.3666666666666667,5.0,5.0,1.0,2.0,2.0,2.0,1.0,,,,,,,2.0,,2.0,1.0,5.0,,,3.0,2.0,3.0,,2.0,1.0,5.0,2.0,,,1.0,,1.0,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,1.0,1.0,1.0,2.0,5.0,5.0,,0.5,1.0,,,,,,0.6666666666666666,0.6666666666666666,0.4,1.0,0.4,0.5,1.5,0.5,0.4,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,,,,1.0,1.0,1.0,0.5,0.2,,,,,,,,0.4,1.0,,,0.5808,0.52329,0.2,0.3333333333333333,0.6,1.0,25.7,1.0,1.0,,2.0,2.0,1.0,2.0,2.0,,,,,,1.0,1.0,,,0.4,1.0,0.4,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612764,2018,2017-18,True
1626162-201951-202322-202693-203078,1610612764,"Kelly Oubre Jr., Ty Lawson, John Wall, Markieff Morris, Bradley Beal","Oubre Jr., Lawson, Wall, Morris, Beal",1626162-201951-202322-202693-203078,WAS,316.0,2,5.0,6.0,9.0,8.0,17,2.0,1.0,4.0,6.0,77.46835443037975,22.22222222222222,14.5,15.666666666666666,14.5,0.2857142857142857,0.14285714285714285,0.7142857142857143,0.46966428571428576,8.375,9.0,,3.0,1.0,1.0,2.0,1.0,,,,,,,2.0,,3.0,8.0,12.0,,1.0,6.0,2.0,4.0,,3.0,8.0,12.0,2.0,,,1.0,,1.0,,,2.0,1.0,1.0,2.0,3.0,3.0,6.0,1.0,1.0,,,,,,,2.0,5.0,8.0,2.0,6.0,12.0,9.0,,0.5,0.5,,,,,,0.5,0.5,0.2857142857142857,0.5,0.2857142857142857,0.5454545454545454,0.75,0.5454545454545454,0.42857142857142855,,,,,1.0,0.5,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.5,0.5,,0.14285714285714285,,,,,,,,0.2857142857142857,0.5,,,0.511,0.46966428571428576,0.2222222222222222,0.3333333333333333,0.5,1.0,26.766666666666666,1.0,1.0,,3.0,3.0,1.0,2.0,3.0,,1.0,,,,,,,,0.42857142857142855,0.5,0.42857142857142855,1.0,,,1.0,,,,,2.0,,,,,1.0,,,,2.0,1.0,,,1.0,1.0,2.0,1.0,,0.6666666666666666,0.6666666666666666,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,0.5,,,,,,,,,,,4.0,,,,,,,,,,,,1610612764,2018,2017-18,True
1626162-201951-202322-202693-203118,1610612764,"Kelly Oubre Jr., Ty Lawson, John Wall, Markieff Morris, Mike Scott","Oubre Jr., Lawson, Wall, Morris, Scott",1626162-201951-202322-202693-203118,WAS,166.0,2,3.0,2.0,6.0,5.0,11,2.0,,2.0,6.0,95.42168674698796,17.333333333333332,12.4,17.333333333333332,12.4,0.3333333333333333,,1.0,0.58675,1.4,2.0,4.0,1.0,1.0,,,,,,,,,,1.0,1.0,4.0,3.0,8.0,,,2.0,,,,1.0,3.0,3.0,,3.0,,,1.0,1.0,,,3.0,1.0,1.0,,1.0,2.0,3.0,,,,,1.0,1.0,1.0,,,1.0,3.0,,6.0,3.0,2.0,,,,1.0,0.25,,,0.25,0.5,,0.4166666666666667,1.0,,0.5714285714285714,1.0,0.75,0.6666666666666666,,,,,,1.0,1.0,1.0,0.5,1.0,,,1.0,0.5,0.5,,,,,,,,,,,,,,0.7269,0.53655,0.14285714285714285,,0.25,0.375,26.2,0.3333333333333333,1.0,,4.0,1.0,1.0,2.0,4.0,,,,,,,,,,0.6666666666666666,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,0.3333333333333333,,,0.25,0.25,1.0,1.0,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2,,,,,1610612764,2018,2017-18,True
1626162-201951-202322-202693-203490,1610612764,"Kelly Oubre Jr., Ty Lawson, John Wall, Markieff Morris, Otto Porter Jr.","Oubre Jr., Lawson, Wall, Morris, Porter Jr.",1626162-201951-202322-202693-203490,WAS,30.0,1,,1.0,2.0,1.0,3,,,,1.0,144.0,13.5,3.0,13.5,3.0,,,,,,2.0,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,True
1626162-201951-202322-203078-203118,1610612764,"Kelly Oubre Jr., Ty Lawson, John Wall, Bradley Beal, Mike Scott","Oubre Jr., Lawson, Wall, Beal, Scott",1626162-201951-202322-203078-203118,WAS,336.0,2,6.0,2.0,11.0,10.0,21,5.0,1.0,8.0,13.0,90.0,16.09090909090909,15.9,14.909090909090908,15.9,0.5,0.1,0.7,0.551445,4.4375,,,2.0,4.0,,,2.0,,,,,,,5.0,1.0,2.0,2.0,15.0,,,4.0,,,,,,,2.0,,1.0,1.0,,1.0,,1.0,2.0,2.0,,4.0,4.0,2.0,6.0,1.0,1.0,,,2.0,,2.0,,4.0,2.0,3.0,2.0,11.0,,,,0.2,0.25,,0.5,,,0.5,0.625,,0.65,1.0,,0.6818181818181818,1.0,,0.2,0.125,0.2,,,1.0,0.6666666666666666,,0.8,0.5,,1.0,,,0.8,1.0,0.25,0.2,,,,,,,,,,,,0.67135,,0.18181818181818182,0.2222222222222222,0.26666666666666666,,28.9,,2.0,1.0,2.0,,2.0,8.0,2.0,,1.0,,,,1.0,1.0,0.5,0.5,0.2,1.0,,2.0,1.0,,2.0,2.0,1.0,,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,0.5,0.5,,1.0,,0.5,,1.0,,,,,,,3.0,0.5,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1610612764,2018,2017-18,True
1626162-201951-202322-203107-203118,1610612764,"Kelly Oubre Jr., Ty Lawson, John Wall, Tomas Satoransky, Mike Scott","Oubre Jr., Lawson, Wall, Satoransky, Scott",1626162-201951-202322-203107-203118,WAS,138.0,1,2.0,,4.0,4.0,8,1.0,,1.0,2.0,83.47826086956522,18.25,16.25,18.25,16.25,0.25,,1.0,0.42745,2.3,3.0,2.0,,,,,,,,,,,,,,3.0,2.0,2.0,,,,,,,3.0,,,,,1.0,,,,,,,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,1.0,2.0,1.0,2.0,,3.0,,,,,,,,,,,,,,0.2,,,0.75,1.0,1.0,,,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,1.0,,,,,,,,,,,,,,,,,0.4057,0.2,0.5,,,26.900000000000002,0.75,,,3.0,3.0,,,3.0,,,,,,,1.0,,,0.75,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,True
1626162-201951-202322-203118-203490,1610612764,"Kelly Oubre Jr., Ty Lawson, John Wall, Mike Scott, Otto Porter Jr.","Oubre Jr., Lawson, Wall, Scott, Porter Jr.",1626162-201951-202322-203118-203490,WAS,612.0,3,10.0,-1.0,19.0,20.0,39,13.0,1.0,14.0,21.0,91.76470588235294,15.0,16.35,14.052631578947368,15.45,0.7222222222222222,0.05555555555555555,0.9444444444444444,0.5668527777777778,2.6285714285714286,12.0,3.0,5.0,6.0,3.0,6.0,,,3.0,,2.0,,2.0,7.0,1.0,4.0,3.0,20.0,,2.0,6.0,4.0,7.0,1.0,3.0,1.0,12.0,4.0,,2.0,2.0,,2.0,,2.0,4.0,4.0,2.0,5.0,7.0,4.0,11.0,2.0,2.0,1.0,1.0,1.0,,2.0,2.0,7.0,4.0,6.0,2.0,14.0,12.0,12.0,,0.2857142857142857,0.4,,0.25,,0.3333333333333333,0.25,0.5,0.5714285714285714,0.4722222222222222,0.6,0.55,0.5,0.6,0.5454545454545454,0.2222222222222222,0.14285714285714285,0.15384615384615385,,0.5,0.8333333333333334,0.5714285714285714,0.6666666666666666,0.7777777777777778,0.4,0.5714285714285714,0.6666666666666666,1.0,1.0,0.46153846153846156,0.5454545454545454,0.3333333333333333,,0.16666666666666666,,,,0.4,,,0.6,0.5,0.2,,0.5797100000000001,0.531765,0.15789473684210525,0.13333333333333333,0.3,0.6,24.15,0.631578947368421,3.0,,1.0,1.0,3.0,10.0,1.0,,4.0,1.0,,,,1.0,,,0.05555555555555555,0.6,0.1,3.0,1.0,1.0,3.0,4.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,3.0,0.3333333333333333,,,,2.0,0.25,,,,,,,,,,,,,,,,,,1.0,0.25,,,,1.0,1610612764,2018,2017-18,True
1626162-201951-202693-203078-203118,1610612764,"Kelly Oubre Jr., Ty Lawson, Markieff Morris, Bradley Beal, Mike Scott","Oubre Jr., Lawson, Morris, Beal, Scott",1626162-201951-202693-203078-203118,WAS,116.0,1,2.0,9.0,5.0,4.0,9,2.0,1.0,4.0,2.0,111.72413793103448,11.4,14.75,11.4,14.75,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.5335833333333333,9.075,5.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,2.0,2.0,2.0,1.0,11.0,,,,2.0,4.0,2.0,2.0,1.0,11.0,4.0,3.0,,2.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,1.0,3.0,1.0,4.0,,,,,,,,,,1.0,1.0,,11.0,11.0,5.0,,1.0,1.0,0.5,1.0,,1.0,1.0,0.5,0.5,0.8333333333333334,,0.8333333333333334,0.9166666666666666,,0.9166666666666666,0.3333333333333333,,,,,1.0,0.5,1.0,1.0,0.5,,1.0,,,0.5,0.5,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,,,,0.3333333333333333,0.5,0.16666666666666666,1.0,0.4747,0.5335833333333333,0.16666666666666666,,,1.0,24.35,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,0.16666666666666666,1.0,0.16666666666666666,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.5,,,,1.0,1610612764,2018,2017-18,True
1626162-201951-202693-203107-203118,1610612764,"Kelly Oubre Jr., Ty Lawson, Markieff Morris, Tomas Satoransky, Mike Scott","Oubre Jr., Lawson, Morris, Satoransky, Scott",1626162-201951-202693-203107-203118,WAS,95.0,1,2.0,3.0,4.0,4.0,8,1.0,,1.0,2.0,121.26315789473685,9.5,14.25,9.5,14.25,0.25,,1.0,0.674025,0.6,4.0,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,3.0,,5.0,,,,1.0,1.0,1.0,3.0,,5.0,,3.0,,,1.0,1.0,,,3.0,,,2.0,2.0,,2.0,1.0,1.0,,,,,,,,,,,5.0,5.0,4.0,,,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,1.0,0.625,,0.625,0.625,,0.625,0.75,,,,,1.0,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,0.25,1.0,,,,0.674025,,,,1.0,26.866666666666664,1.0,,,3.0,3.0,,2.0,3.0,,,,,,,1.0,,,0.75,,0.75,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,True
1626162-201951-203078-203118-203490,1610612764,"Kelly Oubre Jr., Ty Lawson, Bradley Beal, Mike Scott, Otto Porter Jr.","Oubre Jr., Lawson, Beal, Scott, Porter Jr.",1626162-201951-203078-203118-203490,WAS,24.0,1,,,1.0,1.0,2,2.0,,2.0,,120.0,16.0,8.0,16.0,8.0,1.0,,1.0,0.59675,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,0.5,1.0,1.0,0.5,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,True
