EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,DeadBallTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,LongMidRangePctBlocked,DefFTReboundPct,DefCorner3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimPctBlocked,LongMidRangeFGM,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,BlockedShortMidRange,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChancePointsPct,Offensive Fouls,Loose Ball Fouls Drawn,BlockedLongMidRange,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGA,PenaltyCorner3FGA,Steals,LostBallSteals,Corner3Frequency,PenaltyCorner3Frequency,BadPassSteals,Travels,Offensive Fouls Drawn,LostBallTurnovers,HeaveAttempts,OffLongMidRangeReboundPct,LostBallOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,OffCorner3ReboundPct,LongMidRangeAssists,LongMidRangePctAssisted,DefensiveGoaltends,BlockingFoulsDrawn,Corner3FGM,SecondChanceFtPoints,PtsAssisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,BlockingFouls,Loose Ball Fouls,Charge Fouls Drawn,Assisted3sPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Defensive 3 Seconds Violations,Arc3PctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Charge Fouls,Technical Free Throw Trips,3pt And 1 Free Throw Trips,3SecondViolations,team_id,year,season,team_vs
1626204-201145-201567-201588-203903,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, George Hill, Jordan Clarkson","Nance Jr., Green, Love, Hill, Clarkson",1626204-201145-201567-201588-203903,CLE,160.0,1,3.0,-2.0,5.0,4.0,,,1.0,9,2.0,3.0,1.0,,,,,1.0,1.0,,2.0,4.0,2.0,1.0,5.0,7.0,1.0,,,,,,,1.0,,1.0,,1.0,1.0,1.0,2.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,5.0,,,,0.5,,0.3333333333333333,,0.4166666666666667,,0.3333333333333333,,,,1.0,0.5,,0.5,0.25,,1.0,,,,,81.0,,18.8,16.5,18.6,13.25,0.5,0.6666666666666666,0.6666666666666666,,,,0.16666666666666666,0.16666666666666666,1.0,,,,0.8333333333333334,0.6024666666666666,0.7177,,,4.45,25.5,,,,1.0,1.0,,,,0.16666666666666666,0.25,,,4.0,2.0,2.0,2.0,4.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.16666666666666666,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201567-201588-2544,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, George Hill, LeBron James","Nance Jr., Green, Love, Hill, James",1626204-201145-201567-201588-2544,CLE,157.0,1,3.0,,4.0,5.0,,,1.0,9,2.0,3.0,1.0,,,,,1.0,,,2.0,4.0,,3.0,7.0,7.0,1.0,,,,,,4.0,,,,1.0,,1.0,1.0,2.0,,,,,,,1.0,1.0,3.0,5.0,,,,,,5.0,,,,0.5,,0.5,,0.5833333333333334,,,,,,,,1.0,0.5,,,,,,1.0,,82.54777070063695,,16.0,18.6,15.25,18.2,0.75,0.6666666666666666,0.6666666666666666,,,,0.25,,1.0,,,,0.75,0.486525,0.3892,,,5.725,,,,,1.0,3.0,,,,0.5,0.5,,,,,,,,,,,,,,1.0,,1.0,,2.0,,,1.0,1.0,1.0,,,,1.0,,0.2857142857142857,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201567-201588-2594,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, George Hill, Kyle Korver","Nance Jr., Green, Love, Hill, Korver",1626204-201145-201567-201588-2594,CLE,614.0,4,10.0,2.0,21.0,20.0,5.0,7.0,1.0,41,5.0,7.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,2.0,6.0,11.0,6.0,4.0,22.0,20.0,1.0,1.0,1.0,2.0,1.0,3.0,6.0,6.0,,1.0,3.0,3.0,7.0,1.0,8.0,,2.0,1.0,3.0,,1.0,,3.0,3.0,5.0,1.0,,,,,22.0,3.0,5.0,1.0,0.5454545454545454,1.0,0.5294117647058824,0.3333333333333333,0.5789473684210527,0.375,0.35294117647058826,,,0.6666666666666666,1.0,0.2,0.6,0.75,0.1111111111111111,0.5,,,1.0,0.3333333333333333,,96.15635179153095,,12.952380952380953,17.1,12.904761904761905,16.9,0.4117647058823529,0.7142857142857143,0.7142857142857143,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.058823529411764705,0.35294117647058826,1.0,0.3333333333333333,1.0,0.6666666666666666,0.7647058823529411,0.5421882352941176,0.7269,0.5771333333333334,0.13636363636363635,4.9363636363636365,26.25,0.23809523809523808,1.0,1.0,1.0,2.0,,1.0,1.0,0.1111111111111111,0.16666666666666666,,,6.0,3.0,5.0,3.0,12.0,,0.5,0.5,0.6,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,2.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,3.0,2.0,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,6.0,2.0,2.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201567-201588-2747,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, George Hill, JR Smith","Nance Jr., Green, Love, Hill, Smith",1626204-201145-201567-201588-2747,CLE,27.0,1,,,1.0,1.0,,,,2,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,106.66666666666666,,10.0,17.0,10.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201567-203903-203918,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, Jordan Clarkson, Rodney Hood","Nance Jr., Green, Love, Clarkson, Hood",1626204-201145-201567-203903-203918,CLE,1563.0,4,26.0,11.0,44.0,42.0,2.0,,5.0,86,11.0,15.0,4.0,,,4.0,7.0,8.0,10.0,1.0,19.0,30.0,15.0,4.0,60.0,49.0,4.0,,1.0,1.0,,,22.0,10.0,,3.0,5.0,8.0,15.0,5.0,20.0,,1.0,1.0,2.0,,,3.0,10.0,6.0,6.0,,1.0,,1.0,,53.0,,2.0,,0.6333333333333333,,0.6222222222222222,,0.6382978723404256,,0.3333333333333333,,,0.5,0.6666666666666666,0.2727272727272727,0.8333333333333334,0.7222222222222222,0.2631578947368421,0.6666666666666666,,0.6,0.7142857142857143,0.8333333333333334,,79.23224568138195,,17.84090909090909,18.523809523809526,16.977272727272727,17.738095238095237,0.3333333333333333,0.7333333333333333,0.7333333333333333,0.15555555555555556,0.5714285714285714,0.5714285714285714,0.17777777777777778,0.2222222222222222,0.6666666666666666,,,0.5,0.6666666666666666,0.49883181818181815,0.60857,0.3921,,8.083333333333334,26.28666666666667,0.045454545454545456,2.0,1.0,2.0,4.0,,1.0,,0.0851063829787234,0.125,,4.0,16.0,8.0,13.0,6.0,31.0,1.0,0.42105263157894735,0.47058823529411764,0.5454545454545454,0.5,0.5,2.0,,2.0,2.0,7.0,4.0,2.0,0.5,0.5833333333333334,0.5833333333333334,0.25,,0.2,0.5,,0.11666666666666667,,1.0,,4.0,,6.0,,3.0,4.0,0.4,,0.4,0.4,0.4,,0.4,5.0,,2.0,1.0,0.1111111111111111,,1.0,,,,,0.25,1.0,,0.3333333333333333,,,,,2.0,,15.0,5.0,3.0,2.0,2.0,,1.0,,,0.8333333333333334,0.5,0.4,0.4,1.0,0.75,,2.0,,,,0.3333333333333333,,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201567-203903-2544,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, Jordan Clarkson, LeBron James","Nance Jr., Green, Love, Clarkson, James",1626204-201145-201567-203903-2544,CLE,366.0,2,6.0,-3.0,11.0,10.0,,,2.0,21,3.0,5.0,2.0,,,,,1.0,2.0,,3.0,6.0,3.0,,9.0,12.0,2.0,,,,,,4.0,2.0,,2.0,1.0,2.0,4.0,2.0,6.0,1.0,3.0,3.0,4.0,,,1.0,3.0,1.0,,,,,,,5.0,,,,0.5,,0.5,,0.5,,0.3333333333333333,,,0.75,0.6666666666666666,0.6666666666666666,1.0,0.75,0.4,,1.0,0.5,,1.0,0.2,82.62295081967214,,17.363636363636363,17.5,17.181818181818183,17.4,0.5555555555555556,0.6,0.6,,,,0.1111111111111111,0.2222222222222222,1.0,,,,0.8888888888888888,0.5577388888888889,0.62385,,,4.366666666666666,25.166666666666668,,1.0,1.0,,,,1.0,,,,,,2.0,1.0,2.0,1.0,5.0,,0.3333333333333333,1.0,0.3333333333333333,,,2.0,,2.0,,4.0,4.0,,1.0,1.0,1.0,,0.5,,1.0,,0.4444444444444444,,,,1.0,,1.0,,,1.0,0.3333333333333333,,0.3333333333333333,0.5,0.5,,0.5,1.0,,1.0,,0.1111111111111111,,1.0,,,,,1.0,1.0,,,,,,,,,3.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201567-203903-2594,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, Jordan Clarkson, Kyle Korver","Nance Jr., Green, Love, Clarkson, Korver",1626204-201145-201567-203903-2594,CLE,130.0,2,2.0,-1.0,4.0,5.0,3.0,2.0,,9,1.0,2.0,,,1.0,,2.0,,,,1.0,4.0,,,2.0,3.0,,,3.0,,,,,,1.0,,1.0,1.0,2.0,,2.0,,,,,,,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,3.0,,0.25,,0.25,,0.25,,,0.25,0.5,,1.0,,1.0,1.0,,,,1.0,,,,99.6923076923077,1.0,15.75,13.4,15.75,13.4,0.5,0.5,0.5,0.5,,,,,,0.3333333333333333,,,0.5,0.4243,,0.3769,,4.15,,0.75,,,,,,,1.0,,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201567-203903-2747,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, Jordan Clarkson, JR Smith","Nance Jr., Green, Love, Clarkson, Smith",1626204-201145-201567-203903-2747,CLE,142.0,2,2.0,,4.0,5.0,,,,9,1.0,2.0,,,,,1.0,1.0,,,1.0,4.0,1.0,,5.0,5.0,,,,,,,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,1.0,,,,,,,,5.0,,,,0.25,,0.5,,0.5,,0.2,0.25,,,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,,,1.0,1.0,,91.26760563380282,,16.5,15.2,16.5,15.2,0.4,0.5,1.0,0.2,,,0.2,,,,,,0.6,0.51714,,,,8.275,22.8,,,,,,,,,,,0.5,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,1.0,,1.0,1.0,0.2,,,,,,,,,,,,,,,1.0,,3.0,1.0,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201567-203918-2544,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, Rodney Hood, LeBron James","Nance Jr., Green, Love, Hood, James",1626204-201145-201567-203918-2544,CLE,259.0,4,4.0,12.0,7.0,7.0,3.0,3.0,1.0,14,1.0,2.0,1.0,,1.0,2.0,4.0,,3.0,2.0,3.0,6.0,3.0,4.0,16.0,4.0,1.0,,3.0,2.0,2.0,5.0,2.0,3.0,,2.0,,2.0,2.0,3.0,5.0,1.0,,,,,,1.0,4.0,3.0,5.0,1.0,,,,,13.0,5.0,3.0,1.0,0.5,,0.6666666666666666,0.3,0.7272727272727273,0.4166666666666667,0.3333333333333333,,,,1.0,0.6666666666666666,,1.0,0.75,0.5,,1.0,1.0,,0.25,77.83783783783784,,19.285714285714285,17.714285714285715,16.285714285714285,17.714285714285715,0.2222222222222222,0.5,0.5,0.4444444444444444,0.5,0.5,,0.3333333333333333,0.3333333333333333,0.2,,0.4,0.5555555555555556,0.5159111111111111,0.5781,0.50344,0.3125,5.983333333333333,25.900000000000002,0.42857142857142855,,,1.0,2.0,,,,0.2,0.2857142857142857,,,4.0,2.0,4.0,1.0,10.0,,0.6666666666666666,0.6666666666666666,1.0,,,,2.0,,2.0,3.0,,1.0,,0.5,0.5,1.0,1.0,1.0,,0.6666666666666666,0.1875,,,,2.0,1.0,2.0,1.0,,2.0,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,,,2.0,2.0,,,,,,,,,,,,,,,,,,6.0,2.0,2.0,,1.0,,,,,1.0,0.5,,,,1.0,,,,,,,,,,1.0,0.5,,,1.0,0.5,1.0,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201567-203918-2594,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, Rodney Hood, Kyle Korver","Nance Jr., Green, Love, Hood, Korver",1626204-201145-201567-203918-2594,CLE,38.0,1,1.0,,1.0,1.0,,1.0,,2,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,0.25,,,0.2,,,0.3333333333333333,,,,,75.78947368421053,0.5,8.0,30.0,8.0,11.0,,,,1.0,,,,,,,,,,0.2817,,,,6.9,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201567-2544-2594,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, LeBron James, Kyle Korver","Nance Jr., Green, Love, James, Korver",1626204-201145-201567-2544-2594,CLE,128.0,2,2.0,-2.0,5.0,5.0,3.0,3.0,,10,,,,,,,1.0,,3.0,2.0,,1.0,3.0,,,2.0,,,1.0,2.0,,,,3.0,,,,2.0,2.0,,2.0,,,,1.0,,,,1.0,,,,,,,,,,3.0,,,,,,,,0.75,,,,1.0,,,1.0,,,,1.0,1.0,,,112.5,,12.6,13.0,12.6,13.0,,,,0.25,,,,0.75,,,,0.6666666666666666,0.75,0.49425,,0.47825,,13.8,26.46666666666667,0.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201567-2544-2747,1610612739,"Larry Nance Jr., Jeff Green, Kevin Love, LeBron James, JR Smith","Nance Jr., Green, Love, James, Smith",1626204-201145-201567-2544-2747,CLE,192.0,2,3.0,7.0,7.0,8.0,2.0,8.0,,15,1.0,1.0,,,,2.0,2.0,,2.0,,3.0,3.0,2.0,2.0,11.0,4.0,,1.0,1.0,,,2.0,4.0,2.0,,,1.0,3.0,4.0,,4.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,11.0,2.0,2.0,,1.0,1.0,0.9,1.0,0.9166666666666666,1.0,0.4,,,1.0,0.75,,1.0,0.8,,,1.0,0.5,1.0,1.0,,112.5,1.0,11.0,14.375,11.0,10.5,0.2,1.0,1.0,0.4,1.0,1.0,,0.4,,,,,0.6,0.56128,,0.4388,0.18181818181818182,7.266666666666667,25.4,0.2857142857142857,,,,1.0,,,,0.16666666666666666,0.25,,,2.0,1.0,2.0,1.0,5.0,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,0.5,,0.5,0.5,0.5,,0.5,,,2.0,,,,2.0,,,,,,,1.0,,,,,,,,3.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201588-202684-2594,1610612739,"Larry Nance Jr., Jeff Green, George Hill, Tristan Thompson, Kyle Korver","Nance Jr., Green, Hill, Thompson, Korver",1626204-201145-201588-202684-2594,CLE,102.0,1,2.0,-7.0,3.0,5.0,2.0,5.0,1.0,8,,1.0,1.0,,1.0,,3.0,,,,,4.0,,,,7.0,1.0,,3.0,,,,,,2.0,1.0,,,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,0.5,0.6666666666666666,,,0.25,,,0.25,0.3333333333333333,,,,,,112.94117647058823,,23.0,6.6,19.0,6.6,0.25,,,0.75,,,,,1.0,0.3333333333333333,,,0.25,0.45225,0.7465,0.47080000000000005,,7.05,,0.6666666666666666,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201588-202684-2747,1610612739,"Larry Nance Jr., Jeff Green, George Hill, Tristan Thompson, JR Smith","Nance Jr., Green, Hill, Thompson, Smith",1626204-201145-201588-202684-2747,CLE,47.0,1,1.0,3.0,2.0,2.0,2.0,,,4,,,,,,,,,2.0,2.0,,,2.0,,3.0,,,,,2.0,,3.0,,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,3.0,3.0,2.0,,,,0.75,0.75,0.75,0.75,1.0,,,,,,1.0,1.0,,,,,,1.0,,122.55319148936171,,11.5,12.0,11.5,12.0,,,,,,,,1.0,,,,1.0,1.0,0.4395,,0.4395,1.0,,25.8,1.0,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201588-203903-203918,1610612739,"Larry Nance Jr., Jeff Green, George Hill, Jordan Clarkson, Rodney Hood","Nance Jr., Green, Hill, Clarkson, Hood",1626204-201145-201588-203903-203918,CLE,28.0,1,,,1.0,2.0,1.0,2.0,,3,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,154.28571428571428,,25.0,1.5,25.0,1.5,,,,1.0,,,,,,,,,,0.3018,,0.3018,,4.7,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201588-203903-2594,1610612739,"Larry Nance Jr., Jeff Green, George Hill, Jordan Clarkson, Kyle Korver","Nance Jr., Green, Hill, Clarkson, Korver",1626204-201145-201588-203903-2594,CLE,115.0,1,2.0,-4.0,2.0,4.0,1.0,2.0,,6,,,,,,,,2.0,1.0,1.0,,2.0,1.0,,,4.0,,,1.0,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,2.0,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,0.5,0.5,,,,,,0.5,,75.13043478260869,,20.5,18.5,20.5,18.5,,,,,,,0.6666666666666666,0.3333333333333333,,,,0.5,0.3333333333333333,0.4087,,0.3976,,16.35,62.8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201588-203918-2544,1610612739,"Larry Nance Jr., Jeff Green, George Hill, Rodney Hood, LeBron James","Nance Jr., Green, Hill, Hood, James",1626204-201145-201588-203918-2544,CLE,117.0,1,2.0,4.0,4.0,4.0,4.0,4.0,2.0,8,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,8.0,4.0,2.0,2.0,5.0,1.0,1.0,8.0,4.0,1.0,,2.0,,2.0,2.0,2.0,4.0,,,,,,,,,1.0,1.0,,,,1.0,,6.0,8.0,4.0,,0.4,0.4,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.16666666666666666,,,,1.0,0.6666666666666666,,1.0,0.6666666666666666,1.0,1.0,1.0,,,,98.46153846153847,,15.25,14.0,15.0,14.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,0.5,0.16666666666666666,0.5,0.4711666666666667,0.6944,0.4711666666666667,1.0,6.9,34.0,1.0,,,1.0,1.0,,,,0.16666666666666666,0.2,,,,,,,,,,,,,,1.0,,1.0,,2.0,2.0,,0.5,0.5,0.5,,,,0.5,,0.25,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1610612739,2018,2017-18,True
1626204-201145-201588-203918-2594,1610612739,"Larry Nance Jr., Jeff Green, George Hill, Rodney Hood, Kyle Korver","Nance Jr., Green, Hill, Hood, Korver",1626204-201145-201588-203918-2594,CLE,499.0,2,8.0,7.0,16.0,15.0,1.0,,2.0,31,1.0,5.0,2.0,,,2.0,2.0,3.0,1.0,,4.0,10.0,3.0,5.0,19.0,12.0,2.0,,,,,,4.0,1.0,1.0,2.0,4.0,4.0,9.0,2.0,11.0,,3.0,1.0,3.0,,1.0,2.0,4.0,4.0,5.0,,,,,,19.0,,1.0,,0.4,,0.5384615384615384,,0.6333333333333333,,0.23076923076923078,0.1,,1.0,0.8,0.3333333333333333,1.0,0.8888888888888888,0.2857142857142857,,1.0,,1.0,1.0,,89.45891783567134,,15.3125,16.933333333333334,15.25,16.666666666666668,0.38461538461538464,0.2,0.25,0.15384615384615385,1.0,1.0,0.23076923076923078,0.07692307692307693,1.0,,,,0.6153846153846154,0.5257653846153846,0.5649,,,7.85,26.400000000000002,0.0625,1.0,,,1.0,,1.0,,0.13333333333333333,0.09090909090909091,0.2,1.0,4.0,2.0,3.0,1.0,7.0,,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,0.5,,,,,,,,1.0,,2.0,,3.0,1.0,0.6666666666666666,,0.6666666666666666,1.0,1.0,,1.0,2.0,,2.0,,0.15384615384615385,,2.0,,,2.0,,,,,,1.0,1.0,,,1.0,,3.0,1.0,,1.0,,,,,,0.5,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.25,,,,,,,,,,,1610612739,2018,2017-18,True
