EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,LiveBallTurnovers,LostBallTurnovers,ShootingFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,LiveBallTurnoverPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3PctAssisted,SecondChanceOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGA,SecondChanceFG3A,OffTwoPtRebounds,OffRebounds,Steals,LostBallSteals,Offensive Fouls Drawn,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,BadPassTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2A,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,BadPassSteals,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,LostBallOutOfBoundsTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChancePointsPct,Offensive Fouls,LongMidRangePctBlocked,OffensiveGoaltends,SelfOReb,Charge Fouls,BlockedShortMidRange,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceTurnovers,Travels,Charge Fouls Drawn,SecondChanceFtPoints,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceArc3Accuracy,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockingFouls,DefensiveGoaltends,SecondChanceArc3PctAssisted,Technical Free Throw Trips,team_id,year,season,team_vs
1626159-201949-201961-202355-2548,1610612748,"Justise Winslow, James Johnson, Wayne Ellington, Hassan Whiteside, Dwyane Wade","Winslow, Johnson, Ellington, Whiteside, Wade",1626159-201949-201961-202355-2548,MIA,52.0,2,1.0,-2.0,2.0,2.0,,1.0,4.0,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,1.0,,,1.0,2.0,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,110.76923076923076,13.5,12.5,13.5,12.5,,,,,,,,,,,,1.0,,0.8012,,,,,0.5,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,0.5,,1.0,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-201949-201961-203482-203585,1610612748,"Justise Winslow, James Johnson, Wayne Ellington, Kelly Olynyk, Rodney McGruder","Winslow, Johnson, Ellington, Olynyk, McGruder",1626159-201949-201961-203482-203585,MIA,63.0,1,1.0,-3.0,2.0,3.0,,3.0,5.0,,,,,,1.0,,,,,,1.0,,,3.0,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,114.28571428571428,11.0,13.666666666666666,11.0,13.666666666666666,,,,,,,1.0,,,,,1.0,,0.555,,,,,,25.4,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-201949-201961-203482-2548,1610612748,"Justise Winslow, James Johnson, Wayne Ellington, Kelly Olynyk, Dwyane Wade","Winslow, Johnson, Ellington, Olynyk, Wade",1626159-201949-201961-203482-2548,MIA,346.0,3,6.0,4.0,12.0,12.0,7.0,9.0,24.0,2.0,3.0,1.0,1.0,,5.0,,4.0,5.0,7.0,,5.0,4.0,14.0,10.0,2.0,4.0,,4.0,1.0,5.0,4.0,,5.0,,4.0,,,4.0,6.0,,,1.0,1.0,1.0,4.0,,5.0,1.0,3.0,14.0,5.0,7.0,1.0,1.0,,,,0.7142857142857143,0.5,0.4166666666666667,0.25,0.5,0.2777777777777778,0.4166666666666667,,,0.8,0.6666666666666666,,0.8,99.88439306358381,14.5,14.333333333333334,11.0,13.583333333333334,0.25,0.6666666666666666,0.6666666666666666,0.08333333333333333,1.0,1.0,0.4166666666666667,,,0.5,,0.6666666666666666,,0.5017541666666666,0.5250125,0.21428571428571427,0.3333333333333333,0.35714285714285715,7.0,25.580000000000002,0.5833333333333334,2.0,3.0,6.0,,3.0,,3.0,,2.0,6.0,1.0,,,0.6,0.6,,1.0,,0.25,0.6666666666666666,0.6666666666666666,1.0,,3.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,,0.5,0.2857142857142857,,,0.75,0.25,0.5,0.5190333333333333,1.0,1.0,,1.0,,,,,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,0.25,,,,,,,1.0,1.0,,,,,,,0.2,0.2,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-201949-203482-204020-2548,1610612748,"Justise Winslow, James Johnson, Kelly Olynyk, Tyler Johnson, Dwyane Wade","Winslow, Johnson, Olynyk, Johnson, Wade",1626159-201949-203482-204020-2548,MIA,76.0,1,1.0,-3.0,2.0,3.0,,3.0,5.0,,,1.0,1.0,,,,,1.0,3.0,,,,2.0,5.0,,,,,,,2.0,,,,,,,,2.0,,,1.0,,,1.0,,,,,2.0,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,,,,,94.73684210526316,18.0,13.333333333333334,16.5,13.333333333333334,,,,0.3333333333333333,1.0,1.0,,,,,,0.6666666666666666,,0.5111666666666667,,,,,8.166666666666666,,,,2.0,,,,,,,,,1.0,,,,,,1.0,,0.6666666666666666,,,,,,,,,,2.0,2.0,1.0,1.0,,1.0,1.0,,,,,,0.6048,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-201961-202337-203482-203585,1610612748,"Justise Winslow, Wayne Ellington, Luke Babbitt, Kelly Olynyk, Rodney McGruder","Winslow, Ellington, Babbitt, Olynyk, McGruder",1626159-201961-202337-203482-203585,MIA,56.0,1,1.0,-1.0,2.0,2.0,,2.0,4.0,,,,1.0,,,,,,2.0,,,,,1.0,,,,,,,,,,,1.0,,1.0,2.0,2.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,0.5,,1.0,102.85714285714286,16.0,12.0,16.0,11.0,,,,0.5,,,,,,,,0.5,,0.4353,,,,,11.0,,,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,2.0,1.0,0.5,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-201961-202355-203482-2548,1610612748,"Justise Winslow, Wayne Ellington, Hassan Whiteside, Kelly Olynyk, Dwyane Wade","Winslow, Ellington, Whiteside, Olynyk, Wade",1626159-201961-202355-203482-2548,MIA,403.0,3,7.0,2.0,14.0,16.0,5.0,2.0,30.0,,1.0,2.0,2.0,,2.0,,,2.0,7.0,,2.0,10.0,14.0,12.0,2.0,3.0,,,3.0,7.0,2.0,,2.0,,1.0,6.0,,7.0,9.0,,,1.0,1.0,3.0,8.0,,12.0,,6.0,12.0,7.0,5.0,,,,,,0.2857142857142857,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.4666666666666667,0.7,0.2222222222222222,,0.8571428571428571,1.0,0.875,1.0,1.0,107.19602977667493,12.357142857142858,14.375,12.142857142857142,13.75,0.1111111111111111,,,0.2222222222222222,1.0,1.0,0.2222222222222222,,,,,0.6666666666666666,,0.5138555555555555,0.40476666666666666,0.4,0.46153846153846156,0.5,7.914285714285714,25.5,0.35714285714285715,,4.0,2.0,,1.0,,1.0,,,2.0,1.0,,2.0,0.5,0.5,,1.0,1.0,0.4444444444444444,,,,,2.0,,1.0,,,2.0,2.0,3.0,,1.0,0.4,0.2857142857142857,,0.5,,0.3333333333333333,,0.7032,1.0,,,1.0,,,,,1.0,1.0,,1.0,3.0,,,,,,,0.14285714285714285,0.25,0.25,,0.5,,,,,1.0,,,,,2.0,,,,,,,,0.5,,,,,,0.14285714285714285,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626159-202355-203482-203585-2548,1610612748,"Justise Winslow, Hassan Whiteside, Kelly Olynyk, Rodney McGruder, Dwyane Wade","Winslow, Whiteside, Olynyk, McGruder, Wade",1626159-202355-203482-203585-2548,MIA,116.0,1,2.0,4.0,4.0,4.0,,,8.0,1.0,1.0,,,,,,,2.0,2.0,,,,4.0,,,,,,,,2.0,,,,3.0,,,3.0,3.0,,1.0,2.0,,1.0,4.0,,,,,4.0,,,,,,,,1.0,,1.0,,1.0,,,,,0.75,0.75,,1.0,99.3103448275862,14.0,15.0,14.0,12.75,0.5,1.0,1.0,,,,,,,,,0.5,,0.5547,,,,,7.2,,,1.0,1.0,2.0,,1.0,,1.0,,1.0,2.0,1.0,,,0.5,0.5,,0.5,,0.5,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626196-1628389-201609-201949-201961,1610612748,"Josh Richardson, Bam Adebayo, Goran Dragic, James Johnson, Wayne Ellington","Richardson, Adebayo, Dragic, Johnson, Ellington",1626196-1628389-201609-201949-201961,MIA,54.0,1,1.0,2.0,2.0,2.0,,2.0,4.0,,,,,,1.0,,,2.0,3.0,,1.0,,4.0,2.0,,,,,,,4.0,,1.0,,,1.0,,1.0,3.0,,,,,,1.0,,,,,2.0,,,,,,,,0.6666666666666666,,0.5,,0.5,,0.25,,1.0,,1.0,,,106.66666666666666,16.0,11.0,12.0,11.0,,,,,,,0.25,,,,,1.0,,0.6848125,,,,,0.7333333333333334,27.3,,2.0,3.0,,,,,,,,,,,,,,,,1.0,0.75,0.6666666666666666,0.6666666666666666,,,1.0,,,,,1.0,2.0,,,,1.0,1.0,,,,,,0.7086,,,,2.0,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,2.0,2.0,,1.0,,,0.5,0.5,0.5,,1.0,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626196-1628389-201609-201949-204020,1610612748,"Josh Richardson, Bam Adebayo, Goran Dragic, James Johnson, Tyler Johnson","Richardson, Adebayo, Dragic, Johnson, Johnson",1626196-1628389-201609-201949-204020,MIA,168.0,2,3.0,-3.0,4.0,5.0,,5.0,9.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,5.0,8.0,,,,,,,2.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,2.0,1.0,,,,,5.0,,,1.0,,0.5,,0.5,1.0,,0.8333333333333334,,0.8333333333333334,,0.6666666666666666,,,1.0,0.5,,1.0,77.14285714285715,23.5,14.8,23.5,12.0,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,,,0.6666666666666666,1.0,0.47518333333333335,,,,,16.4,25.15,,,,,3.0,,1.0,1.0,1.0,,3.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626196-1628389-201609-201949-2548,1610612748,"Josh Richardson, Bam Adebayo, Goran Dragic, James Johnson, Dwyane Wade","Richardson, Adebayo, Dragic, Johnson, Wade",1626196-1628389-201609-201949-2548,MIA,113.0,1,2.0,-4.0,4.0,5.0,,,9.0,,,,1.0,,,,,,2.0,,,,,4.0,,,,,,,,,,,,1.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,114.69026548672566,17.0,9.0,17.0,9.0,,,,0.5,,,,,,,,0.5,,0.5128,,,,,8.8,,,,1.0,,,,,,,,,2.0,2.0,,,,,1.0,0.3333333333333333,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,1.0,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626196-1628389-201949-201961-2548,1610612748,"Josh Richardson, Bam Adebayo, James Johnson, Wayne Ellington, Dwyane Wade","Richardson, Adebayo, Johnson, Ellington, Wade",1626196-1628389-201949-201961-2548,MIA,30.0,1,,-3.0,,1.0,,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626196-1628389-201949-203482-2548,1610612748,"Josh Richardson, Bam Adebayo, James Johnson, Kelly Olynyk, Dwyane Wade","Richardson, Adebayo, Johnson, Olynyk, Wade",1626196-1628389-201949-203482-2548,MIA,0.4,1,,-2.0,,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3599.9999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626196-1628389-201949-203585-2548,1610612748,"Josh Richardson, Bam Adebayo, James Johnson, Rodney McGruder, Dwyane Wade","Richardson, Adebayo, Johnson, McGruder, Wade",1626196-1628389-201949-203585-2548,MIA,79.0,1,1.0,2.0,3.0,2.0,3.0,2.0,5.0,,,1.0,2.0,,,,,1.0,2.0,,,2.0,4.0,2.0,1.0,2.0,,,2.0,4.0,2.0,,,,1.0,,,1.0,1.0,,,,,,1.0,,2.0,,1.0,4.0,4.0,3.0,,,,,,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,,,,0.5,0.5,,0.5,91.13924050632912,14.666666666666666,17.5,14.666666666666666,17.5,,,,1.0,0.5,0.5,,,,,,,,0.4207,0.4207,0.3333333333333333,0.3333333333333333,1.0,18.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626196-1628389-201961-203482-2548,1610612748,"Josh Richardson, Bam Adebayo, Wayne Ellington, Kelly Olynyk, Dwyane Wade","Richardson, Adebayo, Ellington, Olynyk, Wade",1626196-1628389-201961-203482-2548,MIA,545.0,3,9.0,-4.0,21.0,19.0,6.0,5.0,40.0,3.0,4.0,,1.0,2.0,4.0,1.0,1.0,5.0,12.0,2.0,5.0,4.0,20.0,24.0,1.0,3.0,1.0,1.0,1.0,6.0,4.0,,4.0,2.0,2.0,4.0,1.0,7.0,11.0,,2.0,4.0,1.0,2.0,7.0,,8.0,1.0,3.0,19.0,6.0,6.0,,1.0,0.4,1.0,0.4,0.4166666666666667,0.3333333333333333,0.47058823529411764,0.625,0.5,0.6,0.29411764705882354,1.0,1.0,0.5,0.75,1.0,0.5,105.6880733944954,15.857142857142858,11.157894736842104,15.571428571428571,10.947368421052632,0.23529411764705882,0.75,0.75,0.058823529411764705,,,0.23529411764705882,0.5,0.5,0.25,1.0,0.7058823529411765,0.5,0.5223441176470588,0.415175,0.21052631578947367,0.21428571428571427,0.3,4.958333333333333,25.939999999999998,0.2857142857142857,2.0,7.0,6.0,6.0,3.0,2.0,5.0,2.0,2.0,12.0,2.0,,1.0,0.6,0.6,1.0,0.5,1.0,0.4117647058823529,0.2857142857142857,0.2857142857142857,1.0,1.0,3.0,,1.0,,,3.0,4.0,2.0,,,0.42857142857142855,0.4,1.0,,,0.25,,0.503,2.0,,1.0,2.0,,1.0,,,2.0,,,,2.0,1.0,2.0,1.0,,2.0,2.0,,,0.2,1.0,,0.058823529411764705,,,,1.0,,,,,1.0,,1.0,1.0,,,,,0.125,,0.3333333333333333,0.5,0.3333333333333333,,0.05,1.0,,,1.0,,1.0,,1.0,,0.1,,,,1.0,,,1.0,1.0,0.2,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626196-201609-201949-201961-202355,1610612748,"Josh Richardson, Goran Dragic, James Johnson, Wayne Ellington, Hassan Whiteside","Richardson, Dragic, Johnson, Ellington, Whiteside",1626196-201609-201949-201961-202355,MIA,83.0,1,1.0,,3.0,3.0,3.0,,6.0,,1.0,,1.0,,,,,1.0,3.0,,,,2.0,2.0,1.0,3.0,,,,2.0,,,,,,1.0,,1.0,2.0,,,1.0,1.0,,,,,,,2.0,2.0,3.0,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,1.0,,1.0,,,104.09638554216868,15.666666666666666,12.0,14.666666666666666,12.0,0.3333333333333333,,,0.3333333333333333,,,,,,,,0.3333333333333333,,0.44073333333333337,0.44073333333333337,,,1.0,10.166666666666666,,1.0,1.0,1.0,2.0,,1.0,,1.0,,1.0,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,0.5,0.5,1.0,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626196-201609-201949-201961-203482,1610612748,"Josh Richardson, Goran Dragic, James Johnson, Wayne Ellington, Kelly Olynyk","Richardson, Dragic, Johnson, Ellington, Olynyk",1626196-201609-201949-201961-203482,MIA,148.0,2,2.0,-7.0,5.0,4.0,,4.0,9.0,,1.0,,1.0,,1.0,,,1.0,4.0,,1.0,,2.0,9.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,0.25,,0.2,,0.2,,0.2,,,,,,,87.56756756756756,17.4,15.25,17.4,11.75,0.2,,,0.2,,,0.2,,,,,0.6,,0.52107,,,,,7.475,27.0,,1.0,2.0,2.0,,1.0,,1.0,,1.0,2.0,,,,1.0,1.0,,,,0.4,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626196-201609-201949-201961-2548,1610612748,"Josh Richardson, Goran Dragic, James Johnson, Wayne Ellington, Dwyane Wade","Richardson, Dragic, Johnson, Ellington, Wade",1626196-201609-201949-201961-2548,MIA,16.0,1,,,1.0,,1.0,,1.0,,1.0,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,90.0,15.0,,10.0,,0.5,,,,,,,,,,,0.5,,0.47475,0.47475,,,,5.75,,1.0,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,1.0,,1.0,,,1.0,1.0,,,,0.5,0.5,,,,0.5,,0.3796,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626196-201609-201949-202355-204020,1610612748,"Josh Richardson, Goran Dragic, James Johnson, Hassan Whiteside, Tyler Johnson","Richardson, Dragic, Johnson, Whiteside, Johnson",1626196-201609-201949-202355-204020,MIA,2560.0,5,43.0,-25.0,88.0,87.0,2.0,8.0,175.0,4.0,11.0,5.0,17.0,7.0,22.0,,,21.0,52.0,10.0,25.0,11.0,83.0,108.0,1.0,2.0,,,,2.0,16.0,6.0,22.0,7.0,12.0,11.0,1.0,24.0,36.0,1.0,7.0,15.0,,30.0,17.0,,18.0,,9.0,72.0,2.0,2.0,,,0.4,,0.4,0.40384615384615385,0.5,0.4675324675324675,0.5,0.48255813953488375,0.5,0.3246753246753247,1.0,0.6111111111111112,0.5714285714285714,0.5897435897435898,,0.5333333333333333,98.4375,15.568181818181818,13.67816091954023,15.204545454545455,13.126436781609195,0.14285714285714285,0.36363636363636365,0.4,0.22077922077922077,0.29411764705882354,0.29411764705882354,0.2857142857142857,0.3181818181818182,0.3181818181818182,,,0.6363636363636364,0.3181818181818182,0.5151474025974027,0.39305,0.10465116279069768,0.14754098360655737,0.024096385542168676,8.184615384615386,25.44,0.022727272727272728,12.0,24.0,26.0,24.0,13.0,8.0,21.0,5.0,8.0,50.0,8.0,3.0,10.0,0.6190476190476191,0.65,0.8,0.5333333333333333,0.5833333333333334,0.3116883116883117,0.5,0.5714285714285714,0.6666666666666666,0.7142857142857143,10.0,,,3.0,3.0,9.0,12.0,11.0,7.0,1.0,0.2903225806451613,0.2608695652173913,0.16666666666666666,0.8,0.375,,,0.5967583333333334,5.0,2.0,,3.0,3.0,3.0,,,5.0,4.0,3.0,3.0,4.0,,7.0,6.0,,9.0,3.0,0.07692307692307693,0.125,0.3333333333333333,0.3333333333333333,0.6,0.03896103896103896,1.0,1.0,1.0,0.375,,,1.0,2.0,11.0,2.0,2.0,3.0,,2.0,0.4,0.4375,0.5,,0.2,0.2,0.5,0.3333333333333333,0.13253012048192772,1.0,,,1.0,1.0,1.0,0.09090909090909091,0.42857142857142855,0.6666666666666666,0.023809523809523808,1.0,1.0,1.0,4.0,2.0,2.0,,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,1610612748,2018,2017-18,False
1626196-201609-201949-202355-2548,1610612748,"Josh Richardson, Goran Dragic, James Johnson, Hassan Whiteside, Dwyane Wade","Richardson, Dragic, Johnson, Whiteside, Wade",1626196-201609-201949-202355-2548,MIA,300.0,2,5.0,-2.0,9.0,9.0,2.0,3.0,18.0,,,2.0,4.0,,,,,4.0,8.0,,,,8.0,10.0,2.0,2.0,,,,4.0,4.0,,,,3.0,,,3.0,4.0,1.0,1.0,2.0,,2.0,1.0,,,,,8.0,4.0,2.0,,,,,,0.5,1.0,0.5,1.0,0.5,1.0,,,,0.6,0.6,,0.5,86.4,15.11111111111111,18.22222222222222,14.555555555555555,17.0,,,,0.5,0.5,0.5,,,,,,0.5,,0.51725,0.5038,,,0.5,9.1625,,0.2222222222222222,2.0,4.0,4.0,,2.0,,2.0,,2.0,4.0,1.0,1.0,1.0,0.5,0.5,,0.5,,0.5,0.5,0.6666666666666666,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,0.25,0.25,0.5,,,0.5,1.0,0.5076,,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,0.125,0.25,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
