EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyOffPossPct,Minutes,SecondChanceOffPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,Points,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,PenaltyArc3FGA,PtsUnassisted2s,Steals,BadPassSteals,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyArc3Frequency,BadPassTurnovers,SecondChanceAtRimFGA,LongMidRangeFGA,BlockingFouls,OffLongMidRangeReboundPct,LongMidRangeFrequency,SecondChanceAtRimFrequency,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,OffThreePtRebounds,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,FtPoints,PenaltyFtPoints,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyFG3M,FTDefRebounds,LostBallSteals,Loose Ball Fouls Drawn,BlockedAtRim,PenaltyFg3Pct,LongMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChancePoints,PtsUnassisted3s,BlockingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,SecondChanceTurnovers,HeaveAttempts,SecondChanceFtPoints,LongMidRangeAssists,LongMidRangePctAssisted,Charge Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,Fg3aBlocked,SelfOReb,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,Loose Ball Fouls,Charge Fouls Drawn,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Technical Free Throw Trips,BlockedShortMidRange,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,team_id,year,season,team_vs
1628380-202323-202334-203081-203468,1610612757,"Zach Collins, Evan Turner, Ed Davis, Damian Lillard, CJ McCollum","Collins, Turner, Davis, Lillard, McCollum",1628380-202323-202334-203081-203468,POR,279.0,2,1.0,9.0,9.0,2.0,1.0,18.0,11.0,,,,,2.0,,92.9032258064516,15.0,16.0,15.0,15.666666666666666,0.2222222222222222,5.0,1.0,3.0,,1.0,2.0,1.0,2.0,4.0,5.0,4.0,12.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,,7.0,1.0,,1.0,1.0,1.0,2.0,,,1.0,,2.0,10.0,2.0,0.5,0.6666666666666666,0.8,1.0,0.6111111111111112,0.5,0.6,0.5,0.4444444444444444,0.2,,1.0,1.0,1.0,,0.5,0.25,,,,,0.3333333333333333,0.1111111111111111,,,,0.2222222222222222,0.2222222222222222,0.5,0.7777777777777778,0.5487777777777778,0.646,0.548875,0.16666666666666666,5.6,24.35,3.0,,4.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,0.1111111111111111,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,,1.0,0.3333333333333333,0.5,0.5,1.0,0.5,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,2.0,,1.0,,,,,,0.1,0.16666666666666666,1.0,1.0,,,,,,,,,,1.0,0.5,1.0,,,,2.0,,,,,,1.0,1.0,,,,0.16666666666666666,1.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1628380-202329-203081-203090-203468,1610612757,"Zach Collins, Al-Farouq Aminu, Damian Lillard, Maurice Harkless, CJ McCollum","Collins, Aminu, Lillard, Harkless, McCollum",1628380-202329-203081-203090-203468,POR,402.0,2,-5.0,10.0,9.0,,,19.0,14.0,1.0,,1.0,,,1.0,68.05970149253731,19.8,22.666666666666668,19.2,17.666666666666668,,7.0,3.0,5.0,,1.0,2.0,,4.0,3.0,6.0,6.0,9.0,3.0,,,,,,4.0,,,1.0,,3.0,2.0,1.0,1.0,2.0,3.0,5.0,,2.0,4.0,,1.0,3.0,,,,0.5,,0.375,,0.375,,0.5,,,,0.5,0.6666666666666666,0.5,0.5,0.375,1.0,,0.5,,0.4166666666666667,0.08333333333333333,,,,0.16666666666666666,0.3333333333333333,,0.9166666666666666,0.5337833333333334,0.6821,,,3.4333333333333336,24.766666666666666,3.0,,6.0,,,0.6,0.6,,1.0,3.0,,,,,1.0,,1.0,3.0,,1.0,,,1.0,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,1.0,,0.2,0.25,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,1.0,1.0,,,,0.6666666666666666,3.0,3.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,1610612757,2018,2017-18,False
1628380-202334-203081-203468-203894,1610612757,"Zach Collins, Ed Davis, Damian Lillard, CJ McCollum, Shabazz Napier","Collins, Davis, Lillard, McCollum, Napier",1628380-202334-203081-203468-203894,POR,15.0,1,2.0,1.0,,,,1.0,,,,,,,,96.0,15.0,,15.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
1628380-203081-203468-203894-203994,1610612757,"Zach Collins, Damian Lillard, CJ McCollum, Shabazz Napier, Jusuf Nurkic","Collins, Lillard, McCollum, Napier, Nurkic",1628380-203081-203468-203894-203994,POR,230.0,1,-9.0,8.0,9.0,,,17.0,16.0,1.0,1.0,1.0,,,1.0,106.43478260869564,16.375,11.0,15.75,10.11111111111111,,4.0,2.0,3.0,,2.0,,,3.0,3.0,5.0,3.0,7.0,2.0,,,,,,3.0,1.0,,,,,2.0,,1.0,1.0,2.0,3.0,,1.0,1.0,,1.0,3.0,,,,0.6,,0.375,,0.3888888888888889,,0.375,0.2,,0.5,0.3333333333333333,1.0,,0.3333333333333333,0.4,,,,,0.375,0.25,,,,,0.375,,0.75,0.49165,0.5509,,,4.14,25.7,3.0,,6.0,,,1.0,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,2.0,,1.0,1.0,,1.0,,,0.1111111111111111,0.16666666666666666,,,,,,,,1.0,,,,1.0,,,,,,4.0,,,,,,1.0,1.0,,,,0.5714285714285714,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
202323-202329-202334-203081-203468,1610612757,"Evan Turner, Al-Farouq Aminu, Ed Davis, Damian Lillard, CJ McCollum","Turner, Aminu, Davis, Lillard, McCollum",202323-202329-202334-203081-203468,POR,134.0,2,,6.0,5.0,,,11.0,7.0,,,2.0,,,,118.2089552238806,12.166666666666666,12.2,12.0,12.2,,2.0,1.0,3.0,,,,,1.0,1.0,3.0,1.0,7.0,1.0,,,,,,1.0,,,,,,1.0,,1.0,2.0,1.0,3.0,2.0,,,,2.0,7.0,,,,0.3333333333333333,,0.625,,0.7,,0.25,,,,1.0,0.5,,1.0,0.5,0.5,1.0,,,0.75,,,,,,0.25,,1.0,0.6704875,0.7037,,,0.8666666666666667,24.5,1.0,,2.0,,,0.3333333333333333,0.3333333333333333,,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,2.0,,1.0,,,3.0,1.0,2.0,,,,,,0.4,0.5,,,,,1.0,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612757,2018,2017-18,False
202323-202329-203081-203468-203994,1610612757,"Evan Turner, Al-Farouq Aminu, Damian Lillard, CJ McCollum, Jusuf Nurkic","Turner, Aminu, Lillard, McCollum, Nurkic",202323-202329-203081-203468-203994,POR,3969.0,3,-5.0,137.0,139.0,25.0,30.0,276.0,166.0,7.0,4.0,13.0,3.0,25.0,0.5384615384615384,100.1360544217687,15.547445255474452,13.23021582733813,14.781021897810218,12.863309352517986,0.18248175182481752,66.0,19.0,54.0,9.0,31.0,14.0,3.0,28.0,46.0,98.0,42.0,161.0,17.0,7.0,16.0,6.0,30.0,26.0,28.0,9.0,13.0,28.0,,71.0,21.0,13.0,27.0,42.0,25.0,67.0,6.0,15.0,31.0,,24.0,126.0,30.0,0.2826086956521739,0.3333333333333333,0.46938775510204084,0.4375,0.5107142857142857,0.45454545454545453,0.5369127516778524,0.5370370370370371,0.3,0.09183673469387756,0.12962962962962962,0.06451612903225806,0.7105263157894737,0.40384615384615385,0.6842105263157895,0.7017543859649122,0.3246753246753247,0.6363636363636364,1.0,0.6875,0.6666666666666666,0.38571428571428573,0.22142857142857142,0.2903225806451613,0.3103448275862069,,0.1,0.2,0.13636363636363635,0.6857142857142857,0.5241803571428572,0.5631631578947369,0.536865909090909,0.18633540372670807,6.355102040816326,24.704761904761902,32.0,3.0,66.0,13.0,8.0,0.5925925925925926,0.6808510638297872,0.13636363636363635,3.0,12.0,13.0,1.0,0.125,0.09285714285714286,0.5454545454545454,9.0,17.0,45.0,9.0,15.0,7.0,10.0,0.8823529411764706,0.40476190476190477,0.40476190476190477,0.6470588235294118,0.6153846153846154,0.3125,0.32142857142857145,0.32142857142857145,0.7777777777777778,0.32142857142857145,3.0,5.0,4.0,4.0,0.16,0.15789473684210525,0.13636363636363635,5.0,0.38461538461538464,0.38461538461538464,18.0,10.0,2.0,3.0,1.0,21.0,2.0,9.0,6.0,,6.0,,,0.061224489795918366,0.08571428571428572,6.0,11.0,,2.0,2.0,5.0,1.0,3.0,0.3333333333333333,,1.0,0.2727272727272727,0.5,0.5454545454545454,,2.0,4.0,35.0,6.0,,2.0,1.0,0.8,0.7272727272727273,0.7291666666666666,0.16666666666666666,0.6666666666666666,0.5,0.21739130434782608,8.0,10.0,14.0,0.5882352941176471,0.6666666666666666,1.0,,3.0,3.0,0.6,,,,,,,,5.0,,,0.07352941176470588,4.0,1.0,8.0,8.0,0.5714285714285714,0.5714285714285714,1.0,1.0,2.0,2.0,2.0,1.0,3.0,0.125,0.09090909090909091,1.0,1.0,0.6666666666666666,1610612757,2018,2017-18,False
202323-202329-203081-203894-203994,1610612757,"Evan Turner, Al-Farouq Aminu, Damian Lillard, Shabazz Napier, Jusuf Nurkic","Turner, Aminu, Lillard, Napier, Nurkic",202323-202329-203081-203894-203994,POR,204.0,1,-9.0,7.0,7.0,4.0,,14.0,9.0,2.0,1.0,3.0,2.0,4.0,0.6666666666666666,98.82352941176471,18.285714285714285,10.857142857142858,16.714285714285715,10.857142857142858,0.5714285714285714,3.0,1.0,1.0,,,1.0,,2.0,,2.0,3.0,,,,2.0,1.0,,,2.0,1.0,,,,,,1.0,1.0,3.0,1.0,4.0,1.0,,,,2.0,,,,,,,,,,,0.6,0.5,,,1.0,,1.0,1.0,0.2,,,1.0,,0.2,,,,,0.2,0.4,,0.8,0.51964,,0.4776666666666667,,9.95,24.733333333333334,,1.0,,,,,,0.3333333333333333,1.0,,1.0,,,0.2,,,,,,,,,,,,1.0,,,,,,,,,1.0,,0.3333333333333333,0.5,,,,,,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,1.0,,,1.0,,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
202329-202334-203081-203090-203468,1610612757,"Al-Farouq Aminu, Ed Davis, Damian Lillard, Maurice Harkless, CJ McCollum","Aminu, Davis, Lillard, Harkless, McCollum",202329-202334-203081-203090-203468,POR,788.0,2,5.0,26.0,26.0,8.0,1.0,52.0,31.0,,,1.0,,8.0,,95.0253807106599,15.615384615384615,14.692307692307692,15.423076923076923,13.923076923076923,0.3076923076923077,13.0,1.0,6.0,3.0,6.0,2.0,2.0,7.0,10.0,15.0,9.0,36.0,1.0,3.0,5.0,3.0,13.0,8.0,7.0,1.0,4.0,8.0,,20.0,1.0,3.0,5.0,8.0,1.0,9.0,1.0,,2.0,1.0,3.0,36.0,13.0,0.4,0.4,0.6666666666666666,0.6,0.6666666666666666,0.75,0.6730769230769231,0.7222222222222222,0.375,0.06666666666666667,,0.16666666666666666,1.0,0.2,0.75,0.8888888888888888,0.1111111111111111,,1.0,0.75,,0.25,0.25,0.5,0.6,,0.08333333333333333,0.2916666666666667,0.25,0.625,0.5045979166666666,0.3964,0.4882375,0.3611111111111111,8.2,25.477777777777778,5.0,1.0,12.0,1.0,,0.8333333333333334,0.8333333333333334,0.125,,1.0,3.0,,,0.125,1.0,3.0,4.0,12.0,3.0,4.0,3.0,4.0,1.0,0.4444444444444444,0.4444444444444444,,1.0,0.8,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,,,,,,,,2.0,0.6666666666666666,0.6666666666666666,4.0,1.0,,,,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.04,0.0625,1.0,2.0,1.0,2.0,,1.0,,,0.6666666666666666,,,0.3333333333333333,0.25,0.5,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,0.5,1.0,,,,1.0,1.0,,,,,,0.5,1610612757,2018,2017-18,False
202329-202334-203081-203468-203894,1610612757,"Al-Farouq Aminu, Ed Davis, Damian Lillard, CJ McCollum, Shabazz Napier","Aminu, Davis, Lillard, McCollum, Napier",202329-202334-203081-203468-203894,POR,90.0,1,,3.0,3.0,,,6.0,,,,,,,,96.0,17.333333333333332,12.666666666666666,17.333333333333332,12.666666666666666,,2.0,,1.0,,1.0,,,1.0,,2.0,1.0,,,,,,,,1.0,,,,,,,1.0,1.0,2.0,,2.0,,,,,1.0,,,,,,,,,,,0.3333333333333333,,,,1.0,,1.0,1.0,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,,0.6666666666666666,0.5377833333333334,,,,7.05,29.4,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
202329-203081-203090-203468-203994,1610612757,"Al-Farouq Aminu, Damian Lillard, Maurice Harkless, CJ McCollum, Jusuf Nurkic","Aminu, Lillard, Harkless, McCollum, Nurkic",202329-203081-203090-203468-203994,POR,858.0,1,-4.0,28.0,29.0,1.0,,57.0,36.0,6.0,5.0,9.0,1.0,1.0,0.6666666666666666,95.66433566433565,15.214285714285714,14.89655172413793,14.321428571428571,14.655172413793103,0.03571428571428571,14.0,5.0,7.0,,3.0,2.0,,9.0,6.0,13.0,11.0,32.0,3.0,,,,1.0,6.0,9.0,1.0,3.0,8.0,,21.0,3.0,4.0,6.0,10.0,5.0,15.0,3.0,1.0,5.0,,7.0,27.0,1.0,0.5,0.6,0.46153846153846156,,0.625,,0.64,0.5,0.4583333333333333,0.07692307692307693,,0.3333333333333333,0.75,0.42857142857142855,1.0,0.8333333333333334,0.4166666666666667,,0.6666666666666666,1.0,1.0,0.2916666666666667,0.125,,,,0.08333333333333333,0.375,,0.75,0.5462666666666667,0.4768666666666667,,0.03125,6.792307692307692,25.145454545454548,6.0,,6.0,3.0,3.0,0.8571428571428571,0.8571428571428571,,1.0,2.0,3.0,,0.6666666666666666,0.125,0.5,5.0,6.0,15.0,5.0,5.0,4.0,3.0,0.8333333333333334,0.5454545454545454,0.5454545454545454,,1.0,0.5,0.5555555555555556,0.5555555555555556,0.8,0.5555555555555556,1.0,1.0,2.0,,0.4,0.5,0.25,,,,2.0,1.0,,2.0,,3.0,1.0,2.0,1.0,,1.0,1.0,1.0,0.08,0.14285714285714285,,,,,,,1.0,,,,,0.3333333333333333,,,,1.0,1.0,5.0,3.0,,,,1.0,0.625,0.625,,1.0,1.0,0.15625,1.0,1.0,2.0,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,0.5,1.0,1.0,,,,,1.0,,,,,,1610612757,2018,2017-18,False
202329-203081-203468-203894-203994,1610612757,"Al-Farouq Aminu, Damian Lillard, CJ McCollum, Shabazz Napier, Jusuf Nurkic","Aminu, Lillard, McCollum, Napier, Nurkic",202329-203081-203468-203894-203994,POR,25.0,1,-2.0,1.0,1.0,,,2.0,2.0,,,,,,,115.19999999999999,17.0,8.0,17.0,8.0,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.5571,,,,,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2018,2017-18,False
