EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,ShootingFouls,Fouls,FirstChancePoints,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LostBallSteals,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,OffThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,BlockingFouls,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChancePointsPct,LongMidRangeAssists,Offensive Fouls Drawn,DefCorner3ReboundPct,LongMidRangePctAssisted,PtsPutbacks,OffLongMidRangeReboundPct,BadPassTurnovers,PenaltyCorner3FGM,PenaltyCorner3FGA,ShortMidRangeAssists,Loose Ball Fouls Drawn,ShortMidRangePctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,Charge Fouls,SecondChanceArc3Accuracy,DefensiveGoaltends,Loose Ball Fouls,BlockingFoulsDrawn,Travels,SecondChanceTurnovers,OffCorner3ReboundPct,SecondChanceArc3PctAssisted,Technical Free Throw Trips,Charge Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,FTOffRebounds,3pt And 1 Free Throw Trips,OffFTReboundPct,Defensive 3 Seconds Violations,team_id,year,season,team_vs
101108-200782-201569-201935-2403,1610612745,"Chris Paul, PJ Tucker, Eric Gordon, James Harden, Nene","Paul, Tucker, Gordon, Harden, Nene",101108-200782-201569-201935-2403,HOU,183.0,2,3.0,-2.0,4.0,5.0,9,,,,,4.0,6.0,,1.0,2.0,4.0,,0.5,0.375,70.81967213114754,22.25,18.8,22.25,18.8,,,,0.48955,,,3.0,,,,,,,1.0,1.0,,2.0,,,,1.0,3.0,1.0,,,,,,,,,3.0,,2.0,,,,1.0,1.0,,1.0,,3.0,,,,,,,,,,1.0,,1.0,,1.0,,2.0,3.0,,1.0,,,,,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,1.0,,,,0.25,1.0,,25.03333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612745,2018,2017-18,False
101108-200782-201569-201935-2772,1610612745,"Chris Paul, PJ Tucker, Eric Gordon, James Harden, Trevor Ariza","Paul, Tucker, Gordon, Harden, Ariza",101108-200782-201569-201935-2772,HOU,3579.0,9,60.0,7.0,121.0,119.0,240,1.0,4.0,24.0,48.0,132.0,125.0,30.0,11.0,26.0,120.0,0.5,0.4766355140186916,0.5365853658536586,96.56328583403186,15.37190082644628,14.445378151260504,14.611570247933884,14.193277310924369,0.037383177570093455,0.25,0.25,0.5119127358490566,5.16875,66.0,34.0,13.0,18.0,28.0,9.0,13.0,16.0,3.0,11.0,15.0,48.0,3.0,10.0,29.0,18.0,59.0,30.0,3.0,10.0,22.0,12.0,35.0,19.0,75.0,18.0,42.0,12.0,47.0,15.0,3.0,9.0,14.0,23.0,11.0,3.0,9.0,60.0,4.0,19.0,23.0,1.0,43.0,12.0,55.0,11.0,8.0,5.0,9.0,1.0,,14.0,1.0,23.0,35.0,1.0,8.0,3.0,,2.0,5.0,4.0,75.0,66.0,6.0,0.375,0.375,0.7777777777777778,0.3050847457627119,0.34285714285714286,0.3103448275862069,0.45454545454545453,0.49122807017543857,0.5514705882352942,0.5514018691588785,0.0625,,0.35714285714285715,1.0,0.8214285714285714,0.19047619047619047,0.7916666666666666,0.8076923076923077,0.19672131147540983,0.1,0.8888888888888888,0.8571428571428571,0.85,0.8,0.2616822429906542,0.6428571428571429,0.6428571428571429,0.5,0.14953271028037382,0.102803738317757,0.2727272727272727,0.3,1.0,0.4485981308411215,0.3125,0.3125,0.7333333333333333,0.2727272727272727,0.22807017543859648,0.6923076923076923,0.5087719298245614,0.3448275862068966,0.8130841121495327,0.3191489361702128,0.5435166666666666,0.4952149122807018,0.08620689655172414,0.14545454545454545,0.5681818181818182,26.03220338983051,0.5454545454545454,5.0,3.0,3.0,7.0,0.3125,0.38461538461538464,2.0,5.0,,,2.0,8.0,2.0,2.0,12.0,8.0,2.0,1.0,2.0,7.0,1.0,7.0,0.6666666666666666,0.25,0.45454545454545453,0.5,0.1875,0.2,0.3333333333333333,0.21875,0.6,0.034482758620689655,0.45454545454545453,0.4,0.5,,,,0.09090909090909091,,1.0,0.5,,,,4.0,2.0,6.0,,,,0.10526315789473684,0.3333333333333333,1.0,1.0,0.01694915254237288,,2.0,0.03278688524590164,2.0,,0.6666666666666666,,1.0,1.0,,3.0,0.125,1.0,,1.0,2.0,1.0,1.0,0.09090909090909091,,,,,1610612745,2018,2017-18,False
101108-200782-201569-203991-2772,1610612745,"Chris Paul, PJ Tucker, Eric Gordon, Clint Capela, Trevor Ariza","Paul, Tucker, Gordon, Capela, Ariza",101108-200782-201569-203991-2772,HOU,479.0,7,8.0,-6.0,14.0,15.0,29,1.0,2.0,3.0,9.0,11.0,17.0,4.0,1.0,7.0,9.0,0.3333333333333333,0.25,0.36666666666666664,87.18162839248434,17.571428571428573,15.533333333333333,17.214285714285715,15.2,0.16666666666666666,0.5,0.5,0.5311333333333333,6.988888888888889,1.0,1.0,3.0,1.0,4.0,,,3.0,,,,3.0,,,,,3.0,5.0,,,,,,2.0,2.0,2.0,,,3.0,,,1.0,,1.0,,,,2.0,2.0,1.0,2.0,1.0,4.0,4.0,8.0,,,2.0,,,,2.0,,6.0,7.0,,1.0,,,,1.0,,2.0,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,1.0,0.25,,,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5,0.6,0.4444444444444444,0.6666666666666666,1.0,1.0,0.5,,0.3333333333333333,0.25,0.25,,0.25,,,,,0.25,,,,,,,,,0.5833333333333334,,0.7392,,0.14285714285714285,0.1,0.18181818181818182,28.599999999999998,0.07142857142857142,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,2.0,,,1.0,2.0,,,2.0,2.0,,,1.0,1.0,,1.0,,0.5,0.5,0.5,,0.6666666666666666,,0.6666666666666666,,,1.0,0.5,,,,,0.18181818181818182,,,,,,,2.0,,,1.0,2.0,1.0,,,,,,,1.0,0.25,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,1610612745,2018,2017-18,False
101108-200782-201601-201935-203991,1610612745,"Chris Paul, PJ Tucker, Luc Mbah a Moute, James Harden, Clint Capela","Paul, Tucker, Mbah a Moute, Harden, Capela",101108-200782-201601-201935-203991,HOU,105.0,1,2.0,2.0,4.0,3.0,7,,,2.0,2.0,7.0,5.0,,,,7.0,1.0,1.1666666666666667,1.1666666666666667,96.0,15.5,14.333333333333334,15.5,14.333333333333334,,,,0.48455000000000004,6.9,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,4.0,3.0,,,,,2.0,1.0,3.0,,1.0,1.0,7.0,,1.0,,,1.0,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,0.3333333333333333,,,1.0,,,,1.0,1.0,,,,,1.0,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,0.6666666666666666,,,,,,,23.2,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2018,2017-18,False
101108-200782-201935-203991-2772,1610612745,"Chris Paul, PJ Tucker, James Harden, Clint Capela, Trevor Ariza","Paul, Tucker, Harden, Capela, Ariza",101108-200782-201935-203991-2772,HOU,12265.0,15,204.0,49.0,388.0,389.0,777,7.0,21.0,101.0,209.0,440.0,391.0,106.0,34.0,73.0,389.0,0.48325358851674644,0.5222222222222223,0.5558375634517766,91.22543823889116,16.685567010309278,14.886889460154242,15.88659793814433,14.668380462724937,0.058333333333333334,0.3333333333333333,0.3333333333333333,0.5119006944444444,6.28133971291866,40.0,54.0,44.0,64.0,102.0,5.0,11.0,86.0,25.0,48.0,33.0,103.0,10.0,2.0,6.0,58.0,151.0,64.0,13.0,10.0,23.0,6.0,12.0,11.0,49.0,96.0,117.0,57.0,103.0,33.0,14.0,48.0,39.0,87.0,16.0,23.0,38.0,213.0,35.0,61.0,77.0,1.0,139.0,50.0,189.0,42.0,31.0,27.0,20.0,7.0,2.0,47.0,2.0,86.0,83.0,7.0,33.0,28.0,1.0,5.0,29.0,21.0,47.0,39.0,3.0,0.4752475247524752,0.5161290322580645,0.6724137931034483,0.3841059602649007,0.5,0.3841059602649007,0.43478260869565216,0.5428571428571428,0.6125,0.41944444444444445,0.06698564593301436,0.09803921568627451,0.574468085106383,1.0,0.7475728155339806,0.32710280373831774,0.8840579710144928,0.8023255813953488,0.24873096446700507,0.47368421052631576,0.813953488372093,0.6875,0.8444444444444444,0.7241379310344828,0.2833333333333333,0.6274509803921569,0.6956521739130435,0.59375,0.2388888888888889,0.13333333333333333,0.5208333333333334,0.5208333333333334,0.92,0.2861111111111111,0.32038834951456313,0.32038834951456313,0.48484848484848486,0.23255813953488372,0.3142857142857143,0.45454545454545453,0.17142857142857143,0.3333333333333333,0.7027777777777777,0.32038834951456313,0.5324969696969697,0.4829271428571429,0.09974424552429667,0.14042553191489363,0.11136363636363636,24.92251655629139,0.10309278350515463,30.0,11.0,3.0,3.0,0.3488372093023256,0.36585365853658536,11.0,20.0,2.0,3.0,12.0,30.0,6.0,9.0,51.0,14.0,9.0,4.0,2.0,3.0,22.0,2.0,0.46153846153846156,0.4,0.4883720930232558,0.5204081632653061,0.046511627906976744,0.15555555555555556,0.2857142857142857,0.16417910447761194,0.7045454545454546,0.04918032786885246,0.46511627906976744,0.55,0.09090909090909091,0.06976744186046512,0.6666666666666666,1.0,0.1159090909090909,,4.0,0.9583333333333334,,16.0,0.07692307692307693,20.0,4.0,6.0,10.0,5.0,0.3333333333333333,0.17142857142857143,0.6666666666666666,,,,,6.0,0.038461538461538464,4.0,2.0,0.4,2.0,3.0,2.0,1.0,3.0,0.13043478260869565,0.5,2.0,5.0,1.0,,1.0,,1.0,1.0,0.1,,1610612745,2018,2017-18,False
101108-200782-201935-2403-2772,1610612745,"Chris Paul, PJ Tucker, James Harden, Nene, Trevor Ariza","Paul, Tucker, Harden, Nene, Ariza",101108-200782-201935-2403-2772,HOU,61.0,1,1.0,-3.0,2.0,3.0,5,,,,,,3.0,,1.0,1.0,,,,,118.03278688524591,14.0,11.0,14.0,11.0,,,,0.5568,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,25.75,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2018,2017-18,False
101108-201569-201583-201601-2403,1610612745,"Chris Paul, Eric Gordon, Ryan Anderson, Luc Mbah a Moute, Nene","Paul, Gordon, Anderson, Mbah a Moute, Nene",101108-201569-201583-201601-2403,HOU,119.0,1,2.0,1.0,4.0,4.0,8,,1.0,,3.0,3.0,2.0,,,,3.0,,0.375,0.375,96.80672268907563,17.25,12.5,17.25,12.5,0.25,,,0.44595,7.3,,,,,2.0,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,1.0,2.0,,3.0,,3.0,,,,,,,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,0.25,,,,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,0.5,,,,,,,,,0.25,1.0,1.0,,,,,,,0.75,1.0,,,,,,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2018,2017-18,False
101108-201569-201583-201601-2772,1610612745,"Chris Paul, Eric Gordon, Ryan Anderson, Luc Mbah a Moute, Trevor Ariza","Paul, Gordon, Anderson, Mbah a Moute, Ariza",101108-201569-201583-201601-2772,HOU,353.0,1,6.0,,14.0,12.0,26,1.0,2.0,2.0,7.0,13.0,13.0,2.0,2.0,4.0,13.0,0.2857142857142857,0.5416666666666666,0.5416666666666666,106.06232294617563,15.357142857142858,11.5,15.357142857142858,11.25,0.16666666666666666,0.5,0.5,0.4943583333333333,8.028571428571428,9.0,7.0,,1.0,4.0,,2.0,1.0,,,3.0,5.0,,2.0,3.0,3.0,5.0,,,1.0,4.0,2.0,3.0,,8.0,2.0,3.0,6.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,,1.0,5.0,,1.0,2.0,1.0,4.0,,4.0,2.0,2.0,2.0,,2.0,,2.0,,1.0,,,,1.0,,1.0,1.0,1.0,8.0,9.0,1.0,0.5,0.5,0.3333333333333333,0.6,0.6666666666666666,0.6,0.25,0.5714285714285714,0.5714285714285714,0.4166666666666667,0.14285714285714285,0.25,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,1.0,0.08333333333333333,,,,,0.4166666666666667,0.6,0.6,0.3333333333333333,,0.2857142857142857,,0.42857142857142855,0.6666666666666666,0.75,0.6,,0.45772857142857143,,,0.6153846153846154,26.360000000000003,0.6428571428571429,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2018,2017-18,False
101108-201569-201583-201935-203991,1610612745,"Chris Paul, Eric Gordon, Ryan Anderson, James Harden, Clint Capela","Paul, Gordon, Anderson, Harden, Capela",101108-201569-201583-201935-203991,HOU,71.0,1,1.0,-2.0,2.0,3.0,5,,,1.0,2.0,2.0,4.0,2.0,,,2.0,0.5,0.5,0.5,101.40845070422534,21.5,9.333333333333334,21.5,9.333333333333334,,,,0.441,2.25,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2018,2017-18,False
101108-201569-201583-201935-2772,1610612745,"Chris Paul, Eric Gordon, Ryan Anderson, James Harden, Trevor Ariza","Paul, Gordon, Anderson, Harden, Ariza",101108-201569-201583-201935-2772,HOU,118.0,2,2.0,4.0,5.0,4.0,9,,,,1.0,6.0,2.0,,,1.0,6.0,,0.6,0.6,109.83050847457628,11.8,14.75,11.8,14.75,,,,0.5051599999999999,4.2,,2.0,,,,,,1.0,2.0,2.0,,2.0,,,,2.0,4.0,,,,,,,,,,6.0,,2.0,,,,2.0,2.0,,2.0,,6.0,,,2.0,,2.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.5,,0.5,,,,0.8,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,0.2,0.4,1.0,1.0,1.0,0.4,,,,,,,,,0.8,,,,,,,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612745,2018,2017-18,False
101108-201569-201583-2403-2772,1610612745,"Chris Paul, Eric Gordon, Ryan Anderson, Nene, Trevor Ariza","Paul, Gordon, Anderson, Nene, Ariza",101108-201569-201583-2403-2772,HOU,143.0,1,2.0,5.0,4.0,4.0,8,,,2.0,2.0,7.0,2.0,2.0,,,7.0,1.0,0.875,0.875,80.55944055944056,13.5,22.25,13.5,22.25,,,,0.5542,4.6,,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,1.0,2.0,,,,,,,,,2.0,3.0,,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,5.0,,1.0,2.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,0.5,,0.5,,,,0.5,,,,,1.0,,1.0,1.0,,,,1.0,1.0,,0.25,1.0,1.0,1.0,0.25,0.25,,,,0.25,1.0,1.0,1.0,,,,,,0.75,1.0,,,,,,26.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2018,2017-18,False
101108-201569-201601-201935-203991,1610612745,"Chris Paul, Eric Gordon, Luc Mbah a Moute, James Harden, Clint Capela","Paul, Gordon, Mbah a Moute, Harden, Capela",101108-201569-201601-201935-203991,HOU,75.0,1,1.0,-2.0,2.0,2.0,4,,1.0,,1.0,,2.0,,1.0,3.0,,,,,76.8,23.0,14.5,23.0,14.5,0.5,,,0.364775,17.1,2.0,1.0,,,,,,,,,,1.0,,,1.0,,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,2.0,2.0,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,0.5,,0.5,,,0.364775,,,,29.3,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2018,2017-18,False
101108-201569-201601-201935-2403,1610612745,"Chris Paul, Eric Gordon, Luc Mbah a Moute, James Harden, Nene","Paul, Gordon, Mbah a Moute, Harden, Nene",101108-201569-201601-201935-2403,HOU,81.0,2,1.0,-1.0,3.0,3.0,6,1.0,1.0,1.0,2.0,4.0,5.0,2.0,,,4.0,0.5,0.5,0.6666666666666666,106.66666666666666,9.0,18.0,9.0,18.0,0.5,1.0,1.0,0.40295,9.1,3.0,3.0,,,1.0,,1.0,,,,,,,,,,,2.0,,1.0,2.0,,,2.0,4.0,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,2.0,,,,,,,,4.0,3.0,,,,,,,,0.5,0.5,0.6666666666666666,,,,,,,,1.0,1.0,,,,,,,0.5,,,,,,,,,,,,,,0.5,,,,0.5,,,0.40295,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2018,2017-18,False
101108-201569-201601-203991-2772,1610612745,"Chris Paul, Eric Gordon, Luc Mbah a Moute, Clint Capela, Trevor Ariza","Paul, Gordon, Mbah a Moute, Capela, Ariza",101108-201569-201601-203991-2772,HOU,342.0,2,6.0,6.0,13.0,14.0,27,1.0,2.0,3.0,8.0,12.0,6.0,6.0,,,12.0,0.375,0.4090909090909091,0.46153846153846156,113.68421052631578,10.76923076923077,14.428571428571429,10.692307692307692,14.142857142857142,0.18181818181818182,0.5,0.5,0.4848954545454545,8.075,3.0,,1.0,,3.0,,2.0,3.0,1.0,1.0,,2.0,,,,1.0,3.0,3.0,,,2.0,,,,,,3.0,,2.0,,,,1.0,1.0,,1.0,,3.0,1.0,3.0,5.0,1.0,9.0,1.0,10.0,1.0,,,1.0,,,1.0,,4.0,5.0,1.0,3.0,2.0,,,2.0,2.0,,3.0,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,0.2727272727272727,,,,1.0,0.8333333333333334,0.2,1.0,0.8888888888888888,0.14285714285714285,,,1.0,1.0,1.0,0.2727272727272727,,,,0.2727272727272727,0.09090909090909091,1.0,1.0,1.0,0.18181818181818182,,,,,1.0,,,,0.5454545454545454,,0.6732,0.422,0.23076923076923078,0.3,,25.133333333333336,0.23076923076923078,2.0,1.0,,1.0,0.6666666666666666,0.6666666666666666,,1.0,,,,1.0,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612745,2018,2017-18,False
101108-201569-201601-2403-2772,1610612745,"Chris Paul, Eric Gordon, Luc Mbah a Moute, Nene, Trevor Ariza","Paul, Gordon, Mbah a Moute, Nene, Ariza",101108-201569-201601-2403-2772,HOU,184.0,1,3.0,-3.0,6.0,6.0,12,,,1.0,2.0,5.0,8.0,2.0,1.0,1.0,5.0,0.5,0.4166666666666667,0.4166666666666667,93.91304347826086,18.5,12.166666666666666,18.5,12.166666666666666,,,,0.490025,3.35,,,,,1.0,,,1.0,,1.0,1.0,3.0,,,,1.0,4.0,,,,,,,,,,3.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,,1.0,1.0,,2.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.25,,0.25,,,,0.6666666666666666,0.5,1.0,,,1.0,,1.0,1.0,,,,,1.0,,0.16666666666666666,,,,0.16666666666666666,0.16666666666666666,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.8333333333333334,0.3333333333333333,,,,,,25.65,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2018,2017-18,False
101108-201569-201935-203991-2772,1610612745,"Chris Paul, Eric Gordon, James Harden, Clint Capela, Trevor Ariza","Paul, Gordon, Harden, Capela, Ariza",101108-201569-201935-203991-2772,HOU,2116.0,11,35.0,-3.0,73.0,78.0,151,2.0,4.0,19.0,33.0,78.0,81.0,16.0,3.0,9.0,76.0,0.5757575757575758,0.4722222222222222,0.4875,102.75992438563327,15.164383561643836,12.935897435897436,14.273972602739725,12.346153846153847,0.05555555555555555,0.5,0.5,0.5354166666666667,4.760606060606061,18.0,28.0,5.0,16.0,22.0,4.0,4.0,7.0,3.0,9.0,7.0,30.0,2.0,3.0,5.0,10.0,39.0,10.0,4.0,6.0,7.0,4.0,7.0,8.0,32.0,22.0,21.0,9.0,30.0,7.0,3.0,11.0,7.0,18.0,4.0,3.0,11.0,43.0,4.0,8.0,20.0,3.0,31.0,10.0,41.0,11.0,10.0,3.0,,2.0,,3.0,,14.0,16.0,,4.0,5.0,,3.0,5.0,4.0,32.0,18.0,3.0,0.5789473684210527,0.5789473684210527,0.7,0.2564102564102564,0.5714285714285714,0.2564102564102564,0.8571428571428571,0.8571428571428571,0.8,0.5416666666666666,0.09090909090909091,,1.0,1.0,0.8333333333333334,0.2857142857142857,1.0,0.875,0.25,0.16666666666666666,0.8181818181818182,0.3333333333333333,1.0,0.8,0.3055555555555556,0.7272727272727273,0.7272727272727273,0.6875,0.09722222222222222,0.125,0.3333333333333333,0.3333333333333333,1.0,0.4166666666666667,0.23333333333333334,0.2413793103448276,0.5714285714285714,0.2857142857142857,0.2857142857142857,1.0,0.35714285714285715,0.6,0.8472222222222222,0.23333333333333334,0.5156999999999999,0.5350892857142857,0.05263157894736842,0.10810810810810811,0.41025641025641024,25.56923076923077,0.2465753424657534,1.0,1.0,,,0.14285714285714285,0.25,1.0,1.0,,2.0,1.0,3.0,,,2.0,6.0,1.0,,1.0,4.0,2.0,4.0,,0.3333333333333333,0.14285714285714285,0.125,0.42857142857142855,0.23076923076923078,0.5,0.2857142857142857,1.0,0.027777777777777776,0.14285714285714285,1.0,,0.2857142857142857,,,0.02564102564102564,,,1.0,,,,1.0,1.0,2.0,,,,0.14285714285714285,0.5,,1.0,0.02564102564102564,0.03333333333333333,,,,,,,,3.0,,,,,,,,,,,,,,,1610612745,2018,2017-18,False
