EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,AtRimAssists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,Corner3Assists,OffThreePtRebounds,BadPassSteals,DeadBallTurnovers,LostBallTurnovers,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,SecondChanceFtPoints,Fg3aBlocked,ShortMidRangeAssists,FTDefRebounds,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedShortMidRange,RecoveredBlocks,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,DefFTReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,SecondChanceFg3Pct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,HeaveAttempts,HeaveMakes,PenaltyCorner3FGM,FTOffRebounds,OffFTReboundPct,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,DefensiveGoaltends,BlockedLongMidRange,BlockedCorner3,3pt And 1 Free Throw Trips,StepOutOfBoundsTurnovers,3SecondViolations,Defensive 3 Seconds Violations,Corner3PctBlocked,OffensiveGoaltends,Clear Path Fouls,team_id,year,season,team_vs
1627759-1628401-1628464-1630174-1630202,1610612738,"Jaylen Brown, Derrick White, Daniel Theis, Aaron Nesmith, Payton Pritchard","Brown, White, Theis, Nesmith, Pritchard",1627759-1628401-1628464-1630174-1630202,BOS,246.0,1,4.0,7.0,8.0,7.0,,,15.0,2.0,2.0,1.0,2.0,,,3.0,4.0,2.0,3.0,1.0,13.0,6.0,,,,,,,4.0,6.0,,2.0,1.0,2.0,3.0,1.0,8.0,,4.0,4.0,1.0,3.0,2.0,1.0,13.0,,,1.0,0.6666666666666666,,0.6666666666666666,0.75,,0.8571428571428571,,0.8125,,0.42857142857142855,,0.75,,87.8048780487805,15.0,18.0,15.0,16.714285714285715,0.2857142857142857,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,,,0.7142857142857143,0.5,0.4911214285714286,,0.125,0.2,,7.7,25.833333333333332,,,1.0,2.0,,,1.0,,,,2.0,,1.0,,,,3.0,,,,,,,,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,1.0,,,,1.0,0.2857142857142857,0.5,0.5,,,,,,0.14285714285714285,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,True
1627759-1628401-1628464-1630174-201143,1610612738,"Jaylen Brown, Derrick White, Daniel Theis, Aaron Nesmith, Al Horford","Brown, White, Theis, Nesmith, Horford",1627759-1628401-1628464-1630174-201143,BOS,100.0,1,2.0,-1.0,3.0,3.0,,3.0,6.0,,1.0,,1.0,,,1.0,3.0,,1.0,,2.0,3.0,,,,,,,2.0,,,1.0,,,,,,,1.0,2.0,1.0,,,,,,,,,,,0.3333333333333333,,0.25,,0.25,,0.25,,1.0,,86.39999999999999,17.666666666666668,15.666666666666666,17.666666666666668,15.666666666666666,0.25,,,0.25,,,,,,0.75,,0.5249875,,,,,2.533333333333333,24.7,,1.0,1.0,2.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.5,1.0,0.3333333333333333,1.0,,1.0,0.5,0.5,0.5,,,,,,,,,0.577,,1.0,1.0,,,,1.0,1.0,2.0,2.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,True
1627759-1628401-1628464-1630174-203935,1610612738,"Jaylen Brown, Derrick White, Daniel Theis, Aaron Nesmith, Marcus Smart","Brown, White, Theis, Nesmith, Smart",1627759-1628401-1628464-1630174-203935,BOS,76.0,1,1.0,4.0,3.0,3.0,,,6.0,,,,,,,2.0,3.0,,,,4.0,,,,,,,,2.0,,,,,,1.0,,2.0,1.0,2.0,2.0,,,,,4.0,,,,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,1.0,1.0,,113.6842105263158,10.0,15.333333333333334,10.0,15.333333333333334,,,,,,,,,,0.3333333333333333,,0.5833666666666667,,,,,11.0,,,,1.0,1.0,1.0,2.0,,,,,2.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,0.5,0.5,,,,,1.0,,,1.0,1.0,0.3333333333333333,1.0,1.0,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,True
1627759-1628401-1628464-1630202-201143,1610612738,"Jaylen Brown, Derrick White, Daniel Theis, Payton Pritchard, Al Horford","Brown, White, Theis, Pritchard, Horford",1627759-1628401-1628464-1630202-201143,BOS,741.0,4,12.0,-1.0,25.0,24.0,9.0,9.0,49.0,3.0,6.0,1.0,2.0,,1.0,8.0,16.0,1.0,5.0,8.0,27.0,28.0,2.0,3.0,,3.0,4.0,8.0,8.0,,3.0,2.0,1.0,,4.0,,8.0,3.0,10.0,15.0,2.0,8.0,9.0,4.0,22.0,8.0,9.0,,0.2,,0.2,0.5,0.6666666666666666,0.4523809523809524,0.3333333333333333,0.54,0.5,0.23809523809523808,0.6,0.75,,95.22267206477733,14.92,15.333333333333334,14.28,14.625,0.2857142857142857,0.5,0.6,0.09523809523809523,0.5,0.5,,0.16666666666666666,,0.5714285714285714,0.5,0.49685952380952375,0.5769166666666666,0.16666666666666666,0.21052631578947367,0.2962962962962963,7.49375,24.22,0.36,5.0,5.0,7.0,,3.0,3.0,2.0,,1.0,8.0,2.0,4.0,3.0,,4.0,6.0,5.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,,1.0,,,,,0.5,0.5714285714285714,0.125,0.16666666666666666,0.75,0.5,0.8571428571428571,0.4166666666666667,0.6666666666666666,,0.8,0.3333333333333333,0.7142857142857143,0.8333333333333334,0.6,0.14285714285714285,,,,0.14285714285714285,,0.3333333333333333,0.59915,,2.0,2.0,2.0,2.0,,2.0,2.0,5.0,2.0,,1.0,,1.0,1.0,,,1.0,0.6666666666666666,0.625,,0.25,0.5,0.3333333333333333,0.3333333333333333,,,,0.6666666666666666,1.0,0.3333333333333333,1.0,0.18518518518518517,1.0,,1.0,1.0,1.0,,,,,,,,,,,0.14285714285714285,,1.0,,1.0,1.0,,0.3333333333333333,0.5,1.0,,,2.0,1.0,,,,,0.2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,True
1627759-1628401-1628464-1630202-203935,1610612738,"Jaylen Brown, Derrick White, Daniel Theis, Payton Pritchard, Marcus Smart","Brown, White, Theis, Pritchard, Smart",1627759-1628401-1628464-1630202-203935,BOS,139.0,1,2.0,-1.0,5.0,5.0,2.0,2.0,10.0,,1.0,,1.0,,,1.0,3.0,,1.0,,2.0,3.0,1.0,1.0,,,,2.0,2.0,,,1.0,,,,,,,2.0,3.0,,,,,2.0,2.0,2.0,,,,,0.3333333333333333,1.0,0.25,1.0,0.25,1.0,0.25,,1.0,,103.59712230215827,10.8,17.0,10.4,17.0,0.25,,,0.25,,,,,,0.75,,0.6188,0.8153,,,1.0,3.5,24.9,0.4,1.0,1.0,2.0,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,0.3333333333333333,,,1.0,0.5,0.5,0.5,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,True
1627759-1628401-1628464-201143-203935,1610612738,"Jaylen Brown, Derrick White, Daniel Theis, Al Horford, Marcus Smart","Brown, White, Theis, Horford, Smart",1627759-1628401-1628464-201143-203935,BOS,225.0,2,4.0,1.0,6.0,6.0,,1.0,12.0,2.0,2.0,,2.0,,,4.0,4.0,,2.0,1.0,9.0,8.0,,,,,,,2.0,,,2.0,,,3.0,,6.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,7.0,,,,,,,1.0,,0.6666666666666666,,0.6428571428571429,,0.3333333333333333,1.0,0.6666666666666666,,76.8,18.333333333333332,19.166666666666668,16.5,17.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,0.6666666666666666,,0.5584833333333333,,0.2857142857142857,0.4,,3.025,25.4,,1.0,2.0,2.0,,,,,,,6.0,,3.0,2.0,,,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,0.75,0.75,,,,,0.5,0.5,,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,1.0,1.0,2.0,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,0.5,,,,,,,1.0,1.0,,,0.2222222222222222,,,1.0,,,,,,,,,,,,,,,,0.5,,,,0.5,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,True
1627759-1628401-1629057-1629684-1630202,1610612738,"Jaylen Brown, Derrick White, Robert Williams III, Grant Williams, Payton Pritchard","Brown, White, Williams III, Williams, Pritchard",1627759-1628401-1629057-1629684-1630202,BOS,282.0,2,5.0,-10.0,8.0,8.0,3.0,2.0,16.0,,3.0,1.0,2.0,,,,4.0,1.0,2.0,2.0,5.0,15.0,,1.0,,,2.0,2.0,,3.0,,2.0,1.0,1.0,1.0,1.0,3.0,,1.0,3.0,6.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,0.5,,0.5,,,0.25,,0.3125,0.3333333333333333,0.3333333333333333,,0.5,,81.70212765957446,18.375,16.875,17.375,16.5,0.5,,,0.3333333333333333,0.5,0.5,1.0,,,0.5,0.5,0.5220333333333333,0.784,0.14285714285714285,0.2,0.4,7.125,25.35,0.375,2.0,,1.0,,,,,1.0,1.0,,,,,,2.0,1.0,2.0,,,,,2.0,1.0,,,,1.0,,,,1.0,,,,,,0.5,0.5,0.4,0.3333333333333333,,0.5,0.16666666666666666,,,,,,,,,1.0,,0.56145,,,,,1.0,,,,4.0,,,,,2.0,,,1.0,,1.5,1.0,,,1.0,,,,,,,,1.0,,0.8,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,0.2,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1610612738,2022,2021-22,True
1627759-1628401-1629057-1629684-203935,1610612738,"Jaylen Brown, Derrick White, Robert Williams III, Grant Williams, Marcus Smart","Brown, White, Williams III, Williams, Smart",1627759-1628401-1629057-1629684-203935,BOS,2589.0,11,43.0,17.0,90.0,87.0,15.0,12.0,177.0,8.0,14.0,7.0,19.0,,1.0,27.0,43.0,12.0,29.0,27.0,117.0,100.0,7.0,9.0,3.0,4.0,5.0,28.0,20.0,21.0,15.0,19.0,7.0,7.0,24.0,2.0,55.0,14.0,33.0,45.0,16.0,19.0,32.0,14.0,104.0,28.0,15.0,0.5833333333333334,0.41379310344827586,0.75,0.41379310344827586,0.627906976744186,0.7777777777777778,0.625,0.8846153846153846,0.6686046511627907,0.9,0.4027777777777778,0.6666666666666666,0.6976744186046512,1.0,98.44727694090383,14.177777777777777,15.091954022988507,13.555555555555555,14.689655172413794,0.19444444444444445,0.5714285714285714,0.7272727272727273,0.2638888888888889,0.3684210526315789,0.3684210526315789,0.2857142857142857,0.07692307692307693,,0.7083333333333334,0.3684210526315789,0.5253423611111111,0.4831615384615385,0.1744186046511628,0.25,0.23931623931623933,6.397674418604652,25.517241379310345,0.16666666666666666,10.0,14.0,22.0,5.0,7.0,10.0,3.0,2.0,2.0,34.0,7.0,17.0,8.0,5.0,7.0,16.0,12.0,6.0,3.0,8.0,3.0,17.0,1.0,10.0,1.0,1.0,,6.0,4.0,6.0,,0.6296296296296297,0.7083333333333334,0.16279069767441862,0.21428571428571427,0.47058823529411764,0.4375,0.7272727272727273,0.375,0.16666666666666666,0.5833333333333334,0.7692307692307693,0.3055555555555556,0.6363636363636364,0.7777777777777778,0.5714285714285714,0.09722222222222222,0.7142857142857143,0.7142857142857143,1.0,0.1388888888888889,0.25,0.23076923076923078,0.5067333333333334,0.03333333333333333,4.0,4.0,5.0,5.0,5.0,5.0,6.0,13.0,6.0,5.0,5.0,3.0,9.0,5.0,1.0,1.0,0.8333333333333334,0.625,0.6666666666666666,,0.3125,0.625,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.38461538461538464,1.0,0.1111111111111111,3.0,,4.0,3.0,2.0,2.0,,1.0,,1.0,,,2.0,5.0,,0.18181818181818182,,1.0,0.25,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.5,0.25,,,,,2.0,2.0,,2.0,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,1610612738,2022,2021-22,True
1627759-1628401-1629057-201143-203935,1610612738,"Jaylen Brown, Derrick White, Robert Williams III, Al Horford, Marcus Smart","Brown, White, Williams III, Horford, Smart",1627759-1628401-1629057-201143-203935,BOS,292.0,2,5.0,3.0,9.0,8.0,2.0,6.0,17.0,,1.0,,1.0,,1.0,3.0,7.0,2.0,4.0,,12.0,9.0,1.0,2.0,,1.0,,2.0,4.0,6.0,,1.0,,2.0,3.0,,8.0,1.0,4.0,6.0,3.0,2.0,,,10.0,2.0,2.0,1.0,0.5,,0.5,0.42857142857142855,0.5,0.5454545454545454,0.3333333333333333,0.5454545454545454,0.3333333333333333,0.36363636363636365,1.0,0.75,,83.83561643835617,16.333333333333332,18.125,16.333333333333332,17.75,0.09090909090909091,,,0.09090909090909091,,,,0.3333333333333333,,0.7272727272727273,,0.4835545454545454,0.48514999999999997,,,0.16666666666666666,8.185714285714285,23.8,0.2222222222222222,1.0,1.0,4.0,2.0,2.0,3.0,,,,2.0,1.0,1.0,,1.0,2.0,2.0,2.0,,,,,,,1.0,,,,,,,,0.3333333333333333,0.5,0.14285714285714285,,,0.5,0.6666666666666666,0.3333333333333333,,,0.6666666666666666,0.36363636363636365,0.25,0.3333333333333333,,0.18181818181818182,1.0,1.0,0.5,0.2727272727272727,,,0.4483,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,1.0,1.0,1.0,,,0.6666666666666666,,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.5,0.16666666666666666,,,,1.0,,,1.0,,,,,,,,,0.25,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,True
1627759-1628401-1629684-1630174-201143,1610612738,"Jaylen Brown, Derrick White, Grant Williams, Aaron Nesmith, Al Horford","Brown, White, Williams, Nesmith, Horford",1627759-1628401-1629684-1630174-201143,BOS,76.0,1,1.0,-2.0,2.0,3.0,,3.0,5.0,,1.0,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,94.73684210526316,16.5,14.333333333333334,16.5,14.333333333333334,0.5,,,,,,,,,,,0.41435,,,,,13.15,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,True
1627759-1628401-1629684-1630202-201143,1610612738,"Jaylen Brown, Derrick White, Grant Williams, Payton Pritchard, Al Horford","Brown, White, Williams, Pritchard, Horford",1627759-1628401-1629684-1630202-201143,BOS,2075.0,11,35.0,-15.0,65.0,68.0,1.0,9.0,133.0,8.0,25.0,5.0,15.0,,,23.0,49.0,5.0,20.0,9.0,70.0,85.0,1.0,2.0,,,,2.0,26.0,9.0,6.0,15.0,5.0,3.0,13.0,3.0,29.0,11.0,28.0,43.0,14.0,14.0,9.0,5.0,55.0,2.0,1.0,0.6,0.25,,0.25,0.46938775510204084,0.5,0.4420289855072464,0.5,0.4794520547945205,0.5,0.2898550724637681,0.7333333333333333,0.8235294117647058,1.0,92.29879518072289,16.29230769230769,14.941176470588236,15.261538461538462,14.735294117647058,0.36231884057971014,0.32,0.3333333333333333,0.21739130434782608,0.3333333333333333,0.35714285714285715,0.6,,,0.5217391304347826,0.3333333333333333,0.48057753623188404,0.48485,0.0684931506849315,0.09433962264150944,0.02857142857142857,7.657142857142857,25.675,0.015384615384615385,12.0,11.0,16.0,4.0,8.0,5.0,,1.0,2.0,20.0,2.0,10.0,6.0,2.0,9.0,17.0,15.0,2.0,,1.0,1.0,6.0,,8.0,1.0,,,4.0,3.0,4.0,,0.43478260869565216,0.5,0.04081632653061224,0.04,0.16666666666666666,0.34615384615384615,0.8947368421052632,0.36585365853658536,0.35294117647058826,0.5714285714285714,0.8823529411764706,0.2318840579710145,0.6875,0.7333333333333333,0.5454545454545454,0.11594202898550725,0.5,0.5,0.5,0.07246376811594203,0.07692307692307693,,0.552105,,5.0,8.0,1.0,1.0,,6.0,11.0,15.0,6.0,,6.0,2.0,5.0,,2.0,,0.5454545454545454,0.5769230769230769,0.5769230769230769,,0.4,0.4,0.25,0.6,,,,0.6153846153846154,0.625,0.5,1.0,0.21428571428571427,,1.0,2.0,,2.0,,1.0,1.0,,4.0,,,1.0,3.0,0.05,0.0625,0.06666666666666667,,0.3,0.8333333333333334,1.0,0.75,0.25,0.4,1.0,1.0,1.0,5.0,1.0,2.0,,,0.5,0.13157894736842105,0.07692307692307693,1.0,,,,,,,,,,,,,,,,,,,1.0,,1610612738,2022,2021-22,True
1627759-1628401-1629684-201143-203935,1610612738,"Jaylen Brown, Derrick White, Grant Williams, Al Horford, Marcus Smart","Brown, White, Williams, Horford, Smart",1627759-1628401-1629684-201143-203935,BOS,2089.0,8,35.0,3.0,69.0,71.0,27.0,9.0,140.0,4.0,12.0,7.0,23.0,3.0,7.0,16.0,32.0,10.0,27.0,15.0,77.0,74.0,6.0,12.0,5.0,9.0,8.0,35.0,20.0,24.0,6.0,23.0,7.0,8.0,14.0,5.0,36.0,15.0,33.0,41.0,14.0,18.0,21.0,7.0,70.0,35.0,27.0,0.8,0.37037037037037035,0.5555555555555556,0.37037037037037035,0.5,0.5,0.5254237288135594,0.6428571428571429,0.5671641791044776,0.6538461538461539,0.4576271186440678,0.8333333333333334,0.8611111111111112,1.0,96.50550502632838,15.231884057971014,14.619718309859154,14.869565217391305,14.23943661971831,0.2033898305084746,0.3333333333333333,0.4,0.3898305084745763,0.30434782608695654,0.30434782608695654,0.7142857142857143,0.3333333333333333,0.42857142857142855,0.6440677966101694,0.30434782608695654,0.5095584745762711,0.49969047619047613,0.125,0.19444444444444445,0.45454545454545453,7.934375,25.75185185185185,0.391304347826087,5.0,9.0,11.0,3.0,9.0,4.0,2.0,3.0,3.0,12.0,2.0,6.0,4.0,1.0,4.0,16.0,8.0,5.0,2.0,6.0,4.0,10.0,3.0,6.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,0.375,0.42857142857142855,0.0625,0.16666666666666666,0.6,0.25,0.8888888888888888,0.24242424242424243,0.25,0.7142857142857143,0.8461538461538461,0.1864406779661017,0.8181818181818182,0.8181818181818182,0.4444444444444444,0.15254237288135594,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.06779661016949153,0.5,0.09523809523809523,0.60985,0.03571428571428571,2.0,3.0,4.0,5.0,3.0,2.0,3.0,7.0,4.0,3.0,4.0,3.0,4.0,2.0,,1.0,0.6666666666666666,0.5833333333333334,0.5833333333333334,,0.23529411764705882,0.5,0.16666666666666666,,0.75,0.75,1.0,0.5,0.6666666666666666,0.23809523809523808,0.8,0.09090909090909091,,,1.0,2.0,1.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,,,,1.0,0.25,0.8333333333333334,1.0,0.3333333333333333,0.25,,,1.0,1.0,2.0,,1.0,,1.0,0.3333333333333333,0.06451612903225806,,0.3333333333333333,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,1610612738,2022,2021-22,True
1627759-1628401-1630174-201143-203935,1610612738,"Jaylen Brown, Derrick White, Aaron Nesmith, Al Horford, Marcus Smart","Brown, White, Nesmith, Horford, Smart",1627759-1628401-1630174-201143-203935,BOS,156.0,1,3.0,-8.0,5.0,6.0,,6.0,11.0,1.0,3.0,,1.0,,,1.0,3.0,,1.0,2.0,4.0,12.0,,,,,,,2.0,,,1.0,,,,,,,2.0,2.0,2.0,2.0,3.0,1.0,4.0,,,,,,,0.3333333333333333,,0.25,,0.3,,0.25,,,,101.53846153846153,23.0,6.833333333333333,23.0,5.666666666666667,0.75,0.3333333333333333,0.3333333333333333,0.25,,,,,,0.25,,0.4317,,0.2,0.25,,11.6,27.3,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,True
1627759-1628401-1630202-201143-203935,1610612738,"Jaylen Brown, Derrick White, Payton Pritchard, Al Horford, Marcus Smart","Brown, White, Pritchard, Horford, Smart",1627759-1628401-1630202-201143-203935,BOS,137.0,1,2.0,-3.0,5.0,5.0,,,10.0,1.0,2.0,1.0,1.0,,,1.0,2.0,1.0,2.0,,5.0,8.0,,,,,,,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,,,,5.0,,,1.0,0.5,,0.5,0.5,,0.625,,0.625,,0.5,0.3333333333333333,0.3333333333333333,,105.1094890510949,13.8,13.6,13.8,11.8,0.5,0.5,0.5,0.25,1.0,1.0,1.0,,,0.5,1.0,0.4740375,,,,,9.75,24.85,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,True
